date,qu,qd,qt,mm,mx,mn
2016-04-08,2736.49,2480.00,2480.00,53.88,71.60,39.80
2016-04-09,-43.51,2650.00,2650.00,58.76,68.00,39.10
2016-04-10,5600.07,2650.00,2650.00,57.90,67.60,51.30
2016-04-11,5600.07,2650.00,2650.00,55.37,70.20,39.70
2016-04-12,4283.25,2680.00,2680.00,55.68,70.40,40.40
2016-04-13,3244.21,2650.00,2667.00,52.38,60.90,45.70
2016-04-14,2906.49,2650.00,2650.00,47.58,54.00,40.00
2016-04-15,9000.68,3080.00,3080.00,40.65,49.70,36.60
2016-04-16,5564.85,3670.00,3670.00,45.92,58.40,34.70
2016-04-17,5544.91,3650.00,3650.00,49.25,62.10,34.50
2016-04-18,4265.05,3660.00,3677.00,49.58,60.90,36.30
2016-04-19,5131.11,4330.00,4347.00,53.18,69.40,35.80
2016-04-20,5863.70,5520.00,5537.00,55.18,72.10,39.40
2016-04-21,5228.15,6890.00,6927.00,57.61,76.40,39.70
2016-04-22,4019.93,7250.00,7287.00,64.51,73.80,49.60
2016-04-23,6514.30,7000.00,7037.00,47.04,56.50,43.10
2016-04-24,8954.61,6500.00,6537.00,48.45,59.10,41.80
2016-04-25,9227.01,6140.00,6156.00,47.05,57.60,40.40
2016-04-26,7152.80,5830.00,5846.00,46.93,55.70,38.20
2016-04-27,11577.37,5550.00,5566.00,48.96,56.90,43.60
2016-04-28,8918.35,5570.00,5586.00,50.16,60.00,40.40
2016-04-29,9243.07,5960.00,5976.00,47.23,53.60,41.80
2016-04-30,7008.70,6470.00,6486.00,49.26,57.30,42.10
2016-05-01,7956.81,6830.00,6846.00,53.09,64.50,42.50
2016-05-02,6824.65,7070.00,7086.00,51.99,65.40,37.20
2016-05-03,6613.54,7410.00,7463.00,55.11,72.90,38.40
2016-05-04,5769.80,7860.00,7926.00,58.53,74.10,41.10
2016-05-05,3948.13,8260.00,8326.00,61.86,79.90,49.80
2016-05-06,8104.65,8300.00,8366.00,58.36,64.60,50.40
2016-05-07,686.48,8020.00,8070.00,53.75,60.40,48.10
2016-05-08,5684.45,7870.00,7906.00,58.69,71.00,49.30
2016-05-09,5862.44,7460.00,7496.00,53.92,59.60,42.80
2016-05-10,15360.28,7400.00,7454.00,45.71,53.40,38.90
2016-05-11,-1777.48,8220.00,8285.00,48.09,60.40,33.90
2016-05-12,7253.49,8550.00,8616.00,59.64,71.50,45.10
2016-05-13,6354.54,8470.00,8535.00,65.03,83.30,46.70
2016-05-14,4012.68,8500.00,8566.00,60.48,75.80,50.10
2016-05-15,4508.67,8500.00,8549.00,55.74,66.30,48.00
2016-05-16,7992.95,8440.00,8506.00,53.72,63.20,47.10
2016-05-17,4069.24,8300.00,8366.00,56.42,69.10,43.60
2016-05-18,4843.28,8030.00,8114.00,60.40,75.40,44.00
2016-05-19,4680.88,8060.00,8144.00,58.24,70.80,47.60
2016-05-20,7614.95,8060.00,8128.00,50.15,56.80,46.60
2016-05-21,5532.59,7200.00,7200.00,47.99,57.60,42.20
2016-05-22,8497.41,6830.00,6830.00,48.75,59.60,36.10
2016-05-23,9536.37,7420.00,7420.00,52.07,65.70,36.30
2016-05-24,9540.20,8450.00,8450.00,52.34,67.10,39.40
2016-05-25,10685.02,8210.00,8248.00,54.55,65.40,44.10
2016-05-26,8757.61,7950.00,7988.00,55.97,70.30,41.40
2016-05-27,7088.13,8910.00,8948.00,56.70,69.70,43.50
2016-05-28,10417.61,9610.00,9648.00,55.69,67.50,41.30
2016-05-29,8601.24,9910.00,9948.00,57.09,78.30,41.00
2016-05-30,5926.83,9840.00,9903.00,61.67,72.20,52.30
2016-05-31,7838.99,10700.00,10789.00,57.94,73.20,41.40
2016-06-01,5382.33,11900.00,12004.00,62.29,80.70,44.90
2016-06-02,3043.71,12700.00,12803.00,70.54,81.30,58.20
2016-06-03,5788.20,12800.00,12903.00,66.49,80.90,51.00
2016-06-04,4289.57,13600.00,13688.00,68.93,86.90,50.50
2016-06-05,4767.09,14000.00,14103.00,69.33,85.40,53.00
2016-06-06,7033.27,13100.00,13216.00,71.83,88.40,56.80
2016-06-07,4658.12,13300.00,13416.00,71.69,88.90,56.30
2016-06-08,6088.97,13300.00,13428.00,73.81,92.70,55.60
2016-06-09,8580.77,13300.00,13433.00,73.37,85.30,59.00
2016-06-10,4767.95,13000.00,13138.00,69.61,85.70,50.60
2016-06-11,10088.77,12700.00,12832.00,57.53,68.70,51.10
2016-06-12,7055.51,12700.00,12816.00,57.90,69.30,49.00
2016-06-13,4972.10,12800.00,12930.00,63.71,77.20,48.00
2016-06-14,9196.64,12800.00,12938.00,65.86,76.20,56.70
2016-06-15,-49.66,12800.00,12939.00,60.72,71.20,50.90
2016-06-16,11490.71,12800.00,12939.00,56.53,69.20,47.10
2016-06-17,5169.41,12800.00,12932.00,62.84,81.60,44.80
2016-06-18,1016.31,12700.00,12813.00,70.23,87.10,52.50
2016-06-19,8809.45,12700.00,12801.00,63.29,76.40,51.80
2016-06-20,4797.61,12700.00,12837.00,68.16,89.80,47.70
2016-06-21,3531.17,13000.00,13137.00,70.53,82.20,56.80
2016-06-22,4840.51,13200.00,13339.00,67.39,88.50,46.90
2016-06-23,3469.77,13200.00,13339.00,71.11,88.60,50.10
2016-06-24,552.79,13200.00,13339.00,65.73,75.80,52.70
2016-06-25,5488.68,13200.00,13316.00,61.95,77.80,44.60
2016-06-26,3692.08,13300.00,13400.00,64.82,85.90,42.90
2016-06-27,4493.85,13300.00,13435.00,70.51,89.50,50.60
2016-06-28,3286.25,13300.00,13435.00,74.30,95.70,53.20
2016-06-29,3786.08,13200.00,13335.00,73.66,89.40,56.30
2016-06-30,4850.03,13200.00,13338.00,71.47,86.00,59.60
2016-07-01,2066.16,13100.00,13238.00,71.43,87.80,56.80
2016-07-02,2926.24,13100.00,13238.00,73.93,91.30,55.00
2016-07-03,4795.47,13100.00,13215.00,74.58,92.50,58.30
2016-07-04,3644.03,13000.00,13116.00,71.43,86.40,57.10
2016-07-05,3935.28,12600.00,12730.00,68.75,82.90,56.30
2016-07-06,2864.40,11600.00,11716.00,67.35,77.00,57.60
2016-07-07,6675.20,11000.00,11116.00,67.80,82.50,50.30
2016-07-08,4272.16,11000.00,11116.00,71.91,90.50,51.90
2016-07-09,2709.17,11000.00,11094.00,73.03,86.50,58.70
2016-07-10,1544.48,11000.00,11086.00,61.36,68.30,53.50
2016-07-11,9060.98,11000.00,11086.00,59.47,72.70,48.50
2016-07-12,5828.27,11100.00,11199.00,64.52,84.40,44.80
2016-07-13,6671.88,10800.00,10898.00,66.21,83.50,48.70
2016-07-14,6545.96,10400.00,10498.00,67.66,89.20,46.60
2016-07-15,5033.72,10800.00,10898.00,70.16,92.40,50.30
2016-07-16,6602.03,11000.00,11064.00,70.25,84.40,58.00
2016-07-17,6959.04,11000.00,11064.00,68.36,87.30,48.80
2016-07-18,6834.40,10900.00,10983.00,73.25,93.40,50.40
2016-07-19,7163.99,10900.00,10984.00,72.70,91.50,53.30
2016-07-20,5809.53,10900.00,10985.00,72.49,93.80,54.10
2016-07-21,5350.46,10900.00,10985.00,73.27,94.70,50.80
2016-07-22,4621.14,11000.00,11077.00,81.87,92.10,66.20
2016-07-23,4219.09,11000.00,11071.00,69.70,84.70,55.60
2016-07-24,6229.91,10900.00,10967.00,69.22,88.60,48.50
2016-07-25,5317.38,10900.00,10981.00,71.21,95.30,49.00
2016-07-26,6782.48,10900.00,10982.00,74.47,98.40,53.00
2016-07-27,4417.52,10900.00,10982.00,74.21,98.10,52.70
2016-07-28,5233.89,11000.00,11082.00,75.01,97.10,56.10
2016-07-29,5272.35,11000.00,11083.00,76.60,96.20,56.30
2016-07-30,6114.61,11000.00,11077.00,79.28,95.80,62.40
2016-07-31,4717.21,11000.00,11063.00,79.45,93.10,66.50
2016-08-01,5410.27,10700.00,10784.00,74.10,94.40,56.50
2016-08-02,4654.93,10300.00,10384.00,72.94,96.40,52.90
2016-08-03,3616.55,10300.00,10384.00,69.74,79.80,62.10
2016-08-04,6920.61,10400.00,10483.00,66.14,86.10,47.60
2016-08-05,5845.18,10600.00,10672.00,67.68,88.10,48.20
2016-08-06,5357.87,10700.00,10775.00,72.11,88.40,57.40
2016-08-07,5324.99,10700.00,10775.00,74.69,89.70,58.90
2016-08-08,5377.62,10400.00,10464.00,69.82,90.80,49.70
2016-08-09,6246.81,10100.00,10162.00,67.50,81.10,57.50
2016-08-10,5322.29,10100.00,10163.00,66.70,82.70,49.60
2016-08-11,5834.14,10100.00,10163.00,67.93,82.30,51.50
2016-08-12,5441.39,10100.00,10155.00,67.19,86.50,47.30
2016-08-13,5489.24,10100.00,10147.00,69.65,91.10,49.60
2016-08-14,6355.54,10100.00,10147.00,73.02,93.20,54.20
2016-08-15,4580.27,10000.00,10081.00,73.38,96.60,57.60
2016-08-16,6154.37,10400.00,10473.00,74.74,94.30,57.50
2016-08-17,5603.65,10600.00,10663.00,72.81,91.60,56.00
2016-08-18,5285.00,10600.00,10676.00,73.77,90.40,63.80
2016-08-19,5896.31,10500.00,10570.00,68.37,79.00,58.40
2016-08-20,5274.90,10500.00,10562.00,65.46,87.80,47.50
2016-08-21,5287.35,10600.00,10648.00,70.24,93.40,49.20
2016-08-22,6822.04,10400.00,10481.00,68.28,84.00,51.70
2016-08-23,5721.70,10200.00,10282.00,64.84,80.00,48.70
2016-08-24,7208.58,10200.00,10282.00,63.31,80.80,45.20
2016-08-25,5725.80,10200.00,10282.00,62.84,77.90,51.50
2016-08-26,5894.66,10200.00,10282.00,62.67,81.80,44.30
2016-08-27,5848.85,10100.00,10175.00,66.48,84.80,48.50
2016-08-28,6184.82,10200.00,10275.00,69.25,88.80,52.20
2016-08-29,6786.01,9940.00,10024.00,68.28,89.50,48.40
2016-08-30,6546.41,9690.00,9774.00,70.93,93.70,49.10
2016-08-31,6128.29,9680.00,9757.00,71.35,94.50,51.80
2016-09-01,6063.72,9690.00,9770.00,76.41,90.80,62.40
2016-09-02,4828.82,9540.00,9611.00,69.70,82.40,57.20
2016-09-03,6207.40,9290.00,9338.00,62.43,73.80,54.30
2016-09-04,5606.40,9080.00,9125.00,54.77,57.90,50.70
2016-09-05,6423.09,8490.00,8535.00,54.85,68.50,45.10
2016-09-06,6216.89,7470.00,7522.00,54.69,77.10,35.80
2016-09-07,5461.97,6810.00,6862.00,60.97,74.20,49.10
2016-09-08,4505.34,6850.00,6902.00,62.44,74.40,47.30
2016-09-09,7346.31,6800.00,6848.00,56.95,71.00,42.30
2016-09-10,5674.27,6810.00,6858.00,56.07,81.20,35.50
2016-09-11,4765.85,6830.00,6878.00,64.76,85.00,42.00
2016-09-12,5666.02,6960.00,7006.00,56.06,63.00,48.00
2016-09-13,4528.32,6870.00,6913.00,55.26,68.00,45.40
2016-09-14,5939.41,6870.00,6916.00,53.57,65.50,46.00
2016-09-15,6426.06,6870.00,6903.00,52.85,74.80,39.30
2016-09-16,5415.34,6910.00,6937.00,55.16,74.20,41.00
2016-09-17,4872.62,6890.00,6906.00,61.74,78.60,41.90
2016-09-18,4978.15,6900.00,6916.00,69.45,81.80,57.50
2016-09-19,4774.12,6500.00,6516.00,65.73,85.10,51.40
2016-09-20,4754.26,6110.00,6126.00,65.96,87.40,49.60
2016-09-21,4970.80,5610.00,5624.00,64.60,74.90,55.20
2016-09-22,3569.36,4840.00,4854.00,53.10,56.00,49.60
2016-09-23,6345.23,3580.00,3580.00,48.13,49.70,46.40
2016-09-24,5953.62,2840.00,2840.00,52.22,63.20,46.50
2016-09-25,5538.15,2860.00,2860.00,53.44,69.80,37.80
2016-09-26,5603.44,3230.00,3230.00,54.66,74.50,40.00
2016-09-27,5396.92,3580.00,3580.00,56.84,80.20,41.00
2016-09-28,4576.59,3600.00,3600.00,61.34,82.40,44.70
2016-09-29,5326.06,3600.00,3600.00,65.54,74.30,56.10
2016-09-30,3796.44,3910.00,3910.00,63.75,79.00,50.80
2016-10-01,4193.56,4080.00,4080.00,60.64,74.30,49.10
2016-10-02,4362.54,4090.00,4090.00,57.40,74.00,47.60
2016-10-03,3480.52,4230.00,4230.00,50.46,55.70,46.60
2016-10-04,4044.75,4340.00,4340.00,49.89,60.60,43.50
2016-10-05,5193.03,4330.00,4330.00,46.74,59.20,35.00
2016-10-06,4635.25,4340.00,4340.00,44.60,55.40,34.90
2016-10-07,4887.79,4320.00,4320.00,50.72,68.50,34.10
2016-10-08,4345.00,4330.00,4345.00,53.49,74.50,39.70
2016-10-09,4244.15,4320.00,4335.00,58.54,77.60,38.40
2016-10-10,4029.74,4310.00,4325.00,62.47,72.30,47.10
2016-10-11,4045.85,3940.00,3955.00,54.83,63.40,40.30
2016-10-12,4528.88,3560.00,3575.00,43.15,64.10,27.70
2016-10-13,4154.13,2890.00,2905.00,49.54,68.30,36.60
2016-10-14,4330.13,1710.00,1725.00,58.39,67.00,49.10
2016-10-15,5601.68,1800.00,1805.00,55.48,65.70,48.00
2016-10-16,4553.63,1540.00,1540.00,50.84,59.90,40.70
2016-10-17,5298.28,1160.00,1160.00,46.06,54.60,39.40
2016-10-18,4735.47,890.00,890.00,41.23,48.60,33.20
2016-10-19,5915.53,425.00,425.00,42.03,55.20,32.20
2016-10-20,5084.48,390.00,390.00,42.50,59.40,28.80
2016-10-21,5357.04,392.00,392.00,46.98,66.10,34.20
2016-10-22,5377.63,396.00,396.00,46.35,62.20,34.30
2016-10-23,5248.50,395.00,395.00,47.92,64.60,35.70
2016-10-24,5982.67,402.00,402.00,56.60,64.70,39.30
2016-10-25,5056.05,392.00,392.00,51.94,64.70,44.70
2016-10-26,5065.44,382.00,382.00,55.05,68.80,42.90
2016-10-27,4965.69,385.00,385.00,58.44,68.80,43.70
2016-10-28,5278.94,388.00,388.00,52.93,57.70,50.70
2016-10-29,5178.53,388.00,388.00,52.81,61.90,45.90
2016-10-30,5707.31,391.00,391.00,51.09,64.40,42.60
2016-10-31,5666.80,389.00,389.00,46.81,57.50,39.20
2016-11-01,5413.41,384.00,384.00,41.93,51.20,34.00
2016-11-02,7071.08,386.00,386.00,41.67,54.80,30.70
2016-11-03,6293.72,389.00,389.00,41.54,58.80,31.60
2016-11-04,5950.03,391.00,391.00,41.41,63.40,29.60
2016-11-05,5523.46,393.00,393.00,41.87,62.50,29.80
2016-11-06,5525.48,395.00,395.00,45.74,66.00,32.80
2016-11-07,5826.25,397.00,397.00,42.45,59.80,31.00
2016-11-08,4930.31,399.00,399.00,44.83,63.90,34.60
2016-11-09,6186.66,400.00,400.00,46.65,65.40,37.70
2016-11-10,4916.29,402.00,402.00,45.36,65.20,35.70
2016-11-11,5090.91,403.00,403.00,46.24,67.90,33.50
2016-11-12,4780.38,405.00,405.00,47.94,62.80,35.80
2016-11-13,4609.47,407.00,407.00,48.93,63.80,36.10
2016-11-14,5099.68,409.00,409.00,55.61,66.70,44.70
2016-11-15,4922.63,411.00,411.00,53.64,68.30,37.90
2016-11-16,4047.20,401.00,401.00,40.88,48.20,34.60
2016-11-17,5148.51,380.00,380.00,33.63,46.30,24.50
2016-11-18,5038.47,380.00,380.00,32.27,44.00,18.00
2016-11-19,4856.05,381.00,381.00,47.95,55.30,37.60
2016-11-20,3523.53,381.00,381.00,50.69,60.20,34.00
2016-11-21,4472.21,386.00,386.00,41.54,52.30,37.90
2016-11-22,5890.73,380.00,380.00,38.06,49.50,32.60
2016-11-23,3080.12,381.00,381.00,38.09,47.10,32.80
2016-11-24,6373.68,381.00,381.00,35.67,42.40,27.20
2016-11-25,5544.73,382.00,382.00,38.61,48.00,27.70
2016-11-26,3617.37,381.00,381.00,40.65,51.70,32.80
2016-11-27,384.00,384.00,384.00,38.86,44.70,33.30
2016-11-28,7328.38,386.00,386.00,32.58,35.70,28.50
2016-11-29,5692.28,385.01,385.01,31.05,41.50,25.80
2016-11-30,4829.07,386.00,386.00,32.81,37.80,25.50
2016-12-01,4782.08,375.00,375.00,30.98,33.70,29.20
2016-12-02,4076.20,365.00,365.00,27.51,30.80,22.90
2016-12-03,3666.03,380.00,380.00,33.54,39.00,27.90
2016-12-04,2272.46,383.00,383.00,36.94,44.40,33.60
2016-12-05,7297.09,378.00,378.00,22.39,34.30,10.90
2016-12-06,4498.01,376.00,376.00,17.00,22.50,9.90
2016-12-07,5008.94,377.00,377.00,17.09,33.60,4.30
2016-12-08,3775.60,376.00,376.00,14.02,22.10,4.00
2016-12-09,4116.55,376.99,376.99,28.89,40.00,21.30
2016-12-10,3458.62,385.00,385.00,38.21,41.10,35.20
2016-12-11,5574.62,380.00,380.00,33.48,42.90,25.40
2016-12-12,2624.15,379.00,379.00,31.78,40.40,24.50
2016-12-13,6850.27,379.00,379.00,25.04,30.80,20.20
2016-12-14,5051.77,380.00,380.00,24.98,26.90,23.10
2016-12-15,4550.74,381.00,381.00,35.37,45.10,25.30
2016-12-16,6277.04,385.00,385.00,31.04,43.40,16.80
2016-12-17,3055.07,381.00,381.00,12.57,16.70,6.90
2016-12-18,4595.09,380.00,380.00,9.70,18.00,2.40
2016-12-19,3678.60,381.00,381.00,9.64,19.90,-1.10
2016-12-20,3504.36,383.00,383.00,27.60,39.10,18.40
2016-12-21,4530.27,384.00,384.00,26.14,34.50,15.80
2016-12-22,7604.06,383.00,383.00,12.48,18.40,5.50
2016-12-23,3914.33,384.00,384.00,21.77,38.10,6.00
2016-12-24,4022.70,387.00,387.00,30.36,39.90,24.70
2016-12-25,5029.32,389.00,389.00,22.19,24.60,20.50
2016-12-26,4406.40,388.00,388.00,21.44,26.10,9.80
2016-12-27,4215.07,388.00,388.00,22.51,33.30,4.00
2016-12-28,4005.77,389.00,389.00,29.09,41.10,9.20
2016-12-29,3689.41,392.00,392.00,11.96,19.20,6.50
2016-12-30,3937.51,394.00,394.00,14.35,26.60,4.40
2016-12-31,4281.98,394.00,394.00,21.19,33.20,14.30
2017-01-01,3937.50,394.00,394.00,16.82,25.30,7.00
2017-01-02,4530.04,396.00,396.00,14.71,20.20,9.00
2017-01-03,3950.47,396.00,396.00,12.13,17.60,1.80
2017-01-04,4639.98,396.00,396.00,16.85,21.10,9.70
2017-01-05,3983.18,396.00,396.00,1.69,16.10,-9.90
2017-01-06,3378.89,398.00,398.00,-7.59,5.60,-18.90
2017-01-07,3378.89,398.00,398.00,3.24,24.80,-11.10
2017-01-08,4845.06,399.00,399.00,28.89,41.90,17.30
2017-01-09,3458.04,410.00,410.00,37.95,41.90,30.90
2017-01-10,5396.40,406.00,406.00,35.48,37.90,30.10
2017-01-11,4777.59,411.00,411.00,35.60,39.90,31.00
2017-01-12,4769.62,403.00,403.00,22.95,31.20,14.50
2017-01-13,6548.39,403.00,403.00,15.05,29.30,8.30
2017-01-14,3544.59,403.00,403.00,10.51,19.90,3.50
2017-01-15,4823.53,404.00,404.00,16.19,24.20,9.60
2017-01-16,3332.61,404.00,404.00,8.44,17.00,0.90
2017-01-17,4663.77,404.00,404.00,7.10,17.80,-0.40
2017-01-18,3492.34,404.00,404.00,15.84,25.40,5.70
2017-01-19,4026.80,406.00,406.00,33.27,37.40,24.80
2017-01-20,4067.92,407.00,407.00,29.59,40.50,21.30
2017-01-21,4080.55,407.00,407.00,30.94,38.90,24.90
2017-01-22,4521.18,409.00,409.00,34.13,37.80,31.20
2017-01-23,5233.94,409.00,409.00,31.24,35.70,27.50
2017-01-24,5016.63,411.00,411.00,25.66,30.10,19.60
2017-01-25,4393.85,409.99,409.99,21.39,29.40,15.10
2017-01-26,4401.56,410.00,410.00,21.44,29.70,11.80
2017-01-27,4177.76,411.00,411.00,15.85,25.60,10.60
2017-01-28,4177.69,411.00,411.00,14.61,23.70,2.20
2017-01-29,3954.77,413.00,413.00,8.42,20.00,-2.10
2017-01-30,4403.62,412.00,412.00,11.47,23.50,-1.90
2017-01-31,3505.06,413.00,413.00,26.25,40.00,8.90
2017-02-01,4295.33,414.00,414.00,28.63,38.30,17.80
2017-02-02,3830.81,413.00,413.00,20.72,25.60,16.20
2017-02-03,4757.78,413.00,413.00,29.15,42.70,18.00
2017-02-04,4066.54,417.00,417.00,42.57,49.10,38.10
2017-02-05,4298.33,417.00,417.00,42.03,46.70,37.00
2017-02-06,4832.64,430.00,430.00,42.76,45.50,37.20
2017-02-07,5093.13,419.00,419.00,36.60,41.60,33.70
2017-02-08,6184.55,424.00,424.00,41.13,47.20,34.70
2017-02-09,6917.19,444.00,444.00,48.17,51.10,44.80
2017-02-10,8083.88,423.00,423.00,42.99,46.80,39.10
2017-02-11,6492.84,417.00,417.00,35.40,41.10,25.30
2017-02-12,6872.24,416.00,416.00,25.81,34.40,20.20
2017-02-13,8242.81,417.00,417.00,25.91,36.50,18.70
2017-02-14,6730.55,418.00,418.00,26.34,38.40,17.30
2017-02-15,7467.32,419.00,419.00,29.04,41.90,19.70
2017-02-16,9200.51,421.01,421.01,37.91,49.10,26.10
2017-02-17,6665.55,421.00,421.00,35.83,43.70,27.90
2017-02-18,6653.43,423.00,423.00,46.22,51.00,43.50
2017-02-19,7288.97,426.00,426.00,40.30,49.70,32.50
2017-02-20,7541.80,427.00,427.00,41.69,46.10,30.50
2017-02-21,6535.42,428.00,428.00,43.68,51.80,36.80
2017-02-22,7862.64,427.00,427.00,35.93,43.80,29.80
2017-02-23,8767.10,430.00,430.00,28.04,30.70,24.50
2017-02-24,9281.15,431.00,431.00,23.02,29.80,13.40
2017-02-25,8225.99,431.00,431.00,22.60,33.60,10.70
2017-02-26,7814.46,431.00,431.00,25.41,33.40,13.40
2017-02-27,7636.72,1560.00,1560.00,27.73,33.50,20.30
2017-02-28,6831.11,2780.00,2780.00,28.63,36.30,22.40
2017-03-01,9599.42,3000.00,3000.00,32.19,42.40,18.70
2017-03-02,10261.28,3020.00,3020.00,31.38,42.30,21.50
2017-03-03,9668.92,4400.00,4400.00,30.09,43.50,20.00
2017-03-04,9741.73,5540.00,5540.00,39.87,53.30,30.60
2017-03-05,9485.02,5550.00,5550.00,36.42,45.70,27.30
2017-03-06,9971.52,6370.00,6370.00,28.44,36.30,21.20
2017-03-07,10207.35,8540.00,8540.00,34.07,41.80,25.00
2017-03-08,6912.08,9980.00,9980.00,42.72,50.40,36.60
2017-03-09,15535.33,10800.00,10800.00,47.55,56.90,37.90
2017-03-10,8897.84,13900.00,13900.00,48.67,58.10,38.70
2017-03-11,9597.33,16000.00,16000.00,42.12,52.20,30.80
2017-03-12,7862.61,17400.00,17400.00,46.46,59.00,37.00
2017-03-13,6781.18,17800.00,17800.00,46.69,66.20,31.80
2017-03-14,13060.78,17700.00,17700.00,49.02,64.60,35.10
2017-03-15,10316.48,17700.00,17700.00,45.46,68.50,33.30
2017-03-16,13695.49,18400.00,18400.00,49.57,62.60,39.20
2017-03-17,15460.78,20100.00,20100.00,46.31,62.90,38.10
2017-03-18,15185.33,20000.00,20000.00,52.81,67.50,37.00
2017-03-19,17976.03,19900.00,19900.00,51.46,63.60,41.60
2017-03-20,18796.75,20400.00,20400.00,47.99,59.20,38.50
2017-03-21,19496.69,21100.00,21100.00,53.47,69.40,42.10
2017-03-22,21356.49,21100.00,21100.00,45.83,52.40,39.50
2017-03-23,17636.94,21100.00,21100.00,44.04,57.60,38.00
2017-03-24,23693.51,21000.00,21000.00,45.46,55.80,30.50
2017-03-25,21000.00,21000.00,21000.00,44.79,54.20,37.00
2017-03-26,23693.51,21000.00,21000.00,42.46,53.10,29.50
2017-03-27,21613.05,21100.00,21100.00,42.61,50.00,36.90
2017-03-28,25220.79,19000.00,19000.00,42.52,53.30,35.80
2017-03-29,24580.92,17800.00,17800.00,48.52,59.90,35.90
2017-03-30,23699.42,17100.00,17100.00,42.90,51.50,34.40
2017-03-31,24855.62,16100.00,16100.00,42.09,56.40,34.20
2017-04-01,21123.32,15700.00,15700.00,46.83,59.50,36.20
2017-04-02,22957.54,15700.00,15700.00,46.34,56.70,39.60
2017-04-03,23236.48,15700.00,15700.00,38.67,50.10,28.60
2017-04-04,19901.79,15700.00,15700.00,36.85,51.40,23.30
2017-04-05,21835.90,15700.00,15700.00,49.34,59.20,33.30
2017-04-06,16967.04,16100.00,16100.00,53.71,64.10,43.60
2017-04-07,21361.14,17200.00,17200.00,53.60,62.40,43.70
2017-04-08,18038.67,17700.00,17700.00,41.41,51.30,35.80
2017-04-09,22780.36,17700.00,17700.00,38.90,49.30,31.00
2017-04-10,26554.32,18900.00,18900.00,43.81,53.30,31.10
2017-04-11,21512.84,20700.00,20700.00,43.74,57.00,30.20
2017-04-12,21816.23,22900.00,22900.00,50.61,67.20,36.00
2017-04-13,20161.55,24700.00,24700.00,51.52,63.20,39.30
2017-04-14,22425.98,25000.00,25000.00,41.76,48.50,36.80
2017-04-15,25951.52,24800.00,24800.00,41.60,54.50,29.50
2017-04-16,24700.00,24700.00,24700.00,46.86,64.00,30.10
2017-04-17,25341.92,24800.00,24800.00,51.93,59.30,48.20
2017-04-18,22758.08,23300.00,23300.00,49.60,58.20,45.90
2017-04-19,26389.97,20700.00,20700.00,49.51,59.70,39.10
2017-04-20,18377.55,19800.00,19800.00,44.04,55.50,38.20
2017-04-21,25760.89,19800.00,19800.00,44.13,57.40,36.90
2017-04-22,22406.28,19900.00,19900.00,46.51,59.40,31.40
2017-04-23,20509.66,19900.00,19900.00,53.23,62.60,43.10
2017-04-24,20170.92,19900.00,19900.00,45.19,48.20,41.70
2017-04-25,18090.40,18700.00,18700.00,45.96,56.30,39.20
2017-04-26,21254.61,17800.00,17800.00,45.54,51.10,42.80
2017-04-27,25259.78,17800.00,17800.00,41.98,51.50,35.80
2017-04-28,21178.08,18900.00,18900.00,40.70,51.30,33.50
2017-04-29,20352.25,19800.00,19800.00,44.78,58.70,33.40
2017-04-30,21870.93,19800.00,19800.00,52.18,61.90,38.90
2017-05-01,20352.25,19800.00,19800.00,49.86,59.40,40.40
2017-05-02,25269.57,19800.00,19816.00,54.25,63.10,45.00
2017-05-03,23689.91,19600.00,19617.00,54.34,68.70,39.70
2017-05-04,21718.92,19700.00,19717.00,56.67,75.00,39.10
2017-05-05,19015.08,21000.00,21017.00,62.61,81.30,45.60
2017-05-06,21662.84,21900.00,21939.00,59.55,80.30,47.70
2017-05-07,23940.98,21900.00,21939.00,49.85,59.70,43.00
2017-05-08,22115.10,21800.00,21839.00,52.87,67.40,44.30
2017-05-09,23629.57,22400.00,22456.00,56.43,71.30,40.60
2017-05-10,23608.25,23000.00,23056.00,57.67,76.70,40.40
2017-05-11,23056.00,23000.00,23056.00,62.11,78.80,44.20
2017-05-12,18154.68,23000.00,23056.00,62.30,77.80,43.00
2017-05-13,24229.57,23000.00,23056.00,46.54,57.30,40.60
2017-05-14,18872.09,22900.00,22945.00,46.99,58.90,32.60
2017-05-15,19466.08,21400.00,21468.00,51.76,62.40,44.30
2017-05-16,12669.26,18400.00,18468.00,51.96,65.10,40.40
2017-05-17,25516.24,16500.00,16542.00,36.05,41.30,32.60
2017-05-18,15418.92,13400.00,13417.00,41.32,51.70,32.30
2017-05-19,11957.99,9870.00,9887.00,50.89,60.20,43.00
2017-05-20,11004.68,7260.00,7277.00,57.17,70.80,41.10
2017-05-21,12346.77,6520.00,6537.00,57.76,70.10,48.90
2017-05-22,11800.13,6520.00,6559.00,61.61,76.20,46.60
2017-05-23,9793.51,7070.00,7138.00,61.27,79.70,44.20
2017-05-24,6293.05,8580.00,8669.00,67.34,75.10,54.40
2017-05-25,11160.06,9310.00,9413.00,53.73,64.50,43.10
2017-05-26,7187.38,9670.00,9773.00,47.75,54.00,43.50
2017-05-27,8408.00,9530.00,9596.00,52.58,70.20,38.40
2017-05-28,8480.44,8710.00,8760.00,58.72,75.70,42.20
2017-05-29,8206.50,8420.00,8486.00,61.58,77.60,45.50
2017-05-30,7295.49,8100.00,8204.00,64.26,81.90,45.00
