date,qu,af,mx,mn,mm,qd,fb
2012-03-25,135.25,14990.12,40.79,21.61,30.02,216.00,3409.35
2012-03-26,124.19,14813.91,39.41,27.70,34.44,213.00,3409.16
2012-03-27,134.90,14660.00,38.98,26.50,33.14,213.00,3408.99
2012-03-28,130.87,14498.04,37.73,31.75,33.97,213.00,3408.82
2012-03-29,209.34,14489.02,35.01,31.52,32.63,213.00,3408.81
2012-03-30,237.06,14525.11,34.74,30.10,32.67,220.00,3408.85
2012-03-31,206.90,14507.07,35.37,29.04,31.66,216.00,3408.83
2012-04-01,183.31,14444.00,34.07,26.02,31.29,216.00,3408.76
2012-04-02,167.12,14353.91,47.20,28.35,34.33,211.00,3408.66
2012-04-03,160.74,14174.00,43.20,28.92,33.33,249.00,3408.46
2012-04-04,152.83,13903.91,35.89,26.57,31.25,285.00,3408.16
2012-04-05,155.76,13643.15,40.04,26.29,31.30,284.00,3407.87
2012-04-06,157.21,13337.00,35.84,25.27,30.81,279.00,3407.53
2012-04-07,206.23,13068.00,42.87,16.03,30.76,274.00,3407.22
2012-04-08,195.80,12780.00,50.10,30.31,39.35,272.00,3406.90
2012-04-09,206.40,12520.00,57.53,27.72,39.05,267.00,3406.60
2012-04-10,210.96,12270.00,58.39,28.96,39.97,266.00,3406.30
2012-04-11,242.22,12082.00,44.72,27.55,35.14,265.00,3406.08
2012-04-12,233.18,11727.92,43.86,26.66,34.24,327.00,3405.66
2012-04-13,179.55,10986.00,51.01,21.14,33.07,498.00,3404.77
2012-04-14,163.38,10103.96,50.73,21.65,35.39,617.00,3403.68
2012-04-15,170.32,9307.92,49.59,33.56,39.60,578.00,3402.66
2012-04-16,233.87,8736.00,42.48,33.76,37.18,522.00,3401.92
2012-04-17,249.88,8294.06,42.64,28.41,33.71,470.00,3401.33
2012-04-18,268.10,8113.00,41.42,31.99,35.36,355.00,3401.09
2012-04-19,293.56,8113.00,43.07,28.31,35.45,294.00,3401.09
2012-04-20,579.67,8664.03,43.82,35.58,40.54,303.00,3401.82
2012-04-21,617.82,9268.02,60.40,30.61,41.41,315.00,3402.61
2012-04-22,706.61,10017.50,67.69,29.36,43.10,332.00,3403.57
2012-04-23,1016.38,11331.98,69.51,31.52,45.69,358.00,3405.19
2012-04-24,1323.15,13156.04,52.16,38.37,44.29,410.00,3407.32
2012-04-25,1299.51,14859.00,47.90,36.76,40.62,446.00,3409.21
2012-04-26,1302.29,16360.00,41.10,32.79,36.70,552.00,3410.79
2012-04-27,1059.85,16830.00,41.10,30.53,36.16,830.00,3411.27
2012-04-28,931.50,16760.00,54.27,31.18,40.08,983.00,3411.20
2012-04-29,859.25,16570.00,55.37,32.75,43.63,968.00,3411.01
2012-04-30,995.00,16650.00,43.62,33.72,38.60,969.00,3411.09
2012-05-01,936.17,16620.00,41.10,32.15,35.44,970.00,3411.06
2012-05-02,797.67,16340.00,44.48,30.65,36.84,955.00,3410.77
2012-05-03,752.07,16060.00,37.69,32.18,34.70,908.00,3410.48
2012-05-04,667.02,15899.02,39.41,32.04,34.87,767.00,3410.31
2012-05-05,559.93,15660.00,42.28,30.42,35.40,698.00,3410.06
2012-05-06,515.47,15356.00,57.96,27.15,39.51,685.00,3409.74
2012-05-07,489.17,15121.00,65.33,28.82,43.92,623.00,3409.49
2012-05-08,549.69,15210.00,62.70,32.04,46.78,520.00,3409.58
2012-05-09,621.08,15528.00,44.48,32.87,39.17,476.00,3409.92
2012-05-10,578.43,15753.91,48.86,26.45,37.71,482.00,3410.16
2012-05-11,546.79,15917.07,59.77,25.62,40.70,483.00,3410.33
2012-05-12,541.95,16070.00,67.00,28.06,44.76,483.00,3410.49
2012-05-13,619.01,16370.00,77.55,29.59,48.73,489.00,3410.80
2012-05-14,828.06,17060.00,81.84,33.10,52.58,502.00,3411.50
2012-05-15,1191.80,18420.15,73.60,36.88,52.76,533.00,3412.86
2012-05-16,1337.00,19779.93,60.69,38.57,48.93,676.00,3414.17
2012-05-17,1192.50,20660.00,56.23,33.07,44.34,782.00,3415.00
2012-05-18,1021.31,21211.00,55.13,33.03,44.30,776.00,3415.51
2012-05-19,899.37,21520.00,60.18,29.67,45.90,777.00,3415.80
2012-05-20,904.96,21839.00,51.95,35.93,44.16,778.00,3416.09
2012-05-21,1108.94,22543.00,50.81,38.61,44.36,794.00,3416.73
2012-05-22,1328.75,23644.00,42.73,37.92,40.01,809.00,3417.72
2012-05-23,1169.65,24408.97,45.66,36.66,40.46,824.00,3418.39
2012-05-24,922.29,24856.00,49.30,35.88,41.37,734.00,3418.78
2012-05-25,837.01,25400.00,56.51,37.41,44.77,597.00,3419.25
2012-05-26,722.11,25836.09,59.30,34.60,46.55,539.00,3419.63
2012-05-27,698.58,26226.00,55.92,40.61,48.09,540.00,3419.96
2012-05-28,742.63,26696.16,51.22,40.22,45.61,547.00,3420.36
2012-05-29,739.27,27304.21,53.70,35.76,44.96,463.00,3420.87
2012-05-30,689.29,28024.00,61.71,40.18,50.40,353.00,3421.47
2012-05-31,782.50,28934.00,55.54,47.41,52.35,354.00,3422.22
2012-06-01,1043.27,30342.18,61.16,45.15,53.08,364.00,3423.36
2012-06-02,1218.11,32069.00,52.74,43.44,47.69,382.00,3424.73
2012-06-03,1037.15,33424.00,51.83,40.59,45.93,388.00,3425.78
2012-06-04,973.83,34061.00,50.81,40.75,44.63,670.00,3426.27
2012-06-05,1001.82,34152.13,43.24,36.35,40.13,1016.00,3426.34
2012-06-06,844.59,34165.16,46.37,33.76,40.02,890.00,3426.35
2012-06-07,762.16,34230.00,50.50,33.28,39.76,786.00,3426.40
2012-06-08,798.50,34399.00,46.02,35.29,39.83,710.00,3426.53
2012-06-09,682.17,34425.00,45.66,33.76,41.07,662.00,3426.55
2012-06-10,643.05,34399.00,62.38,38.28,47.74,657.00,3426.53
2012-06-11,678.42,34704.00,67.96,34.83,52.66,513.00,3426.76
2012-06-12,758.36,34838.19,58.18,43.46,51.47,680.00,3426.86
2012-06-13,909.75,34620.00,49.06,38.06,45.66,1019.00,3426.70
2012-06-14,830.65,34464.00,58.55,34.64,46.47,907.00,3426.58
2012-06-15,830.83,34321.00,66.98,34.54,52.05,900.00,3426.47
2012-06-16,908.42,34321.00,68.08,49.39,57.89,908.00,3426.47
2012-06-17,1224.56,34676.00,55.46,47.65,52.38,1045.00,3426.74
2012-06-18,1130.24,34529.09,47.72,41.16,44.55,1205.00,3426.63
2012-06-19,938.61,34152.13,52.70,38.94,44.93,1134.00,3426.34
2012-06-20,812.32,33814.00,67.55,33.21,51.00,990.00,3426.08
2012-06-21,841.90,33671.00,75.74,40.85,57.38,919.00,3425.97
2012-06-22,1172.28,34048.00,55.25,45.37,50.48,992.00,3426.26
2012-06-23,1123.69,34074.00,50.67,37.02,44.98,1120.00,3426.28
2012-06-24,911.50,33814.00,56.29,35.62,45.32,1049.00,3426.08
2012-06-25,790.71,33554.25,62.85,37.98,49.05,929.00,3425.88
2012-06-26,734.39,33502.13,48.53,43.23,45.31,764.00,3425.84
2012-06-27,643.35,33736.00,68.24,34.27,51.15,532.00,3426.02
2012-06-28,647.36,34061.00,70.48,39.94,55.48,491.00,3426.27
2012-06-29,745.96,34230.00,67.88,49.92,58.03,660.00,3426.40
2012-06-30,858.69,34178.19,67.39,52.71,57.90,892.00,3426.36
2012-07-01,884.40,34048.00,60.89,47.02,55.08,965.00,3426.26
2012-07-02,831.65,33866.06,63.01,40.43,52.93,933.00,3426.12
2012-07-03,802.82,33970.00,51.38,39.00,46.31,760.00,3426.20
2012-07-04,702.58,34061.00,64.86,36.05,49.47,670.00,3426.27
2012-07-05,626.73,34009.00,71.80,39.27,55.50,663.00,3426.23
2012-07-06,659.74,33943.94,77.81,42.99,60.56,706.00,3426.18
2012-07-07,753.95,33970.00,85.40,46.66,65.33,755.00,3426.20
2012-07-08,828.68,34126.06,90.88,49.69,69.33,763.00,3426.32
2012-07-09,898.08,34321.00,85.16,53.66,68.24,812.00,3426.47
2012-07-10,846.32,34100.00,81.39,50.71,64.94,970.00,3426.30
2012-07-11,752.86,33814.00,82.96,44.36,64.28,906.00,3426.08
2012-07-12,669.71,33879.09,81.43,50.65,64.89,646.00,3426.13
2012-07-13,601.83,33970.00,79.38,49.39,62.71,569.00,3426.20
2012-07-14,625.83,34087.00,76.39,51.48,60.17,581.00,3426.29
2012-07-15,550.69,34035.00,61.36,48.53,57.66,588.00,3426.25
2012-07-16,511.93,33943.94,75.04,45.30,58.72,570.00,3426.18
2012-07-17,510.68,33866.06,78.99,55.45,62.90,565.00,3426.12
2012-07-18,480.36,33853.03,78.67,53.40,64.46,493.00,3426.11
2012-07-19,447.69,33917.87,83.39,51.20,65.70,428.00,3426.16
2012-07-20,421.94,33930.91,63.05,55.29,58.47,428.00,3426.17
2012-07-21,375.32,33853.03,69.95,48.33,59.02,429.00,3426.11
2012-07-22,345.54,33723.00,64.66,46.41,54.45,424.00,3426.01
2012-07-23,300.72,33658.00,62.85,44.91,52.00,340.00,3425.96
2012-07-24,300.66,33697.00,80.17,41.24,59.13,281.00,3425.99
2012-07-25,294.11,33723.00,82.45,47.84,63.77,281.00,3426.01
2012-07-26,287.47,33736.00,79.97,50.79,65.23,280.00,3426.02
2012-07-27,274.11,33723.00,70.34,50.67,60.33,279.00,3426.01
2012-07-28,257.55,33684.00,71.87,43.48,58.06,278.00,3425.98
2012-07-29,241.44,33619.00,76.55,45.11,60.44,273.00,3425.93
2012-07-30,236.27,33541.22,68.85,46.88,58.58,272.00,3425.87
2012-07-31,217.90,33424.00,72.35,43.64,57.77,271.00,3425.78
2012-08-01,217.89,33306.97,76.45,42.81,58.51,271.00,3425.69
2012-08-02,209.49,33177.00,73.33,48.07,58.46,270.00,3425.59
2012-08-03,195.50,33047.00,79.81,42.04,59.65,265.00,3425.49
2012-08-04,202.01,32930.00,85.43,47.07,65.35,264.00,3425.40
2012-08-05,149.58,32709.00,91.04,50.22,69.18,263.00,3425.24
2012-08-06,157.58,32504.00,82.35,59.91,70.38,262.00,3425.07
2012-08-07,190.79,32368.00,86.54,52.36,68.24,258.00,3424.96
2012-08-08,153.13,32160.00,71.32,51.38,62.99,258.00,3424.80
2012-08-09,153.04,31951.81,79.44,44.17,59.72,257.00,3424.64
2012-08-10,151.72,31741.00,78.32,45.38,60.18,257.00,3424.48
2012-08-11,126.81,31484.00,85.75,41.10,62.21,256.00,3424.28
2012-08-12,133.59,31244.00,88.11,48.53,66.79,252.00,3424.08
2012-08-13,134.85,31006.97,84.75,49.10,65.51,252.00,3423.89
2012-08-14,162.82,30830.00,80.82,51.59,64.97,248.00,3423.75
2012-08-15,149.67,30628.00,81.21,47.94,64.19,248.00,3423.59
2012-08-16,124.94,30377.97,85.24,48.37,64.92,247.00,3423.39
2012-08-17,131.02,30140.00,90.45,50.79,67.77,247.00,3423.20
2012-08-18,122.96,29900.00,84.10,50.87,65.92,246.00,3423.00
2012-08-19,117.96,29650.00,80.68,57.31,67.91,246.00,3422.80
2012-08-20,109.99,29388.00,75.73,50.94,63.50,245.00,3422.59
2012-08-21,105.50,29121.22,70.38,50.38,59.10,241.00,3422.37
2012-08-22,109.25,28861.88,68.73,47.94,56.27,241.00,3422.16
2012-08-23,90.76,28566.00,58.96,41.83,50.73,241.00,3421.92
2012-08-24,79.27,28251.88,71.97,37.27,52.30,237.00,3421.66
2012-08-25,103.96,27988.00,74.88,38.80,55.13,237.00,3421.44
2012-08-26,103.90,27724.00,77.20,42.38,57.65,236.00,3421.22
2012-08-27,91.65,27436.00,66.80,49.35,57.89,236.00,3420.98
2012-08-28,113.50,27196.00,64.72,49.39,57.24,232.00,3420.78
2012-08-29,106.45,26944.00,61.36,43.58,51.91,232.00,3420.57
2012-08-30,97.43,26674.11,70.71,37.62,53.12,232.00,3420.34
2012-08-31,94.49,26402.03,67.92,43.10,53.35,228.00,3420.11
2012-09-01,83.78,26112.00,67.77,37.86,51.72,228.00,3419.87
2012-09-02,84.80,25824.00,70.32,41.59,53.55,228.00,3419.62
2012-09-03,90.14,25548.00,74.35,39.35,54.23,227.00,3419.38
2012-09-04,84.83,25267.00,75.04,38.06,54.99,224.00,3419.15
2012-09-05,86.85,24990.00,76.63,42.50,58.37,223.00,3418.90
2012-09-06,97.91,24737.95,73.39,42.24,56.19,223.00,3418.68
2012-09-07,84.89,24464.00,78.34,40.08,57.28,219.00,3418.44
2012-09-08,96.37,24214.00,82.07,42.51,59.56,219.00,3418.22
2012-09-09,99.08,23972.00,59.67,51.14,54.84,215.00,3418.01
2012-09-10,66.23,23668.00,52.60,43.72,48.68,215.00,3417.74
2012-09-11,84.27,23400.00,63.17,31.95,46.09,215.00,3417.50
2012-09-12,80.45,23144.00,66.92,30.42,46.91,211.00,3417.27
2012-09-13,72.37,22873.00,75.84,32.75,51.03,211.00,3417.03
2012-09-14,75.90,22609.00,81.44,39.53,57.03,211.00,3416.79
2012-09-15,68.66,22334.00,73.54,44.07,57.49,210.00,3416.54
2012-09-16,89.08,22103.08,76.37,39.08,55.06,207.00,3416.33
2012-09-17,72.36,21839.00,79.30,40.93,56.48,206.00,3416.09
2012-09-18,71.45,21575.13,81.70,42.38,58.89,206.00,3415.85
2012-09-19,80.18,21332.05,82.74,43.26,60.35,202.00,3415.62
2012-09-20,74.40,21078.97,86.93,43.26,60.75,202.00,3415.39
2012-09-21,83.91,20846.92,82.29,44.23,58.13,202.00,3415.17
2012-09-22,65.59,20580.00,65.06,42.08,52.31,199.00,3414.92
2012-09-23,67.39,20319.95,70.75,36.72,50.24,199.00,3414.68
2012-09-24,67.44,20060.00,75.67,42.97,54.99,199.00,3414.43
2012-09-25,62.24,19789.95,67.53,40.26,51.02,199.00,3414.18
2012-09-26,59.32,19520.00,73.07,33.69,50.33,195.00,3413.92
2012-09-27,84.08,19300.00,75.35,0.00,51.71,195.00,3413.71
2012-09-28,63.92,19040.00,70.64,40.96,54.04,195.00,3413.46
2012-09-29,62.69,18781.00,66.35,44.99,55.38,192.00,3413.21
2012-09-30,57.89,18515.00,74.49,36.76,51.47,192.00,3412.95
2012-10-01,73.52,18280.00,76.14,39.86,56.03,195.00,3412.72
2012-10-02,64.79,18030.00,63.33,34.79,50.12,195.00,3412.47
2012-10-03,57.92,17770.00,54.11,27.45,40.24,192.00,3412.22
2012-10-04,63.24,17523.00,54.43,28.18,39.69,192.00,3411.97
2012-10-05,63.49,17280.00,54.82,26.41,38.95,189.00,3411.72
2012-10-06,54.92,17020.00,59.57,27.04,40.02,189.00,3411.46
2012-10-07,69.28,16790.00,68.34,27.59,42.85,189.00,3411.23
2012-10-08,61.05,16551.00,71.44,30.10,46.38,186.00,3410.99
2012-10-09,58.50,16310.00,70.69,34.46,48.36,183.00,3410.74
2012-10-10,59.00,16070.00,68.87,34.94,47.92,183.00,3410.49
2012-10-11,63.06,15840.00,68.83,30.93,45.67,183.00,3410.25
2012-10-12,61.04,15610.00,56.82,36.01,47.31,180.00,3410.01
2012-10-13,62.55,15383.00,53.15,47.98,50.41,180.00,3409.77
2012-10-14,94.82,15220.00,56.61,48.55,51.43,180.00,3409.59
2012-10-15,143.38,15150.00,53.38,45.92,49.83,183.00,3409.52
2012-10-16,167.59,15130.00,51.34,33.87,41.95,180.00,3409.50
2012-10-17,85.59,14950.02,52.07,30.57,38.84,180.00,3409.31
2012-10-18,92.06,14787.07,57.78,30.10,41.56,177.00,3409.13
2012-10-19,171.62,14778.04,50.46,39.55,47.34,180.00,3409.12
2012-10-20,180.63,14787.07,39.39,30.73,34.00,180.00,3409.13
2012-10-21,133.16,14706.00,39.57,28.74,32.60,177.00,3409.04
2012-10-22,112.24,14590.00,33.13,29.71,32.02,174.00,3408.92
2012-10-23,89.85,14435.00,38.63,29.51,32.65,171.00,3408.75
2012-10-24,113.40,14327.07,35.88,29.32,32.31,171.00,3408.63
2012-10-25,83.40,14165.00,41.42,29.55,33.63,168.00,3408.45
2012-10-26,101.49,14039.02,35.68,30.57,32.45,168.00,3408.31
2012-10-27,129.86,13967.00,48.12,35.76,38.81,168.00,3408.23
2012-10-28,200.15,14030.00,52.24,42.17,46.29,171.00,3408.30
2012-10-29,1032.93,15727.07,52.09,42.44,46.41,180.00,3410.13
2012-10-30,1175.96,17689.85,47.57,42.69,45.06,189.00,3412.14
2012-10-31,739.35,18781.00,48.47,42.26,45.24,197.00,3413.21
2012-11-01,509.74,19412.05,45.62,40.24,42.49,205.00,3413.82
2012-11-02,410.73,19500.00,46.51,39.73,42.37,323.00,3413.90
2012-11-03,389.35,19370.00,50.61,42.01,45.72,425.00,3413.78
2012-11-04,364.03,19202.05,54.88,44.80,49.79,427.00,3413.62
2012-11-05,353.21,19020.00,55.19,36.52,48.22,435.00,3413.44
2012-11-06,324.50,18781.00,61.36,32.91,43.63,440.00,3413.21
2012-11-07,288.50,18471.00,41.85,30.02,35.73,445.00,3412.91
2012-11-08,266.44,18130.00,33.68,27.55,30.09,440.00,3412.57
2012-11-09,236.27,17830.00,36.27,24.60,28.73,385.00,3412.28
2012-11-10,224.23,17580.00,31.08,21.61,25.11,349.00,3412.03
2012-11-11,248.69,17380.05,32.03,21.73,26.67,349.00,3411.82
2012-11-12,263.52,17209.88,34.03,28.37,31.31,349.00,3411.65
2012-11-13,224.23,16970.00,41.73,31.87,34.08,344.00,3411.41
2012-11-14,223.88,16729.93,39.65,29.24,33.97,344.00,3411.17
2012-11-15,210.81,16506.00,38.51,28.96,31.40,324.00,3410.94
2012-11-16,196.43,16290.00,34.64,30.06,31.74,304.00,3410.72
2012-11-17,217.27,16116.00,34.58,31.67,32.61,304.00,3410.54
2012-11-18,246.52,16000.00,33.56,31.87,32.35,303.00,3410.42
2012-11-19,698.46,16760.00,36.04,31.91,32.97,315.00,3411.20
2012-11-20,872.94,17850.00,36.43,31.63,33.98,323.00,3412.30
2012-11-21,598.30,18300.00,33.60,26.29,31.15,365.00,3412.74
2012-11-22,443.84,18360.00,33.21,23.38,28.09,412.00,3412.80
2012-11-23,605.27,18729.90,38.51,27.63,33.09,417.00,3413.16
2012-11-24,967.88,19799.97,38.43,29.32,33.61,427.00,3414.19
2012-11-25,624.01,20185.00,35.64,23.03,27.98,427.00,3414.55
2012-11-26,489.11,20152.00,35.37,19.53,25.13,498.00,3414.52
2012-11-27,419.41,19854.00,32.03,25.03,27.53,564.00,3414.24
2012-11-28,383.84,19488.97,31.60,26.25,28.98,563.00,3413.89
2012-11-29,361.07,19090.00,34.90,30.14,31.99,557.00,3413.51
2012-11-30,386.53,18749.95,39.38,31.91,33.84,551.00,3413.18
2012-12-01,409.82,18460.00,37.10,31.87,34.22,551.00,3412.90
2012-12-02,429.52,18209.88,34.31,31.83,32.84,550.00,3412.65
2012-12-03,381.59,17872.05,34.82,32.18,33.56,544.00,3412.32
2012-12-04,531.64,17830.00,43.93,31.91,36.00,544.00,3412.28
2012-12-05,545.93,17820.00,36.04,30.04,32.56,541.00,3412.27
2012-12-06,469.10,17660.03,32.58,29.43,31.28,538.00,3412.11
2012-12-07,429.15,17430.17,33.05,26.84,30.26,530.00,3411.87
2012-12-08,368.40,17090.00,31.28,26.09,27.79,521.00,3411.53
2012-12-09,347.63,16719.90,37.49,25.66,31.42,512.00,3411.16
2012-12-10,316.52,16430.15,40.79,31.60,35.50,441.00,3410.86
2012-12-11,294.10,16239.93,38.20,31.56,34.30,371.00,3410.67
2012-12-12,270.61,16010.00,33.36,20.99,29.21,364.00,3410.43
2012-12-13,264.35,15870.00,35.72,16.35,24.32,312.00,3410.28
2012-12-14,244.22,15771.96,33.87,17.41,26.26,270.00,3410.18
2012-12-15,256.72,15700.00,25.98,13.76,20.58,268.00,3410.10
2012-12-16,278.37,15670.00,30.10,25.82,27.65,267.00,3410.07
2012-12-17,262.79,15610.00,31.95,22.44,27.00,265.00,3410.01
2012-12-18,232.60,15490.20,26.25,20.91,23.48,263.00,3409.88
2012-12-19,250.83,15440.07,24.44,21.02,23.54,247.00,3409.83
2012-12-20,253.50,15440.07,30.85,21.47,26.61,225.00,3409.83
2012-12-21,154.99,15265.87,27.55,14.38,21.97,213.00,3409.64
2012-12-22,219.80,15239.02,32.89,22.12,27.18,200.00,3409.61
2012-12-23,195.86,15170.00,29.94,25.39,27.10,195.00,3409.54
2012-12-24,187.15,15085.00,32.26,21.73,26.89,194.00,3409.45
2012-12-25,202.26,15029.98,26.92,19.34,23.88,192.00,3409.39
2012-12-26,184.64,14940.00,28.88,20.95,24.76,191.00,3409.30
2012-12-27,184.62,14850.00,34.11,24.91,28.62,190.00,3409.20
2012-12-28,174.00,14742.00,32.03,19.89,24.07,188.00,3409.08
2012-12-29,161.03,14610.00,29.47,20.32,24.61,184.00,3408.94
2012-12-30,159.57,14498.04,29.47,12.42,20.93,182.00,3408.82
2012-12-31,136.88,14362.93,24.01,12.85,17.84,181.00,3408.67
2013-01-01,132.43,14219.00,25.31,11.28,16.06,180.00,3408.51
2013-01-02,134.27,14084.13,19.45,13.36,15.15,178.00,3408.36
2013-01-03,133.55,13985.00,21.93,12.26,15.61,160.00,3408.25
2013-01-04,133.12,13903.91,27.59,16.58,21.26,149.00,3408.16
2013-01-05,133.21,13823.00,24.40,19.57,21.41,148.00,3408.07
2013-01-06,141.52,13760.00,34.23,17.92,26.53,148.00,3408.00
2013-01-07,155.82,13724.00,36.66,30.57,34.49,148.00,3407.96
2013-01-08,192.82,13760.00,39.81,28.73,34.18,148.00,3408.00
2013-01-09,194.07,13796.00,39.89,20.55,31.25,151.00,3408.04
2013-01-10,178.54,13805.00,26.84,18.51,22.24,148.00,3408.05
2013-01-11,164.92,13787.00,24.80,7.70,16.47,148.00,3408.03
2013-01-12,142.24,13724.00,25.47,2.36,9.81,149.00,3407.96
2013-01-13,146.20,13670.00,24.13,-0.39,10.38,149.00,3407.90
2013-01-14,153.10,13634.13,33.72,16.15,23.90,146.00,3407.86
2013-01-15,143.71,13580.00,38.00,16.51,24.44,147.00,3407.80
2013-01-16,139.24,13517.00,40.87,17.02,24.99,147.00,3407.73
2013-01-17,134.64,13444.89,37.02,15.09,23.33,147.00,3407.65
2013-01-18,134.76,13373.00,42.79,18.59,27.14,147.00,3407.57
2013-01-19,134.70,13301.00,44.64,18.67,27.88,147.00,3407.49
2013-01-20,134.70,13229.00,38.86,14.34,22.81,147.00,3407.41
2013-01-21,133.42,13156.04,33.40,7.23,17.19,148.00,3407.32
2013-01-22,123.86,13068.00,27.35,6.56,16.38,145.00,3407.22
2013-01-23,131.63,12995.87,28.37,17.41,22.08,145.00,3407.14
2013-01-24,140.87,12942.00,34.90,15.96,26.72,145.00,3407.08
2013-01-25,136.24,12879.00,36.59,27.47,31.82,146.00,3407.01
2013-01-26,136.24,12816.00,34.35,25.03,29.16,146.00,3406.94
2013-01-27,133.78,12748.12,32.15,24.01,28.55,146.00,3406.86
2013-01-28,139.20,12691.00,32.26,26.57,29.44,146.00,3406.79
2013-01-29,131.70,12619.00,36.59,29.24,33.94,146.00,3406.71
2013-01-30,127.18,12538.04,40.55,34.90,37.14,146.00,3406.62
2013-01-31,142.64,12488.00,38.55,31.56,35.79,147.00,3406.56
2013-02-01,128.05,12413.00,45.70,25.86,32.66,144.00,3406.47
2013-02-02,137.77,12359.00,39.73,19.77,27.22,144.00,3406.41
2013-02-03,128.22,12286.04,41.18,23.03,33.03,145.00,3406.32
2013-02-04,105.15,12207.00,42.95,29.08,34.65,145.00,3406.23
2013-02-05,115.21,12147.92,37.25,29.17,32.70,145.00,3406.16
2013-02-06,109.29,12091.00,35.41,30.49,32.36,138.00,3406.09
2013-02-07,100.88,12028.00,33.25,15.88,27.26,133.00,3406.02
2013-02-08,95.19,11954.00,37.45,10.22,20.55,133.00,3405.93
2013-02-09,102.32,11894.13,39.26,20.12,28.46,133.00,3405.86
2013-02-10,97.14,11824.00,41.58,15.64,26.28,133.00,3405.78
2013-02-11,96.19,11751.98,37.88,19.53,29.40,134.00,3405.69
2013-02-12,100.25,11688.02,39.41,30.24,35.63,134.00,3405.61
2013-02-13,96.21,11617.00,38.12,28.18,34.76,134.00,3405.53
2013-02-14,92.36,11542.00,40.93,29.00,33.83,132.00,3405.44
2013-02-15,71.55,11412.00,49.36,22.95,31.29,139.00,3405.29
2013-02-16,98.11,11323.96,39.34,23.19,30.97,145.00,3405.18
2013-02-17,94.12,11228.00,34.58,24.76,30.12,145.00,3405.06
2013-02-18,91.07,11126.00,33.95,21.34,27.10,145.00,3404.94
2013-02-19,91.89,11026.04,37.21,17.33,27.09,145.00,3404.82
2013-02-20,86.75,10913.96,32.85,15.52,24.70,145.00,3404.68
2013-02-21,88.55,10802.00,33.26,25.78,30.01,148.00,3404.54
2013-02-22,116.77,10746.00,33.95,24.93,30.47,148.00,3404.47
2013-02-23,87.98,10636.09,31.95,24.84,28.04,146.00,3404.34
2013-02-24,92.04,10536.00,33.99,25.54,30.15,146.00,3404.22
2013-02-25,98.14,10448.02,32.11,23.34,28.39,146.00,3404.11
2013-02-26,94.09,10352.00,36.94,19.30,28.17,147.00,3403.99
2013-02-27,92.98,10256.14,39.30,25.98,33.30,147.00,3403.87
2013-02-28,130.23,10232.08,39.34,31.36,34.33,147.00,3403.84
2013-03-01,138.46,10224.06,46.37,34.36,40.29,147.00,3403.83
2013-03-02,146.54,10232.08,46.92,30.73,37.33,147.00,3403.84
2013-03-03,134.41,10216.04,36.78,22.83,29.70,148.00,3403.82
2013-03-04,138.46,10208.02,39.53,14.66,26.07,148.00,3403.81
2013-03-05,138.46,10200.00,32.62,20.45,26.31,148.00,3403.80
2013-03-06,138.47,10192.00,35.76,28.06,31.31,148.00,3403.79
2013-03-07,134.43,10176.00,40.32,25.56,33.11,148.00,3403.77
2013-03-08,122.23,10136.00,43.42,17.96,28.83,149.00,3403.72
2013-03-09,116.36,10087.92,46.84,18.16,31.21,146.00,3403.66
2013-03-10,115.84,10040.00,40.57,30.06,35.45,146.00,3403.60
2013-03-11,117.31,9995.00,44.64,29.36,35.54,147.00,3403.54
2013-03-12,125.72,9965.00,44.48,33.87,38.85,147.00,3403.50
2013-03-13,153.84,9987.50,48.16,35.88,40.77,150.00,3403.53
2013-03-14,189.25,10064.06,49.00,32.30,38.70,150.00,3403.63
2013-03-15,204.89,10168.00,44.52,34.38,38.44,153.00,3403.76
2013-03-16,243.73,10344.00,38.86,27.51,34.21,155.00,3403.98
2013-03-17,223.52,10479.90,31.75,26.33,28.54,155.00,3404.15
2013-03-18,207.48,10584.00,35.29,23.81,30.22,155.00,3404.28
2013-03-19,205.03,10680.98,40.32,19.57,27.59,155.00,3404.39
2013-03-20,191.40,10746.00,36.39,25.94,30.88,158.00,3404.47
2013-03-21,210.06,10850.00,32.11,20.91,27.11,158.00,3404.60
2013-03-22,205.90,10946.00,29.94,15.13,22.51,158.00,3404.72
2013-03-23,209.93,11050.00,36.35,13.52,23.68,158.00,3404.85
2013-03-24,209.43,11153.00,39.93,13.87,25.62,158.00,3404.97
2013-03-25,211.47,11260.00,46.45,15.64,29.87,158.00,3405.10
2013-03-26,170.44,11284.06,49.04,26.53,34.80,158.00,3405.13
2013-03-27,179.88,11323.96,45.51,31.10,35.77,160.00,3405.18
2013-03-28,180.19,11364.00,46.11,28.96,36.05,160.00,3405.23
2013-03-29,176.13,11396.00,50.77,28.25,36.50,160.00,3405.27
2013-03-30,186.07,11447.07,60.06,24.52,37.39,160.00,3405.33
2013-03-31,210.31,11542.00,61.83,26.05,38.72,163.00,3405.44
2013-04-01,253.43,11719.90,60.52,27.43,41.34,163.00,3405.65
2013-04-02,328.67,12037.00,51.26,34.72,42.41,168.00,3406.03
2013-04-03,375.23,12440.00,57.00,30.73,42.05,171.00,3406.50
