date,qu,qd,fb,af
2007-02-11,10.41,0.00,7199.95,12172.09
2007-02-12,7.52,0.00,7200.00,12187.00
2007-02-13,2.80,0.00,7200.02,12192.56
2007-02-14,4.16,0.00,7200.05,12200.82
2007-02-15,9.78,0.00,7200.12,12220.21
2007-02-16,2.81,0.00,7200.14,12225.78
2007-02-17,4.25,0.00,7200.17,12234.20
2007-02-18,8.43,0.00,7200.23,12250.93
2007-02-19,5.63,0.00,7200.27,12262.09
2007-02-20,4.19,0.00,7200.30,12270.40
2007-02-21,8.46,0.00,7200.36,12287.18
2007-02-22,4.20,0.00,7200.39,12295.51
2007-02-23,4.27,0.00,7200.42,12303.98
2007-02-24,4.20,0.00,7200.45,12312.31
2007-02-25,5.66,0.00,7200.49,12323.53
2007-02-26,7.11,0.00,7200.54,12337.63
2007-02-27,8.43,0.00,7200.60,12354.36
2007-02-28,4.30,0.00,7200.63,12362.88
2007-03-01,8.52,0.00,7200.69,12379.78
2007-03-02,0.00,0.00,7200.69,12379.78
2007-03-03,4.23,0.00,7200.72,12388.17
2007-03-04,2.84,0.00,7200.74,12393.81
2007-03-05,2.85,0.00,7200.76,12399.46
2007-03-06,2.84,0.00,7200.78,12405.10
2007-03-07,4.31,0.00,7200.81,12413.64
2007-03-08,4.25,0.00,7200.84,12422.07
2007-03-09,4.25,0.00,7200.87,12430.49
2007-03-10,2.85,0.00,7200.89,12436.14
2007-03-11,1.47,0.00,7200.90,12439.05
2007-03-12,4.25,0.00,7200.93,12447.48
2007-03-13,2.86,0.00,7200.95,12453.15
2007-03-14,1.46,0.00,7200.96,12456.05
2007-03-15,1.39,0.00,7200.97,12458.81
2007-03-16,2.86,0.00,7200.99,12464.49
2007-03-17,2.86,0.00,7201.01,12470.17
2007-03-18,2.86,0.00,7201.03,12475.85
2007-03-19,4.34,0.00,7201.06,12484.45
2007-03-20,4.27,0.00,7201.09,12492.91
2007-03-21,2.87,0.00,7201.11,12498.60
2007-03-22,2.86,0.00,7201.13,12504.28
2007-03-23,2.87,0.00,7201.15,12509.98
2007-03-24,4.28,0.00,7201.18,12518.46
2007-03-25,5.75,0.00,7201.22,12529.87
2007-03-26,5.75,0.00,7201.26,12541.28
2007-03-27,11.53,0.00,7201.34,12564.15
2007-03-28,4.29,0.00,7201.37,12572.66
2007-03-29,4.37,0.00,7201.40,12581.33
2007-03-30,5.78,0.00,7201.44,12592.79
2007-03-31,5.79,0.00,7201.48,12604.27
2007-04-01,10.10,0.00,7201.55,12624.30
2007-04-02,13.02,0.00,7201.64,12650.13
2007-04-03,4.40,0.00,7201.67,12658.85
2007-04-04,7.23,0.00,7201.72,12673.20
2007-04-05,4.40,0.00,7201.75,12681.92
2007-04-06,7.25,0.00,7201.80,12696.30
2007-04-07,7.25,0.00,7201.85,12710.68
2007-04-08,10.26,0.00,7201.92,12731.03
2007-04-09,13.14,0.00,7202.01,12757.09
2007-04-10,7.36,0.00,7202.06,12771.68
2007-04-11,7.30,0.00,7202.11,12786.16
2007-04-12,5.87,0.00,7202.15,12797.81
2007-04-13,7.32,0.00,7202.20,12812.32
2007-04-14,7.40,0.00,7202.25,12826.99
2007-04-15,7.33,0.00,7202.30,12841.52
2007-04-16,8.85,0.00,7202.36,12859.08
2007-04-17,13.26,0.00,7202.45,12885.39
2007-04-18,17.78,0.00,7202.57,12920.65
2007-04-19,17.82,0.00,7202.69,12955.99
2007-04-20,13.36,0.00,7202.78,12982.49
2007-04-21,13.40,0.00,7202.87,13009.06
2007-04-22,11.96,0.00,7202.95,13032.78
2007-04-23,19.51,0.00,7203.08,13071.48
2007-04-24,11.94,0.00,7203.16,13095.17
2007-04-25,15.05,0.00,7203.26,13125.03
2007-04-26,18.10,0.00,7203.38,13160.93
2007-04-27,18.16,0.00,7203.50,13196.94
2007-04-28,25.77,0.00,7203.67,13248.05
2007-04-29,31.97,0.00,7203.88,13311.47
2007-04-30,39.78,0.00,7204.14,13390.37
2007-05-01,44.68,0.00,7204.43,13478.99
2007-05-02,51.22,0.00,7204.76,13580.58
2007-05-03,50.73,0.00,7205.09,13681.21
2007-05-04,42.83,0.00,7205.38,13766.17
2007-05-05,34.15,0.00,7205.61,13833.90
2007-05-06,34.32,0.00,7205.84,13901.97
2007-05-07,36.03,0.00,7206.08,13973.44
2007-05-08,43.68,0.00,7206.37,14060.07
2007-05-09,50.11,0.00,7206.70,14159.46
2007-05-10,55.13,0.00,7207.06,14268.80
2007-05-11,60.07,0.00,7207.45,14387.95
2007-05-12,68.44,0.00,7207.89,14523.69
2007-05-13,72.24,0.00,7208.35,14666.98
2007-05-14,65.02,0.00,7208.76,14795.94
2007-05-15,61.57,0.00,7209.15,14918.07
2007-05-16,60.78,0.00,7209.54,15038.62
2007-05-17,58.03,0.00,7209.91,15153.73
2007-05-18,53.58,13.00,7210.17,15234.22
2007-05-19,35.55,23.10,7210.25,15258.92
2007-05-20,41.34,32.00,7210.31,15277.44
2007-05-21,35.02,33.50,7210.32,15280.46
2007-05-22,30.48,32.00,7210.31,15277.44
2007-05-23,16.67,24.50,7210.26,15261.91
2007-05-24,21.59,23.10,7210.25,15258.92
2007-05-25,11.57,17.80,7210.21,15246.56
2007-05-26,14.91,16.50,7210.20,15243.41
2007-05-27,19.39,17.80,7210.21,15246.56
2007-05-28,14.91,16.50,7210.20,15243.41
2007-05-29,8.37,13.00,7210.17,15234.22
2007-05-30,13.00,13.00,7210.17,15234.22
2007-05-31,10.21,11.80,7210.16,15231.06
2007-06-01,9.29,10.80,7210.15,15228.07
2007-06-02,18.72,14.10,7210.18,15237.23
2007-06-03,8.69,11.80,7210.16,15231.06
2007-06-04,9.29,10.80,7210.15,15228.07
2007-06-05,8.11,9.70,7210.14,15224.91
2007-06-06,20.31,14.10,7210.18,15237.23
2007-06-07,6.18,10.80,7210.15,15228.07
2007-06-08,5.59,8.70,7210.13,15221.90
2007-06-09,3.70,6.80,7210.11,15215.75
2007-06-10,1.89,5.00,7210.09,15209.59
2007-06-11,5.00,5.00,7210.09,15209.59
2007-06-12,-1.91,2.70,7210.06,15200.44
2007-06-13,2.70,2.70,7210.06,15200.44
2007-06-14,-1.61,1.50,7210.04,15194.28
2007-06-15,-0.59,1.00,7210.03,15191.13
2007-06-16,3.09,1.50,7210.04,15194.28
2007-06-17,-4.48,0.20,7210.01,15184.99
2007-06-18,-1.51,0.00,7210.00,15181.99
2007-06-19,0.00,0.00,7210.00,15181.99
2007-06-20,1.71,0.20,7210.01,15184.99
2007-06-21,-11.21,25.00,7209.78,15113.17
2007-06-22,13.94,50.00,7209.55,15041.64
2007-06-23,0.13,50.00,7209.23,14942.73
2007-06-24,-0.03,50.00,7208.91,14843.50
2007-06-25,-11.36,38.00,7208.60,14745.60
2007-06-26,-6.91,20.00,7208.43,14692.22
2007-06-27,-8.44,20.00,7208.25,14635.82
2007-06-28,-11.45,20.00,7208.05,14573.43
2007-06-29,-11.26,20.00,7207.85,14511.43
2007-06-30,-9.59,20.00,7207.66,14452.73
2007-07-01,-9.48,20.00,7207.47,14394.26
2007-07-02,-12.52,20.00,7207.26,14329.75
2007-07-03,-9.24,20.00,7207.07,14271.76
2007-07-04,-9.11,20.00,7206.88,14214.03
2007-07-05,-12.05,20.00,7206.67,14150.46
2007-07-06,-7.31,20.00,7206.49,14096.30
2007-07-07,-11.85,20.00,7206.28,14033.12
2007-07-08,-10.09,20.00,7206.08,13973.44
2007-07-09,-10.04,20.00,7205.88,13913.85
2007-07-10,-9.84,20.00,7205.68,13854.67
2007-07-11,-9.78,20.00,7205.48,13795.61
2007-07-12,-12.61,20.00,7205.26,13730.92
2007-07-13,-9.44,20.00,7205.06,13672.52
2007-07-14,-12.27,20.00,7204.85,13608.51
2007-07-15,-11.17,20.00,7204.65,13546.69
2007-07-16,-10.96,20.00,7204.45,13485.28
2007-07-17,-10.89,20.00,7204.25,13424.02
2007-07-18,-7.68,20.00,7204.07,13369.11
2007-07-19,-15.17,20.00,7203.84,13299.35
2007-07-20,-11.95,20.00,7203.63,13235.98
2007-07-21,-13.27,20.00,7203.41,13169.99
2007-07-22,-10.16,20.00,7203.21,13110.16
2007-07-23,-10.03,20.00,7203.01,13050.59
2007-07-24,-9.82,20.00,7202.81,12991.45
2007-07-25,-8.24,20.00,7202.62,12935.44
2007-07-26,-3.73,20.00,7202.46,12888.38
2007-07-27,-9.52,20.00,7202.26,12829.83
2007-07-28,-10.82,20.00,7202.05,12768.70
2007-07-29,-9.17,20.00,7201.85,12710.84
2007-07-30,-10.54,20.00,7201.64,12650.27
2007-07-31,-8.98,20.00,7201.44,12592.79
2007-08-01,-10.97,15.00,7201.26,12541.28
2007-08-02,4.32,10.00,7201.22,12530.01
2007-08-03,-8.70,10.00,7201.09,12492.91
2007-08-04,-9.98,10.00,7200.95,12453.29
2007-08-05,-7.14,10.00,7200.83,12419.30
2007-08-06,-8.47,10.00,7200.70,12382.66
2007-08-07,-11.32,10.00,7200.55,12340.38
2007-08-08,-12.56,10.00,7200.39,12295.64
2007-08-09,-11.10,10.00,7200.24,12253.78
2007-08-10,1.57,10.00,7200.18,12237.06
2007-08-11,-13.87,10.00,7200.01,12189.71
2007-08-12,-16.72,10.00,7199.83,12136.72
2007-08-13,-13.80,10.00,7199.67,12089.52
2007-08-14,-15.15,10.00,7199.50,12039.64
2007-08-15,-20.05,5.00,7199.33,11989.96
2007-08-16,-14.70,0.00,7199.23,11960.80
2007-08-17,5.87,0.00,7199.27,11972.45
2007-08-18,2.94,0.00,7199.29,11978.29
2007-08-19,14.73,0.00,7199.39,12007.50
2007-08-20,-2.95,0.00,7199.37,12001.65
2007-08-21,2.95,0.00,7199.39,12007.50
2007-08-22,0.00,0.00,7199.39,12007.50
2007-08-23,1.44,0.00,7199.40,12010.35
2007-08-24,-1.44,0.00,7199.39,12007.50
2007-08-25,1.44,0.00,7199.40,12010.35
2007-08-26,-1.44,0.00,7199.39,12007.50
2007-08-27,-1.51,0.00,7199.38,12004.51
2007-08-28,-1.44,0.00,7199.37,12001.65
2007-08-29,0.00,0.00,7199.37,12001.65
2007-08-30,0.00,0.00,7199.37,12001.65
2007-08-31,1.44,0.00,7199.38,12004.51
2007-09-01,1.51,0.00,7199.39,12007.50
2007-09-02,0.00,0.00,7199.39,12007.50
2007-09-03,1.44,0.00,7199.40,12010.35
2007-09-04,5.90,0.00,7199.44,12022.06
2007-09-05,4.47,0.00,7199.47,12030.92
2007-09-06,1.44,0.00,7199.48,12033.78
2007-09-07,2.95,0.00,7199.50,12039.64
2007-09-08,-1.44,0.00,7199.49,12036.78
2007-09-09,-2.95,0.00,7199.47,12030.92
2007-09-10,1.44,0.00,7199.48,12033.78
2007-09-11,0.00,0.00,7199.48,12033.78
2007-09-12,0.00,0.00,7199.48,12033.78
2007-09-13,0.00,0.00,7199.48,12033.78
2007-09-14,0.00,0.00,7199.48,12033.78
2007-09-15,0.00,0.00,7199.48,12033.78
2007-09-16,-1.44,0.00,7199.47,12030.92
2007-09-17,0.00,0.00,7199.47,12030.92
2007-09-18,1.44,0.00,7199.48,12033.78
2007-09-19,0.00,0.00,7199.48,12033.78
2007-09-20,1.51,0.00,7199.49,12036.78
2007-09-21,-2.95,0.00,7199.47,12030.92
2007-09-22,10.31,0.00,7199.54,12051.37
2007-09-23,5.92,0.00,7199.58,12063.12
2007-09-24,8.89,0.00,7199.64,12080.76
2007-09-25,2.97,0.00,7199.66,12086.65
2007-09-26,0.00,0.00,7199.66,12086.65
2007-09-27,1.45,0.00,7199.67,12089.52
2007-09-28,2.97,0.00,7199.69,12095.41
2007-09-29,0.00,0.00,7199.69,12095.41
2007-09-30,0.00,0.00,7199.69,12095.41
2007-10-01,2.97,0.00,7199.71,12101.31
2007-10-02,1.52,0.00,7199.72,12104.33
2007-10-03,5.87,0.00,7199.76,12115.97
2007-10-04,1.52,0.00,7199.77,12118.99
2007-10-05,7.41,0.00,7199.82,12133.69
2007-10-06,4.51,0.00,7199.85,12142.63
2007-10-07,1.45,0.00,7199.86,12145.51
2007-10-08,2.99,0.00,7199.88,12151.44
2007-10-09,0.00,0.00,7199.88,12151.44
2007-10-10,1.53,0.00,7199.89,12154.47
2007-10-11,0.00,0.00,7199.89,12154.47
2007-10-12,1.46,0.00,7199.90,12157.36
2007-10-13,1.53,0.00,7199.91,12160.39
2007-10-14,0.00,0.00,7199.91,12160.39
2007-10-15,1.46,0.00,7199.92,12163.28
2007-10-16,1.53,0.00,7199.93,12166.32
2007-10-17,5.98,0.00,7199.97,12178.18
2007-10-18,1.45,0.00,7199.98,12181.06
2007-10-19,36.66,0.00,7200.24,12253.78
2007-10-20,18.28,0.00,7200.37,12290.04
2007-10-21,-1.44,0.00,7200.36,12287.18
2007-10-22,2.82,0.00,7200.38,12292.77
2007-10-23,1.45,0.00,7200.39,12295.64
2007-10-24,4.20,0.00,7200.42,12303.98
2007-10-25,2.82,0.00,7200.44,12309.58
2007-10-26,1.45,0.00,7200.45,12312.45
2007-10-27,0.00,0.00,7200.45,12312.45
2007-10-28,2.83,0.00,7200.47,12318.06
2007-10-29,2.82,0.00,7200.49,12323.66
2007-10-30,11.26,0.00,7200.57,12345.99
2007-10-31,2.84,0.00,7200.59,12351.62
2007-11-01,1.46,0.00,7200.60,12354.51
2007-11-02,1.38,0.00,7200.61,12357.25
2007-11-03,1.45,0.00,7200.62,12360.13
2007-11-04,2.84,0.00,7200.64,12365.76
2007-11-05,1.38,0.00,7200.65,12368.50
2007-11-06,1.46,0.00,7200.66,12371.39
2007-11-07,1.39,0.00,7200.67,12374.14
2007-11-08,2.84,0.00,7200.69,12379.78
2007-11-09,1.45,0.00,7200.70,12382.66
2007-11-10,7.08,0.00,7200.75,12396.70
2007-11-11,8.54,0.00,7200.81,12413.64
2007-11-12,1.40,0.00,7200.82,12416.41
2007-11-13,12.87,0.00,7200.91,12441.94
2007-11-14,1.40,0.00,7200.92,12444.72
2007-11-15,1.46,0.00,7200.93,12447.61
2007-11-16,9.98,0.00,7201.00,12467.41
2007-11-17,18.59,0.00,7201.13,12504.28
2007-11-18,10.09,0.00,7201.20,12524.30
2007-11-19,5.76,0.00,7201.24,12535.72
2007-11-20,5.69,0.00,7201.28,12547.00
2007-11-21,4.36,0.00,7201.31,12555.64
2007-11-22,5.77,0.00,7201.35,12567.09
2007-11-23,2.88,0.00,7201.37,12572.81
2007-11-24,4.30,0.00,7201.40,12581.33
2007-11-25,2.88,0.00,7201.42,12587.05
2007-11-26,2.89,0.00,7201.44,12592.79
2007-11-27,11.58,0.00,7201.52,12615.75
2007-11-28,2.90,0.00,7201.54,12621.50
2007-11-29,8.70,0.00,7201.60,12638.75
2007-11-30,4.32,0.00,7201.63,12647.31
2007-12-01,4.39,0.00,7201.66,12656.02
2007-12-02,2.91,0.00,7201.68,12661.79
2007-12-03,10.15,0.00,7201.75,12681.92
2007-12-04,8.74,0.00,7201.81,12699.26
2007-12-05,7.26,0.00,7201.86,12713.66
2007-12-06,8.76,0.00,7201.92,12731.03
2007-12-07,2.92,0.00,7201.94,12736.83
2007-12-08,1.50,0.00,7201.95,12739.80
2007-12-09,1.43,0.00,7201.96,12742.64
2007-12-10,4.43,0.00,7201.99,12751.42
2007-12-11,1.42,0.00,7202.00,12754.24
2007-12-12,2.93,0.00,7202.02,12760.06
2007-12-13,4.36,0.00,7202.05,12768.70
2007-12-14,2.93,0.00,7202.07,12774.52
2007-12-15,4.44,0.00,7202.10,12783.32
2007-12-16,4.37,0.00,7202.13,12791.98
2007-12-17,7.39,0.00,7202.18,12806.63
2007-12-18,4.38,0.00,7202.21,12815.31
2007-12-19,8.83,0.00,7202.27,12832.82
2007-12-20,13.24,0.00,7202.36,12859.08
2007-12-21,1.51,0.00,7202.37,12862.08
2007-12-22,1.44,0.00,7202.38,12864.93
2007-12-23,4.47,0.00,7202.41,12873.80
2007-12-24,10.32,0.00,7202.48,12894.26
2007-12-25,1.52,0.00,7202.49,12897.27
2007-12-26,4.41,0.00,7202.52,12906.01
2007-12-27,2.97,0.00,7202.54,12911.90
2007-12-28,4.41,0.00,7202.57,12920.65
2007-12-29,8.90,0.00,7202.63,12938.31
2007-12-30,4.49,0.00,7202.66,12947.22
2007-12-31,0.00,0.00,7202.66,12947.22
2008-01-01,2.97,0.00,7202.68,12953.12
2008-01-02,2.97,0.00,7202.70,12959.02
2008-01-03,4.43,0.00,7202.73,12967.80
2008-01-04,5.95,0.00,7202.77,12979.61
2008-01-05,5.97,0.00,7202.81,12991.45
2008-01-06,5.96,0.00,7202.85,13003.28
2008-01-07,2.98,0.00,7202.87,13009.20
2008-01-08,5.97,0.00,7202.91,13021.05
2008-01-09,8.98,0.00,7202.97,13038.86
2008-01-10,10.45,0.00,7203.04,13059.58
2008-01-11,6.00,0.00,7203.08,13071.48
2008-01-12,3.00,0.00,7203.10,13077.44
2008-01-13,1.46,0.00,7203.11,13080.34
2008-01-14,3.00,0.00,7203.13,13086.30
2008-01-15,3.00,0.00,7203.15,13092.25
2008-01-16,1.55,0.00,7203.16,13095.32
2008-01-17,3.00,0.00,7203.18,13101.28
2008-01-18,3.00,0.00,7203.20,13107.24
2008-01-19,8.97,0.00,7203.26,13125.03
2008-01-20,9.04,0.00,7203.32,13142.96
2008-01-21,0.00,0.00,7203.32,13142.96
2008-01-22,1.54,0.00,7203.33,13146.02
2008-01-23,1.48,0.00,7203.34,13148.96
2008-01-24,3.01,0.00,7203.36,13154.93
2008-01-25,1.55,0.00,7203.37,13158.01
2008-01-26,3.01,0.00,7203.39,13163.99
2008-01-27,10.55,0.00,7203.46,13184.92
2008-01-28,7.54,0.00,7203.51,13199.87
2008-01-29,6.06,0.00,7203.55,13211.89
2008-01-30,3.04,0.00,7203.57,13217.91
2008-01-31,9.11,0.00,7203.63,13235.98
2008-02-01,6.09,0.00,7203.67,13248.05
2008-02-02,7.64,0.00,7203.72,13263.21
2008-02-03,6.01,0.00,7203.76,13275.14
2008-02-04,0.00,0.00,7203.76,13275.14
2008-02-05,3.05,0.00,7203.78,13281.19
2008-02-06,4.61,0.00,7203.81,13290.34
2008-02-07,9.17,0.00,7203.87,13308.52
2008-02-08,4.55,0.00,7203.90,13317.54
2008-02-09,6.12,0.00,7203.94,13329.67
2008-02-10,6.13,0.00,7203.98,13341.82
2008-02-11,1.56,0.00,7203.99,13344.92
2008-02-12,2.99,0.00,7204.01,13350.86
2008-02-13,9.20,0.00,7204.07,13369.11
2008-02-14,-1.50,0.00,7204.06,13366.14
2008-02-15,1.50,0.00,7204.07,13369.11
2008-02-16,4.64,0.00,7204.10,13378.32
2008-02-17,1.50,0.00,7204.11,13381.30
2008-02-18,1.57,0.00,7204.12,13384.41
2008-02-19,1.50,0.00,7204.13,13387.38
2008-02-20,1.58,0.00,7204.14,13390.51
2008-02-21,0.00,0.00,7204.14,13390.51
2008-02-22,3.07,0.00,7204.16,13396.60
2008-02-23,1.51,0.00,7204.17,13399.59
2008-02-24,9.23,0.00,7204.23,13417.90
2008-02-25,4.58,0.00,7204.26,13426.99
2008-02-26,1.58,0.00,7204.27,13430.13
2008-02-27,1.50,0.00,7204.28,13433.11
2008-02-28,1.58,0.00,7204.29,13436.24
2008-02-29,1.51,0.00,7204.30,13439.24
2008-03-01,7.75,0.00,7204.35,13454.62
2008-03-02,0.00,0.00,7204.35,13454.62
2008-03-03,3.09,0.00,7204.37,13460.74
2008-03-04,7.69,0.00,7204.42,13476.00
2008-03-05,1.59,0.00,7204.43,13479.15
2008-03-06,0.00,0.00,7204.43,13479.15
2008-03-07,3.09,0.00,7204.45,13485.28
2008-03-08,0.00,0.00,7204.45,13485.28
2008-03-09,0.00,0.00,7204.45,13485.28
2008-03-10,0.00,0.00,7204.45,13485.28
2008-03-11,1.51,0.00,7204.46,13488.28
2008-03-12,1.58,0.00,7204.47,13491.42
2008-03-13,13.92,0.00,7204.56,13519.02
2008-03-14,9.32,0.00,7204.62,13537.51
2008-03-15,3.11,0.00,7204.64,13543.67
2008-03-16,0.00,0.00,7204.64,13543.67
2008-03-17,3.11,0.00,7204.66,13549.84
2008-03-18,9.35,0.00,7204.72,13568.38
2008-03-19,10.86,0.00,7204.79,13589.93
2008-03-20,10.90,0.00,7204.86,13611.54
2008-03-21,4.73,0.00,7204.89,13620.92
2008-03-22,0.00,0.00,7204.89,13620.92
2008-03-23,3.13,0.00,7204.91,13627.12
2008-03-24,4.66,0.00,7204.94,13636.36
2008-03-25,7.87,0.00,7204.99,13651.97
2008-03-26,14.74,0.00,7205.09,13681.21
2008-03-27,7.41,0.00,7205.14,13695.90
2008-03-28,1.44,0.00,7205.15,13698.75
2008-03-29,2.95,0.00,7205.17,13704.61
2008-03-30,4.47,0.00,7205.20,13713.47
2008-03-31,0.00,0.00,7205.20,13713.47
2008-04-01,1.44,0.00,7205.21,13716.33
2008-04-02,1.51,0.00,7205.22,13719.33
2008-04-03,0.00,0.00,7205.22,13719.33
2008-04-04,4.40,0.00,7205.25,13728.05
2008-04-05,2.96,0.00,7205.27,13733.92
2008-04-06,1.45,0.00,7205.28,13736.79
2008-04-07,2.95,0.00,7205.30,13742.65
2008-04-08,2.96,0.00,7205.32,13748.52
2008-04-09,0.00,0.00,7205.32,13748.52
2008-04-10,0.00,0.00,7205.32,13748.52
2008-04-11,-1.44,0.00,7205.31,13745.66
2008-04-12,1.44,0.00,7205.32,13748.52
2008-04-13,1.52,0.00,7205.33,13751.54
2008-04-14,4.41,0.00,7205.36,13760.29
2008-04-15,2.96,0.00,7205.38,13766.17
2008-04-16,0.00,0.00,7205.38,13766.17
2008-04-17,1.51,0.00,7205.39,13769.17
2008-04-18,2.97,0.00,7205.41,13775.06
2008-04-19,1.45,0.00,7205.42,13777.93
2008-04-20,7.46,0.00,7205.47,13792.73
2008-04-21,0.00,0.00,7205.47,13792.73
2008-04-22,1.45,0.00,7205.48,13795.61
2008-04-23,7.40,0.00,7205.53,13810.28
2008-04-24,8.93,0.00,7205.59,13827.99
2008-04-25,4.51,0.00,7205.62,13836.93
2008-04-26,0.00,0.00,7205.62,13836.93
2008-04-27,2.98,0.00,7205.64,13842.84
2008-04-28,2.98,0.00,7205.66,13848.76
2008-04-29,5.96,0.00,7205.70,13860.59
2008-04-30,4.45,0.00,7205.73,13869.41
2008-05-01,2.99,0.00,7205.75,13875.35
2008-05-02,1.45,0.00,7205.76,13878.23
2008-05-03,4.53,0.00,7205.79,13887.21
2008-05-04,2.99,0.00,7205.81,13893.14
2008-05-05,7.45,0.00,7205.86,13907.91
2008-05-06,10.53,0.00,7205.93,13928.80
2008-05-07,16.49,0.00,7206.04,13961.51
2008-05-08,10.49,0.00,7206.11,13982.32
2008-05-09,16.62,0.00,7206.22,14015.29
2008-05-10,8.99,0.00,7206.28,14033.12
2008-05-11,16.69,0.00,7206.39,14066.23
2008-05-12,15.16,0.00,7206.49,14096.30
2008-05-13,10.60,0.00,7206.56,14117.33
2008-05-14,10.61,0.00,7206.63,14138.38
2008-05-15,12.20,0.00,7206.71,14162.57
2008-05-16,16.76,0.00,7206.82,14195.81
2008-05-17,26.08,0.00,7206.99,14247.54
2008-05-18,33.77,0.00,7207.21,14314.53
2008-05-19,40.20,0.00,7207.47,14394.26
2008-05-20,46.59,0.00,7207.77,14486.66
2008-05-21,54.78,0.00,7208.12,14595.32
2008-05-22,39.36,0.00,7208.37,14673.39
2008-05-23,36.41,0.00,7208.60,14745.60
2008-05-24,42.97,0.00,7208.87,14830.83
2008-05-25,43.98,0.00,7209.15,14918.07
2008-05-26,42.01,0.00,7209.42,15001.40
2008-05-27,39.10,0.00,7209.67,15078.96
2008-05-28,42.47,0.00,7209.94,15163.20
2008-05-29,55.05,9.91,7210.23,15252.73
2008-05-30,77.46,38.50,7210.48,15330.00
2008-05-31,53.32,45.54,7210.53,15345.44
2008-06-01,54.76,50.02,7210.56,15354.84
2008-06-02,53.01,51.49,7210.57,15357.86
2008-06-03,54.66,53.05,7210.58,15361.05
2008-06-04,56.08,54.55,7210.59,15364.09
2008-06-05,57.75,56.14,7210.60,15367.28
2008-06-06,49.91,53.05,7210.58,15361.05
2008-06-07,46.89,50.02,7210.56,15354.84
2008-06-08,31.89,41.28,7210.50,15336.21
2008-06-09,29.53,35.78,7210.46,15323.81
2008-06-10,74.86,54.55,7210.59,15364.09
2008-06-11,60.81,57.67,7210.61,15370.31
2008-06-12,36.11,47.04,7210.54,15348.63
2008-06-13,32.12,39.91,7210.49,15333.18
2008-06-14,42.81,41.28,7210.50,15336.21
2008-06-15,59.41,50.02,7210.56,15354.84
2008-06-16,71.78,60.85,7210.63,15376.52
2008-06-17,86.67,74.11,7210.71,15401.43
2008-06-18,94.05,84.62,7210.77,15420.14
2008-06-19,64.51,81.76,7210.66,15385.93
2008-06-20,39.09,84.43,7210.37,15296.00
2008-06-21,45.74,69.07,7210.22,15249.72
2008-06-22,46.54,62.08,7210.12,15218.89
2008-06-23,46.00,60.00,7210.03,15191.13
2008-06-24,41.22,60.00,7209.91,15153.88
2008-06-25,41.54,40.00,7209.92,15156.93
2008-06-26,40.35,20.00,7210.05,15197.29
2008-06-27,34.00,20.00,7210.14,15225.06
2008-06-28,27.73,20.00,7210.19,15240.40
2008-06-29,23.11,20.00,7210.21,15246.56
2008-06-30,18.49,20.00,7210.20,15243.56
2008-07-01,18.41,20.00,7210.19,15240.40
2008-07-02,13.78,20.00,7210.15,15228.07
2008-07-03,15.37,20.00,7210.12,15218.89
2008-07-04,13.79,20.00,7210.08,15206.58
2008-07-05,12.21,20.00,7210.03,15191.13
2008-07-06,12.24,20.00,7209.98,15175.73
2008-07-07,10.52,20.00,7209.92,15156.93
2008-07-08,10.54,20.00,7209.86,15138.17
2008-07-09,9.01,20.00,7209.79,15116.38
2008-07-10,20.00,20.00,7209.79,15116.38
2008-07-11,14.68,10.00,7209.82,15125.67
2008-07-12,7.92,0.00,7209.87,15141.37
2008-07-13,7.84,0.00,7209.92,15156.93
2008-07-14,7.93,0.00,7209.97,15172.66
2008-07-15,4.70,0.00,7210.00,15181.99
2008-07-16,4.61,0.00,7210.03,15191.13
2008-07-17,3.11,0.00,7210.05,15197.29
2008-07-18,3.10,0.00,7210.07,15203.43
2008-07-19,0.00,0.00,7210.07,15203.43
2008-07-20,1.59,0.00,7210.08,15206.58
2008-07-21,6.21,0.00,7210.12,15218.89
2008-07-22,0.00,0.00,7210.12,15218.89
2008-07-23,-1.58,0.00,7210.11,15215.75
2008-07-24,-1.51,0.00,7210.10,15212.75
2008-07-25,-1.59,0.00,7210.09,15209.59
2008-07-26,-1.52,0.00,7210.08,15206.58
2008-07-27,-1.59,0.00,7210.07,15203.43
2008-07-28,-1.51,0.00,7210.06,15200.44
2008-07-29,0.00,0.00,7210.06,15200.44
2008-07-30,-3.11,0.00,7210.04,15194.28
2008-07-31,-1.59,0.00,7210.03,15191.13
2008-08-01,-1.51,0.00,7210.02,15188.14
2008-08-02,1.51,0.00,7210.03,15191.13
2008-08-03,-3.10,0.00,7210.01,15184.99
2008-08-04,-1.51,0.00,7210.00,15181.99
2008-08-05,0.00,0.00,7210.00,15181.99
2008-08-06,-1.54,0.00,7209.99,15178.94
2008-08-07,1.54,0.00,7210.00,15181.99
2008-08-08,6.20,0.00,7210.04,15194.28
2008-08-09,-1.59,0.00,7210.03,15191.13
2008-08-10,-3.10,0.00,7210.01,15184.99
2008-08-11,-1.51,0.00,7210.00,15181.99
2008-08-12,-1.54,0.00,7209.99,15178.94
2008-08-13,-1.62,0.00,7209.98,15175.73
2008-08-14,-3.32,14.00,7209.87,15141.37
2008-08-15,-9.01,35.00,7209.59,15054.08
2008-08-16,-10.28,35.00,7209.30,14964.27
2008-08-17,-6.91,35.00,7209.03,14881.15
2008-08-18,-9.51,35.00,7208.75,14792.86
