date,fb,af
2007-03-28,3390.98,128201.88
2007-03-29,3391.11,128692.98
2007-03-30,3391.24,129185.32
2007-03-31,3391.37,129677.67
2007-04-01,3391.45,129980.11
2007-04-02,3391.49,130127.81
2007-04-03,3391.44,129937.91
2007-04-04,3391.42,129867.58
2007-04-05,3391.40,129790.20
2007-04-06,3391.39,129748.01
2007-04-07,3391.39,129748.01
2007-04-08,3391.38,129712.84
2007-04-09,3391.38,129712.84
2007-04-10,3391.45,129980.11
2007-04-11,3391.49,130127.81
2007-04-12,3391.51,130205.19
2007-04-13,3391.50,130170.02
2007-04-14,3391.49,130127.81
2007-04-15,3391.41,129825.38
2007-04-16,3391.35,129600.30
2007-04-17,3391.33,129522.93
2007-04-18,3391.27,129297.86
2007-04-19,3391.18,128960.25
2007-04-20,3391.10,128657.81
2007-04-21,3391.01,128313.16
2007-04-22,3390.92,127980.45
2007-04-23,3390.83,127648.29
2007-04-24,3390.71,127198.49
2007-04-25,3390.57,126679.50
2007-04-26,3390.43,126160.50
2007-04-27,3390.28,125599.99
2007-04-28,3390.11,124970.27
2007-04-29,3389.92,124269.88
2007-04-30,3389.75,123644.85
2007-05-01,3389.57,122992.66
2007-05-02,3389.43,122476.34
2007-05-03,3389.29,121966.81
2007-05-04,3389.15,121457.29
2007-05-05,3389.00,120907.00
2007-05-06,3388.84,120331.59
2007-05-07,3388.68,119756.17
2007-05-08,3388.50,119113.84
2007-05-09,3388.36,118605.34
2007-05-10,3388.17,117922.87
2007-05-11,3387.99,117274.62
2007-05-12,3387.82,116677.37
2007-05-13,3387.64,116040.74
2007-05-14,3387.44,115338.48
2007-05-15,3387.23,114596.84
2007-05-16,3387.02,113855.20
2007-05-17,3386.78,113021.92
2007-05-18,3386.55,112222.15
2007-05-19,3386.31,111390.12
2007-05-20,3386.07,110558.09
2007-05-21,3385.85,109768.88
2007-05-22,3385.63,108976.23
2007-05-23,3385.44,108291.04
2007-05-24,3385.24,107565.55
2007-05-25,3385.04,106846.78
2007-05-26,3384.84,106193.39
2007-05-27,3384.63,105529.04
2007-05-28,3384.38,104735.35
2007-05-29,3384.15,104012.21
2007-05-30,3383.91,103234.63
2007-05-31,3383.67,102441.25
2007-06-01,3383.40,101549.46
2007-06-02,3383.12,100620.77
2007-06-03,3382.84,99697.97
2007-06-04,3382.55,98749.21
2007-06-05,3382.24,97733.55
2007-06-06,3381.94,96757.06
2007-06-07,3381.65,95815.35
2007-06-08,3381.39,94975.61
2007-06-09,3381.12,94105.88
2007-06-10,3380.89,93366.05
2007-06-11,3380.64,92565.32
2007-06-12,3380.40,91800.17
2007-06-13,3380.14,90969.78
2007-06-14,3379.88,90142.72
2007-06-15,3379.64,89378.40
2007-06-16,3379.36,88496.48
2007-06-17,3379.05,87508.74
2007-06-18,3378.73,86502.33
2007-06-19,3378.41,85490.97
2007-06-20,3378.06,84391.92
2007-06-21,3377.71,83291.08
2007-06-22,3377.34,82127.07
2007-06-23,3376.96,80934.80
2007-06-24,3376.58,79749.60
2007-06-25,3376.16,78442.99
2007-06-26,3375.76,77198.55
2007-06-27,3375.38,76020.27
2007-06-28,3374.97,74751.39
2007-06-29,3374.56,73494.22
2007-06-30,3374.18,72333.30
2007-07-01,3373.77,71093.96
2007-07-02,3373.37,69891.96
2007-07-03,3372.97,68691.77
2007-07-04,3372.56,67481.46
2007-07-05,3372.16,66303.86
2007-07-06,3371.75,65115.50
2007-07-07,3371.31,63847.05
2007-07-08,3370.88,62619.02
2007-07-09,3370.45,61407.51
2007-07-10,3370.02,60201.20
2007-07-11,3369.56,58931.52
2007-07-12,3369.11,57693.57
2007-07-13,3368.64,56423.41
2007-07-14,3368.16,55130.62
2007-07-15,3367.67,53832.82
2007-07-16,3367.18,52544.55
2007-07-17,3366.68,51251.49
2007-07-18,3366.19,49993.11
2007-07-19,3365.66,48651.00
2007-07-20,3365.15,47371.50
2007-07-21,3364.62,46066.34
2007-07-22,3364.11,44820.77
2007-07-23,3363.59,43572.54
2007-07-24,3363.02,42212.03
2007-07-25,3362.45,40892.98
2007-07-26,3361.88,39578.57
2007-07-27,3361.30,38272.16
2007-07-28,3360.74,37023.76
2007-07-29,3360.15,35729.59
2007-07-30,3359.58,34505.57
2007-07-31,3358.99,33248.11
2007-08-01,3358.39,32007.96
2007-08-02,3357.78,30756.81
2007-08-03,3357.16,29508.28
2007-08-04,3356.53,28266.44
2007-08-05,3355.88,27002.28
2007-08-06,3355.25,25809.37
2007-08-07,3354.58,24567.86
2007-08-08,3353.89,23314.08
2007-08-09,3353.25,22192.56
2007-08-10,3352.52,20945.01
2007-08-11,3351.81,19764.97
2007-08-12,3351.10,18628.37
2007-08-13,3350.32,17423.56
2007-08-14,3349.50,16211.75
2007-08-15,3348.65,14985.74
2007-08-16,3347.80,13784.76
2007-08-17,3346.90,12587.88
2007-08-18,3345.95,11331.12
2007-08-19,3344.90,10062.64
2007-08-20,3343.81,8776.80
2007-08-21,3342.64,7542.95
2007-08-22,3341.36,6300.03
2007-08-23,3339.83,4964.03
2007-08-24,3337.96,3599.45
2007-08-25,3335.80,2355.38
2007-08-26,3333.63,1756.64
2007-08-27,3331.59,1265.20
2007-08-28,3330.08,344.07
2007-08-29,3329.04,172.63
2007-08-30,3328.32,80.79
2007-08-31,3327.97,38.76
2007-09-01,3327.71,28.40
2007-09-02,3327.53,21.17
2007-09-03,3327.41,16.43
2007-09-04,3327.28,11.18
2007-09-05,3327.39,15.63
2007-09-06,3327.35,14.02
2007-09-07,3327.30,11.98
2007-09-08,3327.24,9.64
2007-09-09,3327.21,8.40
2007-09-10,3327.18,7.23
2007-09-11,3327.18,7.23
2007-09-12,3327.17,6.80
2007-09-13,3327.17,6.80
2007-09-14,3327.97,38.76
2007-09-15,3328.02,42.56
2007-09-16,3328.04,44.89
2007-09-17,3328.02,42.56
2007-09-18,3328.02,42.56
2007-09-19,3328.07,48.86
2007-09-20,3328.07,48.86
2007-09-21,3328.08,50.02
2007-09-22,3328.10,52.59
2007-09-23,3328.14,57.71
2007-09-24,3328.13,56.55
2007-09-25,3328.27,74.26
2007-09-26,3328.36,85.92
2007-09-27,3328.64,121.58
2007-09-28,3328.74,134.40
2007-09-29,3328.74,134.40
2007-09-30,3328.75,135.57
2007-10-01,3328.79,152.00
2007-10-02,3328.91,165.00
2007-10-03,3329.31,212.00
2007-10-04,3329.79,275.00
2007-10-05,3330.19,332.00
2007-10-06,3330.65,404.00
2007-10-07,3331.07,475.00
2007-10-08,3331.39,533.00
2007-10-09,3331.73,598.00
2007-10-10,3332.07,666.00
2007-10-11,3332.40,737.00
2007-10-12,3332.71,806.00
2007-10-13,3333.07,889.00
2007-10-14,3333.46,985.00
2007-10-15,3333.76,1061.00
2007-10-16,3334.11,1154.00
2007-10-17,3334.37,1226.00
2007-10-18,3334.38,1344.86
2007-10-19,3334.38,1467.29
2007-10-20,3335.68,1627.00
2007-10-21,3336.23,1828.00
2007-10-22,3336.65,1995.00
2007-10-23,3337.03,2156.00
2007-10-24,3337.37,2309.00
2007-10-25,3337.69,2460.00
2007-10-26,3337.95,2588.00
2007-10-27,3338.24,2737.00
2007-10-28,3338.49,2869.00
2007-10-29,3338.69,2978.00
2007-10-30,3338.98,3141.00
2007-10-31,3339.21,3275.00
2007-11-01,3339.43,3406.00
2007-11-02,3339.62,3522.00
2007-11-03,3339.82,3646.00
2007-11-04,3340.03,3780.00
2007-11-05,3340.24,3917.00
2007-11-06,3340.43,4043.00
2007-11-07,3340.63,4180.00
2007-11-08,3340.84,4326.00
2007-11-09,3341.04,4468.00
2007-11-10,3341.15,4548.00
2007-11-11,3341.16,4702.82
2007-11-12,3341.64,4913.00
2007-11-13,3341.81,5044.00
2007-11-14,3342.00,5193.00
2007-11-15,3342.19,5344.00
2007-11-16,3342.38,5498.00
2007-11-17,3342.57,5655.00
2007-11-18,3342.85,5891.00
2007-11-19,3343.09,6098.00
2007-11-20,3343.11,6267.84
2007-11-21,3343.12,6441.74
2007-11-22,3343.69,6633.00
2007-11-23,3343.84,6771.00
2007-11-24,3343.99,6911.00
2007-11-25,3344.11,7024.00
2007-11-26,3344.28,7186.00
2007-11-27,3344.42,7320.00
2007-11-28,3344.56,7457.00
2007-11-29,3344.69,7585.00
2007-11-30,3344.84,7734.00
2007-12-01,3344.97,7864.00
2007-12-02,3345.14,8037.00
2007-12-03,3345.27,8170.00
2007-12-04,3345.43,8335.00
2007-12-05,3345.58,8492.00
2007-12-06,3345.76,8681.22
2007-12-07,3345.80,8767.41
2007-12-08,3345.81,8862.67
2007-12-09,3345.83,8967.00
2007-12-10,3345.82,9062.27
2007-12-11,3345.82,9171.14
2007-12-12,3345.83,9320.84
2007-12-13,,9400.00
2007-12-14,,9500.00
2007-12-15,,9600.00
2007-12-16,3346.83,9851.00
2007-12-17,3347.02,10065.00
2007-12-18,3347.18,10248.00
2007-12-19,3347.39,10490.00
2007-12-20,3347.51,10630.00
2007-12-21,3347.57,10701.00
2007-12-22,3347.58,10712.00
2007-12-23,3347.72,10877.00
2007-12-24,3347.86,11043.00
2007-12-25,3347.86,11043.00
2007-12-26,3348.07,11294.00
2007-12-27,3348.10,11330.00
2007-12-28,3348.34,11621.00
2007-12-29,3348.47,11780.00
2007-12-30,3348.53,11854.00
2007-12-31,3348.54,11867.00
2008-01-01,3348.54,11867.00
2008-01-02,3348.54,11867.00
2008-01-03,3348.55,11879.00
2008-01-04,3348.59,11928.00
2008-01-05,3349.20,12693.00
2008-01-06,3349.32,12847.00
2008-01-07,3349.42,12975.00
2008-01-08,3349.69,13325.00
2008-01-09,3349.68,13312.00
2008-01-10,3349.94,13653.00
2008-01-11,3349.98,13706.00
2008-01-12,3350.08,13838.00
2008-01-13,3350.08,13838.00
2008-01-14,3350.53,14442.00
2008-01-15,3350.34,14186.00
2008-01-16,3350.35,14199.00
2008-01-17,3350.35,14199.00
2008-01-18,3350.36,14212.00
2008-01-19,3350.36,14212.00
2008-01-20,3350.42,14293.00
2008-01-21,3350.42,14293.00
2008-01-22,3350.42,14293.00
2008-01-23,3350.42,14293.00
2008-01-24,3350.43,14306.00
2008-01-25,3350.43,14306.00
2008-01-26,3350.44,14320.00
2008-01-27,3350.57,14496.00
2008-01-28,3350.62,14564.00
2008-01-29,3350.72,14700.00
2008-01-30,3350.91,14961.00
2008-01-31,3351.55,15855.00
2008-02-01,3351.60,15926.00
2008-02-02,3351.62,15954.00
2008-02-03,3351.63,15968.00
2008-02-04,3351.71,16082.00
2008-02-05,3351.76,16153.00
2008-02-06,3351.79,16196.00
2008-02-07,3351.84,16268.00
2008-02-08,3352.49,17212.00
2008-02-09,3352.68,17492.00
2008-02-10,3352.95,17895.00
2008-02-11,3353.11,18135.00
2008-02-12,3353.23,18317.00
2008-02-13,3353.32,18453.00
2008-02-14,3353.40,18575.00
2008-02-15,3353.50,18728.00
2008-02-16,3353.60,18882.00
2008-02-17,3353.65,18958.00
2008-02-18,3353.75,19113.00
2008-02-19,3353.88,19314.00
2008-02-20,3354.04,19564.00
2008-02-21,3354.19,19799.00
2008-02-22,3354.34,20036.00
2008-02-23,3354.49,20273.00
2008-02-24,3354.67,20561.00
2008-02-25,3354.82,20802.00
2008-02-26,3355.02,21125.00
2008-02-27,3355.21,21434.00
2008-02-28,3355.39,21728.00
2008-02-29,3355.60,22074.00
2008-03-01,3355.83,22456.00
2008-03-02,3356.05,22823.00
2008-03-03,3356.31,23261.00
2008-03-04,3356.58,23719.00
2008-03-05,3356.73,23975.00
2008-03-06,3356.93,24319.00
2008-03-07,3357.10,24613.00
2008-03-08,3357.26,24890.00
2008-03-09,3357.46,25239.00
2008-03-10,3357.68,25626.00
2008-03-11,3357.94,26086.00
2008-03-12,3358.28,26693.00
2008-03-13,3358.54,27161.00
2008-03-14,3358.98,27962.00
2008-03-15,3359.28,28514.00
2008-03-16,3359.49,28903.00
2008-03-17,3359.69,29276.00
2008-03-18,3359.87,29613.00
2008-03-19,3360.36,30540.00
2008-03-20,3360.85,31480.00
2008-03-21,3361.18,32120.00
2008-03-22,3361.45,32649.00
2008-03-23,3361.69,33122.00
2008-03-24,3361.94,33618.00
2008-03-25,3362.39,34519.00
2008-03-26,3362.67,35086.00
2008-03-27,3363.01,35780.00
2008-03-28,3363.27,36315.00
2008-03-29,3363.48,36749.00
2008-03-30,3363.74,37291.00
2008-03-31,3363.91,37647.00
2008-04-01,3364.08,38005.00
2008-04-02,3364.22,38300.00
2008-04-03,3364.35,38576.00
2008-04-04,3364.54,38980.00
2008-04-05,3364.73,39386.00
2008-04-06,3364.92,39794.00
2008-04-07,3365.13,40248.00
2008-04-08,3365.37,40770.00
2008-04-09,3365.58,41228.00
2008-04-10,3365.78,41667.00
2008-04-11,3366.02,42196.00
2008-04-12,3366.32,42862.00
2008-04-13,3366.73,43780.00
2008-04-14,3367.29,45048.00
2008-04-15,3367.91,46471.00
2008-04-16,3368.36,47516.00
2008-04-17,3368.77,48478.00
2008-04-18,3369.23,49568.00
2008-04-19,3369.71,50716.00
2008-04-20,3370.18,51853.00
2008-04-21,3370.53,52707.00
2008-04-22,3370.85,53493.00
2008-04-23,3371.15,54235.00
2008-04-24,3371.42,54906.00
2008-04-25,3371.59,55332.00
2008-04-26,3371.75,55733.00
2008-04-27,3371.95,56236.00
2008-04-28,3372.22,56919.00
2008-04-29,3372.50,57631.00
2008-04-30,3372.82,58450.00
2008-05-01,3373.03,58990.00
2008-05-02,3373.14,59274.00
2008-05-03,3373.25,59558.00
2008-05-04,3373.40,59947.00
2008-05-05,3373.59,60442.00
2008-05-06,3373.81,61017.00
2008-05-07,3374.01,61541.00
2008-05-08,3374.15,61910.00
2008-05-09,3374.28,62253.00
2008-05-10,3374.36,62465.00
2008-05-11,3374.40,62570.00
2008-05-12,3374.44,62676.00
2008-05-13,3374.44,62676.00
2008-05-14,3374.45,62703.00
2008-05-15,3374.47,62756.00
2008-05-16,3374.53,62915.00
2008-05-17,3374.63,63181.00
2008-05-18,3374.75,63501.00
2008-05-19,3374.92,63955.00
2008-05-20,3375.11,64464.00
2008-05-21,3375.32,65029.00
2008-05-22,3375.49,65488.00
2008-05-23,3375.65,65921.00
2008-05-24,3375.76,66220.00
2008-05-25,3375.82,66383.00
2008-05-26,3375.89,66573.00
2008-05-27,3375.97,66791.00
2008-05-28,3376.05,67009.00
2008-05-29,3376.35,67831.00
2008-05-30,3376.73,68876.00
2008-05-31,3377.04,69735.00
2008-06-01,3377.30,70459.00
2008-06-02,3377.54,71130.00
2008-06-03,3377.74,71691.00
2008-06-04,3377.91,72169.00
2008-06-05,3378.02,72479.00
2008-06-06,3378.05,72564.00
2008-06-07,3378.06,72592.00
2008-06-08,3378.04,72536.00
2008-06-09,3377.99,72395.00
2008-06-10,3377.90,72141.00
2008-06-11,3377.84,71972.00
2008-06-12,3377.75,71719.00
2008-06-13,3377.65,71438.00
2008-06-14,3377.53,71102.00
2008-06-15,3377.39,70710.00
2008-06-16,3377.24,70291.00
2008-06-17,3377.06,69791.00
2008-06-18,3376.84,69181.00
2008-06-19,3376.63,68600.00
2008-06-20,3376.38,67912.00
2008-06-21,3376.17,67337.00
2008-06-22,3375.93,66682.00
2008-06-23,3375.67,65975.00
2008-06-24,3375.44,65353.00
2008-06-25,3375.18,64652.00
2008-06-26,3374.90,63901.00
2008-06-27,3374.60,63101.00
2008-06-28,3374.32,62359.00
2008-06-29,3374.02,61568.00
2008-06-30,3373.70,60729.00
2008-07-01,3373.43,60025.00
2008-07-02,3373.14,59274.00
2008-07-03,3372.85,58527.00
2008-07-04,3372.53,57708.00
2008-07-05,3372.24,56970.00
2008-07-06,3371.92,56160.00
2008-07-07,3371.59,55332.00
2008-07-08,3371.27,54533.00
2008-07-09,3370.94,53715.00
2008-07-10,3370.60,52879.00
2008-07-11,3370.24,51999.00
2008-07-12,3369.90,51174.00
2008-07-13,3369.55,50332.00
2008-07-14,3369.20,49496.00
2008-07-15,3368.87,48714.00
2008-07-16,3368.53,47914.00
2008-07-17,3368.19,47120.00
2008-07-18,3367.84,46309.00
2008-07-19,3367.46,45436.00
2008-07-20,3367.11,44639.00
2008-07-21,3366.77,43870.00
2008-07-22,3366.44,43130.00
2008-07-23,3366.10,42373.00
2008-07-24,3365.75,41601.00
2008-07-25,3365.41,40856.00
2008-07-26,3365.07,40118.00
2008-07-27,3364.71,39343.00
2008-07-28,3364.38,38639.00
2008-07-29,3364.00,37836.00
2008-07-30,3363.62,37041.00
2008-07-31,3363.24,36253.00
2008-08-01,3362.87,35494.00
2008-08-02,3362.46,34661.00
2008-08-03,3362.07,33877.00
2008-08-04,3361.67,33082.00
2008-08-05,3361.27,32296.00
2008-08-06,3360.85,31480.00
2008-08-07,3360.45,30711.00
2008-08-08,3360.03,29914.00
2008-08-09,3359.63,29163.00
2008-08-10,3359.22,28403.00
2008-08-11,3358.83,27688.00
2008-08-12,3358.44,26981.00
2008-08-13,3358.05,26282.00
2008-08-14,3357.64,25555.00
2008-08-15,3357.23,24838.00
2008-08-16,3356.81,24113.00
2008-08-17,3356.37,23363.00
2008-08-18,3355.97,22689.00
2008-08-19,3355.53,21959.00
2008-08-20,3355.12,21287.00
2008-08-21,3354.67,20561.00
2008-08-22,3354.22,19846.00
2008-08-23,3353.77,19144.00
2008-08-24,3353.30,18423.00
2008-08-25,3352.91,17835.00
2008-08-26,3352.37,17036.00
2008-08-27,3351.90,16354.00
2008-08-28,3351.40,15643.00
2008-08-29,3350.91,14961.00
2008-08-30,3350.41,14279.00
2008-08-31,3349.89,13587.00
2008-09-01,3349.37,12911.00
2008-09-02,3348.87,12277.00
2008-09-03,3348.34,11621.00
2008-09-04,3347.85,11031.00
2008-09-05,3347.36,10456.00
2008-09-06,3346.88,9907.00
2008-09-07,3346.37,9339.00
2008-09-08,3345.85,8777.00
2008-09-09,3345.29,8191.00
2008-09-10,3344.72,7614.00
2008-09-11,3344.10,7014.00
2008-09-12,3343.50,6461.00
2008-09-13,3342.91,5942.00
2008-09-14,3342.28,5417.00
2008-09-15,3341.64,4913.00
2008-09-16,3340.99,4432.00
2008-09-17,3340.28,3943.00
2008-09-18,3339.55,3479.00
2008-09-19,3338.72,2995.00
2008-09-20,3338.00,2614.00
2008-09-21,3337.14,2205.00
2008-09-22,3336.38,1886.00
2008-09-23,3335.92,1712.00
2008-09-24,3335.98,1734.00
2008-09-25,3336.20,1816.00
2008-09-26,3336.39,1890.00
2008-09-27,3336.55,1954.00
2008-09-28,3336.70,2015.00
2008-09-29,3336.84,2074.00
2008-09-30,3336.95,2121.00
2008-10-01,3337.13,2200.00
2008-10-02,3337.27,2263.00
2008-10-03,3337.45,2346.00
2008-10-04,3337.63,2431.00
2008-10-05,3337.85,2539.00
2008-10-06,3338.08,2654.00
2008-10-07,3338.28,2758.00
2008-10-08,3338.49,2869.00
2008-10-09,3338.67,2967.00
2008-10-10,3338.88,3084.00
2008-10-11,3339.11,3216.00
2008-10-12,3339.30,3328.00
2008-10-13,3339.50,3448.00
2008-10-14,3339.71,3577.00
2008-10-15,3339.94,3722.00
2008-10-16,3340.14,3851.00
2008-10-17,3340.32,3970.00
2008-10-18,3340.51,4098.00
2008-10-19,3340.72,4242.00
2008-10-20,3340.88,4354.00
2008-10-21,3341.04,4468.00
2008-10-22,3341.20,4584.00
2008-10-23,3341.35,4695.00
2008-10-24,3341.51,4814.00
2008-10-25,3341.67,4936.00
2008-10-26,3341.83,5059.00
2008-10-27,3341.99,5185.00
2008-10-28,3342.15,5312.00
2008-10-29,3342.31,5441.00
2008-10-30,3342.46,5564.00
2008-10-31,3342.62,5697.00
2008-11-01,3342.78,5831.00
2008-11-02,3342.96,5985.00
2008-11-03,3343.14,6141.00
2008-11-04,3343.30,6282.00
2008-11-05,3343.44,6407.00
2008-11-06,3343.64,6587.00
2008-11-07,3343.81,6743.00
2008-11-08,3343.99,6911.00
2008-11-09,3344.14,7052.00
2008-11-10,3344.34,7243.00
2008-11-11,3344.51,7408.00
2008-11-12,3344.70,7595.00
2008-11-13,3344.88,7774.00
2008-11-14,3345.09,7986.00
2008-11-15,3345.26,8160.00
2008-11-16,3345.43,8335.00
2008-11-17,3345.57,8482.00
2008-11-18,3345.73,8650.00
2008-11-19,3345.88,8809.00
2008-11-20,3346.03,8970.00
2008-11-21,3346.16,9110.00
2008-11-22,3346.30,9263.00
2008-11-23,3346.42,9394.00
2008-11-24,3346.54,9527.00
2008-11-25,3346.67,9671.00
2008-11-26,3346.80,9817.00
2008-11-27,3346.94,9975.00
2008-11-28,3347.06,10111.00
2008-11-29,3347.18,10248.00
2008-11-30,3347.30,10386.00
2008-12-01,3347.45,10560.00
2008-12-02,3347.57,10701.00
2008-12-03,3347.70,10853.00
2008-12-04,3347.83,11007.00
2008-12-05,3347.95,11150.00
2008-12-06,3348.06,11282.00
2008-12-07,3348.20,11451.00
2008-12-08,3348.28,11548.00
2008-12-09,3348.37,11658.00
2008-12-10,3348.50,11817.00
2008-12-11,3348.60,11941.00
2008-12-12,3348.71,12077.00
2008-12-13,3348.77,12152.00
2008-12-14,3348.88,12289.00
2008-12-15,3348.98,12415.00
2008-12-16,3349.04,12490.00
2008-12-17,3349.04,12490.00
2008-12-18,3349.06,12516.00
2008-12-19,3349.08,12541.00
2008-12-20,3349.27,12783.00
2008-12-21,3349.40,12949.00
2008-12-22,3349.42,12975.00
2008-12-23,3349.59,13195.00
2008-12-24,3349.60,13208.00
2008-12-25,3349.71,13351.00
2008-12-26,3349.74,13390.00
2008-12-27,3349.87,13561.00
2008-12-28,3350.14,13918.00
2008-12-29,3350.38,14239.00
2008-12-30,3350.52,14428.00
2008-12-31,3350.68,14646.00
2009-01-01,3350.83,14851.00
2009-01-02,3351.01,15099.00
2009-01-03,3351.09,15210.00
2009-01-04,3351.12,15252.00
2009-01-05,3351.21,15377.00
2009-01-06,3351.46,15727.00
2009-01-07,3351.66,16011.00
2009-01-08,3351.89,16339.00
2009-01-09,3352.06,16584.00
2009-01-10,3352.24,16846.00
2009-01-11,3352.41,17094.00
2009-01-12,3352.55,17300.00
2009-01-13,3352.72,17551.00
2009-01-14,3352.81,17686.00
2009-01-15,3352.87,17775.00
2009-01-16,3352.91,17835.00
2009-01-17,3352.96,17910.00
2009-01-18,3353.03,18015.00
2009-01-19,3353.07,18075.00
2009-01-20,3353.13,18165.00
2009-01-21,3353.21,18286.00
2009-01-22,3353.33,18469.00
2009-01-23,3353.48,18697.00
2009-01-24,3353.63,18927.00
2009-01-25,3353.78,19159.00
2009-01-26,3353.79,19175.00
2009-01-27,3353.81,19206.00
2009-01-28,3354.05,19579.00
2009-01-29,3354.11,19674.00
2009-01-30,3354.21,19830.00
2009-01-31,3354.33,20020.00
2009-02-01,3354.38,20099.00
2009-02-02,3354.47,20242.00
2009-02-03,3354.54,20353.00
2009-02-04,3354.63,20496.00
2009-02-05,3354.75,20689.00
2009-02-06,3354.85,20850.00
2009-02-07,3354.94,20995.00
2009-02-08,3354.97,21044.00
2009-02-09,3355.02,21125.00
2009-02-10,3355.05,21173.00
2009-02-11,3355.08,21222.00
2009-02-12,3355.12,21287.00
2009-02-13,3355.12,21287.00
2009-02-14,3355.13,21303.00
2009-02-15,3355.15,21336.00
2009-02-16,3355.19,21401.00
2009-02-17,3355.25,21499.00
2009-02-18,3355.30,21581.00
2009-02-19,3355.38,21712.00
2009-02-20,3355.51,21926.00
2009-02-21,3356.00,22740.00
2009-02-22,3356.21,23092.00
2009-02-23,3356.46,23515.00
2009-02-24,3356.93,24319.00
2009-02-25,3357.34,25030.00
2009-02-26,3357.54,25380.00
2009-02-27,3357.65,25573.00
2009-02-28,3357.77,25785.00
2009-03-01,3357.91,26033.00
2009-03-02,3358.00,26193.00
2009-03-03,3358.45,26999.00
2009-03-04,3358.81,27652.00
2009-03-05,3359.06,28109.00
2009-03-06,3359.18,28329.00
2009-03-07,3359.33,28606.00
2009-03-08,3359.42,28773.00
2009-03-09,3359.54,28996.00
2009-03-10,3359.62,29145.00
2009-03-11,3359.73,29350.00
2009-03-12,3359.81,29500.00
2009-03-13,3359.90,29669.00
2009-03-14,3359.99,29839.00
2009-03-15,3360.08,30009.00
2009-03-16,3360.22,30274.00
2009-03-17,3360.52,30845.00
2009-03-18,3360.78,31345.00
2009-03-19,3361.03,31828.00
2009-03-20,3361.29,32335.00
2009-03-21,3361.52,32786.00
2009-03-22,3361.92,33578.00
2009-03-23,3362.22,34178.00
2009-03-24,3362.42,34580.00
2009-03-25,3362.58,34904.00
2009-03-26,3362.78,35310.00
2009-03-27,3362.93,35616.00
2009-03-28,3363.17,36108.00
2009-03-29,3363.24,36253.00
2009-03-30,3363.40,36583.00
2009-03-31,3363.57,36936.00
2009-04-01,3363.68,37165.00
2009-04-02,3363.79,37395.00
2009-04-03,3363.95,37731.00
2009-04-04,3364.10,38047.00
2009-04-05,3364.23,38321.00
2009-04-06,3364.36,38597.00
2009-04-07,3364.54,38980.00
2009-04-08,3364.68,39279.00
2009-04-09,3365.04,40054.00
2009-04-10,3365.49,41031.00
2009-04-11,3365.85,41821.00
2009-04-12,3366.22,42639.00
2009-04-13,3366.63,43555.00
2009-04-14,3366.98,44344.00
2009-04-15,3367.30,45071.00
2009-04-16,3367.43,45367.00
2009-04-17,3367.56,45665.00
2009-04-18,3367.71,46009.00
2009-04-19,3367.86,46355.00
2009-04-20,3368.02,46725.00
2009-04-21,3368.18,47097.00
2009-04-22,3368.36,47516.00
2009-04-23,3368.53,47914.00
2009-04-24,3368.64,48172.00
2009-04-25,3368.68,48266.00
2009-04-26,3368.62,48125.00
2009-04-27,3368.52,47891.00
2009-04-28,3368.38,47563.00
2009-04-29,3368.22,47190.00
2009-04-30,3368.04,46772.00
2009-05-01,3367.85,46332.00
2009-05-02,3367.71,46009.00
2009-05-03,3367.64,45848.00
2009-05-04,3367.64,45848.00
2009-05-05,3367.83,46286.00
2009-05-06,3368.01,46702.00
2009-05-07,3368.14,47004.00
2009-05-08,3368.27,47306.00
2009-05-09,3368.35,47493.00
2009-05-10,3368.41,47633.00
2009-05-11,3368.44,47703.00
2009-05-12,3368.41,47633.00
2009-05-13,3368.37,47540.00
2009-05-14,3368.32,47423.00
2009-05-15,3368.27,47306.00
2009-05-16,3368.19,47120.00
2009-05-17,3368.09,46888.00
2009-05-18,3367.99,46656.00
2009-05-19,3367.93,46517.00
