date,qu,qd,mm,mx,mn
1993-04-18,606.96,559.00,42.93,50.75,36.21
1993-04-19,529.59,558.00,42.47,56.73,27.79
1993-04-20,470.97,558.00,48.63,59.87,35.26
1993-04-21,466.46,486.00,52.27,67.50,35.73
1993-04-22,435.54,416.00,47.07,55.55,36.84
1993-04-23,462.96,415.00,42.44,52.24,28.97
1993-04-24,514.61,456.00,47.67,58.46,36.52
1993-04-25,473.92,513.00,53.77,63.17,45.72
1993-04-26,484.59,513.00,46.06,55.08,35.89
1993-04-27,502.34,513.00,46.11,57.91,30.62
1993-04-28,480.58,509.00,51.60,67.97,34.56
1993-04-29,485.12,494.00,51.87,59.95,44.78
1993-04-30,567.37,491.00,50.22,60.11,41.71
1993-05-01,590.15,512.00,51.58,66.16,36.91
1993-05-02,589.34,600.00,57.46,69.46,46.90
1993-05-03,611.66,601.00,49.71,55.00,42.81
1993-05-04,747.03,660.00,45.79,53.82,38.49
1993-05-05,634.31,732.00,53.40,66.00,39.04
1993-05-06,568.97,656.00,52.11,60.74,45.17
1993-05-07,624.49,557.00,45.37,56.65,35.66
1993-05-08,628.27,559.00,46.21,56.88,36.29
1993-05-09,534.46,554.00,52.53,69.07,34.63
1993-05-10,503.27,553.00,65.77,81.41,49.57
1993-05-11,484.70,522.00,73.16,88.10,52.64
1993-05-12,584.38,508.00,76.13,89.12,63.72
1993-05-13,698.22,581.00,65.92,78.11,49.81
1993-05-14,714.06,714.00,66.15,80.39,51.62
1993-05-15,802.94,803.00,64.17,81.96,44.93
1993-05-16,654.78,772.00,65.95,77.09,57.12
1993-05-17,699.12,708.00,66.64,79.92,51.38
1993-05-18,635.93,675.00,66.30,82.20,52.80
1993-05-19,679.57,573.00,65.51,78.90,53.03
1993-05-20,616.54,597.00,65.00,76.07,50.91
1993-05-21,568.58,597.00,59.00,66.95,49.57
1993-05-22,586.34,597.00,56.04,69.38,41.95
1993-05-23,528.51,596.00,60.55,76.15,45.40
1993-05-24,479.51,547.00,65.18,77.64,51.93
1993-05-25,403.85,482.00,63.38,76.62,53.82
1993-05-26,516.19,486.00,60.14,78.27,41.08
1993-05-27,424.81,455.00,62.90,71.51,53.27
1993-05-28,407.92,447.00,55.99,62.07,48.31
1993-05-29,437.12,446.00,56.51,70.64,40.45
1993-05-30,355.71,441.00,63.98,75.36,52.64
1993-05-31,317.42,441.00,57.47,63.80,50.83
1993-06-01,384.72,470.00,54.44,67.58,41.87
1993-06-02,311.13,473.00,50.98,60.03,42.89
1993-06-03,317.57,469.00,52.70,60.26,47.45
1993-06-04,347.57,452.00,50.68,59.16,43.83
1993-06-05,404.14,385.00,52.59,60.50,42.42
1993-06-06,347.56,358.00,56.53,62.23,53.58
1993-06-07,322.00,322.00,55.20,61.99,48.47
1993-06-08,326.74,278.00,53.55,66.63,40.61
1993-06-09,267.14,248.00,59.56,73.32,42.65
1993-06-10,263.55,227.00,62.65,73.08,53.19
1993-06-11,217.30,226.00,50.55,57.12,40.22
1993-06-12,291.14,225.00,50.43,66.16,33.61
1993-06-13,218.30,227.00,59.36,72.84,43.99
1993-06-14,227.00,227.00,64.25,78.90,47.84
1993-06-15,154.71,240.00,62.66,70.64,55.86
1993-06-16,178.12,246.00,60.74,70.56,49.57
1993-06-17,199.00,246.00,63.97,80.00,44.30
1993-06-18,179.86,246.00,68.15,84.56,49.89
1993-06-19,146.42,270.00,72.61,89.04,56.10
1993-06-20,144.49,285.00,71.28,91.00,57.28
1993-06-21,180.67,321.00,62.75,75.12,54.45
1993-06-22,148.08,362.00,52.99,63.09,40.06
1993-06-23,163.63,369.00,52.42,66.71,35.66
1993-06-24,172.19,369.00,59.44,77.80,37.70
1993-06-25,140.61,370.00,68.04,84.24,50.99
1993-06-26,123.27,372.00,72.90,90.53,52.87
1993-06-27,84.99,369.00,65.54,80.71,44.15
1993-06-28,68.16,369.00,55.04,68.99,30.31
1993-06-29,59.57,367.00,53.46,68.52,41.24
1993-06-30,109.03,352.00,60.97,76.77,44.46
1993-07-01,85.24,356.00,65.82,79.13,50.75
1993-07-02,33.72,362.00,59.22,67.10,48.39
1993-07-03,130.23,361.00,57.46,72.06,41.24
1993-07-04,95.47,362.00,64.32,76.15,54.92
1993-07-05,80.02,361.00,61.91,77.25,42.57
1993-07-06,73.63,362.00,63.30,79.53,44.46
1993-07-07,71.63,360.00,61.88,76.62,46.19
1993-07-08,97.28,361.00,64.71,79.45,49.02
1993-07-09,64.70,362.00,69.22,85.27,49.81
1993-07-10,77.54,364.00,66.30,81.02,45.48
1993-07-11,46.56,366.00,67.29,82.75,49.89
1993-07-12,62.03,364.00,59.72,74.49,41.08
1993-07-13,41.16,359.00,61.24,76.07,47.68
1993-07-14,67.44,361.00,57.33,70.88,39.82
1993-07-15,74.43,362.00,56.91,65.45,43.68
1993-07-16,70.07,363.00,57.98,72.45,46.19
1993-07-17,71.21,335.00,55.78,68.28,43.52
1993-07-18,84.98,318.00,62.04,78.82,45.33
1993-07-19,28.07,315.00,66.73,82.83,56.88
1993-07-20,86.88,299.00,60.64,71.74,46.82
1993-07-21,66.32,277.00,61.83,74.18,48.39
1993-07-22,61.88,274.00,60.77,72.45,54.60
1993-07-23,88.89,267.00,60.81,70.56,52.95
1993-07-24,82.48,259.00,58.96,71.74,44.15
1993-07-25,66.06,258.00,57.81,70.64,42.57
1993-07-26,96.70,241.00,60.78,75.83,45.09
1993-07-27,88.02,242.00,67.81,83.38,51.54
1993-07-28,92.66,221.00,73.21,91.16,54.21
1993-07-29,60.29,219.00,71.16,81.18,59.24
1993-07-30,58.12,232.00,65.84,79.76,47.37
1993-07-31,72.30,231.00,69.74,85.58,53.11
1993-08-01,63.83,229.00,73.11,90.22,50.59
1993-08-02,61.12,233.00,73.98,91.16,53.42
1993-08-03,68.95,234.00,77.69,92.73,61.68
1993-08-04,45.47,246.00,78.77,93.83,65.22
1993-08-05,50.09,274.00,77.19,92.26,59.64
1993-08-06,30.20,285.00,74.39,91.63,56.33
1993-08-07,75.57,273.00,65.22,86.99,50.67
1993-08-08,66.56,264.00,69.42,87.23,56.02
1993-08-09,57.30,265.00,67.73,88.02,47.21
1993-08-10,32.37,268.00,66.87,85.34,50.83
1993-08-11,58.01,265.00,67.91,84.01,49.73
1993-08-12,63.10,246.00,66.99,77.40,56.41
1993-08-13,64.43,239.00,68.10,84.87,49.96
1993-08-14,46.77,243.00,67.80,83.61,54.68
1993-08-15,60.06,241.00,56.95,70.25,48.00
1993-08-16,95.66,234.00,54.32,67.34,44.07
1993-08-17,77.58,201.00,60.67,76.07,44.93
1993-08-18,59.54,168.00,67.16,82.59,52.01
1993-08-19,61.01,157.00,72.86,86.44,59.16
1993-08-20,53.01,149.00,71.52,81.96,61.99
1993-08-21,36.30,146.00,66.11,78.98,55.00
1993-08-22,58.00,146.00,64.74,83.54,45.40
1993-08-23,37.92,145.00,67.95,82.43,49.81
1993-08-24,23.75,143.00,58.08,69.15,43.75
1993-08-25,42.01,143.00,54.37,69.23,35.34
1993-08-26,50.14,156.00,58.34,74.65,42.10
1993-08-27,47.62,162.00,64.16,84.79,43.36
1993-08-28,22.91,162.00,62.11,77.80,41.95
1993-08-29,38.09,162.00,58.12,74.10,38.64
1993-08-30,29.94,161.00,61.67,76.62,45.80
1993-08-31,46.10,170.00,65.23,86.05,43.28
1993-09-01,33.94,165.00,66.16,86.29,43.68
1993-09-02,43.72,160.00,69.48,86.60,53.90
1993-09-03,39.46,160.00,73.00,92.42,54.21
1993-09-04,28.62,179.00,73.69,90.69,53.90
1993-09-05,44.22,190.00,72.11,90.85,50.75
1993-09-06,37.62,188.00,72.64,90.14,56.65
1993-09-07,31.87,187.00,71.49,90.30,53.42
1993-09-08,45.50,194.00,68.45,89.83,46.58
1993-09-09,37.13,198.00,70.76,92.58,46.90
1993-09-10,37.13,198.00,72.37,96.11,48.63
1993-09-11,18.99,189.00,69.21,84.95,50.83
1993-09-12,7.94,185.00,54.90,66.95,40.53
1993-09-13,33.21,166.00,52.78,70.72,34.87
1993-09-14,44.62,142.00,59.24,77.64,39.67
1993-09-15,30.47,122.00,61.33,74.18,48.71
1993-09-16,35.71,101.00,60.37,70.56,52.64
1993-09-17,38.11,86.00,59.75,74.65,48.31
1993-09-18,45.09,81.00,56.47,73.39,37.07
1993-09-19,34.11,82.00,56.17,71.90,38.41
1993-09-20,22.15,82.00,52.60,65.69,38.25
1993-09-21,32.64,74.00,50.20,66.55,32.43
1993-09-22,34.09,70.00,52.11,70.17,30.55
1993-09-23,49.06,73.00,53.48,75.99,30.94
1993-09-24,51.06,75.00,56.11,77.32,33.93
1993-09-25,46.53,77.00,61.69,80.86,39.27
1993-09-26,43.09,79.00,59.57,81.57,40.61
1993-09-27,56.09,92.00,58.19,83.06,34.16
1993-09-28,57.65,99.00,62.33,87.31,39.98
1993-09-29,51.11,99.00,63.10,86.29,41.08
1993-09-30,48.91,96.00,61.44,85.34,40.84
1993-10-01,49.01,96.00,61.39,84.71,43.36
1993-10-02,51.01,98.00,59.93,81.18,39.67
1993-10-03,48.01,95.00,60.98,84.24,38.41
1993-10-04,47.42,88.00,63.17,83.30,41.95
1993-10-05,41.01,88.00,64.67,81.10,51.77
1993-10-06,58.84,77.00,59.43,72.06,47.53
1993-10-07,32.76,68.00,50.58,57.12,44.46
1993-10-08,50.91,68.00,45.05,50.36,36.84
1993-10-09,48.84,67.00,47.87,61.84,33.45
1993-10-10,43.57,66.00,47.93,61.44,34.40
1993-10-11,46.84,65.00,49.50,54.52,42.81
1993-10-12,51.66,57.00,53.43,66.00,44.23
1993-10-13,44.59,51.00,54.71,67.26,43.83
1993-10-14,62.75,51.00,52.06,63.49,45.48
1993-10-15,59.75,48.00,49.16,59.71,44.30
1993-10-16,63.16,45.00,46.13,49.18,44.38
1993-10-17,85.58,45.00,49.44,59.48,43.83
1993-10-18,62.09,45.00,44.79,60.74,30.47
1993-10-19,56.75,45.00,46.54,63.02,32.83
1993-10-20,45.00,45.00,45.54,61.76,32.28
1993-10-21,51.41,45.00,47.51,60.26,38.88
1993-10-22,62.09,45.00,47.57,67.03,31.33
1993-10-23,52.41,46.00,49.74,70.56,32.43
1993-10-24,57.75,46.00,51.86,67.10,38.72
1993-10-25,46.00,46.00,45.59,66.40,28.42
1993-10-26,38.49,15.00,42.40,61.60,26.38
1993-10-27,53.73,1.40,40.40,58.69,24.65
1993-10-28,72.08,1.60,48.48,61.05,37.23
1993-10-29,55.30,1.90,43.49,57.67,32.51
1993-10-30,54.23,1.90,38.42,56.10,23.47
1993-10-31,68.06,1.80,42.53,60.58,30.15
1993-11-01,55.22,1.90,37.92,56.25,24.96
1993-11-02,61.65,1.80,40.22,59.87,23.78
1993-11-03,61.65,1.80,48.98,62.78,35.89
1993-11-04,49.58,1.70,39.80,52.64,24.26
1993-11-05,61.45,1.60,34.69,51.62,23.71
1993-11-06,49.38,1.50,31.99,52.40,14.66
1993-11-07,49.29,1.40,32.10,53.11,16.16
1993-11-08,49.18,1.30,31.09,52.09,13.56
1993-11-09,42.45,1.10,32.12,47.53,16.63
1993-11-10,72.73,0.91,34.38,57.98,17.97
1993-11-11,61.56,0.70,35.20,53.27,16.71
1993-11-12,66.95,0.56,40.01,56.33,24.96
1993-11-13,49.12,0.43,31.59,41.40,20.40
1993-11-14,36.83,0.31,30.86,49.02,15.06
1993-11-15,48.88,0.19,29.54,48.71,14.19
1993-11-16,60.97,0.11,34.45,50.83,25.28
1993-11-17,60.91,0.05,34.03,48.31,23.86
1993-11-18,54.24,0.02,32.53,42.81,21.82
1993-11-19,48.74,0.05,25.73,45.72,11.99
1993-11-20,36.54,0.02,25.97,46.98,9.48
1993-11-21,36.54,0.02,25.24,39.27,8.69
1993-11-22,66.77,0.08,35.26,46.19,24.73
1993-11-23,56.34,0.09,21.67,30.55,9.08
1993-11-24,18.05,0.05,10.05,25.36,-2.40
1993-11-25,12.42,0.05,11.31,29.68,-2.63
1993-11-26,19.16,0.03,9.53,25.67,-2.79
1993-11-27,24.76,0.01,15.34,28.27,2.64
1993-11-28,61.88,0.01,22.04,31.17,12.23
1993-11-29,79.88,0.01,27.72,34.40,20.48
1993-11-30,79.93,0.05,33.69,43.12,23.86
1993-12-01,105.87,0.13,37.75,41.79,31.73
1993-12-02,61.98,0.10,36.84,45.48,29.84
1993-12-03,85.66,0.05,36.42,43.44,31.65
1993-12-04,63.20,0.06,36.51,42.73,28.34
1993-12-05,70.03,0.01,30.25,41.08,23.08
1993-12-06,56.25,0.00,31.59,40.45,25.91
1993-12-07,75.84,0.08,30.81,33.85,28.42
1993-12-08,94.30,0.17,36.38,42.97,32.51
1993-12-09,75.91,0.14,33.55,38.17,26.54
1993-12-10,75.91,0.15,34.97,43.83,28.03
1993-12-11,94.32,0.19,38.28,48.39,32.51
1993-12-12,32.81,0.19,32.62,40.53,24.81
1993-12-13,51.43,0.20,28.68,32.35,23.39
1993-12-14,59.78,0.21,32.76,37.07,29.60
1993-12-15,91.97,0.23,32.91,42.10,24.96
1993-12-16,38.34,0.21,26.58,35.81,16.94
1993-12-17,65.76,0.23,30.82,32.98,29.13
1993-12-18,59.80,0.23,25.67,36.29,16.55
1993-12-19,39.52,0.21,22.09,33.06,12.07
1993-12-20,13.30,0.19,22.34,25.44,17.89
1993-12-21,39.50,0.19,21.51,24.96,17.65
1993-12-22,58.57,0.19,22.50,32.67,15.21
1993-12-23,39.47,0.15,20.62,36.13,10.97
1993-12-24,52.56,0.14,23.18,39.59,12.54
1993-12-25,53.00,0.15,23.35,37.86,13.17
1993-12-26,53.71,0.17,23.59,32.83,17.10
1993-12-27,73.19,0.18,25.61,35.42,19.15
1993-12-28,67.10,0.18,25.63,42.50,13.25
1993-12-29,52.50,0.18,25.37,35.58,15.21
1993-12-30,67.11,0.19,27.79,32.59,23.47
1993-12-31,80.46,0.15,30.63,41.00,21.90
1994-01-01,93.84,0.15,35.70,44.78,30.78
1994-01-02,67.05,0.13,30.82,34.71,26.38
1994-01-03,80.40,0.09,36.94,43.68,32.98
1994-01-04,88.28,0.10,36.19,40.14,34.01
1994-01-05,74.88,0.09,35.11,42.73,31.25
1994-01-06,62.42,0.08,29.08,38.64,19.85
1994-01-07,53.65,0.05,23.69,34.24,15.61
1994-01-08,62.40,0.07,29.66,32.98,26.77
1994-01-09,82.37,0.09,32.01,42.18,27.24
1994-01-10,61.16,0.08,28.75,37.23,21.35
1994-01-11,74.87,0.07,33.51,45.33,26.54
1994-01-12,61.15,0.07,33.34,40.53,27.87
1994-01-13,68.67,0.11,36.15,49.96,30.23
1994-01-14,56.05,0.15,30.68,34.71,27.24
1994-01-15,70.23,0.15,31.35,38.49,27.32
1994-01-16,62.60,0.16,30.03,45.33,20.17
1994-01-17,70.20,0.12,33.69,55.08,21.90
1994-01-18,48.49,0.07,30.41,49.89,19.62
1994-01-19,56.14,0.07,29.27,47.92,19.30
1994-01-20,35.77,0.10,22.53,31.65,16.00
1994-01-21,62.67,0.23,25.37,35.50,21.66
1994-01-22,48.65,0.23,26.15,33.53,22.29
1994-01-23,70.32,0.24,29.18,34.40,24.33
1994-01-24,70.36,0.28,30.38,40.22,24.41
1994-01-25,70.66,0.28,33.08,39.98,28.19
1994-01-26,57.61,0.33,31.36,42.65,23.47
1994-01-27,56.31,0.33,29.71,43.75,18.44
1994-01-28,65.42,0.33,30.03,47.29,19.15
1994-01-29,43.29,0.33,29.93,45.56,16.55
1994-01-30,43.28,0.32,31.80,41.16,20.80
1994-01-31,56.28,0.30,23.85,41.47,12.54
1994-02-01,28.98,0.34,23.15,40.61,7.90
1994-02-02,51.13,0.36,22.21,43.05,6.88
1994-02-03,43.32,0.36,22.35,40.37,9.16
1994-02-04,42.02,0.36,23.83,43.83,9.24
1994-02-05,65.45,0.36,26.08,46.74,9.79
1994-02-06,43.34,0.37,25.30,38.57,13.72
1994-02-07,78.52,0.41,29.70,35.97,23.78
1994-02-08,58.43,0.45,19.89,29.29,5.15
1994-02-09,59.17,0.47,25.25,35.58,13.01
1994-02-10,65.84,0.47,30.18,34.24,25.12
1994-02-11,88.51,0.47,24.89,38.80,12.70
1994-02-12,36.49,0.47,20.46,32.51,7.35
1994-02-13,73.86,0.49,28.98,41.55,15.84
1994-02-14,80.56,0.52,36.20,48.63,26.69
1994-02-15,51.21,0.52,29.93,43.52,18.44
1994-02-16,59.24,0.54,35.73,42.50,28.34
1994-02-17,80.62,0.58,39.44,47.45,33.93
1994-02-18,81.98,0.60,33.58,44.78,24.26
1994-02-19,44.94,0.59,29.63,41.40,22.45
1994-02-20,44.26,0.61,27.81,35.73,19.85
1994-02-21,68.86,0.65,28.75,36.99,22.21
1994-02-22,59.26,0.61,30.83,39.04,22.61
1994-02-23,68.81,0.61,39.15,46.43,33.14
1994-02-24,97.50,0.64,44.30,52.80,40.06
1994-02-25,90.69,0.66,38.95,46.43,31.57
1994-02-26,119.34,0.66,41.14,50.20,34.95
1994-02-27,127.54,0.68,41.28,52.40,33.93
1994-02-28,91.16,0.78,40.91,53.74,29.92
1994-03-01,107.08,0.82,45.51,64.82,33.93
1994-03-02,105.79,0.90,44.20,60.50,33.06
1994-03-03,114.12,0.96,46.44,62.86,33.06
1994-03-04,115.45,0.91,48.09,59.56,38.01
1994-03-05,105.73,0.85,40.32,52.09,33.22
1994-03-06,107.17,0.91,36.42,55.78,20.88
1994-03-07,76.80,0.90,38.32,56.10,21.90
1994-03-08,91.95,0.89,39.11,57.67,21.98
1994-03-09,77.98,0.92,41.54,60.81,22.68
1994-03-10,78.15,1.10,44.92,57.51,36.44
1994-03-11,92.26,1.20,43.30,54.76,34.01
1994-03-12,93.66,1.20,41.43,60.89,24.02
1994-03-13,93.76,1.30,44.83,66.40,23.63
1994-03-14,100.87,1.40,48.96,72.37,28.27
1994-03-15,78.56,1.50,52.03,73.79,28.97
1994-03-16,77.41,1.60,48.31,59.79,31.65
1994-03-17,119.23,1.70,41.64,57.36,27.56
1994-03-18,57.60,1.70,40.01,57.43,25.12
1994-03-19,103.56,1.80,34.54,47.45,22.37
1994-03-20,72.03,1.80,37.31,54.29,18.75
1994-03-21,96.50,1.90,44.75,53.74,34.32
1994-03-22,47.66,1.80,35.56,42.97,30.07
1994-03-23,89.33,1.90,34.17,47.29,20.25
1994-03-24,56.37,1.90,40.43,52.32,29.37
1994-03-25,80.83,2.00,41.83,59.01,20.64
1994-03-26,88.55,2.20,45.02,67.58,21.58
1994-03-27,90.33,2.40,47.89,68.52,27.09
1994-03-28,99.22,2.50,50.67,75.52,24.65
1994-03-29,65.82,2.80,52.47,67.03,39.43
1994-03-30,99.42,2.70,54.33,65.85,45.40
1994-03-31,83.51,2.90,45.76,53.74,34.71
1994-04-01,139.39,3.10,44.91,64.43,26.38
1994-04-02,109.93,22.00,51.21,68.13,31.33
1994-04-03,78.24,46.00,47.68,53.82,39.43
1994-04-04,118.14,39.00,42.98,55.63,26.46
1994-04-05,102.87,54.00,42.45,57.20,23.47
1994-04-06,104.95,72.00,41.42,49.65,34.56
1994-04-07,107.95,75.00,40.13,52.24,32.12
1994-04-08,158.38,76.00,41.51,56.25,28.27
1994-04-09,107.96,84.00,44.89,53.90,37.70
1994-04-10,92.98,84.00,44.95,58.77,29.52
1994-04-11,109.49,102.00,47.11,65.30,28.34
1994-04-12,84.56,125.00,50.34,65.37,38.09
1994-04-13,87.10,153.00,47.61,60.81,33.93
1994-04-14,82.62,165.00,49.11,62.23,38.57
1994-04-15,100.44,205.00,51.56,73.94,30.31
1994-04-16,94.50,222.00,58.65,79.05,37.94
1994-04-17,108.16,221.00,65.71,82.75,50.20
1994-04-18,95.50,223.00,63.75,84.79,42.42
1994-04-19,115.03,244.00,63.21,79.84,45.56
1994-04-20,140.16,253.00,65.41,83.14,46.58
1994-04-21,98.16,264.00,58.62,73.32,43.83
1994-04-22,120.94,270.00,55.69,65.14,47.68
1994-04-23,130.11,272.00,48.09,63.72,34.63
1994-04-24,137.47,255.00,47.00,52.09,43.12
1994-04-25,132.24,234.00,46.13,53.90,38.57
1994-04-26,112.47,230.00,45.73,57.36,32.20
1994-04-27,112.40,207.00,49.72,57.28,43.28
1994-04-28,113.78,198.00,47.62,60.58,32.90
1994-04-29,101.94,186.00,50.87,65.85,35.18
1994-04-30,80.53,180.00,50.91,55.39,41.95
1994-05-01,111.35,180.00,49.17,64.90,29.92
1994-05-02,86.54,172.00,57.38,68.13,45.96
1994-05-03,71.94,163.00,55.50,68.36,40.14
1994-05-04,72.94,150.00,56.03,64.82,51.14
1994-05-05,93.77,140.00,58.48,70.01,48.31
1994-05-06,90.77,137.00,64.87,79.60,47.92
1994-05-07,96.35,165.00,64.64,80.23,49.57
1994-05-08,112.04,180.00,65.78,83.54,45.64
1994-05-09,105.38,242.00,69.29,83.38,52.56
1994-05-10,135.30,294.00,69.58,84.24,53.66
1994-05-11,112.94,302.00,68.37,86.99,53.35
1994-05-12,105.04,301.00,63.45,76.70,49.96
1994-05-13,86.75,319.00,56.99,70.56,40.61
1994-05-14,97.46,328.00,59.80,73.94,42.89
1994-05-15,72.91,328.00,56.62,64.20,43.44
1994-05-16,74.25,309.00,49.16,58.38,38.64
1994-05-17,79.89,284.00,47.82,52.72,43.52
1994-05-18,99.59,253.00,49.22,62.39,39.74
1994-05-19,102.26,241.00,48.59,57.28,41.16
1994-05-20,110.70,241.00,52.42,62.94,44.93
1994-05-21,89.12,218.00,52.62,63.64,41.24
1994-05-22,120.38,205.00,56.00,70.25,40.69
1994-05-23,104.76,205.00,63.74,78.82,46.43
1994-05-24,61.80,205.00,69.22,84.79,53.82
1994-05-25,61.10,203.00,71.30,87.94,54.21
1994-05-26,63.92,205.00,69.41,82.20,58.46
1994-05-27,68.87,181.00,59.91,70.17,50.75
1994-05-28,82.52,187.00,54.60,63.57,46.58
1994-05-29,76.50,195.00,58.65,72.92,40.84
1994-05-30,62.48,195.00,60.31,76.77,40.69
1994-05-31,58.77,205.00,61.74,67.42,56.49
1994-06-01,78.35,208.00,59.72,71.19,49.10
1994-06-02,64.64,208.00,64.04,78.66,47.84
1994-06-03,58.45,223.00,67.14,80.39,49.81
1994-06-04,51.73,230.00,62.58,74.34,48.39
1994-06-05,46.63,228.00,63.17,75.44,48.63
1994-06-06,20.15,227.00,56.95,64.35,47.92
1994-06-07,39.15,246.00,51.23,62.15,42.10
1994-06-08,65.93,258.00,53.71,70.64,35.03
1994-06-09,58.46,261.00,65.53,79.60,48.71
1994-06-10,44.36,260.00,70.84,86.99,53.35
1994-06-11,43.05,257.00,73.43,87.78,58.14
1994-06-12,33.60,254.00,72.55,84.09,59.24
1994-06-13,4.09,275.00,64.33,70.72,50.83
1994-06-14,32.00,287.00,51.70,62.70,38.17
1994-06-15,61.00,277.00,49.41,58.30,39.90
1994-06-16,49.26,272.00,52.21,65.22,35.66
1994-06-17,44.90,282.00,60.28,75.60,44.54
1994-06-18,43.66,286.00,62.34,75.44,45.56
1994-06-19,35.63,284.00,67.86,84.09,51.22
1994-06-20,27.77,302.00,74.90,91.87,56.41
1994-06-21,30.61,322.00,75.65,90.45,54.92
1994-06-22,15.24,326.00,76.29,92.11,57.59
1994-06-23,5.76,324.00,72.63,87.23,51.07
1994-06-24,32.48,323.00,69.14,83.69,46.74
1994-06-25,15.82,321.00,68.80,77.64,57.28
1994-06-26,24.61,320.00,62.07,75.20,48.86
1994-06-27,23.99,318.00,67.21,84.56,47.06
1994-06-28,21.55,318.00,74.12,93.05,52.95
1994-06-29,24.96,321.00,76.81,90.38,56.49
1994-06-30,32.67,326.00,74.01,90.69,54.92
1994-07-01,31.50,334.00,72.67,87.15,50.75
1994-07-02,15.87,336.00,69.43,78.98,61.92
1994-07-03,12.85,331.00,63.66,79.84,41.55
1994-07-04,38.51,328.00,67.68,83.06,49.26
1994-07-05,17.65,324.00,57.08,67.58,51.85
1994-07-06,96.22,316.00,64.79,82.04,47.21
1994-07-07,73.21,293.00,71.44,87.31,54.76
1994-07-08,51.22,271.00,77.99,94.23,60.50
1994-07-09,44.22,264.00,79.57,94.86,61.52
1994-07-10,41.22,261.00,74.42,88.25,57.91
1994-07-11,26.21,246.00,70.73,89.35,47.61
1994-07-12,13.22,233.00,72.17,88.88,48.55
1994-07-13,4.22,224.00,73.62,89.43,50.83
1994-07-14,-0.78,219.00,76.59,90.53,58.38
1994-07-15,30.33,218.00,78.62,92.73,61.52
1994-07-16,34.33,215.00,78.53,95.72,63.09
1994-07-17,16.57,213.00,79.62,96.43,61.68
1994-07-18,19.04,195.00,78.07,91.32,58.77
1994-07-19,23.67,181.00,74.95,91.95,53.82
1994-07-20,21.99,177.00,76.96,94.94,54.21
1994-07-21,19.64,175.00,79.81,97.06,60.03
1994-07-22,13.53,164.00,83.20,99.89,57.98
1994-07-23,8.14,153.00,83.06,95.25,71.35
1994-07-24,21.70,150.00,76.54,93.28,64.51
1994-07-25,28.44,150.00,76.08,94.78,55.15
1994-07-26,8.15,148.00,81.51,96.43,60.26
1994-07-27,20.96,147.00,84.20,98.63,65.37
1994-07-28,13.92,153.00,84.30,97.14,67.65
1994-07-29,15.65,154.00,82.13,95.64,66.71
1994-07-30,15.12,155.00,82.31,95.88,68.28
1994-07-31,19.58,160.00,78.41,94.46,62.54
1994-08-01,22.05,158.00,79.32,95.01,58.14
1994-08-02,4.27,157.00,79.85,95.17,61.21
1994-08-03,16.95,146.00,79.89,95.96,59.71
1994-08-04,7.88,124.00,81.07,95.33,62.23
1994-08-05,2.45,117.00,77.63,90.69,58.38
1994-08-06,7.34,115.00,73.13,87.55,54.21
1994-08-07,10.01,113.00,75.52,93.36,54.29
1994-08-08,-1.94,109.00,71.40,82.36,56.80
1994-08-09,9.64,87.00,70.01,86.44,48.00
1994-08-10,9.55,77.00,74.42,93.05,50.83
1994-08-11,9.92,77.00,76.80,93.28,56.33
1994-08-12,5.93,59.00,74.27,91.79,51.77
1994-08-13,10.15,51.00,74.90,96.27,52.56
1994-08-14,11.88,52.00,78.19,97.77,56.33
1994-08-15,8.08,52.00,75.68,89.59,55.94
1994-08-16,6.73,51.00,73.33,89.04,52.87
1994-08-17,13.28,56.00,72.83,89.59,52.64
1994-08-18,13.73,58.00,73.56,91.95,53.58
1994-08-19,14.04,58.00,73.93,89.83,53.58
1994-08-20,9.63,59.00,74.30,89.43,55.55
1994-08-21,12.69,158.00,71.75,84.64,51.77
1994-08-22,13.42,377.00,66.96,79.84,50.83
1994-08-23,39.06,420.00,69.38,88.80,48.39
1994-08-24,41.95,363.00,71.42,87.31,50.28
1994-08-25,129.75,161.00,69.41,89.27,49.81
1994-08-26,39.55,39.00,66.70,84.87,45.40
1994-08-27,37.70,38.00,71.20,89.90,49.49
1994-08-28,30.00,30.00,71.22,86.29,51.46
1994-08-29,27.75,28.00,68.47,83.77,48.94
1994-08-30,36.00,36.00,63.61,84.79,41.08
1994-08-31,37.00,37.00,66.58,86.21,46.66
1994-09-01,36.00,36.00,69.68,86.29,51.54
1994-09-02,37.00,37.00,68.26,83.22,50.04
1994-09-03,39.55,39.00,63.80,76.85,50.91
1994-09-04,38.45,39.00,58.52,76.62,38.41
1994-09-05,39.00,39.00,63.08,85.27,41.40
1994-09-06,38.00,38.00,66.93,89.20,45.17
1994-09-07,39.00,39.00,67.22,89.43,44.23
1994-09-08,38.00,38.00,64.57,84.16,43.52
1994-09-09,38.00,38.00,57.51,68.83,42.81
1994-09-10,41.00,41.00,55.96,70.72,43.83
1994-09-11,40.00,40.00,52.28,70.09,36.91
1994-09-12,43.00,43.00,56.18,75.04,36.99
1994-09-13,40.00,40.00,55.39,70.96,38.80
1994-09-14,41.00,41.00,60.22,75.20,47.61
1994-09-15,39.00,39.00,59.70,79.37,40.14
1994-09-16,37.00,37.00,62.90,82.75,41.79
