date,qu,fb,mm,mx,mn,af,qd
1989-03-18,675.07,6737.46,27.35,33.30,21.19,133664.06,201.00
1989-03-19,675.08,6737.51,30.73,39.90,17.02,134604.38,201.00
1989-03-20,392.56,6737.53,18.72,39.04,-1.53,134982.34,202.01
1989-03-21,489.17,6737.56,18.11,33.61,-4.83,135553.91,201.00
1989-03-22,672.07,6737.61,34.78,42.50,28.58,136494.22,198.00
1989-03-23,-82.51,6737.58,33.22,47.92,15.92,135931.88,201.00
1989-03-24,672.07,6737.63,33.06,46.03,18.52,136872.19,198.00
1989-03-25,579.12,6737.67,37.60,45.96,31.41,137628.13,198.00
1989-03-26,579.11,6737.71,35.69,45.56,28.11,138384.06,198.00
1989-03-27,859.63,6737.78,32.60,42.10,27.64,139702.34,195.00
1989-03-28,483.17,6737.81,33.23,37.39,28.11,140273.91,195.00
1989-03-29,1053.19,6737.90,29.60,38.33,24.49,141970.16,198.00
1989-03-30,483.16,6737.93,26.95,40.77,17.81,142541.72,195.00
1989-03-31,859.63,6738.00,26.98,35.11,18.91,143860.00,195.00
1989-04-01,482.87,6738.03,31.67,42.97,22.76,144430.98,195.00
1989-04-02,678.07,6738.08,27.89,38.96,17.42,145395.09,192.00
1989-04-03,676.36,6738.13,21.65,41.40,-0.27,146349.86,195.00
1989-04-04,775.45,6738.19,22.30,40.06,3.42,147501.17,195.00
1989-04-05,-1.48,6738.17,38.59,48.55,27.48,147117.41,192.00
1989-04-06,678.07,6738.22,44.85,57.67,36.60,148081.52,192.00
1989-04-07,770.74,6738.28,44.10,60.03,31.96,149223.48,195.00
1989-04-08,192.00,6738.28,40.10,51.30,30.86,149223.48,192.00
1989-04-09,681.07,6738.33,25.87,36.60,13.96,150187.59,195.00
1989-04-10,482.87,6738.36,23.72,42.57,6.25,150758.58,195.00
1989-04-11,481.59,6738.39,30.52,53.90,10.81,151338.92,189.00
1989-04-12,470.87,6738.42,33.13,55.31,14.19,151909.91,183.00
1989-04-13,672.07,6738.47,34.27,58.46,15.14,152874.02,186.00
1989-04-14,667.36,6738.52,38.65,63.02,20.88,153828.78,186.00
1989-04-15,863.84,6738.59,38.73,52.64,26.77,155167.31,189.00
1989-04-16,1258.53,6738.70,40.14,48.79,34.56,157282.75,192.00
1989-04-17,1438.30,6738.83,38.91,56.80,25.51,159772.59,183.00
1989-04-18,1917.24,6739.01,42.69,63.72,28.27,163220.33,179.00
1989-04-19,1856.49,6739.18,38.89,55.55,24.89,166541.63,182.00
1989-04-20,1853.69,6739.35,42.83,66.16,25.04,169853.41,184.00
1989-04-21,2440.83,6739.58,43.78,62.86,28.89,174335.72,181.00
1989-04-22,2735.52,6739.84,44.17,59.40,29.68,179398.56,183.00
1989-04-23,3556.24,6740.18,41.76,57.83,32.67,186089.28,183.00
1989-04-24,3277.73,6740.49,39.48,50.91,26.22,192231.55,181.00
1989-04-25,3685.74,6740.84,38.72,51.30,31.10,199157.31,194.00
1989-04-26,3123.76,6741.13,31.38,36.05,27.48,204940.64,208.00
1989-04-27,2333.70,6741.34,35.69,48.79,28.66,209160.86,206.00
1989-04-28,2032.86,6741.52,32.80,42.18,26.30,212782.39,207.00
1989-04-29,1522.20,6741.65,31.84,45.64,17.42,215393.03,206.00
1989-04-30,1627.11,6741.79,34.07,53.74,17.49,218209.78,207.00
1989-05-01,1929.95,6741.96,37.45,56.73,19.15,221625.22,208.00
1989-05-02,2779.19,6742.21,39.56,53.27,33.30,226713.20,214.00
1989-05-03,2683.81,6742.45,39.84,50.36,32.75,231613.98,213.00
1989-05-04,2468.89,6742.67,43.45,59.79,31.80,236096.41,209.00
1989-05-05,2984.15,6742.94,44.47,66.95,26.77,241604.81,207.00
1989-05-06,4156.63,6743.32,46.94,70.64,26.85,249440.77,206.00
1989-05-07,6041.44,6743.88,48.80,66.24,34.24,261017.17,205.00
1989-05-08,6738.91,6744.50,45.75,61.92,35.81,273975.00,206.00
1989-05-09,7093.12,6745.15,49.50,70.09,34.08,287629.44,209.00
1989-05-10,9805.67,6746.03,48.28,63.88,38.17,306299.19,393.00
1989-05-11,9495.96,6746.86,42.27,53.90,34.16,324112.66,515.00
1989-05-12,7726.44,6747.52,38.96,51.38,32.67,338404.44,521.00
1989-05-13,6091.50,6748.03,35.59,44.93,31.49,349473.19,511.00
1989-05-14,4932.87,6748.43,40.76,55.63,28.03,358253.75,506.00
1989-05-15,5151.83,6748.85,41.53,53.35,36.21,367462.66,509.00
1989-05-16,5962.50,6749.34,42.58,55.86,33.69,378277.53,510.00
1989-05-17,6312.22,6749.86,43.84,60.34,36.76,389795.97,505.00
1989-05-18,6693.71,6750.41,41.89,64.51,31.17,402071.09,505.00
1989-05-19,5350.95,6750.84,37.24,51.69,24.26,411678.91,507.00
1989-05-20,4813.08,6751.22,42.61,63.57,23.39,420225.84,504.00
1989-05-21,5610.71,6751.67,49.29,69.15,28.50,430366.75,498.00
1989-05-22,6666.79,6752.21,54.72,75.75,38.96,442584.50,507.00
1989-05-23,8072.54,6752.87,46.60,66.48,31.65,457596.47,504.00
1989-05-24,6745.49,6753.42,34.35,45.64,26.38,470174.63,404.00
1989-05-25,4080.21,6753.75,35.34,47.68,23.47,477740.00,266.00
1989-05-26,3914.36,6754.07,41.82,58.53,24.41,485081.53,213.00
1989-05-27,3941.21,6754.39,48.77,68.76,27.09,492474.34,214.00
1989-05-28,4522.08,6754.76,51.79,66.87,37.07,501005.41,221.00
1989-05-29,5478.48,6755.21,46.81,60.89,38.41,511429.50,223.00
1989-05-30,5146.15,6755.63,41.85,53.50,35.18,521188.47,226.00
1989-05-31,4806.78,6756.02,46.37,64.35,30.70,530258.44,234.00
1989-06-01,4708.67,6756.40,48.79,69.38,28.27,539147.69,227.00
1989-06-02,5406.24,6756.84,52.69,71.74,40.53,549442.38,216.00
1989-06-03,9111.71,6757.59,40.65,42.81,37.23,567086.75,216.00
1989-06-04,6651.13,6758.13,49.46,66.16,38.09,579830.81,226.00
1989-06-05,6310.06,6758.64,48.00,65.61,36.60,591934.06,208.00
1989-06-06,6313.30,6759.15,,,,604049.69,205.00
1989-06-07,6720.72,6759.69,,,,616949.63,217.00
1989-06-08,7712.03,6760.31,,,,631813.81,218.00
1989-06-09,7009.01,6760.87,,,,645277.63,221.00
1989-06-10,6190.45,6761.36,,,,657115.88,222.00
1989-06-11,6699.14,6761.89,,,,669959.13,224.00
1989-06-12,6235.90,6762.38,,,,681881.56,225.00
1989-06-13,5263.45,6762.79,,,,691881.13,222.00
1989-06-14,5512.55,6763.22,,,,702408.50,205.00
1989-06-15,5652.49,6763.66,73.28,75.20,57.67,713213.44,205.00
1989-06-16,6031.78,6764.13,55.33,67.50,46.51,724770.69,205.00
1989-06-17,5436.50,6764.55,53.43,68.36,35.03,735151.19,203.00
1989-06-18,4689.05,6764.91,61.30,77.25,41.47,744059.06,198.00
1989-06-19,4958.82,6765.29,62.08,80.94,41.00,753502.00,198.00
1989-06-20,4722.62,6765.65,50.61,60.34,36.29,762462.56,205.00
1989-06-21,2952.54,6765.87,44.48,56.80,33.85,767945.94,188.00
1989-06-22,2578.91,6766.06,45.57,60.74,30.23,772686.25,189.00
1989-06-23,2464.23,6766.24,47.25,58.93,34.79,777205.06,186.00
1989-06-24,2079.45,6766.39,46.19,60.19,34.16,780964.63,184.00
1989-06-25,2331.57,6766.56,49.42,69.93,33.45,785226.25,183.00
1989-06-26,1965.96,6766.70,55.24,70.48,36.68,788740.88,194.00
1989-06-27,2747.21,6766.90,60.66,76.85,48.00,793749.56,222.00
1989-06-28,2380.91,6767.07,58.73,75.44,40.84,798023.75,226.00
1989-06-29,2531.59,6767.25,60.25,79.92,38.57,802575.00,237.00
1989-06-30,2499.59,6767.43,61.47,80.63,40.69,807126.25,205.00
1989-07-01,2620.96,6767.62,58.67,76.07,38.09,811924.19,202.00
1989-07-02,2231.40,6767.78,61.21,80.78,39.74,815957.38,198.00
1989-07-03,2237.64,6767.94,64.05,86.37,40.84,820002.94,198.00
1989-07-04,1991.54,6768.08,65.54,87.47,42.10,823560.38,198.00
1989-07-05,2123.67,6768.23,64.60,85.42,42.18,827379.88,198.00
1989-07-06,1866.51,6768.36,64.95,89.12,40.61,830689.31,198.00
1989-07-07,1741.04,6768.48,66.60,89.35,43.05,833749.88,198.00
1989-07-08,1741.06,6768.60,66.21,85.42,43.60,836810.50,198.00
1989-07-09,1744.03,6768.72,67.82,77.32,55.94,839871.06,201.00
1989-07-10,1480.61,6768.82,63.29,77.80,51.77,842409.13,201.00
1989-07-11,1350.69,6768.90,62.94,84.56,41.32,844449.50,322.00
1989-07-12,1450.69,6768.98,60.40,72.69,51.93,846489.88,422.00
1989-07-13,2239.73,6769.08,60.84,73.63,53.97,849050.00,949.00
1989-07-14,1748.39,6769.10,62.82,80.86,45.09,849562.50,1490.00
1989-07-15,1221.61,6769.08,62.07,82.83,45.40,849050.00,1480.00
1989-07-16,1219.27,6769.05,61.35,77.01,47.29,848275.00,1610.00
1989-07-17,817.19,6769.00,58.82,69.62,44.15,847000.00,1460.00
1989-07-18,1184.56,6768.99,62.61,83.38,42.18,846751.19,1310.00
1989-07-19,1148.26,6768.98,67.71,88.02,46.58,846489.88,1280.00
1989-07-20,1022.84,6768.96,67.92,88.96,49.26,845979.81,1280.00
1989-07-21,1074.56,6768.95,67.20,85.27,50.83,845731.00,1200.00
1989-07-22,991.10,6768.92,71.11,85.03,60.11,844959.63,1380.00
1989-07-23,1137.37,6768.89,67.23,83.38,56.25,844200.69,1520.00
1989-07-24,598.47,6768.83,65.22,85.89,46.43,842670.38,1370.00
1989-07-25,798.50,6768.77,66.70,86.05,46.66,841140.13,1570.00
1989-07-26,838.46,6768.71,65.93,84.16,49.89,839609.81,1610.00
1989-07-27,1095.66,6768.67,63.38,84.56,51.14,838589.63,1610.00
1989-07-28,703.02,6768.60,64.81,83.38,49.18,836810.50,1600.00
1989-07-29,726.75,6768.53,67.17,87.07,49.26,835018.94,1630.00
1989-07-30,914.74,6768.47,70.02,87.70,50.59,833501.06,1680.00
1989-07-31,549.60,6768.38,71.04,90.61,48.71,831199.44,1710.00
1989-08-01,813.02,6768.31,64.75,82.83,52.72,829420.31,1710.00
1989-08-02,928.47,6768.25,62.40,77.95,49.02,827890.00,1700.00
1989-08-03,404.12,6768.15,59.95,74.89,40.84,825339.50,1690.00
1989-08-04,404.12,6768.05,59.48,76.38,39.51,822789.00,1690.00
1989-08-05,660.89,6767.97,59.81,80.23,38.41,820767.63,1680.00
1989-08-06,405.24,6767.87,62.27,83.69,40.61,818239.19,1680.00
1989-08-07,425.21,6767.77,64.35,84.64,46.19,815710.69,1700.00
1989-08-08,680.20,6767.69,65.24,78.27,52.32,813687.94,1700.00
1989-08-09,560.84,6767.58,63.10,76.85,52.80,810912.75,1960.00
1989-08-10,385.92,6767.45,59.09,74.81,46.51,807631.94,2040.00
1989-08-11,849.59,6767.36,60.42,77.17,45.56,805350.13,2000.00
1989-08-12,221.55,6767.22,65.27,75.75,52.40,801822.63,2000.00
1989-08-13,594.63,6767.11,60.77,81.02,45.01,799035.13,2000.00
1989-08-14,477.38,6766.99,52.77,70.17,43.99,796015.06,2000.00
1989-08-15,874.32,6766.89,54.39,75.12,38.17,793504.63,2140.00
1989-08-16,491.43,6766.72,60.19,77.01,45.17,789243.00,2640.00
1989-08-17,485.49,6766.50,60.28,80.00,41.55,783720.00,3270.00
1989-08-18,1371.43,6766.33,55.26,62.86,48.16,779458.38,3520.00
1989-08-19,358.87,6766.08,55.09,70.25,40.14,773188.38,3520.00
1989-08-20,728.22,6765.86,51.34,65.22,42.26,767690.63,3500.00
1989-08-21,602.85,6765.63,54.67,69.93,39.51,761964.06,3490.00
1989-08-22,672.89,6765.40,59.91,76.07,43.36,756237.56,3560.00
1989-08-23,480.28,6765.16,54.75,75.12,40.06,750267.88,3490.00
1989-08-24,680.95,6764.94,44.13,48.94,36.13,744795.38,3440.00
1989-08-25,873.25,6764.73,40.75,55.00,31.65,739605.13,3490.00
1989-08-26,745.47,6764.51,47.05,66.95,31.41,734161.44,3490.00
1989-08-27,394.25,6764.26,54.31,69.15,41.71,727981.44,3510.00
1989-08-28,673.75,6764.03,51.87,68.44,35.42,722296.31,3540.00
1989-08-29,538.98,6763.79,54.72,78.43,33.53,716403.38,3510.00
1989-08-30,505.32,6763.55,56.78,74.97,36.84,710503.19,3480.00
1989-08-31,612.31,6763.32,52.45,69.70,34.40,704854.88,3460.00
1989-09-01,632.30,6763.09,53.80,76.70,34.16,699206.56,3480.00
1989-09-02,534.99,6762.85,53.33,69.86,34.01,693345.38,3490.00
1989-09-03,317.10,6762.60,48.83,67.10,30.31,687250.38,3390.00
1989-09-04,243.17,6762.37,50.08,73.63,29.37,681643.44,3070.00
1989-09-05,289.29,6762.17,55.47,77.32,32.20,676762.69,2750.00
1989-09-06,272.16,6761.99,53.89,67.89,37.78,672383.50,2480.00
1989-09-07,524.34,6761.83,55.42,74.57,39.90,668504.50,2480.00
1989-09-08,435.10,6761.66,50.82,60.81,43.83,664389.00,2510.00
1989-09-09,1641.40,6761.59,42.96,53.58,35.42,662686.00,2500.00
1989-09-10,415.10,6761.42,42.54,53.97,31.88,658570.50,2490.00
1989-09-11,415.10,6761.25,41.78,56.41,29.92,654455.00,2490.00
1989-09-12,455.10,6761.08,44.05,61.05,31.57,650339.50,2530.00
1989-09-13,463.26,6760.91,45.41,68.68,26.54,646240.19,2530.00
1989-09-14,578.86,6760.75,48.74,74.57,29.92,642390.00,2520.00
1989-09-15,336.23,6760.57,49.54,73.16,29.60,638058.56,2520.00
1989-09-16,574.82,6760.41,52.71,76.46,32.04,634220.19,2510.00
1989-09-17,801.49,6760.27,50.60,70.25,34.56,630851.25,2500.00
1989-09-18,683.17,6760.12,47.87,61.92,37.70,627247.63,2500.00
1989-09-19,434.04,6759.95,46.99,70.33,30.86,623169.69,2490.00
1989-09-20,318.93,6759.77,47.15,61.13,35.73,618863.44,2490.00
1989-09-21,550.21,6759.61,48.02,65.30,35.89,615035.75,2480.00
1989-09-22,433.11,6759.44,50.53,71.35,32.43,610975.81,2480.00
1989-09-23,675.24,6759.29,51.03,73.32,34.24,607396.13,2480.00
1989-09-24,193.19,6759.10,49.96,73.55,32.67,602860.31,2480.00
1989-09-25,679.28,6758.95,51.42,75.75,32.75,599288.63,2480.00
1989-09-26,452.09,6758.78,48.60,65.22,37.31,595246.50,2490.00
1989-09-27,1166.17,6758.67,52.26,65.45,42.10,592640.56,2480.00
1989-09-28,48.51,6758.48,50.91,69.86,39.82,588135.13,2320.00
1989-09-29,426.75,6758.35,52.14,76.15,35.97,585054.31,1980.00
1989-09-30,442.95,6758.25,48.89,70.01,32.75,582680.00,1640.00
1989-10-01,541.78,6758.19,42.72,51.93,37.15,581255.44,1260.00
1989-10-02,566.58,6758.17,40.86,50.99,34.01,580780.56,806.00
1989-10-03,811.61,6758.18,40.09,52.40,33.38,581023.75,689.00
1989-10-04,570.00,6758.18,36.90,38.25,34.95,581023.75,570.00
1989-10-05,857.81,6758.19,38.98,54.21,30.39,581255.44,741.00
1989-10-06,499.58,6758.17,38.43,52.64,29.05,580780.56,739.00
1989-10-07,351.81,6758.14,39.79,57.98,28.34,580074.06,708.00
1989-10-08,579.36,6758.13,40.81,60.50,27.87,579830.81,702.00
1989-10-09,322.81,6758.10,42.89,63.88,29.05,579124.31,679.00
1989-10-10,735.78,6758.11,46.59,66.79,28.50,579355.94,619.00
1989-10-11,-43.22,6758.05,53.37,59.24,40.06,577931.38,675.00
1989-10-12,401.58,6758.03,53.99,66.71,39.82,577456.50,641.00
1989-10-13,291.81,6758.00,47.18,63.88,32.83,576750.00,648.00
1989-10-14,398.19,6757.98,43.83,61.68,28.11,576278.31,636.00
1989-10-15,515.01,6757.97,40.27,54.13,29.37,576048.25,631.00
1989-10-16,153.41,6757.93,37.84,48.86,27.95,575104.94,629.00
1989-10-17,269.40,6757.90,33.65,52.56,19.93,574391.69,629.00
1989-10-18,381.22,6757.88,34.57,56.80,20.25,573920.06,619.00
1989-10-19,390.98,6757.87,37.56,61.52,22.53,573689.94,507.00
1989-10-20,267.22,6757.85,41.73,62.78,25.99,573218.31,505.00
1989-10-21,505.00,6757.85,39.71,54.45,27.72,573218.31,505.00
1989-10-22,267.19,6757.83,42.47,51.30,32.12,572746.63,505.00
1989-10-23,504.00,6757.83,42.36,55.23,31.10,572746.63,504.00
1989-10-24,500.00,6757.83,46.68,56.57,33.14,572746.63,500.00
1989-10-25,616.02,6757.84,41.45,57.28,28.27,572976.75,500.00
1989-10-26,620.79,6757.85,36.29,41.24,33.69,573218.31,499.00
1989-10-27,137.89,6757.82,,,,572510.00,495.00
1989-10-28,730.96,6757.84,,,,572980.00,494.00
1989-10-29,491.00,6757.84,,,,572980.00,491.00
1989-10-30,254.04,6757.82,,,,572510.00,491.00
1989-10-31,372.52,6757.81,27.16,32.43,9.48,572275.00,491.00
1989-11-01,253.19,6757.79,14.09,31.49,1.77,571803.31,491.00
1989-11-02,-100.57,6757.74,19.83,39.27,5.15,570629.94,491.00
1989-11-03,844.80,6757.77,27.18,31.17,18.52,571331.69,491.00
1989-11-04,844.77,6757.80,34.66,38.80,25.12,572033.38,491.00
1989-11-05,373.01,6757.79,27.63,36.13,20.09,571803.31,489.00
1989-11-06,601.99,6757.80,28.82,34.01,24.18,572033.38,486.00
1989-11-07,607.82,6757.81,29.41,32.83,26.22,572275.00,486.00
1989-11-08,248.19,6757.79,25.12,34.71,10.18,571803.31,486.00
1989-11-09,839.80,6757.82,36.28,44.70,31.41,572505.06,486.00
1989-11-10,132.20,6757.79,38.74,50.91,30.23,571803.31,486.00
1989-11-11,364.21,6757.78,35.62,55.23,24.89,571561.75,486.00
1989-11-12,604.79,6757.79,38.99,53.03,23.78,571803.31,483.00
1989-11-13,599.99,6757.80,38.82,42.42,32.35,572033.38,484.00
1989-11-14,375.01,6757.79,27.00,33.85,23.16,571803.31,491.00
1989-11-15,14.41,6757.75,25.82,36.52,16.08,570860.00,490.00
1989-11-16,491.00,6757.75,30.00,40.22,22.37,570860.00,491.00
1989-11-17,15.41,6757.71,30.89,44.23,21.90,569916.69,491.00
1989-11-18,491.00,6757.71,30.51,40.06,22.76,569916.69,491.00
1989-11-19,491.00,6757.71,30.98,47.53,23.39,569916.69,491.00
1989-11-20,253.19,6757.69,27.33,48.08,16.63,569445.00,491.00
1989-11-21,374.01,6757.68,27.53,46.98,16.55,569214.94,490.00
1989-11-22,363.21,6757.67,20.49,22.84,18.83,568973.38,485.00
1989-11-23,126.38,6757.64,,,,568270.00,481.00
1989-11-24,957.41,6757.68,31.41,31.41,31.41,569214.94,481.00
1989-11-25,359.21,6757.67,28.56,31.41,21.35,568973.38,481.00
1989-11-26,1907.76,6757.79,25.14,32.20,21.19,571803.31,481.00
1989-11-27,121.40,6757.76,18.42,24.89,6.09,571090.06,481.00
1989-11-28,365.01,6757.75,5.26,22.68,-4.52,570860.00,481.00
1989-11-29,244.19,6757.73,4.40,22.45,-7.19,570388.31,482.00
1989-11-30,249.22,6757.71,9.15,24.18,1.22,569916.69,487.00
1989-12-01,375.01,6757.70,8.29,24.26,-2.24,569686.63,491.00
1989-12-02,253.19,6757.68,11.03,28.27,2.01,569214.94,491.00
1989-12-03,369.21,6757.67,14.91,31.73,5.07,568973.38,491.00
1989-12-04,375.01,6757.66,23.46,30.47,8.22,568743.31,491.00
1989-12-05,728.78,6757.68,30.76,43.05,16.47,569214.94,491.00
1989-12-06,491.00,6757.68,22.97,31.02,15.92,569214.94,491.00
1989-12-07,369.21,6757.67,15.00,27.87,1.14,568973.38,491.00
1989-12-08,252.19,6757.65,22.44,37.94,8.22,568501.69,490.00
1989-12-09,728.81,6757.67,22.03,31.65,5.15,568973.38,491.00
1989-12-10,375.01,6757.66,10.77,22.61,0.98,568743.31,491.00
1989-12-11,371.18,6757.65,1.24,12.54,-13.95,568501.69,493.00
1989-12-12,141.20,6757.62,9.92,21.27,2.79,567799.94,495.00
1989-12-13,373.21,6757.61,12.99,21.19,3.81,567558.38,495.00
1989-12-14,495.00,6757.61,22.93,30.00,16.24,567558.38,495.00
1989-12-15,379.01,6757.60,22.10,28.19,7.82,567328.31,495.00
1989-12-16,257.19,6757.58,8.44,20.01,-0.74,566856.63,495.00
1989-12-17,497.00,6757.58,8.28,16.63,-0.35,566856.63,497.00
1989-12-18,262.22,6757.56,1.67,14.43,-8.29,566385.00,500.00
1989-12-19,500.00,6757.56,8.86,23.16,-4.60,566385.00,500.00
1989-12-20,378.18,6757.55,25.55,31.33,21.11,566143.38,500.00
1989-12-21,384.01,6757.54,21.61,31.17,13.33,565913.31,500.00
1989-12-22,378.21,6757.53,17.13,31.49,1.46,565671.75,500.00
1989-12-23,384.01,6757.52,25.48,35.26,16.39,565441.69,500.00
1989-12-24,378.18,6757.51,14.34,31.41,3.50,565200.06,500.00
1989-12-25,151.20,6757.48,9.15,24.57,1.22,564498.31,505.00
1989-12-26,389.01,6757.47,9.00,27.24,-0.19,564268.25,505.00
1989-12-27,386.21,6757.46,7.44,24.10,-3.42,564026.69,508.00
1989-12-28,394.01,6757.45,9.78,25.83,-0.82,563796.63,510.00
1989-12-29,510.00,6757.45,11.54,21.90,-0.82,563796.63,510.00
1989-12-30,388.18,6757.44,15.37,25.75,6.02,563555.00,510.00
1989-12-31,394.01,6757.43,16.53,24.89,4.05,563324.94,510.00
1990-01-01,388.21,6757.42,25.32,35.50,16.08,563083.38,510.00
1990-01-02,512.00,6757.42,20.68,27.56,6.57,563083.38,512.00
1990-01-03,515.00,6757.42,3.21,16.16,-11.75,563083.38,515.00
1990-01-04,469.00,6757.42,12.39,19.54,5.47,563083.38,469.00
1990-01-05,435.00,6757.42,10.94,27.17,-0.98,563083.38,435.00
1990-01-06,430.00,6757.42,4.18,22.68,-6.56,563083.38,430.00
1990-01-07,430.00,6757.42,18.65,31.41,0.43,563083.38,430.00
1990-01-08,1021.37,6757.47,33.24,38.09,27.79,564268.25,424.00
1990-01-09,891.79,6757.51,34.88,44.23,26.14,565200.06,422.00
1990-01-10,188.02,6757.49,39.24,43.60,33.85,564739.94,420.00
1990-01-11,773.80,6757.52,28.19,35.42,17.57,565441.69,420.00
1990-01-12,298.18,6757.51,18.38,29.21,9.32,565200.06,420.00
1990-01-13,657.81,6757.53,23.20,33.45,9.55,565671.75,420.00
1990-01-14,541.79,6757.54,28.94,34.79,24.02,565913.31,420.00
1990-01-15,895.59,6757.58,26.30,30.15,22.84,566856.63,420.00
1990-01-16,420.00,6757.58,18.80,30.39,12.38,566856.63,420.00
1990-01-17,420.00,6757.58,12.50,27.48,-6.56,566856.63,420.00
1990-01-18,420.00,6757.58,-3.06,18.36,-15.92,566856.63,420.00
1990-01-19,420.00,6757.58,-6.23,20.40,-21.97,566856.63,420.00
1990-01-20,420.00,6757.58,-5.08,10.65,-19.06,566856.63,420.00
1990-01-21,420.00,6757.58,-6.62,14.98,-12.30,566856.63,420.00
1990-01-22,420.00,6757.58,13.36,31.10,0.28,566856.63,420.00
1990-01-23,420.00,6757.58,19.81,28.03,4.52,566856.63,420.00
1990-01-24,420.00,6757.58,12.78,20.09,3.74,566856.63,420.00
1990-01-25,420.00,6757.58,20.07,28.42,10.50,566856.63,420.00
1990-01-26,420.00,6757.58,19.48,29.37,-3.34,566856.63,420.00
1990-01-27,536.02,6757.59,9.94,20.17,-15.29,567086.75,420.00
1990-01-28,420.00,6757.59,17.86,22.84,10.42,567086.75,420.00
1990-01-29,420.00,6757.59,20.26,23.94,15.14,567086.75,420.00
1990-01-30,1133.37,6757.65,23.98,30.47,18.20,568501.69,420.00
1990-01-31,420.00,6757.65,19.05,25.67,13.41,568501.69,420.00
1990-02-01,420.00,6757.65,16.36,26.54,5.54,568501.69,420.00
1990-02-02,420.00,6757.65,14.69,28.27,-0.12,568501.69,420.00
1990-02-03,420.00,6757.65,15.95,30.55,3.50,568501.69,420.00
1990-02-04,420.00,6757.65,12.49,27.17,-6.01,568501.69,420.00
1990-02-05,419.00,6757.65,13.36,30.23,-0.67,568501.69,419.00
1990-02-06,416.00,6757.65,19.22,30.07,3.58,568501.69,416.00
1990-02-07,416.00,6757.65,15.70,22.05,6.88,568501.69,416.00
1990-02-08,416.00,6757.65,11.03,19.15,-1.61,568501.69,416.00
1990-02-09,537.82,6757.66,24.75,31.88,19.70,568743.31,416.00
1990-02-10,891.59,6757.70,32.16,38.96,25.75,569686.63,416.00
1990-02-11,653.78,6757.72,34.23,43.68,21.19,570158.25,416.00
1990-02-12,294.21,6757.71,25.61,36.05,7.67,569916.69,416.00
1990-02-13,414.00,6757.71,6.31,22.53,-12.54,569916.69,414.00
1990-02-14,412.00,6757.71,5.93,21.35,-10.73,569916.69,412.00
1990-02-15,412.00,6757.71,-3.41,14.98,-23.70,569916.69,412.00
1990-02-16,412.00,6757.71,6.56,16.55,-6.96,569916.69,412.00
1990-02-17,533.79,6757.72,15.74,23.86,3.81,570158.25,412.00
1990-02-18,412.00,6757.72,1.06,23.86,-14.58,570158.25,412.00
1990-02-19,407.00,6757.72,-2.51,29.05,-23.15,570158.25,407.00
1990-02-20,407.00,6757.72,5.02,27.95,-20.64,570158.25,407.00
1990-02-21,407.00,6757.72,21.77,35.18,9.08,570158.25,407.00
1990-02-22,522.99,6757.73,23.96,44.93,8.61,570388.31,407.00
1990-02-23,644.81,6757.75,20.30,42.10,3.74,570860.00,407.00
1990-02-24,407.00,6757.75,16.48,38.41,0.59,570860.00,407.00
1990-02-25,407.00,6757.75,17.56,44.46,-1.53,570860.00,407.00
1990-02-26,291.01,6757.74,14.87,43.91,-3.65,570629.94,407.00
1990-02-27,407.00,6757.74,21.03,44.62,-0.74,570629.94,407.00
1990-02-28,407.00,6757.74,14.33,40.06,-6.72,570629.94,407.00
1990-03-01,406.00,6757.74,12.44,42.50,-10.65,570629.94,406.00
1990-03-02,281.18,6757.73,19.50,44.85,-2.08,570388.31,403.00
1990-03-03,524.82,6757.74,30.54,39.82,21.90,570629.94,403.00
1990-03-04,281.18,6757.73,29.95,43.60,15.53,570388.31,403.00
1990-03-05,403.00,6757.73,31.56,38.88,22.45,570388.31,403.00
1990-03-06,287.01,6757.72,34.52,46.98,21.90,570158.25,403.00
1990-03-07,518.99,6757.73,30.96,46.82,19.15,570388.31,403.00
1990-03-08,165.22,6757.71,27.93,40.77,11.76,569916.69,403.00
1990-03-09,165.19,6757.69,35.90,42.50,28.97,569445.00,403.00
1990-03-10,1116.40,6757.75,37.04,51.62,23.16,570860.00,403.00
1990-03-11,640.81,6757.77,29.92,37.94,21.19,571331.69,403.00
1990-03-12,162.19,6757.75,21.39,33.77,7.98,570860.00,400.00
1990-03-13,398.00,6757.75,13.48,28.19,-4.05,570860.00,398.00
1990-03-14,398.00,6757.75,24.19,34.71,14.98,570860.00,398.00
1990-03-15,160.19,6757.73,25.29,36.99,15.06,570388.31,398.00
1990-03-16,282.01,6757.72,22.92,44.93,2.48,570158.25,398.00
1990-03-17,398.00,6757.72,28.84,42.02,13.49,570158.25,398.00
1990-03-18,276.21,6757.71,35.62,47.92,22.61,569916.69,398.00
1990-03-19,160.19,6757.69,33.16,50.28,15.92,569445.00,398.00
1990-03-20,519.82,6757.70,37.31,51.46,28.34,569686.63,398.00
1990-03-21,160.19,6757.68,36.23,46.58,22.37,569214.94,398.00
1990-03-22,276.21,6757.67,38.73,51.93,24.41,568973.38,398.00
