date,mm,mx,id,fb,mn,af
1983-03-29,,50.28,4081.17,3153.64,37.23,132941.27
1983-03-30,,49.18,4599.82,3152.80,37.78,131306.53
1983-03-31,,48.86,4953.99,3152.37,34.63,130477.42
1983-04-01,,50.00,4829.21,3151.87,29.60,129519.83
1983-04-02,,52.00,4934.48,3151.51,33.53,128834.51
1983-04-03,,46.00,4794.36,3151.03,33.06,127926.79
1983-04-04,,45.00,4656.27,3150.43,31.17,126800.71
1983-04-05,,50.00,4500.14,3149.71,29.13,125428.42
1983-04-06,,47.00,4394.99,3148.95,27.01,123942.78
1983-04-07,,52.00,4334.78,3148.16,29.84,122417.05
1983-04-08,,57.00,4331.38,3147.39,32.83,120948.05
1983-04-09,,50.00,4381.42,3146.71,37.07,119665.57
1983-04-10,,48.00,4344.28,3146.03,33.14,118396.70
1983-04-11,,49.00,3974.28,3144.99,27.24,116481.23
1983-04-12,,50.00,4043.12,3143.60,29.21,113906.93
1983-04-13,,51.00,4153.59,3142.23,29.84,111424.80
1983-04-14,,53.00,4130.11,3140.91,33.69,109084.52
1983-04-15,,54.00,4456.09,3140.04,29.13,107569.32
1983-04-16,,59.00,4588.84,3139.43,31.41,106450.33
1983-04-17,,61.00,4813.33,3139.11,32.20,105865.87
1983-04-18,,67.00,5117.61,3139.15,45.56,105938.48
1983-04-19,,67.00,5339.06,3139.43,39.59,106450.33
1983-04-20,,67.00,6012.03,3140.44,45.17,108263.29
1983-04-21,,69.00,6557.60,3142.02,42.26,111049.27
1983-04-22,,64.00,6988.50,3143.91,39.04,114475.72
1983-04-23,,67.00,8121.99,3146.72,47.45,119684.29
1983-04-24,,70.00,10443.13,3151.78,38.80,129348.01
1983-04-25,,53.00,9084.76,3155.07,37.46,135772.00
1983-04-26,,51.00,7792.62,3156.73,34.48,139133.23
1983-04-27,,54.00,6966.93,3157.45,32.98,140616.72
1983-04-28,,59.00,6492.73,3157.66,36.99,141052.55
1983-04-29,,63.00,6554.89,3157.92,42.65,141593.81
1983-04-30,,64.00,7239.02,3158.79,44.23,143420.63
1983-05-01,,55.00,7713.87,3160.06,42.34,146117.89
1983-05-02,,56.00,7700.15,3161.34,37.70,148653.06
1983-05-03,,60.00,7654.93,3162.48,39.74,150947.80
1983-05-04,,61.00,8058.40,3164.86,36.29,153900.00
1983-05-05,,71.00,8269.33,3166.14,43.12,157100.00
1983-05-06,,50.00,8964.33,3168.38,41.95,161500.00
1983-05-07,,58.00,8664.00,3169.09,39.74,165100.00
1983-05-08,,65.00,9212.75,3171.18,35.50,169600.00
1983-05-09,,54.00,8520.51,3172.55,35.11,172522.66
1983-05-10,,48.00,7277.20,3172.68,33.77,172808.67
1983-05-11,,54.00,6835.31,3172.40,35.89,172192.42
1983-05-12,,55.00,6486.15,3171.81,35.03,170901.47
1983-05-13,,55.00,6256.87,3171.03,35.03,169209.31
1983-05-14,,59.00,6140.72,3170.18,37.31,167383.97
1983-05-15,,64.00,6224.91,3169.47,44.70,165814.86
1983-05-16,,54.00,6030.71,3168.62,38.72,163931.98
1983-05-17,,62.00,6175.94,3167.93,43.75,162418.47
1983-05-18,,71.00,6639.24,3167.69,48.47,161895.31
1983-05-19,,60.00,6957.94,3167.76,42.81,162047.92
1983-05-20,,68.00,7601.67,3168.41,46.90,163469.41
1983-05-21,,72.00,8538.98,3169.86,43.99,166686.56
1983-05-22,,71.00,9420.86,3172.05,43.12,171520.00
1983-05-23,,76.00,9788.41,3174.50,45.33,176868.25
1983-05-24,,81.00,10976.40,3177.78,47.68,184305.08
1983-05-25,,86.00,12239.65,3181.88,54.21,193926.19
1983-05-26,,87.00,13293.83,3186.53,51.69,205245.52
1983-05-27,,90.00,13779.23,3191.25,52.40,217089.28
1983-05-28,,93.00,13115.02,3195.26,53.19,227304.19
1983-05-29,,92.00,13619.14,3199.32,55.55,238136.20
1983-05-30,,87.00,13107.65,3202.71,55.15,247489.55
1983-05-31,,87.00,13276.61,3206.01,57.04,256864.64
1983-06-01,,73.00,13203.91,3209.07,51.46,265800.00
1983-06-02,,70.00,12987.29,3211.84,48.24,274030.00
1983-06-03,,75.00,11947.28,3213.84,52.72,279947.25
1983-06-04,,74.00,12928.14,3214.89,50.04,283160.75
1983-06-05,,74.00,13138.47,3215.44,46.74,284859.53
1983-06-06,,74.00,13322.37,3215.26,49.26,284302.91
1983-06-07,,76.00,15468.66,3215.32,50.28,284488.69
1983-06-08,,84.00,13898.82,3215.50,53.27,285045.69
1983-06-09,,83.00,14846.62,3215.84,52.80,286102.13
1983-06-10,,82.00,15342.60,3216.04,53.82,286722.16
1983-06-11,,84.00,15554.03,3216.17,46.66,287118.91
1983-06-12,,64.00,15058.84,3215.76,41.00,285853.13
1983-06-13,,61.00,14360.96,3215.49,41.63,285020.00
1983-06-14,,74.00,11699.28,3215.98,45.72,286537.91
1983-06-15,,82.00,8844.15,3216.02,57.04,286661.19
1983-06-16,,72.00,10039.56,3216.01,44.62,286630.56
1983-06-17,,77.00,9992.04,3215.95,50.52,286444.19
1983-06-18,,89.00,10287.78,3216.08,49.18,286844.41
1983-06-19,,66.00,9939.84,3215.93,42.57,286381.94
1983-06-20,,67.00,9834.93,3215.84,43.28,286102.13
1983-06-21,,73.00,8877.81,3215.81,48.08,286008.53
1983-06-22,,75.00,8923.67,3216.06,48.08,286783.41
1983-06-23,,89.00,6142.52,3215.97,55.63,286506.75
1983-06-24,,90.00,7540.16,3215.96,50.91,286475.34
1983-06-25,,74.00,8493.18,3215.70,45.40,285666.44
1983-06-26,,86.00,8644.80,3215.45,52.09,284890.50
1983-06-27,,87.00,9395.22,3215.92,54.84,286350.78
1983-06-28,,76.00,8128.80,3215.96,48.79,286475.34
1983-06-29,,79.00,8114.36,3215.47,56.88,284952.75
1983-06-30,,71.00,8446.23,3215.34,48.39,284550.56
1983-07-01,,78.00,7459.53,3215.38,51.77,284674.59
1983-07-02,,61.00,8832.62,3216.12,50.28,286966.72
1983-07-03,,64.00,8528.98,3216.29,42.50,287486.34
1983-07-04,,70.00,7258.57,3216.42,47.37,287884.16
1983-07-05,,85.00,6078.99,3216.40,55.86,287822.66
1983-07-06,,88.00,6510.17,3216.61,65.53,288467.63
1983-07-07,,93.00,5936.78,3216.14,55.39,287027.19
1983-07-08,,88.00,8789.40,3215.75,55.63,285822.03
1983-07-09,,78.00,7566.16,3215.40,50.04,284735.41
1983-07-10,,72.00,7342.49,3215.22,49.81,284179.03
1983-07-11,,73.00,7539.51,3215.36,49.18,284612.44
1983-07-12,,83.00,5029.64,3215.24,54.13,284240.81
1983-07-13,,93.00,3765.87,3214.25,58.61,281197.91
1983-07-14,,97.00,4163.71,3212.70,51.38,276498.50
1983-07-15,,68.00,6091.20,3212.13,48.00,274791.13
1983-07-16,,69.00,3698.60,3211.90,44.62,274104.06
1983-07-17,,80.00,3501.35,3211.57,54.29,273122.94
1983-07-18,,84.00,2988.36,3210.90,52.64,271140.19
1983-07-19,,88.00,3563.83,3209.95,56.02,268351.09
1983-07-20,,85.00,3560.23,3209.02,58.46,265594.53
1983-07-21,,80.00,3480.84,3208.04,50.04,262720.16
1983-07-22,,91.00,3894.15,3207.35,55.23,260715.17
1983-07-23,,94.00,3252.53,3206.90,60.19,259415.06
1983-07-24,,91.00,2712.98,3206.08,57.75,257064.61
1983-07-25,,92.00,3324.19,3205.01,57.67,254028.30
1983-07-26,,89.00,2913.21,3203.68,57.20,250226.41
1983-07-27,,84.00,2769.07,3202.25,53.90,246202.09
1983-07-28,,85.00,2600.38,3200.70,59.08,241912.59
1983-07-29,,91.00,2546.14,3199.12,59.32,237590.88
1983-07-30,,94.00,2345.39,3197.40,59.56,232950.34
1983-07-31,,103.00,2270.61,3195.62,69.86,228244.77
1983-08-01,,93.91,2234.28,3193.81,60.89,223556.41
1983-08-02,,93.44,2212.58,3191.98,65.53,218914.25
1983-08-03,,94.78,2114.16,3190.07,62.94,214172.09
1983-08-04,,98.47,1814.56,3188.01,63.64,208934.86
1983-08-05,,98.63,1775.43,3185.91,64.51,203719.19
1983-08-06,,104.37,1843.68,3183.88,65.06,198747.98
1983-08-07,,104.06,1372.83,3181.47,67.65,192951.95
1983-08-08,,93.99,1905.22,3178.79,69.46,186650.91
1983-08-09,,94.46,1786.97,3176.02,67.42,180287.88
1983-08-10,,90.14,2002.50,3173.46,64.82,174536.81
1983-08-11,,81.73,2406.49,3171.29,63.64,169771.50
1983-08-12,,84.09,2251.53,3169.04,52.64,164859.50
1983-08-13,,92.03,2109.44,3166.73,55.47,159820.38
1983-08-14,,87.47,2081.93,3164.40,61.13,154893.31
1983-08-15,,70.48,1787.54,3161.79,60.74,149554.88
1983-08-16,,86.76,1781.99,3159.25,56.96,144395.86
1983-08-17,,90.77,1545.00,3156.65,59.01,138969.08
1983-08-18,,87.70,1087.84,3153.59,61.99,132843.81
1983-08-19,,76.93,1597.70,3150.34,63.41,126632.98
1983-08-20,,78.03,1642.12,3147.32,61.29,120815.71
1983-08-21,,74.89,1656.29,3144.37,59.95,115326.04
1983-08-22,,78.82,1260.08,3141.07,53.42,109365.88
1983-08-23,,77.95,1377.29,3137.75,53.35,103416.05
1983-08-24,,77.09,1644.09,3134.52,51.54,97822.84
1983-08-25,,81.02,1399.33,3131.06,55.86,92166.64
1983-08-26,,85.58,1155.13,3126.98,55.15,85579.79
1983-08-27,,90.85,1615.26,3122.77,54.76,79066.59
1983-08-28,,87.86,1289.16,3118.38,56.25,72656.33
1983-08-29,,88.96,744.93,3113.11,52.95,65327.27
1983-08-30,,90.30,2054.78,3108.67,52.56,59453.77
1983-08-31,,92.42,410.84,3103.37,58.30,52967.50
1983-09-01,,79.53,940.94,3098.18,59.48,46921.77
1983-09-02,,74.42,1415.69,3093.11,53.42,41538.01
1983-09-03,,77.88,1471.87,3088.00,46.74,36632.63
1983-09-04,,76.93,1406.19,3082.79,50.28,32170.19
1983-09-05,,75.28,3559.17,3083.19,45.96,32493.83
1983-09-06,,88.10,1357.58,3086.38,45.40,35186.55
1983-09-07,,85.58,1302.51,3089.23,51.38,37770.04
1983-09-08,,77.56,1414.35,3092.15,52.87,40575.36
1983-09-09,,64.43,649.54,3093.43,46.66,41863.71
1983-09-10,,75.52,1315.84,3094.06,37.94,42510.00
1983-09-11,,76.38,1333.04,3094.67,47.13,43150.74
1983-09-12,,78.90,1086.62,3094.75,46.58,43235.27
1983-09-13,,87.39,1260.72,3094.48,50.12,42951.08
1983-09-14,,76.77,1263.92,3094.18,52.95,42637.53
1983-09-15,,81.02,1197.90,3093.72,45.17,42161.29
1983-09-16,,81.96,1426.03,3093.67,46.19,42109.77
1983-09-17,,70.64,916.27,3094.02,45.25,42471.30
1983-09-18,,79.60,940.00,3094.38,43.05,42846.18
1983-09-19,,60.89,892.13,3094.62,43.28,43098.34
1983-09-20,,61.44,902.38,3094.85,32.20,43341.07
1983-09-21,,69.23,921.24,3095.09,32.83,43593.44
1983-09-22,,76.22,922.39,3095.31,39.27,43822.32
1983-09-23,,75.83,821.29,3095.32,50.75,43832.82
1983-09-24,,77.48,958.86,3095.20,45.88,43707.59
1983-09-25,,82.04,1150.48,3095.05,46.74,43551.85
1983-09-26,,81.33,1159.02,3094.92,50.12,43415.04
1983-09-27,,67.26,1135.68,3094.76,49.96,43245.82
1983-09-28,,63.17,1157.13,3094.64,36.21,43119.14
1983-09-29,,56.88,1162.76,3094.53,48.31,43003.63
1983-09-30,,52.40,1390.13,3094.85,45.88,43341.07
1983-10-01,,61.92,1422.13,3095.23,45.17,43740.00
1983-10-02,,59.40,1335.96,3095.44,46.19,43958.11
1983-10-03,,62.54,1274.58,3095.53,42.42,44052.49
1983-10-04,,70.72,1233.30,3095.54,41.08,44063.00
1983-10-05,,73.39,1205.85,3095.50,41.87,44021.04
1983-10-06,,72.45,1195.27,3095.44,43.28,43958.11
1983-10-07,,68.05,1190.19,3095.37,43.12,43885.10
1983-10-08,,65.92,1300.83,3095.51,45.33,44031.53
1983-10-09,,64.67,1027.96,3095.13,51.62,43634.75
1983-10-10,,58.46,1294.91,3094.50,46.43,42972.10
1983-10-11,,60.89,1168.50,3093.63,37.94,42068.63
1983-10-12,,63.17,1141.76,3092.70,38.17,41124.02
1983-10-13,,53.11,1616.72,3093.76,45.33,42202.48
1983-10-14,,50.12,1659.86,3095.89,41.40,44431.63
1983-10-15,,54.60,1070.39,3097.85,34.40,46554.71
1983-10-16,,58.30,1057.01,3099.70,32.35,48651.25
1983-10-17,,62.47,1046.96,3101.50,36.36,50727.86
1983-10-18,,56.10,1129.15,3103.37,40.29,52967.50
1983-10-19,,64.35,1049.93,3105.04,33.14,55050.00
1983-10-20,,63.41,993.21,3106.70,42.10,57020.01
1983-10-21,,68.20,980.12,3108.28,44.85,58964.04
1983-10-22,,70.48,987.39,3109.82,43.52,60922.50
1983-10-23,,58.30,1013.47,3111.35,43.91,62932.68
1983-10-24,,56.96,1060.70,3112.90,32.90,65036.54
1983-10-25,,62.94,1053.17,3114.39,32.35,67125.47
1983-10-26,,65.45,996.31,3115.82,33.77,69101.62
1983-10-27,,64.98,968.97,3117.22,34.63,71023.55
1983-10-28,,65.92,967.23,3118.58,37.31,72942.02
1983-10-29,,68.99,1030.14,3119.99,43.91,74985.28
1983-10-30,,61.05,1052.33,3121.43,44.93,77072.55
1983-10-31,,64.51,1058.66,3122.84,45.33,79172.38
1983-11-01,,62.39,1236.05,3124.44,48.63,81624.05
1983-11-02,,56.65,1944.04,3126.91,47.53,85480.00
1983-11-03,,64.12,2379.26,3129.82,48.86,90199.19
1983-11-04,,57.04,2390.16,3132.78,46.27,94940.00
1983-11-05,,55.47,2413.46,3135.64,44.46,99727.02
1983-11-06,,57.67,2546.48,3138.51,44.54,104777.88
1983-11-07,,44.38,3269.84,3142.14,33.93,111263.50
1983-11-08,,42.02,2695.44,3145.06,27.95,116609.82
1983-11-09,,42.81,2590.18,3147.81,32.83,121747.37
1983-11-10,,52.80,2585.48,3150.47,39.59,126875.59
1983-11-11,,52.48,2956.64,3153.54,39.04,132740.00
1983-11-12,,49.34,3058.15,3156.57,34.48,138805.75
1983-11-13,,43.52,2925.77,3159.35,34.56,144608.92
1983-11-14,,43.36,2635.45,3161.93,34.63,149836.25
1983-11-15,,50.12,2528.83,3164.38,38.33,154852.11
1983-11-16,,49.57,2558.94,3166.78,39.59,159927.70
1983-11-17,,45.72,2923.08,3169.43,40.92,165725.55
1983-11-18,,42.73,2752.37,3171.94,33.38,171184.80
1983-11-19,,34.95,2660.87,3174.32,31.73,176462.55
1983-11-20,,37.15,2568.32,3176.58,28.34,181556.73
1983-11-21,,36.52,2426.90,3178.67,23.23,186370.41
1983-11-22,,29.52,2533.00,3180.81,19.70,191394.53
1983-11-23,,33.93,2435.76,3182.84,27.48,196225.78
1983-11-24,,39.90,2584.15,3184.94,32.43,201351.36
1983-11-25,,38.01,2600.59,3187.04,32.35,206509.55
1983-11-26,,37.62,2434.16,3188.96,27.24,211337.64
1983-11-27,,39.98,2411.55,3190.86,29.84,216120.88
1983-11-28,,37.07,2386.99,3192.75,31.10,220855.41
1983-11-29,,32.28,2348.27,3194.57,21.58,225513.14
1983-11-30,,27.72,2264.58,3196.29,20.17,230004.86
1983-12-01,,32.20,2445.33,3198.11,26.30,234855.09
1983-12-02,,32.28,2386.26,3199.85,27.24,239588.17
1983-12-03,,32.12,2339.31,3201.54,27.72,244228.13
1983-12-04,,30.23,2296.67,3203.14,15.29,248783.50
1983-12-05,,25.44,2398.07,3204.84,13.96,253540.00
1983-12-06,,39.59,2450.25,3206.52,25.20,258400.00
1983-12-07,,41.47,2413.35,3208.20,33.14,263186.81
1983-12-08,,42.26,2560.57,3209.92,31.25,268265.63
1983-12-09,,41.63,2365.53,3211.49,31.80,272957.59
1983-12-10,,42.97,2178.61,3212.93,35.03,277258.97
1983-12-11,,40.37,2454.90,3214.01,33.93,280497.78
1983-12-12,,38.17,2101.60,3214.48,31.41,281919.13
1983-12-13,,34.48,2244.17,3214.18,31.33,281011.03
1983-12-14,,34.79,2413.79,3213.38,32.12,278604.66
1983-12-15,,34.79,2487.57,3212.20,24.73,275091.09
1983-12-16,,28.66,2949.61,3211.02,21.27,271543.88
1983-12-17,,27.17,2759.37,3210.02,20.48,268559.50
1983-12-18,,27.56,2588.24,3209.05,24.26,265729.56
1983-12-19,,28.19,1883.32,3207.64,15.37,261646.23
1983-12-20,,15.37,2231.41,3205.81,10.26,256353.17
1983-12-21,,11.52,2271.20,3204.01,3.81,251228.28
1983-12-22,,6.65,2207.04,3202.17,-1.85,246071.34
1983-12-23,,2.64,2295.59,3200.43,-7.51,241193.17
1983-12-24,,15.06,2489.44,3198.77,2.09,236788.75
1983-12-25,,25.83,2430.09,3197.06,15.14,232341.98
1983-12-26,,28.19,2235.79,3194.84,25.67,226569.66
1983-12-27,,26.14,2506.46,3192.55,24.02,220640.00
1983-12-28,,19.85,2364.61,3190.22,17.57,214565.84
1983-12-29,,29.29,2485.11,3187.95,18.75,208873.50
1983-12-30,,33.53,2554.34,3185.78,28.97,203455.33
1983-12-31,,32.51,2554.06,3183.62,27.40,198179.41
1984-01-01,,28.19,2490.17,3181.43,20.48,192919.58
1984-01-02,,23.39,2434.74,3179.22,12.62,187692.63
1984-01-03,,31.41,2495.90,3177.06,23.47,182723.84
1984-01-04,,35.34,2093.41,3174.58,30.62,177093.58
1984-01-05,,36.68,2654.82,3171.88,32.83,171132.89
1984-01-06,,35.18,2652.78,3169.23,31.57,165370.47
1984-01-07,,31.41,1657.39,3165.66,27.09,157877.69
1984-01-08,,31.17,2595.37,3161.71,25.59,149583.55
1984-01-09,,30.23,2395.82,3157.67,21.98,141331.95
1984-01-10,,28.50,2366.46,3153.72,18.60,133432.70
1984-01-11,,34.48,2408.40,3150.05,24.26,126098.63
1984-01-12,,28.27,2407.51,3146.48,20.01,119234.85
1984-01-13,,28.50,2460.41,3143.07,23.55,112940.12
1984-01-14,,27.79,2500.78,3139.83,20.33,107199.52
1984-01-15,,22.13,2470.08,3136.73,15.14,101862.16
1984-01-16,,17.65,2293.96,3133.64,9.63,96611.83
1984-01-17,,11.44,2281.44,3130.79,-0.19,91792.88
1984-01-18,,4.60,2215.01,3128.07,-6.41,87324.15
1984-01-19,,12.07,2316.87,3125.67,-0.74,83529.52
1984-01-20,,7.43,2331.68,3123.53,-5.30,80220.46
1984-01-21,,18.75,2423.25,3121.74,5.07,77529.39
1984-01-22,,26.61,2549.49,3120.33,16.47,75473.50
1984-01-23,,29.60,2565.62,3119.15,19.30,73761.02
1984-01-24,,37.78,2593.82,3118.18,30.07,72372.23
1984-01-25,,42.42,2586.49,3117.36,32.83,71218.83
1984-01-26,,37.78,2538.09,3116.62,28.42,70193.56
1984-01-27,,36.60,2514.79,3115.98,26.69,69318.44
1984-01-28,,32.35,2497.79,3115.41,20.88,68548.44
1984-01-29,,31.88,2467.16,3114.94,18.20,67918.02
1984-01-30,,24.96,2589.90,3114.80,13.72,67727.41
1984-01-31,,24.81,2413.71,3114.82,9.95,67754.60
1984-02-01,,25.91,2651.57,3115.19,14.11,68253.59
1984-02-02,,27.01,2259.11,3115.39,16.32,68521.57
1984-02-03,,27.64,2328.27,3115.66,18.44,68885.08
1984-02-04,,28.82,1708.03,3116.34,22.21,69809.43
1984-02-05,,27.01,1673.22,3116.91,17.65,70593.33
1984-02-06,,29.13,1671.46,3117.42,14.19,71302.34
1984-02-07,,31.25,1657.43,3117.86,15.92,71920.06
1984-02-08,,31.41,1642.94,3118.24,16.00,72457.46
1984-02-09,,41.87,1631.04,3118.57,19.30,72927.62
1984-02-10,,35.50,1630.84,3118.87,26.85,73357.72
1984-02-11,,33.93,1341.02,3118.75,17.18,73185.20
1984-02-12,,36.21,1413.54,3118.73,31.10,73156.52
1984-02-13,,39.90,1643.49,3119.03,34.71,73587.90
1984-02-14,,39.27,1869.53,3119.62,25.99,74443.83
1984-02-15,,37.70,1666.78,3119.89,25.75,74850.00
1984-02-16,,37.62,1615.41,3120.08,32.51,75114.61
1984-02-17,,38.09,1492.00,3120.08,27.17,75114.61
1984-02-18,,34.95,1452.69,3120.02,17.57,75028.70
1984-02-19,,32.90,1351.86,3119.83,13.72,74750.73
1984-02-20,,35.50,1305.19,3119.59,13.17,74400.04
1984-02-21,,34.71,1781.37,3119.60,26.30,74414.66
1984-02-22,,34.56,1420.51,3119.53,19.46,74312.53
1984-02-23,,33.22,1343.44,3119.36,18.91,74065.47
1984-02-24,,36.21,1342.99,3119.20,26.69,73833.38
1984-02-25,,38.33,1342.78,3119.05,29.60,73616.75
1984-02-26,,36.52,1282.36,3118.83,18.44,73300.10
1984-02-27,,39.67,1227.80,3118.55,16.87,72899.04
1984-02-28,,45.48,1259.91,3118.33,18.52,72585.48
1984-02-29,,43.60,1312.79,3118.20,26.14,72400.61
1984-03-01,,50.59,1324.64,3118.10,33.77,72259.06
1984-03-02,,45.72,1470.54,3118.21,31.17,72414.84
1984-03-03,,41.87,1478.03,3118.33,25.04,72585.48
1984-03-04,,45.01,1496.44,3118.47,27.72,72784.70
1984-03-05,,43.05,1514.15,3118.62,21.35,72999.22
1984-03-06,,50.28,1553.52,3118.76,29.29,73270.00
1984-03-07,,49.26,1637.29,3119.10,27.01,73689.09
1984-03-08,,51.22,1807.81,3119.60,28.50,74414.66
1984-03-09,,,1915.40,3120.21,,75310.00
1984-03-10,,48.71,2260.80,3121.26,31.41,76823.00
1984-03-11,,48.31,2431.14,3122.44,37.23,78570.71
1984-03-12,,50.67,2513.24,3123.62,33.45,80358.29
1984-03-13,,45.01,2454.40,3124.62,33.45,81930.00
1984-03-14,,45.17,2750.77,3125.98,36.13,84010.21
1984-03-15,,41.40,3029.29,3127.58,33.77,86535.74
1984-03-16,,47.37,3019.02,3129.01,34.01,88910.00
1984-03-17,,43.28,2865.21,3130.22,32.59,90880.00
1984-03-18,,47.92,2911.21,3131.38,29.29,92850.00
1984-03-19,,55.47,2749.07,3132.34,37.62,94383.36
1984-03-20,,64.27,2881.32,3133.33,37.46,96075.89
1984-03-21,,52.56,3999.27,3135.57,33.85,99934.28
1984-03-22,,50.20,3704.72,3137.45,34.24,103077.53
1984-03-23,,54.84,4522.48,3140.12,31.65,107707.90
1984-03-24,,46.58,3323.29,3143.16,33.85,113103.52
1984-03-25,,43.91,3166.07,3145.93,30.31,118211.10
1984-03-26,,46.11,2945.76,3148.38,32.12,122840.05
1984-03-27,,49.49,2701.44,3150.48,32.90,126948.69
1984-03-28,,43.44,2572.78,3152.39,29.68,130770.41
1984-03-29,,52.17,1504.64,3153.23,33.06,132445.72
1984-03-30,,52.17,2270.58,3153.49,29.76,132968.53
1984-03-31,,54.37,2318.46,3153.79,31.41,133574.41
1984-04-01,,55.08,2343.14,3154.11,31.02,134217.34
1984-04-02,,53.35,2625.64,3154.71,32.04,135406.70
1984-04-03,,55.08,3049.34,3155.71,30.62,137412.66
1984-04-04,,59.08,3113.69,3156.76,34.87,139506.59
1984-04-05,,56.02,3355.08,3158.01,41.63,142019.81
1984-04-06,,44.15,3539.32,3159.44,36.21,144868.70
1984-04-07,,53.11,3519.07,3160.78,29.84,147623.88
1984-04-08,,48.71,3955.69,3162.48,35.50,151197.47
1984-04-09,,45.72,3893.79,3164.09,33.22,154586.81
1984-04-10,,49.96,3665.99,3165.46,34.79,157454.88
1984-04-11,,46.27,3485.49,3166.63,32.28,159911.39
1984-04-12,,52.87,3617.16,3167.90,32.67,162587.41
1984-04-13,,58.46,3536.90,3168.96,31.96,164802.75
1984-04-14,,69.15,3536.81,3168.54,36.52,163923.70
1984-04-15,,73.24,5008.33,3168.17,42.42,163152.78
1984-04-16,,77.09,6671.02,3169.39,46.66,165707.53
1984-04-17,,63.33,8815.15,3172.48,45.48,172445.67
1984-04-18,,51.14,9279.41,3175.82,42.34,179890.45
1984-04-19,,50.36,8698.41,3178.45,36.36,185924.98
1984-04-20,,52.80,7476.53,3179.92,39.90,189313.80
1984-04-21,,59.01,7016.28,3180.90,39.74,191644.94
1984-04-22,,64.27,6903.52,3181.74,38.33,193669.11
1984-04-23,,54.21,7329.82,3182.91,37.86,196469.41
1984-04-24,,47.45,7368.96,3184.07,31.10,199270.00
1984-04-25,,43.83,6894.35,3184.80,34.87,201045.89
1984-04-26,,51.46,6486.80,3185.17,36.36,201951.94
1984-04-27,,47.45,6068.76,3185.19,35.11,202001.06
1984-04-28,,51.85,5749.33,3184.95,31.57,201412.63
1984-04-29,,51.93,5585.51,3184.58,33.22,200509.17
1984-04-30,,47.53,4390.01,3183.24,35.42,197262.25
1984-05-01,,55.08,5364.01,3181.38,38.72,192799.47
1984-05-02,,55.70,5640.79,3179.74,44.70,188895.58
1984-05-03,,55.47,5848.85,3178.28,38.57,185537.27
1984-05-04,,51.93,5766.95,3176.83,34.87,182195.03
1984-05-05,,48.86,5619.13,3175.30,38.01,178712.31
1984-05-06,,50.91,5505.49,3173.71,31.80,175154.94
1984-05-07,,60.50,5391.65,3172.06,31.80,171530.44
1984-05-08,,74.18,5452.29,3170.55,38.33,168198.78
1984-05-09,,61.36,5965.58,3169.55,49.10,166045.89
1984-05-10,,59.16,6551.80,3169.14,45.09,165180.70
1984-05-11,,63.17,6755.83,3168.95,46.27,164781.69
1984-05-12,,71.98,7749.36,3169.70,51.85,166363.22
1984-05-13,,80.94,9555.25,3172.05,49.96,171508.84
1984-05-14,,66.16,11661.60,3176.14,46.19,180618.13
1984-05-15,,45.88,13508.14,3181.44,41.16,192943.69
1984-05-16,,55.00,11503.98,3185.72,35.81,200820.00
1984-05-17,,64.20,9782.05,3186.37,39.67,204915.97
1984-05-18,,71.51,8708.04,3187.08,40.29,206685.30
1984-05-19,,77.32,8816.47,3187.83,46.11,208570.53
1984-05-20,,63.64,9699.73,3189.26,49.41,212136.27
1984-05-21,,56.73,9949.94,3190.81,41.71,216091.20
1984-05-22,,71.98,9352.02,3191.82,38.96,218727.27
1984-05-23,,62.62,9304.34,3192.76,49.89,221161.66
1984-05-24,,57.43,9225.46,3193.60,44.07,223350.34
1984-05-25,,62.62,8519.99,3193.87,46.03,224058.42
1984-05-26,,64.90,8286.83,3193.95,46.66,224268.34
1984-05-27,,68.99,8549.73,3194.23,40.14,224991.78
1984-05-28,,83.06,8707.06,3194.62,42.65,225999.50
1984-05-29,,92.66,9318.49,3195.46,48.63,228184.27
1984-05-30,,84.16,10967.24,3197.53,59.16,233567.88
1984-05-31,,60.03,11870.23,3200.21,40.85,240581.88
1984-06-01,,64.98,10743.85,3201.84,37.62,245147.53
1984-06-02,,69.93,9581.58,3202.59,44.23,247239.25
1984-06-03,,66.16,8877.46,3202.81,45.88,247853.06
1984-06-04,,55.94,8552.88,3202.79,48.31,247797.28
1984-06-05,,64.27,8571.82,3202.78,46.90,247769.16
1984-06-06,,56.02,9065.94,3203.12,46.43,248721.11
1984-06-07,,56.25,9133.10,3203.50,46.90,249788.42
1984-06-08,,54.21,8868.59,3203.68,41.95,250295.38
1984-06-09,,60.50,8451.59,3203.56,37.70,249957.38
1984-06-10,,59.16,8149.04,3203.23,46.35,249029.19
1984-06-11,,65.22,7940.63,3202.76,44.15,247713.41
1984-06-12,,64.67,7940.11,3202.30,44.70,246432.30
1984-06-13,,70.96,7877.60,3201.81,47.06,245062.92
1984-06-14,,76.70,8000.53,3201.43,48.00,243990.91
1984-06-15,,80.00,8602.30,3203.15,52.56,248804.39
1984-06-16,,73.39,8079.88,3206.13,54.29,257273.56
1984-06-17,,77.17,8642.67,3209.39,44.70,266740.00
1984-06-18,,80.16,8507.84,3212.44,50.12,275820.00
1984-06-19,,82.75,6565.22,3214.15,55.86,280919.94
1984-06-20,,74.49,8916.45,3215.46,52.64,284921.50
1984-06-21,,63.17,8249.53,3215.56,45.33,285231.97
