date,fb,id,af,qt
2007-09-26,11.00,5233.92,35885.42,4979.82
2007-09-27,11.11,5021.93,36008.17,4960.04
2007-09-28,10.57,4371.45,34489.66,5137.03
2007-09-29,10.83,5749.26,35335.03,5323.05
2007-09-30,10.97,5384.55,35497.31,5302.73
2007-10-01,10.81,4395.65,34807.37,4743.50
2007-10-02,10.99,4388.56,35337.25,4121.41
2007-10-03,10.94,3931.35,35154.36,4023.56
2007-10-04,10.86,3791.00,34825.89,3956.60
2007-10-05,10.90,3806.26,34825.29,3806.57
2007-10-06,10.57,2876.17,33507.59,3540.51
2007-10-07,10.40,3020.68,32910.21,3321.86
2007-10-08,10.21,2836.85,32292.17,3148.44
2007-10-09,10.03,2871.26,31858.45,3089.93
2007-10-10,9.98,3083.14,31835.68,3094.63
2007-10-11,10.20,3483.07,32549.51,3123.18
2007-10-12,10.34,3179.96,32696.72,3105.74
2007-10-13,10.52,2212.95,32868.91,2126.14
2007-10-14,10.56,1393.46,32909.64,1372.93
2007-10-15,10.46,1125.21,32418.52,1372.81
2007-10-16,10.25,1002.59,31698.70,1365.51
2007-10-17,9.86,697.60,30374.63,1365.15
2007-10-18,9.87,1223.60,30230.99,1296.02
2007-10-19,9.64,799.76,29375.92,1230.86
2007-10-20,9.24,511.36,28036.21,1186.79
2007-10-21,9.16,1120.54,27769.01,1255.25
2007-10-22,8.82,796.35,26672.76,1349.05
2007-10-23,8.35,832.61,25212.49,1568.83
2007-10-24,8.02,815.51,24252.74,1299.39
2007-10-25,7.78,675.25,23650.50,978.88
2007-10-26,7.82,925.17,23760.33,869.80
2007-10-27,7.84,816.59,23844.35,774.23
2007-10-28,7.92,848.06,24056.75,740.97
2007-10-29,8.05,865.21,24433.99,675.02
2007-10-30,8.18,757.62,24986.28,479.18
2007-10-31,8.53,813.37,25989.20,307.73
2007-11-01,8.85,749.52,27033.32,223.11
2007-11-02,9.12,781.50,27914.29,337.34
2007-11-03,9.32,747.28,28566.87,418.27
2007-11-04,9.49,712.52,29121.55,432.87
2007-11-05,9.60,507.60,29226.68,454.60
2007-11-06,9.62,524.38,29301.32,486.75
2007-11-07,9.62,499.83,29297.19,501.91
2007-11-08,9.65,567.29,29398.89,516.02
2007-11-09,9.64,483.36,29367.70,499.09
2007-11-10,9.68,549.17,29508.71,478.07
2007-11-11,9.66,449.02,29446.36,480.45
2007-11-12,9.70,551.35,29583.22,482.35
2007-11-13,9.66,394.43,29450.47,461.35
2007-11-14,9.86,816.91,30162.01,458.17
2007-11-15,9.81,426.15,29974.63,520.62
2007-11-16,9.87,640.95,30182.24,536.29
2007-11-17,9.92,591.31,30358.42,502.49
2007-11-18,9.95,556.63,30464.13,503.34
2007-11-19,9.87,384.14,30200.96,516.82
2007-11-20,9.98,717.83,30576.85,528.32
2007-11-21,10.16,851.33,31210.45,531.90
2007-11-22,10.15,517.03,31178.47,533.15
2007-11-23,10.21,628.55,31368.01,532.99
2007-11-24,10.22,551.04,31403.32,533.24
2007-11-25,10.36,572.02,31897.66,322.79
2007-11-26,10.54,557.39,32541.52,232.77
2007-11-27,10.46,89.05,32271.74,225.07
2007-11-28,10.75,952.34,33326.50,420.57
2007-11-29,10.78,583.62,33438.64,527.08
2007-11-30,10.75,490.63,33326.50,547.17
2007-12-01,10.78,630.62,33438.64,574.08
2007-12-02,10.83,669.58,33625.54,575.35
2007-12-03,10.81,547.57,33550.78,585.26
2007-12-04,10.74,459.57,33289.12,591.49
2007-12-05,10.74,595.41,33289.12,595.41
2007-12-06,10.82,745.09,33588.16,594.32
2007-12-07,10.75,462.42,33326.50,594.34
2007-12-08,10.75,593.70,33326.50,593.70
2007-12-09,10.77,617.51,33401.26,579.82
2007-12-10,10.75,532.93,33326.50,570.62
2007-12-11,10.78,624.72,33438.64,568.18
2007-12-12,10.78,569.25,33438.64,569.25
2007-12-13,10.76,531.46,33363.88,569.15
2007-12-14,10.77,587.52,33401.26,568.68
2007-12-15,10.77,567.94,33401.26,567.94
2007-12-16,10.80,625.32,33513.40,568.78
2007-12-17,10.78,530.46,33438.64,568.15
2007-12-18,10.78,568.00,33438.64,568.00
2007-12-19,10.79,587.71,33476.02,568.86
2007-12-20,10.69,412.46,33149.75,576.96
2007-12-21,10.79,756.30,33494.09,582.70
2007-12-22,10.81,617.14,33564.16,581.81
2007-12-23,10.82,618.31,33594.82,602.86
2007-12-24,10.72,432.31,33237.75,612.33
2007-12-25,10.80,757.33,33524.59,612.72
2007-12-26,10.80,632.68,33562.69,613.47
2007-12-27,10.82,702.76,33633.05,667.28
2007-12-28,10.82,711.48,33630.82,712.60
2007-12-29,10.81,692.02,33591.34,711.92
2007-12-30,10.77,649.08,33465.47,712.54
2007-12-31,10.79,743.42,33527.83,711.98
2008-01-01,10.75,669.84,33374.88,746.95
2008-01-02,10.68,655.40,33119.66,784.07
2008-01-03,10.68,696.61,33112.57,700.18
2008-01-04,10.57,458.33,32703.63,664.51
2008-01-05,10.72,943.26,33261.28,662.12
2008-01-06,10.74,699.62,33333.31,663.31
2008-01-07,10.76,697.50,33403.03,662.34
2008-01-08,10.79,715.87,33507.85,663.02
2008-01-09,10.78,640.25,33459.10,664.83
2008-01-10,10.77,645.67,33424.15,663.29
2008-01-11,10.74,609.15,33314.70,664.33
2008-01-12,10.75,678.90,33344.89,663.68
2008-01-13,10.73,626.70,33270.29,664.31
2008-01-14,10.74,644.58,33307.59,625.77
2008-01-15,10.70,546.81,33177.40,612.45
2008-01-16,10.73,658.31,33272.65,610.29
2008-01-17,10.75,646.49,33344.89,610.07
2008-01-18,10.75,611.63,33347.23,610.45
2008-01-19,10.75,608.30,33344.89,609.49
2008-01-20,10.76,629.14,33382.19,610.33
2008-01-21,10.75,590.76,33344.89,609.57
2008-01-22,10.73,571.42,33270.29,609.03
2008-01-23,10.74,628.57,33307.59,609.77
2008-01-24,10.73,593.46,33275.03,609.88
2008-01-25,10.74,628.05,33312.31,609.26
2008-01-26,10.75,626.09,33347.23,608.48
2008-01-27,10.74,590.72,33317.08,605.92
2008-01-28,10.72,576.36,33256.55,606.88
2008-01-29,10.74,644.59,33330.96,607.08
2008-01-30,10.77,653.60,33424.15,606.62
2008-01-31,10.76,594.15,33398.42,607.12
2008-02-01,10.79,655.79,33496.39,606.40
2008-02-02,10.80,624.43,33533.68,605.63
2008-02-03,10.79,598.47,33516.95,606.90
2008-02-04,10.83,706.46,33711.70,608.27
2008-02-05,10.85,747.63,33785.19,710.58
2008-02-06,10.84,780.69,33768.66,789.03
2008-02-07,10.80,755.54,33656.49,812.09
2008-02-08,10.80,751.59,33535.99,812.34
2008-02-09,10.72,648.75,33223.62,806.24
2008-02-10,10.62,593.29,32867.46,772.85
2008-02-11,10.65,690.71,32991.31,628.28
2008-02-12,10.70,694.46,33172.70,603.01
2008-02-13,10.70,615.90,33175.04,614.72
2008-02-14,10.73,681.68,33291.40,623.02
2008-02-15,10.77,701.40,33440.24,626.36
2008-02-16,10.76,607.25,33405.35,624.84
2008-02-17,10.80,698.28,33549.60,625.56
2008-02-18,10.80,645.18,33547.34,646.32
2008-02-19,10.83,720.14,33659.03,663.83
2008-02-20,10.81,637.85,33586.81,674.26
2008-02-21,10.83,726.54,33659.03,690.13
2008-02-22,10.79,619.58,33510.11,694.66
2008-02-23,10.79,694.05,33507.85,695.19
2008-02-24,10.77,659.46,33435.65,695.86
2008-02-25,10.76,678.07,33398.42,696.84
2008-02-26,10.79,750.35,33505.61,696.31
2008-02-27,10.75,621.44,33356.61,696.56
2008-02-28,10.78,720.66,33472.88,662.04
2008-02-29,10.80,698.65,33547.34,661.11
2008-03-01,10.59,285.51,32794.16,665.24
2008-03-02,10.73,914.91,33289.06,665.39
2008-03-03,10.61,449.66,32859.92,666.02
2008-03-04,10.70,827.54,33182.16,665.08
2008-03-05,10.72,776.61,33403.03,665.26
2008-03-06,10.77,682.08,33435.65,665.64
2008-03-07,10.78,684.46,33472.88,665.69
2008-03-08,10.73,571.14,33286.73,664.99
2008-03-09,10.75,702.83,33361.19,665.29
2008-03-10,10.79,746.44,33514.66,669.06
2008-03-11,10.74,573.66,33326.28,668.64
2008-03-12,10.75,666.28,33354.34,652.13
2008-03-13,10.61,375.08,32842.43,633.17
2008-03-14,10.75,888.75,33349.59,633.06
2008-03-15,10.71,551.77,33200.48,626.95
2008-03-16,10.69,579.07,33118.69,620.30
2008-03-17,10.68,586.93,33090.91,600.93
2008-03-18,10.68,610.88,33088.54,612.08
2008-03-19,10.56,390.67,32643.67,614.96
2008-03-20,10.73,909.74,33272.62,592.65
2008-03-21,10.67,501.64,33051.26,613.24
2008-03-22,10.78,818.65,33456.80,614.19
2008-03-23,10.72,501.40,33233.00,614.23
2008-03-24,10.70,566.10,33149.00,608.46
2008-03-25,10.67,621.15,33051.26,670.43
2008-03-26,10.64,577.37,32939.42,633.76
2008-03-27,10.61,603.68,32832.46,657.60
2008-03-28,10.41,278.90,32132.01,632.04
2008-03-29,10.62,991.16,32860.00,624.13
2008-03-30,10.26,-8.84,31595.46,628.70
2008-03-31,10.58,1185.82,32718.21,619.77
2008-04-01,10.59,643.31,32750.56,627.00
2008-04-02,10.49,598.50,32550.71,699.26
2008-04-03,10.65,1075.37,33242.28,726.71
2008-04-04,10.67,660.63,33108.70,727.97
2008-04-05,10.73,833.13,33319.52,726.84
2008-04-06,10.69,661.65,33179.40,732.29
2008-04-07,10.66,746.76,33110.69,781.40
2008-04-08,10.69,805.20,33171.69,774.45
2008-04-09,10.57,610.28,32878.98,757.85
2008-04-10,10.70,1023.71,33367.21,777.56
2008-04-11,10.82,1187.74,34105.30,815.62
2008-04-12,10.87,1402.94,34353.08,1278.02
2008-04-13,10.87,1517.75,34326.38,1531.21
2008-04-14,10.10,285.29,31749.93,1584.25
2008-04-15,10.48,2408.67,33104.93,1725.53
2008-04-16,10.58,2186.77,33384.85,2045.64
2008-04-17,10.65,2540.26,33880.39,2290.42
2008-04-18,10.67,2412.81,33953.11,2376.15
2008-04-19,10.31,1948.48,32773.04,2543.43
2008-04-20,10.61,3091.21,33852.85,2546.81
2008-04-21,10.68,2954.36,34085.18,2837.23
2008-04-22,10.68,2893.99,34091.25,2890.93
2008-04-23,10.55,3039.87,33878.59,3147.09
2008-04-24,10.55,3600.75,34055.16,3511.73
2008-04-25,10.70,4059.18,34577.03,3796.07
2008-04-26,10.91,4538.68,35424.13,4111.60
2008-04-27,11.00,4406.75,35627.28,4304.33
2008-04-28,10.88,4393.99,35372.61,4522.38
2008-04-29,10.33,4213.13,33889.31,4960.96
2008-04-30,10.24,4519.97,33667.80,4631.65
2008-05-01,10.80,6010.38,35462.53,5105.54
2008-05-02,11.11,5887.48,36395.04,5417.34
2008-05-03,10.98,5361.92,36026.32,5547.82
2008-05-04,10.96,5938.36,36004.01,5949.61
2008-05-05,10.84,6214.92,35709.15,6363.58
2008-05-06,10.71,6731.44,35562.19,6805.53
2008-05-07,10.64,7103.77,35454.17,7158.23
2008-05-08,10.96,7676.17,36611.77,7092.55
2008-05-09,11.07,7523.69,37040.46,7307.55
2008-05-10,11.18,7377.00,36999.55,7397.63
2008-05-11,10.88,6970.76,36215.77,7365.91
2008-05-12,10.80,7380.22,36034.96,7471.38
2008-05-13,10.62,7297.45,35465.99,7584.30
2008-05-14,10.37,7400.70,35027.20,7621.92
2008-05-15,10.59,8057.47,35708.20,7714.14
2008-05-16,10.53,8182.78,35782.39,8145.37
2008-05-17,10.66,8559.87,36338.79,8279.34
2008-05-18,10.84,8497.10,36790.43,8269.40
2008-05-19,10.88,8408.18,36949.91,8327.78
2008-05-20,10.48,7888.10,35876.54,8429.26
2008-05-21,10.73,8857.84,36564.39,8511.05
2008-05-22,11.03,8914.64,37362.81,8512.10
2008-05-23,11.11,8278.78,37272.76,8324.18
2008-05-24,10.85,7734.07,36410.29,8168.90
2008-05-25,10.67,8038.89,36010.95,8240.22
2008-05-26,10.65,8307.32,36126.09,8249.26
2008-05-27,10.84,8277.05,36484.59,8096.31
2008-05-28,10.81,7774.43,36358.27,7838.11
2008-05-29,10.85,7791.09,36535.39,7701.79
2008-05-30,10.98,7728.10,36758.42,7615.65
2008-05-31,10.90,7256.77,36213.38,7531.56
2008-06-01,10.58,7288.70,35642.70,7576.42
2008-06-02,10.63,7746.67,35948.59,7592.45
2008-06-03,10.79,7736.17,36309.35,7554.29
2008-06-04,10.87,7644.52,36597.44,7499.27
2008-06-05,11.15,7815.88,37241.20,7491.31
2008-06-06,11.11,7435.26,37134.36,7489.12
2008-06-07,11.06,7405.27,36958.35,7494.01
2008-06-08,11.10,7509.02,36964.32,7506.00
2008-06-09,10.96,7266.28,36404.32,7548.61
2008-06-10,10.53,6922.28,35125.94,7566.80
2008-06-11,10.37,7316.75,34658.83,7552.25
2008-06-12,10.33,7750.93,34893.05,7632.84
2008-06-13,10.56,8168.39,35711.80,7755.61
2008-06-14,10.79,8053.08,36309.35,7751.81
2008-06-15,10.91,7943.12,36610.74,7791.17
2008-06-16,10.91,8016.67,36754.11,7944.39
2008-06-17,10.82,8161.52,36695.90,8190.87
2008-06-18,10.77,8388.39,36576.56,8448.55
2008-06-19,10.72,8770.92,36635.70,8741.10
2008-06-20,10.78,9033.31,36863.44,8918.50
2008-06-21,10.58,8718.98,36285.65,9010.28
2008-06-22,10.82,9414.01,36959.11,9074.48
2008-06-23,10.80,9191.57,36936.38,9203.03
2008-06-24,10.74,9322.80,36932.95,9324.53
2008-06-25,10.79,9451.92,37006.94,9414.62
2008-06-26,10.69,9411.05,36987.86,9420.67
2008-06-27,10.97,9893.17,37890.98,9437.85
2008-06-28,11.10,9606.80,38106.18,9498.31
2008-06-29,11.08,9510.56,37974.20,9577.10
2008-06-30,11.03,9445.89,37776.16,9545.74
2008-07-01,10.96,9513.86,37787.72,9508.03
2008-07-02,10.94,9580.22,37777.78,9585.24
2008-07-03,10.99,9783.69,38072.36,9635.17
2008-07-04,11.02,9628.71,38111.64,9608.91
2008-07-05,11.06,9707.65,38301.92,9611.71
2008-07-06,11.08,9760.61,38408.80,9706.72
2008-07-07,11.10,9814.81,38547.50,9744.89
2008-07-08,11.07,9597.46,38307.04,9718.69
2008-07-09,10.97,10216.94,38540.80,10099.09
2008-07-10,11.11,10985.54,39359.54,10572.76
2008-07-11,11.06,11454.30,39454.35,11406.50
2008-07-12,11.09,12442.93,39730.64,12303.64
2008-07-13,11.17,12738.78,40088.86,12558.17
2008-07-14,11.04,12592.08,39472.36,12902.90
2008-07-15,10.99,12364.92,39323.22,12440.10
2008-07-16,11.14,12500.50,39838.76,12240.58
2008-07-17,11.01,12486.32,39382.88,12716.17
2008-07-18,11.01,12282.28,39382.88,12282.28
2008-07-19,11.08,12314.17,39591.67,12208.90
2008-07-20,11.13,12333.39,39740.80,12258.20
2008-07-21,11.07,12340.67,39484.44,12469.91
2008-07-22,11.03,11816.05,39089.02,12015.41
2008-07-23,11.07,11496.30,39203.84,11438.41
2008-07-24,11.11,11340.28,39318.66,11282.39
2008-07-25,11.12,11281.27,39306.30,11287.50
2008-07-26,11.07,11159.47,39123.67,11251.55
2008-07-27,11.04,11249.36,39117.72,11252.36
2008-07-28,11.06,11143.66,38996.41,11204.82
2008-07-29,10.96,10852.04,38612.20,11045.74
2008-07-30,10.78,10512.24,37996.75,10822.52
2008-07-31,10.85,10717.48,38197.19,10616.43
2008-08-01,10.84,10525.42,38117.89,10565.40
2008-08-02,10.80,10475.65,37952.26,10559.15
2008-08-03,10.76,10394.60,37837.29,10452.57
2008-08-04,10.74,10395.61,37779.80,10424.59
2008-08-05,10.74,10305.98,37728.60,10331.79
2008-08-06,10.80,10091.34,37850.50,10029.88
2008-08-07,10.90,9959.12,38139.00,9813.67
2008-08-08,10.92,9975.44,38246.93,9921.03
2008-08-09,10.89,9974.44,38210.94,9992.59
2008-08-10,10.77,9946.85,37866.03,10120.74
2008-08-11,10.88,10284.88,38182.20,10125.49
2008-08-12,10.92,10198.64,38297.16,10140.68
2008-08-13,10.98,10188.79,38419.71,10127.01
2008-08-14,10.99,10099.39,38398.65,10110.00
2008-08-15,10.90,9882.75,37882.75,10142.84
2008-08-16,10.70,9868.15,37357.81,10132.81
2008-08-17,10.58,10075.77,37215.80,10147.37
2008-08-18,10.58,10213.09,37267.87,10186.84
2008-08-19,10.66,10270.29,37601.51,10102.08
2008-08-20,10.86,10199.41,38023.60,9986.60
2008-08-21,10.87,10003.27,38153.45,9937.80
2008-08-22,11.08,10167.95,38634.16,9925.59
2008-08-23,11.16,9889.47,38722.12,9845.12
2008-08-24,11.21,9705.70,38623.02,9755.66
2008-08-25,10.90,9177.67,37436.39,9775.93
2008-08-26,10.59,9422.80,36587.93,9850.57
2008-08-27,10.27,9642.31,36052.53,9912.24
2008-08-28,10.33,9948.00,36237.71,9854.64
2008-08-29,10.64,9464.65,36505.13,9329.83
2008-08-30,10.85,8902.63,36883.38,8711.92
2008-08-31,10.70,8185.88,36303.20,8478.39
2008-09-01,10.79,8051.54,36495.62,7954.53
2008-09-02,10.98,8130.04,36867.86,7942.36
2008-09-03,10.99,8011.33,37001.83,7943.79
2008-09-04,11.11,8013.58,37272.76,7876.98
2008-09-05,11.10,7740.93,37134.48,7810.65
2008-09-06,11.08,7670.00,36938.99,7768.56
2008-09-07,10.98,7495.03,36520.23,7706.16
2008-09-08,10.87,7419.22,36117.91,7622.05
2008-09-09,10.76,7458.87,35855.03,7591.41
2008-09-10,10.72,7539.60,35782.08,7576.38
2008-09-11,10.76,7611.38,35855.03,7574.60
2008-09-12,10.83,7524.02,36057.11,7422.14
2008-09-13,10.91,7323.19,36257.65,7222.08
2008-09-14,10.95,7228.45,36339.45,7187.20
2008-09-15,10.98,6971.04,36307.35,6987.23
2008-09-16,10.90,6683.32,35997.48,6839.55
2008-09-17,10.85,6605.54,35753.81,6728.38
2008-09-18,10.77,6419.79,35433.70,6581.18
2008-09-19,10.66,6388.64,35100.89,6556.43
2008-09-20,10.57,6422.88,34897.19,6525.57
2008-09-21,10.63,6592.04,35089.69,6494.98
2008-09-22,10.76,6591.09,35485.73,6391.42
2008-09-23,10.93,6378.45,35909.34,6164.88
2008-09-24,11.01,6003.67,36128.42,5893.22
2008-09-25,11.00,5731.97,36108.40,5742.07
2008-09-26,11.01,5754.23,36130.46,5743.10
2008-09-27,10.96,5615.44,35963.73,5699.50
2008-09-28,10.97,5686.53,36006.36,5665.04
2008-09-29,11.04,5749.97,36220.28,5642.11
2008-09-30,11.02,5533.35,36132.14,5577.79
2008-10-01,10.96,5374.59,35925.53,5478.75
2008-10-02,10.84,5253.11,35538.93,5448.02
2008-10-03,10.80,5284.79,35412.57,5348.50
2008-10-04,10.93,5466.67,35771.61,5285.65
2008-10-05,10.92,5074.63,35633.52,5144.26
2008-10-06,10.92,4851.14,35506.01,4915.43
2008-10-07,10.82,4527.99,35163.43,4700.71
2008-10-08,10.84,4475.26,35144.43,4484.84
2008-10-09,10.68,4118.58,34553.72,4416.40
2008-10-10,10.91,4665.18,34995.73,4442.33
2008-10-11,11.00,3120.72,35135.14,3050.43
2008-10-12,11.07,2835.67,35314.06,2745.46
2008-10-13,10.94,2453.99,34807.13,4227.85
2008-10-14,10.77,2161.73,33747.14,4214.43
2008-10-15,10.57,1476.90,32992.57,1857.33
2008-10-16,10.48,1424.26,32752.44,1545.33
2008-10-17,10.44,1510.26,32681.18,1546.19
2008-10-18,10.44,1558.18,32710.46,1543.42
2008-10-19,10.46,1564.53,32766.04,1536.51
2008-10-20,10.37,1173.33,32135.74,1491.11
2008-10-21,10.08,963.78,31112.25,1479.79
2008-10-22,9.87,1022.04,30303.03,1430.02
2008-10-23,9.57,850.78,29333.74,1339.46
2008-10-24,9.07,911.19,27678.77,1745.57
2008-10-25,8.64,1407.27,26252.65,2126.27
2008-10-26,8.61,976.51,26132.54,1037.06
2008-10-27,8.45,754.56,25635.26,1005.27
2008-10-28,8.31,722.63,25236.99,923.43
2008-10-29,8.50,795.96,25792.04,516.12
2008-10-30,8.72,789.17,26515.86,424.25
2008-10-31,8.92,751.43,27173.88,419.68
2008-11-01,8.97,505.36,27338.38,422.42
2008-11-02,9.31,1002.06,28484.21,424.37
2008-11-03,9.53,796.48,29213.72,428.68
2008-11-04,9.46,348.45,29060.11,425.90
2008-11-05,9.85,1018.79,30245.60,421.11
2008-11-06,10.04,746.98,30885.16,424.53
2008-11-07,10.20,703.95,31439.80,424.32
2008-11-08,10.38,739.56,32063.03,425.34
2008-11-09,10.35,546.94,31966.31,595.70
2008-11-10,10.39,784.07,32101.32,716.01
2008-11-11,10.39,639.96,32101.32,639.96
2008-11-12,10.45,712.48,32307.50,608.53
2008-11-13,10.18,173.89,31454.10,604.15
2008-11-14,10.65,1416.12,33031.89,620.65
2008-11-15,10.71,804.67,33264.49,687.40
2008-11-16,10.73,760.02,33329.79,727.10
2008-11-17,10.77,841.78,33514.59,748.62
2008-11-18,10.77,733.09,33460.25,760.48
2008-11-19,10.84,842.08,33735.13,703.49
2008-11-20,10.38,-94.62,32153.16,702.96
2008-11-21,10.83,1488.20,33675.83,720.52
2008-11-22,10.69,498.08,33163.98,756.14
2008-11-23,10.82,992.72,33656.59,744.36
2008-11-24,10.82,769.94,33666.65,764.87
2008-11-25,10.81,732.83,33617.43,757.64
2008-11-26,10.79,710.88,33527.38,756.28
2008-11-27,10.76,701.44,33418.44,756.37
2008-11-28,10.41,122.37,32164.65,754.48
2008-11-29,10.56,1000.20,32682.54,739.10
2008-11-30,10.69,981.11,33156.27,742.27
2008-12-01,10.72,761.95,33270.09,704.57
2008-12-02,10.37,67.50,32048.57,683.35
2008-12-03,10.63,1133.98,32939.05,685.02
2008-12-04,10.75,945.66,33388.60,719.02
2008-12-05,10.74,726.87,33346.71,747.99
2008-12-06,10.73,742.98,33338.02,747.36
2008-12-07,10.66,600.44,33047.59,746.87
2008-12-08,10.68,749.13,33124.35,710.42
2008-12-09,10.73,788.72,33312.12,694.05
2008-12-10,10.75,740.18,33381.36,705.27
2008-12-11,10.78,792.63,33536.45,714.43
2008-12-12,10.76,658.48,33423.22,715.57
2008-12-13,10.68,564.13,33126.95,713.50
2008-12-14,10.85,1046.54,33779.17,717.72
2008-12-15,10.77,626.16,33596.21,718.40
2008-12-16,10.80,758.24,33672.40,719.83
2008-12-17,10.83,778.27,33734.89,746.76
2008-12-18,10.82,745.87,33712.97,756.93
2008-12-19,10.80,712.80,33629.68,754.79
2008-12-20,10.80,752.80,33624.74,755.29
2008-12-21,10.79,738.84,33592.97,754.86
2008-12-22,10.82,820.68,33722.13,755.57
2008-12-23,10.83,788.52,33786.02,756.30
2008-12-24,10.85,816.08,33852.01,782.81
2008-12-25,10.83,790.63,33811.70,810.95
2008-12-26,10.81,738.48,33705.35,792.10
2008-12-27,10.82,807.04,33737.62,790.77
2008-12-28,10.84,815.77,33786.37,791.19
2008-12-29,10.84,798.90,33806.05,788.98
2008-12-30,10.87,861.45,33947.01,790.38
2008-12-31,10.89,844.18,34027.34,803.68
2009-01-01,10.91,890.09,34100.44,853.24
2009-01-02,10.90,910.98,34109.61,906.35
2009-01-03,10.92,922.52,34122.83,915.86
2009-01-04,10.89,901.10,34009.42,958.28
2009-01-05,10.92,923.24,34122.83,866.06
2009-01-06,10.92,876.57,34133.45,871.21
2009-01-07,10.88,807.75,33962.00,894.19
2009-01-08,10.85,853.26,33873.85,897.70
2009-01-09,10.86,906.96,33892.30,897.66
2009-01-10,10.84,859.71,33819.00,896.66
2009-01-11,10.77,790.75,33608.54,896.86
2009-01-12,10.77,844.84,33504.67,897.21
2009-01-13,10.77,807.40,33482.70,818.47
2009-01-14,10.78,791.91,33519.49,773.36
2009-01-15,10.79,791.17,33553.59,773.99
2009-01-16,10.78,755.71,33516.77,774.28
2009-01-17,10.77,758.02,33482.70,775.20
2009-01-18,10.78,793.29,33519.49,774.74
2009-01-19,10.78,774.84,33519.49,774.84
2009-01-20,10.77,756.40,33482.70,774.95
2009-01-21,10.78,792.37,33516.77,775.20
2009-01-22,10.78,879.35,33516.77,879.35
2009-01-23,10.79,794.16,33553.59,775.60
2009-01-24,10.81,812.84,33627.22,775.72
2009-01-25,10.72,612.52,33301.25,776.86
2009-01-26,10.80,922.39,33590.41,776.61
2009-01-27,10.80,776.24,33590.41,776.24
2009-01-28,10.82,796.49,33672.82,754.94
2009-01-29,10.81,764.68,33632.12,785.20
2009-01-30,10.81,773.17,33627.22,775.64
2009-01-31,10.79,742.53,33558.59,777.13
2009-02-01,10.81,811.90,33629.86,775.97
2009-02-02,10.82,791.72,33661.43,775.80
2009-02-03,10.83,792.70,33693.50,776.53
2009-02-04,10.82,759.80,33661.43,775.97
2009-02-05,10.80,737.54,33585.07,776.04
2009-02-06,10.79,869.56,33553.59,885.44
2009-02-07,10.78,755.25,33514.04,775.19
2009-02-08,10.77,760.73,33482.70,776.52
2009-02-09,10.61,506.05,32951.62,773.80
2009-02-10,10.75,1006.29,33415.59,772.37
2009-02-11,10.76,782.01,33432.78,773.34
2009-02-12,10.74,730.43,33363.80,765.20
2009-02-13,10.75,782.64,33403.49,762.62
2009-02-14,10.73,726.46,33332.67,762.16
2009-02-15,10.74,778.26,33366.64,761.13
2009-02-16,10.72,723.89,33292.94,761.05
2009-02-17,10.70,696.78,33231.86,727.58
2009-02-18,10.72,730.48,33275.08,708.69
2009-02-19,10.76,786.84,33430.39,708.54
2009-02-20,10.77,735.60,33485.07,708.03
2009-02-21,10.82,800.84,33668.88,708.16
2009-02-22,10.81,692.52,33636.07,709.07
2009-02-23,10.85,755.19,33777.01,684.13
2009-02-24,10.89,745.47,33930.04,668.31
2009-02-25,10.91,746.01,33995.41,713.05
2009-02-26,10.80,571.52,33629.68,755.91
2009-02-27,10.92,1001.61,34029.92,799.82
2009-02-28,10.96,875.68,34175.13,802.47
2009-03-01,10.86,637.32,33808.83,800.97
2009-03-02,10.69,602.69,33185.40,
2009-03-03,10.73,890.25,33332.67,
2009-03-04,10.62,602.41,32948.69,
2009-03-05,10.70,920.16,33242.57,
2009-03-06,10.68,729.07,33163.37,
2009-03-07,10.75,891.12,33411.54,
2009-03-08,10.71,692.93,33268.60,
2009-03-09,10.60,574.76,32885.32,
2009-03-10,10.72,971.51,33292.94,
2009-03-11,10.73,786.03,33332.67,
2009-03-12,10.73,767.00,33332.67,
2009-03-13,10.75,802.13,33406.31,
2009-03-14,10.72,719.78,33298.76,
2009-03-15,10.63,602.12,32979.66,
2009-03-16,10.74,962.21,33374.78,
2009-03-17,10.74,764.00,33374.78,
2009-03-18,10.73,745.46,33338.02,
2009-03-19,10.74,781.31,33372.34,
2009-03-20,10.69,837.45,33188.39,
2009-03-21,10.50,600.31,32507.87,
2009-03-22,10.19,425.00,31545.07,
2009-03-23,10.56,1529.28,32792.80,
2009-03-24,10.65,1084.01,33142.25,
2009-03-25,10.54,634.48,32739.87,
