date,wz,wi,wk,qu,mm,mx,mn,fb,af,qd
2005-12-20,,,,26.85,30.10,34.00,25.50,3795.69,6624.00,8.20
2005-12-21,,,,43.19,34.50,37.70,32.40,3795.82,6693.00,8.40
2005-12-22,,,,51.76,35.10,42.50,30.50,3795.98,6779.00,8.40
2005-12-23,,,,46.21,31.03,43.10,23.40,3796.12,6854.00,8.40
2005-12-24,,,,43.69,28.25,37.10,19.00,3796.25,6924.00,8.40
2005-12-25,,,,41.17,33.21,39.00,24.50,3796.37,6989.00,8.40
2005-12-26,,,,50.14,33.39,39.30,26.00,3796.52,7071.00,8.80
2005-12-27,,,,52.66,33.27,37.40,26.00,3796.68,7158.00,8.80
2005-12-28,,,,67.28,36.80,40.50,33.70,3796.89,7274.00,8.80
2005-12-29,,,,76.36,34.71,41.00,31.40,3797.13,7408.00,8.80
2005-12-30,,,,73.84,31.58,33.30,29.90,3797.36,7537.00,8.80
2005-12-31,,,,62.75,33.58,39.10,26.30,3797.55,7644.00,8.80
2006-01-01,,,,72.33,32.21,36.90,22.70,3797.77,7770.00,8.80
2006-01-02,,,,63.75,30.21,33.50,22.00,3797.96,7879.00,8.80
2006-01-03,,,,60.93,24.73,34.80,13.50,3798.14,7982.00,9.00
2006-01-04,,,,62.14,22.60,34.10,10.20,3798.32,8087.00,9.20
2006-01-05,,,,53.57,29.14,35.70,20.10,3798.47,8175.00,9.20
2006-01-06,,,,56.59,21.35,30.00,14.90,3798.63,8269.00,9.20
2006-01-07,,,,53.57,26.98,35.80,19.40,3798.78,8357.00,9.20
2006-01-08,,,,57.10,24.66,36.30,9.10,3798.94,8452.00,9.20
2006-01-09,,,,45.50,23.51,32.40,6.10,3799.06,8524.00,9.20
2006-01-10,,,,57.10,38.18,44.30,31.20,3799.22,8619.00,9.20
2006-01-11,,,,76.25,35.57,43.50,26.70,3799.44,8752.00,9.20
2006-01-12,,,,76.76,28.76,35.90,18.90,3799.66,8886.00,9.20
2006-01-13,,,,67.68,34.11,37.00,31.60,3799.85,9002.00,9.20
2006-01-14,,,,77.26,32.90,38.50,30.30,3800.07,9137.00,9.20
2006-01-15,,,,71.72,27.70,30.60,21.60,3800.27,9261.00,9.20
2006-01-16,,,,75.25,24.20,27.90,19.20,3800.48,9392.00,9.20
2006-01-17,,,,69.20,29.33,32.20,27.10,3800.67,9511.00,9.20
2006-01-18,,,,72.83,30.26,36.70,17.80,3800.87,9637.00,9.30
2006-01-19,,,,57.30,27.92,36.50,18.10,3801.02,9732.00,9.40
2006-01-20,,,,64.55,25.19,31.70,18.70,3801.19,9841.00,9.60
2006-01-21,,,,58.00,22.13,33.00,10.40,3801.34,9937.00,9.60
2006-01-22,,,,54.98,15.34,26.00,3.80,3801.48,10027.00,9.60
2006-01-23,,,,51.95,12.50,31.10,2.30,3801.61,10111.00,9.60
2006-01-24,,,,51.95,15.81,29.80,1.90,3801.74,10195.00,9.60
2006-01-25,,,,52.45,21.40,35.30,6.60,3801.87,10280.00,9.60
2006-01-26,,,,58.50,20.34,26.60,15.00,3802.02,10377.00,9.60
2006-01-27,,,,55.98,23.14,36.60,15.20,3802.16,10469.00,9.60
2006-01-28,,,,56.49,30.00,39.00,17.70,3802.30,10562.00,9.60
2006-01-29,,,,55.98,29.41,35.70,19.60,3802.44,10654.00,9.60
2006-01-30,,,,63.04,39.72,45.80,31.70,3802.60,10760.00,9.60
2006-01-31,,,,63.55,28.24,35.20,17.40,3802.76,10867.00,9.60
2006-02-01,,,,63.55,31.06,43.60,16.80,3802.92,10974.00,9.60
2006-02-02,,,,50.44,28.76,42.70,14.60,3803.04,11055.00,9.60
2006-02-03,,,,57.50,32.96,41.80,22.50,3803.18,11150.00,9.60
2006-02-04,,,,64.05,34.95,40.70,28.90,3803.34,11258.00,9.60
2006-02-05,,,,61.03,27.65,36.00,12.30,3803.49,11360.00,9.60
2006-02-06,,,,54.47,16.20,33.60,7.50,3803.62,11449.00,9.60
2006-02-07,,,,51.45,15.38,41.40,1.20,3803.74,11532.00,9.60
2006-02-08,,,,54.47,20.10,38.80,6.10,3803.87,11621.00,9.60
2006-02-09,,,,54.98,26.40,48.80,9.70,3804.00,11711.00,9.60
2006-02-10,,,,51.45,16.88,31.80,2.90,3804.12,11794.00,9.60
2006-02-11,,,,48.42,13.04,34.70,-1.89,3804.23,11871.00,9.60
2006-02-12,,,,55.48,19.82,38.80,6.40,3804.36,11962.00,9.60
2006-02-13,,,,55.48,25.15,43.50,7.60,3804.49,12053.00,9.60
2006-02-14,,,,59.01,24.48,32.50,13.10,3804.63,12151.00,9.60
2006-02-15,,,,49.23,20.15,29.30,7.80,3804.74,12229.00,9.90
2006-02-16,,,,42.27,12.56,29.90,-0.09,3804.83,12293.00,10.00
2006-02-17,,,,49.33,9.84,28.10,-0.99,3804.94,12371.00,10.00
2006-02-18,,,,45.80,8.63,27.90,-7.39,3805.04,12442.00,10.00
2006-02-19,,,,35.21,7.31,27.40,-8.19,3805.11,12492.00,10.00
2006-02-20,,,,38.74,10.60,27.10,-6.39,3805.19,12549.00,10.00
2006-02-21,,,,56.89,30.20,36.60,17.10,3805.32,12642.00,10.00
2006-02-22,,,,56.89,37.39,43.60,32.70,3805.45,12735.00,10.00
2006-02-23,,,,68.48,37.89,48.20,28.00,3805.61,12851.00,10.00
2006-02-24,,,,53.86,34.74,44.00,22.30,3805.73,12938.00,10.00
2006-02-25,,,,53.86,27.48,44.00,13.40,3805.85,13025.00,10.00
2006-02-26,,,,57.39,35.03,45.90,24.90,3805.98,13119.00,10.00
2006-02-27,,,,91.17,41.67,46.20,36.60,3806.20,13280.00,10.00
2006-02-28,,,,287.28,38.81,45.10,30.40,3806.94,13828.00,11.00
2006-03-01,,,,261.57,35.83,45.20,25.10,3807.60,14325.00,11.00
2006-03-02,,,,259.04,33.89,44.00,24.50,3808.24,14815.00,12.00
2006-03-03,,,,211.15,29.84,34.40,22.70,3808.75,15210.00,12.00
2006-03-04,,,,177.87,33.75,41.80,24.90,3809.17,15539.00,12.00
2006-03-05,,,,164.75,31.78,39.40,19.70,3809.55,15840.00,13.00
2006-03-06,,,,170.30,37.09,44.00,29.60,3809.94,16152.00,13.00
2006-03-07,,,,172.31,32.36,42.50,27.50,3810.33,16466.00,14.00
2006-03-08,,,,160.71,31.52,39.90,22.70,3810.69,16757.00,14.00
2006-03-09,,,,133.49,26.28,32.80,18.60,3810.98,16994.00,14.00
2006-03-10,,,,117.35,24.22,35.20,16.80,3811.23,17199.00,14.00
2006-03-11,,,,117.86,26.77,33.00,19.30,3811.48,17405.00,14.00
2006-03-12,,,,105.76,24.32,36.90,12.40,3811.70,17587.00,14.00
2006-03-13,,,,107.26,30.31,40.10,19.90,3811.92,17770.00,15.00
2006-03-14,,,,111.80,30.44,36.60,21.60,3812.15,17962.00,15.00
2006-03-15,,,,95.67,28.83,37.20,18.50,3812.34,18122.00,15.00
2006-03-16,,,,103.73,37.83,43.30,32.10,3812.55,18298.00,15.00
2006-03-17,,,,104.74,37.69,46.10,28.20,3812.76,18476.00,15.00
2006-03-18,,,,114.31,32.87,39.10,26.90,3812.99,18671.00,16.00
2006-03-19,,,,97.17,32.20,40.30,24.90,3813.18,18832.00,16.00
2006-03-20,,,,115.39,31.23,47.30,17.00,3813.29,18926.00,68.00
2006-03-21,,,,126.68,34.38,45.30,24.60,3813.34,18969.00,105.00
2006-03-22,,,,139.68,38.98,52.40,27.10,3813.39,19012.00,118.00
2006-03-23,,,,182.36,41.88,52.50,31.70,3813.49,19098.00,139.00
2006-03-24,,,,271.54,46.50,58.50,35.30,3813.78,19347.00,146.00
2006-03-25,,,,457.57,39.62,44.70,34.40,3814.49,19963.00,147.00
2006-03-26,,,,450.49,34.85,43.60,27.80,3815.17,20561.00,149.00
2006-03-27,,,,342.09,36.99,51.30,23.60,3815.60,20942.00,150.00
2006-03-28,,,,388.97,44.33,57.00,33.80,3816.13,21414.00,151.00
2006-03-29,,,,573.63,39.70,44.70,32.50,3816.83,22044.00,256.00
2006-03-30,,,,631.89,39.43,52.90,28.60,3817.33,22498.00,403.00
2006-03-31,,,,542.22,42.59,51.60,35.20,3817.52,22671.00,455.00
2006-04-01,,,,596.53,36.10,42.90,28.90,3817.79,22918.00,472.00
2006-04-02,,,,440.47,36.11,46.60,26.20,3817.65,22790.00,505.00
2006-04-03,,,,495.73,44.82,54.30,38.20,3817.71,22845.00,468.00
2006-04-04,,,,944.26,40.12,44.80,36.30,3818.56,23627.00,550.00
2006-04-05,,,,801.46,40.88,43.00,38.00,3818.81,23858.00,685.00
2006-04-06,,,,859.01,41.98,51.20,33.50,3819.07,24100.00,737.00
2006-04-07,,,,884.81,40.94,54.50,28.00,3819.15,24175.00,847.00
2006-04-08,,,,940.78,42.20,49.70,35.20,3819.35,24361.00,847.00
2006-04-09,,,,975.88,38.82,48.60,30.50,3819.32,24333.00,990.00
2006-04-10,,,,800.11,40.23,50.60,31.50,3819.09,24119.00,908.00
2006-04-11,,,,746.11,39.65,50.00,28.50,3818.99,24026.00,793.00
2006-04-12,,,,692.80,47.39,57.60,36.80,3818.68,23738.00,838.00
2006-04-13,,,,831.96,48.76,60.50,39.20,3818.67,23728.00,837.00
2006-04-14,,,,973.43,48.93,60.50,36.30,3818.78,23830.00,922.00
2006-04-15,,,,925.38,43.33,51.40,36.50,3818.62,23682.00,1000.00
2006-04-16,,,,879.42,35.85,43.30,31.00,3818.34,23423.00,1010.00
2006-04-17,,,,718.05,33.74,42.10,22.10,3817.96,23074.00,894.00
2006-04-18,,,,552.69,38.65,52.50,23.90,3817.88,23000.00,590.00
2006-04-19,,,,535.85,42.48,57.50,26.00,3817.84,22964.00,554.00
2006-04-20,,,,541.23,46.87,62.60,28.10,3817.90,23018.00,514.00
2006-04-21,,,,654.15,46.17,61.30,37.60,3818.07,23175.00,575.00
2006-04-22,,,,709.84,43.84,54.60,35.20,3818.29,23377.00,608.00
2006-04-23,,,,650.12,48.45,63.30,35.40,3818.32,23405.00,636.00
2006-04-24,,,,688.31,43.92,53.10,31.50,3818.40,23479.00,651.00
2006-04-25,,,,608.15,44.52,59.70,28.60,3818.31,23396.00,650.00
2006-04-26,,,,584.88,49.18,67.80,28.90,3818.28,23368.00,599.00
2006-04-27,,,,584.08,55.16,66.40,45.80,3818.30,23386.00,575.00
2006-04-28,,,,678.15,56.90,73.70,37.90,3818.47,23543.00,599.00
2006-04-29,,,,789.89,54.71,74.10,41.00,3818.57,23636.00,743.00
2006-04-30,,,,915.46,48.17,60.50,37.20,3818.56,23627.00,920.00
2006-05-01,,,,678.35,43.79,54.10,29.80,3818.26,23350.00,818.00
2006-05-02,,,,575.61,43.79,60.30,32.70,3818.29,23377.00,562.00
2006-05-03,,,,475.35,45.74,61.80,26.90,3818.25,23340.00,494.00
2006-05-04,,,,440.46,49.18,63.80,31.20,3818.24,23331.00,445.00
2006-05-05,,,,410.31,53.00,73.00,30.90,3818.32,23405.00,373.00
2006-05-06,,,,424.92,54.22,64.20,41.00,3818.43,23506.00,374.00
2006-05-07,,,,403.65,48.42,52.60,44.90,3818.47,23543.00,385.00
2006-05-08,,,,382.31,45.91,52.40,38.90,3818.55,23617.00,345.00
2006-05-09,,,,341.31,45.56,60.00,28.20,3818.63,23691.00,304.00
2006-05-10,,,,298.47,50.23,67.50,29.50,3818.75,23803.00,242.00
2006-05-11,,,,274.50,55.03,70.40,38.50,3818.88,23923.00,214.00
2006-05-12,,,,238.35,54.92,66.20,44.40,3818.97,24007.00,196.00
2006-05-13,,,,245.47,55.85,78.20,34.40,3819.09,24119.00,189.00
2006-05-14,,,,221.77,61.91,83.00,38.90,3819.16,24184.00,189.00
2006-05-15,,,,203.12,64.46,84.80,41.80,3819.19,24212.00,189.00
2006-05-16,,,,255.12,70.37,88.50,54.70,3819.35,24361.00,180.00
2006-05-17,,,,269.97,69.66,87.40,50.50,3819.47,24474.00,213.00
2006-05-18,,,,276.08,64.84,83.10,53.50,3819.49,24492.00,267.00
2006-05-19,,,,267.46,65.50,82.70,50.70,3819.48,24483.00,272.00
2006-05-20,,,,354.35,60.57,71.20,52.20,3819.57,24567.00,312.00
2006-05-21,,,,267.53,57.15,70.80,47.30,3819.45,24455.00,324.00
2006-05-22,,,,279.28,54.41,59.80,50.90,3819.52,24521.00,246.00
2006-05-23,,,,245.38,54.32,67.60,42.20,3819.49,24492.00,260.00
2006-05-24,,,,181.77,55.82,66.40,42.80,3819.43,24436.00,210.00
2006-05-25,,,,158.00,51.64,63.50,41.70,3819.43,24436.00,158.00
2006-05-26,,,,150.04,45.75,52.20,40.10,3819.44,24446.00,145.00
2006-05-27,,,,129.38,44.40,51.40,37.50,3819.41,24417.00,144.00
2006-05-28,,,,123.00,45.46,52.90,40.60,3819.41,24417.00,123.00
2006-05-29,,,,118.04,49.60,59.80,41.00,3819.42,24427.00,113.00
2006-05-30,,,,93.84,52.92,68.40,36.30,3819.38,24389.00,113.00
2006-05-31,,,,83.81,57.88,75.30,38.00,3819.33,24343.00,107.00
2006-06-01,,,,83.84,64.38,77.10,52.00,3819.29,24305.00,103.00
2006-06-02,,,,84.35,57.46,65.20,49.90,3819.25,24268.00,103.00
2006-06-03,,,,84.35,60.37,71.50,47.10,3819.21,24231.00,103.00
2006-06-04,,,,79.30,60.15,67.80,50.60,3819.16,24184.00,103.00
2006-06-05,,,,74.77,62.10,82.20,42.90,3819.10,24128.00,103.00
2006-06-06,,,,66.69,66.48,83.30,47.60,3819.02,24054.00,104.00
2006-06-07,,,,80.30,64.70,76.40,58.30,3818.97,24007.00,104.00
2006-06-08,,,,80.30,60.88,69.90,52.80,3818.92,23960.00,104.00
2006-06-09,,,,62.15,55.79,64.70,46.30,3818.83,23877.00,104.00
2006-06-10,,,,58.11,56.63,67.60,42.90,3818.73,23784.00,105.00
2006-06-11,,,,72.23,57.44,72.40,44.10,3818.66,23719.00,105.00
2006-06-12,,,,77.27,59.84,73.40,48.60,3818.60,23664.00,105.00
2006-06-13,,,,81.30,56.05,58.70,52.00,3818.55,23617.00,105.00
2006-06-14,,,,67.69,54.96,63.70,49.80,3818.47,23543.00,105.00
2006-06-15,,,,57.62,55.50,64.20,47.50,3818.37,23451.00,104.00
2006-06-16,,,,57.62,57.82,73.80,40.60,3818.27,23359.00,104.00
2006-06-17,,,,47.04,60.12,71.80,47.60,3818.15,23248.00,103.00
2006-06-18,,,,43.00,60.12,76.70,40.00,3818.02,23129.00,103.00
2006-06-19,,,,37.96,59.70,68.50,49.50,3817.88,23000.00,103.00
2006-06-20,,,,29.39,59.50,70.30,49.10,3817.72,22854.00,103.00
2006-06-21,,,,42.00,60.48,73.40,42.60,3817.59,22735.00,102.00
2006-06-22,,,,32.93,61.67,78.40,40.00,3817.44,22598.00,102.00
2006-06-23,,,,32.93,64.78,84.00,45.10,3817.29,22461.00,102.00
2006-06-24,,,,37.97,67.94,89.50,44.00,3817.15,22334.00,102.00
2006-06-25,,,,28.90,70.26,89.70,47.30,3816.99,22189.00,102.00
2006-06-26,,,,24.36,72.16,93.30,48.50,3816.82,22035.00,102.00
2006-06-27,,,,24.86,74.97,94.20,52.10,3816.65,21882.00,102.00
2006-06-28,,,,24.86,73.65,87.60,60.60,3816.48,21729.00,102.00
2006-06-29,,,,52.09,64.72,72.60,60.50,3816.37,21630.00,102.00
2006-06-30,,,,36.09,68.08,83.40,51.50,3816.26,21531.00,86.00
2006-07-01,,,,32.62,68.74,84.50,53.20,3816.16,21441.00,78.00
2006-07-02,,,,59.35,67.60,87.80,52.80,3816.12,21406.00,77.00
2006-07-03,,,,44.24,70.64,88.30,51.30,3816.05,21343.00,76.00
2006-07-04,,,,26.59,75.80,95.30,56.50,3815.94,21245.00,76.00
2006-07-05,,,,17.52,72.44,84.70,59.80,3815.81,21129.00,76.00
2006-07-06,,,,17.52,69.20,80.60,56.30,3815.68,21013.00,76.00
2006-07-07,,,,11.98,68.87,86.90,51.00,3815.54,20888.00,75.00
2006-07-08,,,,21.56,70.81,92.40,47.70,3815.42,20782.00,75.00
2006-07-09,,,,17.02,71.87,89.60,50.70,3815.29,20667.00,75.00
2006-07-10,,,,12.48,73.72,84.00,62.30,3815.15,20543.00,75.00
2006-07-11,,,,12.99,73.00,90.30,52.80,3815.01,20420.00,75.00
2006-07-12,,,,2.91,70.12,80.60,57.90,3814.85,20279.00,74.00
2006-07-13,,,,13.91,69.64,88.50,50.20,3814.69,20138.00,85.00
2006-07-14,,,,8.55,74.89,92.40,51.80,3814.43,19911.00,123.00
2006-07-15,,,,3.52,75.42,88.90,56.50,3814.16,19676.00,122.00
2006-07-16,,,,8.56,75.68,94.30,54.60,3813.90,19451.00,122.00
2006-07-17,,,,3.53,72.80,87.40,53.60,3813.63,19218.00,121.00
2006-07-18,,,,0.00,71.94,84.70,59.20,3813.35,18978.00,121.00
2006-07-19,,,,9.07,73.02,94.90,48.90,3813.09,18756.00,121.00
2006-07-20,,,,0.01,77.40,96.80,56.00,3812.81,18518.00,120.00
2006-07-21,,,,5.05,78.87,99.20,56.00,3812.54,18290.00,120.00
2006-07-22,,,,4.55,80.04,101.00,55.40,3812.27,18063.00,119.00
2006-07-23,,,,8.06,81.27,99.10,62.40,3812.00,17837.00,122.00
2006-07-24,,,,0.86,80.15,94.80,58.00,3811.67,17563.00,139.00
2006-07-25,,,,1.36,80.25,92.50,68.00,3811.34,17290.00,139.00
2006-07-26,,,,1.37,74.67,92.90,52.70,3811.01,17019.00,138.00
2006-07-27,,,,-3.16,77.66,97.80,55.50,3810.67,16741.00,137.00
2006-07-28,,,,6.42,78.38,93.70,57.80,3810.35,16482.00,137.00
2006-07-29,,,,-2.14,73.28,88.00,55.40,3810.01,16208.00,136.00
2006-07-30,,,,-2.13,63.31,73.40,53.50,3809.67,15936.00,135.00
2006-07-31,,,,2.91,60.61,72.60,45.80,3809.34,15674.00,135.00
2006-08-01,,,,6.95,63.39,76.60,43.00,3809.02,15422.00,134.00
2006-08-02,,,,6.45,64.72,83.00,42.70,3808.70,15171.00,133.00
2006-08-03,,,,7.97,68.10,87.70,45.40,3808.38,14923.00,133.00
2006-08-04,,,,7.47,70.72,86.00,48.90,3808.06,14676.00,132.00
2006-08-05,,,,7.98,69.46,89.10,46.70,3807.74,14432.00,131.00
2006-08-06,,,,8.49,71.47,90.00,47.60,3807.42,14189.00,131.00
2006-08-07,,,,8.50,75.88,95.80,54.30,3807.10,13948.00,130.00
2006-08-08,,,,12.60,69.54,84.00,58.10,3806.81,13731.00,122.00
2006-08-09,,,,12.13,67.29,82.20,51.80,3806.53,13523.00,117.00
2006-08-10,,,,12.14,63.52,87.00,48.50,3806.25,13317.00,116.00
2006-08-11,,,,9.12,62.53,74.10,49.60,3805.96,13105.00,116.00
2006-08-12,,,,9.62,61.69,75.50,42.40,3805.67,12894.00,116.00
2006-08-13,,,,13.16,63.99,84.10,42.70,3805.39,12692.00,115.00
2006-08-14,,,,13.17,67.38,87.80,43.10,3805.11,12492.00,114.00
2006-08-15,,,,6.11,72.31,84.10,63.10,3804.81,12278.00,114.00
2006-08-16,,,,28.68,58.07,69.80,46.60,3804.53,12081.00,128.00
2006-08-17,,,,27.18,60.03,77.20,41.40,3804.25,11885.00,126.00
2006-08-18,,,,12.69,63.73,84.50,42.10,3803.97,11690.00,111.00
2006-08-19,,,,11.22,66.31,89.40,42.90,3803.70,11504.00,105.00
2006-08-20,,,,8.73,68.73,91.10,45.10,3803.43,11319.00,102.00
2006-08-21,,,,8.74,71.85,93.10,51.40,3803.16,11136.00,101.00
2006-08-22,,,,9.24,68.94,88.50,49.10,3802.89,10954.00,101.00
2006-08-23,,,,5.72,63.24,75.60,44.00,3802.61,10767.00,100.00
2006-08-24,,,,13.28,61.46,72.70,43.50,3802.35,10595.00,100.00
2006-08-25,,,,9.26,63.12,74.10,50.70,3802.08,10417.00,99.00
2006-08-26,,,,13.29,68.49,84.00,56.10,3801.82,10247.00,99.00
2006-08-27,,,,12.80,67.25,88.90,44.30,3801.56,10078.00,98.00
2006-08-28,,,,7.25,70.09,91.60,45.80,3801.28,9898.00,98.00
2006-08-29,,,,10.28,68.22,81.00,52.30,3801.01,9726.00,97.00
2006-08-30,,,,3.23,53.56,60.90,44.70,3800.72,9542.00,96.00
2006-08-31,,,,10.80,52.79,73.90,32.50,3800.45,9373.00,96.00
2006-09-01,,,,10.30,56.33,77.10,34.60,3800.18,9205.00,95.00
2006-09-02,,,,10.31,59.08,83.30,34.40,3799.91,9039.00,94.00
2006-09-03,,,,12.33,63.51,86.30,41.10,3799.65,8879.00,93.00
2006-09-04,,,,10.82,70.15,90.70,47.70,3799.38,8716.00,93.00
2006-09-05,,,,10.32,71.16,89.70,50.80,3799.11,8554.00,92.00
2006-09-06,,,,12.85,66.03,86.50,46.00,3798.85,8399.00,91.00
2006-09-07,,,,13.36,63.56,86.00,45.80,3798.59,8245.00,91.00
2006-09-08,,,,10.34,63.31,81.60,43.60,3798.32,8087.00,90.00
2006-09-09,,,,13.87,65.23,77.00,51.40,3798.06,7936.00,90.00
2006-09-10,,,,10.85,61.72,81.30,37.90,3797.79,7781.00,89.00
2006-09-11,,,,14.38,63.11,87.80,38.50,3797.53,7633.00,89.00
2006-09-12,,,,11.37,66.63,89.60,42.90,3797.26,7481.00,88.00
2006-09-13,,,,10.39,61.89,75.60,41.70,3797.00,7335.00,84.00
2006-09-14,,,,14.45,49.16,60.10,38.80,3796.76,7203.00,81.00
2006-09-15,,,,8.90,43.30,50.20,39.20,3796.50,7060.00,81.00
2006-09-16,,,,16.98,46.07,56.00,36.60,3796.27,6935.00,80.00
2006-09-17,,,,9.42,47.68,69.60,28.20,3796.01,6795.00,80.00
2006-09-18,,,,13.96,51.52,64.10,35.80,3795.77,6666.00,79.00
2006-09-19,,,,27.04,48.34,54.60,42.90,3795.56,6555.00,83.00
2006-09-20,,,,16.06,48.67,54.70,43.80,3795.36,6450.00,69.00
2006-09-21,,,,9.05,49.69,53.90,44.00,3795.15,6341.00,64.00
2006-09-22,,,,10.57,48.41,60.70,40.10,3794.95,6237.00,63.00
2006-09-23,,,,14.10,47.50,66.00,29.20,3794.76,6140.00,63.00
2006-09-24,,,,13.59,48.85,67.90,30.00,3794.57,6042.00,63.00
2006-09-25,,,,16.12,50.63,71.80,29.80,3794.39,5951.00,62.00
2006-09-26,,,,13.60,54.14,81.70,31.70,3794.20,5855.00,62.00
2006-09-27,,,,15.62,56.26,81.60,34.40,3794.02,5765.00,61.00
2006-09-28,,,,14.19,57.65,81.90,36.40,3793.87,5690.00,52.00
2006-09-29,,,,19.27,56.34,83.30,32.20,3793.76,5635.00,47.00
2006-09-30,,,,13.73,54.35,80.40,32.80,3793.63,5571.00,46.00
2006-10-01,,,,11.83,52.79,71.50,34.80,3793.55,5531.00,32.00
2006-10-02,,,,11.90,52.35,67.30,37.60,3793.50,5507.00,24.00
2006-10-03,,,,16.44,53.14,66.30,39.70,3793.47,5492.00,24.00
2006-10-04,,,,16.44,49.74,57.80,39.20,3793.44,5477.00,24.00
2006-10-05,,,,11.48,51.75,72.70,37.00,3793.43,5472.00,14.00
2006-10-06,,,,8.80,48.96,60.90,34.30,3793.43,5472.00,8.80
2006-10-07,,,,4.26,49.59,58.70,35.70,3793.41,5463.00,8.80
2006-10-08,,,,11.44,45.29,63.20,27.70,3793.43,5472.00,6.90
2006-10-09,,,,8.02,47.07,59.10,35.40,3793.44,5477.00,5.50
2006-10-10,,,,7.12,43.43,65.30,24.20,3793.45,5482.00,4.60
2006-10-11,,,,7.12,47.45,71.40,28.60,3793.46,5487.00,4.60
2006-10-12,,,,9.44,46.33,71.80,25.20,3793.48,5497.00,4.40
2006-10-13,,,,7.12,46.01,69.50,26.80,3793.49,5502.00,4.60
2006-10-14,,,,17.20,47.90,75.30,26.90,3793.54,5527.00,4.60
2006-10-15,,,,24.36,47.68,58.50,40.30,3793.62,5566.00,4.70
2006-10-16,,,,32.13,42.04,47.40,33.80,3793.73,5620.00,4.90
2006-10-17,,,,27.79,41.14,53.20,27.80,3793.82,5665.00,5.10
2006-10-18,,,,32.83,41.59,55.50,26.80,3793.93,5720.00,5.10
2006-10-19,,,,25.27,51.83,55.80,47.30,3794.01,5760.00,5.10
2006-10-20,,,,27.79,45.81,52.80,29.30,3794.10,5805.00,5.10
2006-10-21,,,,27.89,37.11,56.80,21.90,3794.19,5850.00,5.20
2006-10-22,,,,27.79,35.95,53.60,20.10,3794.28,5895.00,5.10
2006-10-23,,,,30.81,38.43,60.90,21.30,3794.38,5946.00,5.10
2006-10-24,,,,30.81,38.72,56.60,25.20,3794.48,5997.00,5.10
2006-10-25,,,,25.27,38.65,45.80,27.10,3794.56,6037.00,5.10
2006-10-26,,,,30.81,34.37,52.50,19.60,3794.66,6088.00,5.10
2006-10-27,,,,28.29,35.74,57.10,20.10,3794.75,6134.00,5.10
2006-10-28,,,,33.74,35.84,60.20,18.90,3794.86,6191.00,5.00
2006-10-29,,,,25.67,36.16,54.70,18.60,3794.94,6232.00,5.00
2006-10-30,,,,27.99,30.67,42.50,14.00,3795.03,6278.00,4.80
2006-10-31,,,,25.98,21.99,45.20,6.60,3795.11,6320.00,4.80
2006-11-01,,,,25.47,23.07,40.00,5.80,3795.19,6361.00,4.80
2006-11-02,,,,31.52,29.97,42.20,19.10,3795.29,6414.00,4.80
2006-11-03,,,,33.54,38.23,51.10,27.30,3795.40,6471.00,4.80
2006-11-04,,,,39.08,44.10,57.20,33.00,3795.53,6539.00,4.80
2006-11-05,,,,53.20,46.07,49.50,41.80,3795.71,6635.00,4.80
2006-11-06,,,,47.75,51.11,60.10,45.10,3795.87,6720.00,4.90
2006-11-07,,,,39.99,57.38,66.80,47.70,3796.00,6789.00,5.20
2006-11-08,,,,38.17,40.24,46.90,29.70,3796.12,6854.00,5.40
2006-11-09,,,,43.21,33.64,42.30,21.90,3796.26,6929.00,5.40
2006-11-10,,,,38.17,32.55,41.20,19.70,3796.38,6994.00,5.40
2006-11-11,,,,33.13,36.45,41.60,25.30,3796.48,7049.00,5.40
2006-11-12,,,,41.20,31.33,41.30,20.20,3796.61,7120.00,5.40
2006-11-13,,,,38.68,38.66,49.50,32.90,3796.73,7186.00,5.40
2006-11-14,,,,52.79,34.46,41.20,29.70,3796.90,7280.00,5.40
2006-11-15,,,,39.18,34.51,39.00,29.50,3797.02,7347.00,5.40
2006-11-16,,,,36.05,37.91,45.90,26.50,3797.13,7408.00,5.30
2006-11-17,,,,38.98,33.54,49.10,24.10,3797.25,7475.00,5.20
2006-11-18,,,,39.48,32.24,41.80,23.60,3797.37,7543.00,5.20
2006-11-19,,,,39.18,41.63,46.90,34.20,3797.49,7610.00,5.40
2006-11-20,,,,40.09,44.44,57.00,37.70,3797.61,7679.00,5.30
2006-11-21,,,,42.71,43.22,55.80,33.50,3797.74,7753.00,5.40
2006-11-22,,,,43.11,41.49,53.80,31.80,3797.87,7827.00,5.80
2006-11-23,,,,40.59,34.77,41.70,28.40,3797.99,7896.00,5.80
2006-11-24,,,,37.56,36.94,42.20,32.40,3798.10,7959.00,5.80
2006-11-25,,,,41.09,32.62,37.00,25.20,3798.22,8029.00,5.80
2006-11-26,,,,34.84,30.37,36.30,23.70,3798.32,8087.00,5.60
2006-11-27,,,,37.67,24.97,34.10,13.80,3798.43,8151.00,5.40
2006-11-28,,,,35.05,19.16,24.70,12.80,3798.53,8210.00,5.30
2006-11-29,,,,26.07,13.77,27.50,-1.09,3798.60,8251.00,5.40
2006-11-30,,,,29.10,18.25,23.60,8.80,3798.68,8298.00,5.40
2006-12-01,,,,35.15,25.03,31.90,12.30,3798.78,8357.00,5.40
2006-12-02,,,,35.15,17.41,33.80,6.90,3798.88,8416.00,5.40
