date,af,wz,mn,mx,mm,qv
2010-03-02,265951.00,39.91,32.40,46.00,39.28,299.98
2010-03-03,266061.00,40.06,34.20,45.00,39.48,301.99
2010-03-04,266168.00,40.11,33.70,45.20,37.75,301.99
2010-03-05,266240.00,40.21,34.80,48.80,38.95,299.98
2010-03-06,266385.00,40.26,29.50,45.70,37.04,299.98
2010-03-07,266457.00,40.36,31.20,50.60,38.67,300.98
2010-03-08,266674.00,40.52,28.90,45.40,35.78,126.04
2010-03-09,266819.00,40.49,28.20,40.70,34.47,299.98
2010-03-10,267036.00,40.36,25.60,41.40,32.93,299.98
2010-03-11,267179.00,40.29,21.50,44.20,31.63,301.99
2010-03-12,267216.00,40.34,28.40,41.40,35.51,305.12
2010-03-13,267324.00,40.40,32.60,42.90,37.23,308.04
2010-03-14,267506.00,40.29,23.90,45.20,33.54,301.99
2010-03-15,267651.00,40.31,26.60,47.50,35.96,300.98
2010-03-16,267796.00,40.50,30.40,50.20,39.71,301.99
2010-03-17,268011.00,40.71,35.90,58.00,43.77,308.00
2010-03-18,268411.00,40.71,29.70,53.30,39.83,308.00
2010-03-19,268955.00,40.61,27.10,48.50,38.47,300.98
2010-03-20,269354.00,40.61,27.10,46.80,36.55,299.98
2010-03-21,269936.00,40.74,29.80,48.40,39.16,299.98
2010-03-22,270300.00,40.70,33.70,46.90,40.25,300.98
2010-03-23,270700.00,40.54,26.60,50.60,37.67,301.99
2010-03-24,271065.00,40.46,28.00,48.20,38.19,300.98
2010-03-25,271430.00,40.44,34.20,43.90,38.05,300.98
2010-03-26,271866.00,40.36,32.30,40.90,36.67,300.98
2010-03-27,272196.00,40.42,26.30,50.00,37.28,297.96
2010-03-28,272560.00,40.63,29.50,49.50,39.67,299.98
2010-03-29,273111.00,40.95,41.10,51.20,44.24,299.98
2010-03-30,274247.00,40.77,31.50,50.60,37.44,297.96
2010-03-31,274944.00,40.73,29.70,43.80,35.83,297.96
2010-04-01,274906.00,40.40,31.00,40.00,35.31,292.92
2010-04-02,274906.00,40.43,24.10,39.80,31.11,601.97
2010-04-03,274944.00,40.50,28.10,38.80,32.98,600.96
2010-04-04,274723.00,40.56,19.70,42.30,32.23,599.95
2010-04-05,274503.00,40.81,32.80,40.00,36.79,601.97
2010-04-06,274320.00,40.61,32.40,45.00,38.06,603.98
2010-04-07,274062.00,40.63,26.00,51.90,38.22,601.97
2010-04-08,273659.00,40.68,32.80,45.10,38.08,601.97
2010-04-09,273586.00,40.71,25.60,45.60,34.98,597.93
2010-04-10,273330.00,40.93,25.20,51.50,38.57,598.94
2010-04-11,273111.00,41.18,38.60,54.40,46.30,599.95
2010-04-12,273037.00,41.18,34.80,49.70,42.54,601.97
2010-04-13,272926.00,41.08,28.10,51.90,39.02,600.96
2010-04-14,272926.00,41.10,31.40,57.40,43.72,604.99
2010-04-15,273111.00,41.22,35.50,67.20,49.67,601.97
2010-04-16,273953.00,41.27,40.80,69.50,53.19,598.94
2010-04-17,275274.00,41.20,38.80,67.20,51.99,602.98
2010-04-18,277337.00,41.21,38.10,70.90,52.64,604.99
2010-04-19,279815.00,41.26,38.30,79.30,55.83,603.98
2010-04-20,282977.00,41.22,43.00,76.80,57.26,598.94
2010-04-21,288799.00,41.30,45.20,58.90,50.18,599.95
2010-04-22,293665.00,41.42,43.10,50.10,46.42,608.02
2010-04-23,297539.00,41.20,37.00,59.90,48.61,602.98
2010-04-24,300941.00,41.15,36.20,59.10,47.58,603.98
2010-04-25,304094.00,41.08,36.50,54.60,45.81,601.97
2010-04-26,307073.00,41.23,35.90,68.30,51.97,603.98
2010-04-27,309989.00,41.51,43.10,63.20,53.96,602.98
2010-04-28,313203.00,41.46,34.10,44.00,38.34,603.98
2010-04-29,315637.00,41.09,33.50,42.50,38.29,598.94
2010-04-30,317802.00,41.18,38.30,50.60,43.56,599.95
2010-05-01,319615.00,41.67,33.20,48.70,40.91,603.98
2010-05-02,321190.00,41.85,35.20,54.40,45.06,599.95
2010-05-03,322607.00,41.53,38.40,59.40,47.51,604.99
2010-05-04,324072.00,41.48,32.50,46.90,39.68,597.93
2010-05-05,325173.00,41.33,33.30,49.00,40.16,603.98
2010-05-06,326521.00,41.50,33.00,49.20,39.30,601.97
2010-05-07,327464.00,41.95,29.50,58.20,43.14,600.96
2010-05-08,328408.00,42.16,38.30,59.80,48.00,600.96
2010-05-09,329354.00,41.80,37.80,62.90,49.69,599.95
2010-05-10,330424.00,41.63,35.60,54.40,43.67,598.94
2010-05-11,331334.00,41.75,38.50,63.80,48.96,601.97
2010-05-12,332326.00,41.80,37.00,60.80,48.28,600.96
2010-05-13,333572.00,41.84,36.90,63.50,49.70,601.97
2010-05-14,334819.00,41.74,39.10,69.20,53.40,596.93
2010-05-15,336320.00,41.90,40.90,73.80,57.41,602.98
2010-05-16,338288.00,42.05,44.00,78.00,61.51,601.97
2010-05-17,340895.00,41.95,54.00,79.90,66.01,598.94
2010-05-18,344322.00,41.76,51.20,62.70,54.87,604.99
2010-05-19,348242.00,41.90,40.50,69.00,56.40,603.98
2010-05-20,352148.00,42.29,42.10,57.00,49.42,600.96
2010-05-21,355824.00,41.90,35.90,57.00,45.76,598.94
2010-05-22,358784.00,41.88,35.60,44.40,38.83,601.97
2010-05-23,361364.00,41.97,31.00,51.00,41.20,604.99
2010-05-24,363120.00,42.26,32.90,54.70,44.34,794.05
2010-05-25,363956.00,42.06,35.40,65.70,51.49,1175.20
2010-05-26,363694.00,42.20,50.60,62.50,57.23,1594.15
2010-05-27,363782.00,42.00,44.70,58.00,50.45,1639.02
2010-05-28,363913.00,42.46,44.80,51.00,47.32,1613.81
2010-05-29,363913.00,42.29,41.90,56.50,48.71,1611.80
2010-05-30,363737.00,42.42,38.30,63.90,51.43,1602.22
2010-05-31,363694.00,42.58,46.80,62.50,53.44,1603.23
2010-06-01,363737.00,42.17,47.20,64.60,55.45,1609.78
2010-06-02,364178.00,42.49,47.60,65.70,55.48,1615.83
2010-06-03,366120.00,42.82,51.30,66.40,58.08,1610.79
2010-06-04,371139.00,42.52,52.00,60.20,54.77,1594.15
2010-06-05,378998.00,42.56,51.10,65.70,58.22,1605.24
2010-06-06,386141.00,42.75,54.20,62.70,57.47,1603.23
2010-06-07,393774.00,42.87,50.00,68.50,59.84,1599.19
2010-06-08,400417.00,42.97,44.40,74.10,59.58,1695.99
2010-06-09,404628.00,42.92,53.60,69.80,61.42,1695.99
2010-06-10,406884.00,43.06,46.30,58.50,52.83,1946.56
2010-06-11,408439.00,43.11,40.70,65.20,51.31,1946.06
2010-06-12,409100.00,43.18,42.90,73.80,57.35,1944.54
2010-06-13,409335.00,43.47,46.80,73.80,60.22,1946.06
2010-06-14,409665.00,43.53,48.00,81.10,64.14,1946.06
2010-06-15,409997.00,43.56,53.20,73.10,64.13,1946.06
2010-06-16,410281.00,43.60,44.00,63.50,53.84,1946.06
2010-06-17,409570.00,44.04,38.50,59.60,49.59,1946.06
2010-06-18,409052.00,43.74,40.00,76.50,58.05,1946.06
2010-06-19,408439.00,43.81,50.20,79.80,64.68,2485.00
2010-06-20,408015.00,44.30,48.90,71.30,59.77,1902.70
2010-06-21,407495.00,44.12,40.90,68.90,55.60,1902.70
2010-06-22,407261.00,44.22,46.90,73.40,60.43,1695.99
2010-06-23,407495.00,44.27,50.50,85.30,67.11,1924.88
2010-06-24,407827.00,44.30,57.70,84.70,70.29,1928.91
2010-06-25,408156.00,44.53,60.80,77.10,67.92,1928.91
2010-06-26,408204.00,44.52,48.00,79.10,65.21,1927.91
2010-06-27,408156.00,44.74,51.00,84.40,66.95,1934.76
2010-06-28,407684.00,44.69,54.30,95.20,73.68,1932.95
2010-06-29,407261.00,44.88,64.80,91.10,73.93,2017.14
2010-06-30,407120.00,44.74,61.00,85.00,71.32,1938.99
2010-07-01,406273.00,45.12,55.10,86.30,69.28,1940.01
2010-07-02,405380.00,45.14,52.40,71.20,63.19,1814.98
2010-07-03,404440.00,45.32,45.50,70.70,59.51,1808.92
2010-07-04,403268.00,45.18,45.00,75.10,61.45,1807.92
2010-07-05,401959.00,45.52,45.50,73.40,61.16,1801.87
2010-07-06,400511.00,45.57,48.70,79.70,63.33,1799.85
2010-07-07,398972.00,45.46,51.60,86.20,67.78,1800.86
2010-07-08,397343.00,45.74,53.00,91.00,71.07,1788.76
2010-07-09,395673.00,45.85,58.00,91.60,73.32,1789.77
2010-07-10,393914.00,45.97,58.70,91.30,74.34,1795.82
2010-07-11,392112.00,45.87,62.40,88.10,74.54,1797.83
2010-07-12,390270.00,46.16,57.50,84.80,71.65,1793.79
2010-07-13,388157.00,46.27,51.90,76.60,65.89,1793.79
2010-07-14,386094.00,46.41,47.70,79.30,63.45,1805.89
2010-07-15,383993.00,46.38,50.60,89.10,68.95,1803.88
2010-07-16,381853.00,46.50,56.90,94.40,74.76,1799.85
2010-07-17,379632.00,46.67,60.50,92.90,76.37,1798.84
2010-07-18,377327.00,46.75,59.20,91.20,75.18,1803.88
2010-07-19,375303.00,46.75,56.90,85.20,71.08,1606.76
2010-07-20,373373.00,46.92,51.80,89.10,70.27,1593.14
2010-07-21,371363.00,46.95,55.90,90.00,72.01,1605.24
2010-07-22,369225.00,47.07,56.50,84.10,71.09,1602.22
2010-07-23,367138.00,47.16,52.90,85.50,70.72,1595.16
2010-07-24,365059.00,47.23,54.10,89.70,71.41,1595.16
2010-07-25,362901.00,47.28,56.40,97.90,75.64,1598.19
2010-07-26,360750.00,47.36,65.90,83.70,74.98,1606.25
2010-07-27,358739.00,47.45,59.80,90.80,74.30,1607.76
2010-07-28,356607.00,47.50,62.40,93.80,76.32,1605.24
2010-07-29,354394.00,47.63,59.20,94.80,71.66,1606.76
2010-07-30,352234.00,47.68,57.60,93.80,73.21,1602.22
2010-07-31,350042.00,47.75,61.20,90.70,74.67,1608.77
2010-08-01,347685.00,47.88,56.60,86.40,71.38,1609.78
2010-08-02,345426.00,47.86,54.40,92.10,72.19,1600.20
2010-08-03,343093.00,48.00,56.90,90.80,73.76,1601.20
2010-08-04,340768.00,48.03,57.50,94.60,74.93,1606.76
2010-08-05,338372.00,48.17,59.70,95.20,76.83,1597.18
2010-08-06,336112.00,48.13,64.10,90.70,76.18,1608.77
2010-08-07,333612.00,48.25,61.10,87.60,73.97,1614.82
2010-08-08,331292.00,48.33,58.30,89.10,72.74,1614.82
2010-08-09,329271.00,48.38,63.00,76.70,69.68,1609.78
2010-08-10,326765.00,48.45,58.30,87.80,70.08,1616.84
2010-08-11,324193.00,48.46,56.20,77.30,64.25,1611.79
2010-08-12,321999.00,48.59,46.60,74.70,61.31,1606.76
2010-08-13,319654.00,48.66,52.80,82.10,67.53,1606.25
2010-08-14,317281.00,48.72,54.70,86.50,69.85,1597.18
2010-08-15,314919.00,48.82,55.30,93.50,72.64,1602.22
2010-08-16,312489.00,48.83,59.40,90.30,73.57,1592.14
2010-08-17,310148.00,49.00,55.30,94.00,72.80,1593.14
2010-08-18,307662.00,48.93,57.70,87.40,71.86,1596.17
2010-08-19,305190.00,49.04,55.00,86.50,70.69,1604.24
2010-08-20,302768.00,49.14,54.30,91.80,71.47,1603.23
2010-08-21,300282.00,49.19,55.10,87.50,70.30,1604.24
2010-08-22,297810.00,49.20,55.50,76.00,67.34,1600.20
2010-08-23,296309.00,49.27,48.00,74.50,60.25,1056.21
2010-08-24,295463.00,49.25,48.00,89.70,66.72,698.77
2010-08-25,294735.00,49.15,53.30,95.10,72.19,605.99
2010-08-26,293895.00,49.22,56.90,97.50,73.95,601.97
2010-08-27,293283.00,49.21,59.30,78.50,69.20,598.94
2010-08-28,292519.00,49.19,54.60,71.60,62.20,597.93
2010-08-29,291759.00,49.27,47.80,61.10,55.50,600.96
2010-08-30,291037.00,49.22,39.80,66.50,52.92,600.96
2010-08-31,290353.00,49.29,49.30,66.60,57.02,826.82
2010-09-01,289670.00,49.36,47.50,72.20,58.84,598.94
2010-09-02,288951.00,49.38,47.90,81.70,63.23,601.97
2010-09-03,288272.00,49.39,51.10,91.50,68.68,600.96
2010-09-04,287516.00,49.48,54.70,83.70,68.69,601.97
2010-09-05,286611.00,49.39,50.40,63.60,58.67,602.98
2010-09-06,285897.00,49.49,40.40,68.00,53.43,603.98
2010-09-07,285184.00,49.49,42.90,83.10,61.69,601.97
2010-09-08,284511.00,49.52,53.60,64.90,59.02,607.01
2010-09-09,283687.00,49.51,49.10,57.60,53.59,605.99
2010-09-10,283052.00,49.58,38.90,64.80,51.85,596.93
2010-09-11,282380.00,49.59,41.70,76.70,57.53,600.96
2010-09-12,281672.00,49.71,46.10,84.40,63.22,596.93
2010-09-13,281487.00,49.48,50.00,86.60,66.15,346.86
2010-09-14,281375.00,49.32,52.90,78.80,64.99,305.02
2010-09-15,281226.00,49.40,48.80,82.10,63.60,299.98
2010-09-16,281077.00,49.37,48.40,79.00,62.99,298.97
2010-09-17,280928.00,49.48,53.20,86.10,67.46,301.99
2010-09-18,280817.00,49.40,52.40,81.60,65.86,296.95
2010-09-19,280781.00,49.41,50.20,78.00,62.68,297.96
2010-09-20,280484.00,49.43,43.00,67.20,55.95,300.98
2010-09-21,280335.00,49.45,43.00,75.60,57.97,305.02
2010-09-22,280186.00,49.44,50.50,70.50,58.55,300.98
2010-09-23,279963.00,49.47,43.30,71.90,56.54,298.97
2010-09-24,279779.00,49.44,45.30,76.00,58.56,303.00
2010-09-25,279704.00,49.56,49.40,86.90,64.47,298.97
2010-09-26,279518.00,49.55,50.80,85.60,65.41,303.00
2010-09-27,279334.00,49.58,50.10,88.10,65.15,305.02
2010-09-28,279147.00,49.57,49.50,88.30,66.05,304.02
2010-09-29,278927.00,49.58,49.30,85.20,64.50,305.02
2010-09-30,278778.00,49.60,49.40,89.60,65.25,304.01
2010-10-01,278592.00,49.67,52.50,91.50,67.80,300.93
2010-10-02,278370.00,49.68,52.30,92.90,68.47,303.00
2010-10-03,278444.00,49.63,54.30,86.10,63.89,306.03
2010-10-04,278260.00,49.71,55.40,64.00,58.19,308.04
2010-10-05,278112.00,49.61,53.60,66.20,58.31,300.98
2010-10-06,278222.00,49.69,49.20,66.80,56.33,296.95
2010-10-07,278038.00,49.75,47.50,67.10,56.74,304.01
2010-10-08,277854.00,49.64,39.60,57.20,48.24,300.98
2010-10-09,277816.00,49.68,41.80,66.10,51.83,296.95
2010-10-10,277668.00,49.73,45.80,72.90,57.70,301.99
2010-10-11,277632.00,49.79,46.00,62.40,55.05,298.97
2010-10-12,277484.00,49.73,37.90,61.70,48.15,296.95
2010-10-13,277373.00,49.64,38.50,73.00,52.65,301.99
2010-10-14,277225.00,49.81,41.40,76.90,55.27,305.02
2010-10-15,277041.00,49.86,47.00,70.10,55.54,307.03
2010-10-16,276894.00,49.80,49.30,68.90,56.19,306.03
2010-10-17,276820.00,49.76,47.70,66.60,54.01,305.00
2010-10-18,276672.00,49.84,40.10,66.10,50.86,303.00
2010-10-19,276562.00,49.83,37.30,63.80,48.61,300.98
2010-10-20,276415.00,49.84,39.40,72.20,51.84,308.04
2010-10-21,276303.00,49.85,40.00,70.80,51.96,300.98
2010-10-22,276158.00,49.91,45.00,65.00,52.55,301.01
2010-10-23,276158.00,49.89,43.30,52.80,46.51,305.02
2010-10-24,277115.00,49.79,42.70,50.60,44.96,300.98
2010-10-25,277816.00,49.88,36.30,43.20,40.00,300.98
2010-10-26,278186.00,49.87,32.60,40.00,36.30,311.07
2010-10-27,278334.00,49.79,31.20,47.40,38.12,145.20
2010-10-28,278334.00,49.85,39.10,54.90,45.69,299.98
2010-10-29,278334.00,49.94,37.10,58.90,44.94,299.98
2010-10-30,278370.00,50.02,37.20,50.60,42.73,299.98
2010-10-31,278408.00,49.99,40.70,51.40,44.04,299.98
2010-11-01,278482.00,50.03,37.70,60.30,46.16,299.98
2010-11-02,278556.00,49.97,37.60,65.10,47.98,299.98
2010-11-03,278630.00,50.08,40.70,69.70,51.58,299.98
2010-11-04,278630.00,50.06,41.70,67.20,51.15,308.04
2010-11-05,278666.00,50.13,41.40,62.30,50.22,310.06
2010-11-06,278704.00,50.15,43.10,63.10,50.77,306.01
2010-11-07,278927.00,50.14,42.90,49.10,45.74,308.04
2010-11-08,279221.00,50.05,37.00,43.90,40.68,302.99
2010-11-09,279518.00,50.23,28.10,43.40,35.31,301.98
2010-11-10,279630.00,50.21,31.30,41.20,35.40,302.99
2010-11-11,279666.00,49.98,30.60,41.60,34.16,302.99
2010-11-12,279666.00,50.14,31.30,46.60,37.12,301.99
2010-11-13,279666.00,50.09,27.50,42.80,35.06,302.99
2010-11-14,279666.00,50.05,37.90,48.80,43.49,304.01
2010-11-15,279815.00,50.01,43.00,51.70,47.07,302.99
2010-11-16,279963.00,49.90,32.50,50.20,43.75,304.01
2010-11-17,280038.00,50.33,33.60,45.50,38.82,301.99
2010-11-18,279925.00,50.30,37.40,49.90,40.93,301.99
2010-11-19,279925.00,50.11,32.70,38.50,35.54,303.00
2010-11-20,280038.00,50.03,26.00,36.80,32.14,303.00
2010-11-21,280000.00,49.89,22.20,31.90,27.50,303.00
2010-11-22,280148.00,49.45,27.10,33.80,28.98,305.02
2010-11-23,280038.00,49.14,9.80,35.90,23.54,300.98
2010-11-24,279741.00,49.02,2.40,15.90,9.81,301.99
2010-11-25,279592.00,48.87,0.60,21.90,10.46,302.99
2010-11-26,279370.00,48.74,16.20,28.60,22.35,300.98
2010-11-27,279666.00,48.54,25.20,31.50,28.20,304.01
2010-11-28,279853.00,48.20,20.50,35.40,28.71,308.04
2010-11-29,279779.00,47.70,11.40,31.50,17.90,306.03
2010-11-30,279630.00,47.46,13.00,24.10,19.53,303.00
2010-12-01,279815.00,47.20,24.10,32.20,28.95,304.01
2010-12-02,280000.00,46.95,32.00,37.30,34.64,305.02
2010-12-03,280112.00,46.57,24.50,39.50,33.10,305.02
2010-12-04,280112.00,46.48,26.10,35.10,31.26,310.06
2010-12-05,280112.00,46.40,34.20,44.20,37.79,306.03
2010-12-06,280484.00,46.13,33.60,42.40,37.18,306.03
2010-12-07,280371.00,45.82,31.20,38.50,33.95,307.03
2010-12-08,280668.00,45.73,30.80,37.00,34.35,306.03
2010-12-09,280484.00,45.64,33.80,37.00,35.13,306.03
2010-12-10,280817.00,45.45,28.00,41.90,36.19,305.02
2010-12-11,280966.00,45.25,27.70,33.20,30.50,302.99
2010-12-12,281115.00,45.41,33.10,42.70,36.63,307.03
2010-12-13,281264.00,45.41,36.00,46.30,39.65,308.04
2010-12-14,281711.00,45.23,33.20,40.70,37.05,300.98
2010-12-15,281821.00,44.99,24.30,36.00,29.56,302.99
2010-12-16,281783.00,44.93,18.20,28.60,22.74,302.99
2010-12-17,281747.00,44.97,16.80,28.90,21.97,295.99
2010-12-18,281821.00,44.92,22.30,32.30,28.62,295.94
2010-12-19,282455.00,44.78,30.00,38.50,33.54,298.97
2010-12-20,282455.00,44.66,23.80,35.80,30.17,299.98
2010-12-21,282305.00,44.47,16.90,31.90,24.84,299.98
2010-12-22,282455.00,44.39,26.80,40.00,33.74,
2010-12-23,282493.00,44.36,28.90,39.20,33.49,307.03
2010-12-24,282567.00,44.22,23.00,37.60,29.60,307.03
2010-12-25,282493.00,44.05,22.60,40.30,31.98,304.01
2010-12-26,282715.00,43.97,31.40,43.60,36.58,306.03
2010-12-27,282715.00,43.89,24.20,39.90,29.38,304.01
2010-12-28,283088.00,43.73,25.30,33.10,29.74,297.96
2010-12-29,283276.00,43.39,22.80,34.50,29.29,296.95
2010-12-30,283313.00,43.19,7.50,26.70,20.37,300.98
2010-12-31,283238.00,42.95,1.30,16.00,5.29,298.97
2011-01-01,282903.00,42.67,-2.29,12.40,3.62,302.99
2011-01-02,282753.00,42.49,3.50,23.40,11.38,301.99
2011-01-03,282642.00,42.34,4.00,18.70,8.35,305.02
2011-01-04,282380.00,42.19,3.30,19.20,9.58,310.06
2011-01-05,282380.00,42.13,10.90,28.90,20.54,307.03
2011-01-06,282455.00,42.02,17.60,32.40,22.67,304.00
2011-01-07,282567.00,41.87,17.40,33.70,22.71,302.99
2011-01-08,282567.00,41.83,12.20,36.70,24.73,300.98
2011-01-09,282604.00,41.64,4.80,27.50,13.26,298.67
2011-01-10,282567.00,41.49,11.10,23.90,15.64,300.98
2011-01-11,282493.00,41.25,5.20,19.70,12.81,304.01
2011-01-12,282529.00,41.12,18.60,28.20,24.03,304.01
2011-01-13,282753.00,41.05,27.10,34.40,31.70,303.00
2011-01-14,282828.00,41.10,32.90,41.40,35.31,302.99
2011-01-15,283014.00,41.12,32.60,41.20,35.06,301.99
2011-01-16,283798.00,41.11,33.70,46.80,36.41,302.99
2011-01-17,285410.00,41.05,37.10,49.60,44.61,302.99
2011-01-18,286837.00,40.88,29.90,42.50,35.33,303.00
2011-01-19,287667.00,40.75,22.70,38.10,32.27,305.02
2011-01-20,288157.00,40.66,15.00,33.10,24.29,302.99
2011-01-21,288535.00,40.62,26.70,36.80,32.14,300.98
2011-01-22,289217.00,40.67,27.20,44.10,36.40,302.99
2011-01-23,289518.00,40.58,20.80,43.60,30.18,300.98
2011-01-24,289860.00,40.51,26.50,39.10,33.02,299.75
2011-01-25,290238.00,40.57,29.60,43.90,34.65,298.97
2011-01-26,290429.00,40.57,22.90,36.60,29.77,301.99
2011-01-27,290694.00,40.49,24.10,34.60,27.99,300.98
2011-01-28,290922.00,40.35,21.10,35.90,27.87,297.96
2011-01-29,290998.00,40.26,20.50,35.80,27.84,300.98
2011-01-30,291150.00,40.29,23.70,43.90,32.07,304.01
2011-01-31,291415.00,40.27,19.60,36.30,29.79,301.99
2011-02-01,291415.00,40.07,8.50,25.20,16.65,304.01
2011-02-02,291263.00,39.89,3.00,24.40,12.49,300.98
2011-02-03,291302.00,39.55,8.90,34.50,21.26,301.99
2011-02-04,291302.00,39.40,24.10,46.20,35.64,300.98
2011-02-05,291683.00,39.98,33.00,46.40,41.74,299.98
2011-02-06,291911.00,39.97,28.30,42.90,34.63,301.99
2011-02-07,292138.00,39.97,32.70,41.80,36.31,295.94
2011-02-08,292214.00,39.94,24.20,39.50,31.18,299.98
2011-02-09,292367.00,39.89,22.30,36.30,27.91,298.97
2011-02-10,292406.00,39.84,16.80,39.20,26.31,299.96
2011-02-11,292443.00,39.65,18.70,38.90,28.22,300.98
2011-02-12,292558.00,39.19,26.10,41.80,32.75,300.98
2011-02-13,292558.00,39.26,26.90,51.50,37.00,300.98
2011-02-14,292748.00,39.08,29.40,45.10,35.73,300.98
2011-02-15,292901.00,39.08,31.10,50.00,39.10,298.97
2011-02-16,293130.00,39.06,26.70,42.70,35.49,298.97
2011-02-17,293283.00,39.36,22.30,39.30,29.10,297.96
2011-02-18,293550.00,39.52,27.40,38.20,31.73,297.96
2011-02-19,293665.00,39.35,27.40,42.30,35.35,297.96
2011-02-20,293818.00,39.40,24.60,34.20,30.69,299.98
2011-02-21,293818.00,39.50,16.10,36.10,24.62,300.98
2011-02-22,293971.00,39.56,22.60,35.20,28.32,301.99
2011-02-23,294085.00,39.61,20.80,36.20,28.06,299.75
2011-02-24,294199.00,39.49,19.00,35.90,25.72,299.98
2011-02-25,294352.00,39.43,20.30,34.90,25.71,299.98
2011-02-26,294276.00,39.40,15.90,36.00,22.70,299.98
2011-02-27,294352.00,39.43,15.10,37.10,24.17,300.98
2011-02-28,294352.00,39.37,19.00,30.60,24.63,300.98
2011-03-01,294429.00,39.50,24.50,44.60,32.36,299.98
2011-03-02,294392.00,39.28,25.60,37.40,31.69,300.98
2011-03-03,294621.00,39.42,30.00,48.10,38.09,299.98
2011-03-04,294735.00,39.45,26.10,46.60,34.00,302.99
2011-03-05,294889.00,39.43,31.10,42.20,35.02,298.97
2011-03-06,294966.00,39.53,31.50,46.50,36.78,300.98
2011-03-07,295042.00,39.45,25.10,39.80,32.77,300.99
2011-03-08,295233.00,39.44,19.40,36.20,28.09,299.98
2011-03-09,295196.00,39.47,24.00,41.00,32.68,300.98
2011-03-10,295272.00,39.15,34.80,43.60,37.41,299.98
2011-03-11,295426.00,39.37,28.20,43.80,35.94,304.01
2011-03-12,295540.00,39.42,25.10,47.40,35.12,304.01
2011-03-13,295617.00,39.43,29.30,46.10,37.36,298.97
2011-03-14,295847.00,39.46,36.40,49.30,40.54,297.96
2011-03-15,296386.00,39.34,35.20,40.00,37.21,299.98
2011-03-16,297231.00,39.36,31.90,39.90,36.48,295.94
2011-03-17,297810.00,39.47,24.60,40.00,33.51,299.98
2011-03-18,298349.00,39.49,30.60,45.10,37.37,300.98
2011-03-19,298850.00,39.49,31.90,43.40,38.87,299.98
2011-03-20,299354.00,39.40,27.80,41.80,36.48,297.96
2011-03-21,299894.00,39.50,33.30,43.30,38.97,301.99
2011-03-22,300399.00,39.63,31.20,43.80,37.20,296.95
2011-03-23,300747.00,39.68,25.30,45.50,35.88,298.97
2011-03-24,301407.00,39.75,35.90,49.50,41.70,298.97
2011-03-25,302107.00,39.86,32.60,42.80,36.49,299.98
2011-03-26,302652.00,39.85,32.50,41.10,35.29,299.98
2011-03-27,303197.00,39.87,31.90,40.60,36.06,298.97
2011-03-28,303587.00,39.95,30.00,42.40,35.87,299.98
2011-03-29,303978.00,40.00,26.90,42.70,34.24,299.98
2011-03-30,304485.00,40.11,37.00,54.90,46.41,300.98
2011-03-31,305542.00,40.26,44.20,62.10,54.17,301.99
2011-04-01,307033.00,40.11,35.50,65.00,48.02,562.14
2011-04-02,309594.00,40.20,36.30,46.20,41.97,604.99
2011-04-03,311693.00,40.12,28.20,46.20,37.23,610.03
2011-04-04,313203.00,40.13,30.40,50.80,39.80,676.08
2011-04-05,314919.00,40.20,34.70,48.20,42.08,627.17
2011-04-06,315557.00,40.08,28.80,47.10,37.60,1121.25
2011-04-07,315399.00,40.01,32.80,44.20,37.99,1598.19
2011-04-08,314878.00,40.01,30.00,46.50,35.65,1603.22
2011-04-09,314320.00,40.05,29.50,45.20,36.31,1607.76
2011-04-10,313522.00,40.07,27.20,52.10,39.69,1608.77
2011-04-11,313044.00,40.13,38.90,51.30,43.14,1403.58
2011-04-12,312607.00,40.27,35.60,55.90,44.69,1471.64
2011-04-13,312687.00,40.33,37.00,48.70,41.43,1607.76
2011-04-14,312050.00,40.23,32.80,47.00,39.91,1728.76
2011-04-15,311217.00,40.24,32.50,50.60,41.25,1907.24
2011-04-16,310782.00,40.26,39.80,59.30,49.24,1909.25
2011-04-17,312368.00,40.35,43.30,54.70,49.05,1908.24
2011-04-18,314120.00,40.49,39.60,48.60,43.67,1109.15
2011-04-19,314919.00,40.60,28.50,48.80,38.85,378.12
2011-04-20,315278.00,40.94,28.60,46.70,37.45,378.12
2011-04-21,315118.00,41.12,32.00,46.30,39.76,1109.15
2011-04-22,314558.00,40.85,25.70,49.40,37.14,1908.24
2011-04-23,313561.00,40.93,28.40,57.50,42.11,1908.24
2011-04-24,312409.00,41.12,31.80,55.00,43.91,1839.17
2011-04-25,311138.00,40.96,36.40,50.30,41.85,1902.69
2011-04-26,310148.00,40.75,33.90,47.60,39.03,1896.65
2011-04-27,308686.00,41.02,29.60,59.00,42.84,1895.64
2011-04-28,307309.00,40.96,36.50,53.20,42.35,1890.59
2011-04-29,305815.00,40.88,32.20,43.90,37.93,1890.59
2011-04-30,304250.00,41.22,32.80,54.00,42.74,1890.60
2011-05-01,302729.00,41.13,30.40,57.30,44.18,1890.59
2011-05-02,301369.00,41.65,33.80,66.60,48.75,1890.60
2011-05-03,300670.00,41.25,34.40,53.30,44.46,419.46
2011-05-04,300282.00,41.32,33.20,59.40,46.33,419.97
