date,qu,fb,qd
2004-10-24,68.55,5299.45,47.00
2004-10-25,56.33,5299.46,47.10
2004-10-26,59.61,5299.48,47.30
2004-10-27,80.18,5299.70,49.40
2004-10-28,124.87,5299.77,51.00
2004-10-29,71.35,5299.79,49.80
2004-10-30,80.97,5299.83,50.20
2004-10-31,71.94,5299.84,50.40
2004-11-01,71.45,5299.86,49.90
2004-11-02,71.44,5299.88,49.90
2004-11-03,92.99,5299.93,49.90
2004-11-04,71.35,5299.94,49.80
2004-11-05,68.56,5299.96,50.10
2004-11-06,62.11,5299.98,49.80
2004-11-07,71.45,5299.99,49.90
2004-11-08,81.90,5300.02,50.10
2004-11-09,60.07,5300.03,50.40
2004-11-10,85.97,5300.06,50.50
2004-11-11,73.07,5300.09,50.50
2004-11-12,73.07,5300.11,50.50
2004-11-13,82.84,5300.13,50.60
2004-11-14,50.50,5300.14,50.50
2004-11-15,73.17,5300.16,50.60
2004-11-16,73.18,5300.17,50.60
2004-11-17,60.27,5300.18,50.60
2004-11-18,60.17,5300.20,50.50
2004-11-19,50.50,5300.20,50.50
2004-11-20,40.83,5300.19,50.50
2004-11-21,50.40,5300.18,50.40
2004-11-22,50.50,5300.18,50.50
2004-11-23,60.07,5300.19,50.40
2004-11-24,85.97,5300.23,50.50
2004-11-25,92.42,5300.26,50.50
2004-11-26,50.50,5300.26,50.50
2004-11-27,50.50,5300.26,50.50
2004-11-28,31.05,5300.24,50.40
2004-11-29,27.83,5300.23,50.40
2004-11-30,50.40,5300.23,50.40
2004-12-01,73.07,5300.24,50.50
2004-12-02,50.50,5300.24,50.50
2004-12-03,60.17,,50.50
2004-12-04,41.03,,50.70
2004-12-05,51.40,,51.40
2004-12-06,128.88,,51.50
2004-12-07,128.88,,51.50
2004-12-08,215.94,,51.50
2004-12-09,41.83,,51.50
2004-12-10,96.64,5300.56,51.50
2004-12-11,83.75,5300.60,51.50
2004-12-12,83.74,5300.63,51.50
2004-12-13,96.64,5300.66,51.50
2004-12-14,83.75,5300.70,51.50
2004-12-15,64.40,5300.71,51.50
2004-12-16,74.07,5300.72,51.50
2004-12-17,51.50,5300.73,51.50
2004-12-18,74.07,5300.74,51.50
2004-12-19,61.17,5300.75,51.50
2004-12-20,51.50,5300.75,51.50
2004-12-21,73.97,5300.77,51.40
2004-12-22,61.07,5300.78,51.40
2004-12-23,64.30,5300.79,51.40
2004-12-24,60.67,5300.80,51.00
2004-12-25,63.90,5300.81,51.00
2004-12-26,60.67,5300.82,51.00
2004-12-27,60.77,5300.83,51.10
2004-12-28,63.80,5300.84,50.90
2004-12-29,83.04,5300.88,50.80
2004-12-30,95.94,5300.92,50.80
2004-12-31,73.37,5300.93,50.80
2005-01-01,83.15,5300.96,50.90
2005-01-02,41.13,5300.96,50.80
2005-01-03,50.70,5300.96,50.70
2005-01-04,60.27,5300.96,50.60
2005-01-05,63.50,5300.98,50.60
2005-01-06,70.14,5300.99,50.80
2005-01-07,118.97,5301.05,51.10
2005-01-08,73.24,5301.08,50.60
2005-01-09,82.94,5301.10,50.60
2005-01-10,50.60,5301.10,50.60
2005-01-11,50.70,5301.10,50.70
2005-01-12,73.74,5301.13,51.10
2005-01-13,61.20,5301.13,51.50
2005-01-14,41.80,5301.12,51.50
2005-01-15,61.20,5301.14,51.50
2005-01-16,109.70,5301.18,51.50
2005-01-17,51.30,5301.19,51.30
2005-01-18,96.37,5301.23,51.10
2005-01-19,70.41,5301.24,51.00
2005-01-20,73.53,5301.26,50.90
2005-01-21,63.74,5301.27,50.80
2005-01-22,50.80,5301.28,50.80
2005-01-23,60.50,5301.28,50.80
2005-01-24,60.40,5301.29,50.70
2005-01-25,63.74,5301.31,50.80
2005-01-26,83.24,5301.33,50.90
2005-01-27,63.64,5301.34,50.70
2005-01-28,60.40,5301.36,50.70
2005-01-29,73.24,5301.37,50.60
2005-01-30,50.60,5301.38,50.60
2005-01-31,60.40,5301.38,50.70
2005-02-01,50.70,5301.38,50.70
2005-02-02,63.64,5301.39,50.70
2005-02-03,50.70,5301.40,50.70
2005-02-04,83.34,5301.42,51.00
2005-02-05,41.20,5301.41,50.90
2005-02-06,60.70,5301.42,51.00
2005-02-07,51.00,5301.42,51.00
2005-02-08,51.40,5301.43,51.40
2005-02-09,64.43,5301.43,51.50
2005-02-10,51.50,5301.43,51.50
2005-02-11,61.21,5301.44,51.50
2005-02-12,74.13,5301.46,51.50
2005-02-13,96.77,5301.51,51.50
2005-02-14,38.56,5301.49,51.50
2005-02-15,28.87,5301.48,51.50
2005-02-16,74.13,5301.49,51.50
2005-02-17,51.50,5301.50,51.50
2005-02-18,74.14,5301.52,51.50
2005-02-19,74.13,5301.54,51.50
2005-02-20,74.14,5301.56,51.50
2005-02-21,51.50,5301.56,51.50
2005-02-22,51.50,5301.56,51.50
2005-02-23,62.20,5301.56,52.50
2005-02-24,52.50,5301.56,52.50
2005-02-25,65.44,5301.57,52.50
2005-02-26,62.20,5301.58,52.50
2005-02-27,52.50,5301.58,52.50
2005-02-28,75.14,5301.60,52.50
2005-03-01,52.50,5301.61,52.50
2005-03-02,62.20,5301.61,52.50
2005-03-03,75.14,5301.63,52.50
2005-03-04,52.50,5301.64,52.50
2005-03-05,65.44,5301.65,52.50
2005-03-06,75.14,5301.67,52.50
2005-03-07,75.14,5301.68,52.50
2005-03-08,71.90,5301.70,52.50
2005-03-09,75.14,5301.73,52.50
2005-03-10,97.77,5301.76,52.50
2005-03-11,84.84,5301.80,52.50
2005-03-12,98.07,5301.83,52.80
2005-03-13,85.84,5301.86,53.50
2005-03-14,89.07,5301.89,53.50
2005-03-15,76.14,5301.92,53.50
2005-03-16,108.47,5301.96,53.50
2005-03-17,63.20,5301.98,53.50
2005-03-18,85.84,5302.00,53.50
2005-03-19,121.21,5302.06,53.50
2005-03-20,98.64,5302.10,53.50
2005-03-21,99.14,5302.14,54.00
2005-03-22,108.81,5302.19,54.00
2005-03-23,86.75,5302.22,54.50
2005-03-24,86.74,5302.25,54.50
2005-03-25,66.90,5302.27,54.00
2005-03-26,95.92,5302.30,54.00
2005-03-27,221.67,5302.45,54.00
2005-03-28,222.97,5302.60,55.30
2005-03-29,152.13,5302.70,55.40
2005-03-30,90.17,5302.73,54.70
2005-03-31,109.31,5302.77,54.50
2005-04-01,86.74,5302.81,54.50
2005-04-02,109.32,5302.85,54.50
2005-04-03,112.53,5302.90,54.50
2005-04-04,108.82,5302.95,54.00
2005-04-05,99.14,5302.99,54.00
2005-04-06,111.01,5303.04,54.00
2005-04-07,145.28,5303.12,54.00
2005-04-08,148.66,5303.20,54.00
2005-04-09,135.14,5303.28,54.00
2005-04-10,135.14,5303.35,54.00
2005-04-11,145.28,5303.42,54.00
2005-04-12,148.66,5303.51,54.00
2005-04-13,145.28,5303.59,54.00
2005-04-14,135.14,5303.66,54.00
2005-04-15,135.14,5303.73,54.00
2005-04-16,149.16,5303.82,54.50
2005-04-17,216.78,5303.95,54.50
2005-04-18,182.79,5304.07,54.50
2005-04-19,202.32,5304.18,54.00
2005-04-20,253.58,5304.34,54.70
2005-04-21,237.42,5304.52,55.40
2005-04-22,240.80,5304.67,55.40
2005-04-23,287.99,5304.94,55.40
2005-04-24,291.75,5305.15,55.40
2005-04-25,383.48,5305.42,55.40
2005-04-26,440.02,5305.74,55.50
2005-04-27,528.71,5306.13,56.00
2005-04-28,542.72,5306.52,55.90
2005-04-29,454.03,5306.86,55.40
2005-04-30,440.09,5307.18,52.40
2005-05-01,400.12,5307.47,51.90
2005-05-02,413.80,5307.76,51.50
2005-05-03,427.87,5308.07,51.50
2005-05-04,477.56,5308.41,51.30
2005-05-05,506.26,5308.77,50.60
2005-05-06,631.60,5309.24,51.00
2005-05-07,605.88,5309.69,51.00
2005-05-08,646.15,5310.15,51.00
2005-05-09,731.26,5310.67,51.00
2005-05-10,644.36,5311.11,52.00
2005-05-11,559.78,5311.50,51.50
2005-05-12,536.65,5311.88,51.30
2005-05-13,563.40,5312.27,51.30
2005-05-14,575.47,5312.66,51.90
2005-05-15,654.85,5313.15,52.50
2005-05-16,642.51,5313.80,52.50
2005-05-17,847.81,5314.38,52.50
2005-05-18,1354.46,5315.09,53.00
2005-05-19,1617.85,5316.25,54.20
2005-05-20,1325.91,5317.19,54.50
2005-05-21,1214.08,5317.99,54.20
2005-05-22,1083.24,5318.73,54.00
2005-05-23,968.90,5319.39,54.00
2005-05-24,933.20,5320.00,54.00
2005-05-25,829.80,5320.55,53.80
2005-05-26,817.28,5321.08,53.70
2005-05-27,799.93,5321.62,55.00
2005-05-28,827.11,5322.16,53.00
2005-05-29,816.62,5322.71,53.00
2005-05-30,825.17,5323.25,53.00
2005-05-31,754.11,5323.73,53.00
2005-06-01,758.40,5324.71,53.00
2005-06-02,724.69,5325.15,53.50
2005-06-03,579.04,5325.51,53.20
2005-06-04,548.71,5325.85,52.80
2005-06-05,462.92,5326.18,52.50
2005-06-06,462.91,5326.47,52.50
2005-06-07,783.54,5326.35,52.50
2005-06-08,446.41,5324.07,53.10
2005-06-09,433.38,5326.89,52.90
2005-06-10,377.91,5327.10,53.00
2005-06-11,373.44,5327.34,52.80
2005-06-12,374.14,5327.56,53.50
2005-06-13,361.30,5327.77,53.50
2005-06-14,301.46,5327.94,53.50
2005-06-15,374.14,5328.16,53.50
2005-06-16,344.21,5328.37,53.50
2005-06-17,433.98,5328.62,53.50
2005-06-18,330.88,5328.85,53.00
2005-06-19,390.74,5329.09,53.00
2005-06-20,300.95,5329.25,53.00
2005-06-21,288.13,5329.41,53.00
2005-06-22,300.95,5329.58,53.00
2005-06-23,288.13,5329.75,53.00
2005-06-24,254.43,5329.88,53.50
2005-06-25,331.48,5328.44,53.60
2005-06-26,245.88,5330.82,53.50
2005-06-27,344.21,5331.02,53.50
2005-06-28,288.63,5331.18,53.50
2005-06-29,241.60,5331.31,53.50
2005-06-30,242.39,5331.43,67.10
2005-07-01,186.82,5331.44,174.00
2005-07-02,201.67,5331.38,300.00
2005-07-03,198.40,5331.30,301.00
2005-07-04,197.40,5331.24,300.00
2005-07-05,182.57,5331.17,298.00
2005-07-06,176.37,5331.05,326.00
2005-07-07,-24.84,5330.01,501.00
2005-07-08,190.19,5329.80,498.00
2005-07-09,163.55,5329.57,497.00
2005-07-10,206.29,5329.37,497.00
2005-07-11,202.01,5329.18,497.00
2005-07-12,204.29,5328.97,495.00
2005-07-13,126.35,5328.74,494.00
2005-07-14,216.12,5328.54,494.00
2005-07-15,159.54,5328.30,493.00
2005-07-16,111.52,5328.05,492.00
2005-07-17,110.51,5327.78,491.00
2005-07-18,181.27,5327.56,519.00
2005-07-19,155.33,5327.18,694.00
2005-07-20,137.24,5326.80,693.00
2005-07-21,148.06,5326.43,691.00
2005-07-22,120.42,5326.05,689.00
2005-07-23,133.24,5325.66,689.00
2005-07-24,119.41,5325.28,688.00
2005-07-25,100.32,5324.88,686.00
2005-07-26,100.30,5324.49,686.00
2005-07-27,132.41,5324.08,701.00
2005-07-28,122.64,5323.63,781.00
2005-07-29,120.63,5323.18,779.00
2005-07-30,115.68,5322.73,777.00
2005-07-31,168.23,5322.29,775.00
2005-08-01,47.23,5322.33,781.00
2005-08-02,125.38,5321.88,788.00
2005-08-03,123.31,5321.38,799.00
2005-08-04,114.38,5320.84,878.00
2005-08-05,113.37,5320.30,877.00
2005-08-06,84.48,5319.74,877.00
2005-08-07,89.18,5319.19,876.00
2005-08-08,69.33,5318.62,876.00
2005-08-09,109.20,5318.06,885.00
2005-08-10,54.14,5317.48,883.00
2005-08-11,78.33,5316.89,880.00
2005-08-12,60.45,5316.28,878.00
2005-08-13,74.33,5315.69,876.00
2005-08-14,-155.02,5315.10,878.00
2005-08-15,-148.66,5314.48,886.00
2005-08-16,337.97,5313.88,883.00
2005-08-17,183.69,5313.25,881.00
2005-08-18,55.05,5312.61,892.00
2005-08-19,295.74,5311.53,976.00
2005-08-20,20.76,5310.81,980.00
2005-08-21,35.58,5310.08,991.00
2005-08-22,18.36,5309.31,992.00
2005-08-23,40.93,5308.55,989.00
2005-08-24,10.21,5307.76,993.00
2005-08-25,36.67,5306.98,990.00
2005-08-26,58.69,5306.20,990.00
2005-08-27,19.88,5305.40,990.00
2005-08-28,44.89,5304.61,990.00
2005-08-29,38.82,5303.79,980.00
2005-08-30,6.49,5303.02,899.00
2005-08-31,76.93,5302.28,897.00
2005-09-01,52.91,5301.52,896.00
2005-09-02,42.87,5300.76,899.00
2005-09-03,32.35,5299.97,895.00
2005-09-04,20.84,5299.17,898.00
2005-09-05,80.67,5298.41,855.00
2005-09-06,31.85,5298.08,393.00
2005-09-07,42.88,5297.96,158.00
2005-09-08,43.65,5297.89,114.00
2005-09-09,25.86,5297.86,58.10
2005-09-10,35.91,5297.84,53.50
2005-09-11,53.50,5297.84,53.50
2005-09-12,53.50,5297.84,53.50
2005-09-13,53.50,5297.84,53.50
2005-09-14,53.50,5297.84,53.50
2005-09-15,41.78,5297.83,53.50
2005-09-16,74.21,5297.86,53.70
2005-09-17,54.20,5297.86,54.20
2005-09-18,54.40,5297.86,54.40
2005-09-19,63.20,5297.86,54.40
2005-09-20,66.03,5297.87,54.30
2005-09-21,43.07,5297.87,54.80
2005-09-22,46.60,5297.86,55.40
2005-09-23,55.40,5297.86,55.40
2005-09-24,63.80,5297.86,55.00
2005-09-25,66.73,5297.87,55.00
2005-09-26,55.40,5297.87,55.40
2005-09-27,54.00,5297.87,54.00
2005-09-28,52.00,5297.87,52.00
2005-09-29,53.50,5297.88,53.50
2005-09-30,53.50,5297.88,53.50
2005-10-01,53.50,5297.88,53.50
2005-10-02,62.29,5297.88,53.50
2005-10-03,65.23,5297.90,53.50
2005-10-04,41.77,5297.89,53.50
2005-10-05,53.50,5297.89,53.50
2005-10-06,53.50,5297.89,53.50
2005-10-07,65.23,5297.90,53.50
2005-10-08,41.77,5297.89,53.50
2005-10-09,53.50,5297.89,53.50
2005-10-10,53.50,5297.89,53.50
2005-10-11,53.50,5297.89,53.50
2005-10-12,53.00,5297.90,53.00
2005-10-13,64.73,5297.90,53.00
2005-10-14,41.77,5297.90,53.50
2005-10-15,53.50,5297.90,53.50
2005-10-16,53.50,5297.90,53.50
2005-10-17,65.23,5297.90,53.50
2005-10-18,53.50,5297.90,53.50
2005-10-19,41.77,5297.89,53.50
2005-10-20,53.50,5297.89,53.50
2005-10-21,53.50,5297.89,53.50
2005-10-22,53.60,5297.89,53.60
2005-10-23,53.80,5297.89,53.80
2005-10-24,53.80,5297.89,53.80
2005-10-25,44.91,5297.88,53.70
2005-10-26,62.09,5297.89,53.30
2005-10-27,93.64,5297.94,52.60
2005-10-28,84.74,5297.96,52.50
2005-10-29,61.29,5297.97,52.50
2005-10-30,52.50,5297.97,52.50
2005-10-31,61.30,5297.99,52.50
2005-11-01,73.01,5298.00,52.50
2005-11-02,117.00,5298.06,52.80
2005-11-03,114.84,5298.11,53.10
2005-11-04,65.25,5298.14,52.90
2005-11-05,126.98,5298.20,52.90
2005-11-06,127.58,5298.27,53.50
2005-11-07,158.45,5298.38,53.50
2005-11-08,96.71,5298.41,53.50
2005-11-09,65.85,5298.43,53.50
2005-11-10,75.11,5298.45,53.50
2005-11-11,84.36,5298.47,53.50
2005-11-12,62.76,5298.48,53.50
2005-11-13,96.72,5298.52,53.50
2005-11-14,31.89,5298.51,53.50
2005-11-15,53.50,5298.51,53.50
2005-11-16,75.11,5298.53,53.50
2005-11-17,53.50,5298.53,53.50
2005-11-18,62.76,5298.53,53.50
2005-11-19,44.24,5298.53,53.50
2005-11-20,62.66,5298.53,53.40
2005-11-21,53.20,5298.53,53.20
2005-11-22,52.80,5298.53,52.80
2005-11-23,43.24,5298.52,52.50
2005-11-24,52.50,5298.52,52.50
2005-11-25,117.32,,52.50
2005-11-26,52.50,5298.58,52.50
2005-11-27,52.50,5298.59,52.50
2005-11-28,40.15,5298.58,52.50
2005-11-29,83.37,5298.60,52.50
2005-11-30,52.50,5298.60,52.50
2005-12-01,139.03,5298.69,52.60
2005-12-02,83.37,5298.71,52.50
2005-12-03,74.10,5298.74,52.50
2005-12-04,52.50,5298.75,52.50
2005-12-05,74.11,5298.75,52.50
2005-12-06,52.50,5298.75,52.50
2005-12-07,30.89,5298.75,52.50
2005-12-08,86.46,5298.76,52.50
2005-12-09,52.50,5298.77,52.50
2005-12-10,61.76,5298.78,52.50
2005-12-11,61.76,5298.78,52.50
2005-12-12,52.50,5298.79,52.50
2005-12-13,52.50,5298.79,52.50
2005-12-14,64.84,5298.79,52.50
2005-12-15,62.27,5298.80,53.00
2005-12-16,53.50,5298.80,53.50
2005-12-17,53.50,5298.80,53.50
2005-12-18,65.84,5298.81,53.50
2005-12-19,93.63,5298.85,53.50
2005-12-20,65.75,5298.87,53.40
2005-12-21,170.29,5298.97,53.00
2005-12-22,244.44,5299.16,53.50
2005-12-23,167.38,5299.26,53.50
2005-12-24,118.13,5299.32,53.50
2005-12-25,138.98,5299.40,52.80
2005-12-26,135.60,5299.49,52.50
2005-12-27,135.60,5299.56,52.50
2005-12-28,234.29,5299.74,52.70
2005-12-29,114.06,5299.80,52.50
2005-12-30,277.18,5300.00,52.50
2005-12-31,184.35,5300.13,52.60
2006-01-01,152.46,5300.21,52.50
2006-01-02,139.55,5300.29,52.50
2006-01-03,110.54,5300.35,52.50
2006-01-04,84.74,5300.38,52.50
2006-01-05,84.75,5300.41,52.50
2006-01-06,97.64,5300.44,52.50
2006-01-07,129.88,5300.51,52.50
2006-01-08,75.07,5300.53,52.50
2006-01-09,84.74,5300.56,52.50
2006-01-10,184.70,5300.69,52.50
2006-01-11,142.78,5300.76,52.50
2006-01-12,75.07,5300.78,52.50
2006-01-13,107.31,5300.83,52.50
2006-01-14,120.21,5300.90,52.50
2006-01-15,71.84,5300.92,52.50
2006-01-16,75.07,5300.94,52.50
2006-01-17,230.69,5301.09,53.10
2006-01-18,88.77,5301.13,53.20
2006-01-19,72.41,5301.15,53.00
2006-01-20,120.91,5301.21,53.00
2006-01-21,65.83,5301.22,52.90
2006-01-22,62.70,5301.23,53.00
2006-01-23,85.24,5301.25,52.90
2006-01-24,65.83,5301.26,52.90
2006-01-25,75.74,5301.29,53.10
2006-01-26,85.64,5301.31,53.30
2006-01-27,98.67,5301.35,53.40
2006-01-28,118.17,5301.41,53.50
2006-01-29,89.07,5301.44,53.50
2006-01-30,195.78,5301.57,53.50
2006-01-31,66.44,5301.58,53.50
2006-02-01,108.47,5301.64,53.50
2006-02-02,85.84,5301.66,53.50
2006-02-03,66.44,5301.68,53.50
2006-02-04,95.54,5301.72,53.50
2006-02-05,53.50,5301.72,53.50
2006-02-06,66.44,5301.72,53.50
2006-02-07,63.20,5301.73,53.50
2006-02-08,76.14,5301.75,53.50
2006-02-09,66.43,5301.76,53.50
2006-02-10,53.50,5301.77,53.50
2006-02-11,63.20,5301.77,53.50
2006-02-12,63.21,5301.79,53.50
2006-02-13,89.07,5301.82,53.50
2006-02-14,53.50,5301.82,53.50
2006-02-15,53.50,5301.82,53.50
2006-02-16,63.20,5301.82,53.50
2006-02-17,53.50,5301.83,53.50
2006-02-18,76.14,5301.84,53.50
2006-02-19,53.50,5301.84,53.50
2006-02-20,76.53,5301.86,53.90
2006-02-21,64.21,5301.87,54.50
2006-02-22,76.93,5301.89,54.30
2006-02-23,53.70,5301.90,53.70
2006-02-24,53.60,5301.90,53.60
2006-02-25,66.54,5301.91,53.60
2006-02-26,76.24,5301.93,53.60
2006-02-27,163.81,5302.03,53.90
2006-02-28,154.36,5302.12,54.40
2006-03-01,86.74,5302.15,54.50
2006-03-02,86.64,5302.17,54.40
2006-03-03,99.44,5302.21,54.30
2006-03-04,76.97,5302.23,54.40
2006-03-05,86.34,5302.26,54.10
2006-03-06,99.54,5302.31,54.40
2006-03-07,86.75,5302.34,54.50
2006-03-08,112.53,5302.38,54.50
2006-03-09,86.74,5302.41,54.50
2006-03-10,64.17,5302.43,54.50
2006-03-11,76.97,5302.45,54.40
2006-03-12,67.30,5302.45,54.40
2006-03-13,64.17,5302.47,54.50
2006-03-14,141.55,5302.54,54.50
2006-03-15,67.30,5302.56,54.40
2006-03-16,86.75,5302.58,54.50
2006-03-17,77.07,5302.61,54.50
2006-03-18,67.40,5302.63,54.50
2006-03-19,73.84,5302.64,54.50
2006-03-20,74.17,5302.65,51.60
2006-03-21,93.84,5302.70,48.70
2006-03-22,71.27,5302.71,48.70
2006-03-23,71.27,5302.73,48.70
2006-03-24,80.94,5302.76,48.70
2006-03-25,158.63,5302.87,49.00
2006-03-26,85.06,5302.90,49.60
2006-03-27,81.84,5302.93,49.60
2006-03-28,94.74,5302.97,49.60
2006-03-29,104.41,5303.01,49.60
2006-03-30,96.93,5303.05,49.60
2006-03-31,107.08,5303.11,49.60
2006-04-01,154.40,5303.19,49.60
2006-04-02,96.93,5303.25,49.60
2006-04-03,130.74,5303.30,49.60
2006-04-04,198.35,5303.44,49.60
2006-04-05,236.24,5303.60,50.30
2006-04-06,212.87,5303.73,50.60
2006-04-07,189.21,5303.85,50.60
2006-04-08,236.54,5304.01,50.60
2006-04-09,202.29,5304.15,50.60
2006-04-10,212.40,5304.28,50.60
2006-04-11,202.29,5304.41,50.60
2006-04-12,222.52,5304.57,50.60
2006-04-13,273.88,5304.75,51.40
2006-04-14,376.60,5305.01,51.90
2006-04-15,485.91,5305.37,52.00
2006-04-16,461.14,5305.75,48.40
2006-04-17,375.38,5306.00,47.30
2006-04-18,300.39,5306.21,46.40
2006-04-19,285.78,5306.41,45.90
2006-04-20,338.70,5306.65,45.90
2006-04-21,374.38,5306.92,46.30
2006-04-22,479.95,5307.29,47.00
2006-04-23,628.98,5307.76,48.60
2006-04-24,627.80,5308.25,49.70
2006-04-25,577.55,5308.66,48.40
2006-04-26,591.95,5309.08,48.10
2006-04-27,651.55,5309.57,48.90
2006-04-28,814.48,5310.16,50.00
2006-04-29,1037.99,5310.92,52.00
2006-04-30,1379.30,5311.93,57.00
2006-05-01,1275.61,5312.85,56.50
2006-05-02,843.92,5313.66,54.30
2006-05-03,1016.72,5314.37,51.80
2006-05-04,1284.42,5315.05,50.70
2006-05-05,974.70,5315.74,50.00
2006-05-06,1015.19,5316.44,50.80
2006-05-07,951.79,5317.11,50.10
2006-05-08,981.37,5317.75,60.90
2006-05-09,906.12,5318.28,156.00
2006-05-10,903.62,5318.75,241.00
2006-05-11,988.04,5319.28,242.00
2006-05-12,1062.40,5319.88,241.00
2006-05-13,1197.63,5320.54,240.00
2006-05-14,1330.46,5321.32,242.00
2006-05-15,1470.16,5322.19,243.00
2006-05-16,1730.90,5323.24,238.00
2006-05-17,2009.88,5324.45,240.00
2006-05-18,2173.35,5320.75,241.00
2006-05-19,2759.76,5327.47,246.00
2006-05-20,2700.91,5329.18,247.00
2006-05-21,2323.71,5330.59,246.00
2006-05-22,2148.85,5331.87,277.00
2006-05-23,2060.84,5332.90,511.00
2006-05-24,1809.60,5333.63,719.00
2006-05-25,1743.53,5334.29,729.00
2006-05-26,1582.78,5334.81,800.00
2006-05-27,1401.87,5336.37,977.00
2006-05-28,1251.85,5336.48,1070.00
2006-05-29,1100.00,5336.48,1100.00
2006-05-30,1004.60,5336.43,1080.00
2006-05-31,950.16,5336.38,1030.00
2006-06-01,965.65,5336.35,1010.00
2006-06-02,1144.19,5336.44,1020.00
2006-06-03,1370.57,5336.61,1100.00
2006-06-04,1379.60,5336.70,1180.00
2006-06-05,1383.06,5336.77,1250.00
2006-06-06,1324.36,5336.81,1280.00
2006-06-07,1393.14,5336.86,1300.00
2006-06-08,1300.00,5336.86,1300.00
2006-06-09,1275.64,5337.06,1320.00
2006-06-10,1162.50,,1300.00
2006-06-11,1089.19,5336.07,1240.00
2006-06-12,988.15,5335.95,1170.00
2006-06-13,1013.55,5335.89,1120.00
2006-06-14,1184.35,5335.91,1140.00
2006-06-15,1031.29,5335.85,1120.00
2006-06-16,878.15,5335.73,1060.00
2006-06-17,847.32,5335.64,998.00
2006-06-18,754.68,5335.51,936.00
2006-06-19,715.95,5335.41,884.00
2006-06-20,697.91,5335.31,835.00
2006-06-21,608.67,5335.21,790.00
2006-06-22,582.37,5335.08,746.00
2006-06-23,515.86,5335.02,622.00
2006-06-24,469.00,5335.03,469.00
2006-06-25,468.00,5335.03,468.00
2006-06-26,465.00,5335.02,465.00
2006-06-27,421.09,5334.97,483.00
2006-06-28,400.81,5334.92,476.00
2006-06-29,348.59,5334.85,468.00
2006-06-30,376.13,5334.79,469.00
2006-07-01,341.31,5334.69,474.00
2006-07-02,295.30,5334.57,477.00
2006-07-03,327.76,5334.47,483.00
2006-07-04,243.48,5334.31,483.00
2006-07-05,282.41,5334.18,482.00
2006-07-06,254.79,5334.03,481.00
2006-07-07,254.80,5333.88,481.00
2006-07-08,253.79,5333.73,480.00
2006-07-09,223.18,5333.57,480.00
2006-07-10,204.80,5333.38,479.00
2006-07-11,209.23,5333.20,479.00
2006-07-12,173.85,5333.00,479.00
2006-07-13,177.26,5332.80,478.00
2006-07-14,180.97,5332.61,479.00
2006-07-15,200.31,5332.42,479.00
2006-07-16,199.30,5332.22,478.00
2006-07-17,169.29,5332.01,478.00
2006-07-18,156.42,5331.80,478.00
2006-07-19,168.65,5331.58,477.00
2006-07-20,155.36,5331.38,476.00
2006-07-21,168.19,5331.16,476.00
2006-07-22,185.29,5330.95,476.00
2006-07-23,137.27,5330.72,475.00
2006-07-24,125.44,5330.50,476.00
2006-07-25,154.36,5330.27,475.00
2006-07-26,111.62,5330.02,475.00
2006-07-27,105.34,5329.78,473.00
2006-07-28,152.37,5329.54,473.00
2006-07-29,129.06,5329.18,672.00
2006-07-30,75.48,5328.78,674.00
2006-07-31,121.51,5328.39,673.00
2006-08-01,129.07,5328.01,672.00
2006-08-02,115.23,5327.63,671.00
2006-08-03,131.34,5327.27,670.00
2006-08-04,113.24,5326.89,669.00
2006-08-05,113.24,5326.50,669.00
2006-08-06,125.06,5326.13,668.00
2006-08-07,90.32,5325.73,676.00
2006-08-08,95.30,5325.33,681.00
2006-08-09,97.58,5324.93,679.00
2006-08-10,105.14,5324.54,678.00
2006-08-11,61.38,5324.12,677.00
2006-08-12,64.66,5323.71,676.00
2006-08-13,119.83,5323.31,675.00
2006-08-14,96.12,5322.90,674.00
2006-08-15,79.55,5322.47,702.00
2006-08-16,128.10,5321.88,943.00
2006-08-17,100.44,5321.23,1020.00
2006-08-18,103.66,5320.59,1020.00
2006-08-19,99.53,5319.93,1020.00
2006-08-20,86.41,5319.27,1030.00
2006-08-21,70.73,5318.58,1030.00
2006-08-22,39.35,5317.89,1030.00
2006-08-23,83.38,5317.21,1020.00
2006-08-24,55.61,5316.50,1020.00
2006-08-25,67.52,5315.80,1020.00
2006-08-26,-177.54,5315.11,1020.00
2006-08-27,-30.05,5314.39,1020.00
2006-08-28,376.49,5313.67,1030.00
2006-08-29,141.52,5312.37,967.00
2006-08-30,39.77,5311.72,892.00
2006-08-31,9.02,5311.06,888.00
2006-09-01,61.52,5310.43,887.00
2006-09-02,54.40,5309.78,884.00
2006-09-03,62.55,5309.14,882.00
2006-09-04,78.46,5308.57,784.00
2006-09-05,36.34,5308.45,187.00
2006-09-06,51.50,5308.45,51.50
2006-09-07,62.62,5308.46,51.60
2006-09-08,66.70,5308.47,52.00
2006-09-09,78.22,5308.50,52.50
2006-09-10,63.53,5308.50,52.50
2006-09-11,41.47,5308.50,52.50
2006-09-12,78.22,5308.51,52.50
2006-09-13,37.80,5308.51,52.50
2006-09-14,41.47,5308.50,52.50
2006-09-15,52.50,5308.49,52.50
2006-09-16,52.50,5308.49,52.50
2006-09-17,52.50,5308.50,52.50
2006-09-18,78.22,5308.52,52.50
2006-09-19,64.33,5308.52,53.30
2006-09-20,64.52,5308.53,53.50
