date,fb,mm,mx,mn,af
1989-07-02,6196.57,63.69,82.12,41.08,48860.00
1989-07-03,6196.41,68.22,87.31,45.01,48492.00
1989-07-04,6196.26,68.14,84.71,46.74,48124.00
1989-07-05,6196.08,65.68,82.83,46.11,47708.00
1989-07-06,6195.95,68.09,87.23,45.33,47407.05
1989-07-07,6195.76,71.20,89.27,46.19,46971.24
1989-07-08,6195.60,75.21,88.49,58.22,46613.25
1989-07-09,6195.43,68.94,80.08,58.38,46216.36
1989-07-10,6195.25,62.79,77.64,44.78,45796.11
1989-07-11,6195.08,67.77,86.05,43.05,45422.56
1989-07-12,6194.88,66.65,75.44,58.69,44970.62
1989-07-13,6194.77,65.70,81.26,46.43,44720.81
1989-07-14,6194.55,69.81,84.64,52.48,44228.77
1989-07-15,6194.41,69.17,80.00,54.68,43918.39
1989-07-16,6194.21,63.99,75.83,49.49,43471.77
1989-07-17,6194.13,63.58,79.92,45.56,43297.66
1989-07-18,6193.88,68.65,86.52,47.53,42741.25
1989-07-19,6193.71,75.73,93.13,54.05,42392.60
1989-07-20,6193.54,75.03,90.61,59.32,42022.16
1989-07-21,6193.39,68.65,81.18,57.83,41709.83
1989-07-22,6193.22,68.48,85.82,51.77,41339.39
1989-07-23,6193.04,70.69,83.85,56.41,40954.43
1989-07-24,6192.87,69.92,84.95,50.04,40589.98
1989-07-25,6192.71,71.51,86.68,51.85,40256.01
1989-07-26,6192.53,74.25,88.72,58.06,39886.50
1989-07-27,6192.35,73.20,87.07,55.78,39502.79
1989-07-28,6192.16,71.42,86.76,53.19,39111.97
1989-07-29,6191.99,70.78,88.41,48.47,38750.60
1989-07-30,6191.80,71.64,89.59,50.20,38373.83
1989-07-31,6191.60,71.35,86.37,51.46,37969.66
1989-08-01,6191.41,66.94,76.85,52.80,37586.04
1989-08-02,6191.22,62.23,76.46,45.33,37209.27
1989-08-03,6191.03,62.90,77.80,45.25,36825.65
1989-08-04,6190.83,65.76,81.88,45.88,36434.17
1989-08-05,6190.65,66.25,81.81,49.41,36077.95
1989-08-06,6190.46,67.52,84.71,49.10,35708.54
1989-08-07,6190.29,67.61,81.73,51.22,35391.91
1989-08-08,6190.19,62.67,75.28,55.63,35194.01
1989-08-09,6190.07,62.94,75.83,49.26,34956.53
1989-08-10,6189.96,65.00,77.40,50.28,34753.95
1989-08-11,6189.84,64.19,75.67,50.36,34516.98
1989-08-12,6189.72,76.11,83.93,70.56,34292.81
1989-08-13,6189.61,68.18,85.19,48.79,34081.45
1989-08-14,6189.48,71.54,82.91,61.68,33838.07
1989-08-15,6189.30,66.00,81.41,50.28,33505.02
1989-08-16,6189.17,64.53,82.12,46.58,33261.64
1989-08-17,6189.03,64.17,79.92,43.12,32992.64
1989-08-18,6188.96,61.49,72.37,49.02,32860.26
1989-08-19,6188.85,58.42,72.84,45.88,32667.17
1989-08-20,6188.76,60.21,69.93,51.93,32492.76
1989-08-21,6188.59,60.04,74.81,43.36,32181.33
1989-08-22,6188.43,62.83,78.03,47.53,31888.58
1989-08-23,6188.30,50.92,59.32,44.07,31651.89
1989-08-24,6188.26,46.74,56.10,38.96,31583.38
1989-08-25,6188.20,49.03,64.51,32.20,31465.03
1989-08-26,6188.11,55.52,72.84,34.95,31303.09
1989-08-27,6188.03,57.55,74.02,40.92,31159.83
1989-08-28,6187.95,59.65,77.88,39.82,31014.49
1989-08-29,6187.85,63.29,81.02,43.91,30841.37
1989-08-30,6187.74,59.91,66.79,51.54,30650.34
1989-08-31,6187.65,54.05,69.78,37.07,30489.16
1989-09-01,6187.56,59.52,77.17,39.98,30333.95
1989-09-02,6187.46,57.84,68.52,45.96,30154.87
1989-09-03,6187.38,55.48,74.26,36.68,30011.59
1989-09-04,6187.29,59.25,79.21,38.80,29856.38
1989-09-05,6187.18,58.64,78.19,41.87,29665.36
1989-09-06,6187.05,52.53,61.21,47.68,29438.51
1989-09-07,6187.01,47.24,56.25,39.19,29366.88
1989-09-08,6186.93,49.87,65.77,33.77,29226.35
1989-09-09,6186.83,52.63,66.00,38.41,29051.36
1989-09-10,6186.74,50.13,65.53,32.20,28899.71
1989-09-11,6186.62,49.01,63.80,32.12,28695.56
1989-09-12,6186.56,50.53,66.32,35.89,28584.74
1989-09-13,6186.44,50.79,72.61,29.84,28380.59
1989-09-14,6186.35,55.20,76.54,34.79,28228.94
1989-09-15,6186.26,57.32,76.46,38.01,28077.29
1989-09-16,6186.17,59.23,77.95,38.72,27919.80
1989-09-17,6186.09,49.88,60.50,39.35,27785.65
1989-09-18,6185.99,44.89,58.22,32.51,27611.61
1989-09-19,6185.98,48.28,60.03,36.13,27594.82
1989-09-20,6185.94,52.95,64.98,39.04,27527.66
1989-09-21,6185.92,52.70,71.51,34.01,27499.68
1989-09-22,6185.90,55.13,71.90,36.36,27466.10
1989-09-23,6185.88,57.26,75.99,38.33,27426.93
1989-09-24,6185.87,58.08,78.27,39.43,27421.33
1989-09-25,6185.84,58.53,75.83,40.92,27359.77
1989-09-26,6185.80,59.62,74.42,42.81,27303.80
1989-09-27,6185.77,59.82,73.79,47.68,27253.43
1989-09-28,6185.77,57.95,75.99,41.71,27253.43
1989-09-29,6185.72,58.27,75.75,40.45,27169.48
1989-09-30,6185.75,44.66,53.82,36.91,27214.25
1989-10-01,6185.71,46.01,54.52,40.84,27147.10
1989-10-02,6185.69,40.87,43.99,36.29,27119.11
1989-10-03,6185.67,37.98,42.73,34.32,27091.13
1989-10-04,6185.65,40.06,51.54,29.52,27051.95
1989-10-05,6185.64,41.36,57.04,26.61,27040.76
1989-10-06,6185.63,46.43,59.32,33.30,27018.37
1989-10-07,6185.61,45.96,62.70,29.84,26984.79
1989-10-08,6185.60,48.21,67.58,31.49,26973.60
1989-10-09,6185.59,51.81,70.96,36.05,26951.21
1989-10-10,6185.57,52.77,73.08,35.42,26923.23
1989-10-11,6185.55,55.98,66.55,42.73,26884.05
1989-10-12,6185.53,50.29,69.15,33.53,26856.07
1989-10-13,6185.51,52.90,66.24,39.43,26816.89
1989-10-14,6185.49,47.03,63.25,34.32,26788.91
1989-10-15,6185.45,42.69,52.48,31.17,26721.75
1989-10-16,6185.43,37.86,53.35,22.68,26688.17
1989-10-17,6185.42,41.39,60.66,25.36,26671.38
1989-10-18,6185.43,44.85,65.77,28.42,26688.17
1989-10-19,6185.42,48.14,69.15,31.02,26671.38
1989-10-20,6185.42,46.12,62.23,33.77,26671.38
1989-10-21,6185.41,49.54,55.70,40.69,26660.19
1989-10-22,6185.41,48.79,56.65,39.82,26660.19
1989-10-23,6185.41,49.04,59.87,43.36,26660.19
1989-10-24,6185.38,38.07,43.60,33.38,26604.22
1989-10-25,6185.39,32.83,34.24,31.49,26621.01
1989-10-26,6185.43,33.14,40.69,24.81,26688.17
1989-10-27,6185.43,29.67,36.52,26.54,26688.17
1989-10-28,6185.41,26.93,29.21,25.12,26660.19
1989-10-29,6185.43,23.85,36.84,13.56,26688.17
1989-10-30,6185.43,25.90,44.54,13.56,26688.17
1989-10-31,6185.43,27.03,36.52,18.44,26688.17
1989-11-01,6185.42,25.64,40.77,13.41,26671.38
1989-11-02,6185.43,28.38,47.84,14.11,26688.17
1989-11-03,6185.43,34.63,46.43,21.50,26688.17
1989-11-04,6185.46,38.86,48.31,28.74,26738.54
1989-11-05,6185.45,33.39,41.63,26.93,26721.75
1989-11-06,6185.44,31.31,40.92,19.62,26710.56
1989-11-07,6185.44,35.82,41.95,26.14,26710.56
1989-11-08,6185.45,35.23,49.34,20.72,26721.75
1989-11-09,6185.45,38.72,55.55,27.09,26721.75
1989-11-10,6185.47,40.94,64.59,28.19,26760.93
1989-11-11,6185.48,40.75,63.88,27.17,26766.53
1989-11-12,6185.48,40.70,55.08,27.79,26766.53
1989-11-13,6185.45,39.13,51.38,28.34,26721.75
1989-11-14,6185.46,29.93,35.73,24.10,26738.54
1989-11-15,6185.46,29.77,44.62,16.39,26738.54
1989-11-16,6185.46,32.73,45.25,19.54,26738.54
1989-11-17,6185.47,34.69,38.80,30.23,26760.93
1989-11-18,6185.48,35.65,46.82,30.47,26766.53
1989-11-19,6185.49,37.59,56.57,26.93,26788.91
1989-11-20,6185.49,35.79,57.91,22.61,26788.91
1989-11-21,6185.48,35.33,50.04,24.33,26766.53
1989-11-22,6185.49,30.57,50.99,17.89,26788.91
1989-11-23,6185.50,33.61,48.00,23.47,26805.70
1989-11-24,6185.55,33.98,39.59,28.66,26884.05
1989-11-25,6185.55,27.12,33.61,18.05,26884.05
1989-11-26,6185.57,27.54,33.69,21.98,26923.23
1989-11-27,6185.58,20.68,26.22,9.87,26934.42
1989-11-28,6185.58,9.48,21.74,2.16,26934.42
1989-11-29,6185.58,9.17,22.76,-1.14,26934.42
1989-11-30,6185.59,11.10,26.93,1.93,26951.21
1989-12-01,6185.58,13.36,28.97,2.95,26934.42
1989-12-02,6185.60,16.93,36.84,5.62,26973.60
1989-12-03,6185.59,20.11,32.75,11.36,26951.21
1989-12-04,6185.62,24.61,31.96,14.98,27001.58
1989-12-05,6185.64,35.53,45.40,18.75,27040.76
1989-12-06,6185.65,31.93,34.24,24.41,27051.95
1989-12-07,6185.65,24.54,36.91,16.08,27051.95
1989-12-08,6185.66,34.47,49.73,19.38,27068.74
1989-12-09,6185.66,30.37,39.35,22.84,27068.74
1989-12-10,6185.66,21.46,24.02,19.46,27068.74
1989-12-11,6185.65,15.44,23.78,7.20,27051.95
1989-12-12,6185.66,17.30,34.24,4.76,27068.74
1989-12-13,6185.67,22.27,36.99,10.10,27091.13
1989-12-14,6185.68,28.98,38.49,16.55,27096.72
1989-12-15,6185.67,23.52,37.54,14.90,27091.13
1989-12-16,6185.68,23.75,33.77,13.56,27096.72
1989-12-17,6185.69,24.16,34.16,13.72,27119.11
1989-12-18,6185.68,22.33,29.84,12.78,27096.72
1989-12-19,6185.69,19.49,37.62,6.09,27119.11
1989-12-20,6185.68,20.18,32.83,7.43,27096.72
1989-12-21,6185.69,23.38,38.41,12.78,27119.11
1989-12-22,6185.70,22.50,38.88,12.07,27135.90
1989-12-23,6185.69,23.99,46.11,12.23,27119.11
1989-12-24,6185.69,19.53,35.50,10.34,27119.11
1989-12-25,6185.69,19.48,39.35,6.88,27119.11
1989-12-26,6185.69,17.73,40.14,4.84,27119.11
1989-12-27,6185.69,19.26,38.80,7.27,27119.11
1989-12-28,6185.70,24.62,32.83,16.79,27135.90
1989-12-29,6185.70,24.86,30.78,21.43,27135.90
1989-12-30,6185.71,26.77,35.89,18.83,27147.10
1989-12-31,6185.69,21.86,37.39,8.93,27119.11
1990-01-01,6185.71,23.36,34.95,14.98,27147.10
1990-01-02,6185.71,18.26,26.06,5.70,27147.10
1990-01-03,6185.70,6.38,18.99,-4.68,27135.90
1990-01-04,6185.72,14.47,31.17,-1.77,27169.48
1990-01-05,6185.70,24.46,35.42,7.59,27135.90
1990-01-06,6185.74,20.61,35.11,11.21,27203.06
1990-01-07,6185.76,34.23,44.07,13.01,27236.64
1990-01-08,6185.88,38.83,45.64,32.35,27426.93
1990-01-09,6185.90,43.25,51.14,34.87,27466.10
1990-01-10,6185.92,44.17,52.17,30.86,27499.68
1990-01-11,6185.92,32.46,46.27,25.51,27499.68
1990-01-12,6185.95,36.14,46.66,23.71,27544.46
1990-01-13,6185.95,33.69,38.64,26.85,27544.46
1990-01-14,6186.03,29.74,32.98,26.14,27686.49
1990-01-15,6186.03,27.57,29.68,22.76,27686.49
1990-01-16,6186.02,17.92,28.82,-5.70,27663.16
1990-01-17,6186.04,8.55,23.86,-10.89,27692.33
1990-01-18,6186.03,13.08,27.72,-9.55,27686.49
1990-01-19,6186.03,-3.11,25.12,-21.58,27686.49
1990-01-20,6186.04,-3.58,13.80,-20.09,27692.33
1990-01-21,6186.04,2.03,22.21,-13.25,27692.33
1990-01-22,6186.08,8.72,25.36,-4.52,27762.32
1990-01-23,6186.09,24.36,34.87,2.32,27785.65
1990-01-24,6186.08,11.77,26.14,-2.32,27762.32
1990-01-25,6186.08,20.01,42.81,-2.95,27762.32
1990-01-26,6186.10,24.08,42.26,1.14,27803.15
1990-01-27,6186.11,8.93,26.69,-10.34,27814.82
1990-01-28,6186.14,27.06,29.84,23.23,27867.31
1990-01-29,6186.16,,,,27911.06
1990-01-30,6186.19,25.46,28.74,24.33,27954.80
1990-01-31,6186.21,24.14,31.33,20.95,27989.80
1990-02-01,6186.23,23.27,27.79,17.18,28030.63
1990-02-02,6186.21,20.37,29.52,0.98,27989.80
1990-02-03,6186.23,11.30,28.50,-8.53,28030.63
1990-02-04,6186.22,20.17,27.09,-2.63,28007.30
1990-02-05,6186.23,4.04,23.31,-13.87,28030.63
1990-02-06,6186.25,21.96,29.84,8.45,28059.79
1990-02-07,6186.26,10.04,21.43,-11.20,28077.29
1990-02-08,6186.26,14.61,28.27,-15.13,28077.29
1990-02-09,6186.29,28.47,36.13,21.50,28129.79
1990-02-10,6186.30,36.63,40.45,25.99,28141.45
1990-02-11,6186.30,27.08,40.53,13.09,28141.45
1990-02-12,6186.30,20.21,41.47,0.04,28141.45
1990-02-13,6186.31,8.38,13.80,-0.12,28163.00
1990-02-14,6186.31,4.94,7.75,-0.74,28163.00
1990-02-15,6186.32,9.85,20.40,-7.82,28182.28
1990-02-16,6186.36,20.45,25.04,17.10,28252.27
1990-02-17,6186.35,19.17,29.76,14.43,28228.94
1990-02-18,6186.38,17.24,20.88,13.80,28281.44
1990-02-19,6186.40,17.03,28.42,-2.47,28310.60
1990-02-20,6186.40,6.62,23.71,-12.54,28310.60
1990-02-21,6186.42,30.18,35.66,20.25,28351.43
1990-02-22,6186.44,26.48,39.04,13.33,28380.59
1990-02-23,6186.44,16.63,36.84,0.36,28380.59
1990-02-24,6186.45,25.52,43.12,11.28,28403.93
1990-02-25,6186.46,26.67,43.12,13.25,28421.42
1990-02-26,6186.48,23.78,45.33,11.44,28456.42
1990-02-27,6186.49,24.49,43.52,6.33,28473.92
1990-02-28,6186.50,23.45,42.02,5.31,28485.58
1990-03-01,6186.54,32.81,39.43,27.24,28555.58
1990-03-02,6186.58,35.84,43.28,30.15,28625.57
1990-03-03,6186.80,35.10,41.08,27.32,28998.87
1990-03-04,6186.95,29.43,41.95,17.18,29267.17
1990-03-05,6187.06,31.03,34.01,27.64,29450.45
1990-03-06,6187.13,30.56,36.68,25.83,29575.81
1990-03-07,6187.20,32.18,46.11,16.71,29701.18
1990-03-08,6187.27,36.47,44.07,28.34,29820.57
1990-03-09,6187.34,33.55,50.59,20.09,29945.93
1990-03-10,6187.46,36.71,49.26,25.36,30154.87
1990-03-11,6187.55,21.17,25.51,15.45,30310.07
1990-03-12,6187.59,13.01,23.78,-8.37,30381.71
1990-03-13,6187.62,20.60,27.24,12.62,30435.44
1990-03-14,6187.68,28.85,34.95,19.93,30536.92
1990-03-15,6187.70,28.20,35.73,20.56,30578.71
1990-03-16,6187.74,31.07,49.73,11.36,30650.34
1990-03-17,6187.80,38.50,48.08,30.62,30757.79
1990-03-18,6187.88,36.09,50.52,23.63,30889.13
1990-03-19,6187.99,40.44,57.12,26.69,31086.12
1990-03-20,6188.12,42.40,57.91,28.03,31328.00
1990-03-21,6188.25,39.77,54.45,26.06,31564.69
1990-03-22,6188.39,41.49,56.57,28.74,31820.07
1990-03-23,6188.49,38.02,44.46,28.19,32006.93
1990-03-24,6188.63,34.21,49.57,20.64,32256.07
1990-03-25,6188.77,38.50,55.86,24.41,32517.68
1990-03-26,6188.88,39.58,51.54,28.89,32723.22
1990-03-27,6188.99,36.27,41.71,29.60,32916.31
1990-03-28,6189.07,33.82,39.74,27.24,33069.50
1990-03-29,6189.15,34.22,45.48,23.78,33216.81
1990-03-30,6189.23,37.86,52.87,22.05,33370.52
1990-03-31,6189.31,40.94,58.30,23.31,33524.24
1990-04-01,6189.44,44.05,62.54,26.54,33774.02
1990-04-02,6189.54,46.66,65.77,28.74,33946.95
1990-04-03,6189.61,47.21,63.33,31.49,34081.45
1990-04-04,6189.71,47.07,61.21,34.48,34273.59
1990-04-05,6189.78,45.46,59.79,30.00,34408.09
1990-04-06,6189.85,44.77,62.39,27.40,34542.59
1990-04-07,6189.93,43.97,50.36,38.41,34696.31
1990-04-08,6189.97,39.75,48.71,34.87,34760.36
1990-04-09,6190.07,41.77,54.29,31.10,34956.53
1990-04-10,6190.12,45.00,63.02,26.77,35055.48
1990-04-11,6190.15,46.96,61.21,32.04,35114.85
1990-04-12,6190.19,44.53,57.43,31.96,35194.01
1990-04-13,6190.23,46.43,61.99,29.92,35266.57
1990-04-14,6190.28,51.76,69.31,36.60,35365.52
1990-04-15,6190.36,53.54,71.51,35.26,35517.24
1990-04-16,6190.36,54.89,67.65,39.51,35517.24
1990-04-17,6190.37,46.40,55.00,40.22,35537.03
1990-04-18,6190.40,45.01,57.43,33.45,35596.40
1990-04-19,6190.44,48.12,61.68,32.98,35675.56
1990-04-20,6190.48,50.15,61.92,42.34,35754.72
1990-04-21,6190.54,46.93,56.18,40.22,35873.46
1990-04-22,6190.58,42.81,50.52,33.61,35952.62
1990-04-23,6190.63,40.29,49.96,34.63,36044.97
1990-04-24,6190.40,36.13,41.79,32.20,35596.40
1990-04-25,6190.52,40.37,52.09,25.75,35827.28
1990-04-26,6190.46,39.52,46.19,30.55,35708.54
1990-04-27,6190.78,46.69,56.33,37.70,36328.63
1990-04-28,6190.34,36.63,55.39,25.44,35484.26
1990-04-29,6190.63,29.79,35.81,26.06,36044.97
1990-04-30,6190.81,32.96,41.47,27.32,36401.19
1990-05-01,6190.85,38.24,51.93,24.33,36467.15
1990-05-02,6190.81,45.71,53.27,37.70,36401.19
1990-05-03,6190.98,47.71,58.77,37.70,36717.82
1990-05-04,6191.02,50.67,67.89,32.12,36798.25
1990-05-05,6191.04,54.53,73.16,35.97,36846.20
1990-05-06,6191.00,53.16,71.82,37.31,36764.00
1990-05-07,6191.01,38.62,50.67,29.76,36777.70
1990-05-08,6190.88,34.96,45.88,25.91,36526.52
1990-05-09,6191.03,42.76,63.02,20.17,36825.65
1990-05-10,6191.03,48.40,65.14,30.78,36825.65
1990-05-11,6190.96,45.40,54.29,36.84,36684.84
1990-05-12,6190.86,43.27,53.82,29.21,36493.54
1990-05-13,6190.93,43.05,56.18,33.30,36625.47
1990-05-14,6190.65,39.51,50.12,30.47,36077.95
1990-05-15,6190.82,37.89,48.16,24.81,36407.78
1990-05-16,6190.80,43.56,60.81,23.71,36374.80
1990-05-17,6190.79,49.57,63.96,33.61,36355.01
1990-05-18,6190.71,48.42,57.04,32.90,36203.29
1990-05-19,6190.55,45.25,51.69,39.04,35893.25
1990-05-20,6190.47,44.91,52.48,34.56,35734.93
1990-05-21,6190.45,52.73,64.75,41.40,35701.95
1990-05-22,6190.39,53.37,64.82,43.05,35576.61
1990-05-23,6190.27,52.22,67.34,35.89,35345.73
1990-05-24,6190.18,35.42,42.10,32.43,35174.22
1990-05-25,6190.11,41.19,55.78,26.30,35035.69
1990-05-26,6190.04,45.63,54.37,38.88,34897.16
1990-05-27,6189.96,47.41,58.69,38.01,34753.95
1990-05-28,6189.97,46.36,50.83,44.93,34760.36
1990-05-29,6190.03,45.37,50.99,42.73,34877.37
1990-05-30,6190.02,46.18,56.41,37.39,34864.18
1990-05-31,6189.98,38.90,45.17,31.25,34785.98
1990-06-01,6190.04,40.27,52.09,30.55,34897.16
1990-06-02,6190.07,48.52,61.13,36.76,34956.53
1990-06-03,6190.11,57.95,73.63,39.82,35035.69
1990-06-04,6190.10,56.43,67.89,43.60,35009.30
1990-06-05,6190.11,54.37,67.42,37.39,35035.69
1990-06-06,6190.07,54.99,63.41,45.48,34956.53
1990-06-07,6190.08,56.42,67.50,43.12,34976.32
1990-06-08,6190.10,57.75,74.57,39.19,35009.30
1990-06-09,6190.14,59.59,77.88,45.48,35095.06
1990-06-10,6190.04,55.88,65.53,46.51,34897.16
1990-06-11,6190.00,48.41,60.58,33.53,34818.00
1990-06-12,6189.88,44.60,51.30,36.05,34593.83
1990-06-13,6189.80,42.58,53.27,30.78,34440.12
1990-06-14,6189.88,42.19,53.90,34.08,34593.83
1990-06-15,6189.88,47.06,55.70,37.54,34593.83
1990-06-16,6189.86,49.74,63.33,33.69,34561.81
1990-06-17,6189.83,57.33,71.59,43.36,34504.17
1990-06-18,6189.79,52.54,61.05,45.96,34427.31
1990-06-19,6189.73,55.88,69.70,39.51,34318.43
1990-06-20,6189.65,60.24,75.28,42.57,34158.31
1990-06-21,6189.54,64.75,82.36,45.09,33946.95
1990-06-22,6189.42,71.35,87.94,54.13,33729.19
1990-06-23,6189.27,67.36,85.03,51.14,33447.38
1990-06-24,6189.15,66.94,83.93,45.33,33216.81
1990-06-25,6189.02,66.24,83.77,44.85,32973.43
1990-06-26,6188.75,65.30,80.94,46.35,32480.31
1990-06-27,6188.55,61.91,77.40,44.85,32112.82
1990-06-28,6188.38,62.06,79.84,42.10,31801.38
1990-06-29,6188.21,68.52,88.41,44.93,31489.95
1990-06-30,6188.02,69.36,87.23,47.06,31141.14
1990-07-01,6187.84,72.85,85.66,60.11,30817.49
1990-07-02,6187.59,63.28,72.29,49.89,30381.71
1990-07-03,6187.44,56.93,76.62,37.23,30125.02
1990-07-04,6187.26,64.91,82.67,44.38,29802.66
1990-07-05,6187.07,65.83,81.33,44.70,29468.36
1990-07-06,6186.87,65.27,77.40,51.38,29121.36
1990-07-07,6186.65,63.45,80.71,47.53,28748.06
1990-07-08,6186.48,65.12,78.90,50.04,28456.42
1990-07-09,6186.30,65.62,78.58,50.36,28141.45
1990-07-10,6186.11,66.61,81.81,48.00,27814.82
1990-07-11,6185.94,70.00,88.49,47.92,27527.66
1990-07-12,6185.73,71.08,85.82,56.02,27186.27
1990-07-13,6185.55,70.66,84.56,58.77,26884.05
1990-07-14,6185.39,68.14,82.51,51.62,26621.01
1990-07-15,6185.17,67.32,84.71,46.03,26262.83
1990-07-16,6184.90,69.24,88.72,46.66,25821.95
1990-07-17,6184.74,66.57,82.67,53.50,25569.64
1990-07-18,6184.47,66.06,79.84,50.36,25140.19
1990-07-19,6184.30,62.54,73.87,51.85,24871.77
1990-07-20,6184.03,65.57,77.01,50.99,24453.05
1990-07-21,6183.86,66.32,80.55,49.57,24185.67
1990-07-22,6183.60,68.84,86.68,48.86,23789.85
1990-07-23,6183.37,68.19,82.51,51.62,23435.69
1990-07-24,6183.13,63.02,74.57,49.65,23065.91
1990-07-25,6182.84,55.14,72.37,40.06,22635.70
1990-07-26,6182.69,56.58,71.43,38.09,22413.28
1990-07-27,6182.56,62.23,78.50,43.52,22220.52
1990-07-28,6182.34,66.89,84.09,47.37,21904.20
1990-07-29,6182.20,67.64,83.93,51.07,21696.61
1990-07-30,6182.00,70.08,86.68,52.01,21405.00
1990-07-31,6181.83,69.49,81.88,53.66,21166.26
1990-08-01,6181.66,67.05,79.76,51.38,20932.30
1990-08-02,6181.43,65.66,79.37,49.81,20612.39
1990-08-03,6181.30,65.34,80.47,45.80,20426.18
1990-08-04,6181.06,68.16,84.87,47.68,20087.17
1990-08-05,6180.87,70.85,90.14,49.41,19834.49
1990-08-06,6180.67,72.84,91.87,50.91,19563.68
1990-08-07,6180.53,72.67,90.45,52.17,19378.62
1990-08-08,6180.32,72.28,87.78,54.76,19094.27
1990-08-09,6180.14,71.51,87.55,54.52,18859.57
1990-08-10,6179.97,66.46,76.38,56.73,18635.40
1990-08-11,6179.74,67.80,82.67,53.03,18341.27
1990-08-12,6179.66,61.69,80.47,50.44,18237.46
1990-08-13,6179.37,63.93,84.56,45.33,17869.80
1990-08-14,6179.21,68.15,85.27,46.90,17666.50
1990-08-15,6179.01,68.35,81.57,51.93,17411.30
1990-08-16,6178.81,66.23,77.01,55.63,17164.99
1990-08-17,6178.62,63.09,76.77,46.74,16931.82
1990-08-18,6178.37,54.59,62.23,6.41,16619.53
1990-08-19,6178.19,50.42,60.03,44.38,16403.01
1990-08-20,6178.19,51.71,62.23,42.42,16403.01
1990-08-21,6178.11,53.73,66.95,37.86,16303.08
1990-08-22,6178.01,57.86,68.13,43.44,16178.16
1990-08-23,6177.93,57.37,70.09,42.81,16091.42
1990-08-24,6177.88,54.39,63.72,48.55,16028.50
1990-08-25,6177.75,56.63,68.91,43.75,15879.07
1990-08-26,6177.68,58.01,70.41,45.40,15796.49
1990-08-27,6177.59,59.73,77.56,42.18,15694.24
1990-08-28,6177.52,62.35,80.55,44.70,15611.66
1990-08-29,6177.44,65.22,84.64,43.28,15525.15
1990-08-30,6177.32,62.07,72.06,50.44,15379.65
1990-08-31,6177.27,60.22,80.94,41.32,15324.59
1990-09-01,6177.20,63.66,82.12,44.70,15242.01
1990-09-02,6177.16,64.59,83.46,45.72,15194.82
1990-09-03,6177.15,64.71,80.94,47.37,15183.03
1990-09-04,6177.09,66.19,77.88,55.39,15112.24
1990-09-05,6177.05,64.21,80.86,46.98,15065.05
1990-09-06,6177.03,65.74,78.90,55.94,15045.39
1990-09-07,6176.96,59.95,78.74,47.61,14964.97
1990-09-08,6176.92,65.05,82.51,47.37,14919.94
1990-09-09,6176.90,65.30,82.99,46.66,14901.18
1990-09-10,6176.85,66.44,87.55,46.27,14841.14
1990-09-11,6176.80,67.02,86.60,47.21,14788.60
1990-09-12,6176.75,65.18,84.01,46.11,14732.31
1990-09-13,6176.67,64.28,82.12,45.09,14646.00
1990-09-14,6176.62,65.13,84.09,45.01,14585.96
1990-09-15,6176.57,61.43,75.20,44.54,14533.43
1990-09-16,6176.49,56.48,69.86,42.65,14443.37
1990-09-17,6176.45,61.77,117.66,45.25,14405.84
1990-09-18,6176.34,54.58,66.48,45.01,14282.01
1990-09-19,6176.29,55.12,62.94,47.06,14221.97
1990-09-20,6176.24,52.44,68.20,36.52,14169.43
1990-09-21,6176.22,54.55,71.98,36.76,14150.67
1990-09-22,6176.14,55.79,73.00,37.23,14060.61
1990-09-23,6176.05,56.85,69.78,44.15,13963.04
1990-09-24,6176.05,55.71,71.04,41.08,13963.04
1990-09-25,6176.00,54.34,67.97,42.81,13903.00
1990-09-26,6175.93,55.15,67.65,43.75,13828.18
1990-09-27,6175.85,52.44,64.43,39.82,13746.24
1990-09-28,6175.82,55.31,68.13,42.02,13717.74
1990-09-29,6175.82,57.13,73.63,39.67,13717.74
1990-09-30,6175.74,56.09,76.30,37.54,13628.67
1990-10-01,6175.64,57.41,75.20,39.04,13525.35
1990-10-02,6175.59,47.12,59.40,40.84,13468.35
1990-10-03,6175.55,47.63,59.79,32.75,13432.72
1990-10-04,6175.54,54.24,72.92,34.40,13418.47
1990-10-05,6175.50,54.92,64.59,37.86,13375.72
1990-10-06,6175.49,35.30,43.91,29.21,13372.16
1990-10-07,6175.46,31.42,42.57,19.70,13332.97
1990-10-08,6175.44,33.19,49.73,16.87,13315.15
1990-10-09,6175.46,41.07,64.27,24.10,13332.97
1990-10-10,6175.40,44.20,63.33,27.40,13272.40
1990-10-11,6175.40,38.27,53.50,21.82,13272.40
1990-10-12,6175.37,43.80,61.05,24.57,13240.34
1990-10-13,6175.33,49.04,54.37,36.36,13197.58
1990-10-14,6175.33,46.47,62.94,26.77,13197.58
1990-10-15,6175.33,56.40,63.88,48.39,13197.58
1990-10-16,6175.24,42.46,50.12,29.60,13104.95
1990-10-17,6175.24,35.88,55.63,17.73,13104.95
1990-10-18,6175.19,43.79,56.65,32.59,13055.07
1990-10-19,6175.18,32.17,38.88,28.27,13040.82
1990-10-20,6175.17,29.14,43.99,17.42,13030.14
1990-10-21,6175.15,36.63,56.49,19.62,13012.32
1990-10-22,6175.17,41.75,49.81,32.04,13030.14
1990-10-23,6175.16,40.04,57.83,26.46,13023.01
1990-10-24,6175.15,45.25,65.61,28.74,13012.32
1990-10-25,6175.14,48.59,69.86,33.53,12998.07
