date,qj,fb,mm,mx,mn,qd,af
1984-02-15,,,,,,,2193.00
1984-02-16,,,,,,,2193.00
1984-02-17,,,,,,,2193.00
1984-02-18,,,,,,,2193.00
1984-02-19,,,,,,,2193.00
1984-02-20,,,,,,,2193.00
1984-02-21,,,,,,,2193.00
1984-02-22,,,,,,,2193.00
1984-02-23,,,,,,,2193.00
1984-02-24,,,,,,,2193.00
1984-02-25,,,,,,,2193.00
1984-02-26,,,,,,,2193.00
1984-02-27,,,,,,,2193.00
1984-02-28,,,,,,,2193.00
1984-02-29,,,,,,,2193.00
1984-03-01,,,,,,,2193.00
1984-03-02,,,,,,,2193.00
1984-03-03,,,,,,,2193.00
1984-03-04,,,,,,,2193.00
1984-03-05,,,,,,,2193.00
1984-03-06,,,,,,,2193.00
1984-03-07,,,,,,,2193.00
1984-03-08,,,,,,,2193.00
1984-03-09,,,,,,,2193.00
1984-03-10,,,,,,,2193.00
1984-03-11,,,,,,,2193.00
1984-03-12,,,,,,,2193.00
1984-03-13,,,,,,,2193.00
1984-03-14,,,,,,,2193.00
1984-03-15,,,,,,,2193.00
1984-03-16,,,,,,,2193.00
1984-03-17,,,,,,,2193.00
1984-03-18,,,,,,,2193.00
1984-03-19,,,,,,,2193.00
1984-03-20,,,,,,,2193.00
1984-03-21,,,,,,,2193.00
1984-03-22,,,,,,,2837.00
1984-03-23,,,,,,,2837.00
1984-03-24,,,,,,,2837.00
1984-03-25,,,,,,,2837.00
1984-03-26,,,,,,,2837.00
1984-03-27,,,,,,,2797.00
1984-03-28,,,,,,,2797.00
1984-03-29,,,,,,,2797.00
1984-03-30,,,,,,,2797.00
1984-03-31,,,,,,,2797.00
1984-04-01,,,,,,,2797.00
1984-04-02,,,,,,,2756.00
1984-04-03,,,,,,,2742.00
1984-04-04,,,,,,,2729.00
1984-04-05,,,,,,,2729.00
1984-04-06,,,,,,,2715.00
1984-04-07,,,,,,,2715.00
1984-04-08,,,,,,,2715.00
1984-04-09,,,,,,,2715.00
1984-04-10,,,,,,,2715.00
1984-04-11,,,,,,,2702.00
1984-04-12,,,,,,,2702.00
1984-04-13,,,,,,,2702.00
1984-04-14,,,,,,,2702.00
1984-04-15,,,,,,,2702.00
1984-04-16,,,,,,,2702.00
1984-04-17,,,,,,,2649.00
1984-04-18,,,,,,,2649.00
1984-04-19,,,,,,,2649.00
1984-04-20,,,,,,,2675.00
1984-04-21,,,,,,,2675.00
1984-04-22,,,,,,,2675.00
1984-04-23,,,,,,,2702.00
1984-04-24,,,,,,,2702.00
1984-04-25,,,,,,,2689.00
1984-04-26,,,,,,,2662.00
1984-04-27,,,,,,,2649.00
1984-04-28,,,,,,,2649.00
1984-04-29,,,,,,,2649.00
1984-04-30,,,,,,,2609.00
1984-05-01,,,,,,,2596.00
1984-05-02,,,,,,,2596.00
1984-05-03,,,,,,,2596.00
1984-05-04,,,,,,,2582.00
1984-05-05,,,,,,,2582.00
1984-05-06,,,,,,,2582.00
1984-05-07,,,,,,,2556.00
1984-05-08,,,,,,,2543.00
1984-05-09,,,,,,,2543.00
1984-05-10,,,,,,,2505.00
1984-05-11,,,,,,,2505.00
1984-05-12,,,,,,,2505.00
1984-05-13,,,,,,,2505.00
1984-05-14,,,,,,,2505.00
1984-05-15,,,,,,,2440.00
1984-05-16,,,,,,,2428.00
1984-05-17,,,,,,,2415.00
1984-05-18,,,,,,,2415.00
1984-05-19,,,,,,,2415.00
1984-05-20,,,,,,,2415.00
1984-05-21,,,,,,,2403.00
1984-05-22,,,,,,,2390.00
1984-05-23,,,,,,,2378.00
1984-05-24,,,,,,,2365.00
1984-05-25,,,,,,,2353.00
1984-05-26,,,,,,,2353.00
1984-05-27,,,,,,,2353.00
1984-05-28,,,,,,,2353.00
1984-05-29,,,,,,,2353.00
1984-05-30,,,,,,,2303.00
1984-05-31,,,,,,,2303.00
1984-06-01,,,,,,,2254.00
1984-06-02,,,,,,,2254.00
1984-06-03,,,,,,,2254.00
1984-06-04,,,,,,,2182.00
1984-06-05,,,,,,,2182.00
1984-06-06,,,,,,,2193.00
1984-06-07,,,,,,,2193.00
1984-06-08,,,,,,,2218.00
1984-06-09,,,,,,,2218.00
1984-06-10,,,,,,,2218.00
1984-06-11,,,,,,,2218.00
1984-06-12,,,,,,,2218.00
1984-06-13,,,,,,,2218.00
1984-06-14,,,,,,,2218.00
1984-06-15,,,,,,,2218.00
1984-06-16,,,,,,,2218.00
1984-06-17,,,,,,,2218.00
1984-06-18,,,,,,,2193.00
1984-06-19,,,,,,,2170.00
1984-06-20,,,,,,,2170.00
1984-06-21,,,,,,,2170.00
1984-06-22,,,,,,,2170.00
1984-06-23,,,,,,,2170.00
1984-06-24,,,,,,,2170.00
1984-06-25,,,,,,,2099.00
1984-06-26,,,,,,,2099.00
1984-06-27,,,,,,,2040.00
1984-06-28,,,,,,,2040.00
1984-06-29,,,,,,,1904.00
1984-06-30,,,,,,,1904.00
1984-07-01,,,,,,,1904.00
1984-07-02,,,,,,,1904.00
1984-07-03,,,,,,,1881.00
1984-07-04,,,,,,,1881.00
1984-07-05,,,,,,,1881.00
1984-07-06,,,,,,,1881.00
1984-07-07,,,,,,,1881.00
1984-07-08,,,,,,,1881.00
1984-07-09,,,,,,,1666.00
1984-07-10,,,,,,,1532.00
1984-07-11,,,,,,,1583.00
1984-07-12,,,,,,,1563.00
1984-07-13,,,,,,,1532.00
1984-07-14,,,,,,,1483.00
1984-07-15,,,,,,,1483.00
1984-07-16,,,,,,,1483.00
1984-07-17,,,,,,,1483.00
1984-07-18,,,,,,,1483.00
1984-07-19,,,,,,,1347.00
1984-07-20,,,,,,,1291.00
1984-07-21,,,,,,,1291.00
1984-07-22,,,,,,,1291.00
1984-07-23,,,,,,,1291.00
1984-07-24,,,,,,,1273.00
1984-07-25,,,,,,,1192.00
1984-07-26,,,,,,,1192.00
1984-07-27,,,,,,,1192.00
1984-07-28,,,,,,,1192.00
1984-07-29,,,,,,,1192.00
1984-07-30,,,,,,,1122.00
1984-07-31,,,,,,,1183.00
1984-08-01,,,,,,,1173.06
1984-08-02,,,,,,,1163.11
1984-08-03,,,,,,,1153.17
1984-08-04,,,,,,,1143.23
1984-08-05,,,,,,,1133.29
1984-08-06,,,,,,,1123.34
1984-08-07,,,,,,,1113.40
1984-08-08,,,,,,,1103.46
1984-08-09,,,,,,,1093.51
1984-08-10,,,,,,,1083.57
1984-08-11,,,,,,,1073.63
1984-08-12,,,,,,,1063.69
1984-08-13,,,,,,,1053.74
1984-08-14,,,,,,,1043.80
1984-08-15,,,,,,,1033.86
1984-08-16,,,,,,,1023.91
1984-08-17,,,,,,,1013.97
1984-08-18,,,,,,,1004.03
1984-08-19,,,,,,,994.09
1984-08-20,,,,,,,984.14
1984-08-21,,,,,,,974.20
1984-08-22,,,,,,,964.26
1984-08-23,,,,,,,954.31
1984-08-24,,,,,,,944.37
1984-08-25,,,,,,,934.43
1984-08-26,,,,,,,924.49
1984-08-27,,,,,,,914.54
1984-08-28,,,,,,,904.60
1984-08-29,,,,,,,894.66
1984-08-30,,,,,,,884.71
1984-08-31,,,,,,,874.77
1984-09-01,,,,,,,864.83
1984-09-02,,,,,,,854.89
1984-09-03,,,,,,,844.94
1984-09-04,,,,,,,835.00
1984-09-05,,,,,,,835.00
1984-09-06,,,,,,,835.00
1984-09-07,,,,,,,835.00
1984-09-08,,,,,,,835.00
1984-09-09,,,,,,,835.00
1984-09-10,,,,,,,835.00
1984-09-11,,,,,,,835.00
1984-09-12,,,,,,,835.00
1984-09-13,,,,,,,835.00
1984-09-14,,,,,,,835.00
1984-09-15,,,,,,,835.00
1984-09-16,,,,,,,835.00
1984-09-17,,,,,,,835.00
1984-09-18,,,,,,,835.00
1984-09-19,,,,,,,835.00
1984-09-20,,,,,,,835.00
1984-09-21,,,,,,,835.00
1984-09-22,,,,,,,835.00
1984-09-23,,,,,,,835.00
1984-09-24,,,,,,,835.00
1984-09-25,,,,,,,835.00
1984-09-26,,,,,,,835.00
1984-09-27,,,,,,,835.00
1984-09-28,,,,,,,835.00
1984-09-29,,,,,,,835.00
1984-09-30,,,,,,,835.00
1984-10-01,,,,,,,763.00
1984-10-02,,,,,,,763.00
1984-10-03,,,,,,,763.00
1984-10-04,,,,,,,763.00
1984-10-05,,,,,,,763.00
1984-10-06,,,,,,,763.00
1984-10-07,,,,,,,763.00
1984-10-08,,,,,,,763.00
1984-10-09,,,,,,,763.00
1984-10-10,,,,,,,763.00
1984-10-11,,,,,,,763.00
1984-10-12,,,,,,,513.00
1984-10-13,,,,,,,513.00
1984-10-14,,,,,,,513.00
1984-10-15,,,,,,,513.00
1984-10-16,,,,,,,513.00
1984-10-17,,,,,,,513.00
1984-10-18,,,,,,,513.00
1984-10-19,,,,,,,513.00
1984-10-20,,,,,,,513.00
1984-10-21,,,,,,,513.00
1984-10-22,,,,,,,513.00
1984-10-23,,,,,,,513.00
1984-10-24,,,,,,,513.00
1984-10-25,,,,,,,513.00
1984-10-26,,,,,,,513.00
1984-10-27,,,,,,,513.00
1984-10-28,,,,,,,513.00
1984-10-29,,,,,,,513.00
1984-10-30,,,,,,,513.00
1984-10-31,,,,,,,186.00
1984-11-01,,,,,,,186.00
1984-11-02,,,,,,,179.59
1984-11-03,,,,,,,173.17
1984-11-04,,,,,,,166.76
1984-11-05,,,,,,,160.34
1984-11-06,,,,,,,153.93
1984-11-07,,,,,,,147.52
1984-11-08,,,,,,,141.10
1984-11-09,,,,,,,134.69
1984-11-10,,,,,,,128.28
1984-11-11,,,,,,,121.86
1984-11-12,,,,,,,115.45
1984-11-13,,,,,,,109.03
1984-11-14,,,,,,,102.62
1984-11-15,,,,,,,96.21
1984-11-16,,,,,,,89.79
1984-11-17,,,,,,,83.38
1984-11-18,,,,,,,76.97
1984-11-19,,,,,,,70.55
1984-11-20,,,,,,,64.14
1984-11-21,,,,,,,57.72
1984-11-22,,,,,,,51.31
1984-11-23,,,,,,,44.90
1984-11-24,,,,,,,38.48
1984-11-25,,,,,,,32.07
1984-11-26,,,,,,,25.66
1984-11-27,,,,,,,19.24
1984-11-28,,,,,,,12.83
1984-11-29,,,,,,,6.41
1984-11-30,,,,,,,0.00
1984-12-01,,,,,,,0.00
1984-12-02,,,,,,,3.33
1984-12-03,,,,,,,6.67
1984-12-04,,,,,,,10.00
1984-12-05,,,,,,,13.33
1984-12-06,,,,,,,16.67
1984-12-07,,,,,,,20.00
1984-12-08,,,,,,,23.33
1984-12-09,,,,,,,26.67
1984-12-10,,,,,,,30.00
1984-12-11,,,,,,,33.33
1984-12-12,,,,,,,36.67
1984-12-13,,,,,,,40.00
1984-12-14,,,,,,,43.33
1984-12-15,,,,,,,46.67
1984-12-16,,,,,,,50.00
1984-12-17,,,,,,,53.33
1984-12-18,,,,,,,56.67
1984-12-19,,,,,,,60.00
1984-12-20,,,,,,,63.33
1984-12-21,,,,,,,66.67
1984-12-22,,,,,,,70.00
1984-12-23,,,,,,,73.33
1984-12-24,,,,,,,76.67
1984-12-25,,,,,,,80.00
1984-12-26,,,,,,,83.33
1984-12-27,,,,,,,86.67
1984-12-28,,,,,,,90.00
1984-12-29,,,,,,,93.33
1984-12-30,,,,,,,96.67
1984-12-31,,,,,,,100.00
1985-01-01,,,,,,,100.00
1985-01-02,,,,,,,100.00
1985-01-03,,,,,,,100.00
1985-01-04,,,,,,,100.00
1985-01-05,,,,,,,100.00
1985-01-06,,,,,,,100.00
1985-01-07,,,,,,,217.00
1985-01-08,,,,,,,217.00
1985-01-09,,,,,,,217.00
1985-01-10,,,,,,,217.00
1985-01-11,,,,,,,217.00
1985-01-12,,,,,,,217.00
1985-01-13,,,,,,,217.00
1985-01-14,,,,,,,217.00
1985-01-15,,,,,,,217.00
1985-01-16,,,,,,,217.00
1985-01-17,,,,,,,316.00
1985-01-18,,,,,,,316.00
1985-01-19,,,,,,,316.00
1985-01-20,,,,,,,316.00
1985-01-21,,,,,,,316.00
1985-01-22,,,,,,,370.00
1985-01-23,,,,,,,370.00
1985-01-24,,,,,,,370.00
1985-01-25,,,,,,,370.00
1985-01-26,,,,,,,370.00
1985-01-27,,,,,,,370.00
1985-01-28,,,,,,,370.00
1985-01-29,,,,,,,435.00
1985-01-30,,,,,,,435.00
1985-01-31,,,,,,,435.00
1985-02-01,,,,,,,445.00
1985-02-02,,,,,,,445.00
1985-02-03,,,,,,,445.00
1985-02-04,,,,,,,445.00
1985-02-05,,,,,,,445.00
1985-02-06,,,,,,,445.00
1985-02-07,,,,,,,445.00
1985-02-08,,,,,,,445.00
1985-02-09,,,,,,,445.00
1985-02-10,,,,,,,445.00
1985-02-11,,,,,,,445.00
1985-02-12,,,,,,,445.00
1985-02-13,,,,,,,445.00
1985-02-14,,,,,,,445.00
1985-02-15,,,,,,,445.00
1985-02-16,,,,,,,445.00
1985-02-17,,,,,,,445.00
1985-02-18,,,,,,,445.00
1985-02-19,,,,,,,397.00
1985-02-20,,,,,,,397.00
1985-02-21,,,,,,,397.00
1985-02-22,,,,,,,397.00
1985-02-23,,,,,,,397.00
1985-02-24,,,,,,,397.00
1985-02-25,,,,,,,397.00
1985-02-26,,,,,,,397.00
1985-02-27,,,,,,,397.00
1985-02-28,,,,,,,397.00
1985-03-01,,,,,,,397.00
1985-03-02,,,,,,,397.00
1985-03-03,,,,,,,397.00
1985-03-04,,,,,,,397.00
1985-03-05,,,,,,,397.00
1985-03-06,,,,,,,397.00
1985-03-07,,,,,,,397.00
1985-03-08,,,,,,,397.00
1985-03-09,,,,,,,397.00
1985-03-10,,,,,,,397.00
1985-03-11,,,,,,,397.00
1985-03-12,,,,,,,397.00
1985-03-13,,,,,,,397.00
1985-03-14,,,,,,,397.00
1985-03-15,,,,,,,397.00
1985-03-16,,,,,,,397.00
1985-03-17,,,,,,,397.00
1985-03-18,,,,,,,397.00
1985-03-19,,,,,,,397.00
1985-03-20,,,,,,,397.00
1985-03-21,,,,,,,519.00
1985-03-22,,,,,,,519.00
1985-03-23,,,,,,,519.00
1985-03-24,,,,,,,519.00
1985-03-25,,,,,,,519.00
1985-03-26,,,,,,,519.00
1985-03-27,,,,,,,519.00
1985-03-28,,,,,,,519.00
1985-03-29,,,,,,,814.00
1985-03-30,,,,,,,814.00
1985-03-31,,,,,,,814.00
1985-04-01,,,,,,,888.00
1985-04-02,,,,,,,926.00
1985-04-03,,,,,,,926.00
1985-04-04,,,,,,,989.00
1985-04-05,,,,,,,1030.00
1985-04-06,,,,,,,1030.00
1985-04-07,,,,,,,1030.00
1985-04-08,,,,,,,1030.00
1985-04-09,,,,,,,1030.00
1985-04-10,,,,,,,1192.00
1985-04-11,,,,,,,1192.00
1985-04-12,,,,,,,1273.00
1985-04-13,,,,,,,1273.00
1985-04-14,,,,,,,1273.00
1985-04-15,,,,,,,1397.00
1985-04-16,,,,,,,1404.00
1985-04-17,,,,,,,1433.00
1985-04-18,,,,,,,1463.00
1985-04-19,,,,,,,1512.00
1985-04-20,,,,,,,1512.00
1985-04-21,,,,,,,1512.00
1985-04-22,,,,,,,1634.00
1985-04-23,,,,,,,1687.00
1985-04-24,,,,,,,1708.00
1985-04-25,,,,,,,1750.00
1985-04-26,,,,,,,1805.00
1985-04-27,,,,,,,1805.00
1985-04-28,,,,,,,1805.00
1985-04-29,,,,,,,1915.00
1985-04-30,,,,,,,1949.00
1985-05-01,,,,,,,1983.00
1985-05-02,,,,,,,2006.00
1985-05-03,,,,,,,2017.00
1985-05-04,,,,,,,2017.00
1985-05-05,,,,,,,2017.00
1985-05-06,,,,,,,2122.00
1985-05-07,,,,,,,2146.00
1985-05-08,,,,,,,2170.00
1985-05-09,,,,,,,2193.00
1985-05-10,,,,,,,2230.00
1985-05-11,,,,,,,2230.00
1985-05-12,,,,,,,2230.00
1985-05-13,,,,,,,2303.00
1985-05-14,,,,,,,2340.00
1985-05-15,,,,,,,2378.00
1985-05-16,,,,,,,2390.00
1985-05-17,,,,,,,2415.00
1985-05-18,,,,,,,2415.00
1985-05-19,,,,,,,2415.00
1985-05-20,,,,,,,2415.00
1985-05-21,,,,,,,2440.00
1985-05-22,,,,,,,2440.00
1985-05-23,,,,,,,2415.00
1985-05-24,,,,,,,2415.00
1985-05-25,,,,,,,2415.00
1985-05-26,,,,,,,2415.00
1985-05-27,,,,,,,2415.00
1985-05-28,,,,,,,2315.00
1985-05-29,,,,,,,2315.00
1985-05-30,,,,,,,2440.00
1985-05-31,,,,,,,2440.00
1985-06-01,,,,,,,2440.00
1985-06-02,,,,,,,2440.00
1985-06-03,,,,,,,2569.00
1985-06-04,,,,,,,2596.00
1985-06-05,,,,,,,2635.00
1985-06-06,,,,,,,2662.00
1985-06-07,,,,,,,2702.00
1985-06-08,,,,,,,2702.00
1985-06-09,,,,,,,2702.00
1985-06-10,,,,,,,2797.00
1985-06-11,,,,,,,2810.00
1985-06-12,,,,,,,2824.00
1985-06-13,,,,,,,2824.00
1985-06-14,,,,,,,2837.00
1985-06-15,,,,,,,2837.00
1985-06-16,,,,,,,2837.00
1985-06-17,,,,,,,2824.00
1985-06-18,,,,,,,2810.00
1985-06-19,,,,,,,2797.00
1985-06-20,,,,,,,2742.00
1985-06-21,,,,,,,2689.00
1985-06-22,,,,,,,2689.00
1985-06-23,,,,,,,2689.00
1985-06-24,,,,,,,2582.00
1985-06-25,,,,,,,2543.00
1985-06-26,,,,,,,2518.00
1985-06-27,,,,,,,2492.00
1985-06-28,,,,,,,2415.00
1985-06-29,,,,,,,2415.00
1985-06-30,,,,,,,2415.00
1985-07-01,,,,,,,2254.00
1985-07-02,,,,,,,2230.00
1985-07-03,,,,,,,2230.00
1985-07-04,,,,,,,2230.00
1985-07-05,,,,,,,2230.00
1985-07-06,,,,,,,2230.00
1985-07-07,,,,,,,2230.00
1985-07-08,,,,,,,1960.00
1985-07-09,,,,,,,1859.00
1985-07-10,,,,,,,1772.00
1985-07-11,,,,,,,1772.00
1985-07-12,,,,,,,1739.00
1985-07-13,,,,,,,1739.00
1985-07-14,,,,,,,1739.00
1985-07-15,,,,,,,1739.00
1985-07-16,,,,,,,1614.00
1985-07-17,,,,,,,1552.00
1985-07-18,,,,,,,1532.00
1985-07-19,,,,,,,1532.00
1985-07-20,,,,,,,1532.00
1985-07-21,,,,,,,1532.00
1985-07-22,,,,,,,1532.00
1985-07-23,,,,,,,1376.00
1985-07-24,,,,,,,1376.00
1985-07-25,,,,,,,1337.00
1985-07-26,,,,,,,1337.00
1985-07-27,,,,,,,1337.00
1985-07-28,,,,,,,1337.00
1985-07-29,,,,,,,1319.00
1985-07-30,,,,,,,1310.00
1985-07-31,,,,,,,1300.00
1985-08-01,,,,,,,1319.00
1985-08-02,,,,,,,1357.00
1985-08-03,,,,,,,1357.00
1985-08-04,,,,,,,1357.00
1985-08-05,,,,,,,1433.00
1985-08-06,,,,,,,1443.00
1985-08-07,,,,,,,1443.00
1985-08-08,,,,,,,1453.00
1985-08-09,,,,,,,1463.00
1985-08-10,,,,,,,1463.00
1985-08-11,,,,,,,1463.00
1985-08-12,,,,,,,1532.00
1985-08-13,,,,,,,1583.00
1985-08-14,,,,,,,1614.00
1985-08-15,,,,,,,1634.00
1985-08-16,,,,,,,1645.00
1985-08-17,,,,,,,1645.00
1985-08-18,,,,,,,1645.00
1985-08-19,,,,,,,1645.00
1985-08-20,,,,,,,1687.00
1985-08-21,,,,,,,1718.00
1985-08-22,,,,,,,1739.00
1985-08-23,,,,,,,1750.00
1985-08-24,,,,,,,1750.00
1985-08-25,,,,,,,1750.00
1985-08-26,,,,,,,1772.00
1985-08-27,,,,,,,1772.00
1985-08-28,,,,,,,1750.00
1985-08-29,,,,,,,1750.00
1985-08-30,,,,,,,1750.00
1985-08-31,,,,,,,1750.00
1985-09-01,,,,,,,1750.00
1985-09-02,,,,,,,1750.00
1985-09-03,,,,,,,1772.00
1985-09-04,,,,,,,1805.00
1985-09-05,,,,,,,1826.00
1985-09-06,,,,,,,1848.00
1985-09-07,,,,,,,1848.00
1985-09-08,,,,,,,1848.00
1985-09-09,,,,,,,1904.00
1985-09-10,,,,,,,1937.00
1985-09-11,,,,,,,1960.00
1985-09-12,,,,,,,1983.00
1985-09-13,,,,,,,1994.00
1985-09-14,,,,,,,1994.00
1985-09-15,,,,,,,1994.00
1985-09-16,,,,,,,2029.00
1985-09-17,,,,,,,2029.00
1985-09-18,,,,,,,2040.00
1985-09-19,,,,,,,2040.00
1985-09-20,,,,,,,2040.00
1985-09-21,,,,,,,2040.00
1985-09-22,,,,,,,2040.00
1985-09-23,,,,,,,2052.00
1985-09-24,,,,,,,2052.00
1985-09-25,,,,,,,2052.00
1985-09-26,,,,,,,2052.00
1985-09-27,,,,,,,2052.00
1985-09-28,,,,,,,2052.00
1985-09-29,,,,,,,2052.00
1985-09-30,,,,,,,2052.00
1985-10-01,,,,,,,2052.00
1985-10-02,,,,,,,2052.00
1985-10-03,,,,,,,2040.00
1985-10-04,,,,,,,2040.00
1985-10-05,,,,,,,2040.00
1985-10-06,,,,,,,2040.00
1985-10-07,,,,,,,2040.00
1985-10-08,,,,,,,2052.00
1985-10-09,,,,,,,2063.00
1985-10-10,,,,,,,2063.00
1985-10-11,,,,,,,2075.00
1985-10-12,,,,,,,2075.00
1985-10-13,,,,,,,2075.00
1985-10-14,,,,,,,2075.00
1985-10-15,,,,,,,2099.00
1985-10-16,,,,,,,2099.00
1985-10-17,,,,,,,2087.00
1985-10-18,,,,,,,2099.00
1985-10-19,,,,,,,2099.00
1985-10-20,,,,,,,2099.00
1985-10-21,,,,,,,2134.00
1985-10-22,,,,,,,2122.00
1985-10-23,,,,,,,2134.00
1985-10-24,,,,,,,2146.00
1985-10-25,,,,,,,2146.00
1985-10-26,,,,,,,2146.00
1985-10-27,,,,,,,2146.00
1985-10-28,,,,,,,2170.00
1985-10-29,,,,,,,2170.00
1985-10-30,,,,,,,2170.00
1985-10-31,,,,,,,2170.00
1985-11-01,,,,,,,2170.00
1985-11-02,,,,,,,2170.00
1985-11-03,,,,,,,2170.00
1985-11-04,,,,,,,2170.00
1985-11-05,,,,,,,2182.00
1985-11-06,,,,,,,2193.00
1985-11-07,,,,,,,2193.00
1985-11-08,,,,,,,2182.00
1985-11-09,,,,,,,2182.00
1985-11-10,,,,,,,2182.00
1985-11-11,,,,,,,2158.00
1985-11-12,,,,,,,2158.00
1985-11-13,,,,,,,2158.00
1985-11-14,,,,,,,2158.00
1985-11-15,,,,,,,2158.00
1985-11-16,,,,,,,2158.00
1985-11-17,,,,,,,2158.00
1985-11-18,,,,,,,2134.00
1985-11-19,,,,,,,2122.00
1985-11-20,,,,,,,2113.00
1985-11-21,,,,,,,2099.00
1985-11-22,,,,,,,2099.00
1985-11-23,,,,,,,2099.00
1985-11-24,,,,,,,2099.00
1985-11-25,,,,,,,2087.00
1985-11-26,,,,,,,2087.00
1985-11-27,,,,,,,2087.00
1985-11-28,,,,,,,2087.00
1985-11-29,,,,,,,2087.00
1985-11-30,,,,,,,2087.00
1985-12-01,,,,,,,2087.00
1985-12-02,,,,,,,2063.00
1985-12-03,,,,,,,2052.00
1985-12-04,,,,,,,2052.00
1985-12-05,,,,,,,2040.00
1985-12-06,,,,,,,2029.00
1985-12-07,,,,,,,2029.00
1985-12-08,,,,,,,2029.00
1985-12-09,,,,,,,2017.00
1985-12-10,,,,,,,2017.00
1985-12-11,,,,,,,2006.00
1985-12-12,,,,,,,2006.00
1985-12-13,,,,,,,2006.00
1985-12-14,,,,,,,2006.00
1985-12-15,,,,,,,2006.00
1985-12-16,,,,,,,1960.00
1985-12-17,,,,,,,1960.00
1985-12-18,,,,,,,1960.00
1985-12-19,,,,,,,1960.00
1985-12-20,,,,,,,1960.00
1985-12-21,,,,,,,1960.00
1985-12-22,,,,,,,1960.00
1985-12-23,,,,,,,1960.00
1985-12-24,,,,,,,1960.00
1985-12-25,,,,,,,1960.00
1985-12-26,,,,,,,1960.00
1985-12-27,,,,,,,1960.00
1985-12-28,,,,,,,1960.00
1985-12-29,,,,,,,1960.00
1985-12-30,,,,,,,1960.00
1985-12-31,,,,,,,1739.00
1986-01-01,,,,,,,1739.00
1986-01-02,,,,,,,1739.00
1986-01-03,,,,,,,1739.00
1986-01-04,,,,,,,1739.00
1986-01-05,,,,,,,1739.00
1986-01-06,,,,,,,1739.00
1986-01-07,,,,,,,1739.00
1986-01-08,,,,,,,1739.00
1986-01-09,,,,,,,1739.00
1986-01-10,,,,,,,1739.00
1986-01-11,,,,,,,1739.00
1986-01-12,,,,,,,1739.00
1986-01-13,,,,,,,1794.00
1986-01-14,,,,,,,1794.00
1986-01-15,,,,,,,1815.00
1986-01-16,,,,,,,1848.00
1986-01-17,,,,,,,1848.00
1986-01-18,,,,,,,1848.00
1986-01-19,,,,,,,1848.00
1986-01-20,,,,,,,1859.00
1986-01-21,,,,,,,1859.00
1986-01-22,,,,,,,1859.00
1986-01-23,,,,,,,1859.00
1986-01-24,,,,,,,1848.00
1986-01-25,,,,,,,1848.00
1986-01-26,,,,,,,1848.00
1986-01-27,,,,,,,1815.00
1986-01-28,,,,,,,1815.00
1986-01-29,,,,,,,1815.00
1986-01-30,,,,,,,1815.00
1986-01-31,,,,,,,1815.00
1986-02-01,,,,,,,1815.00
1986-02-02,,,,,,,1815.00
1986-02-03,,,,,,,1815.00
1986-02-04,,,,,,,1815.00
1986-02-05,,,,,,,1805.00
1986-02-06,,,,,,,1805.00
1986-02-07,,,,,,,1805.00
1986-02-08,,,,,,,1805.00
1986-02-09,,,,,,,1805.00
1986-02-10,,,,,,,1794.00
1986-02-11,,,,,,,1783.00
1986-02-12,,,,,,,1783.00
1986-02-13,,,,,,,1772.00
1986-02-14,,,,,,,1772.00
1986-02-15,,,,,,,1772.00
1986-02-16,,,,,,,1772.00
1986-02-17,,,,,,,1772.00
1986-02-18,,,,,,,1772.00
1986-02-19,,,,,,,1777.00
1986-02-20,,,,,,,1777.00
1986-02-21,,,,,,,1772.00
1986-02-22,,,,,,,1772.00
1986-02-23,,,,,,,1772.00
1986-02-24,,,,,,,1761.00
1986-02-25,,,,,,,1761.00
1986-02-26,,,,,,,1761.00
1986-02-27,,,,,,,1761.00
1986-02-28,,,,,,,1761.00
1986-03-01,,,,,,,1761.00
1986-03-02,,,,,,,1761.00
1986-03-03,,,,,,,1739.00
1986-03-04,,,,,,,1750.00
1986-03-05,,,,,,,1761.00
1986-03-06,,,,,,,1826.00
1986-03-07,,,,,,,1881.00
1986-03-08,,,,,,,1926.00
1986-03-09,,,,,,,1926.00
1986-03-10,,,,,,,2017.00
1986-03-11,,,,,,,2052.00
1986-03-12,,,,,,,2110.00
1986-03-13,,,,,,,2134.00
1986-03-14,,,,,,,2193.00
1986-03-15,,,,,,,2242.00
1986-03-16,,,,,,,2242.00
1986-03-17,,,,,,,2203.00
1986-03-18,,,,,,,2340.00
1986-03-19,,,,,,,2378.00
1986-03-20,,,,,,,2440.00
1986-03-21,,,,,,,2466.00
1986-03-22,,,,,,,2992.00
1986-03-23,,,,,,,2992.00
1986-03-24,,,,,,,2569.00
1986-03-25,,,,,,,2635.00
1986-03-26,,,,,,,2649.00
1986-03-27,,,,,,,2702.00
1986-03-28,,,,,,,2715.00
1986-03-29,,,,,,,2742.00
1986-03-30,,,,,,,2742.00
1986-03-31,,,,,,,2810.00
1986-04-01,,,,,,,2865.00
1986-04-02,,,,,,,2893.00
1986-04-03,,,,,,,2820.00
1986-04-04,,,,,,,2862.00
1986-04-05,,,,,,,2862.00
1986-04-06,,,,,,,2862.00
1986-04-07,,,,,,,3045.00
1986-04-08,,,,,,,3088.00
1986-04-09,,,,,,,3130.00
1986-04-10,,,,,,,3130.00
1986-04-11,,,,,,,3130.00
1986-04-12,,,,,,,3130.00
1986-04-13,,,,,,,3130.00
