date,id,fb,qd,af
2001-07-13,10.84,3116.71,97.00,3991.80
2001-07-14,11.03,3116.27,96.00,3796.85
2001-07-15,15.12,3115.85,95.00,3612.92
2001-07-16,23.21,3115.46,94.00,3446.89
2001-07-17,7.14,3115.00,93.00,3251.00
2001-07-18,17.76,3114.57,92.00,3078.95
2001-07-19,15.50,3114.14,90.00,2906.21
2001-07-20,20.85,3113.72,89.00,2745.99
2001-07-21,17.83,3113.28,88.00,2583.01
2001-07-22,13.86,3112.81,87.00,2414.11
2001-07-23,16.34,3112.34,85.00,2253.34
2001-07-24,18.37,3111.88,84.00,2099.61
2001-07-25,19.38,3111.29,106.00,1914.80
2001-07-26,18.34,3110.67,115.00,1730.96
2001-07-27,12.74,3110.02,113.00,1547.78
2001-07-28,11.79,3109.32,110.00,1368.13
2001-07-29,10.97,3108.59,107.00,1191.80
2001-07-30,6.50,3107.79,104.00,1012.76
2001-07-31,8.22,3106.97,100.00,844.44
2001-08-01,5.93,3106.06,96.00,679.81
2001-08-02,6.28,3105.07,91.00,524.83
2001-08-03,8.23,3104.55,49.00,454.36
2001-08-04,-0.62,3104.33,18.00,425.22
2001-08-05,2.81,3104.24,11.00,413.25
2001-08-06,1.00,3104.25,0.88,414.61
2001-08-07,0.22,3104.25,0.62,414.61
2001-08-08,-0.46,3104.24,0.65,413.25
2001-08-09,0.94,3104.25,0.78,414.61
2001-08-10,-2.40,3104.19,2.50,406.70
2001-08-11,-0.29,3104.18,0.91,405.34
2001-08-12,-1.01,3104.16,0.86,402.63
2001-08-13,-0.27,3104.15,0.94,401.28
2001-08-14,-1.52,3104.12,0.94,397.44
2001-08-15,5.74,3104.20,0.90,408.06
2001-08-16,7.11,3104.22,5.60,410.54
2001-08-17,8.41,3104.19,9.70,406.70
2001-08-18,7.58,3104.15,9.70,401.28
2001-08-19,6.49,3104.09,9.80,393.37
2001-08-20,7.14,3104.05,9.20,388.18
2001-08-21,4.86,3103.99,8.40,380.26
2001-08-22,6.72,3103.94,9.00,374.76
2001-08-23,7.60,3103.90,9.30,370.20
2001-08-24,5.59,3103.82,9.40,361.47
2001-08-25,4.35,3103.71,9.90,349.14
2001-08-26,4.19,3103.60,9.70,336.99
2001-08-27,8.36,3103.57,9.50,333.58
2001-08-28,6.30,3103.50,9.60,325.79
2001-08-29,8.32,3103.48,9.00,323.52
2001-08-30,9.94,3103.50,8.40,325.79
2001-08-31,7.90,3103.47,9.10,322.38
2001-09-01,8.40,3103.45,9.00,320.10
2001-09-02,8.80,3103.44,8.80,319.15
2001-09-03,12.18,3103.47,9.90,322.38
2001-09-04,10.02,3103.49,8.40,324.66
2001-09-05,8.99,3103.50,8.00,325.79
2001-09-06,8.08,3103.47,9.20,322.38
2001-09-07,8.55,3103.41,11.00,315.74
2001-09-08,10.07,3103.36,12.00,310.23
2001-09-09,7.86,3103.27,12.00,300.17
2001-09-10,7.72,3103.18,12.00,290.12
2001-09-11,7.73,3103.09,12.00,280.06
2001-09-12,7.88,3103.01,12.00,271.14
2001-09-13,8.37,3102.94,11.00,264.69
2001-09-14,8.24,3102.86,11.00,257.57
2001-09-15,12.72,3102.88,11.00,259.39
2001-09-16,21.49,3103.10,9.80,281.20
2001-09-17,26.93,3103.42,8.00,316.88
2001-09-18,17.80,3103.52,10.00,328.07
2001-09-19,11.43,3103.51,10.00,326.93
2001-09-20,10.37,3103.49,9.70,324.66
2001-09-21,8.28,3103.46,8.50,321.24
2001-09-22,8.82,3103.44,8.40,319.15
2001-09-23,7.99,3103.40,8.70,314.60
2001-09-24,7.23,3103.35,8.50,309.09
2001-09-25,8.44,3103.33,9.00,306.82
2001-09-26,10.33,3103.35,9.40,309.09
2001-09-27,7.45,3103.32,9.40,305.68
2001-09-28,4.43,3103.24,9.20,296.76
2001-09-29,6.35,3103.20,8.80,292.39
2001-09-30,,3103.16,8.80,287.84
2001-10-01,7.39,3103.13,9.30,284.61
2001-10-02,7.08,3103.04,12.00,274.55
2001-10-03,6.72,3102.93,12.00,263.78
2001-10-04,7.25,3102.82,12.00,254.08
2001-10-05,7.87,3102.73,12.00,246.04
2001-10-06,9.33,3102.67,12.00,240.59
2001-10-07,8.64,3102.59,12.00,233.61
2001-10-08,9.86,3102.54,12.00,229.06
2001-10-09,9.86,3102.50,12.00,225.58
2001-10-10,11.52,3102.49,12.00,224.67
2001-10-11,12.58,3102.50,12.00,225.58
2001-10-12,20.58,3102.74,9.80,246.95
2001-10-13,15.66,3102.97,5.80,267.42
2001-10-14,14.80,3103.15,5.60,286.70
2001-10-15,16.83,3103.36,5.40,310.23
2001-10-16,17.85,3103.59,5.40,335.85
2001-10-17,8.92,3103.66,5.50,343.63
2001-10-18,12.86,3103.80,5.50,359.20
2001-10-19,13.24,3103.94,5.80,374.76
2001-10-20,12.22,3104.05,5.90,388.18
2001-10-21,12.53,3104.16,5.70,402.63
2001-10-22,20.91,3104.39,6.00,433.13
2001-10-23,14.16,3104.52,5.90,450.30
2001-10-24,29.56,3104.88,6.00,497.96
2001-10-25,22.38,3105.12,5.50,532.48
2001-10-26,20.75,3105.32,5.50,563.64
2001-10-27,21.32,3105.52,6.10,594.54
2001-10-28,18.28,3105.70,4.70,622.53
2001-10-29,18.12,3105.88,4.70,650.25
2001-10-30,23.15,3106.11,4.20,688.77
2001-10-31,24.71,3106.34,4.10,730.47
2001-11-01,34.49,3106.68,3.90,791.93
2001-11-02,27.41,3106.94,4.00,839.19
2001-11-03,24.63,3107.15,4.00,880.94
2001-11-04,25.45,3107.36,4.10,924.17
2001-11-05,24.50,3107.56,4.20,965.30
2001-11-06,21.55,3107.73,4.30,1000.46
2001-11-07,20.58,3107.89,4.40,1033.50
2001-11-08,18.81,3108.03,4.40,1063.06
2001-11-09,24.78,3108.21,4.50,1104.28
2001-11-10,22.67,3108.37,4.60,1141.17
2001-11-11,24.84,3108.55,4.60,1182.38
2001-11-12,25.07,3108.73,4.60,1223.99
2001-11-13,22.75,3108.89,4.70,1260.88
2001-11-14,38.83,3109.17,4.70,1329.69
2001-11-15,36.22,3109.42,4.60,1393.47
2001-11-16,31.21,3109.63,4.60,1447.20
2001-11-17,31.30,3109.84,4.80,1500.94
2001-11-18,26.42,3110.01,4.80,1544.89
2001-11-19,29.39,3110.19,4.30,1595.51
2001-11-20,40.26,3110.45,3.70,1668.78
2001-11-21,33.22,3110.66,3.70,1728.07
2001-11-22,43.05,3110.94,3.50,1807.13
2001-11-23,33.57,3111.14,3.30,1867.80
2001-11-24,41.01,3111.38,3.40,1943.11
2001-11-25,36.28,3111.59,3.50,2008.81
2001-11-26,42.19,3111.84,3.00,2086.79
2001-11-27,37.96,3112.06,2.60,2157.46
2001-11-28,19.78,3112.16,2.60,2191.95
2001-11-29,9.57,3112.20,3.00,2205.40
2001-11-30,33.09,3112.38,2.30,2266.78
2001-12-01,37.83,3112.59,1.70,2338.69
2001-12-02,33.15,3112.77,2.10,2400.66
2001-12-03,46.26,3113.03,1.10,2490.42
2001-12-04,52.84,3113.31,0.45,2594.42
2001-12-05,50.80,3113.58,0.32,2694.62
2001-12-06,46.88,3113.83,0.18,2787.22
2001-12-07,40.18,3114.04,0.23,2866.45
2001-12-08,56.55,3114.32,0.21,2978.18
2001-12-09,48.92,3114.56,0.16,3074.83
2001-12-10,58.59,3114.85,0.14,3190.68
2001-12-11,56.30,3115.12,0.14,3301.97
2001-12-12,60.38,3115.40,0.11,3421.40
2001-12-13,55.96,3115.66,0.10,3532.09
2001-12-14,53.81,3115.91,0.21,3638.41
2001-12-15,70.90,3116.23,0.16,3778.65
2001-12-16,53.73,3116.47,0.14,3884.85
2001-12-17,40.73,3116.65,0.14,3965.25
2001-12-18,40.35,3116.83,0.16,4044.90
2001-12-19,45.24,3117.03,0.17,4134.25
2001-12-20,63.25,3117.30,0.19,4259.30
2001-12-21,60.86,3117.56,0.19,4379.60
2001-12-22,58.49,3117.81,0.27,4495.15
2001-12-23,61.10,3118.07,0.29,4615.88
2001-12-24,61.18,3118.32,0.34,4736.70
2001-12-25,45.90,3118.51,0.38,4827.11
2001-12-26,60.77,3118.76,0.33,4947.11
2001-12-27,61.27,3119.01,0.31,5068.14
2001-12-28,52.98,3119.22,0.37,5172.59
2001-12-29,66.07,3119.48,0.50,5302.73
2001-12-30,53.91,3119.69,0.83,5408.03
2001-12-31,58.56,3119.92,0.73,5522.76
2002-01-01,65.02,3120.17,0.66,5650.45
2002-01-02,57.63,3120.39,0.65,5763.52
2002-01-03,63.11,3120.63,0.77,5887.19
2002-01-04,65.65,3120.88,0.65,6016.16
2002-01-05,58.75,3121.10,0.66,6131.44
2002-01-06,67.50,3121.35,0.84,6263.69
2002-01-07,75.45,3121.63,1.00,6411.34
2002-01-08,110.35,3122.04,0.93,6628.42
2002-01-09,99.57,3122.40,0.99,6824.01
2002-01-10,88.78,3122.72,1.00,6998.18
2002-01-11,111.24,3123.12,1.00,7216.88
2002-01-12,89.11,3123.43,2.00,7389.81
2002-01-13,85.35,3123.73,1.10,7557.00
2002-01-14,94.15,3124.06,1.10,7741.67
2002-01-15,73.96,3124.31,1.10,7886.29
2002-01-16,85.32,3124.60,0.94,8053.70
2002-01-17,76.97,3124.86,1.10,8204.26
2002-01-18,76.46,3125.12,1.10,8353.84
2002-01-19,85.46,3125.41,1.10,8521.25
2002-01-20,65.54,3125.63,1.20,8649.03
2002-01-21,56.07,3125.82,1.20,8757.99
2002-01-22,71.80,3126.06,1.20,8898.17
2002-01-23,74.07,3126.30,1.20,9042.86
2002-01-24,89.12,3126.59,1.10,9217.52
2002-01-25,46.65,3126.74,1.40,9307.43
2002-01-26,77.30,3126.99,1.30,9458.32
2002-01-27,64.78,3127.20,1.30,9584.40
2002-01-28,62.54,3127.40,1.70,9705.32
2002-01-29,50.18,3127.56,1.90,9801.43
2002-01-30,62.64,3127.76,1.80,9922.35
2002-01-31,83.84,3128.03,1.80,10085.38
2002-02-01,52.26,3128.19,2.00,10185.48
2002-02-02,83.46,3128.45,1.60,10348.02
2002-02-03,43.21,3128.58,2.10,10429.82
2002-02-04,67.96,3128.79,1.90,10561.14
2002-02-05,55.52,3128.96,2.00,10667.71
2002-02-06,65.04,3129.16,1.70,10793.64
2002-02-07,67.75,3129.37,1.70,10924.96
2002-02-08,67.60,3129.58,1.50,11056.28
2002-02-09,54.80,3129.75,1.10,11162.85
2002-02-10,77.28,3129.99,1.40,11313.54
2002-02-11,63.58,3130.18,1.40,11437.06
2002-02-12,67.73,3130.38,1.40,11568.74
2002-02-13,63.68,3130.57,1.40,11692.55
2002-02-14,53.75,3130.73,1.00,11797.23
2002-02-15,67.61,3130.93,1.30,11928.92
2002-02-16,54.09,3131.09,1.40,12033.59
2002-02-17,63.84,3131.28,1.60,12157.40
2002-02-18,93.98,3131.56,1.60,12340.86
2002-02-19,77.46,3131.79,1.60,12491.68
2002-02-20,74.09,3132.01,1.40,12635.99
2002-02-21,97.00,3132.29,1.40,12825.88
2002-02-22,110.52,3132.61,1.40,13042.56
2002-02-23,127.52,3132.98,1.30,13293.02
2002-02-24,151.47,3133.31,34.00,13522.01
2002-02-25,125.91,3133.40,91.00,13584.12
2002-02-26,90.33,3133.35,106.00,13549.48
2002-02-27,111.50,3133.36,108.00,13556.65
2002-02-28,100.93,3133.31,120.00,13522.01
2002-03-01,99.95,3133.30,107.00,13514.84
2002-03-02,106.49,3133.33,101.00,13536.34
2002-03-03,87.61,3133.32,98.00,13529.18
2002-03-04,97.14,3133.33,102.00,13536.34
2002-03-05,96.12,3133.33,106.00,13536.34
2002-03-06,134.09,3133.40,115.00,13584.12
2002-03-07,155.55,3133.43,142.00,13605.62
2002-03-08,143.26,3133.40,151.00,13584.12
2002-03-09,123.69,3133.34,141.00,13542.32
2002-03-10,135.60,3133.34,131.00,13542.32
2002-03-11,193.73,3133.45,150.00,13618.76
2002-03-12,275.05,3133.55,234.00,13688.04
2002-03-13,342.63,3133.60,323.00,13723.88
2002-03-14,237.39,3133.47,277.00,13633.10
2002-03-15,219.78,3133.46,215.00,13625.93
2002-03-16,186.82,3133.45,181.00,13618.76
2002-03-17,152.66,3133.39,163.00,13576.96
2002-03-18,138.00,3133.36,138.00,13556.65
2002-03-19,159.53,3133.39,138.00,13576.96
2002-03-20,157.79,3133.40,142.00,13584.12
2002-03-21,184.48,3133.42,164.00,13598.46
2002-03-22,241.09,3133.51,195.00,13660.57
2002-03-23,466.23,3133.85,338.00,13897.08
2002-03-24,611.10,3133.91,594.00,13938.89
2002-03-25,527.68,3133.83,557.00,13882.75
2002-03-26,483.23,3133.79,494.00,13855.27
2002-03-27,412.22,3133.68,445.00,13778.82
2002-03-28,384.91,3133.66,382.00,13764.49
2002-03-29,312.95,3133.58,323.00,13709.54
2002-03-30,315.97,3133.58,295.00,13709.54
2002-03-31,310.66,3133.60,280.00,13723.88
2002-04-01,286.63,3133.57,273.00,13702.38
2002-04-02,279.59,3133.55,261.00,13688.04
2002-04-03,245.49,3133.52,236.00,13667.74
2002-04-04,231.18,3133.53,213.00,13674.90
2002-04-05,222.70,3133.53,208.00,13674.90
2002-04-06,223.09,3133.52,211.00,13667.74
2002-04-07,228.33,3133.51,216.00,13660.57
2002-04-08,237.27,3133.54,211.00,13682.07
2002-04-09,200.50,3133.50,199.00,13653.40
2002-04-10,215.22,3133.51,195.00,13660.57
2002-04-11,234.97,3133.55,205.00,13688.04
2002-04-12,208.51,3133.52,202.00,13667.74
2002-04-13,224.03,3133.51,211.00,13660.57
2002-04-14,295.45,3133.58,254.00,13709.54
2002-04-15,385.55,3133.68,340.00,13778.82
2002-04-16,315.27,3133.64,316.00,13751.35
2002-04-17,278.59,3133.58,283.00,13709.54
2002-04-18,287.98,3133.61,259.00,13729.85
2002-04-19,213.09,3133.53,222.00,13674.90
2002-04-20,191.00,3133.49,186.00,13647.43
2002-04-21,147.47,3133.41,158.00,13591.29
2002-04-22,170.92,3133.43,146.00,13605.62
2002-04-23,122.61,3133.39,121.00,13576.96
2002-04-24,79.96,3133.35,80.00,13549.48
2002-04-25,69.95,3133.29,78.00,13507.67
2002-04-26,68.12,3133.25,69.00,13480.20
2002-04-27,79.67,3133.29,55.00,13507.67
2002-04-28,69.93,3133.33,46.00,13536.34
2002-04-29,14.16,3133.22,43.00,13459.89
2002-04-30,49.77,3133.22,41.00,13459.89
2002-05-01,33.77,3133.19,36.00,13438.39
2002-05-02,45.83,3133.23,26.00,13465.87
2002-05-03,-5.34,3133.12,26.00,13390.61
2002-05-04,45.38,3133.18,20.00,13431.23
2002-05-05,32.11,3133.19,22.00,13438.39
2002-05-06,20.35,3133.15,27.00,13410.92
2002-05-07,32.80,3133.16,24.00,13418.09
2002-05-08,29.62,3133.14,32.00,13403.75
2002-05-09,24.13,3133.02,64.00,13320.14
2002-05-10,16.47,3132.85,75.00,13205.65
2002-05-11,22.30,3132.71,71.00,13110.12
2002-05-12,28.44,3132.56,80.00,13008.77
2002-05-13,27.32,3132.38,90.00,12886.45
2002-05-14,27.22,3132.20,90.00,12764.13
2002-05-15,-4.09,3131.97,74.00,12609.87
2002-05-16,39.02,3131.91,60.00,12570.47
2002-05-17,9.88,3131.76,60.00,12472.55
2002-05-18,25.77,3131.66,60.00,12406.14
2002-05-19,46.20,3131.62,60.00,12380.26
2002-05-20,53.02,3131.60,60.00,12367.88
2002-05-21,63.35,3131.62,58.00,12380.26
2002-05-22,43.89,3131.59,54.00,12361.12
2002-05-23,28.82,3131.51,56.00,12308.22
2002-05-24,47.64,3131.44,72.00,12262.08
2002-05-25,24.94,3131.25,88.00,12138.27
2002-05-26,23.70,3131.06,88.00,12013.33
2002-05-27,66.02,3131.00,87.00,11973.94
2002-05-28,112.55,3131.08,87.00,12026.84
2002-05-29,274.37,3131.65,87.00,12400.52
2002-05-30,389.02,3132.55,87.00,13001.78
2002-05-31,311.33,3133.18,96.00,13431.23
2002-06-01,282.97,3133.42,203.00,13598.46
2002-06-02,286.90,3133.45,285.00,13618.76
2002-06-03,213.84,3133.36,252.00,13556.65
2002-06-04,174.19,3133.30,199.00,13514.84
2002-06-05,177.87,3133.29,185.00,13507.67
2002-06-06,162.99,3133.25,180.00,13480.20
2002-06-07,137.54,3133.20,157.00,13445.56
2002-06-08,111.55,3133.16,128.00,13418.09
2002-06-09,131.94,3133.19,126.00,13438.39
2002-06-10,132.81,3133.20,136.00,13445.56
2002-06-11,110.02,3133.17,129.00,13424.06
2002-06-12,96.63,3133.14,116.00,13403.75
2002-06-13,100.08,3133.14,103.00,13403.75
2002-06-14,61.89,3133.04,95.00,13334.47
2002-06-15,104.41,3133.06,95.00,13348.81
2002-06-16,95.70,3133.03,104.00,13327.31
2002-06-17,125.39,3133.10,98.00,13376.28
2002-06-18,143.09,3133.16,118.00,13418.09
2002-06-19,186.29,3133.25,150.00,13480.20
2002-06-20,139.15,3133.19,154.00,13438.39
2002-06-21,106.72,3133.12,125.00,13390.61
2002-06-22,73.90,3133.02,104.00,13320.14
2002-06-23,94.29,3132.99,99.00,13300.01
2002-06-24,53.08,3132.82,105.00,13184.68
2002-06-25,75.09,3132.70,109.00,13103.13
2002-06-26,-53.54,3132.20,109.00,12764.13
2002-06-27,69.89,3132.04,116.00,12655.79
2002-06-28,43.78,3131.80,114.00,12498.44
2002-06-29,53.41,3131.59,113.00,12361.12
2002-06-30,62.51,3131.41,112.00,12242.94
2002-07-01,19.76,3131.10,111.00,12040.34
2002-07-02,49.43,3130.88,111.00,11896.28
2002-07-03,39.77,3130.63,111.00,11731.95
2002-07-04,30.83,3130.35,111.00,11548.48
2002-07-05,29.09,3130.06,111.00,11359.39
2002-07-06,19.39,3129.73,111.00,11149.93
2002-07-07,55.51,3129.51,111.00,11012.15
2002-07-08,19.89,3129.21,101.00,10824.86
2002-07-09,15.67,3128.98,78.00,10680.62
2002-07-10,38.80,3128.82,78.00,10580.52
2002-07-11,33.25,3128.67,70.00,10485.79
2002-07-12,6.03,3128.55,37.00,10411.52
2002-07-13,18.77,3128.46,40.00,10354.47
2002-07-14,10.15,3128.34,42.00,10279.13
2002-07-15,,3128.00,42.00,10075.71
2002-07-16,,3127.66,123.00,9872.28
2002-07-17,,3127.32,124.00,9668.86
2002-07-18,,3126.98,125.00,9465.43
2002-07-19,,3126.64,125.00,9262.01
2002-07-20,,3126.29,110.00,9058.58
2002-07-21,,3125.95,107.00,8855.16
2002-07-22,,3125.61,106.00,8651.73
2002-07-23,,3125.27,105.00,8448.31
2002-07-24,,3124.93,117.00,8244.88
2002-07-25,41.76,3124.57,116.00,8036.86
2002-07-26,-2.48,3124.15,119.00,7794.17
2002-07-27,3.95,3123.72,125.00,7551.27
2002-07-28,13.81,3123.32,125.00,7328.66
2002-07-29,4.54,3122.89,124.00,7090.39
2002-07-30,12.08,3122.48,123.00,6867.79
2002-07-31,-3.06,3122.02,122.00,6618.18
2002-08-01,12.78,3121.61,121.00,6400.47
2002-08-02,3.41,3121.20,112.00,6183.98
2002-08-03,10.50,3120.85,103.00,6001.15
2002-08-04,10.26,3120.50,102.00,5820.06
2002-08-05,15.00,3120.17,101.00,5650.45
2002-08-06,7.93,3119.81,100.00,5467.97
2002-08-07,8.10,3119.45,99.00,5287.31
2002-08-08,7.06,3119.09,98.00,5107.52
2002-08-09,13.67,3118.75,97.00,4943.00
2002-08-10,12.67,3118.41,96.00,4779.44
2002-08-11,4.25,3118.09,83.00,4625.74
2002-08-12,-1.68,3117.76,78.00,4471.41
2002-08-13,1.74,3117.20,129.00,4212.60
2002-08-14,12.51,3116.72,117.00,3996.35
2002-08-15,9.81,3116.23,115.00,3778.65
2002-08-16,2.59,3115.67,120.00,3536.46
2002-08-17,12.12,3115.12,125.00,3301.97
2002-08-18,13.13,3114.56,123.00,3074.83
2002-08-19,12.01,3114.00,120.00,2850.00
2002-08-20,6.66,3113.35,123.00,2609.01
2002-08-21,21.89,3112.72,131.00,2383.12
2002-08-22,18.83,3112.06,128.00,2157.46
2002-08-23,24.70,3111.43,120.00,1958.60
2002-08-24,18.92,3110.78,113.00,1762.30
2002-08-25,19.78,3110.11,111.00,1572.85
2002-08-26,23.09,3109.43,108.00,1396.09
2002-08-27,16.09,3108.63,110.00,1200.83
2002-08-28,16.28,3107.74,112.00,1002.57
2002-08-29,15.10,3106.79,107.00,812.01
2002-08-30,15.63,3105.77,102.00,633.35
2002-08-31,6.47,3104.91,72.00,502.03
2002-09-01,9.39,3104.01,69.00,382.76
2002-09-02,10.83,3103.03,65.00,273.42
2002-09-03,11.02,3101.63,70.00,155.86
2002-09-04,2.45,3098.53,67.00,26.58
2002-09-05,3.98,3097.14,14.00,8.26
2002-09-06,1.30,3097.14,1.90,8.26
2002-09-07,1.36,3097.14,2.10,8.26
2002-09-08,0.99,3097.14,1.70,8.26
2002-09-09,0.67,3097.14,1.30,8.26
2002-09-10,0.49,3097.13,1.20,8.16
2002-09-11,0.43,3097.13,1.20,8.16
2002-09-12,0.39,3097.13,1.20,8.16
2002-09-13,3.91,3097.13,3.70,8.16
2002-09-14,28.35,3097.13,24.00,8.16
2002-09-15,27.06,3097.14,22.00,8.26
2002-09-16,23.61,3097.13,20.00,8.16
2002-09-17,28.37,3097.14,24.00,8.26
2002-09-18,25.24,3097.14,21.00,8.26
2002-09-19,28.29,3097.13,24.00,8.16
2002-09-20,25.34,3097.14,21.00,8.26
2002-09-21,26.08,3097.14,22.00,8.26
2002-09-22,25.85,3097.14,22.00,8.26
2002-09-23,24.32,3097.14,20.00,8.26
2002-09-24,23.13,3097.13,19.00,8.16
2002-09-25,20.95,3097.13,17.00,8.16
2002-09-26,20.53,3097.14,17.00,8.26
2002-09-27,22.07,3097.14,18.00,8.26
2002-09-28,22.09,3097.14,18.00,8.26
2002-09-29,22.20,3097.14,18.00,8.26
2002-09-30,25.35,3097.14,21.00,8.26
2002-10-01,26.23,3097.14,22.00,8.26
2002-10-02,25.89,3097.14,22.00,8.26
2002-10-03,28.14,3097.14,23.00,8.26
2002-10-04,33.44,3097.14,28.00,8.26
2002-10-05,36.33,3097.14,30.00,8.26
2002-10-06,33.09,3097.14,28.00,8.26
2002-10-07,35.19,3097.14,29.00,8.26
2002-10-08,36.44,3097.14,30.00,8.26
2002-10-09,35.58,3097.14,30.00,8.26
2002-10-10,34.57,3098.19,24.00,19.78
2002-10-11,28.77,3098.62,23.00,28.38
2002-10-12,27.72,3098.87,24.00,33.38
2002-10-13,29.01,3099.12,25.00,39.58
2002-10-14,29.64,3099.30,26.00,44.99
2002-10-15,26.46,3100.08,14.00,69.76
2002-10-16,23.25,3100.90,4.30,108.28
2002-10-17,26.22,3101.58,4.40,152.50
2002-10-18,22.05,3102.08,4.60,188.13
2002-10-19,22.06,3102.48,4.60,223.76
2002-10-20,19.84,3102.83,4.60,254.99
2002-10-21,20.67,3103.16,4.60,287.84
2002-10-22,20.06,3103.44,4.80,319.15
2002-10-23,18.81,3103.70,4.80,348.00
2002-10-24,18.55,3103.96,4.30,377.04
2002-10-25,20.19,3104.23,2.80,411.90
2002-10-26,18.63,3104.47,2.80,443.75
2002-10-27,20.01,3104.73,2.80,478.31
2002-10-28,18.50,3104.97,2.80,509.93
2002-10-29,24.18,3105.25,2.80,552.82
2002-10-30,17.35,3105.44,2.80,582.13
2002-10-31,11.33,3105.55,2.90,599.29
2002-11-01,14.46,3105.70,3.00,622.53
2002-11-02,18.17,3105.90,2.90,653.42
2002-11-03,21.34,3106.12,2.80,690.62
2002-11-04,26.28,3106.38,2.80,737.57
2002-11-05,29.25,3106.67,3.00,790.08
2002-11-06,32.12,3106.99,3.10,848.15
2002-11-07,34.88,3107.30,3.00,911.87
2002-11-08,45.21,3107.71,2.90,996.24
2002-11-09,40.71,3108.07,2.70,1072.09
2002-11-10,38.41,3108.38,2.60,1143.53
2002-11-11,33.68,3108.65,2.60,1205.54
2002-11-12,36.72,3108.95,2.10,1274.62
2002-11-13,36.25,3109.22,2.30,1342.35
2002-11-14,32.84,3109.46,2.00,1403.95
2002-11-15,30.11,3109.68,2.10,1459.87
2002-11-16,30.41,3109.90,2.20,1516.23
2002-11-17,37.97,3110.16,2.30,1587.31
2002-11-18,34.68,3110.39,2.30,1651.91
2002-11-19,34.93,3110.62,2.30,1716.98
2002-11-20,34.86,3110.85,2.20,1782.06
2002-11-21,32.85,3111.06,2.20,1843.23
2002-11-22,39.67,3111.30,2.20,1918.01
2002-11-23,41.52,3111.55,2.10,1996.52
2002-11-24,37.90,3111.78,2.00,2068.10
2002-11-25,34.84,3111.99,1.90,2133.80
2002-11-26,31.04,3112.16,1.90,2191.95
2002-11-27,41.26,3112.39,1.90,2270.29
2002-11-28,43.39,3112.63,2.00,2352.72
2002-11-29,44.85,3112.88,2.00,2438.08
2002-11-30,39.40,3113.09,2.00,2512.61
2002-12-01,39.23,3113.29,2.00,2586.81
2002-12-02,37.39,3113.48,2.10,2657.21
2002-12-03,43.18,3113.70,2.10,2739.02
2002-12-04,46.70,3113.94,2.10,2827.80
2002-12-05,61.94,3114.24,2.10,2946.65
2002-12-06,52.54,3114.49,2.10,3046.73
2002-12-07,40.53,3114.68,2.20,3122.82
2002-12-08,40.53,3114.87,2.20,3198.90
2002-12-09,50.12,3115.10,2.30,3293.96
2002-12-10,51.49,3115.33,2.40,3391.54
2002-12-11,62.51,3115.61,2.40,3510.97
2002-12-12,60.41,3115.88,2.50,3626.03
2002-12-13,72.88,3116.20,2.50,3765.75
2002-12-14,89.58,3116.59,2.39,3938.70
2002-12-15,87.21,3116.97,2.40,4107.10
2002-12-16,102.22,3117.40,2.40,4305.20
2002-12-17,74.52,3117.71,2.40,4448.45
2002-12-18,70.13,3118.00,2.40,4583.00
2002-12-19,36.10,3118.14,2.60,4649.58
2002-12-20,48.13,3118.33,2.30,4740.81
2002-12-21,79.64,3118.65,2.30,4894.51
2002-12-22,65.13,3118.91,2.30,5019.44
2002-12-23,54.32,3119.12,2.30,5122.93
2002-12-24,34.97,3119.25,2.40,5188.00
2002-12-25,47.43,3119.43,2.30,5277.90
2002-12-26,54.75,3119.64,2.30,5382.35
2002-12-27,78.54,3119.94,2.80,5533.03
2002-12-28,100.16,3120.32,2.40,5727.31
2002-12-29,106.37,3120.72,2.30,5934.01
2002-12-30,83.10,3121.03,2.50,6094.30
2002-12-31,82.44,3121.33,2.80,6252.82
2003-01-01,82.32,3121.63,2.60,6411.34
2003-01-02,82.05,3121.93,2.30,6569.86
2003-01-03,89.45,3122.25,2.40,6742.98
2003-01-04,89.56,3122.57,2.40,6916.22
2003-01-05,90.39,3122.89,2.80,7090.39
2003-01-06,91.56,3123.21,2.50,7267.51
2003-01-07,75.52,3123.47,3.00,7411.78
2003-01-08,64.45,3123.69,2.50,7535.03
2003-01-09,55.22,3123.88,2.40,7640.12
2003-01-10,82.84,3124.16,2.40,7800.11
2003-01-11,89.57,3124.46,2.40,7973.46
2003-01-12,69.12,3124.69,2.40,8106.20
2003-01-13,86.87,3124.98,2.40,8273.60
2003-01-14,84.07,3125.26,2.50,8435.07
2003-01-15,84.07,3125.54,2.50,8596.53
2003-01-16,81.53,3125.81,2.40,8753.04
2003-01-17,72.68,3126.05,2.40,8891.97
2003-01-18,75.61,3126.29,2.50,9036.66
2003-01-19,78.76,3126.54,2.50,9187.54
2003-01-20,66.27,3126.75,2.50,9313.63
2003-01-21,72.52,3126.98,2.50,9452.12
2003-01-22,78.77,3127.23,2.50,9603.00
2003-01-23,63.16,3127.43,2.50,9722.89
2003-01-24,85.05,3127.70,2.50,9886.17
2003-01-25,78.25,3127.95,2.50,10036.03
2003-01-26,93.81,3128.24,2.50,10216.70
2003-01-27,113.47,3128.59,2.60,10436.28
2003-01-28,125.89,3128.98,2.50,10680.62
2003-01-29,110.23,3129.32,2.60,10893.75
2003-01-30,157.58,3129.81,2.70,11200.52
