date,gain,id,qu,fb,qd,qt,qsd,af
2001-07-28,,3397.41,714.46,3054.90,3020.00,3024.75,27.27,264097.03
2001-07-29,,3206.04,452.75,3055.03,3030.00,3026.05,19.99,264453.66
2001-07-30,,1863.44,761.83,3054.16,3060.00,3064.14,23.72,262071.67
2001-07-31,,1131.39,933.20,3052.74,3080.00,3079.69,23.72,258206.89
2001-08-01,,1115.55,524.60,3051.30,3080.00,3076.02,21.20,254318.03
2001-08-02,,1103.27,546.96,3049.84,3080.00,3076.05,23.43,250405.00
2001-08-03,,1102.32,765.22,3048.37,3070.00,3072.42,16.04,246497.16
2001-08-04,,1135.38,438.22,3046.91,3080.00,3077.58,20.54,242644.70
2001-08-05,,1161.77,572.14,3045.46,3080.00,3075.28,22.32,238849.03
2001-08-06,,477.06,760.99,3043.47,3080.00,3080.80,19.26,233684.47
2001-08-07,,127.74,424.43,3041.16,3120.00,3116.25,25.13,227756.58
2001-08-08,,135.99,621.37,3038.86,3080.00,3075.28,21.39,221926.31
2001-08-09,,15.27,480.56,3036.71,3070.00,3074.03,17.32,215859.17
2001-08-10,,15.21,641.61,3034.62,3070.00,3073.91,14.36,209792.02
2001-08-11,,52.35,491.12,3032.59,3070.00,3072.42,24.93,203801.67
2001-08-12,,58.32,276.77,3030.62,3080.00,3078.38,17.17,197811.34
2001-08-13,,53.52,465.84,3026.50,3070.00,3073.64,24.54,191821.00
2001-08-14,,483.54,768.74,3024.30,3080.00,3075.31,19.30,186680.00
2001-08-15,,252.56,535.89,3021.87,3080.00,3078.55,23.90,181074.53
2001-08-16,,663.36,547.63,3019.77,3080.00,3074.47,23.23,176292.02
2001-08-17,,755.48,684.98,3017.72,3080.00,3082.14,16.31,171676.86
2001-08-18,,776.74,292.70,3015.67,3080.00,3076.77,20.97,167114.53
2001-08-19,,867.82,563.98,3013.68,3080.00,3074.84,19.04,162736.66
2001-08-20,,858.04,402.47,3011.66,3070.00,3072.28,27.62,158344.41
2001-08-21,,912.87,579.94,3009.66,3080.00,3079.23,23.38,154047.25
2001-08-22,,904.35,430.63,3007.63,3080.00,3076.44,14.88,149738.80
2001-08-23,,953.60,574.20,3005.62,3080.00,3077.42,25.86,145526.08
2001-08-24,,938.79,452.23,3003.57,3080.00,3077.89,19.03,141283.06
2001-08-25,,952.43,637.00,3001.51,3070.00,3074.19,25.73,137074.31
2001-08-26,,981.96,501.06,2999.45,3080.00,3075.88,22.63,132920.70
2001-08-27,,953.35,486.44,2997.33,3080.00,3080.61,18.53,128701.23
2001-08-28,,903.88,487.28,2995.14,3070.00,3071.61,18.91,124401.35
2001-08-29,,850.03,643.03,2992.86,3080.00,3074.44,21.32,119988.97
2001-08-30,,831.20,275.26,2990.58,3020.00,3022.47,20.31,115642.51
2001-08-31,,1937.26,700.96,2989.46,3000.00,3002.08,26.59,113530.27
2001-09-01,,2998.81,630.69,2989.46,3000.00,2998.72,23.37,113530.27
2001-09-02,,849.01,730.87,2987.17,3000.00,3001.20,31.27,109261.04
2001-09-03,,665.70,229.94,2984.64,3000.00,3004.95,20.90,104621.05
2001-09-04,,647.77,469.84,2982.07,2980.00,2980.27,21.80,99988.56
2001-09-05,,-2560.03,583.84,2975.96,2820.00,2822.14,22.33,89312.85
2001-09-06,,804.33,591.82,2973.71,2720.00,2725.23,15.43,85502.31
2001-09-07,,788.49,571.85,2971.45,2690.00,2686.66,15.60,81736.77
2001-09-08,,776.65,740.25,2969.15,2680.00,2676.92,14.55,77967.19
2001-09-09,,772.40,545.87,2966.80,2680.00,2680.31,20.06,74182.48
2001-09-10,,302.19,615.00,2965.91,1020.00,1016.39,25.29,72765.57
2001-09-11,,79.32,489.50,2965.22,629.00,629.13,6.92,71674.77
2001-09-12,,72.14,515.34,2964.55,603.00,603.22,8.70,70621.02
2001-09-13,,114.29,649.19,2963.93,604.00,604.17,7.60,69648.91
2001-09-14,,78.89,524.41,2963.26,605.00,604.50,6.66,68605.84
2001-09-15,,58.04,594.10,2962.56,605.00,604.52,7.10,67521.29
2001-09-16,,83.40,602.78,2961.89,605.00,604.59,7.44,66487.20
2001-09-17,,70.29,449.67,2961.25,565.00,564.73,7.15,65506.25
2001-09-18,,75.20,806.92,2960.66,529.00,528.92,5.71,64606.07
2001-09-19,,53.76,344.57,2960.04,529.00,528.61,10.87,63663.86
2001-09-20,,57.64,444.04,2959.42,529.00,529.19,7.14,62728.24
2001-09-21,,49.34,603.47,2958.81,512.00,511.72,8.65,61810.85
2001-09-22,,58.29,317.27,2958.22,503.00,503.16,5.56,60928.08
2001-09-23,,44.86,586.91,2957.61,502.00,502.31,7.40,60020.40
2001-09-24,,54.14,337.31,2957.01,503.00,502.97,5.45,59129.86
2001-09-25,,21.73,589.57,2956.36,504.00,503.53,4.90,58173.72
2001-09-26,,44.41,447.74,2955.74,503.00,502.38,5.37,57264.91
2001-09-27,,408.92,546.47,2955.61,504.00,504.08,6.90,57075.54
2001-09-28,,598.44,410.94,2955.74,503.00,502.69,9.30,57264.91
2001-09-29,,613.27,348.69,2955.89,503.00,502.66,7.75,57483.46
2001-09-30,,,519.16,2956.03,502.00,501.38,5.03,57688.17
2001-10-01,,580.80,583.13,2956.36,336.00,335.91,5.55,58173.72
2001-10-02,,388.44,362.59,2956.54,255.00,254.36,4.47,58438.40
2001-10-03,,261.42,312.69,2956.55,254.00,253.88,4.22,58453.12
2001-10-04,,254.00,510.30,2956.55,254.00,253.59,3.73,58453.12
2001-10-05,,275.27,700.56,2956.58,253.00,252.47,4.20,58497.30
2001-10-06,,252.00,379.01,2956.58,252.00,252.19,5.38,58497.30
2001-10-07,,261.42,348.48,2956.59,254.00,253.67,4.53,58512.02
2001-10-08,,259.27,559.19,2956.62,237.00,237.09,4.86,58556.19
2001-10-09,,303.06,317.98,2956.72,229.00,228.45,3.99,58703.08
2001-10-10,,258.69,595.19,2956.76,229.00,228.59,5.15,58761.97
2001-10-11,,287.39,904.37,2956.84,228.00,227.97,4.00,58879.77
2001-10-12,,228.00,349.38,2956.84,228.00,227.73,5.58,58879.77
2001-10-13,,252.27,723.88,2956.87,230.00,229.42,5.42,58923.94
2001-10-14,,228.00,739.54,2956.87,228.00,227.88,4.41,58923.94
2001-10-15,,248.94,647.67,2956.92,212.00,211.30,4.80,58997.21
2001-10-16,,218.85,204.09,2956.94,204.00,203.72,4.13,59026.65
2001-10-17,,232.69,766.38,2956.98,203.00,202.66,3.73,59085.55
2001-10-18,,247.80,321.85,2957.04,203.00,202.59,5.77,59174.42
2001-10-19,,247.94,903.41,2957.10,203.00,202.56,5.14,59263.55
2001-10-20,,240.26,540.37,2957.15,203.00,202.59,5.30,59337.46
2001-10-21,,233.96,276.06,2957.19,204.00,203.13,5.98,59396.88
2001-10-22,,262.91,911.97,2957.27,203.00,202.97,4.81,59515.71
2001-10-23,,233.96,800.50,2957.31,204.00,203.73,5.61,59575.13
2001-10-24,,293.69,489.86,2957.43,204.00,203.09,6.19,59753.02
2001-10-25,,278.89,759.68,2957.53,204.00,203.14,6.06,59901.56
2001-10-26,,270.40,793.66,2957.62,203.00,202.20,5.26,60035.25
2001-10-27,,256.24,347.45,2957.69,204.00,203.30,4.83,60138.88
2001-10-28,,292.87,749.07,2957.81,203.00,202.42,4.87,60317.13
2001-10-29,,210.49,740.82,2957.82,203.00,203.19,4.98,60331.98
2001-10-30,,274.67,880.23,2957.96,170.00,169.27,4.87,60539.58
2001-10-31,,301.57,586.30,2958.16,151.00,113.78,10.63,60838.23
2001-11-01,,229.50,1245.61,2958.26,154.00,153.31,5.85,60987.98
2001-11-02,,199.30,854.56,2958.32,154.00,153.98,4.38,61077.82
2001-11-03,,229.31,697.64,2958.42,154.00,153.94,5.06,61227.20
2001-11-04,,237.05,782.14,2958.53,154.00,153.91,4.61,61391.93
2001-11-05,,146.45,965.49,2958.52,154.00,153.66,4.06,61376.95
2001-11-06,,199.30,376.87,2958.58,154.00,153.47,5.13,61466.80
2001-11-07,,206.66,733.60,2958.65,154.00,153.23,5.09,61571.25
2001-11-08,,199.30,1023.15,2958.71,154.00,153.83,5.30,61661.10
2001-11-09,,199.30,642.47,2958.77,154.00,153.58,5.22,61750.95
2001-11-10,,267.06,610.47,2958.92,154.00,153.33,5.39,61975.20
2001-11-11,,261.06,354.14,2959.06,155.00,153.86,5.08,62185.57
2001-11-12,,191.05,862.34,2959.11,153.00,152.56,4.32,62261.04
2001-11-13,,198.48,770.20,2959.17,153.00,152.78,3.99,62351.24
2001-11-14,,206.27,307.52,2959.24,153.00,152.78,4.62,62456.91
2001-11-15,,199.66,835.19,2959.30,154.00,153.08,5.49,62547.47
2001-11-16,,207.27,619.86,2959.37,154.00,153.63,4.71,62653.14
2001-11-17,,230.92,844.58,2959.47,155.00,154.77,5.95,62803.71
2001-11-18,,283.19,351.11,2959.64,154.00,153.06,4.58,63059.96
2001-11-19,,215.88,934.30,2959.72,155.00,153.73,5.90,63180.71
2001-11-20,,201.66,747.76,2959.78,156.00,154.92,5.56,63271.29
2001-11-21,,246.14,878.26,2959.90,155.00,154.28,4.97,63452.05
2001-11-22,,322.15,947.11,2960.12,154.00,153.22,5.62,63785.58
2001-11-23,,376.08,969.07,2960.41,154.00,152.86,5.02,64226.07
2001-11-24,,270.06,840.26,2960.56,155.00,154.39,5.60,64454.29
2001-11-25,,285.22,839.48,2960.73,155.00,153.61,4.94,64712.57
2001-11-26,,230.71,825.41,2960.83,154.00,152.88,4.81,64864.72
2001-11-27,,222.85,1049.19,2960.92,154.00,153.33,5.40,65001.28
2001-11-28,,237.58,723.67,2961.03,153.00,152.50,5.71,65169.04
2001-11-29,,206.15,778.91,2961.10,152.00,152.06,4.66,65276.45
2001-11-30,,247.65,832.61,2961.22,155.00,154.38,6.56,65460.21
2001-12-01,,307.54,806.19,2961.42,153.00,152.86,5.52,65766.74
2001-12-02,,308.73,873.72,2961.62,154.00,153.11,5.52,66073.64
2001-12-03,,240.91,838.95,2961.73,156.00,154.56,6.05,66242.06
2001-12-04,,255.57,825.72,2961.86,155.00,153.81,5.17,66441.55
2001-12-05,,262.12,875.98,2962.00,154.00,152.92,4.66,66656.00
2001-12-06,,242.77,904.26,2962.11,157.00,155.98,6.63,66826.12
2001-12-07,,281.56,822.15,2962.27,157.00,155.41,6.08,67073.18
2001-12-08,,200.78,724.25,2962.33,154.00,153.28,5.66,67165.97
2001-12-09,,226.98,763.46,2962.42,157.00,155.69,6.39,67304.78
2001-12-10,,200.78,752.82,2962.48,154.00,153.84,4.68,67397.57
2001-12-11,,216.37,747.79,2962.56,154.00,153.39,5.30,67521.29
2001-12-12,,218.19,766.71,2962.64,156.00,155.16,5.77,67644.63
2001-12-13,,318.74,1030.57,2962.85,155.00,153.89,5.56,67969.40
2001-12-14,,256.17,920.05,2962.98,155.00,154.03,5.72,68170.07
2001-12-15,,258.03,827.36,2963.11,156.00,154.70,5.58,68372.44
2001-12-16,,263.81,767.47,2963.25,154.00,152.80,5.25,68590.25
2001-12-17,,241.43,884.55,2963.36,155.00,154.05,5.92,68761.69
2001-12-18,,248.10,794.02,2963.48,154.00,153.72,4.64,68948.33
2001-12-19,,256.15,738.14,2963.61,154.00,153.59,4.81,69150.94
2001-12-20,,224.52,754.95,2963.70,154.00,153.23,5.37,69290.82
2001-12-21,,214.86,727.74,2963.78,152.00,151.56,4.13,69415.51
2001-12-22,,318.82,583.31,2963.99,154.00,153.36,5.61,69742.41
2001-12-23,,304.19,514.62,2964.18,154.00,152.94,5.62,70040.31
2001-12-24,,288.61,486.64,2964.35,154.00,153.33,5.46,70307.30
2001-12-25,,320.09,473.61,2964.56,154.00,153.23,5.57,70636.73
2001-12-26,,218.15,558.17,2964.64,155.00,153.97,5.61,70761.99
2001-12-27,,281.69,864.85,2964.80,155.00,153.92,6.08,71013.27
2001-12-28,,241.91,714.55,2964.91,155.00,153.50,4.93,71185.65
2001-12-29,,259.18,873.93,2965.04,156.00,154.78,5.70,71390.30
2001-12-30,,260.53,851.19,2965.17,157.00,155.63,5.28,71595.65
2001-12-31,,203.87,857.11,2965.23,156.00,154.30,5.64,71690.60
2002-01-01,,305.40,901.10,2965.42,154.00,153.63,5.18,71990.90
2002-01-02,,259.72,854.62,2965.55,156.00,155.19,6.93,72196.63
2002-01-03,,258.53,905.45,2965.68,155.00,153.84,5.85,72401.97
2002-01-04,,266.70,840.79,2965.82,155.00,153.89,5.07,72623.53
2002-01-05,,224.61,725.67,2965.91,153.00,152.47,5.00,72765.57
2002-01-06,,282.08,920.77,2966.07,154.00,153.13,5.16,73019.62
2002-01-07,,289.47,1017.85,2966.24,153.00,152.30,4.55,73290.30
2002-01-08,,306.55,984.80,2966.43,154.00,153.56,5.54,73592.88
2002-01-09,,308.74,1032.74,2966.62,156.00,154.69,6.76,73895.84
2002-01-10,,281.43,874.78,2966.78,153.00,152.66,5.23,74150.59
2002-01-11,,306.55,930.00,2966.97,154.00,152.98,5.67,74453.16
2002-01-12,,266.21,905.25,2967.11,153.00,152.03,5.43,74677.72
2002-01-13,,275.30,943.81,2967.26,154.00,153.16,5.17,74918.31
2002-01-14,,193.50,803.82,2967.31,153.00,152.44,5.21,74998.64
2002-01-15,,290.50,879.15,2967.48,153.00,152.70,4.08,75271.37
2002-01-16,,153.00,645.24,2967.48,153.00,152.33,5.11,75271.37
2002-01-17,,210.70,759.85,2967.55,154.00,152.89,6.02,75383.83
2002-01-18,,234.80,840.15,2967.65,154.00,153.16,4.84,75544.09
2002-01-19,,355.30,805.27,2967.90,153.00,152.48,5.86,75945.34
2002-01-20,,405.17,1032.82,2968.21,153.00,152.63,5.79,76445.51
2002-01-21,,217.28,955.93,2968.29,152.00,151.66,4.03,76574.99
2002-01-22,,251.73,842.26,2968.41,154.00,152.92,4.90,76768.83
2002-01-23,,227.44,837.72,2968.50,154.00,153.06,4.80,76914.50
2002-01-24,,218.28,833.53,2968.58,153.00,152.53,5.92,77043.98
2002-01-25,,306.85,884.94,2968.77,152.00,151.02,4.14,77351.13
2002-01-26,,366.15,962.72,2969.03,154.00,153.72,5.74,77771.91
2002-01-27,,382.99,897.30,2969.31,153.00,152.86,4.22,78228.09
2002-01-28,,226.79,622.95,2969.40,153.00,152.05,4.70,78374.44
2002-01-29,,195.11,472.72,2969.45,154.00,153.41,5.68,78455.97
2002-01-30,,220.77,647.42,2969.53,155.00,154.39,4.88,78586.41
2002-01-31,,266.89,885.25,2969.67,152.00,151.23,4.75,78814.30
2002-02-01,,267.09,869.67,2969.81,152.00,151.50,5.12,79042.59
2002-02-02,,292.56,898.56,2969.98,153.00,152.13,5.13,79319.39
2002-02-03,,345.15,738.22,2970.21,155.00,154.27,4.64,79696.55
2002-02-04,,261.66,786.82,2970.34,154.00,153.27,4.88,79910.09
2002-02-05,,246.89,655.41,2970.45,156.00,154.80,5.13,80090.37
2002-02-06,,263.66,812.07,2970.58,156.00,154.61,5.64,80303.91
2002-02-07,,284.30,863.69,2970.74,152.00,151.61,4.94,80566.32
2002-02-08,,269.74,927.90,2970.88,154.00,152.58,4.85,80795.89
2002-02-09,,377.30,824.50,2971.15,153.00,152.31,5.39,81240.79
2002-02-10,,356.00,757.99,2971.39,156.00,154.59,5.67,81637.49
2002-02-11,,246.76,788.56,2971.50,155.00,154.16,4.89,81819.50
2002-02-12,,277.93,854.47,2971.65,153.00,152.20,5.36,82067.29
2002-02-13,,523.69,777.82,2971.91,307.00,305.94,7.86,82497.09
2002-02-14,,713.56,834.86,2972.34,353.00,352.64,7.75,83212.25
2002-02-15,,727.03,794.06,2972.47,618.00,617.31,12.64,83428.50
2002-02-16,,798.02,853.77,2972.52,756.00,754.81,13.42,83511.84
2002-02-17,,842.22,957.96,2972.63,750.00,749.64,11.78,83694.76
2002-02-18,,801.41,952.13,2972.69,751.00,750.92,12.22,83794.75
2002-02-19,,809.82,1130.17,2972.76,751.00,750.50,9.50,83911.41
2002-02-20,,742.60,1062.98,2972.75,751.00,750.28,10.80,83894.75
2002-02-21,,759.40,933.88,2972.76,751.00,750.28,10.52,83911.41
2002-02-22,,802.42,1043.75,2972.82,752.00,752.08,8.62,84011.41
2002-02-23,,741.60,1259.41,2972.81,750.00,749.73,10.44,83994.75
2002-02-24,,767.80,1360.10,2972.83,751.00,750.70,8.49,84028.08
2002-02-25,,818.01,1294.44,2972.91,751.00,750.06,10.00,84161.00
2002-02-26,,736.21,1052.73,2972.89,753.01,751.98,11.77,84127.67
2002-02-27,,795.78,1105.11,2972.78,888.00,887.70,13.09,83944.75
2002-02-28,,1045.22,1152.89,2972.89,953.00,952.89,13.60,84127.67
2002-03-01,,1197.83,1056.28,2973.03,1080.00,1083.00,7.27,84361.39
2002-03-02,,1200.81,930.43,2973.09,1150.00,1149.84,6.73,84462.16
2002-03-03,,1259.88,938.78,2973.22,1150.00,1152.41,8.25,84680.11
2002-03-04,,1200.81,982.10,2973.28,1150.00,1150.50,6.91,84780.89
2002-03-05,,1183.87,1077.15,2973.32,1150.00,1151.45,8.42,84848.08
2002-03-06,,1276.81,1278.82,2973.47,1150.00,1150.89,6.96,85099.61
2002-03-07,,1327.62,1547.43,2973.68,1150.00,1147.09,7.76,85451.92
2002-03-08,,1514.59,1340.91,2974.11,1150.00,1146.34,5.28,86175.08
2002-03-09,,1482.21,1171.32,2974.50,1150.00,1148.27,42.89,86834.00
2002-03-10,,1218.23,1297.96,2974.58,1150.00,1148.88,7.95,86969.34
2002-03-11,,1311.84,1332.70,2974.77,1150.00,1147.17,8.62,87290.34
2002-03-12,,1303.31,1553.27,2974.95,1150.00,1146.77,5.19,87594.41
2002-03-13,,1321.28,1879.99,2975.15,1150.00,1150.09,70.78,87934.13
2002-03-14,,1304.61,1661.53,2975.33,1150.00,1149.47,10.43,88240.80
2002-03-15,,1335.78,1519.35,2976.29,510.00,509.89,8.63,89878.71
2002-03-16,,1133.06,1488.04,2977.42,153.00,152.03,7.74,91822.63
2002-03-17,,1238.27,1373.89,2978.66,154.00,153.69,8.64,93973.25
2002-03-18,,734.38,1272.05,2979.32,153.00,151.95,8.02,95126.40
2002-03-19,,1412.13,1327.01,2980.74,152.00,151.33,7.44,97625.82
2002-03-20,,1587.17,1241.74,2982.34,152.00,151.58,7.60,100472.44
2002-03-21,,1778.14,1299.60,2983.42,800.00,799.33,7.73,102412.54
2002-03-22,,1650.28,1857.14,2983.97,1150.00,1150.97,8.00,103404.83
2002-03-23,,1561.78,2298.87,2984.42,1150.00,1149.58,6.92,104221.58
2002-03-24,,1708.79,2576.47,2985.03,1150.00,1149.30,8.03,105329.92
2002-03-25,,1113.14,2771.23,2984.99,1150.00,1147.69,8.14,105256.82
2002-03-26,,1076.68,2944.96,2984.91,1150.00,1151.94,5.94,105111.40
2002-03-27,,1131.67,3107.60,2984.89,1150.00,1150.05,7.37,105075.05
2002-03-28,,2739.52,3180.41,2986.61,1150.00,1149.19,7.54,108227.82
2002-03-29,,2776.17,3267.75,2988.35,1150.00,1149.56,9.13,111453.28
2002-03-30,,2889.92,3537.88,2990.19,1150.00,1150.31,11.15,114904.37
2002-03-31,,3046.78,4264.45,2992.17,1150.00,1150.06,8.17,118666.57
2002-04-01,,2996.23,4761.22,2993.93,1290.00,1289.45,8.67,122050.84
2002-04-02,,3550.41,5401.85,2996.22,1300.00,1302.80,14.49,126514.46
2002-04-03,,3582.85,5004.33,2998.46,1350.00,1351.08,8.87,130943.24
2002-04-04,,4163.27,5181.03,3001.18,1410.00,1408.52,11.87,136404.27
2002-04-05,,4076.61,5846.80,3003.76,1420.00,1423.77,8.15,141673.58
2002-04-06,,4309.49,6598.67,3006.51,1430.00,1425.11,7.43,147384.95
2002-04-07,,4810.45,7579.03,3009.68,1430.00,1427.28,8.54,154089.97
2002-04-08,,5340.44,6639.05,3012.79,1960.00,1964.30,14.03,160794.97
2002-04-09,,5299.09,6401.11,3015.52,2280.00,2281.52,35.02,166783.25
2002-04-10,,5404.12,6533.34,3018.16,2440.00,2439.69,16.09,172662.48
2002-04-11,,4255.78,6249.90,3019.67,2540.00,2541.30,16.60,176065.69
2002-04-12,,3755.74,6265.46,3020.61,2680.00,2680.30,11.57,178199.39
2002-04-13,,3818.66,7132.46,3021.47,2830.00,2826.91,15.50,180160.36
2002-04-14,,4931.36,11505.49,3023.25,2870.00,2873.91,18.73,184249.00
2002-04-15,,10375.46,14215.99,3029.50,2970.00,2971.63,17.55,198937.50
2002-04-16,,7663.66,9522.55,3033.30,3030.00,3026.83,24.12,208128.22
2002-04-17,,6236.65,7563.46,3035.82,3110.00,3104.70,19.48,214329.84
2002-04-18,,4537.99,7729.94,3036.80,3310.00,3312.36,24.24,216765.52
2002-04-19,,3524.67,5372.41,3036.74,3600.00,3601.88,24.96,216616.09
2002-04-20,,3449.19,4930.24,3036.54,3700.00,3699.25,24.21,216118.63
2002-04-21,,3449.18,4669.24,3036.34,3700.00,3699.19,29.64,215621.14
2002-04-22,,3393.63,4547.99,3036.04,3770.00,3767.19,22.97,214874.63
2002-04-23,,3437.95,4898.13,3035.75,3800.00,3798.81,27.88,214156.50
2002-04-24,,3388.29,4624.25,3035.42,3800.00,3801.28,30.58,213339.89
2002-04-25,,3660.54,4702.86,3035.26,3860.00,3856.64,25.64,212944.27
2002-04-26,,3830.12,4955.37,3035.18,3930.00,3928.86,28.28,212746.16
2002-04-27,,3835.45,5071.75,3035.08,3960.00,3955.41,27.51,212499.11
2002-04-28,,3850.12,5061.69,3035.00,3950.00,3949.53,33.97,212301.00
2002-04-29,,3779.60,5114.43,3034.79,4040.00,4044.19,24.53,211784.50
2002-04-30,,3894.42,5873.72,3034.60,4130.00,4130.38,26.45,211317.23
2002-05-01,,4274.19,6175.95,3034.66,4200.00,4199.27,27.66,211464.39
2002-05-02,,4471.05,6529.22,3034.83,4260.00,4260.09,24.33,211883.00
2002-05-03,,4446.25,6753.56,3034.94,4310.00,4305.66,29.82,212153.25
2002-05-04,,4793.71,6521.93,3035.32,4320.00,4323.89,25.12,213092.84
2002-05-05,,5228.32,6523.48,3036.04,4330.00,4327.28,26.82,214874.63
2002-05-06,,5144.63,5989.92,3036.53,4530.00,4532.56,36.45,216093.72
2002-05-07,,5116.74,5682.48,3036.95,4590.00,4591.63,22.56,217138.48
2002-05-08,,5074.22,5208.49,3037.35,4570.00,4574.52,32.90,218138.59
2002-05-09,,4736.40,4801.49,3037.49,4560.00,4556.56,30.24,218488.47
2002-05-10,,4540.00,4344.70,3037.49,4540.00,4544.44,28.99,218488.47
2002-05-11,,4565.24,4306.82,3037.51,4540.00,4544.70,27.29,218538.53
2002-05-12,,4540.00,4364.16,3037.51,4540.00,4544.11,27.84,218538.53
2002-05-13,,4514.76,4729.43,3037.49,4540.00,4536.63,40.32,218488.47
2002-05-14,,4731.64,5642.39,3037.65,4530.00,4531.09,23.42,218888.41
2002-05-15,,4835.23,6448.91,3037.90,4520.00,4523.72,29.79,219513.66
2002-05-16,,5505.33,6416.47,3038.67,4530.00,4530.33,39.75,221448.19
2002-05-17,,5766.69,6384.96,3039.65,4520.00,4520.50,25.30,223920.95
2002-05-18,,5758.12,6801.10,3040.61,4530.00,4530.19,39.71,226356.89
2002-05-19,,5792.70,7893.52,3041.60,4520.00,4524.20,25.23,228881.25
2002-05-20,,5886.56,10095.99,3042.65,4530.00,4526.36,36.71,231571.95
2002-05-21,,5871.40,9028.04,3043.69,4520.00,4522.64,35.16,234252.42
2002-05-22,,6321.44,7483.61,3045.06,4530.00,4528.59,31.17,237805.69
2002-05-23,,6758.20,6211.96,3046.75,4530.00,4525.34,35.66,242225.25
2002-05-24,,6233.09,5374.09,3048.04,4520.00,4524.45,34.85,245623.11
2002-05-25,,5615.64,4914.60,3048.86,4520.00,4524.09,27.39,247796.28
2002-05-26,,5593.23,4777.80,3049.66,4520.00,4520.66,29.89,249925.00
2002-05-27,,5553.95,5054.73,3050.42,4530.00,4532.00,25.68,251955.97
2002-05-28,,5557.79,5869.98,3051.18,4530.00,4526.66,29.92,253994.56
2002-05-29,,5538.29,6795.62,3051.93,4520.00,4524.22,21.76,256014.31
2002-05-30,,5208.45,8138.76,3052.42,4540.00,4541.38,27.89,257340.16
2002-05-31,,5078.98,9872.24,3052.80,4560.00,4558.05,33.95,258369.53
2002-06-01,,5056.27,9756.04,3053.17,4550.00,4547.72,23.43,259373.70
2002-06-02,,5140.56,8880.15,3053.60,4550.00,4547.59,28.61,260545.06
2002-06-03,,5067.78,7635.65,3053.97,4560.00,4555.52,28.77,261552.23
2002-06-04,,4960.02,6691.04,3054.26,4560.00,4555.55,33.10,262345.66
2002-06-05,,4891.16,6064.95,3054.50,4560.00,4556.22,33.48,263002.50
2002-06-06,,4688.13,6053.80,3054.60,4550.00,4550.41,31.70,263276.47
2002-06-07,,4577.29,5766.88,3054.62,4550.00,4552.61,30.23,263330.59
2002-06-08,,4577.62,5307.30,3054.64,4550.00,4553.72,32.50,263385.38
2002-06-09,,4563.82,4663.37,3054.65,4550.00,4549.95,31.39,263412.78
2002-06-10,,4536.18,4218.81,3054.64,4550.00,4549.09,34.83,263385.38
2002-06-11,,4495.09,3793.06,3054.60,4550.00,4551.31,30.67,263276.47
2002-06-12,,4449.49,3457.42,3054.52,4560.00,4558.16,37.67,263057.28
2002-06-13,,4425.69,3387.53,3054.43,4550.00,4550.16,28.13,262810.72
2002-06-14,,4342.22,3493.29,3054.33,4480.00,4475.38,28.24,262537.44
2002-06-15,,4491.44,3790.50,3054.36,4450.00,4452.06,27.05,262619.63
2002-06-16,,4518.72,4103.06,3054.41,4450.00,4445.03,24.31,262755.94
2002-06-17,,4519.06,4161.53,3054.46,4450.00,4448.31,23.65,262892.91
2002-06-18,,4570.51,4265.16,3054.54,4460.00,4454.70,27.94,263112.09
2002-06-19,,4491.44,3999.77,3054.57,4450.00,4451.75,31.51,263194.28
2002-06-20,,4467.62,3407.00,3054.59,4440.00,4442.28,22.29,263249.06
2002-06-21,,4518.72,3156.91,3054.64,4450.00,4448.41,24.99,263385.38
2002-06-22,,4422.38,3438.36,3054.62,4450.00,4445.72,25.19,263330.59
2002-06-23,,4412.71,3331.26,3054.60,4440.00,4441.16,27.97,263276.47
2002-06-24,,4436.18,3039.51,3054.59,4450.00,4453.33,31.41,263249.06
2002-06-25,,4518.72,2910.33,3054.64,4450.00,4453.75,26.89,263385.38
2002-06-26,,4426.20,2779.03,3054.63,4440.00,4443.27,27.19,263358.00
2002-06-27,,4546.69,2555.12,3054.70,4450.00,4451.80,27.10,263549.78
2002-06-28,,4615.75,2405.15,3054.82,4450.00,4445.39,29.74,263878.53
2002-06-29,,4536.34,2197.42,3054.89,4440.00,4440.23,25.79,264069.63
2002-06-30,,4450.00,2038.75,3054.89,4450.00,4447.09,29.40,264069.63
2002-07-01,,4408.91,1888.15,3054.86,4450.00,4449.23,26.65,263988.13
2002-07-02,,4512.53,1872.25,3054.92,4430.00,4427.83,32.18,264151.81
2002-07-03,,4475.25,1701.80,3054.96,4420.00,4419.86,22.97,264261.41
2002-07-04,,4457.63,1644.86,3054.98,4430.00,4426.16,24.50,264316.22
2002-07-05,,4396.18,1624.09,3054.97,4410.00,4407.41,27.82,264288.81
2002-07-06,,4303.31,1502.55,3054.90,4400.00,4398.84,23.08,264097.03
