date,gain,id,fb,af
1990-03-08,1852.08,2255.08,5601.90,925416.44
1990-03-09,1995.86,2398.86,5602.06,927655.50
1990-03-10,1926.03,2329.03,5602.21,929756.06
1990-03-11,2079.75,2482.75,5602.38,932141.69
1990-03-12,1861.88,2264.88,5602.52,934115.00
1990-03-13,1956.38,2356.38,5602.67,936230.13
1990-03-14,2103.67,2501.67,5602.84,938633.44
1990-03-15,1813.51,2211.51,5602.97,940481.06
1990-03-16,1965.66,2363.66,5603.12,942610.63
1990-03-17,1763.72,2161.72,5603.24,944319.81
1990-03-18,2050.27,2448.27,5603.40,946597.38
1990-03-19,2056.70,2454.70,5603.56,948887.69
1990-03-20,2130.06,2528.06,5603.73,951323.50
1990-03-21,2352.90,2750.90,5603.93,954201.31
1990-03-22,2302.57,2700.57,5604.12,956939.63
1990-03-23,2806.28,3204.28,5604.38,960696.88
1990-03-24,2599.41,2993.41,5604.61,964035.88
1990-03-25,2457.99,2851.99,5604.82,967094.38
1990-03-26,2313.11,2707.11,5605.01,969865.50
1990-03-27,2354.23,2748.23,5605.21,972718.19
1990-03-28,2437.69,2832.69,5605.42,975718.56
1990-03-29,2368.93,2766.93,5605.62,978588.50
1990-03-30,2453.83,2851.83,5605.83,981607.00
1990-03-31,2675.47,3073.47,5606.07,985065.13
1990-04-01,2756.61,3154.61,5606.32,988684.19
1990-04-02,2984.82,3383.82,5606.60,992757.88
1990-04-03,3587.64,3988.64,5606.96,998011.38
1990-04-04,3605.23,4003.23,5607.32,1003293.81
1990-04-05,3845.47,4243.47,5607.71,1009052.75
1990-04-06,4095.23,4493.23,5608.13,1015287.25
1990-04-07,3812.20,4210.20,5608.51,1020960.38
1990-04-08,3538.20,3936.20,5608.85,1026070.19
1990-04-09,3700.10,4098.10,5609.21,1031501.13
1990-04-10,3934.54,4334.54,5609.60,1037420.88
1990-04-11,4114.10,4520.10,5610.01,1043669.00
1990-04-12,4117.01,4524.01,5610.43,1049924.88
1990-04-13,4281.82,4690.82,5610.87,1056511.63
1990-04-14,3914.07,4318.07,5611.26,1062378.88
1990-04-15,4597.54,5000.54,5611.68,1068746.88
1990-04-16,5153.23,5556.23,5612.10,1075146.00
1990-04-17,5424.98,5829.98,5612.54,1081889.75
1990-04-18,5489.38,5893.38,5612.93,1087906.38
1990-04-19,5507.66,5905.66,5613.26,1093015.13
1990-04-20,5867.48,6257.48,5613.56,1097691.13
1990-04-21,6266.03,6660.03,5613.90,1103006.88
1990-04-22,7026.95,7420.95,5614.28,1108979.00
1990-04-23,6644.21,7040.21,5614.55,1113243.88
1990-04-24,6807.20,7210.20,5614.83,1117687.25
1990-04-25,6560.96,6963.96,5615.08,1121622.38
1990-04-26,6597.20,7000.20,5615.34,1125629.38
1990-04-27,6224.61,6628.61,5615.55,1128879.50
1990-04-28,8428.52,8833.52,5616.04,1136503.00
1990-04-29,7184.26,7602.26,5616.37,1141664.50
1990-04-30,6148.25,6560.25,5616.57,1144798.88
1990-05-01,5737.24,6153.24,5616.72,1147165.63
1990-05-02,5474.73,5890.73,5616.84,1149051.38
1990-05-03,4047.49,4462.49,5616.78,1148104.25
1990-05-04,1715.17,2127.17,5616.42,1142445.75
1990-05-05,798.75,1209.75,5615.92,1134630.38
1990-05-06,2881.63,3292.63,5615.44,1127177.75
1990-05-07,4505.16,4919.16,5615.08,1121622.38
1990-05-08,6477.84,6894.84,5614.69,1115463.38
1990-05-09,5906.96,6324.96,5614.23,1108193.88
1990-05-10,5151.57,5569.57,5613.67,1099406.25
1990-05-11,5412.61,5828.61,5613.10,1090537.38
1990-05-12,5945.13,6361.13,5612.53,1081733.00
1990-05-13,6412.81,6832.81,5611.99,1073467.50
1990-05-14,5981.13,6403.13,5611.39,1064349.75
1990-05-15,5340.22,5763.22,5610.70,1053962.75
1990-05-16,5240.35,5662.35,5609.99,1043375.69
1990-05-17,5126.24,5546.24,5609.28,1032558.31
1990-05-18,5493.77,5911.77,5608.65,1023061.00
1990-05-19,5489.76,5906.76,5608.04,1013950.44
1990-05-20,5975.47,6393.47,5607.49,1005805.25
1990-05-21,5756.36,6180.36,5606.88,996840.69
1990-05-22,5697.75,6121.75,5606.16,986371.44
1990-05-23,6122.98,6547.98,5605.45,976152.56
1990-05-24,7743.35,8170.35,5604.92,968556.56
1990-05-25,7756.68,8183.68,5604.40,960987.00
1990-05-26,7204.28,7633.28,5603.80,952325.75
1990-05-27,6816.48,7245.48,5603.14,942895.31
1990-05-28,6931.79,7361.79,5602.49,933695.56
1990-05-29,8170.09,8600.09,5602.01,926951.94
1990-05-30,8690.58,9120.58,5601.60,921240.69
1990-05-31,9123.06,9553.06,5601.25,916387.25
1990-06-01,9510.86,10138.86,5601.04,913489.13
1990-06-02,8794.24,10254.24,5600.99,912803.31
1990-06-03,7551.07,9851.07,5600.97,912527.75
1990-06-04,7523.39,10383.39,5601.03,913347.69
1990-06-05,8430.47,12220.47,5601.35,917771.75
1990-06-06,8257.55,12257.55,5601.63,921654.50
1990-06-07,9447.53,13437.53,5601.92,925695.88
1990-06-08,9629.58,13619.58,5602.22,929900.00
1990-06-09,9846.59,13836.59,5602.55,934534.56
1990-06-10,11294.78,15284.78,5603.08,942041.56
1990-06-11,13856.61,17846.61,5603.96,954629.88
1990-06-12,13996.94,18006.94,5604.85,967536.19
1990-06-13,11615.28,15625.28,5605.42,975718.56
1990-06-14,9742.79,13742.79,5605.73,980167.06
1990-06-15,8671.95,12661.95,5605.89,982471.75
1990-06-16,8455.03,12445.03,5606.02,984346.19
1990-06-17,8018.64,12008.64,5606.09,985355.06
1990-06-18,7876.12,11866.12,5606.14,986081.25
1990-06-19,8104.39,12084.39,5606.22,987240.38
1990-06-20,8625.84,12595.84,5606.37,989413.94
1990-06-21,8963.05,12823.05,5606.51,991443.13
1990-06-22,10114.24,13764.24,5606.75,994942.44
1990-06-23,10082.35,13552.35,5606.92,997426.44
1990-06-24,10798.98,14198.98,5607.15,1000796.31
1990-06-25,11251.31,14651.31,5607.44,1005063.38
1990-06-26,11138.14,14438.14,5607.70,1008907.63
1990-06-27,10858.97,13968.97,5607.91,1012019.63
1990-06-28,10356.57,13396.57,5608.03,1013797.94
1990-06-29,9656.89,12576.89,5608.04,1013950.44
1990-06-30,8797.00,11577.00,5607.89,1011723.00
1990-07-01,8464.45,11034.45,5607.60,1007427.69
1990-07-02,8676.63,11046.63,5607.27,1002561.50
1990-07-03,9259.76,11429.76,5606.99,998455.25
1990-07-04,8547.57,10627.57,5606.60,992757.88
1990-07-05,7762.46,9842.46,5606.10,985503.25
1990-07-06,7354.52,9434.52,5605.54,977439.50
1990-07-07,7198.99,9168.99,5604.94,968849.06
1990-07-08,6623.29,8513.29,5604.26,958958.06
1990-07-09,6747.72,8637.72,5603.59,949313.88
1990-07-10,6644.13,8544.13,5602.90,939484.06
1990-07-11,6211.63,8101.63,5602.14,928776.56
1990-07-12,5922.05,7812.05,5601.33,917494.69
1990-07-13,5577.45,7467.45,5600.46,905529.31
1990-07-14,5451.82,7341.82,5599.57,893314.75
1990-07-15,5394.91,7284.91,5598.67,880987.31
1990-07-16,5190.48,7100.48,5597.73,868294.06
1990-07-17,5016.04,6926.04,5596.75,855254.81
1990-07-18,4983.30,6893.30,5595.75,842150.63
1990-07-19,4738.45,6638.45,5594.70,828540.94
1990-07-20,4438.02,6338.02,5593.60,814335.38
1990-07-21,4560.85,6460.85,5592.50,800373.44
1990-07-22,4520.53,6420.53,5591.39,786529.88
1990-07-23,4221.10,6111.10,5590.21,772072.56
1990-07-24,4312.47,6202.47,5589.03,757598.13
1990-07-25,4359.54,6249.54,5587.84,743217.06
1990-07-26,4192.68,6092.68,5586.60,728524.88
1990-07-27,4177.81,6027.81,5585.41,714695.75
1990-07-28,3694.88,5614.88,5584.17,700245.94
1990-07-29,3713.84,5633.84,5582.99,686627.13
1990-07-30,3673.73,5593.73,5581.78,672928.75
1990-07-31,3549.09,5469.09,5580.54,659181.50
1990-08-01,3308.11,5218.11,5579.26,644936.44
1990-08-02,3342.46,5252.46,5577.98,630759.50
1990-08-03,3119.77,5029.77,5576.63,616140.88
1990-08-04,3195.28,5095.28,5575.26,601652.19
1990-08-05,2943.06,4853.06,5573.87,586683.06
1990-08-06,2910.65,4810.65,5572.45,571629.81
1990-08-07,3052.70,4952.70,5571.02,556858.31
1990-08-08,2966.30,4866.30,5569.56,541915.44
1990-08-09,2514.78,4414.78,5568.03,526077.00
1990-08-10,2850.23,4750.23,5566.52,510903.91
1990-08-11,3078.66,4968.66,5565.01,496164.06
1990-08-12,2646.30,4536.30,5563.46,480566.66
1990-08-13,2890.67,4780.67,5561.91,465453.94
1990-08-14,2918.33,4878.33,5560.33,450534.94
1990-08-15,2608.60,4638.60,5558.73,435140.44
1990-08-16,2642.42,4712.42,5557.11,419892.34
1990-08-17,3002.83,5122.83,5555.61,406251.69
1990-08-18,2669.75,4869.75,5554.09,392307.41
1990-08-19,2860.74,5060.74,5552.60,378741.94
1990-08-20,3043.87,5243.87,5551.19,366333.09
1990-08-21,2973.60,5193.60,5549.85,354816.28
1990-08-22,2591.39,4871.39,5548.60,343652.09
1990-08-23,2638.70,4978.70,5547.45,333692.50
1990-08-24,2795.84,5185.84,5546.32,324183.44
1990-08-25,2926.07,5356.07,5545.20,315031.84
1990-08-26,2527.26,4967.26,5544.04,305109.06
1990-08-27,2488.19,4918.19,5542.85,295108.78
1990-08-28,2451.02,4911.02,5541.85,286958.75
1990-08-29,2601.04,5121.04,5541.13,281228.59
1990-08-30,2550.73,5130.73,5540.41,275616.81
1990-08-31,2387.43,5027.43,5539.68,269780.31
1990-09-01,2266.13,4956.13,5538.96,263822.22
1990-09-02,2324.04,5024.04,5538.25,258078.17
1990-09-03,2396.43,5096.43,5537.53,252378.53
1990-09-04,2549.16,5239.16,5536.83,246961.98
1990-09-05,2782.98,5522.98,5536.19,242108.39
1990-09-06,2741.07,5541.07,5535.55,237350.19
1990-09-07,2546.55,5396.55,5534.87,232285.50
1990-09-08,2410.76,5280.76,5534.20,226931.64
1990-09-09,2354.38,5214.38,5533.42,220851.08
1990-09-10,2299.80,5149.80,5532.35,212777.95
1990-09-11,2435.23,5275.23,5531.00,203009.83
1990-09-12,2329.49,5169.49,5529.53,192436.92
1990-09-13,2073.98,4893.98,5527.81,179730.78
1990-09-14,2293.06,5113.06,5525.76,165674.05
1990-09-15,2069.42,4919.42,5523.60,150638.20
1990-09-16,2278.53,5128.53,5521.40,136017.11
1990-09-17,2276.13,5116.13,5519.14,121371.43
1990-09-18,2035.47,4865.47,5516.80,106228.56
1990-09-19,2784.54,5594.54,5514.53,92531.79
1990-09-20,2271.00,5071.00,5512.37,78589.98
1990-09-21,3064.53,5884.53,5510.31,67253.51
1990-09-22,1707.62,4507.62,5508.34,54376.07
1990-09-23,2486.27,5266.27,5506.48,43995.12
1990-09-24,2949.80,5719.80,5504.84,36041.00
1990-09-25,1958.89,4758.89,5503.61,28442.11
1990-09-26,2658.88,5498.88,5502.39,22489.47
1990-09-27,2977.19,5827.19,5501.41,17207.86
1990-09-28,2048.64,4898.64,5500.15,11016.73
1990-09-29,2447.65,5297.65,5499.33,6767.44
1990-09-30,2465.27,5305.27,5499.14,5925.00
1990-10-01,2383.88,5213.88,5499.23,6309.54
1990-10-02,2501.89,5341.89,5499.38,7007.50
1990-10-03,2439.86,5299.86,5499.50,7622.11
1990-10-04,2860.46,5710.46,5499.88,9943.69
1990-10-05,2332.75,4992.75,5500.12,10901.22
1990-10-06,2608.57,4698.57,5500.44,12207.47
1990-10-07,2801.42,4391.42,5500.61,12964.00
1990-10-08,2883.85,3953.85,5500.59,12872.47
1990-10-09,2928.20,3547.20,5500.39,11994.20
1990-10-10,2849.38,3337.38,5500.16,11056.78
1990-10-11,2887.86,3382.86,5500.00,10447.58
1990-10-12,2681.20,3176.20,5499.86,9805.34
1990-10-13,2597.93,3092.93,5499.74,9017.77
1990-10-14,2912.68,3404.68,5499.71,8828.70
1990-10-15,2998.00,3490.00,5499.71,8828.70
1990-10-16,3098.32,3595.32,5499.74,9017.77
1990-10-17,2947.49,3447.49,5499.73,8953.28
1990-10-18,2744.96,3243.96,5499.65,8465.27
1990-10-19,2941.93,3440.93,5499.64,8407.61
1990-10-20,2846.39,3343.39,5499.59,8116.80
1990-10-21,2678.31,3171.31,5499.47,7464.86
1990-10-22,2657.39,3148.39,5499.33,6767.44
1990-10-23,2689.23,3181.23,5499.19,6135.18
1990-10-24,2735.02,3211.02,5499.05,5561.99
1990-10-25,2519.90,2990.90,5499.04,5524.10
1990-10-26,2423.27,2914.27,5499.16,6008.60
1990-10-27,2492.61,2983.61,5499.38,7007.50
1990-10-28,2605.36,3096.36,5499.68,8646.56
1990-10-29,2542.83,3033.83,5500.03,10558.29
1990-10-30,2233.84,2723.84,5500.45,12251.85
1990-10-31,2338.83,2828.83,5500.94,14570.18
1990-11-01,2639.07,3130.07,5501.50,17763.71
1990-11-02,2660.50,3151.50,5502.16,21515.45
1990-11-03,2178.48,2666.48,5502.84,24523.35
1990-11-04,2303.23,2789.23,5503.49,27794.55
1990-11-05,2919.83,3409.83,5504.27,32296.70
1990-11-06,2855.75,3346.75,5504.93,36673.71
1990-11-07,1985.42,2476.42,5505.49,39304.64
1990-11-08,2064.47,2555.47,5506.10,42132.02
1990-11-09,2148.71,2642.71,5506.70,45112.60
1990-11-10,2392.56,2887.56,5507.35,48578.84
1990-11-11,2367.67,2862.67,5507.95,52015.54
1990-11-12,2424.69,2919.69,5508.53,55565.33
1990-11-13,2525.26,3020.26,5509.10,59294.78
1990-11-14,2531.60,3026.60,5509.64,63056.63
1990-11-15,2541.23,3041.23,5510.23,66847.50
1990-11-16,2017.56,2517.56,5510.76,69579.85
1990-11-17,2075.19,2575.19,5511.29,72426.52
1990-11-18,1733.28,2233.28,5511.68,74595.01
1990-11-19,2924.25,3424.25,5512.46,79125.74
1990-11-20,1833.41,2334.41,5513.14,81494.81
1990-11-21,3495.74,4000.74,5513.74,87169.00
1990-11-22,2500.42,3005.42,5514.29,90869.00
1990-11-23,2507.48,3012.48,5514.82,94583.00
1990-11-24,2140.47,2645.47,5515.31,97588.89
1990-11-25,2026.38,2531.38,5515.80,100348.66
1990-11-26,2096.13,2601.13,5516.30,103246.76
1990-11-27,2128.33,2633.33,5516.80,106228.56
1990-11-28,2078.35,2583.35,5517.27,109111.23
1990-11-29,1934.86,2439.86,5517.68,111689.48
1990-11-30,2094.60,2600.60,5518.13,114586.52
1990-12-01,2062.53,2572.53,5518.56,117427.90
1990-12-02,2098.12,2608.12,5518.99,120339.87
1990-12-03,2053.93,2561.93,5519.40,123180.06
1990-12-04,1987.98,2497.98,5519.78,125873.58
1990-12-05,2110.29,2620.29,5520.23,128829.52
1990-12-06,1847.61,2356.61,5520.63,131242.63
1990-12-07,1713.78,2223.78,5520.98,133392.27
1990-12-08,1762.46,2272.46,5521.34,135638.47
1990-12-09,1837.83,2347.83,5521.72,138054.00
1990-12-10,1933.71,2443.71,5522.12,140639.88
1990-12-11,1980.82,2490.82,5522.53,143339.02
1990-12-12,1674.35,2187.35,5522.84,145416.41
1990-12-13,2591.17,3106.17,5523.41,149316.25
1990-12-14,2068.86,2584.86,5523.82,152182.08
1990-12-15,1794.30,2314.30,5524.15,154531.09
1990-12-16,1655.65,2175.65,5524.44,156624.95
1990-12-17,1893.38,2413.38,5524.79,159190.33
1990-12-18,2064.55,2584.55,5525.21,162095.22
1990-12-19,1852.49,2372.49,5525.59,164559.66
1990-12-20,1669.23,2192.23,5525.91,166666.56
1990-12-21,1377.12,1901.12,5526.14,168196.05
1990-12-22,1305.18,1830.18,5526.35,169604.67
1990-12-23,1205.44,1732.44,5526.53,170819.44
1990-12-24,1279.61,1807.61,5526.73,172183.30
1990-12-25,1456.30,1986.30,5526.98,173901.58
1990-12-26,1568.82,2099.82,5527.26,175845.02
1990-12-27,1756.99,2289.99,5527.59,178165.66
1990-12-28,1988.82,2522.82,5527.98,180948.11
1990-12-29,1797.94,2333.94,5528.31,183336.09
1990-12-30,1467.40,2004.40,5528.55,185090.27
1990-12-31,1645.62,2184.62,5528.83,187162.23
1991-01-01,1912.45,2452.45,5529.17,189705.94
1991-01-02,1873.56,2414.56,5529.49,192134.81
1991-01-03,1836.55,2378.55,5529.80,194512.11
1991-01-04,1704.82,2248.82,5530.08,196612.25
1991-01-05,1632.03,2116.03,5530.35,198468.83
1991-01-06,1584.56,2018.56,5530.59,200132.09
1991-01-07,1735.13,2169.13,5530.87,202094.00
1991-01-08,1982.45,2392.45,5531.21,204498.86
1991-01-09,1828.27,2226.27,5531.50,206574.11
1991-01-10,1848.77,2246.77,5531.79,208670.19
1991-01-11,1896.55,2273.55,5532.09,210859.05
1991-01-12,2111.92,2446.92,5532.43,213371.95
1991-01-13,2164.16,2497.16,5532.78,215984.50
1991-01-14,2095.28,2428.28,5533.11,218480.27
1991-01-15,2107.82,2442.82,5533.44,221004.86
1991-01-16,2043.10,2379.10,5533.75,223403.08
1991-01-17,1974.87,2312.87,5534.04,225669.92
1991-01-18,2025.58,2363.58,5534.34,228037.36
1991-01-19,2161.62,2498.62,5534.67,230672.64
1991-01-20,1858.36,2196.36,5534.92,232688.56
1991-01-21,1424.49,1762.49,5535.07,233843.91
1991-01-22,1567.15,1904.15,5535.27,235300.08
1991-01-23,1780.39,2119.39,5535.53,237203.00
1991-01-24,1799.86,2138.86,5535.79,239124.70
1991-01-25,1678.80,2022.80,5536.02,240836.05
1991-01-26,1649.93,1991.93,5536.24,242486.16
1991-01-27,1856.03,2196.03,5536.51,244521.27
1991-01-28,1755.68,2091.68,5536.75,246349.39
1991-01-29,1601.42,1933.42,5536.95,247883.45
1991-01-30,1480.24,1810.24,5537.12,249193.02
1991-01-31,1717.13,2049.13,5537.35,250976.42
1991-02-01,1759.05,2094.05,5537.59,252848.92
1991-02-02,1763.21,2103.21,5537.83,254739.59
1991-02-03,1768.21,2108.21,5538.07,256640.17
1991-02-04,1978.90,2318.90,5538.36,258958.66
1991-02-05,1827.96,2165.96,5538.61,260973.78
1991-02-06,1963.56,2298.56,5538.89,263251.91
1991-02-07,1850.82,2182.82,5539.14,265300.47
1991-02-08,1860.84,2190.84,5539.39,267364.94
1991-02-09,1794.71,2124.71,5539.62,269278.41
1991-02-10,1830.90,2162.90,5539.86,271287.47
1991-02-11,1796.27,2131.27,5540.10,273233.78
1991-02-12,1624.48,1962.48,5540.31,274845.31
1991-02-13,1889.95,2229.95,5540.59,277007.19
1991-02-14,1785.28,2131.28,5540.84,278953.53
1991-02-15,1902.25,2248.25,5541.12,281151.72
1991-02-16,2190.64,2536.64,5541.47,283921.91
1991-02-17,2005.91,2356.91,5541.77,286315.78
1991-02-18,1813.24,2164.24,5542.02,288327.50
1991-02-19,1738.26,2089.26,5542.25,290190.50
1991-02-20,1816.98,2167.98,5542.50,292229.47
1991-02-21,1829.20,2175.20,5542.75,294282.75
1991-02-22,1825.62,2171.62,5542.99,296269.44
1991-02-23,1784.89,2131.89,5543.21,298097.97
1991-02-24,1793.75,2139.75,5543.43,299942.09
1991-02-25,1796.50,2143.50,5543.65,301793.66
1991-02-26,1673.55,2021.55,5543.84,303403.34
1991-02-27,1773.03,2122.03,5544.05,305192.50
1991-02-28,1776.50,2127.50,5544.26,306992.50
1991-03-01,2088.66,2439.66,5544.54,309411.66
1991-03-02,2008.02,2359.02,5544.80,311670.88
1991-03-03,2034.74,2385.74,5545.07,313983.09
1991-03-04,2582.46,2931.46,5545.49,317377.72
1991-03-05,2599.64,2947.64,5545.91,320804.44
1991-03-06,2163.78,2507.78,5546.22,323358.72
1991-03-07,2013.78,2359.78,5546.49,325599.59
1991-03-08,1968.25,2314.25,5546.75,327770.00
1991-03-09,1816.40,2163.40,5546.97,329621.38
1991-03-10,1818.49,2166.49,5547.19,331478.88
1991-03-11,1953.89,2301.89,5547.44,333604.94
1991-03-12,1832.02,2180.02,5547.66,335489.28
1991-03-13,1791.75,2140.75,5547.87,337295.72
1991-03-14,1783.66,2135.66,5548.08,339111.91
1991-03-15,1876.57,2228.57,5548.31,341112.38
1991-03-16,1804.03,2156.03,5548.52,342949.13
1991-03-17,1940.51,2293.51,5548.76,345058.56
1991-03-18,1859.45,2212.45,5548.98,347007.22
1991-03-19,1953.43,2308.43,5549.22,349146.25
1991-03-20,2047.37,2403.37,5549.48,351473.59
1991-03-21,1929.33,2285.33,5549.71,353546.97
1991-03-22,1981.55,2338.55,5549.95,355725.91
1991-03-23,1962.77,2319.77,5550.20,357867.59
1991-03-24,1993.59,2350.59,5550.46,360070.41
1991-03-25,2000.42,2359.42,5550.72,362290.75
1991-03-26,2058.90,2418.90,5550.99,364609.22
1991-03-27,1967.67,2328.67,5551.24,366768.56
1991-03-28,1887.31,2247.31,5551.47,368766.53
1991-03-29,1980.27,2341.27,5551.72,370950.88
1991-03-30,1941.15,2302.15,5551.96,373057.63
1991-03-31,1994.08,2354.08,5552.21,375267.38
1991-04-01,2235.63,2594.63,5552.51,377934.41
1991-04-02,2519.90,2878.90,5552.87,381165.28
1991-04-03,2768.74,3128.74,5553.28,384871.88
1991-04-04,3067.41,3427.41,5553.75,389170.88
1991-04-05,3368.88,3730.88,5554.28,394071.78
1991-04-06,3865.56,4230.56,5554.91,399983.63
1991-04-07,3507.37,3871.37,5555.49,405183.03
1991-04-08,3476.11,3839.11,5556.06,410298.63
1991-04-09,3096.65,3457.65,5556.54,414657.59
1991-04-10,2922.80,3284.80,5556.98,418693.56
1991-04-11,2662.78,3022.78,5557.36,422209.81
1991-04-12,2631.74,2991.74,5557.73,425664.50
1991-04-13,2607.05,2967.05,5558.09,429050.38
1991-04-14,2444.11,2801.11,5558.41,432087.28
1991-04-15,2841.48,3196.48,5558.81,435908.41
1991-04-16,2615.91,2972.91,5559.13,438988.56
1991-04-17,2930.21,3288.21,5559.43,441900.72
1991-04-18,2752.60,3111.60,5559.63,443847.69
1991-04-19,2711.46,3069.46,5559.81,445611.91
1991-04-20,2893.04,3250.04,5560.03,447754.13
1991-04-21,3058.46,3417.46,5560.25,449792.06
1991-04-22,3230.76,3591.76,5560.50,452116.22
1991-04-23,3555.09,3918.09,5560.82,455107.47
1991-04-24,3775.88,4140.88,5561.18,458500.94
1991-04-25,4304.70,4669.70,5561.65,462963.16
1991-04-26,3989.31,4352.31,5562.05,466795.84
1991-04-27,3471.71,3831.71,5562.34,469595.94
1991-04-28,3177.11,3535.11,5562.57,471827.56
1991-04-29,3184.72,3540.72,5562.80,474070.31
1991-04-30,3032.50,3388.50,5563.00,476030.97
1991-05-01,2885.32,3242.32,5563.17,477701.69
1991-05-02,3340.76,3695.76,5563.43,480271.78
1991-05-03,3352.34,3710.34,5563.69,482850.97
1991-05-04,3359.79,3800.79,5563.97,485649.22
1991-05-05,3293.54,3796.54,5564.25,488458.88
1991-05-06,3611.40,4111.40,5564.59,491893.06
1991-05-07,4287.31,4787.31,5565.06,496648.06
1991-05-08,4507.80,5008.80,5565.56,501485.34
1991-05-09,5335.94,5835.94,5566.22,507943.41
1991-05-10,5842.33,6500.33,5567.00,515679.59
1991-05-11,6639.18,7423.18,5567.95,525266.06
1991-05-12,7544.94,8348.94,5569.06,536688.75
1991-05-13,6774.02,7565.02,5570.00,546556.56
1991-05-14,6530.43,7312.43,5570.93,555943.19
1991-05-15,6921.66,7852.66,5571.95,566421.19
1991-05-16,7423.66,8483.66,5573.07,578150.75
1991-05-17,8923.06,9983.06,5574.44,592834.50
1991-05-18,11442.10,12502.10,5576.29,612514.69
1991-05-19,11906.91,12986.91,5578.20,633176.31
1991-05-20,12615.70,13695.70,5580.18,655243.81
1991-05-21,13332.54,14722.54,5582.35,679348.00
1991-05-22,14839.77,16749.77,5584.79,707512.81
1991-05-23,15269.95,17399.95,5587.24,736074.69
1991-05-24,15392.89,17532.89,5589.54,763849.00
1991-05-25,16015.63,18165.63,5591.90,792858.50
1991-05-26,16487.71,18647.71,5594.26,822824.19
1991-05-27,14262.11,16432.11,5596.23,848415.13
1991-05-28,11806.45,13976.45,5597.72,868163.44
1991-05-29,10641.43,12821.43,5598.94,884668.75
1991-05-30,10782.82,13202.82,5600.12,900899.13
1991-05-31,10179.70,13149.70,5601.21,915834.06
1991-06-01,10121.35,13301.35,5602.11,928352.44
1991-06-02,11732.04,14912.04,5603.14,942895.31
1991-06-03,14765.39,17965.39,5604.47,962006.81
1991-06-04,16878.13,20098.13,5606.01,984198.13
1991-06-05,18059.03,21299.03,5607.66,1008315.19
1991-06-06,20030.18,24340.18,5609.67,1038484.13
1991-06-07,19158.83,24288.83,5611.67,1068590.88
1991-06-08,19287.33,24427.33,5613.44,1095818.63
1991-06-09,18446.98,24206.98,5614.89,1118642.38
1991-06-10,17751.58,23781.58,5616.24,1139630.63
1991-06-11,17997.68,24027.68,5617.60,1161107.00
1991-06-12,18886.64,24876.64,5618.88,1181688.75
1991-06-13,19919.61,26259.61,5619.75,1195889.63
1991-06-14,20072.72,27102.72,5620.36,1205812.38
1991-06-15,17743.60,24763.60,5620.60,1209707.13
1991-06-16,14759.84,20919.84,5620.37,1205977.88
1991-06-17,13981.25,18841.25,5619.91,1198522.50
1991-06-18,13817.10,18307.10,5619.73,1195561.38
1991-06-19,13022.48,17522.48,5619.66,1194415.88
1991-06-20,12644.13,17134.13,5619.64,1194086.88
1991-06-21,12392.66,16562.66,5619.72,1195401.25
1991-06-22,11462.24,15222.24,5619.88,1198023.88
1991-06-23,11267.55,14747.55,5620.08,1201291.75
1991-06-24,10705.94,13825.94,5620.12,1201938.25
1991-06-25,10463.84,13453.84,5620.09,1201450.00
1991-06-26,10058.62,13048.62,5620.01,1200158.00
1991-06-27,8933.13,11943.13,5619.87,1197863.38
1991-06-28,8427.25,11127.25,5619.68,1194743.88
1991-06-29,8136.13,10636.13,5619.43,1190650.25
