date,qu,af,fb,aqd,mm,mn,mx
2014-08-12,346.60,184656.00,2920.59,,67.91,58.69,82.44
2014-08-13,686.54,184488.00,2920.52,,60.55,55.66,69.66
2014-08-14,407.33,183768.00,2920.22,,58.96,52.16,64.43
2014-08-15,358.58,182951.88,2919.88,,62.17,55.50,68.66
2014-08-16,371.15,182160.00,2919.55,,64.47,51.02,75.59
2014-08-17,347.92,181320.00,2919.20,,67.29,54.93,81.36
2014-08-18,328.53,180442.17,2918.83,,69.50,57.70,84.72
2014-08-19,269.23,179381.88,2918.38,,68.49,59.87,75.08
2014-08-20,276.58,178201.88,2917.88,,62.32,57.47,67.85
2014-08-21,343.25,177070.00,2917.40,,59.69,45.87,70.99
2014-08-22,289.78,175762.22,2916.84,,56.70,47.76,69.34
2014-08-23,309.50,174454.00,2916.28,,59.79,48.86,72.06
2014-08-24,280.58,173086.94,2915.69,,54.61,47.83,69.85
2014-08-25,353.02,171684.00,2915.08,,60.39,48.11,75.52
2014-08-26,301.67,169798.00,2914.26,,65.91,51.85,79.84
2014-08-27,262.27,167528.00,2913.26,,67.83,56.29,80.39
2014-08-28,293.99,165176.00,2912.22,,65.79,61.03,71.23
2014-08-29,294.08,162692.05,2911.11,,60.86,53.26,68.52
2014-08-30,338.52,160098.00,2909.94,,58.55,54.17,64.15
2014-08-31,293.41,157303.84,2908.67,,55.52,51.18,60.30
2014-09-01,323.58,154495.89,2907.38,,58.38,45.91,66.85
2014-09-02,275.65,151576.00,2906.03,,56.33,49.88,64.51
2014-09-03,282.38,148666.84,2904.67,,54.35,49.35,59.89
2014-09-04,276.38,145665.00,2903.25,,54.76,39.81,68.04
2014-09-05,274.79,142500.00,2901.74,,58.12,43.90,71.15
2014-09-06,292.33,139219.80,2900.16,,61.06,46.69,76.66
2014-09-07,290.02,135840.00,2898.51,,62.80,48.78,77.60
2014-09-08,276.51,132360.00,2896.79,,59.89,51.28,67.38
2014-09-09,284.93,128800.00,2895.01,,58.57,53.61,66.75
2014-09-10,327.96,125325.00,2893.25,,55.32,44.61,64.66
2014-09-11,202.40,121606.19,2891.34,,48.48,39.66,55.58
2014-09-12,327.66,118194.00,2889.56,,50.78,35.80,64.19
2014-09-13,247.84,114716.00,2887.72,,54.13,39.34,68.24
2014-09-14,220.03,111230.22,2885.85,,56.67,42.21,72.37
2014-09-15,249.08,107894.00,2884.03,,59.49,44.57,75.99
2014-09-16,258.68,104590.00,2882.20,,63.91,52.36,79.68
2014-09-17,214.92,101125.00,2880.25,,64.06,54.36,76.34
2014-09-18,255.05,97703.00,2878.29,,60.63,57.23,64.98
2014-09-19,274.37,94290.00,2876.30,,61.75,55.97,69.74
2014-09-20,227.41,90750.00,2874.20,,61.22,48.86,74.06
2014-09-21,289.36,87330.71,2872.13,,64.04,49.94,81.18
2014-09-22,227.79,83896.00,2870.01,,65.40,59.30,74.18
2014-09-23,300.18,80780.00,2868.05,,57.68,53.65,62.93
2014-09-24,268.13,77834.89,2866.17,,54.95,52.75,57.47
2014-09-25,274.76,75094.96,2864.39,,53.31,46.62,61.09
2014-09-26,122.96,72352.00,2862.58,,51.31,43.23,59.98
2014-09-27,177.28,69985.00,2860.99,,54.05,42.88,69.03
2014-09-28,160.85,67770.00,2859.48,,56.03,45.00,69.11
2014-09-29,146.42,65606.00,2857.99,,54.28,47.09,63.37
2014-09-30,166.63,63480.00,2856.50,,51.03,48.74,54.09
2014-10-01,184.00,61786.00,2855.29,,49.10,37.93,56.60
2014-10-02,191.03,60410.00,2854.30,,49.55,37.38,60.38
2014-10-03,163.28,58774.04,2853.11,,50.95,39.62,65.55
2014-10-04,172.98,56935.00,2851.75,,57.05,45.53,72.72
2014-10-05,151.50,54945.00,2850.25,,60.58,49.15,77.64
2014-10-06,158.16,52969.00,2848.73,,62.31,49.84,81.69
2014-10-07,125.38,50830.00,2847.05,,60.60,48.03,77.17
2014-10-08,119.16,48457.82,2845.14,,58.67,48.03,70.05
2014-10-09,130.18,46047.82,2843.14,,54.22,41.98,71.39
2014-10-10,104.40,43707.82,2841.14,,55.00,42.02,70.29
2014-10-11,132.44,41609.00,2839.29,,52.77,46.93,57.39
2014-10-12,195.49,39960.00,2837.80,,50.32,47.52,54.36
2014-10-13,188.83,38462.00,2836.42,,53.41,38.71,69.77
2014-10-14,192.99,36972.00,2835.02,,51.33,46.38,59.59
2014-10-15,87.07,35855.00,2833.95,,46.34,43.31,50.08
2014-10-16,157.41,35577.95,2833.68,,45.87,39.15,53.69
2014-10-17,178.63,35577.95,2833.68,,45.04,40.64,49.25
2014-10-18,270.51,35888.00,2833.98,,50.48,43.39,61.79
2014-10-19,324.11,36331.00,2834.41,,50.98,44.61,64.39
2014-10-20,301.76,36740.00,2834.80,,47.97,43.76,52.28
2014-10-21,297.05,37140.00,2835.19,,46.11,40.72,52.71
2014-10-22,546.25,38043.00,2836.04,,45.31,40.52,49.25
2014-10-23,780.88,39410.00,2837.30,,43.63,39.28,47.30
2014-10-24,663.52,40543.08,2838.33,,41.00,36.39,45.61
2014-10-25,469.56,41290.00,2839.00,,44.79,41.05,50.78
2014-10-26,725.26,42544.06,2840.12,,41.24,38.20,45.12
2014-10-27,460.08,43272.00,2840.76,,40.23,32.62,47.30
2014-10-28,476.64,44034.00,2841.42,,40.63,38.12,43.08
2014-10-29,772.94,45386.00,2842.58,,46.33,42.13,53.03
2014-10-30,721.73,46635.79,2843.63,,46.23,44.45,47.73
2014-10-31,1239.52,48912.00,2845.51,,44.83,38.02,47.60
2014-11-01,799.82,50305.79,2846.63,,39.78,34.23,45.79
2014-11-02,550.81,51205.16,2847.35,,43.68,40.40,47.87
2014-11-03,483.20,51970.00,2847.95,,45.57,40.95,52.55
2014-11-04,653.87,53073.03,2848.81,,48.80,41.03,55.78
2014-11-05,550.84,53970.00,2849.50,,43.37,39.24,48.54
2014-11-06,586.80,54945.00,2850.25,,43.01,42.57,44.47
2014-11-07,581.99,55912.00,2850.98,,42.24,34.36,50.90
2014-11-08,483.74,56684.00,2851.56,,40.17,32.26,51.33
2014-11-09,480.59,57448.78,2852.13,,44.96,38.56,56.49
2014-11-10,448.85,58149.83,2852.65,,34.74,30.18,40.52
2014-11-11,326.36,58607.00,2852.99,,23.51,18.05,32.01
2014-11-12,292.40,59004.00,2853.28,,17.60,13.78,21.43
2014-11-13,296.88,59414.00,2853.58,,20.57,15.12,23.90
2014-11-14,334.74,59899.00,2853.93,,23.96,16.14,30.22
2014-11-15,256.60,60227.90,2854.17,,18.40,10.36,28.49
2014-11-16,220.15,60475.16,2854.35,,19.79,10.76,30.22
2014-11-17,220.24,60722.00,2854.53,,21.44,12.16,31.87
2014-11-18,244.21,61016.00,2854.74,,21.99,12.71,29.98
2014-11-19,258.29,61338.00,2854.97,,26.90,20.49,31.60
2014-11-20,244.19,61631.93,2855.18,,29.87,25.11,37.20
2014-11-21,290.69,62018.00,2855.46,,30.65,27.66,40.88
2014-11-22,388.55,62598.24,2855.87,,37.27,34.84,41.03
2014-11-23,343.37,63088.00,2856.22,,37.26,33.07,42.49
2014-11-24,336.21,63564.00,2856.56,,36.11,29.51,44.61
2014-11-25,2076.09,67486.00,2859.29,,49.60,43.63,54.40
2014-11-26,2033.44,71324.96,2861.89,,49.91,43.12,53.79
2014-11-27,1484.05,74072.00,2863.72,,47.18,43.08,50.92
2014-11-28,1505.44,76860.00,2865.54,,43.30,32.26,49.84
2014-11-29,1490.07,79616.04,2867.31,,26.91,16.84,33.01
2014-11-30,964.91,81330.00,2868.40,,16.64,11.31,21.59
2014-12-01,733.03,82584.00,2869.19,,16.61,9.50,25.64
2014-12-02,609.11,83592.00,2869.82,,18.34,13.19,22.95
2014-12-03,608.71,84616.00,2870.46,,24.77,16.26,29.28
2014-12-04,529.03,85490.00,2871.00,,27.82,26.71,30.77
2014-12-05,513.95,86334.00,2871.52,,28.34,26.27,30.93
2014-12-06,565.45,87280.00,2872.10,,34.24,31.09,41.70
2014-12-07,477.70,88052.00,2872.57,,32.85,30.50,36.30
2014-12-08,445.44,88760.00,2873.00,,33.81,32.82,35.72
2014-12-09,793.31,90158.00,2873.84,,34.41,32.56,37.04
2014-12-10,1311.45,92583.00,2875.30,,39.83,34.84,44.34
2014-12-11,1293.16,94970.00,2876.70,,38.34,31.07,45.08
2014-12-12,1110.92,96995.00,2877.88,,37.88,33.37,42.49
2014-12-13,848.76,98500.00,2878.75,,33.94,27.96,41.62
2014-12-14,723.33,99756.00,2879.47,,30.53,26.74,35.88
2014-12-15,630.36,100826.00,2880.08,,31.13,30.44,32.15
2014-12-16,569.74,101775.65,2880.62,,31.10,29.79,32.62
2014-12-17,567.09,102719.78,2881.15,,31.71,30.30,33.56
2014-12-18,467.46,103466.00,2881.57,,31.33,29.16,33.21
2014-12-19,503.70,104284.00,2882.03,,33.92,30.26,40.29
2014-12-20,654.60,105399.78,2882.65,,32.60,30.26,46.85
2014-12-21,2123.09,109425.87,2884.87,,41.57,36.51,47.31
2014-12-22,1440.34,112098.09,2886.32,,37.73,32.62,42.09
2014-12-23,1071.77,114038.27,2887.36,,34.72,29.54,44.51
2014-12-24,1097.02,116028.00,2888.42,,35.22,32.68,42.51
2014-12-25,802.38,117433.81,2889.16,,33.86,28.57,36.71
2014-12-26,735.94,118707.14,2889.83,,30.68,23.36,38.85
2014-12-27,731.36,119971.00,2890.49,,33.55,30.38,39.09
2014-12-28,654.61,121083.00,2891.07,,32.32,27.98,35.88
2014-12-29,592.89,122072.00,2891.58,,23.30,17.55,29.43
2014-12-30,496.71,122870.00,2891.99,,14.53,8.19,20.35
2014-12-31,435.42,123546.19,2892.34,,13.84,8.16,25.86
2015-01-01,478.08,124307.00,2892.73,,14.77,8.86,23.26
2015-01-02,439.73,124992.00,2893.08,,27.37,12.53,41.27
2015-01-03,431.28,125660.00,2893.42,,27.23,23.93,32.84
2015-01-04,558.88,126580.95,2893.89,,28.23,23.97,41.35
2015-01-05,1496.33,129360.00,2895.29,,45.92,37.40,50.14
2015-01-06,1352.98,131854.00,2896.54,,34.67,31.09,40.64
2015-01-07,1041.79,133730.00,2897.47,,31.91,28.57,42.88
2015-01-08,872.42,135270.00,2898.23,,30.28,26.47,44.85
2015-01-09,807.01,136680.00,2898.92,,30.46,27.49,35.06
2015-01-10,712.28,137902.00,2899.52,,29.46,27.86,32.72
2015-01-11,668.75,139037.00,2900.07,,30.28,28.88,33.13
2015-01-12,618.88,140046.00,2900.56,,30.42,26.90,34.94
2015-01-13,557.17,140906.00,2900.97,,29.98,27.63,31.66
2015-01-14,537.30,141727.36,2901.37,,27.54,25.15,29.67
2015-01-15,532.78,142540.00,2901.76,,26.04,24.13,28.77
2015-01-16,481.24,143250.00,2902.10,,33.72,26.33,40.80
2015-01-17,685.04,144363.16,2902.63,,29.73,26.96,31.97
2015-01-18,2040.75,148163.00,2904.43,,37.06,31.48,42.59
2015-01-19,1145.07,150186.44,2905.38,,35.35,29.67,39.89
2015-01-20,945.72,151813.69,2906.14,,30.44,25.66,39.44
2015-01-21,800.34,153152.00,2906.76,,27.41,23.21,33.29
2015-01-22,759.14,154408.22,2907.34,,31.32,28.10,39.66
2015-01-23,703.65,155554.38,2907.87,,34.22,29.36,52.65
2015-01-24,1310.54,157904.00,2908.91,,44.79,36.00,53.42
2015-01-25,1166.63,159966.44,2909.88,,37.13,32.01,53.58
2015-01-26,1031.10,161757.95,2910.69,,36.48,30.68,48.66
2015-01-27,925.66,163340.00,2911.40,,39.05,31.32,52.75
2015-01-28,826.96,164726.00,2912.02,,37.40,30.83,45.85
2015-01-29,763.83,165986.00,2912.58,,31.58,27.31,39.25
2015-01-30,695.92,167116.00,2913.08,,28.43,26.31,32.19
2015-01-31,665.42,168185.00,2913.55,,29.57,26.37,34.98
2015-02-01,666.63,169256.00,2914.02,,31.18,28.79,37.99
2015-02-02,631.84,170258.00,2914.46,,36.33,29.63,46.91
2015-02-03,591.04,171178.00,2914.86,,36.96,31.87,42.02
2015-02-04,580.93,171983.00,2915.21,,32.89,31.20,34.76
2015-02-05,746.07,173064.00,2915.68,,35.88,33.21,38.71
2015-02-06,2306.20,177238.00,2917.47,,40.16,36.20,46.99
2015-02-07,2046.83,180898.00,2919.02,,40.01,35.83,47.70
2015-02-08,1658.28,183792.00,2920.23,,39.49,33.39,44.34
2015-02-09,1414.86,186202.00,2921.23,,39.02,35.96,43.41
2015-02-10,1340.41,188464.00,2922.16,,41.79,35.65,45.75
2015-02-11,1176.05,190400.00,2922.95,,37.91,32.52,45.40
2015-02-12,1032.78,191950.00,2923.58,,39.57,32.38,54.56
2015-02-13,914.38,193165.00,2924.07,,39.44,31.56,52.51
2015-02-14,839.98,194230.00,2924.50,,43.45,33.68,48.96
2015-02-15,782.86,195180.00,2924.88,,36.50,29.12,49.74
2015-02-16,732.45,196030.00,2925.22,,34.31,26.52,43.20
2015-02-17,674.56,196765.00,2925.51,,35.19,26.37,46.48
2015-02-18,668.21,197490.00,2925.80,,37.31,27.00,52.36
2015-02-19,616.87,197896.00,2925.96,,40.28,35.65,44.91
2015-02-20,550.59,197896.00,2925.96,,39.03,32.76,45.14
2015-02-21,579.58,197896.00,2925.96,,35.41,27.70,44.06
2015-02-22,455.99,197766.00,2925.91,,30.24,22.16,39.76
2015-02-23,478.36,197870.00,2925.95,,31.82,20.70,45.95
2015-02-24,472.56,197922.00,2925.97,,39.56,29.34,51.04
2015-02-25,463.89,197870.00,2925.95,,39.51,30.01,43.63
2015-02-26,468.76,197818.00,2925.93,,40.15,35.76,44.96
2015-02-27,460.09,197818.00,2925.93,,33.74,31.23,37.61
2015-02-28,405.67,197818.00,2925.93,,32.51,27.22,41.11
2015-03-01,433.44,197870.00,2925.95,,32.46,23.32,43.23
2015-03-02,376.91,197870.00,2925.95,,33.97,28.73,38.03
2015-03-03,369.90,197922.00,2925.97,,31.75,26.27,39.34
2015-03-04,352.22,197922.00,2925.97,,32.89,23.56,44.81
2015-03-05,403.12,198000.00,2926.00,,39.83,29.65,54.99
2015-03-06,334.09,197922.00,2925.97,,41.39,31.52,56.80
2015-03-07,349.32,197870.00,2925.95,,41.39,30.83,58.53
2015-03-08,367.67,197870.00,2925.95,,41.65,30.72,59.91
2015-03-09,345.35,197870.00,2925.95,,44.26,32.15,57.80
2015-03-10,341.29,197922.00,2925.97,,44.03,31.11,59.95
2015-03-11,312.89,197922.00,2925.97,,46.80,41.50,51.37
2015-03-12,318.56,197922.00,2925.97,,46.42,37.56,53.06
2015-03-13,381.91,198000.00,2926.00,,44.33,33.80,55.70
2015-03-14,625.72,198225.00,2926.09,,46.52,41.23,51.67
2015-03-15,1475.93,198802.13,2926.32,,41.61,38.91,46.73
2015-03-16,1316.68,198399.75,2926.16,,40.66,32.50,46.32
2015-03-17,900.46,198100.00,2926.04,,41.10,36.00,49.00
2015-03-18,744.88,197922.00,2925.97,,43.01,37.38,49.92
2015-03-19,641.34,197922.00,2925.97,,41.97,32.85,57.66
2015-03-20,600.89,197922.00,2925.97,,44.15,35.90,56.13
2015-03-21,578.94,197870.00,2925.95,,41.53,35.04,45.81
2015-03-22,592.75,197922.00,2925.97,,37.90,31.60,46.81
2015-03-23,537.60,197922.00,2925.97,,37.23,32.01,43.35
2015-03-24,556.78,197922.00,2925.97,,37.18,31.62,41.94
2015-03-25,576.31,198000.00,2926.00,,39.76,31.97,49.56
2015-03-26,621.80,198050.00,2926.02,,47.15,36.28,62.62
2015-03-27,684.85,198100.00,2926.04,,48.99,36.61,64.21
2015-03-28,688.74,198100.00,2926.04,,43.38,38.77,47.03
2015-03-29,660.56,198050.00,2926.02,,44.82,36.51,54.95
2015-03-30,629.79,198000.00,2926.00,,46.52,34.27,62.36
2015-03-31,526.25,197870.00,2925.95,,40.86,34.78,50.63
2015-04-01,531.88,197922.00,2925.97,,37.86,34.62,41.94
2015-04-02,508.30,198050.00,2926.02,,38.88,33.17,46.42
2015-04-03,461.29,198100.00,2926.04,,36.30,27.31,45.87
2015-04-04,437.83,198100.00,2926.04,,36.77,28.25,45.75
2015-04-05,433.16,198100.00,2926.04,,35.83,28.41,44.02
2015-04-06,377.29,198000.00,2926.00,,38.37,31.67,46.07
2015-04-07,443.28,198050.00,2926.02,,38.74,33.76,45.04
2015-04-08,355.81,197922.00,2925.97,,39.58,30.85,47.80
2015-04-09,384.31,197922.00,2925.97,,40.86,30.64,51.96
2015-04-10,374.36,197922.00,2925.97,,41.31,32.85,52.00
2015-04-11,381.42,197922.00,2925.97,,36.17,31.71,40.66
2015-04-12,345.53,197870.00,2925.95,,38.46,33.51,44.40
2015-04-13,343.43,197818.00,2925.93,,38.43,28.02,50.73
2015-04-14,334.18,197740.00,2925.90,,36.45,33.66,39.89
2015-04-15,324.08,197565.19,2925.83,,40.16,32.58,47.80
2015-04-16,334.36,197290.00,2925.72,,44.95,30.61,60.42
2015-04-17,361.51,197064.58,2925.63,,48.43,35.21,61.20
2015-04-18,324.55,196714.00,2925.49,,49.81,34.58,65.29
2015-04-19,361.08,196305.19,2925.33,,50.68,36.65,65.37
2015-04-20,442.06,195904.81,2925.17,,53.23,38.63,69.77
2015-04-21,423.64,195380.00,2924.96,,48.86,40.25,61.75
2015-04-22,423.89,194855.00,2924.75,,41.76,36.39,48.39
2015-04-23,335.14,194155.00,2924.47,,42.28,36.81,50.71
2015-04-24,466.40,193715.00,2924.29,,38.81,32.78,45.20
2015-04-25,373.24,193090.00,2924.04,,39.23,33.84,45.16
2015-04-26,357.74,192500.00,2923.80,,43.59,28.08,54.79
2015-04-27,341.24,191925.00,2923.57,,53.01,39.22,65.33
2015-04-28,384.00,191434.81,2923.37,,49.65,41.35,61.42
2015-04-29,428.36,191260.00,2923.30,,44.00,39.07,50.65
2015-04-30,343.49,191185.00,2923.27,,49.33,36.53,61.68
2015-05-01,375.58,191310.13,2923.32,,52.50,41.62,64.31
2015-05-02,384.79,191484.94,2923.39,,52.68,42.68,63.05
2015-05-03,380.52,191654.00,2923.46,,52.07,38.34,65.10
2015-05-04,382.28,191825.00,2923.53,,49.89,40.29,63.48
2015-05-05,439.72,191925.00,2923.57,,42.37,39.05,46.26
2015-05-06,426.22,191654.00,2923.46,,41.86,31.74,49.19
2015-05-07,363.43,191260.00,2923.30,,47.73,32.96,63.64
2015-05-08,337.40,191135.00,2923.25,,52.33,37.93,67.30
2015-05-09,337.83,191135.00,2923.25,,54.22,38.99,69.20
2015-05-10,402.31,191260.00,2923.30,,55.90,43.85,67.89
2015-05-11,390.82,191360.25,2923.34,,50.50,45.28,58.80
2015-05-12,665.66,192049.52,2923.62,,45.38,43.39,48.78
2015-05-13,782.09,193090.00,2924.04,,44.22,42.80,45.97
2015-05-14,571.94,193836.23,2924.34,,47.66,40.25,56.31
2015-05-15,481.83,194405.00,2924.57,,50.50,40.52,59.63
2015-05-16,484.90,194980.00,2924.80,,51.05,46.93,55.93
2015-05-17,497.35,195430.00,2924.98,,51.39,40.36,60.42
2015-05-18,473.19,195730.00,2925.10,,56.16,44.85,67.42
2015-05-19,498.46,196080.00,2925.24,,56.26,45.63,67.75
2015-05-20,495.87,196404.81,2925.37,,58.12,45.34,70.56
2015-05-21,605.86,196940.00,2925.58,,57.30,48.37,72.49
2015-05-22,690.01,197689.88,2925.88,,53.76,49.88,60.40
2015-05-23,606.05,198175.00,2926.07,,56.24,49.88,67.04
2015-05-24,647.22,198275.06,2926.11,,54.58,44.12,62.93
2015-05-25,605.35,198175.00,2926.07,,55.73,48.35,62.34
2015-05-26,553.71,198000.00,2926.00,,53.45,43.08,65.02
2015-05-27,561.83,197870.00,2925.95,,56.13,45.26,71.03
2015-05-28,623.30,198100.00,2926.04,,59.92,48.15,75.83
2015-05-29,559.29,198150.00,2926.06,,62.66,51.22,75.16
2015-05-30,607.10,198150.00,2926.06,,64.46,53.81,74.53
2015-05-31,532.22,198025.00,2926.01,,65.54,53.03,79.41
2015-06-01,595.00,197974.00,2925.99,,57.28,53.61,62.38
2015-06-02,539.73,197844.00,2925.94,,52.78,50.19,55.27
2015-06-03,503.00,197792.00,2925.92,,53.28,49.01,58.18
2015-06-04,437.97,197740.00,2925.90,,56.46,41.98,70.25
2015-06-05,430.56,197792.00,2925.92,,62.65,48.35,75.71
2015-06-06,467.76,197922.00,2925.97,,67.27,52.06,82.51
2015-06-07,516.10,197974.00,2925.99,,70.33,54.28,87.78
2015-06-08,514.17,197922.00,2925.97,,71.43,55.38,89.00
2015-06-09,453.10,197740.00,2925.90,,70.50,56.33,80.39
2015-06-10,590.47,197870.00,2925.95,,65.76,51.28,74.38
2015-06-11,375.24,197640.36,2925.86,,65.44,58.16,73.12
2015-06-12,384.56,197415.00,2925.77,,56.32,50.74,61.87
2015-06-13,363.76,197164.81,2925.67,,56.26,39.07,68.91
2015-06-14,326.19,196840.00,2925.54,,60.34,43.75,72.25
2015-06-15,308.58,196480.00,2925.40,,63.61,47.56,76.62
2015-06-16,354.24,196255.06,2925.31,,64.41,53.48,74.53
2015-06-17,293.69,195954.94,2925.19,,65.52,54.56,74.22
2015-06-18,331.55,195730.00,2925.10,,65.30,58.45,72.86
2015-06-19,268.54,195380.00,2924.96,,57.27,52.24,62.50
2015-06-20,293.83,195080.25,2924.84,,59.81,43.18,71.70
2015-06-21,280.97,194755.00,2924.71,,62.34,52.02,73.00
2015-06-22,288.54,194405.00,2924.57,,62.48,51.65,71.31
2015-06-23,288.54,194055.00,2924.43,,63.93,52.55,73.59
2015-06-24,313.11,193715.00,2924.29,,65.35,54.23,72.09
2015-06-25,313.12,193314.58,2924.13,,70.06,53.93,86.17
2015-06-26,338.70,192965.00,2923.99,,75.08,58.65,91.65
2015-06-27,365.47,192668.41,2923.87,,74.78,64.41,93.13
2015-06-28,354.47,192350.00,2923.74,,75.42,64.00,93.56
2015-06-29,390.68,192099.64,2923.64,,74.51,63.84,84.14
2015-06-30,376.43,191825.00,2923.53,,72.88,60.53,84.24
2015-07-01,318.74,191435.42,2923.37,,74.35,57.37,89.43
2015-07-02,313.07,191035.00,2923.21,,75.63,61.01,91.68
2015-07-03,280.51,190570.00,2923.02,,75.26,60.36,87.55
2015-07-04,318.63,190180.36,2922.86,,75.14,61.83,87.86
2015-07-05,289.10,189731.88,2922.68,,73.90,59.32,86.37
2015-07-06,280.17,189266.00,2922.49,,73.43,60.14,85.31
2015-07-07,250.28,188656.00,2922.24,,73.92,61.97,84.13
2015-07-08,317.11,188095.00,2922.01,,75.38,61.75,89.32
2015-07-09,279.57,187460.00,2921.75,,74.22,62.38,91.40
2015-07-10,297.59,186860.00,2921.50,,67.31,61.64,75.99
2015-07-11,256.16,186178.00,2921.22,,62.37,58.84,67.75
2015-07-12,232.02,185448.00,2920.92,,63.84,57.31,70.80
2015-07-13,273.15,184799.70,2920.65,,63.94,57.86,70.01
2015-07-14,237.36,184080.30,2920.35,,63.37,48.15,74.30
2015-07-15,260.99,183408.00,2920.07,,63.33,50.31,71.19
2015-07-16,212.80,182640.00,2919.75,,61.01,55.70,67.65
2015-07-17,236.94,181920.00,2919.45,,64.16,48.03,78.98
2015-07-18,239.38,181204.72,2919.15,,69.09,53.38,84.17
2015-07-19,239.75,180490.30,2918.85,,72.29,58.35,83.22
2015-07-20,266.03,179828.00,2918.57,,71.03,64.60,76.79
2015-07-21,242.39,179118.00,2918.27,,64.03,55.82,71.27
2015-07-22,220.59,178365.00,2917.95,,60.37,53.03,70.48
2015-07-23,208.55,177588.13,2917.62,,61.49,52.95,71.15
2015-07-24,245.95,176886.11,2917.32,,63.15,55.64,70.40
2015-07-25,195.60,176084.00,2916.98,,59.36,53.83,62.78
2015-07-26,247.03,175383.89,2916.68,,55.49,52.04,60.57
2015-07-27,250.99,174691.88,2916.38,,57.01,50.96,62.42
2015-07-28,189.66,173879.00,2916.03,,63.14,44.83,77.68
2015-07-29,223.83,173133.00,2915.71,,68.31,51.51,86.03
2015-07-30,228.62,172396.94,2915.39,,73.53,55.97,91.87
2015-07-31,252.04,171707.00,2915.09,,74.16,57.90,89.75
2015-08-01,197.99,170948.00,2914.76,,73.68,56.96,90.73
2015-08-02,183.57,170166.00,2914.42,,72.22,58.88,88.14
2015-08-03,200.44,169417.00,2914.09,,70.37,64.41,74.38
2015-08-04,183.86,168635.00,2913.75,,66.19,59.73,73.35
2015-08-05,177.24,167840.00,2913.40,,60.29,54.52,66.28
2015-08-06,190.74,167072.00,2913.06,,62.65,52.65,74.22
2015-08-07,179.59,166282.00,2912.71,,64.96,50.74,78.66
2015-08-08,179.87,165492.33,2912.36,,65.72,54.20,76.11
2015-08-09,214.83,164772.00,2912.04,,66.80,56.76,75.91
2015-08-10,193.65,164010.00,2911.70,,67.19,57.33,81.14
2015-08-11,207.06,163274.38,2911.37,,67.79,53.58,85.58
2015-08-12,217.84,162560.00,2911.05,,72.56,59.20,90.65
2015-08-13,174.45,161691.78,2910.66,,72.16,58.96,90.04
2015-08-14,194.49,160824.00,2910.27,,62.46,57.23,69.34
2015-08-15,211.73,160054.00,2909.92,,57.07,52.89,61.20
2015-08-16,184.39,159230.00,2909.55,,60.25,44.53,74.71
2015-08-17,189.44,158415.89,2909.18,,65.93,51.26,82.12
2015-08-18,194.69,157458.00,2908.74,,68.30,53.05,83.14
2015-08-19,222.96,156448.00,2908.28,,69.34,55.86,82.00
2015-08-20,171.73,155337.00,2907.77,,66.17,58.69,71.66
2015-08-21,130.59,154144.00,2907.22,,57.74,52.08,61.97
2015-08-22,231.52,153152.00,2906.76,,57.83,43.47,70.15
2015-08-23,225.48,152050.00,2906.25,,62.78,48.29,77.32
2015-08-24,228.54,150912.00,2905.72,,65.58,53.26,76.42
2015-08-25,254.22,149778.95,2905.19,,65.34,49.64,80.82
2015-08-26,233.72,148603.69,2904.64,,65.94,53.26,78.78
2015-08-27,228.18,147418.00,2904.08,,69.50,58.45,80.94
2015-08-28,238.65,146253.00,2903.53,,67.32,63.31,72.72
2015-08-29,251.60,144510.00,2902.70,,60.30,55.90,64.88
2015-08-30,420.76,142808.95,2901.89,,54.32,49.05,59.04
2015-08-31,313.45,141086.00,2901.06,,57.15,53.50,62.70
2015-09-01,252.76,139405.00,2900.25,,59.28,54.54,66.08
2015-09-02,302.22,137370.00,2899.26,,52.79,48.29,57.65
2015-09-03,302.68,134884.00,2898.04,,50.81,45.26,57.49
2015-09-04,315.33,132420.09,2896.82,,45.30,39.11,55.23
2015-09-05,320.74,130010.10,2895.62,,48.34,37.26,54.79
2015-09-06,288.30,127590.00,2894.40,,50.77,40.66,58.29
2015-09-07,266.35,125129.76,2893.15,,54.93,44.61,66.04
2015-09-08,233.49,122557.14,2891.83,,58.39,45.91,70.52
2015-09-09,271.60,119724.28,2890.36,,60.87,46.58,75.20
2015-09-10,288.79,116560.00,2888.70,,63.12,48.82,78.58
2015-09-11,274.95,113141.91,2886.88,,64.85,49.90,82.00
2015-09-12,308.96,109679.00,2885.01,,66.32,52.16,85.74
2015-09-13,225.35,105994.00,2882.98,,61.21,50.78,65.74
2015-09-14,269.90,102486.00,2881.02,,47.26,44.91,50.15
2015-09-15,211.77,98991.00,2879.03,,48.14,42.72,54.24
2015-09-16,242.07,95642.00,2877.09,,48.63,38.48,56.94
2015-09-17,269.60,92395.91,2875.18,,51.46,46.73,56.41
2015-09-18,227.54,89276.04,2873.31,,56.04,46.54,66.39
2015-09-19,261.21,86402.00,2871.56,,56.24,44.73,66.71
2015-09-20,205.13,83416.00,2869.71,,61.61,56.17,68.01
2015-09-21,291.97,80604.00,2867.94,,59.35,50.35,69.11
2015-09-22,236.20,77682.00,2866.07,,53.11,40.21,67.93
2015-09-23,215.06,74666.04,2864.11,,52.94,38.20,70.80
2015-09-24,205.00,71505.00,2862.01,,56.92,45.12,74.87
2015-09-25,225.73,68260.07,2859.82,,56.49,49.41,66.45
