date,fb,mm,mx,mn,af
1983-06-24,5335.79,,62.86,37.15,167255.52
1983-06-25,5335.81,,70.25,26.69,167316.61
1983-06-26,5335.78,,72.92,31.41,167225.84
1983-06-27,5335.79,,61.60,43.28,167255.52
1983-06-28,5335.80,,65.14,39.82,167286.78
1983-06-29,5335.71,,63.09,41.24,167043.19
1983-06-30,5335.65,,63.64,36.99,166861.05
1983-07-01,5335.72,,48.71,42.42,167074.41
1983-07-02,5335.82,,45.01,34.95,167347.73
1983-07-03,5335.76,,57.04,31.80,167194.75
1983-07-04,5335.67,,71.35,33.38,166921.67
1983-07-05,5335.57,,46.27,42.81,166600.00
1983-07-06,5335.51,,,,166430.00
1983-07-07,5335.45,,,,166250.00
1983-07-08,5335.39,,,,166070.00
1983-07-09,5335.33,,,,165900.00
1983-07-10,5335.25,,,,165660.00
1983-07-11,5335.24,,66.63,45.09,165622.20
1983-07-12,5335.18,,75.36,52.80,165441.45
1983-07-13,5335.12,,77.88,41.55,165260.75
1983-07-14,5335.08,,61.21,37.15,165140.53
1983-07-15,5335.07,,55.31,28.82,165109.67
1983-07-16,5335.00,,64.51,29.29,164900.06
1983-07-17,5334.93,,71.11,39.51,164683.66
1983-07-18,5334.86,,77.17,35.03,164466.13
1983-07-19,5334.80,,72.53,38.09,164312.02
1983-07-20,5334.74,,67.10,42.97,164126.59
1983-07-21,5334.70,,75.44,32.83,164002.98
1983-07-22,5334.63,,81.33,36.13,163787.91
1983-07-23,5334.55,,77.80,44.93,163541.30
1983-07-24,5334.49,,78.98,41.00,163356.58
1983-07-25,5334.32,,73.47,41.55,162865.34
1983-07-26,5334.07,,69.62,44.54,162101.25
1983-07-27,5333.76,,68.83,36.52,161189.88
1983-07-28,5333.47,,75.99,44.23,160313.13
1983-07-29,5333.03,,79.05,40.22,158992.16
1983-07-30,5332.60,,85.27,40.92,157710.95
1983-07-31,5332.17,,73.79,48.47,156411.42
1983-08-01,5331.69,,80.08,46.19,155005.77
1983-08-02,5331.11,,81.73,45.88,153323.70
1983-08-03,5330.45,,80.08,44.23,151404.09
1983-08-04,5329.75,,85.82,44.07,149369.14
1983-08-05,5328.99,,89.12,46.51,147170.11
1983-08-06,5328.25,,93.13,44.70,145033.61
1983-08-07,5327.51,,93.13,49.10,142868.44
1983-08-08,5326.72,,82.20,56.73,140593.39
1983-08-09,5325.97,,80.08,56.73,138410.78
1983-08-10,5325.11,,78.11,51.62,135931.48
1983-08-11,5324.14,,70.41,46.51,133103.78
1983-08-12,5323.16,,74.42,37.15,130277.23
1983-08-13,5322.21,,77.88,38.33,127596.11
1983-08-14,5321.57,,75.20,45.72,125801.70
1983-08-15,5321.47,,54.92,44.85,125523.43
1983-08-16,5321.49,,70.48,45.88,125579.11
1983-08-17,5321.46,,76.85,41.47,125496.50
1983-08-18,5321.39,,74.57,46.11,125302.77
1983-08-19,5321.30,,70.25,46.19,125052.55
1983-08-20,5321.21,,63.25,50.59,124777.24
1983-08-21,5321.11,,61.52,46.11,124501.35
1983-08-22,5321.02,,67.18,46.19,124252.62
1983-08-23,5320.89,,61.92,44.38,123896.10
1983-08-24,5320.77,,68.76,39.27,123567.35
1983-08-25,5320.65,,66.71,44.15,123212.80
1983-08-26,5320.51,,74.65,36.91,122831.38
1983-08-27,5320.37,,77.01,34.87,122424.76
1983-08-28,5320.20,,73.94,42.42,121965.38
1983-08-29,5320.02,,74.02,31.88,121453.86
1983-08-30,5319.60,,78.66,33.69,120292.14
1983-08-31,5318.98,,76.15,38.09,118533.28
1983-09-01,5318.01,,71.74,47.61,115818.61
1983-09-02,5316.83,,63.25,41.16,112539.84
1983-09-03,5315.63,,68.60,35.58,109301.02
1983-09-04,5314.59,,67.26,34.87,106118.16
1983-09-05,5313.19,,61.52,32.51,102540.83
1983-09-06,5311.87,,75.44,27.24,99265.48
1983-09-07,5310.61,,73.00,38.33,95995.12
1983-09-08,5309.38,,63.41,35.34,92845.15
1983-09-09,5307.97,,53.19,29.37,89316.58
1983-09-10,5306.62,,62.07,22.68,86088.45
1983-09-11,5305.31,,65.53,39.43,82954.53
1983-09-12,5303.89,,69.78,29.84,79640.00
1983-09-13,5302.51,,74.81,30.39,76529.52
1983-09-14,5301.10,,66.79,36.44,73411.54
1983-09-15,5299.73,,71.27,29.76,70430.20
1983-09-16,5298.69,,70.41,27.64,68257.43
1983-09-17,5298.21,,60.03,30.62,67248.69
1983-09-18,5298.19,,62.31,32.12,67207.02
1983-09-19,5298.24,,47.61,24.89,67310.92
1983-09-20,5298.32,,53.66,15.92,67478.29
1983-09-21,5298.41,,58.46,19.77,67670.00
1983-09-22,5298.50,,,,67850.00
1983-09-23,5298.61,,66.95,44.85,68088.00
1983-09-24,5298.70,,69.78,31.10,68279.00
1983-09-25,5298.78,,74.49,28.27,68448.00
1983-09-26,5298.87,,66.87,31.88,68618.16
1983-09-27,5298.94,,61.13,32.35,68767.98
1983-09-28,5299.01,,60.66,25.28,68917.08
1983-09-29,5299.11,,54.68,39.98,69131.00
1983-09-30,5299.35,,44.93,33.38,69626.26
1983-10-01,5299.49,,53.66,38.25,69928.57
1983-10-02,5299.61,,48.31,33.53,70189.54
1983-10-03,5299.71,,52.95,32.75,70386.48
1983-10-04,5299.75,,62.70,34.01,70472.86
1983-10-05,5299.93,,67.50,32.04,70846.38
1983-10-06,5299.99,,58.06,30.94,70978.45
1983-10-07,5300.08,,64.90,29.76,71166.82
1983-10-08,5300.16,,66.16,25.83,71354.32
1983-10-09,5300.29,,50.75,40.69,71647.87
1983-10-10,5300.38,,45.72,35.97,71836.63
1983-10-11,5300.48,,53.19,30.94,72047.68
1983-10-12,5300.56,,54.68,27.56,72237.50
1983-10-13,5300.67,,46.03,36.99,72471.41
1983-10-14,5300.76,,40.06,35.26,72662.42
1983-10-15,5300.83,,48.94,27.95,72833.09
1983-10-16,5300.91,,52.48,26.69,73004.16
1983-10-17,5301.01,,53.97,27.09,73217.45
1983-10-18,5301.08,,53.97,27.79,73368.50
1983-10-19,5301.15,,58.85,23.63,73540.76
1983-10-20,5301.24,,60.34,29.60,73734.58
1983-10-21,5301.32,,64.12,37.39,73907.77
1983-10-22,5301.41,,59.56,33.53,74102.55
1983-10-23,5301.53,,47.45,27.79,74363.79
1983-10-24,5301.60,,52.72,21.11,74515.99
1983-10-25,5301.68,,60.42,23.63,74691.09
1983-10-26,5301.77,,64.67,22.76,74887.88
1983-10-27,5301.85,,60.50,25.83,75063.77
1983-10-28,5301.92,,60.50,27.32,75218.48
1983-10-29,5302.01,,59.64,29.84,75416.80
1983-10-30,5302.10,,46.74,29.37,75615.57
1983-10-31,5302.23,,50.59,40.53,75903.77
1983-11-01,5302.38,,52.64,40.45,76238.95
1983-11-02,5302.54,,43.83,37.15,76596.41
1983-11-03,5302.69,,54.68,39.82,76911.45
1983-11-04,5302.83,,45.01,37.07,77227.87
1983-11-05,5302.95,,47.84,36.13,77500.12
1983-11-06,5303.14,,45.48,35.73,77932.58
1983-11-07,5303.34,,36.21,23.47,78389.88
1983-11-08,5303.47,,37.62,20.88,78688.66
1983-11-09,5303.60,,33.53,19.62,78989.79
1983-11-10,5303.84,,38.33,31.10,79530.00
1983-11-11,5304.14,,38.01,31.49,80225.28
1983-11-12,5304.37,,37.62,30.39,80744.53
1983-11-13,5304.52,,32.83,27.32,81099.91
1983-11-14,5304.66,,32.67,26.85,81409.02
1983-11-15,5304.81,,37.78,26.93,81767.41
1983-11-16,5304.99,,36.52,28.66,82176.50
1983-11-17,5305.18,,36.29,30.31,82633.33
1983-11-18,5305.30,,33.30,25.51,82908.50
1983-11-19,5305.48,,29.76,22.13,83345.55
1983-11-20,5305.58,,32.59,18.75,83599.33
1983-11-21,5305.65,,31.57,7.12,83762.21
1983-11-22,5305.71,,22.29,3.26,83901.56
1983-11-23,5305.86,,26.30,16.55,84273.17
1983-11-24,5306.05,,32.28,24.02,84717.33
1983-11-25,5306.14,,30.62,11.91,84929.43
1983-11-26,5306.25,,31.73,8.06,85188.04
1983-11-27,5306.34,,31.10,19.30,85424.29
1983-11-28,5306.44,,29.45,12.23,85661.36
1983-11-29,5306.51,,26.38,3.89,85827.12
1983-11-30,5306.62,,17.02,1.53,86088.45
1983-12-01,5306.73,,27.64,13.25,86350.51
1983-12-02,5306.84,,24.81,12.86,86614.67
1983-12-03,5306.94,,28.03,20.01,86854.97
1983-12-04,5307.00,,22.92,0.67,86998.30
1983-12-05,5307.09,,16.71,-0.82,87216.12
1983-12-06,5307.24,,30.55,16.71,87578.77
1983-12-07,5307.42,,33.77,27.95,88016.59
1983-12-08,5307.47,,32.67,18.52,88137.97
1983-12-09,5307.65,,32.98,18.44,88553.50
1983-12-10,5307.80,,35.66,29.92,88921.54
1983-12-11,5307.96,,32.20,28.82,89300.00
1983-12-12,5308.07,,33.45,19.15,89564.45
1983-12-13,5308.17,,30.31,23.86,89812.93
1983-12-14,5308.28,,30.62,26.46,90110.72
1983-12-15,5308.35,,26.77,3.42,90286.29
1983-12-16,5308.43,,17.73,4.68,90486.52
1983-12-17,5308.51,,23.08,3.34,90686.17
1983-12-18,5308.61,,18.28,5.31,90913.13
1983-12-19,5308.69,,19.30,-4.36,91114.85
1983-12-20,5308.75,,7.67,-19.93,91265.22
1983-12-21,5308.82,,6.09,-21.19,91442.95
1983-12-22,5308.89,,-0.59,-22.92,91619.97
1983-12-23,5308.96,,-2.47,-37.15,91798.39
1983-12-24,5309.08,,9.55,-23.54,92102.85
1983-12-25,5309.20,,22.68,8.14,92409.55
1983-12-26,5309.29,,31.73,11.13,92614.51
1983-12-27,5309.36,,24.02,-2.32,92793.72
1983-12-28,5309.43,,15.45,-17.57,92974.51
1983-12-29,5309.59,,17.73,4.37,93386.30
1983-12-30,5309.73,,29.05,17.73,93723.83
1983-12-31,5309.81,,32.35,10.81,93930.44
1984-01-01,5309.87,,24.26,-1.37,94086.70
1984-01-02,5309.94,,23.39,-8.06,94243.32
1984-01-03,5310.09,,32.35,23.31,94622.38
1984-01-04,5310.15,,35.58,31.73,94796.60
1984-01-05,5310.23,,37.62,31.80,94995.52
1984-01-06,5310.28,,33.93,29.76,95119.54
1984-01-07,5310.37,,32.75,25.04,95369.05
1984-01-08,5310.47,,37.15,21.98,95619.22
1984-01-09,5310.52,,30.39,9.95,95743.96
1984-01-10,5310.56,,23.94,10.10,95868.86
1984-01-11,5310.68,,33.69,16.32,96170.77
1984-01-12,5310.71,,28.27,18.60,96246.93
1984-01-13,5310.80,,26.30,6.49,96473.63
1984-01-14,5310.86,,23.31,-2.40,96625.38
1984-01-15,5310.90,,21.11,-7.11,96751.52
1984-01-16,5310.99,,18.60,-7.35,96979.23
1984-01-17,5311.04,,15.37,-17.02,97106.95
1984-01-18,5311.10,,12.70,-18.98,97259.78
1984-01-19,5311.15,,20.64,-10.97,97386.75
1984-01-20,5311.25,,19.38,-20.32,97642.21
1984-01-21,5311.29,,21.27,-1.30,97744.60
1984-01-22,5311.41,,26.85,12.54,98077.39
1984-01-23,5311.51,,28.03,12.70,98334.66
1984-01-24,5311.63,,32.98,25.28,98644.44
1984-01-25,5311.68,,35.66,27.56,98773.02
1984-01-26,5311.70,,34.95,10.97,98824.95
1984-01-27,5311.83,,39.82,20.56,99161.41
1984-01-28,5311.89,,36.29,9.55,99317.48
1984-01-29,5311.94,,37.86,1.38,99448.27
1984-01-30,5312.01,,36.91,-2.55,99630.25
1984-01-31,5312.08,,37.70,-4.20,99812.46
1984-02-01,5312.13,,37.07,1.22,99943.91
1984-02-02,5312.20,,33.77,-2.55,100126.79
1984-02-03,5312.26,,43.99,1.14,100284.38
1984-02-04,5312.33,,48.16,5.31,100467.69
1984-02-05,5312.39,,44.07,1.22,100625.81
1984-02-06,5312.47,,41.24,1.06,100809.95
1984-02-07,5312.52,,42.18,4.84,100942.70
1984-02-08,5312.58,,39.12,1.77,101101.57
1984-02-09,5312.68,,41.55,7.27,101366.78
1984-02-10,5312.73,,31.17,20.33,101499.02
1984-02-11,5312.80,,30.23,4.44,101684.74
1984-02-12,5312.88,,33.53,25.12,101898.02
1984-02-13,5313.13,,34.87,29.52,102433.51
1984-02-14,5313.20,,32.51,9.71,102567.04
1984-02-15,5313.37,,27.95,6.41,102862.38
1984-02-16,5313.47,,33.69,24.10,103051.98
1984-02-17,5313.55,,32.43,6.88,103186.41
1984-02-18,5313.61,,33.77,-10.34,103294.62
1984-02-19,5313.70,,35.81,-11.36,103457.09
1984-02-20,5313.83,,41.55,-8.37,103700.68
1984-02-21,5313.98,,33.22,19.07,103972.80
1984-02-22,5314.04,,32.28,4.52,104136.34
1984-02-23,5314.11,,25.51,4.60,104381.44
1984-02-24,5314.17,,30.00,18.52,104600.56
1984-02-25,5314.22,,33.93,13.96,104793.27
1984-02-26,5314.25,,35.97,-7.35,104901.86
1984-02-27,5314.30,,41.24,-2.55,105066.86
1984-02-28,5314.35,,45.56,2.56,105260.42
1984-02-29,5314.41,,45.56,21.66,105481.30
1984-03-01,5314.45,,41.55,28.89,105618.80
1984-03-02,5314.50,,37.15,21.35,105812.07
1984-03-03,5314.54,,37.23,13.09,105951.52
1984-03-04,5314.58,,38.17,-0.98,106089.63
1984-03-05,5314.64,,40.22,6.65,106312.25
1984-03-06,5314.68,,45.17,21.35,106451.04
1984-03-07,5314.72,,47.68,9.87,106591.23
1984-03-08,5314.78,,47.53,11.91,106814.89
1984-03-09,5314.83,,,,106970.00
1984-03-10,5314.90,,36.13,19.62,107234.90
1984-03-11,5314.95,,41.55,29.52,107430.92
1984-03-12,5314.99,,41.24,25.75,107572.50
1984-03-13,5315.13,,33.45,17.02,107964.49
1984-03-14,5315.21,,38.25,30.47,108173.40
1984-03-15,5315.30,,36.36,29.21,108408.14
1984-03-16,5315.33,,39.51,29.52,108486.12
1984-03-17,5315.44,,34.63,16.63,108801.09
1984-03-18,5315.51,,37.46,8.93,108984.59
1984-03-19,5315.59,,40.77,27.40,109195.38
1984-03-20,5315.67,,50.99,32.43,109406.66
1984-03-21,5315.77,,35.03,28.42,109671.27
1984-03-22,5315.84,,41.08,26.14,109856.34
1984-03-23,5315.91,,45.80,21.11,110068.80
1984-03-24,5316.00,,35.18,18.67,110307.77
1984-03-25,5316.10,,32.83,9.16,110574.45
1984-03-26,5316.16,,39.43,20.95,110734.85
1984-03-27,5316.22,,41.87,19.22,110895.49
1984-03-28,5316.30,,35.03,10.89,111109.96
1984-03-29,5316.36,,43.91,21.35,111271.25
1984-03-30,5316.43,,47.37,15.21,111458.80
1984-03-31,5316.50,,46.03,12.46,111646.79
1984-04-01,5316.55,,47.45,16.08,111782.52
1984-04-02,5316.63,,44.30,19.85,111998.71
1984-04-03,5316.69,,47.92,14.59,112161.18
1984-04-04,5316.79,,50.12,17.89,112431.16
1984-04-05,5316.88,,45.25,32.20,112676.44
1984-04-06,5316.96,,37.39,24.89,112894.46
1984-04-07,5317.06,,45.25,15.21,113166.21
1984-04-08,5317.22,,35.89,26.46,113604.36
1984-04-09,5317.29,,38.41,16.55,113824.18
1984-04-10,5317.43,,37.86,25.44,114209.87
1984-04-11,5317.51,,37.62,16.24,114429.33
1984-04-12,5317.64,,39.98,22.84,114790.02
1984-04-13,5317.69,,46.58,16.55,114928.15
1984-04-14,5317.82,,61.21,17.42,115288.98
1984-04-15,5317.93,,68.36,21.19,115596.37
1984-04-16,5318.11,,68.13,24.26,116098.72
1984-04-17,5318.35,,54.13,33.06,116773.86
1984-04-18,5318.63,,41.79,30.70,117565.09
1984-04-19,5318.88,,42.18,30.70,118276.50
1984-04-20,5319.10,,41.40,30.62,118877.31
1984-04-21,5319.31,,50.04,27.95,119481.18
1984-04-22,5319.57,,57.20,25.99,120204.30
1984-04-23,5319.85,,44.46,24.81,120990.27
1984-04-24,5320.14,,38.64,15.37,121803.46
1984-04-25,5320.36,,37.23,23.94,122398.26
1984-04-26,5320.56,,39.67,24.33,122968.05
1984-04-27,5320.73,,42.10,23.00,123457.93
1984-04-28,5320.93,,39.27,16.94,124005.91
1984-04-29,5321.11,,42.89,23.55,124501.35
1984-04-30,5321.28,,40.22,25.59,124997.10
1984-05-01,5321.52,,43.75,28.82,125663.33
1984-05-02,5321.74,,43.52,32.20,126275.53
1984-05-03,5321.95,,40.61,27.24,126864.94
1984-05-04,5322.17,,42.50,20.80,127483.12
1984-05-05,5322.35,,38.25,24.26,127992.32
1984-05-06,5322.52,,42.02,15.77,128445.24
1984-05-07,5322.69,,53.50,16.63,128930.38
1984-05-08,5322.92,,64.27,22.61,129588.16
1984-05-09,5323.25,,52.80,34.87,130536.41
1984-05-10,5323.59,,46.11,32.28,131523.09
1984-05-11,5323.97,,49.65,34.32,132604.33
1984-05-12,5324.43,,60.66,35.50,133960.69
1984-05-13,5325.08,,74.10,29.76,135820.95
1984-05-14,5325.80,,55.55,33.77,137933.91
1984-05-15,5326.64,,40.77,33.30,140366.17
1984-05-16,5327.32,,43.12,27.87,142318.09
1984-05-17,5327.92,,55.23,25.36,144064.09
1984-05-18,5328.54,,61.36,27.24,145860.31
1984-05-19,5329.19,,66.48,29.60,147740.63
1984-05-20,5329.94,,54.60,36.91,149917.02
1984-05-21,5330.77,,50.04,31.49,152347.00
1984-05-22,5331.50,,64.35,25.44,154452.86
1984-05-23,5332.03,,52.01,35.34,155999.52
1984-05-24,5332.00,,50.20,31.02,155912.22
1984-05-25,5331.91,,54.76,29.92,155648.95
1984-05-26,5331.93,,54.52,35.26,155707.61
1984-05-27,5331.98,,63.09,27.95,155853.50
1984-05-28,5332.05,,74.97,28.66,156058.30
1984-05-29,5332.24,,83.14,32.20,156616.95
1984-05-30,5332.61,,74.49,44.85,157741.19
1984-05-31,5332.96,,55.55,34.08,158783.52
1984-06-01,5333.10,,59.79,24.41,159201.09
1984-06-02,5333.08,,59.24,30.23,159141.13
1984-06-03,5332.97,,58.69,37.46,158812.58
1984-06-04,5332.86,,46.58,35.81,158484.72
1984-06-05,5332.82,,55.15,37.23,158365.36
1984-06-06,5332.75,,49.02,37.54,158156.17
1984-06-07,5332.64,,48.31,36.84,157829.81
1984-06-08,5332.45,,44.15,33.30,157238.03
1984-06-09,5332.22,,50.28,33.85,156559.31
1984-06-10,5331.86,,52.32,32.35,155501.92
1984-06-11,5331.51,,52.48,40.37,154481.44
1984-06-12,5331.16,,59.79,39.74,153468.97
1984-06-13,5330.72,,60.58,36.68,152174.92
1984-06-14,5330.20,,71.11,34.71,150693.92
1984-06-15,5329.73,,72.29,38.17,149309.89
1984-06-16,5329.39,,67.97,45.56,148341.22
1984-06-17,5329.06,,72.06,33.93,147380.52
1984-06-18,5328.77,,74.49,34.56,146543.52
1984-06-19,5328.45,,75.83,38.72,145594.45
1984-06-20,5328.26,,67.34,44.70,145062.25
1984-06-21,5328.13,,52.40,35.58,144679.95
1984-06-22,5327.83,,65.77,34.56,143801.38
1984-06-23,5327.44,,75.44,34.63,142665.97
1984-06-24,5327.05,,82.12,38.88,141539.41
1984-06-25,5326.71,,81.41,42.50,140565.50
1984-06-26,5326.39,,82.20,41.87,139625.98
1984-06-27,5326.03,,80.55,43.44,138579.97
1984-06-28,5325.63,,87.94,42.26,137431.27
1984-06-29,5325.19,,75.12,44.54,136152.81
1984-06-30,5324.66,,69.07,34.08,134613.44
1984-07-01,5324.04,,76.38,33.22,132809.36
1984-07-02,5323.34,,73.32,38.96,130780.00
1984-07-03,5322.65,,77.09,40.45,128816.20
1984-07-04,5321.89,,80.00,38.33,126700.00
1984-07-05,5321.11,,87.31,37.62,124501.35
1984-07-06,5320.33,,75.04,47.68,122316.34
1984-07-07,5319.47,,79.37,44.78,119915.76
1984-07-08,5318.56,,75.83,39.19,117367.04
1984-07-09,5317.62,,71.90,34.63,114734.64
1984-07-10,5316.68,,79.84,35.89,112133.48
1984-07-11,5315.82,,86.05,36.99,109803.24
1984-07-12,5315.21,,81.02,42.50,108173.40
1984-07-13,5314.74,,77.88,36.68,106647.05
1984-07-14,5314.45,,81.10,34.56,105618.80
1984-07-15,5314.21,,86.21,39.12,104738.41
1984-07-16,5314.12,,86.99,40.37,104436.30
1984-07-17,5313.87,,85.89,41.00,103757.26
1984-07-18,5313.49,,77.72,54.21,103078.22
1984-07-19,5313.29,,82.59,46.90,102728.46
1984-07-20,5313.07,,76.93,44.70,102326.11
1984-07-21,5312.87,,73.47,43.75,101871.98
1984-07-22,5312.73,,77.56,48.79,101499.02
1984-07-23,5312.67,,71.51,52.80,101339.62
1984-07-24,5312.68,,83.54,55.63,101366.78
1984-07-25,5312.69,,90.06,48.79,101392.69
1984-07-26,5312.80,,84.16,50.04,101684.74
1984-07-27,5312.90,,81.49,55.86,101951.48
1984-07-28,5312.98,,75.36,53.35,102137.95
1984-07-29,5313.07,,72.37,50.67,102326.11
1984-07-30,5313.14,,78.66,42.57,102459.70
1984-07-31,5313.11,,79.21,43.60,102405.87
1984-08-01,5313.00,,76.93,54.76,102191.53
1984-08-02,5312.91,,77.88,46.27,101978.91
1984-08-03,5312.84,,81.49,43.99,101791.38
1984-08-04,5312.80,,82.12,42.50,101684.74
1984-08-05,5312.75,,81.96,49.18,101552.27
1984-08-06,5312.72,,79.29,44.30,101471.82
1984-08-07,5312.72,,79.21,39.90,101471.82
1984-08-08,5312.69,,85.19,40.37,101392.69
1984-08-09,5312.66,,89.43,42.81,101313.72
1984-08-10,5312.63,,87.31,44.15,101233.46
1984-08-11,5312.62,,83.30,55.86,101207.49
1984-08-12,5312.58,,84.32,46.11,101101.57
1984-08-13,5312.54,,78.98,44.38,100995.66
1984-08-14,5312.52,,84.79,39.51,100942.70
1984-08-15,5312.53,,86.37,44.15,100968.60
1984-08-16,5312.54,,79.13,55.15,100995.66
1984-08-17,5312.53,,84.64,45.17,100968.60
1984-08-18,5312.51,,85.89,43.20,100915.56
1984-08-19,5312.47,,79.68,44.78,100809.95
1984-08-20,5312.44,,76.38,35.34,100731.43
1984-08-21,5312.39,,82.36,34.01,100625.81
1984-08-22,5312.38,,81.10,36.36,100590.74
1984-08-23,5312.37,,75.12,50.12,100555.68
1984-08-24,5312.35,,76.30,39.98,100520.61
1984-08-25,5312.34,,76.77,43.36,100485.54
1984-08-26,5312.33,,81.49,41.71,100450.47
1984-08-27,5312.31,,78.35,40.29,100415.41
1984-08-28,5312.30,,76.70,48.24,100380.34
1984-08-29,5312.29,,79.29,-8.45,100345.27
1984-08-30,5312.27,,79.05,47.13,100310.20
1984-08-31,5312.26,,55.47,45.80,100275.14
1984-09-01,5312.25,,65.30,39.74,100240.07
1984-09-02,5312.23,,69.62,35.26,100205.00
1984-09-03,5312.21,,78.43,35.66,100152.00
1984-09-04,5312.17,,81.81,35.03,100048.80
1984-09-05,5311.95,,76.30,41.63,99473.69
1984-09-06,5311.61,,56.02,39.35,98592.80
1984-09-07,5311.10,,51.77,36.60,97259.78
1984-09-08,5310.59,,61.84,39.27,95944.87
1984-09-09,5310.03,,70.01,41.95,94473.69
1984-09-10,5309.40,,68.60,33.69,92896.60
1984-09-11,5308.76,,64.27,32.59,91291.16
1984-09-12,5308.15,,63.72,28.58,89763.09
1984-09-13,5307.49,,66.16,25.99,88186.81
1984-09-14,5306.88,,72.76,25.67,86710.71
1984-09-15,5306.26,,76.30,37.39,85235.25
1984-09-16,5305.64,,75.36,34.63,83738.41
1984-09-17,5305.36,,79.84,35.81,83068.92
1984-09-18,5305.44,,82.43,35.18,83253.23
1984-09-19,5305.54,,84.32,38.80,83484.20
1984-09-20,5305.61,,59.32,47.21,83669.36
1984-09-21,5305.71,,51.77,32.04,83901.56
1984-09-22,5305.78,,48.86,28.27,84063.83
1984-09-23,5305.83,,42.10,27.79,84203.68
1984-09-24,5305.89,,44.70,24.41,84343.76
1984-09-25,5305.97,,49.41,22.92,84529.77
1984-09-26,5306.04,,56.41,31.96,84694.39
1984-09-27,5306.12,,57.59,27.56,84882.30
1984-09-28,5306.18,,59.40,23.47,85023.52
1984-09-29,5306.26,,66.71,26.14,85235.25
1984-09-30,5306.34,,65.45,25.51,85424.29
1984-10-01,5306.40,,71.43,33.45,85566.41
1984-10-02,5306.48,,73.71,30.62,85755.20
1984-10-03,5306.54,,67.18,28.50,85897.78
1984-10-04,5306.61,,66.48,31.41,86065.14
1984-10-05,5306.66,,61.13,32.43,86183.82
1984-10-06,5306.72,,62.23,28.42,86327.20
1984-10-07,5306.79,,69.62,29.76,86494.16
1984-10-08,5306.86,,73.71,32.20,86662.77
1984-10-09,5306.93,,69.54,33.53,86830.37
1984-10-10,5306.99,,70.01,29.13,86974.83
1984-10-11,5307.09,,43.44,33.61,87216.12
1984-10-12,5307.17,,38.96,31.02,87409.63
1984-10-13,5307.30,,42.34,29.76,87724.46
1984-10-14,5307.39,,35.97,24.49,87942.84
1984-10-15,5307.45,,41.00,14.27,88089.14
1984-10-16,5307.50,,38.80,16.55,88210.62
1984-10-17,5307.57,,37.23,24.73,88357.37
1984-10-18,5307.62,,32.35,18.20,88480.48
1984-10-19,5307.69,,36.21,20.95,88651.60
1984-10-20,5307.75,,39.51,16.24,88799.09
1984-10-21,5307.80,,36.91,20.80,88921.54
1984-10-22,5307.86,,43.52,14.04,89069.48
1984-10-23,5307.92,,41.08,15.29,89217.66
1984-10-24,5308.00,,48.24,27.09,89390.29
1984-10-25,5308.06,,45.40,25.36,89539.00
1984-10-26,5308.19,,38.80,26.77,89862.70
1984-10-27,5308.30,,29.45,25.04,90160.66
1984-10-28,5308.40,,31.41,25.28,90410.79
1984-10-29,5308.45,,38.33,17.18,90536.77
1984-10-30,5308.52,,34.24,7.20,90711.86
1984-10-31,5308.55,,32.43,8.22,90786.73
1984-11-01,5308.64,,38.25,8.53,90988.16
1984-11-02,5308.83,,41.79,31.65,91467.71
1984-11-03,5308.93,,36.52,25.67,91721.47
1984-11-04,5309.00,,38.72,19.70,91898.86
1984-11-05,5309.08,,36.99,19.54,92102.85
1984-11-06,5309.20,,35.66,26.22,92409.55
1984-11-07,5309.22,31.44,36.84,26.14,92460.69
1984-11-08,5309.35,28.45,32.98,22.84,92768.59
1984-11-09,5309.42,27.18,31.57,21.19,92948.09
1984-11-10,5309.56,28.33,31.88,21.98,93309.30
1984-11-11,5309.67,32.52,35.89,28.50,93568.16
1984-11-12,5309.76,35.35,41.08,31.65,93801.17
1984-11-13,5309.91,32.67,34.71,31.41,94165.61
1984-11-14,5309.97,26.10,31.73,16.00,94322.27
1984-11-15,5310.04,19.06,30.86,4.84,94499.09
1984-11-16,5310.10,24.80,37.23,16.08,94671.93
1984-11-17,5310.16,24.15,37.15,13.96,94820.84
1984-11-18,5310.22,25.12,31.88,18.75,94970.07
1984-11-19,5310.30,28.81,33.45,24.73,95169.35
1984-11-20,5310.39,29.09,34.01,23.31,95419.00
1984-11-21,5310.47,32.09,34.87,30.55,95619.22
1984-11-22,5310.54,29.52,36.99,23.71,95794.20
1984-11-23,5310.59,26.65,34.32,20.95,95944.87
1984-11-24,5310.70,31.14,33.93,26.22,96221.23
1984-11-25,5310.74,18.66,27.87,6.88,96322.13
1984-11-26,5310.78,15.15,30.23,5.70,96423.05
1984-11-27,5310.91,16.82,29.84,6.80,96777.45
1984-11-28,5311.02,30.14,31.57,28.66,97056.12
1984-11-29,5311.06,24.85,29.37,20.80,97157.98
1984-11-30,5311.19,23.87,30.62,20.56,97488.78
1984-12-01,5311.24,16.40,25.12,7.75,97616.05
1984-12-02,5311.30,8.10,21.35,-2.24,97769.49
1984-12-03,5311.35,0.98,20.88,-11.83,97898.34
1984-12-04,5311.40,-0.05,21.03,-14.58,98052.33
1984-12-05,5311.44,3.19,25.36,-10.34,98155.24
1984-12-06,5311.52,3.19,24.02,-10.97,98359.90
1984-12-07,5311.57,8.44,26.14,-5.15,98489.43
1984-12-08,5311.61,14.48,29.84,0.43,98592.80
