date,id,fb,qd,mm,mx,mn,af
1983-07-07,1059.20,6303.03,,,,,135443.13
1983-07-08,1090.61,6303.02,,,,,135365.00
1983-07-09,1260.19,6303.05,,,,,135603.39
1983-07-10,1210.00,6303.05,,,,,135603.39
1983-07-11,1352.29,6303.08,,,,,135845.95
1983-07-12,1188.60,6303.07,,,,,135763.84
1983-07-13,1119.11,6303.05,,,,,135603.39
1983-07-14,1130.56,6303.04,,,,,135525.17
1983-07-15,1280.79,6303.06,,,,,135685.41
1983-07-16,1119.21,6303.04,,,,,135525.17
1983-07-17,1099.25,6303.02,,,,,135365.00
1983-07-18,1069.34,6303.00,,,,,135205.02
1983-07-19,967.00,6303.00,,,,,135205.02
1983-07-20,779.24,6302.97,,,,,134961.53
1983-07-21,1007.77,6302.96,,,,,134877.77
1983-07-22,913.26,6302.89,,,,,134309.02
1983-07-23,952.53,6302.82,,,,,133738.83
1983-07-24,1068.51,6302.79,,,,,133497.86
1983-07-25,1027.41,6302.74,,,,,133096.03
1983-07-26,1004.19,6302.65,,,,,132370.45
1983-07-27,927.35,6302.50,,,,,131175.11
1983-07-28,924.10,6302.31,,,,,129675.80
1983-07-29,1039.34,6302.15,,,,,128424.91
1983-07-30,954.14,6301.91,,,,,126548.83
1983-07-31,963.51,6301.69,,,,,124810.33
1983-08-01,909.48,6301.45,,,,,122944.83
1983-08-02,921.67,6301.21,,,,,121103.52
1983-08-03,1011.75,6300.95,,,,,119143.35
1983-08-04,941.38,6300.64,,,,,116845.27
1983-08-05,999.22,6300.34,,,,,114661.90
1983-08-06,1021.52,6300.04,,,,,112522.77
1983-08-07,946.39,6299.73,,,,,110254.45
1983-08-08,937.12,6299.41,,,,,107947.91
1983-08-09,889.29,6299.07,,,,,105546.50
1983-08-10,986.78,6298.75,,,,,103338.46
1983-08-11,1110.62,6298.46,,,,,101376.06
1983-08-12,1050.72,6298.14,,,,,99255.17
1983-08-13,1017.72,6297.81,,,,,97048.99
1983-08-14,962.51,6297.46,,,,,94713.47
1983-08-15,1044.14,6297.12,,,,,92500.20
1983-08-16,1058.70,6296.78,,,,,90335.63
1983-08-17,1075.72,6296.44,,,,,88224.67
1983-08-18,1040.15,6296.08,,,,,86043.15
1983-08-19,1010.94,6295.76,,,,,84081.38
1983-08-20,1396.48,6295.52,,,,,82626.47
1983-08-21,1111.88,6295.18,,,,,80607.05
1983-08-22,938.94,6294.74,,,,,78066.10
1983-08-23,1401.43,6294.43,,,,,76323.48
1983-08-24,1110.01,6294.01,,,,,74022.67
1983-08-25,1082.41,6293.58,,,,,71686.96
1983-08-26,1057.13,6293.05,,,,,68904.40
1983-08-27,1118.57,6292.49,,,,,66085.04
1983-08-28,1095.94,6291.91,,,,,63280.30
1983-08-29,1056.44,6291.30,,,,,60436.87
1983-08-30,1070.52,6290.68,,,,,57680.87
1983-08-31,1059.60,6290.03,,,,,54923.06
1983-09-01,1120.64,6289.51,,,,,52802.02
1983-09-02,839.33,6289.03,,,,,50916.39
1983-09-03,931.76,6288.65,,,,,49471.95
1983-09-04,939.15,6288.29,,,,,48141.34
1983-09-05,918.52,6288.02,,,,,47166.51
1983-09-06,787.23,6287.76,,,,,46248.62
1983-09-07,831.76,6287.52,,,,,45419.06
1983-09-08,886.52,6287.32,,,,,44737.77
1983-09-09,825.43,6287.08,,,,,43935.31
1983-09-10,808.86,6286.82,,,,,43100.00
1983-09-11,836.75,6286.57,,,,,42320.00
1983-09-12,808.86,6286.32,,,,,41484.68
1983-09-13,701.03,6286.00,,,,,40494.98
1983-09-14,911.58,6285.87,,,,,40101.41
1983-09-15,750.35,6285.77,,,,,39800.61
1983-09-16,747.93,6285.70,,,,,39592.21
1983-09-17,604.24,6285.57,,,,,39205.91
1983-09-18,939.71,6285.68,,,,,39532.60
1983-09-19,658.20,6285.62,,,,,39354.48
1983-09-20,722.56,6285.63,,,,,39383.36
1983-09-21,721.32,6285.64,,,,,39413.75
1983-09-22,720.60,6285.65,,,,,39442.71
1983-09-23,740.96,6285.67,,,,,39502.14
1983-09-24,647.12,6285.63,,,,,39383.36
1983-09-25,691.44,6285.62,,,,,39354.48
1983-09-26,705.00,6285.62,,,,,39354.48
1983-09-27,891.75,6285.75,,,,,39740.76
1983-09-28,777.18,6285.80,,,,,39889.88
1983-09-29,746.85,6285.83,,,,,39980.82
1983-09-30,1126.26,6286.11,,,,,40832.25
1983-10-01,1042.12,6286.33,,,,,41516.78
1983-10-02,1109.59,6286.68,,,,,42628.70
1983-10-03,869.06,6287.16,,,,,44201.71
1983-10-04,876.35,6287.67,,,,,45935.96
1983-10-05,821.16,6288.13,,,,,47560.74
1983-10-06,721.32,6288.52,,,,,48987.49
1983-10-07,839.05,6288.96,,,,,50647.75
1983-10-08,747.60,6289.34,,,,,52126.63
1983-10-09,933.94,6289.80,,,,,53975.11
1983-10-10,985.60,6290.27,,,,,55926.05
1983-10-11,581.35,6290.54,,,,,57075.18
1983-10-12,614.86,6290.82,,,,,58290.76
1983-10-13,719.73,6291.14,,,,,59714.36
1983-10-14,596.87,6291.40,,,,,60894.27
1983-10-15,518.52,6291.62,,,,,61912.82
1983-10-16,749.45,6291.85,,,,,62994.71
1983-10-17,675.69,6292.02,,,,,63805.33
1983-10-18,729.44,6292.21,,,,,64716.61
1983-10-19,744.00,6292.40,,,,,65640.90
1983-10-20,733.14,6292.58,,,,,66529.77
1983-10-21,713.28,6292.75,,,,,67379.26
1983-10-22,774.14,6292.94,,,,,68341.52
1983-10-23,703.43,6293.10,,,,,69163.52
1983-10-24,839.91,6293.31,,,,,70256.24
1983-10-25,687.63,6293.46,,,,,71046.92
1983-10-26,778.12,6293.64,,,,,72009.14
1983-10-27,701.58,6293.79,,,,,72819.55
1983-10-28,706.18,6293.94,,,,,73639.08
1983-10-29,732.64,6294.10,,,,,74511.09
1983-10-30,736.27,6294.26,,,,,75382.36
1983-10-31,711.41,6294.41,,,,,76212.27
1983-11-01,799.02,6294.59,,,,,77215.94
1983-11-02,950.35,6294.82,,,,,78519.77
1983-11-03,761.31,6294.98,,,,,79440.72
1983-11-04,825.85,6295.16,,,,,80489.67
1983-11-05,802.18,6295.33,,,,,81491.67
1983-11-06,1081.46,6295.59,,,,,83047.62
1983-11-07,730.36,6295.73,,,,,83899.24
1983-11-08,734.80,6295.87,,,,,84759.67
1983-11-09,728.35,6295.99,,,,,85504.16
1983-11-10,843.34,6296.13,,,,,86341.86
1983-11-11,1000.04,6296.32,,,,,87490.36
1983-11-12,822.96,6296.45,,,,,88287.63
1983-11-13,762.58,6296.56,,,,,88965.14
1983-11-14,734.44,6296.66,,,,,89586.84
1983-11-15,861.97,6296.80,,,,,90461.50
1983-11-16,675.85,6296.88,,,,,90966.99
1983-11-17,1064.26,6297.08,,,,,92242.88
1983-11-18,615.75,6297.14,,,,,92629.17
1983-11-19,820.35,6297.26,,,,,93403.41
1983-11-20,825.19,6297.38,,,,,94187.25
1983-11-21,724.42,6297.47,,,,,94781.15
1983-11-22,690.32,6297.55,,,,,95307.41
1983-11-23,828.24,6297.67,,,,,96107.23
1983-11-24,932.99,6297.82,,,,,97114.82
1983-11-25,840.94,6297.94,,,,,97929.91
1983-11-26,636.76,6298.00,,,,,98340.01
1983-11-27,725.31,6298.09,,,,,98925.74
1983-11-28,732.74,6298.18,,,,,99518.29
1983-11-29,666.12,6298.25,,,,,99978.70
1983-11-30,734.23,6298.34,,,,,100574.20
1983-12-01,840.27,6298.46,,,,,101376.06
1983-12-02,707.24,6298.54,,,,,101914.05
1983-12-03,879.06,6298.67,,,,,102792.85
1983-12-04,715.08,6298.75,,,,,103338.46
1983-12-05,765.32,6298.84,,,,,103953.97
1983-12-06,864.71,6298.95,,,,,104715.05
1983-12-07,759.50,6299.03,,,,,105267.45
1983-12-08,615.34,6299.06,,,,,105478.38
1983-12-09,808.03,6299.13,,,,,105966.38
1983-12-10,814.85,6299.20,,,,,106459.97
1983-12-11,885.74,6299.29,,,,,107094.17
1983-12-12,924.44,6299.39,,,,,107805.12
1983-12-13,745.28,6299.44,,,,,108160.71
1983-12-14,677.22,6299.47,,,,,108377.34
1983-12-15,677.71,6299.50,,,,,108590.98
1983-12-16,720.07,6299.54,,,,,108878.73
1983-12-17,610.45,6299.55,,,,,108949.05
1983-12-18,724.61,6299.59,,,,,109237.87
1983-12-19,724.89,6299.63,,,,,109527.24
1983-12-20,643.41,6299.64,,,,,109655.00
1983-12-21,614.29,6299.65,,,,,109725.00
1983-12-22,620.81,6299.66,,,,,109800.00
1983-12-23,556.13,6299.66,,,,,109746.70
1983-12-24,729.68,6299.70,,,,,110037.63
1983-12-25,875.66,6299.78,,,,,110618.12
1983-12-26,917.00,6299.87,,,,,111280.59
1983-12-27,581.97,6299.86,,,,,111205.16
1983-12-28,607.83,6299.84,,,,,111058.05
1983-12-29,719.98,6299.85,,,,,111133.38
1983-12-30,941.22,6299.92,,,,,111647.54
1983-12-31,645.67,6299.91,,,,,111575.48
1984-01-01,682.00,6299.91,,,,,111575.48
1984-01-02,682.00,6299.91,,,,,111575.48
1984-01-03,687.00,6299.91,,,,,111575.48
1984-01-04,836.06,6299.95,,,,,111871.14
1984-01-05,687.00,6299.95,,,,,111871.14
1984-01-06,723.43,6299.96,,,,,111943.40
1984-01-07,725.28,6299.97,,,,,112019.33
1984-01-08,723.47,6299.98,,,,,112091.67
1984-01-09,617.25,6299.96,,,,,111943.40
1984-01-10,692.00,6299.96,,,,,111943.40
1984-01-11,730.28,6299.97,,,,,112019.33
1984-01-12,728.47,6299.98,,,,,112091.67
1984-01-13,580.82,6299.95,,,,,111871.14
1984-01-14,692.00,6299.95,,,,,111871.14
1984-01-15,579.27,6299.92,,,,,111647.54
1984-01-16,725.18,6299.93,,,,,111723.27
1984-01-17,538.07,6299.89,,,,,111427.88
1984-01-18,687.00,6299.89,,,,,111427.88
1984-01-19,648.92,6299.88,,,,,111352.35
1984-01-20,650.82,6299.87,,,,,111280.59
1984-01-21,648.97,6299.86,,,,,111205.16
1984-01-22,766.21,6299.88,,,,,111352.35
1984-01-23,655.82,6299.87,,,,,111280.59
1984-01-24,761.26,6299.89,,,,,111427.88
1984-01-25,872.30,6299.94,,,,,111795.42
1984-01-26,427.44,6299.87,,,,,111280.59
1984-01-27,723.18,6299.88,,,,,111352.35
1984-01-28,650.82,6299.87,,,,,111280.59
1984-01-29,687.00,6299.87,,,,,111280.59
1984-01-30,723.18,6299.88,,,,,111352.35
1984-01-31,576.60,6299.85,,,,,111133.38
1984-02-01,623.94,6299.83,,,,,110986.48
1984-02-02,660.02,6299.82,,,,,110911.14
1984-02-03,661.91,6299.81,,,,,110839.55
1984-02-04,624.13,6299.79,,,,,110693.04
1984-02-05,698.00,6299.79,,,,,110693.04
1984-02-06,550.45,6299.75,,,,,110400.38
1984-02-07,656.08,6299.74,,,,,110329.13
1984-02-08,644.35,6299.73,,,,,110254.45
1984-02-09,702.65,6299.74,,,,,110329.13
1984-02-10,795.70,6299.78,,,,,110618.12
1984-02-11,650.00,6299.78,,,,,110618.12
1984-02-12,650.00,6299.78,,,,,110618.12
1984-02-13,909.78,6299.85,,,,,111133.38
1984-02-14,724.22,6299.87,,,,,111280.59
1984-02-15,611.97,6299.86,,,,,111205.16
1984-02-16,798.57,6299.90,,,,,111499.84
1984-02-17,575.64,6299.88,,,,,111352.35
1984-02-18,575.79,6299.86,,,,,111205.16
1984-02-19,645.00,6299.86,,,,,111205.16
1984-02-20,645.00,6299.86,,,,,111205.16
1984-02-21,645.00,6299.86,,,,,111205.16
1984-02-22,645.00,6299.86,,,,,111205.16
1984-02-23,645.00,6299.86,,,,,111205.16
1984-02-24,719.21,6299.88,,,,,111352.35
1984-02-25,793.83,6299.92,,,,,111647.54
1984-02-26,608.67,6299.91,,,,,111575.48
1984-02-27,645.00,6299.91,,,,,111575.48
1984-02-28,645.00,6299.91,,,,,111575.48
1984-02-29,681.33,6299.92,,,,,111647.54
1984-03-01,683.18,6299.93,,,,,111723.27
1984-03-02,645.00,6299.93,,,,,111723.27
1984-03-03,570.49,6299.91,,,,,111575.48
1984-03-04,606.86,6299.90,,,,,111499.84
1984-03-05,650.00,6299.90,,,,,111499.84
1984-03-06,657.37,6299.92,,,,,111810.00
1984-03-07,672.15,6300.05,,,,,112591.79
1984-03-08,672.88,6300.16,,,,,113375.02
1984-03-09,673.81,6300.27,,,,,114160.10
1984-03-10,676.61,6300.38,,,,,114950.73
1984-03-11,643.49,6300.48,,,,,115675.66
1984-03-12,651.13,6300.56,,,,,116259.05
1984-03-13,602.28,6300.55,,,,,116184.23
1984-03-14,713.67,6300.57,,,,,116330.36
1984-03-15,713.82,6300.59,,,,,116476.78
1984-03-16,640.00,6300.59,,,,,116476.78
1984-03-17,713.86,6300.61,,,,,116623.28
1984-03-18,603.96,6300.60,,,,,116551.79
1984-03-19,602.18,6300.59,,,,,116476.78
1984-03-20,604.00,6300.58,,,,,116405.38
1984-03-21,566.23,6300.56,,,,,116259.05
1984-03-22,749.77,6300.59,,,,,116476.78
1984-03-23,604.00,6300.58,,,,,116405.38
1984-03-24,713.82,6300.60,,,,,116551.79
1984-03-25,713.96,6300.62,,,,,116698.48
1984-03-26,640.00,6300.62,,,,,116698.48
1984-03-27,566.04,6300.60,,,,,116551.79
1984-03-28,602.18,6300.59,,,,,116476.78
1984-03-29,604.00,6300.58,,,,,116405.38
1984-03-30,602.18,6300.57,,,,,116330.36
1984-03-31,604.05,6300.56,,,,,116259.05
1984-04-01,528.64,6300.53,,,,,116038.17
1984-04-02,640.00,6300.53,,,,,116038.17
1984-04-03,566.46,6300.51,,,,,115892.30
1984-04-04,677.68,6300.52,,,,,115967.04
1984-04-05,675.86,6300.53,,,,,116038.17
1984-04-06,494.85,6300.49,,,,,115750.26
1984-04-07,640.00,6300.49,,,,,115750.26
1984-04-08,711.61,6300.51,,,,,115892.30
1984-04-09,604.24,6300.50,,,,,115821.37
1984-04-10,749.30,6300.53,,,,,116038.17
1984-04-11,604.14,6300.52,,,,,115967.04
1984-04-12,640.00,6300.52,,,,,115967.04
1984-04-13,675.86,6300.53,,,,,116038.17
1984-04-14,640.00,6300.53,,,,,116038.17
1984-04-15,640.00,6300.53,,,,,116038.17
1984-04-16,677.67,6300.54,,,,,116112.89
1984-04-17,675.97,6300.55,,,,,116184.23
1984-04-18,825.31,6300.60,,,,,116551.79
1984-04-19,1010.63,6300.70,,,,,117286.92
1984-04-20,936.41,6300.78,,,,,117874.84
1984-04-21,864.63,6300.84,,,,,118320.39
1984-04-22,940.79,6300.92,,,,,118917.00
1984-04-23,905.43,6300.99,,,,,119443.47
1984-04-24,713.90,6301.01,,,,,119590.05
1984-04-25,708.88,6301.02,,,,,119667.17
1984-04-26,925.99,6301.08,,,,,120119.38
1984-04-27,582.95,6301.05,,,,,119891.18
1984-04-28,859.00,6301.05,,,,,119891.18
1984-04-29,1047.26,6301.09,,,,,120193.18
1984-04-30,818.82,6301.07,,,,,120042.08
1984-05-01,933.97,6301.08,,,,,120119.38
1984-05-02,932.21,6301.09,,,,,120193.18
1984-05-03,895.00,6301.09,,,,,120193.18
1984-05-04,818.82,6301.07,,,,,120042.08
1984-05-05,971.18,6301.09,,,,,120193.18
1984-05-06,902.00,6301.09,,,,,120193.18
1984-05-07,864.79,6301.08,,,,,120119.38
1984-05-08,902.00,6301.08,,,,,120119.38
1984-05-09,978.23,6301.10,,,,,120270.58
1984-05-10,1119.68,6301.14,,,,,120573.41
1984-05-11,1193.13,6301.18,,,,,120877.13
1984-05-12,1462.01,6301.29,,,,,121714.17
1984-05-13,1698.54,6301.46,,,,,123020.36
1984-05-14,2678.69,6301.87,,,,,126230.98
1984-05-15,3752.81,6302.52,,,,,131334.08
1984-05-16,3732.26,6303.02,,,,,135365.00
1984-05-17,2921.65,6303.22,,,,,136974.88
1984-05-18,2717.41,6303.32,,,,,137782.97
1984-05-19,2951.82,6303.42,,,,,138599.80
1984-05-20,3174.33,6303.52,,,,,139421.61
1984-05-21,3149.81,6303.58,,,,,139917.11
1984-05-22,2574.20,6303.48,,,,,139092.38
1984-05-23,2476.45,6303.37,,,,,138192.77
1984-05-24,2267.45,6303.26,,,,,137295.16
1984-05-25,2508.37,6303.23,,,,,137053.92
1984-05-26,2122.71,6303.13,,,,,136246.08
1984-05-27,2015.79,6303.02,,,,,135365.00
1984-05-28,2064.22,6302.95,,,,,134798.17
1984-05-29,1984.46,6303.01,,,,,135283.05
1984-05-30,2060.00,6303.01,,,,,135283.05
1984-05-31,2180.71,6303.03,,,,,135443.13
1984-06-01,2281.69,6303.07,,,63.00,29.00,135763.84
1984-06-02,2079.11,6303.05,,,67.00,34.00,135603.39
1984-06-03,1928.50,6303.01,,,49.00,23.00,135283.05
1984-06-04,2070.00,6303.01,,,48.00,28.00,135283.05
1984-06-05,2352.40,6303.07,,,51.00,29.00,135763.84
1984-06-06,2767.19,6303.19,,,46.00,36.00,136730.16
1984-06-07,3307.40,6303.37,,,48.00,31.00,138192.77
1984-06-08,2842.44,6303.39,,,42.00,34.00,138356.28
1984-06-09,2717.83,6303.38,,,50.00,32.00,138272.64
1984-06-10,2403.12,6303.32,,,49.00,35.00,137782.97
1984-06-11,2846.61,6303.37,,,51.00,31.00,138192.77
1984-06-12,2293.58,6303.31,,,56.00,32.00,137704.00
1984-06-13,2253.97,6303.25,,,63.00,45.00,137216.00
1984-06-14,2248.50,6303.22,,,71.00,36.00,136975.00
1984-06-15,2146.48,6303.19,,,74.00,43.00,136730.00
1984-06-16,2079.00,6303.16,,,74.00,40.00,136490.00
1984-06-17,2096.98,6303.13,,,64.00,43.00,136246.00
1984-06-18,1968.33,6303.08,,,66.00,37.00,135846.00
1984-06-19,1988.16,6303.04,,,69.00,36.00,135525.00
1984-06-20,2058.72,6303.03,,,69.00,47.00,135443.13
1984-06-21,1774.96,6302.96,,,71.00,42.00,134877.77
1984-06-22,1807.54,6302.93,,,56.00,35.00,134634.88
1984-06-23,1695.82,6302.90,,,66.00,33.00,134388.58
1984-06-24,1637.92,6302.87,,,74.00,34.00,134146.44
1984-06-25,1536.31,6302.83,,,76.00,34.00,133821.77
1984-06-26,1506.70,6302.79,,,77.00,34.00,133497.86
1984-06-27,1538.48,6302.77,,,77.00,43.00,133336.16
1984-06-28,1538.34,6302.76,,,78.00,42.00,133253.52
1984-06-29,1367.84,6302.71,,,,,132852.55
1984-06-30,1389.32,6302.68,,,,,132613.19
1984-07-01,1318.18,6302.64,,,68.00,32.00,132292.22
1984-07-02,1297.55,6302.60,,,88.00,32.00,131970.00
1984-07-03,1259.63,6302.54,,,69.00,46.00,131493.23
1984-07-04,1281.41,6302.47,,,75.00,39.00,131020.00
1984-07-05,1419.04,6302.47,,,76.00,39.00,130938.76
1984-07-06,1121.32,6302.37,,,80.00,40.00,130148.00
1984-07-07,1293.72,6302.27,,,,,129362.00
1984-07-08,1226.25,6302.17,,,76.00,46.00,128581.00
1984-07-09,1338.26,6302.07,,,77.00,46.00,127804.00
1984-07-10,826.83,6301.78,,,79.00,38.00,125516.73
1984-07-11,1398.47,6301.62,,,75.00,37.00,124264.11
1984-07-12,1179.39,6301.40,,,80.00,38.00,122557.11
1984-07-13,1173.73,6301.17,,,79.00,38.00,120799.23
1984-07-14,1186.45,6300.94,,,76.00,35.00,119066.57
1984-07-15,1247.24,6300.72,,,79.00,38.00,117434.66
1984-07-16,1217.47,6300.47,,,81.00,39.00,115604.85
1984-07-17,1130.80,6300.17,,,81.00,40.00,113444.45
1984-07-18,1209.05,6299.87,,,82.00,42.00,111280.59
1984-07-19,1340.13,6299.59,,,84.00,50.00,109237.87
1984-07-20,1344.09,6299.30,,,76.00,45.00,107163.34
1984-07-21,1105.65,6298.95,,,75.00,50.00,104715.05
1984-07-22,1419.49,6298.69,,,66.00,51.00,102928.91
1984-07-23,1517.10,6298.46,,,71.00,52.00,101376.06
1984-07-24,1253.03,6298.15,,,75.00,46.00,99319.27
1984-07-25,1185.40,6297.81,,,81.00,50.00,97048.99
1984-07-26,1103.70,6297.43,,,81.00,55.00,94517.48
1984-07-27,1298.06,6297.10,,,84.00,55.00,92371.49
1984-07-28,1299.31,6296.75,,,74.00,54.00,90148.63
1984-07-29,1426.27,6296.40,,,76.00,54.00,87979.24
1984-07-30,1352.15,6295.99,,,76.00,43.00,85504.16
1984-07-31,1158.07,6295.51,,,70.00,50.00,82564.80
1984-08-01,1133.39,6295.00,,,77.00,50.00,79556.64
1984-08-02,1253.57,6294.51,,,74.00,49.00,76767.02
1984-08-03,1254.16,6293.98,,,75.00,48.00,73859.57
1984-08-04,1072.51,6293.37,,,78.00,52.00,70571.99
1984-08-05,1135.93,6292.78,,,79.00,50.00,67529.21
1984-08-06,995.44,6292.10,,,80.00,50.00,64187.93
1984-08-07,1043.17,6291.41,,,79.00,42.00,60941.32
1984-08-08,902.35,6290.66,,,76.00,40.00,57593.91
1984-08-09,890.88,6289.87,,,81.00,41.00,54263.42
1984-08-10,804.68,6289.00,,,83.00,46.00,50801.64
1984-08-11,659.53,6288.06,,,84.00,48.00,47309.81
1984-08-12,758.49,6287.02,,,80.00,41.00,43736.57
1984-08-13,782.11,6285.88,,,80.00,45.00,40130.83
1984-08-14,810.20,6284.67,,,81.00,35.00,36640.32
1984-08-15,882.73,6283.41,,,80.00,38.00,33333.34
1984-08-16,979.44,6282.11,,,76.00,54.00,30238.02
1984-08-17,1010.48,6280.72,,,74.00,47.00,27263.77
1984-08-18,870.62,6279.06,,,79.00,44.00,24111.28
1984-08-19,932.55,6277.30,,,81.00,45.00,21180.81
1984-08-20,1092.26,6275.30,,,74.00,47.00,18269.59
1984-08-21,1206.72,6274.33,,,73.00,37.00,16993.66
1984-08-22,1154.79,6274.40,,,78.00,36.00,17082.50
1984-08-23,1128.27,6274.49,,,78.00,36.00,17198.08
1984-08-24,1073.36,6274.48,,,79.00,40.00,17184.91
1984-08-25,1206.88,6274.69,,,76.00,47.00,17456.40
1984-08-26,1126.02,6274.79,,,68.00,43.00,17587.34
1984-08-27,1087.10,6274.74,,,75.00,40.00,17522.08
1984-08-28,1022.97,6274.50,,,78.00,43.00,17210.62
1984-08-29,1025.77,6274.26,,,72.00,33.00,16904.70
1984-08-30,1093.02,6274.17,,,78.00,35.00,16791.69
1984-08-31,1120.00,6274.17,,,76.00,48.00,16791.69
1984-09-01,1110.00,6274.17,,,59.00,41.00,16791.69
1984-09-02,1140.00,6274.17,,,65.00,29.00,16791.69
1984-09-03,1130.00,6274.17,,,69.00,31.00,16791.69
1984-09-04,635.40,6273.44,,,78.00,35.00,15890.00
1984-09-05,1128.32,6273.43,,,78.00,39.00,15966.00
1984-09-06,1026.98,6273.41,,,72.00,45.00,15841.00
1984-09-07,1110.75,6273.46,,,52.00,23.00,15902.00
1984-09-08,993.79,6273.32,,,57.00,26.00,15731.00
1984-09-09,978.75,6273.17,,,,,15550.00
1984-09-10,1025.30,6273.03,,,72.00,30.00,15382.00
1984-09-11,892.71,6272.87,,,72.00,31.00,15193.00
1984-09-12,963.80,6272.93,,,72.00,31.00,15264.00
1984-09-13,1255.71,6273.46,,,66.00,26.00,15902.10
1984-09-14,853.00,6273.46,,,69.00,34.00,15902.10
1984-09-15,650.00,6273.46,,,71.00,34.00,15902.10
1984-09-16,601.00,6273.46,,,72.00,35.00,15902.10
1984-09-17,581.00,6273.46,,,76.00,32.00,15902.10
1984-09-18,586.86,6273.50,,,78.00,31.00,15951.41
1984-09-19,696.08,6273.72,,,81.00,34.00,16225.29
1984-09-20,654.99,6273.91,,,81.00,35.00,16465.28
1984-09-21,810.47,6274.36,,,68.00,34.00,17031.50
1984-09-22,635.30,6274.56,,,45.00,26.00,17287.96
1984-09-23,587.67,6274.70,,,46.00,31.00,17469.78
1984-09-24,687.93,6275.01,,,45.00,25.00,17878.23
1984-09-25,573.78,6275.16,,,43.00,20.00,18080.11
1984-09-26,571.10,6275.34,,,54.00,20.00,18324.27
1984-09-27,645.12,6275.54,,,54.00,21.00,18600.22
1984-09-28,708.64,6275.80,,,55.00,20.00,18964.46
1984-09-29,997.86,6276.46,,,55.00,16.00,19912.28
1984-09-30,646.22,6276.63,,,64.00,19.00,20162.64
1984-10-01,929.80,6277.18,,,68.00,21.00,20995.30
1984-10-02,658.90,6277.37,,,70.00,21.00,21290.63
1984-10-03,633.78,6277.53,,,71.00,30.00,21542.09
1984-10-04,812.08,6277.91,,,66.00,27.00,22153.16
1984-10-05,881.17,6278.34,,,69.00,30.00,22901.26
1984-10-06,881.16,6278.76,,,,,23649.35
1984-10-07,874.17,6279.22,,,,,24397.45
1984-10-08,778.62,6279.50,,,,,24958.02
1984-10-09,778.62,6279.83,,,68.00,29.00,25518.59
1984-10-10,706.47,6280.05,,,63.00,33.00,25936.05
1984-10-11,702.06,6280.26,,,62.00,33.00,26344.76
1984-10-12,745.60,6280.51,,,36.00,32.00,26839.83
1984-10-13,750.27,6280.75,,,39.00,28.00,27324.34
1984-10-14,746.07,6280.96,,,33.00,24.00,27754.90
1984-10-15,701.91,6281.12,,,37.00,16.00,28087.94
1984-10-16,697.96,6281.27,,,36.00,19.00,28403.23
1984-10-17,668.19,6281.40,,,42.00,15.00,28679.31
1984-10-18,680.69,6281.54,,,33.00,8.00,28980.18
1984-10-19,660.29,6281.66,,,33.00,9.00,29240.58
1984-10-20,672.26,6281.79,,,39.00,16.00,29524.74
1984-10-21,673.69,6281.92,,,41.00,12.00,29811.73
1984-10-22,684.61,6282.02,,,33.00,10.00,30035.09
1984-10-23,688.30,6282.08,,,40.00,15.00,30170.56
1984-10-24,691.89,6282.13,,,40.00,26.00,30283.39
1984-10-25,721.90,6282.17,,,32.00,20.00,30374.44
1984-10-26,751.08,6282.23,,,34.00,17.00,30511.45
1984-10-27,744.53,6282.28,,,31.00,10.00,30625.55
1984-10-28,745.32,6282.33,,,38.00,20.00,30741.22
1984-10-29,715.28,6282.35,,,42.00,29.00,30787.40
1984-10-30,726.68,6282.38,,,46.00,21.00,30856.18
1984-10-31,721.37,6282.40,,,37.00,23.00,30902.54
1984-11-01,584.78,6282.48,,,,,31088.55
1984-11-02,1059.78,6283.16,,,,,32714.56
1984-11-03,783.85,6283.56,,,,,33709.96
1984-11-04,771.08,6283.93,,,,,34658.21
1984-11-05,784.16,6284.33,,,,20.00,35715.71
1984-11-06,759.75,6284.75,,,,20.00,36861.65
1984-11-07,740.41,6285.15,,,,24.00,37987.10
1984-11-08,717.05,6285.53,,,34.00,22.00,39088.02
1984-11-09,675.75,6285.88,,,37.00,24.00,40130.83
1984-11-10,639.51,6286.20,,,27.00,20.00,41111.67
1984-11-11,630.11,6286.51,,,34.00,27.00,42083.79
1984-11-12,649.32,6286.83,,,43.00,22.00,43113.84
1984-11-13,537.16,6287.08,,,38.00,25.00,43935.31
1984-11-14,574.17,6287.35,,,33.00,-2.00,44840.11
1984-11-15,626.53,6287.65,,,24.00,0.00,45866.62
1984-11-16,585.23,6287.92,,,36.00,4.00,46811.20
1984-11-17,625.82,6288.21,,,39.00,11.00,47850.18
1984-11-18,543.09,6288.45,,,38.00,3.00,48729.03
1984-11-19,595.30,6288.71,,,31.00,17.00,49697.56
1984-11-20,723.49,6289.03,,,32.00,10.00,50916.39
1984-11-21,750.04,6289.36,,,31.00,9.00,52205.73
1984-11-22,551.82,6289.58,,,44.00,3.00,53084.06
1984-11-23,570.40,6289.81,,,42.00,0.00,54017.08
1984-11-24,619.98,6290.06,,,35.00,14.00,55048.45
1984-11-25,648.44,6290.32,,,30.00,27.00,56136.27
1984-11-26,505.83,6290.51,,,41.00,11.00,56945.18
1984-11-27,580.22,6290.73,,,31.00,23.00,57897.68
1984-11-28,677.88,6290.99,,,34.00,23.00,59043.89
1984-11-29,663.88,6291.24,,,37.00,17.00,60166.29
