date,id,qu,fb,af,qv,qd
2006-06-28,5815.55,5133.42,2497.81,30787.99,1539.22,4260.00
2006-06-29,5673.46,4611.05,2497.84,30821.41,1539.22,4100.00
2006-06-30,5705.08,4688.58,2497.84,30821.41,1539.22,4150.00
2006-07-01,5447.24,3618.54,2497.84,30821.41,1546.28,3890.00
2006-07-02,5250.08,4597.06,2497.75,30721.27,1539.22,3750.00
2006-07-03,5086.21,2798.34,2497.75,30721.27,1546.28,3550.00
2006-07-04,4942.19,3289.60,2497.73,30699.05,1546.28,3410.00
2006-07-05,4880.32,3324.33,2497.84,30821.41,1546.28,3280.00
2006-07-06,4748.46,2981.36,2497.79,30765.72,1552.83,3230.00
2006-07-07,4671.55,2686.16,2497.81,30787.99,1552.83,3110.00
2006-07-08,4488.53,2499.24,2497.81,30787.99,1559.39,2940.00
2006-07-09,4377.04,2238.52,2497.83,30810.28,1559.39,2820.00
2006-07-10,4312.57,2303.98,2497.84,30821.41,1566.45,2760.00
2006-07-11,4235.79,2530.17,2497.76,30732.37,1566.45,2700.00
2006-07-12,4169.19,2364.83,2497.81,30787.99,1559.39,2540.00
2006-07-13,4113.54,1622.83,2497.79,30765.72,1566.45,2520.00
2006-07-14,4052.45,1828.37,2497.72,30687.96,1573.00,2500.00
2006-07-15,3932.94,2109.39,2497.74,30710.14,1573.00,2330.00
2006-07-16,3889.26,1530.36,2497.74,30710.14,1579.56,2290.00
2006-07-17,3846.20,1635.42,2497.71,30676.84,1566.45,2270.00
2006-07-18,3784.01,1570.22,2497.72,30687.96,1579.56,2190.00
2006-07-19,3722.15,1692.69,2497.79,30765.72,1670.31,2090.00
2006-07-20,3696.95,1633.24,2497.73,30699.05,1579.56,2130.00
2006-07-21,3642.04,1460.64,2497.75,30721.27,1579.56,2040.00
2006-07-22,3474.97,1792.82,2497.74,30710.14,1566.45,1890.00
2006-07-23,3354.47,976.38,2497.74,30710.14,1566.45,1750.00
2006-07-24,3333.30,1628.59,2497.73,30699.05,1552.83,1740.00
2006-07-25,3295.99,1268.75,2497.73,30699.05,1539.22,1700.00
2006-07-26,3270.09,1263.58,2497.74,30710.14,1512.50,1670.00
2006-07-27,3233.04,999.95,2497.74,30710.14,1492.33,1640.00
2006-07-28,3189.40,1404.82,2497.71,30676.84,1398.00,1610.00
2006-07-29,3175.38,642.34,2497.74,30710.14,1438.38,1570.00
2006-07-30,3299.66,1374.25,2497.81,30787.99,1505.95,1650.00
2006-07-31,3267.19,500.08,2497.78,30754.61,1452.00,1670.00
2006-08-01,3275.27,606.85,2497.77,30743.47,1512.50,1670.00
2006-08-02,3227.59,983.48,2497.75,30721.27,1492.33,1630.00
2006-08-03,3202.68,1234.21,2497.75,30721.27,1458.56,1600.00
2006-08-04,3193.68,919.72,2497.75,30721.27,1458.56,1590.00
2006-08-05,3186.36,739.04,2497.74,30710.14,1452.00,1590.00
2006-08-06,3162.06,1151.25,2497.78,30754.61,1405.11,1540.00
2006-08-07,3157.83,683.03,2497.78,30754.61,1405.11,1550.00
2006-08-08,3126.19,1087.16,2497.75,30721.27,1391.50,1540.00
2006-08-09,2996.91,609.06,2497.83,30810.28,1331.00,1470.00
2006-08-10,3150.74,1034.91,2497.86,30843.72,1364.78,1600.00
2006-08-11,3033.70,710.39,2497.80,30776.87,1579.56,2200.00
2006-08-12,3018.19,798.86,2497.75,30721.27,1539.22,1730.00
2006-08-13,3049.76,535.60,2497.80,30776.87,1418.22,1560.00
2006-08-14,3046.44,738.68,2497.73,30699.05,1405.11,1560.00
2006-08-15,3057.28,1065.47,2497.74,30710.14,1398.06,1470.00
2006-08-16,3151.18,968.36,2497.76,30732.37,1391.50,1550.00
2006-08-17,3405.97,651.88,2497.82,30799.12,1573.00,1780.00
2006-08-18,3440.99,688.46,2497.82,30799.12,1593.17,1840.00
2006-08-19,3466.98,1029.10,2497.87,30854.86,1593.17,1840.00
2006-08-20,3423.57,785.69,2497.84,30821.41,1586.61,1840.00
2006-08-21,3376.81,630.67,2497.78,30754.61,1532.67,1830.00
2006-08-22,3394.78,611.49,2497.75,30721.27,1586.61,1830.00
2006-08-23,3470.96,526.32,2497.82,30799.12,1593.17,1850.00
2006-08-24,3569.68,802.89,2497.82,30799.12,1586.61,2000.00
2006-08-25,3618.34,793.45,2497.81,30787.99,1593.17,2100.00
2006-08-26,3690.60,316.93,2497.83,30810.28,1579.55,2160.00
2006-08-27,3691.05,825.87,2497.85,30832.54,1579.55,2160.00
2006-08-28,3681.39,1130.27,2497.84,30821.41,1586.13,2200.00
2006-08-29,3443.62,1190.81,2497.77,30743.47,1579.56,2080.00
2006-08-30,3239.60,525.07,2497.83,30810.28,1579.56,1800.00
2006-08-31,2892.55,798.45,2497.84,30821.41,1304.28,1490.00
2006-09-01,2763.94,552.07,2497.83,30810.28,1236.72,1400.00
2006-09-02,2747.46,822.65,2497.78,30754.61,1310.83,1460.00
2006-09-03,2741.45,599.18,2497.76,30732.37,1238.74,1440.00
2006-09-04,2721.67,924.11,2497.76,30732.37,1243.78,1410.00
2006-09-05,2581.89,1238.29,2497.67,30632.52,1156.06,1340.00
2006-09-06,2127.37,807.00,2497.62,30577.44,732.56,917.00
2006-09-07,2121.66,509.47,2497.73,30699.05,665.50,833.00
2006-09-08,2233.06,859.38,2497.87,30854.86,766.33,923.00
2006-09-09,2181.27,887.74,2497.85,30832.54,820.28,1010.00
2006-09-10,2113.65,963.97,2497.88,30865.77,772.89,925.00
2006-09-11,2097.52,767.59,2497.88,30865.77,759.78,951.00
2006-09-12,1983.78,1011.63,2497.81,30787.99,800.11,959.00
2006-09-13,1855.30,587.11,2497.75,30721.27,726.00,840.00
2006-09-14,1850.40,823.05,2497.82,30799.12,645.33,765.00
2006-09-15,1870.52,667.26,2497.86,30843.72,679.11,798.00
2006-09-16,1881.47,925.29,2497.83,30810.28,746.17,858.00
2006-09-17,1880.83,908.74,2497.84,30821.41,752.72,863.00
2006-09-18,1827.05,1115.53,2497.79,30765.72,800.11,940.00
2006-09-19,1689.91,1229.40,2497.81,30787.99,672.06,767.00
2006-09-20,1654.27,934.55,2497.84,30821.41,665.50,742.00
2006-09-21,1653.44,1535.63,2497.74,30710.14,739.61,817.00
2006-09-22,1704.54,847.17,2497.80,30776.87,712.39,798.00
2006-09-23,1613.28,1267.29,2497.74,30710.14,739.61,825.00
2006-09-24,1466.99,948.79,2497.72,30687.96,571.22,659.00
2006-09-25,1446.00,1024.00,2497.79,30765.72,490.55,586.00
2006-09-26,1406.24,986.90,2497.77,30743.47,504.17,594.00
2006-09-27,1401.40,986.05,2497.77,30743.47,484.00,578.00
2006-09-28,1388.17,885.37,2497.78,30754.61,484.00,578.00
2006-09-29,1316.76,1206.01,2497.25,30171.28,739.61,824.00
2006-09-30,1242.13,1110.24,2496.74,29610.03,655.50,741.00
2006-10-01,1206.25,1066.65,2496.19,29005.77,655.50,745.00
2006-10-02,1207.03,971.23,2495.73,28526.49,591.39,679.00
2006-10-03,1191.87,958.18,2495.22,28016.93,571.22,662.00
2006-10-04,1170.29,1427.08,2494.76,27556.66,510.72,620.00
2006-10-05,1188.28,986.60,2494.26,27056.49,558.11,663.00
2006-10-06,1326.03,1425.69,2494.08,26878.75,504.17,634.00
2006-10-07,1453.74,426.96,2494.17,26967.34,497.61,615.00
2006-10-08,1495.04,904.31,2494.12,26918.20,611.56,723.00
2006-10-09,1435.15,755.20,2494.14,26937.72,504.17,623.00
2006-10-10,1404.92,961.40,2494.15,26947.57,463.83,596.00
2006-10-11,1348.47,1101.36,2494.14,26937.72,524.33,683.00
2006-10-12,1159.75,799.35,2494.15,26947.57,551.06,659.00
2006-10-13,1070.18,1053.03,2494.16,26957.45,625.17,755.00
2006-10-14,802.16,860.58,2493.67,26465.72,699.28,831.00
2006-10-15,791.64,812.66,2493.20,25996.91,685.67,810.00
2006-10-16,837.92,2067.74,2492.68,25508.44,430.05,866.00
2006-10-17,972.83,1104.23,2492.28,25148.81,752.72,943.00
2006-10-18,879.04,940.81,2491.78,24699.18,719.45,897.00
2006-10-19,833.55,836.32,2491.28,24248.70,692.22,863.00
2006-10-20,1274.37,1192.40,2491.68,24608.31,726.00,912.00
2006-10-21,945.05,933.02,2491.35,24311.32,739.61,924.00
2006-10-22,874.63,1008.59,2490.97,23972.48,719.45,884.00
2006-10-23,936.80,940.22,2491.02,24017.69,598.45,756.00
2006-10-24,908.98,760.77,2490.99,23990.84,625.17,763.00
2006-10-25,961.83,839.36,2491.17,24150.60,692.22,827.00
2006-10-26,914.39,877.52,2491.09,24079.74,732.56,944.00
2006-10-27,892.72,703.02,2491.00,24000.01,739.13,927.00
2006-10-28,916.58,1108.33,2491.02,24017.69,732.56,902.00
2006-10-29,1040.14,843.87,2491.57,24509.00,685.67,787.00
2006-10-30,1454.57,5.55,2493.96,26759.23,188.05,315.00
2006-10-31,1295.30,324.30,2495.89,28688.16,195.11,318.00
2006-11-01,1011.14,157.37,2496.98,29877.59,349.39,407.00
2006-11-02,872.57,454.84,2497.56,30511.17,571.22,549.00
2006-11-03,1002.19,1315.12,2497.58,30533.22,820.28,987.00
2006-11-04,1142.97,1497.88,2497.56,30511.17,820.28,1150.00
2006-11-05,1214.35,2163.17,2497.56,30511.17,813.21,1210.00
2006-11-06,1423.49,2610.71,2497.54,30489.11,820.28,1430.00
2006-11-07,1636.81,3831.79,2497.58,30533.22,813.22,1610.00
2006-11-08,1859.05,4282.31,2497.66,30621.42,806.67,1810.00
2006-11-09,2490.38,3151.76,2497.76,30732.37,806.67,2430.00
2006-11-10,1705.87,2120.38,2497.62,30577.44,806.67,1780.00
2006-11-11,1463.95,2363.21,2497.62,30577.44,813.22,1460.00
2006-11-12,1402.82,1857.73,2497.60,30555.33,813.22,1410.00
2006-11-13,1350.54,2116.75,2497.54,30489.11,806.67,1380.00
2006-11-14,1401.85,1475.57,2497.59,30544.29,813.22,1370.00
2006-11-15,1288.29,1834.71,2497.49,30434.02,813.22,1340.00
2006-11-16,1234.79,1897.74,2497.60,30555.33,974.56,1170.00
2006-11-17,1415.16,1681.52,2497.80,30776.87,1357.22,1300.00
2006-11-18,1279.64,1508.30,2497.74,30710.14,1377.88,1310.00
2006-11-19,1220.68,1352.52,2497.70,30665.77,1304.28,1240.00
2006-11-20,1234.05,1471.38,2497.72,30687.96,1277.06,1220.00
2006-11-21,1331.05,2692.79,2497.86,30843.72,1317.39,1250.00
2006-11-22,1791.70,1802.00,2497.77,30743.47,1566.45,1840.00
2006-11-23,1580.48,2641.71,2497.66,30621.42,1566.45,1640.00
2006-11-24,1356.89,1905.21,2497.29,30214.97,1552.83,1560.00
2006-11-25,1217.78,1891.62,2496.76,29632.25,1512.50,1510.00
2006-11-26,1157.41,1999.91,2496.23,29049.34,1472.17,1450.00
2006-11-27,1192.64,2256.33,2495.72,28516.41,1028.50,1460.00
2006-11-28,1124.41,1772.76,2495.19,27987.23,759.78,1390.00
2006-11-29,,,2494.78,27576.88,752.72,1200.00
2006-11-30,,,2494.89,27688.07,732.56,763.00
2006-12-01,,,2494.96,27759.24,759.78,1040.00
2006-12-02,1068.61,1403.85,2494.82,27617.36,759.78,1140.00
2006-12-03,,,2495.17,27967.42,752.72,820.00
2006-12-04,,,2495.85,28647.84,605.00,614.00
2006-12-05,,,2496.44,29278.86,772.89,831.00
2006-12-06,1401.50,1019.78,2497.51,30456.05,786.50,808.00
2006-12-07,1352.00,1589.30,2497.54,30489.11,793.06,922.00
2006-12-08,990.30,1133.54,2497.82,30799.12,779.95,834.00
2006-12-09,1059.46,1147.29,2497.79,30765.72,786.50,1060.00
2006-12-10,1083.19,1349.96,2497.76,30732.37,793.06,1100.00
2006-12-11,1118.79,1434.21,2497.74,30710.14,786.50,1130.00
2006-12-12,1202.42,1881.76,2497.78,30754.61,800.11,1180.00
2006-12-13,1583.19,2995.90,2497.75,30721.27,786.50,1600.00
2006-12-14,1975.35,3326.88,2497.83,30810.28,779.95,1930.00
2006-12-15,2020.88,3596.49,2497.83,30810.28,1593.17,2020.00
2006-12-16,2037.95,2695.68,2497.70,30665.77,1593.17,2110.00
2006-12-17,1374.90,1700.34,2497.60,30555.33,1413.22,1430.00
2006-12-18,,,2497.68,30643.58,893.89,907.00
2006-12-19,,,2497.85,30832.54,820.28,847.00
2006-12-20,,,2497.84,30821.41,1001.78,1020.00
2006-12-21,,,2497.83,30810.28,1055.22,1040.00
2006-12-22,,,2497.81,30787.99,1290.67,1240.00
2006-12-23,,,2497.74,30710.14,1324.45,1280.00
2006-12-24,1275.98,1138.52,2497.80,30776.87,1236.72,1200.00
2006-12-25,,,2497.80,30776.87,1263.95,1220.00
2006-12-26,1358.07,3028.56,2497.85,30832.54,1371.33,1330.00
2006-12-27,2108.74,2995.18,2497.81,30787.99,1593.17,2130.00
2006-12-28,1678.18,1891.63,2497.78,30754.61,1566.45,1690.00
2006-12-29,,,2497.79,30765.72,1331.00,1280.00
2006-12-30,,,2497.84,30821.41,1102.61,1090.00
2006-12-31,,,2497.74,30710.14,1210.00,1160.00
2007-01-01,,,2497.83,30810.28,1210.00,1170.00
2007-01-02,,,2497.78,30754.61,1270.50,1220.00
2007-01-03,1226.23,2871.90,2497.79,30765.72,1263.95,1220.00
2007-01-04,1477.39,1556.31,2497.73,30699.05,1478.72,1510.00
2007-01-05,,,2497.65,30610.36,1357.72,1310.00
2007-01-06,1169.44,2326.56,2497.54,30489.11,1263.95,1230.00
2007-01-07,1048.07,1571.33,2497.59,30544.29,1001.78,1020.00
2007-01-08,1159.24,945.88,2497.75,30721.27,1062.28,1070.00
2007-01-09,1217.60,1363.39,2497.71,30676.84,1284.11,1240.00
2007-01-10,1174.42,1455.78,2497.70,30665.77,1210.00,1180.00
2007-01-11,1116.49,1456.03,2497.64,30599.31,1176.22,1150.00
2007-01-12,,,2497.66,30621.42,793.06,790.00
2007-01-13,,,2497.64,30599.31,665.50,640.00
2007-01-14,,,2497.77,30743.47,739.61,733.00
2007-01-15,,,2497.81,30787.99,806.67,841.00
2007-01-16,,,2497.72,30687.96,806.67,834.00
2007-01-17,,,2497.73,30699.05,793.06,829.00
2007-01-18,,,2497.82,30799.12,800.11,830.00
2007-01-19,,,2497.79,30765.72,1035.05,1040.00
2007-01-20,,,2497.72,30687.96,1176.22,1140.00
2007-01-21,1455.81,1612.93,2497.64,30599.31,1156.06,1140.00
2007-01-22,1033.41,1271.36,2497.61,30566.40,1055.22,1050.00
2007-01-23,1016.59,964.87,2497.64,30599.31,988.17,1000.00
2007-01-24,1041.89,1149.28,2497.64,30599.31,1028.50,1040.00
2007-01-25,1002.26,1129.19,2497.59,30544.29,1035.06,1030.00
2007-01-26,1024.42,1186.16,2497.58,30533.22,1014.88,1030.00
2007-01-27,1013.73,1026.49,2497.63,30588.22,961.45,986.00
2007-01-28,982.57,1157.90,2497.62,30577.44,968.00,988.00
2007-01-29,973.15,912.18,2497.62,30577.44,921.11,956.00
2007-01-30,1153.95,1344.68,2497.74,30710.14,941.28,966.00
2007-01-31,1026.44,1218.31,2497.68,30643.58,1055.22,1060.00
2007-02-01,1016.65,942.11,2497.62,30577.44,1048.67,1050.00
2007-02-02,,,2497.54,30489.11,954.39,981.00
2007-02-03,,,2497.61,30566.40,793.06,866.00
2007-02-04,1023.89,1041.93,2497.78,30754.61,893.89,929.00
2007-02-05,1031.70,1291.37,2497.64,30599.31,1109.17,1110.00
2007-02-06,1115.57,1268.31,2497.65,30610.36,1115.72,1110.00
2007-02-07,1147.11,1056.34,2497.77,30743.47,1075.39,1080.00
2007-02-08,1183.20,1486.53,2497.74,30710.14,1230.17,1200.00
2007-02-09,1360.00,1753.86,2497.74,30710.14,1405.11,1360.00
2007-02-10,1318.56,1813.53,2497.54,30489.11,1458.56,1430.00
2007-02-11,1601.68,2213.54,2497.77,30743.47,1485.78,1470.00
2007-02-12,1943.20,2189.77,2497.74,30710.14,1573.00,1960.00
2007-02-13,1652.04,1990.06,2497.69,30654.69,1573.00,1680.00
2007-02-14,1483.57,1460.58,2497.75,30721.27,1478.72,1450.00
2007-02-15,1408.51,2537.30,2497.64,30599.31,1492.33,1470.00
2007-02-16,1987.92,1934.79,2497.69,30654.69,1566.45,1960.00
2007-02-17,1860.00,2140.32,2497.69,30654.69,1566.45,1860.00
2007-02-18,1720.00,2133.15,2497.69,30654.69,1579.56,1720.00
2007-02-19,1633.23,1733.69,2497.66,30621.42,1579.56,1650.00
2007-02-20,1525.60,2027.43,2497.67,30632.52,1532.67,1520.00
2007-02-21,1474.40,2060.17,2497.66,30621.42,1519.06,1480.00
2007-02-22,1437.83,1840.62,2497.62,30577.44,1505.95,1460.00
2007-02-23,1538.95,1870.94,2497.69,30654.69,1519.06,1500.00
2007-02-24,1456.52,1558.52,2497.54,30489.11,1539.22,1540.00
2007-02-25,1444.53,2508.77,2497.62,30577.44,1445.45,1400.00
2007-02-26,1430.00,1921.43,2497.62,30577.44,1472.17,1430.00
2007-02-27,1425.43,1944.57,2497.63,30588.22,1465.61,1420.00
2007-02-28,1325.58,1786.31,2497.55,30500.12,1411.67,1370.00
2007-03-01,1338.98,1616.49,2497.62,30577.44,1142.95,1300.00
2007-03-02,1273.29,1329.32,2497.59,30544.29,1324.45,1290.00
2007-03-03,1271.25,1463.46,2497.70,30665.77,1243.78,1210.00
2007-03-04,1361.62,1507.59,2497.81,30787.99,1324.45,1300.00
2007-03-05,1381.96,1502.14,2497.76,30732.37,1445.45,1410.00
2007-03-06,1483.20,1699.15,2497.73,30699.05,1505.95,1500.00
2007-03-07,1641.20,2209.65,2497.75,30721.27,1573.00,1630.00
2007-03-08,2265.60,2950.95,2497.76,30732.37,1566.45,2260.00
2007-03-09,2416.42,2737.61,2497.70,30665.77,1559.39,2450.00
2007-03-10,2315.58,2663.29,2497.71,30676.84,1566.45,2310.00
2007-03-11,2321.20,2903.14,2497.73,30699.05,1498.89,2310.00
2007-03-12,2588.80,3113.48,2497.71,30676.84,1559.39,2600.00
2007-03-13,3335.61,4166.39,2497.72,30687.96,1539.22,3330.00
2007-03-14,4065.59,4993.69,2497.73,30699.05,1532.67,4060.00
2007-03-15,3660.00,4478.24,2497.73,30699.05,1546.28,3660.00
2007-03-16,3154.41,3764.46,2497.72,30687.96,1546.28,3160.00
2007-03-17,3126.79,4056.48,2497.75,30721.27,1552.83,3110.00
2007-03-18,3483.21,4759.86,2497.72,30687.96,1552.83,3500.00
2007-03-19,3795.59,5024.28,2497.73,30699.05,1324.45,3790.00
2007-03-20,3982.03,6216.26,2497.68,30643.58,1351.18,4010.00
2007-03-21,3970.00,5373.84,2497.68,30643.58,1532.67,3970.00
2007-03-22,3467.97,4506.10,2497.73,30699.05,1546.28,3440.00
2007-03-23,3194.41,4389.89,2497.72,30687.96,1552.83,3200.00
2007-03-24,3244.39,4632.77,2497.71,30676.84,1539.22,3250.00
2007-03-25,3383.20,5160.65,2497.75,30721.27,1552.83,3350.00
2007-03-26,3596.81,5048.97,2497.78,30754.61,1539.22,3580.00
2007-03-27,3616.83,5713.61,2497.81,30787.99,1539.22,3600.00
2007-03-28,3531.96,4870.95,2497.76,30732.37,1546.28,3560.00
2007-03-29,3200.04,4142.43,2497.82,30799.12,1546.28,3160.00
2007-03-30,3018.56,4324.46,2497.77,30743.47,1559.39,3020.00
2007-03-31,2955.20,4278.21,2497.75,30721.27,1552.83,2940.00
2007-04-01,2978.96,4401.27,2497.79,30765.72,1559.39,2930.00
2007-04-02,2985.57,4273.62,2497.77,30743.47,1552.83,2970.00
2007-04-03,2846.35,3839.63,2497.75,30721.27,1552.83,2810.00
2007-04-04,2673.70,3773.51,2497.73,30699.05,450.22,2620.00
2007-04-05,2640.65,3452.87,2497.72,30687.96,336.28,2580.00
2007-04-06,3106.98,3706.94,2497.81,30787.99,1559.39,2970.00
2007-04-07,3855.84,4874.74,2497.77,30743.47,1532.67,3640.00
2007-04-08,4414.10,5743.38,2497.79,30765.72,1532.67,3910.00
2007-04-09,4702.72,6970.19,2497.78,30754.61,1559.39,4180.00
2007-04-10,4846.13,5750.32,2497.80,30776.87,1526.11,4260.00
2007-04-11,4385.97,5177.01,2497.73,30699.05,1539.22,3830.00
2007-04-12,4070.07,4686.18,2497.75,30721.27,1539.22,3410.00
2007-04-13,3818.91,4242.13,2497.72,30687.96,1546.28,3080.00
2007-04-14,3693.49,4401.55,2497.80,30776.87,1552.83,2880.00
2007-04-15,3640.91,4325.77,2497.75,30721.27,1559.39,2870.00
2007-04-16,3686.30,4282.73,2497.78,30754.61,1546.28,2750.00
2007-04-17,3717.41,5171.99,2497.86,30843.72,1552.83,2690.00
2007-04-18,3956.19,4461.15,2497.76,30732.37,1552.83,3030.00
2007-04-19,3835.89,4237.38,2497.77,30743.47,1552.83,2830.00
2007-04-20,3638.19,4139.06,2497.79,30765.72,1559.39,2560.00
2007-04-21,3331.12,3751.89,2497.83,30810.28,1573.00,2240.00
2007-04-22,3194.08,4207.47,2497.80,30776.87,1573.00,2140.00
2007-04-23,3313.40,3868.26,2497.79,30765.72,1559.39,2250.00
2007-04-24,3376.25,4522.21,2497.78,30754.61,1573.00,2300.00
2007-04-25,3443.22,4695.83,2497.83,30810.28,1573.00,2260.00
2007-04-26,3585.81,4711.88,2497.80,30776.87,1566.45,2370.00
2007-04-27,3706.96,5020.39,2497.80,30776.87,1559.39,2430.00
2007-04-28,3948.86,6016.81,2497.77,30743.47,1559.39,2620.00
2007-04-29,4523.54,7281.04,2497.82,30799.12,1546.28,3130.00
2007-04-30,5132.36,8723.97,2497.79,30765.72,1539.22,3750.00
2007-05-01,5488.89,9446.03,2497.81,30787.99,1532.67,4050.00
2007-05-02,5911.08,10054.21,2497.79,30765.72,1532.67,4400.00
2007-05-03,6095.58,9821.57,2497.74,30710.14,1519.06,4600.00
2007-05-04,5558.27,7997.02,2497.76,30732.37,1532.67,4030.00
2007-05-05,4960.91,6751.75,2497.75,30721.27,1539.22,3450.00
2007-05-06,4502.69,6201.79,2497.74,30710.14,1546.28,2990.00
2007-05-07,4270.61,6218.70,2497.79,30765.72,1552.83,2720.00
2007-05-08,4259.01,6693.74,2497.75,30721.27,1559.39,2760.00
2007-05-09,4458.36,8253.94,2497.75,30721.27,1546.28,2940.00
2007-05-10,4860.36,8476.87,2497.80,30776.87,1532.67,3320.00
2007-05-11,5320.37,9005.87,2497.80,30776.87,1532.66,3810.00
2007-05-12,5631.09,9505.38,2497.80,30776.87,1532.67,4110.00
2007-05-13,5994.11,10183.87,2497.77,30743.47,1519.05,4490.00
2007-05-14,6051.84,9425.50,2497.79,30765.72,1526.11,4520.00
2007-05-15,5916.09,8137.67,2497.81,30787.99,1519.06,4380.00
2007-05-16,6323.42,8431.42,2497.75,30721.27,1526.11,4830.00
2007-05-17,6471.32,9049.96,2497.76,30732.37,1505.95,4940.00
2007-05-18,6524.94,8629.42,2497.76,30732.37,1512.50,5000.00
2007-05-19,6592.92,8603.52,2497.78,30754.61,1512.50,5060.00
2007-05-20,6636.61,9225.22,2497.77,30743.47,1512.50,5120.00
2007-05-21,6678.22,9030.99,2497.79,30765.72,1512.50,5140.00
2007-05-22,6236.48,7755.66,2497.77,30743.47,1519.06,4720.00
2007-05-23,5506.76,6036.16,2497.74,30710.14,1519.06,3980.00
2007-05-24,5126.32,5732.40,2497.77,30743.47,1532.67,3560.00
2007-05-25,4707.97,5261.23,2497.77,30743.47,1532.67,3160.00
2007-05-26,4513.64,4934.17,2497.78,30754.61,1532.67,2960.00
2007-05-27,4495.13,5182.72,2497.79,30765.72,1539.22,2940.00
2007-05-28,4607.03,5293.64,2497.81,30787.99,1532.67,3040.00
2007-05-29,4595.37,4904.42,2497.79,30765.72,1532.67,3060.00
2007-05-30,4281.32,4828.98,2497.80,30776.87,1546.28,2730.00
2007-05-31,3845.09,5081.38,2497.82,30799.12,1546.28,2280.00
2007-06-01,3632.53,4094.85,2497.82,30799.12,1559.39,2070.00
2007-06-02,3625.34,4440.16,2497.80,30776.87,1552.88,2080.00
2007-06-03,3646.87,4783.75,2497.81,30787.99,1559.39,2080.00
2007-06-04,3631.83,4455.28,2497.83,30810.28,1559.39,2060.00
2007-06-05,3699.29,5694.58,2497.83,30810.28,1552.83,2120.00
2007-06-06,3751.53,3929.54,2497.77,30743.47,1552.83,2200.00
2007-06-07,3538.62,3159.29,2497.73,30699.05,1552.83,1990.00
2007-06-08,3364.05,3255.38,2497.80,30776.87,1505.95,1760.00
2007-06-09,3833.50,3457.83,2497.83,30810.28,1552.83,2240.00
2007-06-10,3998.28,4049.97,2497.80,30776.87,1539.22,2440.00
2007-06-11,4783.12,4641.68,2497.79,30765.72,1532.67,3210.00
2007-06-12,4571.00,4151.88,2497.79,30765.72,1532.66,3000.00
2007-06-13,4341.13,3759.73,2497.82,30799.12,1532.67,2750.00
2007-06-14,4313.55,3237.59,2497.82,30799.12,1532.67,2740.00
2007-06-15,4193.82,2750.74,2497.79,30765.72,1539.22,2640.00
2007-06-16,4109.21,2895.32,2497.79,30765.72,1546.28,2540.00
2007-06-17,4001.93,2587.97,2497.79,30765.72,1546.28,2430.00
2007-06-18,3938.81,2339.78,2497.78,30754.61,1552.80,2370.00
2007-06-19,3825.23,2531.14,2497.81,30787.99,1546.28,2240.00
2007-06-20,3693.87,2027.09,2497.83,30810.28,1552.83,2100.00
2007-06-21,3616.75,2597.51,2497.82,30799.12,1552.83,2030.00
2007-06-22,3558.75,2025.50,2497.85,30832.54,1552.83,1940.00
2007-06-23,3505.07,1947.71,2497.83,30810.28,1559.39,1910.00
2007-06-24,3554.11,1690.37,2497.84,30821.41,1559.39,1940.00
2007-06-25,3578.32,1746.13,2497.83,30810.28,1552.83,1970.00
2007-06-26,3531.39,1580.06,2497.84,30821.41,1559.39,1920.00
2007-06-27,3474.63,1209.24,2497.80,30776.87,1559.39,1890.00
2007-06-28,3436.54,1582.53,2497.83,30810.28,1559.39,1840.00
2007-06-29,3504.18,1264.57,2497.77,30743.47,1552.83,1970.00
2007-06-30,3521.89,1844.82,2497.85,30832.54,1559.38,1910.00
2007-07-01,3474.87,992.00,2497.84,30821.41,1559.39,1910.00
2007-07-02,3421.98,1443.52,2497.82,30799.12,1559.39,1860.00
2007-07-03,3398.26,1542.25,2497.81,30787.99,1559.39,1830.00
2007-07-04,3370.49,1143.28,2497.82,30799.12,0.00,1790.00
2007-07-05,3356.53,976.27,2497.87,30854.86,1505.95,1750.00
2007-07-06,3318.57,1246.11,2497.84,30821.41,1472.17,1760.00
2007-07-07,3301.40,1328.71,2497.79,30765.72,1519.05,1760.00
2007-07-08,3285.16,1129.30,2497.78,30754.61,1485.78,1720.00
2007-07-09,3252.46,1257.46,2497.76,30732.37,1465.61,1690.00
2007-07-10,3238.39,901.46,2497.84,30821.41,1371.33,1610.00
2007-07-11,3222.77,1051.81,2497.82,30799.12,1445.45,1650.00
