date,qu,gain,qd
1992-02-05,2377.22,240.00,1330.00
1992-02-06,2394.95,260.00,1350.00
1992-02-07,2186.94,270.00,1370.00
1992-02-08,2472.19,270.00,1360.00
1992-02-09,2489.01,290.00,1380.00
1992-02-10,2004.72,270.00,1370.00
1992-02-11,2584.13,300.00,1400.00
1992-02-12,2120.03,320.00,1420.00
1992-02-13,2656.88,330.00,1420.00
1992-02-14,2695.83,320.00,1420.00
1992-02-15,2705.09,320.00,1420.00
1992-02-16,2507.48,320.00,1410.00
1992-02-17,2518.69,310.00,1410.00
1992-02-18,2522.10,310.00,1410.00
1992-02-19,2515.91,310.00,1400.00
1992-02-20,3125.75,320.00,1410.00
1992-02-21,2914.39,340.00,1430.00
1992-02-22,2954.42,380.00,1470.00
1992-02-23,2711.40,370.00,1460.00
1992-02-24,2689.91,340.00,1430.00
1992-02-25,2539.51,310.00,1400.00
1992-02-26,2479.93,300.00,1400.00
1992-02-27,2244.76,300.00,1400.00
1992-02-28,2673.87,310.00,1400.00
1992-02-29,2386.68,320.00,1420.00
1992-03-01,2530.50,340.00,1430.00
1992-03-02,2598.58,350.00,1440.00
1992-03-03,2790.00,350.00,1440.00
1992-03-04,2648.78,330.00,1420.00
1992-03-05,2784.71,330.00,1420.00
1992-03-06,2999.40,360.00,1450.00
1992-03-07,3184.84,360.00,1450.00
1992-03-08,2936.91,350.00,1450.00
1992-03-09,2971.35,350.00,1440.00
1992-03-10,2882.92,330.00,1410.00
1992-03-11,2844.90,330.00,1420.00
1992-03-12,2909.24,340.00,1420.00
1992-03-13,3046.68,340.00,1430.00
1992-03-14,2999.22,350.00,1430.00
1992-03-15,3075.04,340.00,1440.00
1992-03-16,3214.01,370.00,1450.00
1992-03-17,3453.77,400.00,1490.00
1992-03-18,3680.49,450.00,1530.00
1992-03-19,3124.00,370.00,1460.00
1992-03-20,3054.39,360.00,1450.00
1992-03-21,3060.66,360.00,1450.00
1992-03-22,2917.57,340.00,1430.00
1992-03-23,2878.20,350.00,1440.00
1992-03-24,3021.77,360.00,1450.00
1992-03-25,2944.72,350.00,1440.00
1992-03-26,2994.07,330.00,1420.00
1992-03-27,3016.75,350.00,1440.00
1992-03-28,2966.01,370.00,1460.00
1992-03-29,3330.61,370.00,1450.00
1992-03-30,3040.26,380.00,1470.00
1992-03-31,3323.61,400.00,1480.00
1992-04-01,3205.61,400.00,1490.00
1992-04-02,3492.89,420.00,1510.00
1992-04-03,3600.51,460.00,1550.00
1992-04-04,4061.47,480.00,1570.00
1992-04-05,3762.50,480.00,1570.00
1992-04-06,3906.47,480.00,1570.00
1992-04-07,3533.19,450.00,1540.00
1992-04-08,3350.49,210.00,1530.00
1992-04-09,4274.26,180.00,2140.00
1992-04-10,4561.83,430.00,2590.00
1992-04-11,5551.20,470.00,2620.00
1992-04-12,3967.36,470.00,2620.00
1992-04-13,4615.69,510.00,2660.00
1992-04-14,4931.60,290.00,2760.00
1992-04-15,5226.61,0.00,3380.00
1992-04-16,5599.89,320.00,3980.00
1992-04-17,7318.55,450.00,4110.00
1992-04-18,9714.37,540.00,4210.00
1992-04-19,6448.50,-40.00,4570.00
1992-04-20,5924.65,180.00,4840.00
1992-04-21,5534.32,130.00,4780.00
1992-04-22,5700.60,130.00,4800.00
1992-04-23,5610.97,-260.00,5180.00
1992-04-24,5494.91,20.00,5680.00
1992-04-25,5204.60,20.00,5680.00
1992-04-26,4934.37,-160.00,5820.00
1992-04-27,5212.68,-570.00,6960.00
1992-04-28,6963.13,-450.00,9110.00
1992-04-29,8899.73,-100.00,11700.00
1992-04-30,10494.97,200.00,13300.00
1992-05-01,11836.83,500.00,13600.00
1992-05-02,10348.57,500.00,13600.00
1992-05-03,10157.74,500.00,13600.00
1992-05-04,10279.74,300.00,13600.00
1992-05-05,11539.80,300.00,14200.00
1992-05-06,12154.96,400.00,14500.00
1992-05-07,12958.61,400.00,14500.00
1992-05-08,13965.14,400.00,14500.00
1992-05-09,14579.81,400.00,14500.00
1992-05-10,13061.05,400.00,14500.00
1992-05-11,10860.01,400.00,14500.00
1992-05-12,9456.43,300.00,14400.00
1992-05-13,9213.07,300.00,14400.00
1992-05-14,9151.43,300.00,14400.00
1992-05-15,9697.51,300.00,14400.00
1992-05-16,10298.00,300.00,14400.00
1992-05-17,10278.53,300.00,14400.00
1992-05-18,10501.21,300.00,14400.00
1992-05-19,11457.94,700.00,14100.00
1992-05-20,11430.54,300.00,13400.00
1992-05-21,12484.94,300.00,13400.00
1992-05-22,12176.17,300.00,13400.00
1992-05-23,11338.51,400.00,13500.00
1992-05-24,11362.98,300.00,13400.00
1992-05-25,10997.17,300.00,13400.00
1992-05-26,11021.69,300.00,13400.00
1992-05-27,11063.94,300.00,13400.00
1992-05-28,11120.22,300.00,13400.00
1992-05-29,9724.28,300.00,13400.00
1992-05-30,9234.45,300.00,13400.00
1992-05-31,7568.04,200.00,13300.00
1992-06-01,8859.35,300.00,13400.00
1992-06-02,7079.19,300.00,13400.00
1992-06-03,8525.62,400.00,13400.00
1992-06-04,8065.92,400.00,13400.00
1992-06-05,7891.91,300.00,13400.00
1992-06-06,7309.76,400.00,13400.00
1992-06-07,7424.23,400.00,13400.00
1992-06-08,6649.74,400.00,13400.00
1992-06-09,6879.62,300.00,13400.00
1992-06-10,6621.27,400.00,13400.00
1992-06-11,6933.42,400.00,13400.00
1992-06-12,6487.10,300.00,13300.00
1992-06-13,6801.73,400.00,13400.00
1992-06-14,6656.83,300.00,13300.00
1992-06-15,6581.22,400.00,13400.00
1992-06-16,8287.94,500.00,13500.00
1992-06-17,8747.55,1000.00,12000.00
1992-06-18,7390.06,400.00,11300.00
1992-06-19,6837.76,200.00,11200.00
1992-06-20,7080.01,200.00,11200.00
1992-06-21,7015.02,200.00,10700.00
1992-06-22,6643.57,200.00,11200.00
1992-06-23,6495.60,200.00,11300.00
1992-06-24,6265.64,100.00,11400.00
1992-06-25,6756.89,0.00,11800.00
1992-06-26,7510.75,300.00,12300.00
1992-06-27,7435.01,300.00,12300.00
1992-06-28,6848.27,300.00,12300.00
1992-06-29,6561.81,200.00,12200.00
1992-06-30,6764.92,300.00,12300.00
1992-07-01,5966.38,200.00,12200.00
1992-07-02,6500.82,300.00,12300.00
1992-07-03,5299.34,300.00,12300.00
1992-07-04,5441.30,300.00,12300.00
1992-07-05,5160.55,200.00,12200.00
1992-07-06,5464.43,500.00,12100.00
1992-07-07,4308.90,200.00,11100.00
1992-07-08,4512.67,100.00,11000.00
1992-07-09,4711.71,100.00,11000.00
1992-07-10,3888.71,100.00,11000.00
1992-07-11,4292.00,200.00,11100.00
1992-07-12,5957.39,200.00,11100.00
1992-07-13,5564.47,300.00,11000.00
1992-07-14,4695.94,200.00,10600.00
1992-07-15,4390.58,200.00,10400.00
1992-07-16,4036.90,150.00,10100.00
1992-07-17,4060.14,250.00,9970.00
1992-07-18,3942.43,80.00,9540.00
1992-07-19,3832.57,80.00,9540.00
1992-07-20,4384.17,80.00,9550.00
1992-07-21,4657.85,290.00,9510.00
1992-07-22,4686.52,120.00,9050.00
1992-07-23,4222.89,90.00,9040.00
1992-07-24,4114.03,260.00,8960.00
1992-07-25,3624.91,140.00,8580.00
1992-07-26,3542.26,140.00,8580.00
1992-07-27,3313.75,150.00,8580.00
1992-07-28,3525.94,170.00,8580.00
1992-07-29,3902.97,150.00,8580.00
1992-07-30,2597.62,170.00,8580.00
1992-07-31,3358.13,140.00,8580.00
1992-08-01,2930.37,160.00,8580.00
1992-08-02,2758.26,140.00,8590.00
1992-08-03,3412.06,150.00,8580.00
1992-08-04,2928.28,340.00,8510.00
1992-08-05,3037.22,240.00,8180.00
1992-08-06,2595.75,170.00,8120.00
1992-08-07,2942.17,170.00,8110.00
1992-08-08,2749.47,330.00,7840.00
1992-08-09,2841.20,320.00,7300.00
1992-08-10,2476.04,100.00,7050.00
1992-08-11,2503.64,90.00,7040.00
1992-08-12,2566.29,90.00,7020.00
1992-08-13,2735.09,90.00,7030.00
1992-08-14,2403.12,290.00,6720.00
1992-08-15,2227.40,50.00,6400.00
1992-08-16,2790.29,30.00,6430.00
1992-08-17,3108.84,50.00,6450.00
1992-08-18,2372.88,50.00,6440.00
1992-08-19,4060.63,30.00,6410.00
1992-08-20,1391.11,20.00,6420.00
1992-08-21,1871.86,30.00,6430.00
1992-08-22,3072.48,30.00,6430.00
1992-08-23,1970.35,0.00,6400.00
1992-08-24,2028.91,0.00,6400.00
1992-08-25,2050.02,0.00,6400.00
1992-08-26,2864.92,310.00,6260.00
1992-08-27,2155.85,30.00,5490.00
1992-08-28,2212.36,10.00,5440.00
1992-08-29,2191.51,-40.00,5420.00
1992-08-30,2497.81,270.00,5250.00
1992-08-31,2802.14,460.00,4620.00
1992-09-01,2484.09,220.00,3920.00
1992-09-02,2588.30,190.00,3880.00
1992-09-03,2363.54,160.00,3850.00
1992-09-04,2443.22,-20.00,3910.00
1992-09-05,2928.25,-150.00,4470.00
1992-09-06,1955.84,-190.00,4950.00
1992-09-07,3132.89,-200.00,5400.00
1992-09-08,2266.59,-50.00,5610.00
1992-09-09,2547.15,-30.00,5620.00
1992-09-10,2372.12,-140.00,5790.00
1992-09-11,2516.35,-30.00,5920.00
1992-09-12,2462.83,-30.00,5920.00
1992-09-13,2612.15,-30.00,5920.00
1992-09-14,2304.81,-20.00,5920.00
1992-09-15,2279.59,-30.00,5910.00
1992-09-16,2180.13,-30.00,5920.00
1992-09-17,2807.46,-30.00,5920.00
1992-09-18,1864.37,60.00,5860.00
1992-09-19,2217.96,-60.00,5600.00
1992-09-20,2233.76,-50.00,5600.00
1992-09-21,1905.01,-50.00,5600.00
1992-09-22,2474.12,50.00,5530.00
1992-09-23,2429.13,30.00,5280.00
1992-09-24,1978.37,-10.00,5160.00
1992-09-25,2799.18,-10.00,5160.00
1992-09-26,2852.44,-40.00,5140.00
1992-09-27,1858.35,-40.00,5130.00
1992-09-28,2643.76,-60.00,5140.00
1992-09-29,2437.02,-50.00,5140.00
1992-09-30,2427.51,70.00,5080.00
1992-10-01,2509.28,-20.00,4870.00
1992-10-02,2623.57,80.00,4850.00
1992-10-03,2528.03,80.00,4590.00
1992-10-04,2729.45,170.00,4410.00
1992-10-05,2537.14,190.00,4200.00
1992-10-06,2758.46,290.00,3920.00
1992-10-07,2763.51,210.00,3740.00
1992-10-08,2673.11,430.00,3670.00
1992-10-09,2341.84,350.00,3280.00
1992-10-10,2918.04,330.00,3260.00
1992-10-11,3057.02,330.00,3260.00
1992-10-12,2870.68,330.00,3260.00
1992-10-13,2447.96,470.00,3230.00
1992-10-14,3196.05,720.00,2850.00
1992-10-15,2660.97,640.00,2480.00
1992-10-16,2538.66,600.00,2150.00
1992-10-17,3006.35,680.00,2090.00
1992-10-18,2924.79,610.00,2000.00
1992-10-19,2944.61,630.00,2040.00
1992-10-20,2859.09,630.00,2040.00
1992-10-21,2888.76,630.00,2040.00
1992-10-22,2845.46,650.00,2060.00
1992-10-23,2671.52,630.00,2040.00
1992-10-24,2490.08,630.00,2040.00
1992-10-25,2923.16,650.00,2060.00
1992-10-26,2553.37,660.00,2060.00
1992-10-27,2884.13,660.00,2070.00
1992-10-28,2796.95,660.00,2070.00
1992-10-29,2903.38,690.00,2100.00
1992-10-30,3560.33,700.00,2120.00
1992-10-31,2977.01,680.00,2090.00
1992-11-01,3342.80,680.00,2100.00
1992-11-02,2824.01,680.00,2090.00
1992-11-03,3847.73,740.00,1980.00
1992-11-04,2474.26,470.00,1690.00
1992-11-05,2718.21,500.00,1710.00
1992-11-06,2706.54,500.00,1710.00
1992-11-07,2662.38,470.00,1690.00
1992-11-08,2991.74,480.00,1710.00
1992-11-09,2985.50,490.00,1710.00
1992-11-10,2863.59,470.00,1680.00
1992-11-11,2582.55,460.00,1680.00
1992-11-12,2473.53,470.00,1690.00
1992-11-13,2377.47,460.00,1680.00
1992-11-14,2585.62,470.00,1690.00
1992-11-15,2648.11,460.00,1680.00
1992-11-16,2370.69,460.00,1680.00
1992-11-17,2537.27,470.00,1690.00
1992-11-18,2536.68,460.00,1680.00
1992-11-19,2681.20,460.00,1680.00
1992-11-20,2587.76,460.00,1680.00
1992-11-21,2301.37,450.00,1670.00
1992-11-22,2407.39,480.00,1690.00
1992-11-23,2947.42,460.00,1680.00
1992-11-24,2198.80,440.00,1660.00
1992-11-25,2221.63,430.00,1650.00
1992-11-26,1950.50,420.00,1640.00
1992-11-27,1968.71,430.00,1650.00
1992-11-28,2451.94,440.00,1650.00
1992-11-29,2339.90,420.00,1640.00
1992-11-30,2152.96,440.00,1660.00
1992-12-01,2776.13,450.00,1670.00
1992-12-02,2537.53,430.00,1650.00
1992-12-03,3013.02,420.00,1630.00
1992-12-04,1951.06,360.00,1580.00
1992-12-05,1868.89,280.00,1500.00
1992-12-06,2113.06,390.00,1600.00
1992-12-07,2054.92,430.00,1650.00
1992-12-08,2588.97,480.00,1700.00
1992-12-09,2944.81,430.00,1650.00
1992-12-10,2909.68,430.00,1650.00
1992-12-11,2502.06,460.00,1680.00
1992-12-12,3354.48,440.00,1650.00
1992-12-13,2308.86,400.00,1620.00
1992-12-14,2038.04,380.00,1600.00
1992-12-15,2398.09,420.00,1640.00
1992-12-16,2207.83,380.00,1600.00
1992-12-17,1885.50,430.00,1650.00
1992-12-18,2831.77,440.00,1650.00
1992-12-19,2653.86,430.00,1650.00
1992-12-20,1840.74,420.00,1640.00
1992-12-21,3114.49,440.00,1650.00
1992-12-22,3058.13,420.00,1630.00
1992-12-23,2642.97,410.00,1630.00
1992-12-24,2529.49,400.00,1620.00
1992-12-25,2271.44,390.00,1610.00
1992-12-26,2412.85,370.00,1600.00
1992-12-27,2626.42,400.00,1610.00
1992-12-28,2385.78,400.00,1620.00
1992-12-29,3008.34,410.00,1630.00
1992-12-30,2774.61,400.00,1630.00
1992-12-31,2850.88,390.00,1620.00
1993-01-01,2652.38,410.00,1630.00
1993-01-02,2522.04,400.00,1620.00
1993-01-03,2577.51,390.00,1610.00
1993-01-04,2178.61,370.00,1600.00
1993-01-05,2545.18,370.00,1590.00
1993-01-06,2085.98,360.00,1580.00
1993-01-07,2176.06,350.00,1560.00
1993-01-08,2125.25,390.00,1600.00
1993-01-09,2733.72,380.00,1600.00
1993-01-10,2380.12,380.00,1600.00
1993-01-11,2706.04,390.00,1600.00
1993-01-12,2294.17,380.00,1590.00
1993-01-13,2048.91,350.00,1570.00
1993-01-14,2576.98,370.00,1590.00
1993-01-15,2607.54,390.00,1600.00
1993-01-16,2610.59,410.00,1620.00
1993-01-17,2619.39,400.00,1620.00
1993-01-18,2305.30,380.00,1620.00
1993-01-19,2144.28,410.00,1630.00
1993-01-20,2426.79,410.00,1630.00
1993-01-21,2338.89,420.00,1640.00
1993-01-22,2453.49,430.00,1650.00
1993-01-23,4239.76,390.00,1620.00
1993-01-24,1934.52,380.00,1600.00
1993-01-25,2884.35,390.00,1610.00
1993-01-26,2460.97,390.00,1610.00
1993-01-27,2081.59,380.00,1600.00
1993-01-28,2302.26,380.00,1600.00
1993-01-29,2238.69,340.00,1600.00
1993-01-30,2531.45,360.00,1590.00
1993-01-31,2169.41,380.00,1600.00
1993-02-01,1930.85,390.00,1610.00
1993-02-02,2529.23,390.00,1620.00
1993-02-03,2396.76,390.00,1610.00
1993-02-04,2270.43,390.00,1610.00
1993-02-05,2112.77,400.00,1620.00
1993-02-06,2199.96,400.00,1620.00
1993-02-07,2024.02,400.00,1620.00
1993-02-08,2541.81,390.00,1610.00
1993-02-09,2060.01,410.00,1630.00
1993-02-10,2832.56,440.00,1660.00
1993-02-11,2836.97,420.00,1640.00
1993-02-12,2580.88,430.00,1660.00
1993-02-13,2335.84,400.00,1640.00
1993-02-14,2529.15,400.00,1640.00
1993-02-15,2040.97,360.00,1600.00
1993-02-16,2330.03,370.00,1600.00
1993-02-17,1923.25,370.00,1600.00
1993-02-18,1993.75,390.00,1620.00
1993-02-19,3084.73,430.00,1650.00
1993-02-20,2982.38,420.00,1650.00
1993-02-21,2552.38,400.00,1630.00
1993-02-22,2259.63,400.00,1630.00
1993-02-23,2542.67,400.00,1630.00
1993-02-24,2937.37,400.00,1630.00
1993-02-25,2310.46,390.00,1630.00
1993-02-26,2286.72,390.00,1630.00
1993-02-27,2063.25,360.00,1600.00
1993-02-28,2080.64,350.00,1590.00
1993-03-01,2048.63,370.00,1610.00
1993-03-02,2128.17,390.00,1620.00
1993-03-03,2309.60,390.00,1620.00
1993-03-04,2333.12,380.00,1610.00
1993-03-05,2205.30,410.00,1640.00
1993-03-06,1835.30,400.00,1630.00
1993-03-07,2850.01,410.00,1640.00
1993-03-08,2104.25,410.00,1630.00
1993-03-09,2630.62,400.00,1630.00
1993-03-10,1955.41,400.00,1630.00
1993-03-11,2393.43,400.00,1630.00
1993-03-12,2303.02,390.00,1630.00
1993-03-13,2026.45,410.00,1640.00
1993-03-14,2497.29,420.00,1650.00
1993-03-15,2759.82,420.00,1660.00
1993-03-16,3032.10,440.00,1670.00
1993-03-17,3224.70,530.00,1760.00
1993-03-18,3004.55,530.00,1760.00
1993-03-19,2932.69,500.00,1730.00
1993-03-20,3011.42,510.00,1730.00
1993-03-21,3284.56,500.00,1730.00
1993-03-22,2796.07,500.00,1730.00
1993-03-23,2509.11,500.00,1730.00
1993-03-24,3291.58,540.00,1770.00
1993-03-25,3492.68,630.00,1860.00
1993-03-26,3798.42,670.00,1900.00
1993-03-27,3593.57,710.00,1950.00
1993-03-28,4074.98,680.00,1910.00
1993-03-29,4088.08,650.00,1880.00
1993-03-30,4364.48,650.00,1880.00
1993-03-31,3994.44,610.00,1840.00
1993-04-01,3904.59,590.00,1830.00
1993-04-02,4377.89,630.00,1860.00
1993-04-03,3923.36,610.00,1840.00
1993-04-04,4196.56,610.00,1840.00
1993-04-05,4384.06,640.00,1880.00
1993-04-06,4412.02,610.00,1850.00
1993-04-07,3879.73,590.00,1820.00
1993-04-08,3893.27,580.00,1820.00
1993-04-09,4380.56,620.00,1850.00
1993-04-10,4760.76,620.00,1850.00
1993-04-11,3833.71,620.00,1840.00
1993-04-12,4380.73,590.00,1820.00
1993-04-13,3562.76,570.00,1800.00
1993-04-14,3825.73,580.00,1800.00
1993-04-15,3744.97,580.00,1810.00
1993-04-16,3983.32,580.00,1800.00
1993-04-17,4401.76,580.00,1810.00
1993-04-18,4801.53,590.00,1820.00
1993-04-19,5491.13,580.00,1810.00
1993-04-20,4205.44,560.00,1790.00
1993-04-21,4353.06,590.00,1810.00
1993-04-22,5091.44,670.00,1900.00
1993-04-23,5527.65,700.00,1920.00
1993-04-24,5052.09,670.00,1900.00
1993-04-25,5031.53,620.00,1840.00
1993-04-26,4675.62,630.00,1850.00
1993-04-27,5771.18,650.00,1880.00
1993-04-28,5403.58,690.00,1920.00
1993-04-29,6454.10,830.00,2070.00
1993-04-30,7366.21,880.00,2110.00
1993-05-01,6384.29,820.00,2060.00
1993-05-02,7175.18,850.00,2080.00
1993-05-03,6820.94,990.00,2220.00
1993-05-04,10374.01,1230.00,2460.00
1993-05-05,10720.05,1130.00,2360.00
1993-05-06,10302.19,1250.00,2500.00
1993-05-07,11840.90,1350.00,2750.00
1993-05-08,10360.76,1200.00,2430.00
1993-05-09,8971.15,1110.00,2330.00
1993-05-10,8907.61,1130.00,2400.00
1993-05-11,10372.13,1310.00,2760.00
1993-05-12,13474.72,1660.00,3090.00
1993-05-13,17635.01,1990.00,3420.00
1993-05-14,21388.49,2230.00,3660.00
1993-05-15,24893.37,2460.00,3880.00
1993-05-16,27901.07,2540.00,4210.00
1993-05-17,28367.12,2440.00,4270.00
1993-05-18,29187.07,2350.00,4180.00
1993-05-19,29377.05,2430.00,4260.00
1993-05-20,30987.88,2580.00,4520.00
1993-05-21,35050.15,3080.00,5100.00
1993-05-22,38117.91,2760.00,4790.00
1993-05-23,35107.56,2350.00,4380.00
1993-05-24,27731.56,2160.00,4460.00
1993-05-25,26076.57,2060.00,5370.00
1993-05-26,27832.61,2070.00,5610.00
1993-05-27,30092.41,1400.00,6230.00
1993-05-28,30729.73,1320.00,7850.00
1993-05-29,30685.51,1270.00,10600.00
1993-05-30,28857.45,800.00,13100.00
1993-05-31,27582.73,1000.00,15400.00
1993-06-01,26517.25,600.00,17500.00
1993-06-02,26726.13,1600.00,19100.00
1993-06-03,26822.67,1300.00,19100.00
1993-06-04,25494.71,1300.00,19200.00
1993-06-05,21513.46,1400.00,19300.00
1993-06-06,23851.07,2300.00,18500.00
1993-06-07,25056.23,1600.00,17700.00
1993-06-08,22667.28,1600.00,18100.00
1993-06-09,21586.27,2100.00,18000.00
1993-06-10,20635.12,2200.00,16700.00
1993-06-11,19958.64,1900.00,15200.00
1993-06-12,21632.76,1200.00,14500.00
1993-06-13,20422.09,1300.00,14800.00
1993-06-14,18710.43,1200.00,14700.00
1993-06-15,18674.41,1200.00,14700.00
1993-06-16,21423.98,1200.00,14700.00
1993-06-17,19235.02,-200.00,14900.00
1993-06-18,20264.92,1400.00,17200.00
1993-06-19,19623.59,1400.00,16300.00
1993-06-20,19633.84,1100.00,15600.00
1993-06-21,20225.15,1000.00,15500.00
1993-06-22,21660.29,800.00,15700.00
1993-06-23,21103.30,500.00,16500.00
1993-06-24,18732.63,800.00,17300.00
1993-06-25,16258.28,1400.00,16700.00
1993-06-26,15021.44,900.00,14200.00
1993-06-27,14840.21,-1300.00,11200.00
1993-06-28,15689.93,-2500.00,10000.00
1993-06-29,15521.13,-300.00,10200.00
1993-06-30,14866.79,-100.00,11600.00
1993-07-01,13704.62,400.00,12900.00
1993-07-02,13062.88,400.00,12900.00
1993-07-03,14722.16,700.00,13100.00
1993-07-04,15827.04,700.00,13100.00
1993-07-05,13952.99,600.00,13100.00
1993-07-06,13324.35,600.00,13100.00
1993-07-07,12238.49,500.00,13000.00
1993-07-08,11557.53,1100.00,12000.00
1993-07-09,10266.28,600.00,11000.00
1993-07-10,9838.99,400.00,11300.00
1993-07-11,10240.73,500.00,11400.00
1993-07-12,10048.39,400.00,11600.00
1993-07-13,9728.83,100.00,12200.00
1993-07-14,9902.07,400.00,13100.00
1993-07-15,9454.31,500.00,13500.00
1993-07-16,10372.27,500.00,13500.00
1993-07-17,9397.68,400.00,13600.00
1993-07-18,9162.11,500.00,14000.00
1993-07-19,8898.63,400.00,13900.00
1993-07-20,8442.97,300.00,13800.00
1993-07-21,8984.45,300.00,13800.00
1993-07-22,8769.24,300.00,13800.00
1993-07-23,9430.38,300.00,13800.00
1993-07-24,9956.52,600.00,13100.00
1993-07-25,9675.23,500.00,12400.00
1993-07-26,11504.77,300.00,12100.00
1993-07-27,11322.55,400.00,11400.00
1993-07-28,10246.75,200.00,11200.00
1993-07-29,9023.46,100.00,11100.00
1993-07-30,9467.04,400.00,10800.00
1993-07-31,9304.72,300.00,9770.00
1993-08-01,8689.75,320.00,9480.00
1993-08-02,8226.32,240.00,9190.00
1993-08-03,7675.38,-120.00,9490.00
1993-08-04,7404.11,-100.00,10200.00
1993-08-05,8854.36,200.00,11000.00
1993-08-06,7373.29,100.00,10900.00
1993-08-07,9406.75,100.00,10900.00
1993-08-08,8181.39,200.00,11000.00
1993-08-09,7548.50,300.00,10800.00
1993-08-10,7638.22,480.00,9990.00
1993-08-11,7824.30,280.00,9580.00
1993-08-12,10021.02,270.00,9550.00
1993-08-13,7251.85,460.00,9410.00
1993-08-14,7085.77,580.00,8880.00
1993-08-15,6964.08,580.00,8580.00
1993-08-16,6230.09,570.00,7860.00
1993-08-17,5938.73,380.00,7650.00
1993-08-18,5984.96,350.00,7620.00
1993-08-19,5816.28,340.00,7620.00
1993-08-20,6022.63,510.00,7300.00
1993-08-21,6215.08,510.00,7000.00
1993-08-22,5930.89,390.00,6870.00
1993-08-23,5583.42,350.00,6830.00
1993-08-24,5512.68,510.00,6530.00
1993-08-25,5175.55,330.00,6320.00
1993-08-26,5049.46,-20.00,6540.00
1993-08-27,4615.73,-390.00,8180.00
1993-08-28,4733.23,220.00,9170.00
1993-08-29,4552.77,230.00,9190.00
1993-08-30,4636.40,210.00,9190.00
1993-08-31,4465.95,220.00,9160.00
1993-09-01,4547.05,210.00,9180.00
1993-09-02,4517.79,220.00,9190.00
1993-09-03,4449.90,210.00,9170.00
1993-09-04,4365.70,210.00,9170.00
1993-09-05,4205.97,210.00,9170.00
1993-09-06,4721.51,200.00,9160.00
1993-09-07,4444.57,540.00,8700.00
1993-09-08,4234.40,370.00,7820.00
1993-09-09,4081.89,240.00,7710.00
1993-09-10,4139.06,210.00,7690.00
1993-09-11,3841.57,190.00,7660.00
1993-09-12,3876.86,190.00,7660.00
1993-09-13,3714.13,170.00,7650.00
1993-09-14,3550.65,330.00,7340.00
1993-09-15,3749.08,170.00,7120.00
1993-09-16,3781.91,160.00,7120.00
1993-09-17,4101.49,350.00,7030.00
1993-09-18,4231.68,230.00,6720.00
1993-09-19,4478.10,230.00,6720.00
1993-09-20,3833.65,190.00,6670.00
1993-09-21,4339.79,360.00,6380.00
1993-09-22,3346.24,180.00,6160.00
1993-09-23,3720.59,180.00,6160.00
1993-09-24,3778.43,170.00,6150.00
1993-09-25,4087.97,360.00,5880.00
1993-09-26,3539.10,200.00,5690.00
1993-09-27,3518.31,180.00,5670.00
1993-09-28,3613.72,180.00,5660.00
1993-09-29,3682.64,180.00,5650.00
1993-09-30,3549.21,170.00,5660.00
1993-10-01,3619.95,180.00,5660.00
1993-10-02,3272.85,180.00,5670.00
1993-10-03,3661.21,170.00,5650.00
1993-10-04,3579.79,190.00,5640.00
1993-10-05,3639.24,160.00,5630.00
1993-10-06,3836.30,310.00,5660.00
1993-10-07,4216.46,260.00,5450.00
1993-10-08,4586.21,370.00,5280.00
1993-10-09,4122.15,370.00,4970.00
1993-10-10,3774.09,250.00,4830.00
1993-10-11,3953.65,240.00,4820.00
1993-10-12,4079.49,370.00,4750.00
1993-10-13,3922.90,500.00,4320.00
1993-10-14,4537.10,360.00,4140.00
1993-10-15,4707.76,530.00,4000.00
1993-10-16,4707.71,680.00,3650.00
1993-10-17,4402.37,480.00,3420.00
1993-10-18,4021.70,460.00,3400.00
1993-10-19,3825.85,610.00,3250.00
1993-10-20,3748.21,490.00,3110.00
1993-10-21,3786.45,470.00,3090.00
1993-10-22,3590.63,460.00,3080.00
1993-10-23,3572.02,460.00,3070.00
1993-10-24,3629.53,460.00,3070.00
1993-10-25,3325.28,450.00,3080.00
1993-10-26,3568.92,460.00,3080.00
1993-10-27,3502.53,440.00,3060.00
1993-10-28,3366.80,470.00,3070.00
1993-10-29,3550.49,460.00,3060.00
1993-10-30,3049.52,600.00,2900.00
1993-10-31,3149.47,470.00,2760.00
1993-11-01,3285.07,490.00,2770.00
1993-11-02,3577.34,620.00,2640.00
1993-11-03,2951.94,510.00,2510.00
1993-11-04,3603.00,510.00,2510.00
1993-11-05,3190.91,510.00,2510.00
1993-11-06,3123.76,520.00,2510.00
1993-11-07,3169.26,530.00,2510.00
1993-11-08,3116.72,510.00,2500.00
