date,qt,qu,fb,mm,mx,mn,af,qj,qd
2021-06-20,36.29,11.08,2185.54,78.80,95.34,60.09,9499.00,3.20,33.09
2021-06-21,38.37,1.07,2185.30,82.48,96.40,65.83,9425.00,3.20,35.17
2021-06-22,40.06,2.75,2185.06,77.57,91.20,64.20,9351.00,3.20,36.86
2021-06-23,40.50,45.04,2185.09,73.14,88.37,55.95,9360.00,3.07,37.43
2021-06-24,42.54,39.51,2185.07,77.48,92.31,60.91,9354.00,2.86,39.68
2021-06-25,48.32,40.76,2185.02,79.60,94.55,62.95,9339.00,2.80,45.52
2021-06-26,51.65,39.55,2184.94,83.16,99.49,65.10,9315.00,2.55,49.10
2021-06-27,51.16,35.53,2184.84,90.50,110.94,70.78,9284.00,2.40,48.76
2021-06-28,90.96,19.87,2184.37,92.44,111.25,76.41,9143.00,33.90,57.05
2021-06-29,135.78,10.75,2183.54,81.78,97.29,66.02,8895.00,66.09,69.69
2021-06-30,171.03,6.67,2182.43,80.17,95.05,64.47,8569.00,91.67,79.36
2021-07-01,178.17,14.32,2181.30,77.69,91.90,62.35,8244.00,104.67,73.50
2021-07-02,183.76,10.33,2180.07,79.14,94.09,62.25,7900.00,112.83,70.93
2021-07-03,191.64,2.58,2178.68,81.76,96.66,66.13,7525.00,116.66,74.98
2021-07-04,192.66,-2.45,2177.20,80.64,94.14,64.15,7138.00,118.71,73.95
2021-07-05,191.54,-2.06,2175.69,80.34,95.24,63.08,6754.00,118.30,73.23
2021-07-06,191.29,-6.34,2174.10,80.92,96.51,64.56,6362.00,118.63,72.67
2021-07-07,190.45,-8.70,2172.44,74.95,89.67,57.24,5967.00,118.86,71.59
2021-07-08,190.67,0.10,2170.80,75.17,91.00,58.14,5589.00,118.74,71.93
2021-07-09,189.91,22.52,2169.29,79.26,97.96,59.35,5257.00,118.33,71.57
2021-07-10,188.64,24.28,2167.74,80.10,94.94,63.75,4931.00,118.20,70.44
2021-07-11,188.01,23.15,2166.14,78.47,93.14,61.99,4604.00,118.53,69.48
2021-07-12,189.26,21.37,2164.45,77.75,92.46,62.30,4271.00,118.88,70.38
2021-07-13,188.50,21.62,2162.71,76.64,91.59,60.36,3940.00,118.42,70.09
2021-07-14,185.07,21.72,2160.94,76.92,90.41,62.18,3616.00,118.19,66.88
2021-07-15,183.81,15.41,2159.02,74.75,87.91,60.59,3282.00,117.99,65.82
2021-07-16,182.85,-3.69,2156.77,72.12,84.61,57.88,2912.00,117.98,64.87
2021-07-17,175.77,-2.20,2154.51,73.89,88.42,58.27,2559.00,119.15,56.63
2021-07-18,163.91,-1.96,2152.29,77.45,93.41,59.71,2230.00,117.95,45.96
2021-07-19,76.69,5.10,2151.29,76.22,88.99,62.67,2088.00,47.09,29.60
2021-07-20,22.58,-0.61,2150.96,73.68,85.89,58.98,2042.00,0.00,22.58
2021-07-21,,,2150.64,,,,1998.00,,
2021-07-22,22.18,-1.51,2150.30,76.31,84.73,66.93,1951.00,0.00,22.18
2021-07-23,22.17,-1.02,2149.96,73.48,91.18,53.91,1905.00,0.00,22.17
2021-07-24,22.17,-0.52,2149.61,76.67,92.47,60.23,1860.00,0.00,22.17
2021-07-25,22.18,-0.51,2149.26,78.65,92.78,63.47,1815.00,0.00,22.18
2021-07-26,22.23,-1.47,2148.89,79.92,91.41,67.46,1768.00,0.00,22.23
2021-07-27,22.17,-2.03,2148.51,69.80,78.65,65.39,1720.00,0.00,22.17
2021-07-28,22.17,2.00,2148.19,79.09,94.79,60.85,1680.00,0.00,22.17
2021-07-29,22.17,-1.53,2147.81,81.44,96.16,67.62,1633.00,0.00,22.17
2021-07-30,22.16,-1.03,2147.44,80.20,93.54,71.97,1587.00,0.00,22.16
2021-07-31,21.48,-0.70,2147.08,82.59,96.49,70.89,1543.00,0.00,21.48
2021-08-01,21.46,-2.74,2146.68,81.45,96.37,68.93,1495.00,0.00,21.46
2021-08-02,10.45,0.37,2146.52,80.83,96.83,63.42,1475.00,0.00,10.45
2021-08-03,2.69,-1.34,2146.45,78.19,91.49,65.58,1467.00,0.00,2.69
2021-08-04,2.46,-0.57,2146.40,78.05,92.20,64.41,1461.00,0.00,2.46
2021-08-05,2.51,-2.53,2146.32,72.36,82.07,62.01,1451.00,0.00,2.51
2021-08-06,2.64,0.63,2146.28,71.83,86.34,55.16,1447.00,0.00,2.64
2021-08-07,2.64,-0.38,2146.23,76.69,90.62,61.68,1441.00,0.00,2.64
2021-08-08,2.64,-1.89,2146.16,72.44,82.57,64.41,1432.00,0.00,2.64
2021-08-09,2.53,-1.00,2146.10,71.72,88.59,55.56,1425.00,0.00,2.53
2021-08-10,2.83,-0.20,2146.05,77.93,95.45,61.06,1419.00,0.00,2.83
2021-08-11,3.02,-0.51,2145.99,81.31,98.76,66.17,1412.00,0.00,3.02
2021-08-12,3.07,-1.97,2145.91,83.10,97.36,69.79,1402.00,0.00,3.07
2021-08-13,3.03,-1.00,2145.84,83.73,95.64,72.61,1394.00,0.00,3.03
2021-08-14,3.02,-0.51,2145.78,80.59,92.92,68.58,1387.00,0.00,3.02
2021-08-15,3.02,-1.01,2145.71,82.34,94.98,69.57,1379.00,0.00,3.02
2021-08-16,3.02,-2.52,2145.62,79.23,92.15,65.72,1368.00,0.00,3.02
2021-08-17,3.02,-4.04,2145.50,64.99,71.76,57.25,1354.00,0.00,3.02
2021-08-18,3.02,1.00,2145.46,63.91,77.94,48.41,1350.00,0.00,3.02
2021-08-19,3.10,-0.93,2145.39,68.66,82.87,54.55,1342.00,0.00,3.10
2021-08-20,2.78,-1.75,2145.32,67.05,79.03,55.98,1333.00,0.00,2.78
2021-08-21,2.64,-0.89,2145.26,65.40,76.80,56.48,1326.00,0.00,2.64
2021-08-22,2.68,-0.84,2145.20,66.70,81.97,50.45,1319.00,0.00,2.68
2021-08-23,2.74,-1.80,2145.12,64.28,76.93,50.85,1310.00,0.00,2.74
2021-08-24,2.74,-0.79,2145.06,65.29,79.38,50.95,1303.00,0.00,2.74
2021-08-25,2.74,-0.79,2145.00,66.86,80.35,53.64,1296.00,0.00,2.74
2021-08-26,2.80,-0.73,2144.94,67.86,81.97,53.00,1289.00,0.00,2.80
2021-08-27,2.83,-0.70,2144.88,67.83,82.71,54.84,1282.00,0.00,2.83
2021-08-28,2.86,-1.18,2144.81,70.99,90.57,53.28,1274.00,0.00,2.86
2021-08-29,2.90,-0.62,2144.75,72.20,86.94,58.56,1267.00,0.00,2.90
2021-08-30,2.94,-2.10,2144.66,68.07,81.39,55.62,1257.00,0.00,2.94
2021-08-31,2.95,-2.09,2144.57,62.58,76.20,49.00,1247.00,0.00,2.95
2021-09-01,2.96,-0.56,2144.51,62.30,78.34,47.87,1240.00,0.00,2.96
2021-09-02,3.04,-0.49,2144.45,63.74,79.04,48.78,1233.00,0.00,3.04
2021-09-03,3.02,-1.01,2144.38,67.90,85.55,50.78,1225.00,0.00,3.02
2021-09-04,3.11,-0.42,2144.32,68.25,83.63,53.91,1218.00,0.00,3.11
2021-09-05,3.12,-0.92,2144.25,70.21,86.52,55.15,1210.00,0.00,3.12
2021-09-06,3.12,-0.92,2144.18,72.39,89.48,57.44,1202.00,0.00,3.12
2021-09-07,3.12,-1.42,2144.10,74.56,90.22,58.89,1193.00,0.00,3.12
2021-09-08,3.13,-0.40,2144.04,74.44,87.23,59.44,1186.00,0.00,3.13
2021-09-09,3.12,-1.42,2143.96,72.83,82.84,61.66,1177.00,0.00,3.12
2021-09-10,3.13,-0.91,2143.89,68.91,78.16,61.01,1169.00,0.00,3.13
2021-09-11,3.19,-0.34,2143.83,65.63,80.96,52.00,1162.00,0.00,3.19
2021-09-12,3.22,-1.83,2143.74,67.56,81.67,54.25,1152.00,0.00,3.22
2021-09-13,3.22,-0.82,2143.67,63.53,76.84,51.08,1144.00,0.00,3.22
2021-09-14,3.22,-0.82,2143.60,66.63,85.67,49.91,1136.00,0.00,3.22
2021-09-15,3.22,-1.83,2143.51,66.73,80.23,52.60,1126.00,0.00,3.22
2021-09-16,3.24,-0.79,2143.44,62.51,78.91,47.68,1118.00,0.00,3.24
2021-09-17,3.27,-1.77,2143.35,65.39,80.59,51.33,1108.00,0.00,3.27
2021-09-18,3.32,-0.21,2143.29,59.45,68.48,51.75,1101.00,0.00,3.32
2021-09-19,3.31,0.29,2143.23,56.34,65.00,49.01,1095.00,0.00,3.31
2021-09-20,3.31,-0.72,2143.16,58.22,74.61,43.19,1087.00,0.00,3.31
2021-09-21,3.22,-0.81,2143.09,74.91,92.66,56.57,1079.00,0.00,3.22
2021-09-22,3.22,-2.32,2142.99,66.51,78.11,54.61,1068.00,0.00,3.22
2021-09-23,3.31,0.29,2142.94,63.96,81.48,48.53,1062.00,0.00,3.31
2021-09-24,3.31,-1.22,2142.85,78.02,94.31,63.62,1053.00,0.00,3.31
2021-09-25,3.31,-0.72,2142.78,69.94,84.21,56.06,1045.00,0.00,3.31
2021-09-26,3.31,-2.74,2142.67,65.58,79.98,50.42,1033.00,0.00,3.31
2021-09-27,3.31,-3.74,2142.54,57.47,72.49,48.05,1019.00,0.00,3.31
2021-09-28,3.31,2.31,2142.52,51.74,60.66,45.93,1017.00,0.00,3.31
2021-09-29,3.31,-0.21,2142.46,52.45,67.01,39.48,1010.00,0.00,3.31
2021-09-30,3.31,-0.21,2142.39,58.07,75.88,43.92,1003.00,0.00,3.31
2021-10-01,3.31,-0.72,2142.32,61.37,74.15,51.63,995.00,0.00,3.31
2021-10-02,3.31,-0.72,2142.25,60.05,76.94,47.50,987.00,0.00,3.31
2021-10-03,3.33,-0.70,2142.17,62.25,77.98,49.94,979.00,0.00,3.33
2021-10-04,3.31,-1.73,2142.08,62.05,75.90,50.38,969.00,0.00,3.31
2021-10-05,3.36,-2.69,2141.97,56.84,69.25,47.82,957.00,0.00,3.36
2021-10-06,3.37,-1.16,2141.89,48.24,55.74,42.64,948.00,0.00,3.37
2021-10-07,3.41,-0.62,2141.81,48.50,61.02,38.33,940.00,0.00,3.41
2021-10-08,3.30,-1.23,2141.73,49.30,60.23,40.27,931.00,0.00,3.30
2021-10-09,3.17,-0.36,2141.66,50.28,64.27,39.03,924.00,0.00,3.17
2021-10-10,3.22,-2.33,2141.56,48.06,54.73,41.78,913.00,0.00,3.22
2021-10-11,3.22,-0.82,2141.48,43.54,50.62,37.48,905.00,0.00,3.22
2021-10-12,3.22,0.19,2141.42,43.34,55.78,30.77,899.00,0.00,3.22
2021-10-13,3.22,-0.82,2141.35,45.75,53.47,38.94,891.00,0.00,3.22
2021-10-14,3.22,-0.31,2141.28,46.66,60.75,35.70,884.00,0.00,3.22
2021-10-15,3.18,-0.85,2141.21,50.72,68.61,36.84,876.00,0.00,3.18
2021-10-16,3.18,0.16,2141.15,54.30,71.37,39.82,870.00,0.00,3.18
2021-10-17,3.22,-0.82,2141.08,53.30,62.97,42.75,862.00,0.00,3.22
2021-10-18,3.22,-0.31,2141.01,45.64,51.68,42.17,855.00,0.00,3.22
2021-10-19,3.24,-1.30,2140.92,50.69,57.77,44.50,846.00,0.00,3.24
2021-10-20,3.31,-0.22,2140.86,52.77,58.13,46.27,839.00,0.00,3.31
2021-10-21,3.34,38.63,2141.52,61.65,69.63,50.95,909.00,0.00,3.34
2021-10-22,3.42,9.47,2141.63,49.80,53.95,47.00,921.00,0.00,3.42
2021-10-23,3.41,3.41,2141.63,50.14,54.44,44.76,921.00,0.00,3.41
2021-10-24,3.42,9.97,2141.75,51.22,56.98,45.27,934.00,0.00,3.42
2021-10-25,3.41,4.93,2141.78,49.38,55.87,40.98,937.00,0.00,3.41
2021-10-26,3.41,2.41,2141.76,52.15,58.02,46.80,935.00,0.00,3.41
2021-10-27,3.41,1.90,2141.74,53.55,59.60,46.12,932.00,0.00,3.41
2021-10-28,3.41,1.90,2141.71,58.93,73.58,47.59,929.00,0.00,3.41
2021-10-29,2.75,0.73,2141.67,56.56,61.79,50.59,925.00,0.00,2.75
2021-10-30,2.02,1.52,2141.66,51.94,56.46,47.89,924.00,0.00,2.02
2021-10-31,2.02,1.52,2141.65,53.83,64.24,47.42,923.00,0.00,2.02
2021-11-01,2.02,1.01,2141.63,54.64,60.17,50.60,921.00,0.00,2.02
2021-11-02,2.02,2.02,2141.63,55.55,63.87,49.28,921.00,0.00,2.02
2021-11-03,2.02,1.52,2141.62,61.08,69.28,56.25,920.00,0.00,2.02
2021-11-04,2.02,0.51,2141.59,53.97,60.07,44.25,917.00,0.00,2.02
2021-11-05,2.02,0.51,2141.57,46.61,52.77,40.75,914.00,0.00,2.02
2021-11-06,2.02,0.51,2141.54,45.29,48.81,38.52,911.00,0.00,2.02
2021-11-07,2.02,0.51,2141.51,39.34,51.99,30.92,908.00,0.00,2.02
2021-11-08,2.02,2.02,2141.51,43.64,52.01,30.92,908.00,0.00,2.02
2021-11-09,2.04,11.62,2141.69,47.01,55.56,40.82,927.00,0.00,2.04
2021-11-10,2.02,4.54,2141.74,45.90,52.77,40.82,932.00,0.00,2.02
2021-11-11,2.02,4.54,2141.78,51.31,62.90,45.04,937.00,0.00,2.02
2021-11-12,2.02,2.52,2141.79,48.19,53.10,40.46,938.00,0.00,2.02
2021-11-13,2.02,3.03,2141.81,47.18,52.68,43.01,940.00,0.00,2.02
2021-11-14,2.02,2.02,2141.81,44.62,49.98,40.13,940.00,0.00,2.02
2021-11-15,2.03,3.04,2141.83,45.91,59.31,39.74,942.00,0.00,2.03
2021-11-16,2.08,1.07,2141.81,40.70,47.95,33.23,940.00,0.00,2.08
2021-11-17,2.11,1.60,2141.80,47.40,54.35,31.47,939.00,0.00,2.11
2021-11-18,2.11,2.11,2141.80,52.98,59.66,41.24,939.00,0.00,2.11
2021-11-19,2.11,1.10,2141.78,46.40,51.88,39.59,937.00,0.00,2.11
2021-11-20,2.11,0.59,2141.75,37.56,45.80,31.70,934.00,0.00,2.11
2021-11-21,2.11,2.11,2141.75,43.62,59.31,29.79,934.00,0.00,2.11
2021-11-22,2.11,0.59,2141.73,38.62,50.77,30.31,931.00,0.00,2.11
2021-11-23,2.11,1.60,2141.72,40.78,47.87,33.77,930.00,0.00,2.11
2021-11-24,2.11,0.59,2141.69,44.53,53.29,29.69,927.00,0.00,2.11
2021-11-25,2.11,1.10,2141.67,46.37,56.36,34.08,925.00,0.00,2.11
2021-11-26,2.11,1.60,2141.66,43.40,51.53,35.28,924.00,0.00,2.11
2021-11-27,2.11,2.11,2141.66,48.00,59.61,41.50,924.00,0.00,2.11
2021-11-28,2.10,1.10,2141.64,46.04,55.52,39.72,922.00,0.00,2.10
2021-11-29,2.03,1.03,2141.62,41.25,52.67,32.89,920.00,0.00,2.03
2021-11-30,2.03,0.52,2141.59,40.32,50.16,34.27,917.00,0.00,2.03
2021-12-01,2.02,1.01,2141.58,38.87,47.75,33.24,915.00,0.00,2.02
2021-12-02,2.06,0.55,2141.55,39.44,49.47,33.34,912.00,0.00,2.06
2021-12-03,2.10,0.59,2141.52,36.74,41.99,31.33,909.00,0.00,2.10
2021-12-04,2.11,0.59,2141.49,35.65,40.85,31.58,906.00,0.00,2.11
2021-12-05,2.11,1.10,2141.47,34.02,46.04,29.86,904.00,0.00,2.11
2021-12-06,2.11,1.60,2141.46,37.44,41.15,31.56,903.00,0.00,2.11
2021-12-07,2.11,1.10,2141.44,38.68,42.04,33.27,901.00,0.00,2.11
2021-12-08,2.11,1.60,2141.43,40.60,43.27,36.68,900.00,0.00,2.11
2021-12-09,2.11,-0.41,2141.39,35.89,40.19,30.63,895.00,0.00,2.11
2021-12-10,2.11,0.59,2141.36,37.69,44.27,31.55,892.00,0.00,2.11
2021-12-11,2.13,2.63,2141.37,42.19,46.95,36.33,893.00,0.00,2.13
2021-12-12,2.13,3.14,2141.39,39.62,42.46,36.63,895.00,0.00,2.13
2021-12-13,2.18,4.70,2141.43,38.25,43.25,33.39,900.00,0.00,2.18
2021-12-14,2.19,5.22,2141.49,32.68,39.29,29.21,906.00,0.00,2.19
2021-12-15,2.19,4.21,2141.53,35.45,38.01,29.55,910.00,0.00,2.19
2021-12-16,2.19,3.20,2141.55,36.67,44.87,31.63,912.00,0.00,2.19
2021-12-17,2.19,2.70,2141.56,36.06,40.52,28.79,913.00,0.00,2.19
2021-12-18,2.19,2.70,2141.57,40.05,46.36,32.36,914.00,0.00,2.19
2021-12-19,2.19,2.19,2141.57,46.43,51.52,42.42,914.00,0.00,2.19
2021-12-20,2.19,2.19,2141.57,47.63,52.86,43.24,914.00,0.00,2.19
2021-12-21,2.19,2.19,2141.57,46.82,52.79,42.39,914.00,0.00,2.19
2021-12-22,2.19,3.71,2141.59,44.66,51.45,36.93,917.00,0.00,2.19
2021-12-23,2.19,11.77,2141.77,40.41,45.85,34.35,936.00,0.00,2.19
2021-12-24,2.19,12.78,2141.97,34.71,39.50,31.67,957.00,0.00,2.19
2021-12-25,2.19,9.76,2142.11,31.70,34.84,28.63,972.00,0.00,2.19
2021-12-26,2.19,9.76,2142.25,30.56,32.33,28.11,987.00,0.00,2.19
2021-12-27,2.19,7.23,2142.34,29.20,32.58,27.05,997.00,0.00,2.19
2021-12-28,2.22,6.25,2142.41,31.86,37.16,26.02,1005.00,0.00,2.22
2021-12-29,2.22,8.27,2142.52,33.25,39.13,26.05,1017.00,0.00,2.22
2021-12-30,2.19,3.20,2142.54,31.05,39.01,25.44,1019.00,0.00,2.19
2021-12-31,2.19,8.24,2142.65,32.19,36.20,29.33,1031.00,0.00,2.19
2022-01-01,2.19,3.71,2142.68,30.15,38.42,20.31,1034.00,0.00,2.19
2022-01-02,2.19,5.22,2142.73,39.16,44.58,34.35,1040.00,0.00,2.19
2022-01-03,2.25,43.09,2143.46,41.09,43.82,38.41,1121.00,0.00,2.25
2022-01-04,2.28,69.84,2144.64,41.83,47.21,36.89,1255.00,0.00,2.28
2022-01-05,2.28,68.83,2145.78,44.17,51.59,38.95,1387.00,0.00,2.28
2022-01-06,2.28,68.83,2146.88,47.25,55.88,41.11,1519.00,0.00,2.28
2022-01-07,2.31,93.06,2148.34,43.39,49.50,36.85,1699.00,0.00,2.31
2022-01-08,2.33,55.26,2149.17,40.07,47.49,32.51,1804.00,0.00,2.33
2022-01-09,2.37,33.12,2149.65,47.30,53.52,42.09,1865.00,0.00,2.37
2022-01-10,2.37,41.69,2150.24,52.27,59.70,46.77,1943.00,0.00,2.37
2022-01-11,2.37,63.37,2151.12,49.54,60.89,41.26,2064.00,0.00,2.37
2022-01-12,2.37,49.26,2151.78,47.89,65.11,35.85,2157.00,0.00,2.37
2022-01-13,2.38,24.56,2152.09,45.97,53.85,37.99,2201.00,0.00,2.38
2022-01-14,2.45,22.11,2152.36,48.69,59.02,34.68,2240.00,0.00,2.45
2022-01-15,2.46,20.61,2152.61,45.79,55.84,35.36,2276.00,0.00,2.46
2022-01-16,2.46,16.58,2152.80,38.98,51.45,30.89,2304.00,0.00,2.46
2022-01-17,2.46,15.06,2152.97,38.38,49.56,29.81,2329.00,0.00,2.46
2022-01-18,2.23,13.32,2153.12,40.54,51.12,32.35,2351.00,0.00,2.23
2022-01-19,2.19,13.28,2153.27,45.36,54.33,39.26,2373.00,0.00,2.19
2022-01-20,2.37,14.47,2153.43,44.48,54.63,37.02,2397.00,0.00,2.37
2022-01-21,2.37,13.97,2153.59,39.30,45.01,34.70,2420.00,0.00,2.37
2022-01-22,2.37,12.45,2153.72,40.83,54.45,28.84,2440.00,0.00,2.37
2022-01-23,2.37,14.97,2153.89,53.11,66.94,38.65,2465.00,0.00,2.37
2022-01-24,2.37,10.44,2154.00,40.72,55.67,31.38,2481.00,0.00,2.37
2022-01-25,2.37,43.21,2154.53,47.69,58.52,30.19,2562.00,0.00,2.37
2022-01-26,2.37,52.28,2155.18,47.08,55.43,34.48,2661.00,0.00,2.37
2022-01-27,2.40,9.46,2155.27,54.11,63.32,49.13,2675.00,0.00,2.40
2022-01-28,2.44,9.00,2155.35,52.18,61.95,38.79,2688.00,0.00,2.44
2022-01-29,2.46,7.00,2155.41,40.73,54.72,29.40,2697.00,0.00,2.46
2022-01-30,2.46,6.49,2155.46,40.41,49.97,29.55,2705.00,0.00,2.46
2022-01-31,2.36,8.41,2155.54,38.06,42.94,29.09,2717.00,0.00,2.36
2022-02-01,2.37,4.89,2155.57,32.89,40.65,27.06,2722.00,0.00,2.37
2022-02-02,2.37,6.91,2155.63,36.77,46.12,30.84,2731.00,0.00,2.37
2022-02-03,2.37,6.40,2155.68,37.33,51.74,28.71,2739.00,0.00,2.37
2022-02-04,2.37,6.40,2155.73,38.80,51.70,28.95,2747.00,0.00,2.37
2022-02-05,2.37,5.39,2155.77,40.04,56.07,29.08,2753.00,0.00,2.37
2022-02-06,2.37,6.40,2155.82,57.83,67.70,39.40,2761.00,0.00,2.37
2022-02-07,2.37,4.89,2155.85,46.33,62.02,32.96,2766.00,0.00,2.37
2022-02-08,2.37,3.88,2155.87,43.96,60.69,31.73,2769.00,0.00,2.37
2022-02-09,2.37,5.40,2155.91,47.43,62.05,36.40,2775.00,0.00,2.37
2022-02-10,2.37,5.40,2155.95,50.80,68.51,38.32,2781.00,0.00,2.37
2022-02-11,2.37,6.40,2156.00,54.64,73.44,37.27,2789.00,0.00,2.37
2022-02-12,2.37,6.40,2156.05,61.28,71.96,55.83,2797.00,0.00,2.37
2022-02-13,2.37,10.44,2156.15,49.97,64.13,37.18,2813.00,0.00,2.37
2022-02-14,2.37,7.92,2156.22,43.32,52.76,35.91,2824.00,0.00,2.37
2022-02-15,2.37,8.92,2156.30,38.17,42.82,32.96,2837.00,0.00,2.37
2022-02-16,2.37,11.45,2156.41,40.28,47.83,34.21,2855.00,0.00,2.37
2022-02-17,2.37,8.42,2156.49,39.68,55.92,27.63,2867.00,0.00,2.37
2022-02-18,2.37,8.92,2156.57,44.01,60.90,31.18,2880.00,0.00,2.37
2022-02-19,2.40,9.96,2156.66,45.90,59.74,34.20,2895.00,0.00,2.40
2022-02-20,2.37,6.40,2156.71,38.86,46.64,33.82,2903.00,0.00,2.37
2022-02-21,2.43,10.50,2156.81,33.75,37.64,31.23,2919.00,0.00,2.43
2022-02-22,2.42,10.99,2156.92,31.20,40.64,24.89,2936.00,0.00,2.42
2022-02-23,2.37,50.27,2157.50,29.43,44.05,17.88,3031.00,0.00,2.37
2022-02-24,2.37,59.34,2158.19,31.32,43.02,20.96,3144.00,0.00,2.37
2022-02-25,2.38,6.41,2158.24,39.22,53.76,21.19,3152.00,0.00,2.38
2022-02-26,2.44,6.47,2158.29,48.04,54.13,40.27,3160.00,0.00,2.44
2022-02-27,2.46,9.52,2158.37,50.88,59.37,44.81,3174.00,0.00,2.46
2022-02-28,2.46,9.01,2158.45,58.16,70.48,48.08,3187.00,0.00,2.46
2022-03-01,2.46,11.03,2158.55,51.37,60.67,43.74,3204.00,0.00,2.46
2022-03-02,2.46,13.55,2158.68,49.89,61.45,40.44,3226.00,0.00,2.46
2022-03-03,2.46,16.58,2158.85,42.67,45.83,38.77,3254.00,0.00,2.46
2022-03-04,2.46,17.59,2159.03,36.49,41.80,33.52,3284.00,0.00,2.46
2022-03-05,2.40,16.01,2159.19,39.56,45.35,34.41,3311.00,0.00,2.40
2022-03-06,2.44,17.57,2159.36,40.55,51.02,32.07,3341.00,0.00,2.44
2022-03-07,2.37,15.98,2159.52,41.85,57.44,27.69,3368.00,0.00,2.37
2022-03-08,2.37,14.97,2159.67,43.59,54.91,32.84,3393.00,0.00,2.37
2022-03-09,2.37,14.97,2159.81,43.05,51.26,36.25,3418.00,0.00,2.37
2022-03-10,2.37,11.45,2159.92,42.81,59.52,29.59,3436.00,0.00,2.37
2022-03-11,2.37,11.95,2160.03,46.15,64.16,28.96,3455.00,0.00,2.37
2022-03-12,2.38,13.98,2160.16,53.20,67.31,38.43,3478.00,0.00,2.38
2022-03-13,2.37,11.45,2160.26,45.27,53.37,39.17,3496.00,0.00,2.37
2022-03-14,2.37,40.69,2160.69,52.67,68.08,41.90,3572.00,0.00,2.37
2022-03-15,2.37,79.51,2161.54,48.66,53.29,39.92,3725.00,0.00,2.37
2022-03-16,2.42,84.09,2162.42,43.97,57.26,33.77,3887.00,0.00,2.42
2022-03-17,2.46,36.74,2162.79,45.88,56.89,38.07,3955.00,0.00,2.46
2022-03-18,2.46,17.58,2162.95,46.24,58.42,34.82,3985.00,0.00,2.46
2022-03-19,2.46,21.11,2163.15,43.62,47.20,35.52,4022.00,0.00,2.46
2022-03-20,2.46,18.09,2163.31,39.37,48.15,30.36,4053.00,0.00,2.46
2022-03-21,2.46,17.58,2163.47,42.07,46.11,37.71,4083.00,0.00,2.46
2022-03-22,2.49,23.67,2163.69,51.39,66.85,43.05,4125.00,0.00,2.49
2022-03-23,2.55,20.70,2163.88,56.41,68.52,45.35,4161.00,0.00,2.55
2022-03-24,2.47,21.63,2164.08,53.23,68.59,40.36,4199.00,0.00,2.47
2022-03-25,2.49,16.61,2164.22,54.32,66.75,41.03,4227.00,0.00,2.49
2022-03-26,2.52,58.99,2164.80,53.86,69.94,40.92,4339.00,0.00,2.52
2022-03-27,2.55,80.19,2165.58,58.10,70.15,47.63,4493.00,0.00,2.55
2022-03-28,2.55,52.46,2166.08,52.19,57.40,47.80,4592.00,0.00,2.55
2022-03-29,2.55,22.21,2166.27,54.03,63.70,46.44,4631.00,0.00,2.55
2022-03-30,2.55,38.85,2166.63,48.34,55.02,40.07,4703.00,0.00,2.55
2022-03-31,2.55,15.16,2166.75,45.30,55.19,38.25,4728.00,0.00,2.55
2022-04-01,2.56,14.66,2166.87,47.97,62.74,33.15,4752.00,0.00,2.56
2022-04-02,2.58,11.66,2166.96,50.25,60.61,40.29,4770.00,0.00,2.58
2022-04-03,2.48,11.56,2167.05,47.75,59.28,35.49,4788.00,0.00,2.48
2022-04-04,2.48,17.10,2167.19,45.92,50.08,38.79,4817.00,0.00,2.48
2022-04-05,2.46,14.06,2167.30,43.35,52.46,36.92,4840.00,0.00,2.46
2022-04-06,2.49,14.09,2167.41,50.79,70.74,31.40,4863.00,0.00,2.49
2022-04-07,2.54,10.61,2167.49,62.56,85.91,42.86,4879.00,0.00,2.54
2022-04-08,2.55,7.09,2167.53,53.61,60.28,41.10,4888.00,0.00,2.55
2022-04-09,2.55,5.58,2167.56,41.82,51.04,34.13,4894.00,0.00,2.55
2022-04-10,2.55,19.19,2167.72,42.91,48.99,36.79,4927.00,0.00,2.55
2022-04-11,2.55,47.92,2168.15,35.81,44.19,31.38,5017.00,0.00,2.55
2022-04-12,2.55,49.94,2168.60,36.14,42.41,29.73,5111.00,0.00,2.55
2022-04-13,2.55,37.34,2168.93,38.02,42.32,34.10,5180.00,0.00,2.55
2022-04-14,2.55,13.14,2169.03,39.46,46.60,35.35,5201.00,0.00,2.55
2022-04-15,2.55,16.67,2169.16,39.75,48.49,29.17,5229.00,0.00,2.55
2022-04-16,2.55,20.20,2169.32,39.13,46.86,32.49,5264.00,0.00,2.55
2022-04-17,2.55,24.23,2169.52,44.92,59.10,33.18,5307.00,0.00,2.55
2022-04-18,2.55,30.78,2169.78,44.72,60.92,34.59,5363.00,0.00,2.55
2022-04-19,2.55,50.95,2170.22,41.42,48.79,33.58,5459.00,0.00,2.55
2022-04-20,2.55,47.93,2170.62,47.76,56.53,39.22,5549.00,0.00,2.55
2022-04-21,2.56,58.02,2171.11,46.21,58.81,38.45,5659.00,0.00,2.56
2022-04-22,2.57,63.07,2171.63,47.11,58.27,32.86,5779.00,0.00,2.57
2022-04-23,2.55,57.00,2172.10,50.01,62.63,37.13,5887.00,0.00,2.55
2022-04-24,2.55,97.33,2172.90,53.47,68.43,37.61,6075.00,0.00,2.55
2022-04-25,2.56,103.40,2173.74,52.63,60.97,43.89,6275.00,0.00,2.56
