date,qd,qu,mm,mx,mn
1999-10-02,250.00,57.32,51.22,73.16,31.96
1999-10-03,250.00,75.11,53.97,76.77,33.14
1999-10-04,230.00,69.93,56.46,74.49,37.54
1999-10-05,220.00,59.93,60.28,76.22,43.60
1999-10-06,201.00,40.93,56.65,63.25,49.57
1999-10-07,176.00,66.49,52.56,70.72,36.76
1999-10-08,146.00,34.00,60.48,80.78,39.98
1999-10-09,132.00,52.42,58.47,70.41,48.39
1999-10-10,132.00,37.69,56.88,77.95,41.08
1999-10-11,127.00,47.42,61.10,81.96,42.89
1999-10-12,104.00,53.90,60.41,77.88,47.37
1999-10-13,92.00,30.10,58.09,81.10,37.54
1999-10-14,92.00,27.16,54.87,67.97,44.54
1999-10-15,32.00,32.00,42.33,55.63,26.46
1999-10-16,0.05,32.47,38.82,56.65,22.37
1999-10-17,0.08,47.24,40.44,63.96,20.40
1999-10-18,0.10,64.94,46.04,68.99,26.30
1999-10-19,0.15,62.04,49.04,69.15,31.96
1999-10-20,0.17,65.01,48.66,71.82,27.56
1999-10-21,0.20,79.78,50.38,73.79,28.50
1999-10-22,0.21,62.10,52.84,74.02,38.88
1999-10-23,0.18,65.03,52.03,71.11,36.99
1999-10-24,0.16,65.00,52.00,68.28,37.31
1999-10-25,0.16,62.24,50.53,74.81,29.76
1999-10-26,0.15,65.36,51.04,65.37,36.13
1999-10-27,0.14,127.60,38.64,46.43,28.27
1999-10-28,0.20,95.05,49.23,53.03,43.83
1999-10-29,0.13,80.16,43.76,56.73,33.69
1999-10-30,0.11,97.93,43.46,62.86,31.65
1999-10-31,0.11,80.14,44.51,58.93,32.12
1999-11-01,0.10,62.35,37.39,52.48,26.38
1999-11-02,0.09,65.30,38.91,60.50,22.21
1999-11-03,0.08,80.11,43.77,58.93,26.93
1999-11-04,0.09,80.13,53.45,60.34,43.60
1999-11-05,0.11,127.57,47.02,52.80,40.45
1999-11-06,0.11,80.14,49.90,67.10,39.43
1999-11-07,0.11,80.15,50.10,63.17,43.60
1999-11-08,0.11,62.35,52.10,58.69,43.68
1999-11-09,0.09,94.95,44.76,55.08,33.45
1999-11-10,0.08,50.47,50.91,56.10,45.56
1999-11-11,0.08,94.93,50.04,58.61,41.79
1999-11-12,0.08,80.11,50.47,66.95,38.25
1999-11-13,0.08,80.27,45.34,66.63,30.47
1999-11-14,0.08,62.88,42.80,64.67,26.30
1999-11-15,0.06,65.84,41.53,55.78,34.16
1999-11-16,0.06,80.80,40.27,47.84,34.56
1999-11-17,0.06,80.80,42.91,50.75,32.83
1999-11-18,0.06,95.75,35.43,49.10,23.39
1999-11-19,0.06,98.75,38.39,45.64,33.22
1999-11-20,0.06,77.81,42.24,49.34,28.27
1999-11-21,0.06,98.74,36.03,43.83,25.75
1999-11-22,0.05,47.90,31.67,43.75,23.78
1999-11-23,0.06,113.69,31.62,42.02,17.02
1999-11-24,0.11,95.81,36.97,49.73,23.08
1999-11-25,0.11,95.80,54.09,60.97,49.10
1999-11-26,0.10,80.84,50.06,55.86,36.76
1999-11-27,0.09,161.57,39.77,51.46,28.66
1999-11-28,0.09,146.62,36.40,47.45,23.39
1999-11-29,0.09,95.79,42.26,47.13,37.54
1999-11-30,0.08,80.82,46.03,55.15,34.71
1999-12-01,0.08,114.83,38.51,46.82,28.74
1999-12-02,0.12,96.89,37.62,44.07,33.14
1999-12-03,0.10,63.60,31.55,42.18,23.23
1999-12-04,0.08,81.73,26.79,41.79,15.53
1999-12-05,0.09,81.74,29.22,36.44,24.33
1999-12-06,0.14,99.93,34.09,49.57,23.78
1999-12-07,0.14,112.03,34.89,40.45,28.34
1999-12-08,0.11,99.90,29.78,35.81,21.90
1999-12-09,0.12,130.15,33.90,40.84,30.00
1999-12-10,0.12,81.77,28.98,36.29,23.47
1999-12-11,0.11,96.88,38.77,48.24,25.75
1999-12-12,0.13,148.31,40.54,47.76,34.56
1999-12-13,0.15,63.65,34.19,42.89,27.79
1999-12-14,0.13,81.78,33.41,36.91,27.72
1999-12-15,0.18,96.95,37.52,41.16,33.93
1999-12-16,0.16,130.19,44.66,52.17,37.78
1999-12-17,0.14,164.79,37.46,51.85,32.28
1999-12-18,0.12,67.57,42.88,47.37,34.56
1999-12-19,0.11,131.96,35.95,47.45,25.28
1999-12-20,0.11,64.50,35.65,49.18,25.67
1999-12-21,0.11,116.63,33.88,49.10,25.44
1999-12-22,0.11,67.56,28.40,42.42,19.07
1999-12-23,0.11,82.90,27.35,42.81,16.55
1999-12-24,0.11,64.50,27.84,40.61,20.17
1999-12-25,0.10,0.10,24.21,38.80,18.52
1999-12-26,0.10,98.22,23.01,36.52,15.84
1999-12-27,0.10,0.10,21.32,29.37,17.81
1999-12-28,0.10,0.10,20.29,23.39,17.89
1999-12-29,0.10,0.10,20.51,23.00,18.28
1999-12-30,0.10,0.10,19.96,22.84,17.42
1999-12-31,0.10,0.10,23.68,31.17,19.70
2000-01-01,0.11,365.00,25.02,37.23,13.80
2000-01-02,0.09,82.87,30.63,38.57,25.04
2000-01-03,0.11,131.95,33.55,38.17,28.34
2000-01-04,0.11,98.23,37.95,47.92,31.88
2000-01-05,0.11,82.90,33.97,40.61,23.55
2000-01-06,0.11,0.11,26.25,37.46,17.10
2000-01-07,0.11,181.95,30.37,36.99,24.26
2000-01-08,0.11,117.94,37.78,48.79,29.92
2000-01-09,0.11,99.34,42.11,49.18,36.44
2000-01-10,0.11,152.05,39.46,47.06,32.59
2000-01-11,0.19,316.47,38.53,47.45,32.12
2000-01-12,0.34,152.28,31.60,37.70,26.69
2000-01-13,0.29,149.13,29.28,33.77,25.12
2000-01-14,0.28,167.72,37.54,50.44,25.28
2000-01-15,0.35,201.90,38.11,42.34,34.63
2000-01-16,0.33,265.49,41.32,50.91,32.90
2000-01-17,0.27,189.97,32.69,38.64,23.71
2000-01-18,0.21,192.88,31.60,35.11,26.30
2000-01-19,0.19,127.64,35.77,40.69,31.65
2000-01-20,0.18,109.85,35.01,36.60,33.30
2000-01-21,0.16,97.97,31.40,34.48,29.05
2000-01-22,0.16,127.61,33.71,46.51,24.89
2000-01-23,0.15,142.43,31.58,36.84,25.91
2000-01-24,0.16,112.80,34.32,36.44,32.59
2000-01-25,0.16,112.80,36.97,46.11,32.04
2000-01-26,0.16,95.01,34.13,40.45,25.12
2000-01-27,0.14,94.99,25.51,35.34,17.42
2000-01-28,0.12,0.12,24.27,36.76,14.43
2000-01-29,0.11,0.11,24.65,33.53,17.89
2000-01-30,0.10,0.10,26.89,30.94,22.61
2000-01-31,0.09,343.03,30.69,38.33,21.82
2000-02-01,0.11,145.74,38.45,50.83,34.08
2000-02-02,0.12,128.82,36.93,49.81,29.05
2000-02-03,0.11,125.42,35.17,47.29,25.36
2000-02-04,0.10,166.05,39.09,50.36,31.17
2000-02-05,0.10,162.66,39.47,47.92,33.85
2000-02-06,0.09,166.04,38.78,49.34,33.38
2000-02-07,0.09,145.72,38.28,47.06,31.80
2000-02-08,0.07,162.63,39.38,46.43,33.14
2000-02-09,0.06,162.62,40.09,56.33,28.66
2000-02-10,0.06,166.01,37.65,45.25,30.31
2000-02-11,0.07,196.25,40.42,46.90,33.77
2000-02-12,0.10,263.49,37.76,45.25,30.62
2000-02-13,0.12,312.30,33.83,37.62,30.31
2000-02-14,0.19,474.95,41.04,52.09,33.45
2000-02-15,0.19,932.49,40.84,50.04,32.20
2000-02-16,0.16,407.16,36.46,44.07,29.05
2000-02-17,0.13,288.00,36.32,46.35,27.56
2000-02-18,0.10,195.33,30.93,46.90,18.67
2000-02-19,0.08,195.31,32.90,50.52,21.03
2000-02-20,0.09,158.92,36.34,43.05,31.17
2000-02-21,0.09,178.77,39.27,46.11,34.40
2000-02-22,0.08,218.64,39.95,50.75,27.56
2000-02-23,0.11,634.30,39.53,42.73,34.08
2000-02-24,0.10,489.23,33.51,41.71,24.65
2000-02-25,0.08,344.16,32.20,42.57,18.91
2000-02-26,0.08,292.15,39.17,43.75,35.73
2000-02-27,0.12,1308.52,42.41,50.12,37.94
2000-02-28,0.12,1266.02,41.96,49.89,33.93
2000-02-29,0.12,673.46,37.95,45.72,31.02
2000-03-01,0.12,508.74,37.97,50.36,29.37
2000-03-02,0.11,422.09,38.74,45.40,32.35
2000-03-03,0.09,397.25,40.00,57.20,29.29
2000-03-04,0.09,400.80,43.87,61.99,30.23
2000-03-05,0.10,611.52,42.86,50.75,35.42
2000-03-06,0.15,677.22,36.88,40.92,34.01
2000-03-07,0.13,579.97,40.21,48.71,30.55
2000-03-08,0.14,504.34,39.63,47.21,33.85
2000-03-09,0.13,587.99,36.88,47.37,30.23
2000-03-10,0.12,391.60,39.14,50.20,26.30
2000-03-11,0.11,391.60,40.80,49.89,30.70
2000-03-12,0.09,395.23,35.91,51.54,21.11
2000-03-13,0.09,334.06,42.93,60.58,25.20
2000-03-14,0.09,498.84,48.39,57.04,40.06
2000-03-15,0.09,718.43,41.36,50.75,31.02
2000-03-16,0.10,621.67,40.06,46.35,35.89
2000-03-17,0.10,443.84,39.77,52.32,28.74
2000-03-18,0.10,445.12,41.23,51.30,26.46
2000-03-19,0.10,705.35,40.44,48.86,30.00
2000-03-20,0.09,670.08,37.14,47.53,24.41
2000-03-21,0.09,537.37,41.10,59.48,22.05
2000-03-22,0.09,617.96,48.61,68.05,28.11
2000-03-23,0.09,1137.86,42.34,50.28,30.00
2000-03-24,0.08,958.50,40.84,59.08,23.00
2000-03-25,0.08,858.75,48.16,66.32,31.17
2000-03-26,0.06,952.82,49.29,68.05,30.86
2000-03-27,304.00,1090.72,46.67,62.70,31.73
2000-03-28,504.00,993.11,41.95,48.71,33.14
2000-03-29,433.00,817.58,37.52,48.79,24.41
2000-03-30,221.00,673.68,38.57,55.31,21.27
2000-03-31,132.00,644.77,44.07,63.49,23.78
2000-04-01,132.00,648.78,51.14,68.68,29.92
2000-04-02,132.00,978.53,53.79,69.38,35.18
2000-04-03,327.00,1283.75,52.61,71.59,34.32
2000-04-04,440.00,1292.68,57.10,77.88,37.39
2000-04-05,585.00,1509.03,50.69,65.61,32.35
2000-04-06,756.00,1413.10,51.88,61.52,44.15
2000-04-07,988.00,1209.96,46.78,63.09,28.89
2000-04-08,1060.00,1060.00,50.14,65.30,32.59
2000-04-09,1050.00,1116.22,52.08,59.87,47.21
2000-04-10,1050.00,1294.18,51.94,68.68,35.58
2000-04-11,1050.00,1223.83,55.23,76.15,34.48
2000-04-12,723.00,1236.20,59.66,74.26,45.56
2000-04-13,1170.00,1170.00,54.81,64.27,47.37
2000-04-14,1230.00,1474.18,47.84,61.05,36.21
2000-04-15,1230.00,1296.22,48.19,57.91,42.26
2000-04-16,1230.00,1184.47,50.01,61.36,40.45
2000-04-17,1070.00,1024.48,54.00,69.23,39.04
2000-04-18,872.00,938.22,55.93,63.64,51.30
2000-04-19,664.00,887.49,54.17,64.90,45.25
2000-04-20,595.00,839.18,55.10,66.55,43.60
2000-04-21,488.00,839.79,55.85,74.02,37.39
2000-04-22,356.00,848.72,56.07,61.84,46.35
2000-04-23,318.00,744.79,45.91,56.41,33.61
2000-04-24,317.00,697.76,47.23,59.32,31.17
2000-04-25,318.00,631.80,52.96,62.23,43.52
2000-04-26,319.00,565.86,52.45,68.60,37.39
2000-04-27,311.00,553.68,61.16,79.92,42.81
2000-04-28,332.00,444.97,50.14,63.02,40.29
2000-04-29,352.00,398.03,46.27,59.87,29.92
2000-04-30,395.00,348.97,55.89,77.01,35.26
2000-05-01,412.00,299.03,61.83,81.73,40.84
2000-05-02,447.00,359.13,60.06,71.51,45.64
2000-05-03,505.00,279.06,58.02,72.76,42.65
2000-05-04,517.00,295.24,54.05,62.39,45.72
2000-05-05,559.00,266.12,53.80,66.79,41.79
2000-05-06,576.00,262.19,50.80,57.36,44.15
2000-05-07,575.00,240.27,50.31,60.26,44.78
2000-05-08,574.00,285.29,52.94,65.30,44.46
2000-05-09,557.00,285.31,53.92,66.48,46.58
2000-05-10,533.00,181.21,44.87,51.62,39.51
2000-05-11,525.00,235.30,41.52,46.90,35.11
2000-05-12,525.00,239.43,45.65,58.30,28.82
2000-05-13,524.00,234.29,56.51,68.36,43.36
2000-05-14,523.00,191.90,54.82,70.80,41.87
2000-05-15,491.00,135.08,56.64,72.14,42.02
2000-05-16,474.00,143.23,61.80,72.53,53.19
2000-05-17,472.00,163.98,60.47,71.43,53.58
2000-05-18,470.00,137.35,58.79,73.79,40.22
2000-05-19,470.00,141.45,62.41,75.99,45.48
2000-05-20,470.00,141.45,64.81,80.94,46.35
2000-05-21,470.00,137.35,69.28,88.02,46.43
2000-05-22,478.00,194.63,71.53,84.01,55.70
2000-05-23,490.00,117.97,66.78,78.19,49.41
2000-05-24,494.00,165.62,65.28,80.39,47.21
2000-05-25,493.00,148.41,63.70,73.08,55.08
2000-05-26,492.00,143.35,64.45,77.01,52.01
2000-05-27,492.00,123.09,65.79,75.12,55.86
2000-05-28,492.00,143.35,63.79,75.12,52.40
2000-05-29,493.00,168.92,59.19,69.46,49.41
2000-05-30,494.00,65.35,51.98,62.78,42.89
2000-05-31,495.00,86.38,50.15,63.80,36.13
2000-06-01,495.00,86.38,57.74,75.60,38.49
2000-06-02,495.00,110.43,67.32,86.60,43.36
2000-06-03,507.00,98.38,69.88,84.48,47.45
2000-06-04,512.00,24.58,75.40,93.60,53.03
2000-06-05,532.00,41.78,75.63,85.82,60.89
2000-06-06,554.00,47.96,69.95,88.17,49.49
2000-06-07,563.00,72.78,71.32,85.34,52.01
2000-06-08,566.00,126.27,59.16,71.74,52.87
2000-06-09,568.00,45.94,56.76,69.38,48.71
2000-06-10,568.00,84.90,54.82,65.69,47.21
2000-06-11,568.00,88.79,55.21,65.69,41.40
2000-06-12,553.00,51.99,61.82,72.53,54.37
2000-06-13,527.00,97.18,64.39,81.65,45.88
2000-06-14,522.00,130.55,72.05,92.18,48.24
2000-06-15,543.00,70.96,69.67,78.66,61.13
2000-06-16,572.00,15.54,63.71,75.83,51.30
2000-06-17,594.00,64.21,65.52,82.04,43.75
2000-06-18,599.00,52.16,68.27,88.02,46.35
2000-06-19,588.00,3.43,64.25,74.10,52.32
2000-06-20,605.00,18.25,65.33,84.64,42.89
2000-06-21,615.00,56.70,73.62,91.71,50.12
2000-06-22,619.00,1.15,75.61,89.51,61.44
2000-06-23,620.00,-20.18,72.96,88.65,52.40
2000-06-24,613.00,22.92,71.29,87.70,50.28
2000-06-25,608.00,59.19,72.12,84.95,57.43
2000-06-26,608.00,567.75,72.55,88.10,51.14
2000-06-27,604.00,-259.17,74.16,89.43,51.38
2000-06-28,603.00,1.56,76.08,94.86,52.40
2000-06-29,586.00,6.16,78.23,94.54,56.65
2000-06-30,578.00,-41.45,77.97,94.62,56.33
2000-07-01,591.00,-38.43,72.37,84.16,63.88
2000-07-02,595.00,68.04,68.24,80.86,55.00
2000-07-03,591.00,-45.55,63.06,72.21,53.90
2000-07-04,587.00,-49.55,61.32,73.39,43.20
2000-07-05,563.00,-115.50,62.39,71.98,51.14
2000-07-06,536.00,30.12,64.18,75.75,52.32
2000-07-07,516.00,34.81,71.38,84.56,58.22
2000-07-08,508.00,11.36,70.47,84.01,57.51
2000-07-09,508.00,-9.20,69.22,83.85,50.59
2000-07-10,506.00,9.36,72.82,88.25,52.01
2000-07-11,507.00,-4.34,77.22,95.17,54.52
2000-07-12,508.00,39.11,80.76,96.74,58.77
2000-07-13,507.00,-19.23,80.00,96.43,62.31
2000-07-14,508.00,-36.36,77.15,91.48,55.86
2000-07-15,509.00,29.20,74.20,86.76,60.81
2000-07-16,508.00,11.66,74.72,91.48,55.78
2000-07-17,505.00,5.35,74.62,88.10,63.57
2000-07-18,512.00,-14.91,73.12,88.25,59.08
2000-07-19,531.00,75.75,74.42,91.00,53.58
2000-07-20,531.00,-47.82,79.21,94.31,59.01
2000-07-21,526.00,-40.59,82.19,99.81,59.24
2000-07-22,525.00,-3.33,81.89,95.25,66.71
2000-07-23,525.00,-74.45,75.73,90.14,60.26
2000-07-24,524.00,-2.22,75.49,93.44,52.64
2000-07-25,533.00,5.39,77.94,94.31,56.41
2000-07-26,546.00,3.57,78.53,94.15,59.01
2000-07-27,553.00,-6.44,77.01,91.08,57.43
2000-07-28,555.00,-12.44,78.83,99.97,55.23
2000-07-29,557.00,-29.04,84.02,101.23,61.21
2000-07-30,556.00,-10.34,85.37,103.03,65.77
2000-07-31,548.00,-13.12,83.99,102.72,64.04
2000-08-01,545.00,-31.45,84.97,99.65,71.59
2000-08-02,561.00,-31.36,81.38,97.37,60.50
2000-08-03,574.00,-61.05,81.04,98.47,62.78
2000-08-04,587.00,0.33,85.01,96.74,75.20
2000-08-05,581.00,-49.54,80.47,96.90,60.89
2000-08-06,573.00,-25.08,78.51,95.41,57.67
2000-08-07,562.00,-0.19,80.06,98.24,56.41
2000-08-08,559.00,-81.72,80.83,98.71,56.88
2000-08-09,557.00,-18.06,81.16,98.32,58.46
2000-08-10,569.00,-37.66,78.41,90.93,64.20
2000-08-11,575.00,-61.64,73.04,87.78,56.96
2000-08-12,573.00,-78.36,75.52,92.73,53.19
2000-08-13,572.00,-44.76,75.23,90.14,55.78
2000-08-14,571.00,-62.80,72.72,89.20,54.21
2000-08-15,566.00,-49.15,73.33,87.62,56.49
2000-08-16,565.00,-64.60,73.05,89.98,51.14
2000-08-17,563.00,-81.18,73.56,91.63,51.93
2000-08-18,559.00,-35.88,73.22,87.78,57.12
2000-08-19,570.00,-116.78,67.22,80.78,52.01
2000-08-20,577.00,-77.34,65.10,76.38,53.11
2000-08-21,567.00,-81.11,67.97,83.93,46.98
2000-08-22,560.00,-56.69,72.96,93.36,53.82
2000-08-23,560.00,-153.42,77.75,97.53,54.60
2000-08-24,553.00,-5.31,80.06,92.18,67.50
2000-08-25,552.00,-64.07,72.35,92.11,50.52
2000-08-26,534.00,-59.71,72.57,89.67,53.66
2000-08-27,525.00,-68.03,71.77,88.72,51.85
2000-08-28,506.00,-44.84,68.75,85.34,46.90
2000-08-29,484.00,-53.40,70.15,88.33,49.57
2000-08-30,475.00,-44.32,70.08,82.83,55.39
2000-08-31,470.00,-54.30,66.45,78.74,49.49
2000-09-01,472.00,47.32,56.89,69.54,50.67
2000-09-02,457.00,-131.77,51.74,59.64,46.43
2000-09-03,448.00,19.07,52.97,66.00,41.87
2000-09-04,444.00,-56.85,55.75,69.93,43.28
2000-09-05,430.00,75.41,53.66,61.76,49.10
2000-09-06,407.00,-41.73,54.78,68.91,40.84
2000-09-07,377.00,23.53,59.92,78.82,42.50
2000-09-08,331.00,7.62,63.30,78.19,50.36
2000-09-09,312.00,31.98,55.64,69.31,40.77
2000-09-10,311.00,58.55,59.27,76.77,41.00
2000-09-11,311.00,34.04,65.05,81.81,47.37
2000-09-12,311.00,58.55,70.85,91.63,50.52
2000-09-13,311.00,19.34,73.06,92.50,51.30
2000-09-14,311.00,64.41,77.80,96.27,58.53
2000-09-15,310.00,39.47,73.13,87.23,60.11
2000-09-16,308.00,8.74,68.10,79.68,53.90
2000-09-17,305.00,96.71,69.08,84.56,53.82
2000-09-18,303.00,58.80,69.93,87.23,52.09
2000-09-19,309.00,4.53,69.87,79.60,58.06
2000-09-20,312.00,45.55,61.09,77.09,45.09
2000-09-21,313.00,34.87,60.02,68.44,50.36
2000-09-22,311.00,-4.53,50.11,59.71,41.24
2000-09-23,311.00,-1.79,47.06,63.33,30.31
2000-09-24,311.00,53.90,50.52,70.25,30.15
2000-09-25,304.00,33.25,54.88,74.42,36.13
2000-09-26,300.00,52.00,56.86,77.80,35.66
2000-09-27,300.00,42.90,60.31,80.55,42.34
2000-09-28,292.00,63.02,62.43,80.15,44.62
2000-09-29,288.00,59.36,62.92,78.19,49.81
2000-09-30,288.00,46.04,65.11,80.63,48.16
2000-10-01,292.00,41.16,66.59,77.17,58.53
2000-10-02,276.00,71.78,55.68,67.26,42.10
2000-10-03,270.00,56.91,50.61,66.87,33.45
2000-10-04,263.00,64.54,51.05,68.76,32.90
2000-10-05,258.00,70.33,50.07,67.10,35.11
2000-10-06,258.00,59.54,51.38,69.54,34.32
2000-10-07,261.00,62.54,53.49,73.32,37.62
2000-10-08,258.00,83.27,55.65,76.46,37.70
2000-10-09,258.00,73.90,52.83,62.47,41.63
2000-10-10,240.00,206.44,47.51,53.03,45.33
2000-10-11,193.00,102.80,48.58,56.96,42.26
2000-10-12,161.00,125.34,50.17,55.94,47.06
2000-10-13,51.00,86.66,51.64,59.16,47.45
2000-10-14,0.08,79.79,52.00,60.66,44.15
2000-10-15,0.04,90.24,49.42,64.90,36.91
2000-10-16,0.04,67.16,51.56,70.17,39.43
2000-10-17,0.08,81.69,54.37,75.12,40.69
2000-10-18,0.08,82.05,53.63,69.23,40.29
2000-10-19,0.08,71.27,55.64,68.20,45.09
2000-10-20,0.08,116.56,48.32,54.84,41.08
2000-10-21,0.09,47.55,45.29,52.01,35.73
2000-10-22,0.08,69.11,39.07,53.11,25.04
2000-10-23,0.08,82.05,42.17,59.24,27.79
2000-10-24,0.08,82.05,44.69,65.37,29.68
2000-10-25,0.08,58.32,45.60,58.30,34.01
2000-10-26,0.11,153.27,47.76,52.09,44.07
2000-10-27,0.11,103.65,47.37,57.75,37.23
2000-10-28,0.12,71.31,46.38,52.80,41.47
2000-10-29,0.16,127.43,42.99,51.54,35.42
2000-10-30,0.15,156.69,41.16,53.82,31.88
2000-10-31,0.13,71.17,41.76,54.21,28.82
2000-11-01,0.12,97.79,40.87,50.44,32.51
2000-11-02,0.12,95.57,40.85,48.63,33.77
2000-11-03,0.11,84.46,38.41,48.16,30.31
2000-11-04,0.11,108.88,38.91,59.48,30.94
2000-11-05,0.10,71.13,40.76,46.74,34.56
2000-11-06,0.09,84.45,39.92,46.35,32.35
2000-11-07,0.09,84.44,35.26,44.38,23.94
2000-11-08,0.10,119.97,37.79,45.40,33.45
2000-11-09,0.11,48.94,35.57,39.35,33.06
2000-11-10,0.10,0.10,33.78,37.54,30.55
2000-11-11,0.09,204.31,30.73,39.59,22.13
2000-11-12,0.08,111.29,30.24,36.21,20.40
2000-11-13,0.08,72.89,32.33,34.71,29.52
2000-11-14,0.08,86.54,32.18,34.95,28.89
2000-11-15,0.06,86.52,31.47,36.13,23.47
2000-11-16,0.06,72.87,27.65,42.42,17.10
2000-11-17,0.06,75.14,26.32,39.43,15.53
2000-11-18,0.05,0.05,23.26,27.72,15.29
2000-11-19,0.04,11.42,25.28,27.32,23.39
2000-11-20,0.03,172.95,26.04,28.97,23.71
2000-11-21,0.02,50.07,27.90,38.88,20.09
2000-11-22,0.01,61.44,27.92,44.54,17.26
2000-11-23,0.00,86.46,27.34,35.89,17.42
2000-11-24,0.00,72.81,31.09,44.85,23.31
2000-11-25,0.00,97.83,29.64,35.89,24.81
2000-11-26,0.00,86.46,32.75,39.19,22.45
2000-11-27,0.02,100.13,38.07,50.59,25.12
2000-11-28,0.03,88.84,29.51,38.01,22.76
2000-11-29,0.02,63.13,34.30,40.61,30.23
2000-11-30,0.02,11.71,33.48,42.97,27.40
2000-12-01,0.02,203.36,30.89,36.84,26.06
2000-12-02,0.02,88.83,26.83,34.95,22.21
2000-12-03,0.02,0.02,26.28,32.51,21.50
2000-12-04,0.01,149.60,28.80,40.77,22.84
2000-12-05,0.00,88.81,28.22,41.87,21.66
2000-12-06,0.00,88.81,28.01,36.29,21.98
2000-12-07,0.00,0.00,26.88,28.82,25.28
2000-12-08,0.00,0.00,28.22,30.23,26.69
2000-12-09,0.00,278.13,30.84,36.52,24.10
2000-12-10,0.00,88.81,29.99,40.14,22.05
2000-12-11,0.00,11.69,26.23,31.80,19.38
2000-12-12,0.00,0.00,27.72,31.41,24.41
2000-12-13,0.00,270.43,33.32,40.77,28.34
2000-12-14,0.03,64.67,39.92,44.38,36.60
2000-12-15,0.08,129.36,37.37,45.40,27.01
2000-12-16,0.08,91.06,34.76,42.97,28.50
2000-12-17,0.05,79.05,35.44,42.26,24.33
2000-12-18,0.04,0.04,25.23,35.34,17.18
2000-12-19,0.02,129.30,30.04,33.69,25.75
2000-12-20,0.01,90.99,30.17,35.66,23.31
2000-12-21,0.01,76.62,30.40,33.14,26.38
2000-12-22,0.01,117.32,36.22,48.39,25.44
2000-12-23,0.02,117.33,35.01,42.50,30.00
2000-12-24,0.02,64.66,34.47,43.20,24.57
2000-12-25,0.02,11.99,24.99,32.83,17.57
2000-12-26,0.00,0.00,24.67,31.25,18.05
2000-12-27,0.00,155.62,28.43,31.10,23.23
2000-12-28,0.00,39.21,25.48,33.38,18.83
2000-12-29,0.00,0.00,27.15,28.82,25.99
2000-12-30,0.00,14.71,25.95,27.32,24.65
2000-12-31,0.00,0.00,26.03,28.19,23.71
2001-01-01,0.00,0.00,25.83,31.88,18.83
2001-01-02,0.00,0.00,27.20,30.39,23.63
2001-01-03,0.00,12.26,27.25,29.92,25.12
2001-01-04,0.00,120.09,28.91,37.70,23.39
2001-01-05,0.00,51.47,27.41,37.15,20.88
2001-01-06,0.00,26.96,25.49,39.43,17.34
2001-01-07,0.00,0.00,24.15,33.45,16.24
2001-01-08,0.00,93.13,28.09,35.18,20.80
2001-01-09,0.00,132.35,32.16,37.15,29.45
2001-01-10,0.00,252.45,32.18,39.04,25.20
2001-01-11,0.00,171.56,34.21,35.97,33.14
2001-01-12,0.00,132.35,35.66,41.40,27.87
2001-01-13,0.00,80.88,31.90,37.07,25.51
2001-01-14,0.00,51.47,33.11,39.43,28.74
2001-01-15,0.00,-12.26,24.75,30.47,15.84
2001-01-16,0.00,0.00,14.99,27.79,7.67
2001-01-17,0.00,0.00,15.75,25.44,5.62
2001-01-18,0.00,-26.96,27.15,32.43,21.58
2001-01-19,0.00,0.00,25.93,30.47,21.03
2001-01-20,0.00,0.00,24.88,27.64,21.58
2001-01-21,0.00,0.00,26.45,31.80,21.90
2001-01-22,0.00,0.00,17.31,30.94,6.09
2001-01-23,0.00,0.00,16.82,25.51,4.44
2001-01-24,0.00,0.00,23.47,31.25,13.56
2001-01-25,0.00,0.00,19.94,30.94,7.04
2001-01-26,0.00,0.00,27.70,33.30,18.52
2001-01-27,0.00,0.00,17.57,27.87,0.98
2001-01-28,0.00,0.00,12.72,25.75,0.04
2001-01-29,0.00,0.00,13.65,27.64,-2.23
2001-01-30,0.00,0.00,20.08,32.75,5.54
2001-01-31,0.00,0.00,12.46,35.66,0.98
2001-02-01,0.00,0.00,13.98,28.82,1.93
2001-02-02,0.00,0.00,25.66,33.93,13.25
2001-02-03,0.00,0.00,33.45,40.92,27.56
2001-02-04,0.00,0.00,34.64,45.56,24.65
2001-02-05,0.00,-26.96,37.22,45.88,25.12
2001-02-06,0.00,-24.51,26.14,35.11,17.73
2001-02-07,0.00,0.00,22.63,35.03,10.34
2001-02-08,0.00,-53.92,16.20,27.09,2.24
2001-02-09,0.00,0.00,24.87,29.21,21.82
2001-02-10,0.00,-14.71,25.89,33.61,19.62
2001-02-11,0.00,0.00,26.45,31.41,15.61
2001-02-12,0.00,-66.18,26.66,36.29,7.51
2001-02-13,0.00,-12.25,14.36,27.32,0.59
2001-02-14,0.00,0.00,18.63,26.61,8.61
2001-02-15,0.00,-26.96,18.65,36.21,4.84
2001-02-16,0.00,-39.21,25.37,38.88,10.42
2001-02-17,0.00,-147.06,30.31,39.67,20.72
2001-02-18,0.00,-225.49,33.86,43.20,24.73
2001-02-19,0.00,-409.31,34.96,42.81,27.09
2001-02-20,0.08,-301.34,38.98,52.40,33.77
2001-02-21,0.20,-141.05,38.38,46.98,31.41
2001-02-22,0.28,-26.05,34.49,41.00,28.66
2001-02-23,0.20,-90.78,35.42,43.91,24.73
2001-02-24,0.10,-155.52,32.32,42.97,22.21
2001-02-25,0.08,4820.13,34.49,46.90,25.83
2001-02-26,0.08,212.42,30.02,46.35,20.33
