date,bull_trout,lamprey,chinook,avg_temp(C),steelhead,coho,sockeye,shad
2013-08-04,,31.0,465.0,20.1,97.0,,135.0,
2013-08-05,,28.0,480.0,20.0,85.0,,100.0,
2013-08-06,,48.0,384.0,19.6,97.0,,98.0,
2013-08-07,,65.0,372.0,20.1,65.0,,43.0,4.0
2013-08-08,,49.0,601.0,20.4,107.0,,29.0,
2013-08-09,,56.0,308.0,20.7,160.0,,21.0,
2013-08-10,,55.0,419.0,20.6,180.0,,11.0,
2013-08-11,,76.0,549.0,20.7,152.0,,22.0,3.0
2013-08-12,,74.0,354.0,20.8,152.0,,18.0,
2013-08-13,,115.0,284.0,20.9,147.0,,2.0,
2013-08-14,,98.0,214.0,21.5,94.0,,1.0,1.0
2013-08-15,,72.0,301.0,21.0,136.0,,8.0,
2013-08-16,,64.0,382.0,20.8,222.0,,,
2013-08-17,,92.0,420.0,20.6,201.0,,5.0,
2013-08-18,,61.0,617.0,20.5,262.0,,1.0,1.0
2013-08-19,,95.0,226.0,20.4,240.0,,1.0,
2013-08-20,,86.0,435.0,20.7,122.0,,,
2013-08-21,,48.0,332.0,20.7,224.0,,,
2013-08-22,,42.0,248.0,20.6,117.0,,1.0,2.0
2013-08-23,,57.0,216.0,20.4,52.0,,,
2013-08-24,,63.0,219.0,20.2,144.0,,,
2013-08-25,,87.0,273.0,20.5,139.0,,1.0,
2013-08-26,,61.0,268.0,20.1,139.0,1.0,,
2013-08-27,,58.0,159.0,20.4,99.0,,1.0,
2013-08-28,,82.0,429.0,20.6,111.0,,,
2013-08-29,,50.0,180.0,20.7,105.0,,1.0,
2013-08-30,,134.0,575.0,20.3,46.0,,,
2013-08-31,,59.0,170.0,20.8,64.0,,,
2013-09-01,,102.0,347.0,21.2,112.0,,1.0,3.0
2013-09-02,,99.0,323.0,20.8,137.0,,,
2013-09-03,,100.0,254.0,20.8,114.0,,,1.0
2013-09-04,,60.0,323.0,21.6,108.0,,,
2013-09-05,,76.0,544.0,21.3,142.0,1.0,,
2013-09-06,,66.0,396.0,20.9,43.0,,,
2013-09-07,,71.0,828.0,20.7,94.0,2.0,,4.0
2013-09-08,,52.0,1406.0,20.9,153.0,,,1.0
2013-09-09,,69.0,903.0,21.2,96.0,,,
2013-09-10,,90.0,294.0,21.9,89.0,,,
2013-09-11,,82.0,407.0,22.1,96.0,6.0,,
2013-09-12,,101.0,573.0,21.6,202.0,4.0,,
2013-09-13,,119.0,1038.0,21.7,237.0,8.0,,
2013-09-14,,131.0,1580.0,21.4,275.0,15.0,,
2013-09-15,,93.0,2286.0,21.7,407.0,63.0,,
2013-09-16,,54.0,2699.0,20.7,356.0,96.0,,
2013-09-17,,64.0,4530.0,20.6,322.0,40.0,,
2013-09-18,,26.0,1971.0,20.2,291.0,11.0,,
2013-09-19,,41.0,3184.0,20.3,217.0,28.0,,
2013-09-20,,27.0,2354.0,20.4,145.0,43.0,,
2013-09-21,,26.0,1570.0,20.0,160.0,17.0,,
2013-09-22,,32.0,2006.0,19.7,116.0,28.0,,
2013-09-23,,24.0,3454.0,19.4,214.0,41.0,,
2013-09-24,,40.0,3121.0,19.1,227.0,57.0,,
2013-09-25,,28.0,2679.0,19.0,192.0,29.0,,
2013-09-26,,36.0,3113.0,18.8,156.0,45.0,,
2013-09-27,,17.0,3483.0,18.6,139.0,38.0,,
2013-09-28,,16.0,2151.0,18.4,111.0,30.0,,
2013-09-29,,21.0,2483.0,18.2,172.0,16.0,,
2013-09-30,,25.0,3093.0,17.9,177.0,29.0,,
2013-10-01,,14.0,1865.0,17.7,98.0,36.0,,
2013-10-02,,24.0,2220.0,17.4,113.0,62.0,,1.0
2013-10-03,,12.0,1431.0,17.1,108.0,24.0,,
2013-10-04,,10.0,1191.0,16.9,132.0,69.0,,
2013-10-05,,3.0,817.0,16.9,73.0,40.0,,
2013-10-06,,14.0,612.0,16.8,109.0,44.0,,
2013-10-07,,14.0,676.0,16.5,80.0,88.0,,
2013-10-08,,11.0,1461.0,16.2,74.0,89.0,,
2013-10-09,,8.0,1435.0,16.1,89.0,71.0,,
2013-10-10,,1.0,906.0,15.9,72.0,241.0,,
2013-10-11,,3.0,686.0,15.9,101.0,145.0,,
2013-10-12,,8.0,980.0,15.8,75.0,98.0,,1.0
2013-10-13,,3.0,926.0,16.0,107.0,57.0,,7.0
2013-10-14,,2.0,1006.0,15.9,44.0,57.0,,
2013-10-15,,2.0,1697.0,15.8,67.0,53.0,1.0,
2013-10-16,,7.0,1189.0,15.8,26.0,10.0,,1.0
2013-10-17,,4.0,1050.0,15.8,56.0,44.0,,
2013-10-18,,5.0,1188.0,16.0,38.0,30.0,,
2013-10-19,,2.0,1337.0,16.1,22.0,9.0,,
2013-10-20,,2.0,1101.0,16.0,40.0,24.0,,
2013-10-21,,2.0,899.0,16.1,28.0,10.0,,1.0
2013-10-22,,2.0,943.0,16.2,27.0,6.0,,
2013-10-23,,4.0,1242.0,16.2,28.0,21.0,,
2013-10-24,,4.0,1216.0,16.2,35.0,8.0,,
2013-10-25,,5.0,1390.0,16.2,30.0,12.0,,
2013-10-26,,6.0,1098.0,16.1,15.0,,,1.0
2013-10-27,,5.0,1131.0,15.8,17.0,4.0,,
2013-10-28,,3.0,1146.0,15.3,23.0,2.0,,
2013-10-29,,,1620.0,15.2,26.0,4.0,,
2013-10-30,,1.0,1138.0,14.9,20.0,9.0,,
2013-10-31,,7.0,1072.0,14.6,12.0,6.0,,
2013-11-01,,1.0,676.0,14.4,7.0,,,
2013-11-02,,2.0,1119.0,14.3,11.0,2.0,,
2013-11-03,,2.0,548.0,14.1,9.0,6.0,,
2013-11-04,,1.0,673.0,13.9,9.0,,,
2013-11-05,,,365.0,13.7,16.0,2.0,,
2013-11-06,,,276.0,13.4,2.0,,,
2013-11-07,,1.0,170.0,13.1,6.0,,,1.0
2013-11-08,,,134.0,12.9,1.0,,,
2013-11-09,,,148.0,12.8,3.0,,,
2013-11-10,,,85.0,12.7,,,,
2013-11-11,,,40.0,12.6,5.0,1.0,,
2013-11-12,,1.0,53.0,12.5,5.0,,,
2013-11-13,,,30.0,12.5,6.0,,,
2013-11-14,,,30.0,12.5,1.0,,,
2013-11-15,,,32.0,12.3,,,,
2015-04-15,,,1.0,7.7,2.0,,,
2015-04-16,,,12.0,8.1,3.0,,,
2015-04-17,,,4.0,8.3,4.0,,,
2015-04-18,,,11.0,8.9,,,,
2015-04-19,,,19.0,9.6,6.0,,,
2015-04-20,,,9.0,9.6,3.0,,,
2015-04-21,,,44.0,9.5,5.0,,,
2015-04-22,,,34.0,9.2,,,,
2015-04-23,,1.0,62.0,9.3,4.0,,,
2015-04-24,,,219.0,9.5,1.0,,,
2015-04-25,,,210.0,9.5,,,,
2015-04-26,,,461.0,9.7,3.0,,,
2015-04-27,,1.0,538.0,10.5,3.0,,,
2015-04-28,,,948.0,10.6,1.0,,,
2015-04-29,,,559.0,10.0,1.0,,,
2015-04-30,,,651.0,10.3,1.0,,,
2015-05-01,,,1040.0,10.5,2.0,,,
2015-05-02,,,410.0,11.4,1.0,,,
2015-05-03,,,649.0,11.3,,,,
2015-05-04,,1.0,391.0,10.9,3.0,,,
2015-05-05,,,1040.0,10.7,1.0,,,
2015-05-06,,,1454.0,10.6,,,,
2015-05-07,,,1280.0,11.0,3.0,,,
2015-05-08,,,1622.0,11.4,,,,
2015-05-09,,,731.0,12.1,,,,
2015-05-10,,,1289.0,12.0,1.0,,,
2015-05-11,,,416.0,11.8,1.0,,1.0,
2015-05-12,,,571.0,11.4,,,,
2015-05-13,,-1.0,406.0,11.2,,,,
2015-05-14,,2.0,231.0,11.4,1.0,,,
2015-05-15,,,740.0,11.2,,,,
2015-05-16,,,240.0,11.4,,,,
2015-05-17,,,646.0,11.7,,,,
2015-05-18,,,376.0,11.9,,,,
2015-05-19,,,220.0,11.9,,,,2.0
2015-05-20,,,463.0,12.6,1.0,,,
2015-05-21,,2.0,347.0,13.4,,,,
2015-05-22,,1.0,220.0,13.7,,,,
2015-05-23,,2.0,338.0,13.5,1.0,,,6.0
2015-05-24,,1.0,215.0,13.6,,,,
2015-05-25,,5.0,213.0,13.7,,,,4.0
2015-05-26,,2.0,358.0,14.0,1.0,,,
2015-05-27,,,208.0,14.2,,,,
2015-05-28,,1.0,187.0,14.5,,,,
2015-05-29,,1.0,388.0,15.6,1.0,,,
2015-05-30,,1.0,244.0,14.9,,,,
2015-05-31,,3.0,397.0,15.1,,,,1.0
2015-06-01,,,308.0,15.0,1.0,,,
2015-06-02,,-1.0,324.0,14.7,,,,
2015-06-03,,8.0,280.0,14.9,2.0,,3.0,1.0
2015-06-04,,1.0,311.0,,1.0,,1.0,
2015-06-05,,4.0,257.0,,2.0,,18.0,
2015-06-06,,,488.0,,1.0,,9.0,
2015-06-07,,2.0,714.0,,,,26.0,
2015-06-08,,3.0,473.0,,2.0,,30.0,1.0
2015-06-09,,5.0,816.0,,,,106.0,
2015-06-10,,4.0,672.0,,1.0,,62.0,
2015-06-11,,8.0,433.0,,,,72.0,
2015-06-12,1.0,3.0,489.0,,1.0,,96.0,
2015-06-13,,8.0,382.0,,2.0,,154.0,
2015-06-14,,6.0,871.0,,4.0,,494.0,
2015-06-15,1.0,5.0,1064.0,,,,940.0,
2015-06-16,,3.0,1060.0,,2.0,,1115.0,
2015-06-17,1.0,8.0,983.0,,2.0,,1239.0,
2015-06-18,,10.0,350.0,,1.0,,467.0,
2015-06-19,,14.0,1259.0,,4.0,,2508.0,1.0
2015-06-20,,6.0,1743.0,,8.0,,3340.0,
2015-06-21,,10.0,1689.0,,2.0,,4845.0,
2015-06-22,1.0,3.0,1780.0,,6.0,,8633.0,
2015-06-23,,4.0,1940.0,,6.0,,6699.0,1.0
2015-06-24,,4.0,1494.0,,6.0,,8482.0,2.0
2015-06-25,,4.0,1599.0,,7.0,,8559.0,1.0
2015-06-26,,11.0,2203.0,,4.0,,12248.0,88.0
2015-06-27,,15.0,1949.0,,6.0,,12759.0,15.0
2015-06-28,,20.0,2020.0,,56.0,,18380.0,
2015-06-29,,36.0,1947.0,,17.0,,23091.0,27.0
2015-06-30,,13.0,1463.0,,21.0,,18850.0,
2015-07-01,,22.0,2138.0,,18.0,,20446.0,4.0
2015-07-02,,19.0,1300.0,,26.0,,15445.0,165.0
2015-07-03,,15.0,2396.0,,19.0,,15707.0,8.0
2015-07-04,2.0,19.0,2715.0,,40.0,,14730.0,10.0
2015-07-05,,36.0,3186.0,,32.0,,14450.0,2.0
2015-07-06,,43.0,2645.0,,34.0,,17346.0,13.0
2015-07-07,,49.0,2036.0,,42.0,,13159.0,77.0
2015-07-08,,73.0,1223.0,,30.0,,10205.0,37.0
2015-07-09,,81.0,1971.0,,41.0,,5786.0,
2015-07-10,,113.0,1426.0,,23.0,,3243.0,6.0
2015-07-11,,131.0,1753.0,,48.0,,4338.0,3.0
2015-07-12,,100.0,1034.0,,54.0,,2848.0,8.0
2015-07-13,,70.0,1774.0,,94.0,,3086.0,24.0
2015-07-14,,70.0,584.0,20.0,43.0,,1297.0,
2015-07-15,,79.0,624.0,,40.0,,1086.0,2.0
2015-07-16,,61.0,840.0,,30.0,,680.0,2.0
2015-07-17,,60.0,244.0,,18.0,,415.0,1.0
2015-07-18,,30.0,630.0,,32.0,,565.0,
2015-07-19,,47.0,649.0,,24.0,,468.0,
2015-07-20,,61.0,979.0,,58.0,,623.0,
2015-07-21,,73.0,504.0,,27.0,,559.0,
2015-07-22,,56.0,1104.0,,26.0,,556.0,2.0
2015-07-23,,81.0,977.0,,35.0,,646.0,
2015-07-24,,75.0,2001.0,,51.0,,970.0,2.0
2015-07-25,,90.0,1959.0,,62.0,,769.0,
2015-07-26,,107.0,973.0,,61.0,,571.0,4.0
2015-07-27,,102.0,1139.0,,73.0,,701.0,
2015-07-28,,115.0,566.0,,61.0,,865.0,3.0
2015-07-29,,55.0,693.0,,22.0,,1132.0,11.0
2015-07-30,,43.0,615.0,,60.0,,755.0,
2015-07-31,,73.0,945.0,,67.0,,1548.0,2.0
2015-08-01,,66.0,944.0,,82.0,,924.0,1.0
2015-08-02,,44.0,1437.0,,80.0,,1150.0,
2015-08-03,,76.0,1017.0,,144.0,,1245.0,
2015-08-04,,109.0,967.0,,111.0,,515.0,
2015-08-05,,99.0,892.0,,90.0,,619.0,3.0
2015-08-06,,96.0,942.0,,71.0,,540.0,7.0
2015-08-07,,81.0,682.0,,75.0,,391.0,1.0
2015-08-08,,56.0,886.0,,130.0,,385.0,
2015-08-09,,93.0,1114.0,,205.0,,611.0,5.0
2015-08-10,,65.0,857.0,,215.0,,266.0,1.0
2015-08-11,,91.0,797.0,,259.0,,256.0,12.0
2015-08-12,,77.0,618.0,,252.0,,171.0,1.0
2015-08-13,,118.0,626.0,,178.0,,195.0,33.0
2015-08-14,,101.0,590.0,,250.0,,166.0,22.0
2015-08-15,,64.0,833.0,,138.0,,92.0,2.0
2015-08-16,,44.0,544.0,,214.0,,112.0,15.0
2015-08-17,,68.0,628.0,,253.0,,131.0,
2015-08-18,,50.0,533.0,,116.0,,86.0,5.0
2015-08-19,,81.0,587.0,,181.0,,33.0,
2015-08-20,,52.0,360.0,,148.0,,24.0,
2015-08-21,,84.0,667.0,,200.0,,19.0,39.0
2015-08-22,,78.0,333.0,,147.0,,19.0,1.0
2015-08-23,,56.0,343.0,,177.0,2.0,15.0,50.0
2015-08-24,,42.0,257.0,,158.0,,23.0,
2015-08-25,,48.0,202.0,,90.0,2.0,12.0,
2015-08-26,,45.0,207.0,,153.0,3.0,8.0,30.0
2015-08-27,,54.0,212.0,,109.0,2.0,7.0,
2015-08-28,,39.0,356.0,,297.0,,36.0,
2015-08-29,,42.0,673.0,,140.0,,3.0,
2015-08-30,,40.0,355.0,,218.0,1.0,7.0,1.0
2015-08-31,,31.0,212.0,,161.0,17.0,10.0,
2015-09-01,,42.0,228.0,,119.0,10.0,6.0,
2015-09-02,,41.0,223.0,19.5,201.0,4.0,4.0,
2015-09-03,,47.0,448.0,,157.0,3.0,6.0,17.0
2015-09-04,,46.0,494.0,,187.0,3.0,3.0,
2015-09-05,,30.0,387.0,,137.0,9.0,,
2015-09-06,,49.0,394.0,,199.0,13.0,2.0,
2015-09-07,,39.0,467.0,,175.0,18.0,2.0,-2.0
2015-09-08,,33.0,569.0,,148.0,43.0,2.0,
2015-09-09,,33.0,319.0,,167.0,21.0,,
2015-09-10,,25.0,385.0,,210.0,20.0,5.0,
2015-09-11,,24.0,404.0,,185.0,34.0,,
2015-09-12,,31.0,485.0,,144.0,42.0,,
2015-09-13,,19.0,1135.0,,268.0,38.0,1.0,
2015-09-14,,21.0,983.0,,317.0,74.0,5.0,
2015-09-15,,28.0,1355.0,,305.0,71.0,1.0,
2015-09-16,,18.0,922.0,,176.0,70.0,,
2015-09-17,,10.0,923.0,,140.0,105.0,,
2015-09-18,,13.0,954.0,,222.0,85.0,,
2015-09-19,,23.0,1182.0,,217.0,111.0,,
2015-09-20,,16.0,1539.0,,273.0,107.0,,
2015-09-21,,27.0,2363.0,,246.0,125.0,1.0,
2015-09-22,,21.0,2603.0,,388.0,175.0,3.0,
2015-09-23,,21.0,1891.0,,239.0,165.0,,
2015-09-24,,21.0,1180.0,,201.0,168.0,1.0,
2015-09-25,,10.0,1073.0,,84.0,18.0,,
2015-09-26,,18.0,1317.0,,135.0,131.0,,
2015-09-27,,10.0,802.0,,192.0,54.0,,
2015-09-28,,5.0,2004.0,,382.0,115.0,,
2015-09-29,,18.0,1010.0,,123.0,16.0,,7.0
2015-09-30,,17.0,959.0,,150.0,95.0,,
2015-10-01,,4.0,846.0,,83.0,54.0,,
2015-10-02,,8.0,925.0,,103.0,90.0,1.0,
2015-10-03,,12.0,1129.0,,57.0,57.0,1.0,
2015-10-04,,35.0,1560.0,,136.0,43.0,2.0,7.0
2015-10-05,,10.0,584.0,,63.0,40.0,,
2015-10-06,,7.0,428.0,,53.0,105.0,,
2015-10-07,,9.0,384.0,,53.0,92.0,,
2015-10-08,,3.0,506.0,,28.0,61.0,,
2015-10-09,,9.0,529.0,,55.0,78.0,,
2015-10-10,,3.0,505.0,,62.0,42.0,,
2015-10-11,,13.0,678.0,,35.0,35.0,,
2015-10-12,,5.0,1209.0,,69.0,32.0,,1.0
2015-10-13,,9.0,739.0,,74.0,60.0,,
2015-10-14,,6.0,462.0,16.6,29.0,33.0,,
2015-10-15,,7.0,450.0,,54.0,21.0,,
2015-10-16,,,388.0,,13.0,10.0,,
2015-10-17,,7.0,343.0,,26.0,14.0,,
2015-10-18,,8.0,696.0,,52.0,37.0,,
2015-10-19,,2.0,438.0,16.1,35.0,55.0,,
2015-10-20,,2.0,592.0,,31.0,29.0,,
2015-10-21,,4.0,438.0,,17.0,15.0,,
2015-10-22,,5.0,441.0,,23.0,9.0,,
2015-10-23,,4.0,791.0,,14.0,9.0,,
2015-10-24,,,732.0,,39.0,32.0,,
2015-10-25,,1.0,708.0,,65.0,77.0,,
2015-10-26,,2.0,803.0,,17.0,54.0,,
2015-10-27,,,784.0,,21.0,16.0,,
2015-10-28,,,874.0,,25.0,43.0,,
2015-10-29,,1.0,489.0,,21.0,10.0,,
2015-10-30,,,355.0,,17.0,14.0,,
2015-10-31,,2.0,419.0,,4.0,,,
2015-11-01,,3.0,292.0,,13.0,12.0,,
2015-11-02,,1.0,296.0,,12.0,9.0,,
2015-11-03,,,310.0,,15.0,12.0,,
2015-11-04,,,158.0,,10.0,19.0,,
2015-11-05,,5.0,241.0,,8.0,8.0,,
2015-11-06,,6.0,76.0,,6.0,6.0,,
2015-11-07,,,147.0,,4.0,7.0,,
2015-11-08,,,80.0,,9.0,3.0,,
2015-11-09,,,55.0,,6.0,6.0,,
2015-11-10,,,29.0,,6.0,2.0,,
2015-11-11,,,49.0,,17.0,4.0,,
2015-11-12,,1.0,28.0,,1.0,,,
2015-11-13,,1.0,19.0,,1.0,,,
2015-11-14,,,26.0,,3.0,1.0,,
2015-11-15,,,36.0,,4.0,1.0,,
2016-04-15,,,3.0,8.4,,,,
2016-04-16,,,,8.8,,,,
2016-04-17,,,,8.8,,,,
2016-04-18,,,5.0,,,,,
2016-04-19,,,3.0,,5.0,,,
2016-04-20,,,7.0,,1.0,,,
2016-04-21,,,10.0,,1.0,,,
2016-04-22,,,5.0,,1.0,,,
2016-04-23,,,9.0,,1.0,,,
2016-04-24,,,11.0,,,,,
2016-04-25,,,12.0,,,,,
2016-04-26,,,7.0,,1.0,,,
2016-04-27,,,22.0,,1.0,,,
2016-04-28,,,32.0,,1.0,,,
2016-04-29,,,43.0,,1.0,,,
2016-04-30,,,25.0,,,,,
2016-05-01,,,47.0,,,,,
2016-05-02,,,32.0,,1.0,,,
2016-05-03,,5.0,135.0,,2.0,,,
2016-05-04,,1.0,162.0,,,,,1.0
2016-05-05,,2.0,256.0,,,,,
2016-05-06,,,133.0,,,,,
2016-05-07,,1.0,65.0,,,,,
2016-05-08,,1.0,382.0,,,,,
2016-05-09,,2.0,1142.0,,,,,
2016-05-10,,,866.0,,,,,
2016-05-11,,4.0,1096.0,,3.0,,,
2016-05-12,,6.0,1081.0,,2.0,,,
2016-05-13,,13.0,1271.0,,4.0,,,
2016-05-14,,1.0,967.0,,,,,
2016-05-15,1.0,2.0,515.0,,,,,
2016-05-16,3.0,1.0,443.0,,,,,
2016-05-17,,1.0,792.0,,1.0,,,
2016-05-18,,4.0,502.0,,,,,
2016-05-19,,5.0,302.0,,,,,
2016-05-20,,,352.0,,,,,
2016-05-21,,,365.0,,,,,
2016-05-22,,,184.0,,,,,
2016-05-23,,4.0,293.0,,,,1.0,
2016-05-24,,6.0,290.0,,,,,
2016-05-25,,10.0,381.0,,,,,
2016-05-26,,2.0,292.0,,,,5.0,
2016-05-27,,1.0,193.0,,1.0,,3.0,
2016-05-28,,3.0,242.0,,1.0,,,
2016-05-29,,1.0,227.0,,,,,
2016-05-30,,3.0,133.0,,2.0,,,
2016-05-31,,1.0,83.0,,,,,
2016-06-01,,4.0,120.0,,1.0,,,
2016-06-02,,1.0,223.0,,1.0,,,
2016-06-03,,5.0,115.0,,,,5.0,
2016-06-04,,5.0,206.0,,,,,
2016-06-05,,12.0,243.0,,1.0,,6.0,
2016-06-06,,8.0,228.0,,,,4.0,
2016-06-07,,8.0,232.0,,1.0,,22.0,
2016-06-08,,11.0,128.0,,1.0,,26.0,1.0
2016-06-09,,1.0,460.0,,,,91.0,
2016-06-10,,8.0,571.0,,2.0,,58.0,4.0
2016-06-11,,4.0,457.0,,1.0,,77.0,
2016-06-12,,4.0,815.0,,,,185.0,
2016-06-13,1.0,6.0,867.0,,3.0,,632.0,
2016-06-14,,4.0,492.0,,3.0,,509.0,
2016-06-15,,1.0,1067.0,,2.0,,1062.0,
2016-06-16,,3.0,921.0,,,,968.0,
2016-06-17,1.0,7.0,1180.0,,3.0,,1433.0,
2016-06-18,,3.0,660.0,,2.0,,439.0,
2016-06-19,,3.0,690.0,,4.0,,1113.0,
2016-06-20,,3.0,2142.0,,20.0,,2985.0,
2016-06-21,,7.0,1786.0,,19.0,,5353.0,2.0
2016-06-22,,6.0,1370.0,,18.0,,5465.0,2.0
2016-06-23,,6.0,1653.0,,2.0,,7614.0,
2016-06-24,,15.0,2845.0,,27.0,,13461.0,6.0
2016-06-25,,7.0,2192.0,,30.0,,8946.0,10.0
2016-06-26,,2.0,1925.0,,8.0,,11463.0,
2016-06-27,,5.0,2223.0,,14.0,,18877.0,13.0
2016-06-28,,3.0,2444.0,,30.0,,21628.0,1.0
2016-06-29,,7.0,2657.0,17.5,78.0,,25040.0,13.0
2016-06-30,,16.0,2812.0,,24.0,,24778.0,5.0
2016-07-01,,4.0,153.0,,4.0,,1751.0,
2016-07-02,,15.0,2852.0,,27.0,,21878.0,4.0
2016-07-03,,22.0,3030.0,,39.0,,23138.0,
2016-07-04,,18.0,2238.0,,44.0,,17375.0,71.0
2016-07-05,,4.0,1835.0,,19.0,,11976.0,57.0
2016-07-06,,11.0,2094.0,,42.0,,13236.0,14.0
2016-07-07,,7.0,2386.0,,28.0,,9290.0,10.0
2016-07-08,,17.0,2333.0,,40.0,,6125.0,1.0
2016-07-09,,26.0,2571.0,,27.0,,9091.0,134.0
2016-07-10,,24.0,2240.0,,35.0,,9782.0,47.0
2016-07-11,,25.0,1737.0,,52.0,,7091.0,12.0
2016-07-12,,25.0,2127.0,,40.0,,6247.0,9.0
2016-07-13,,22.0,1689.0,,26.0,,5596.0,11.0
2016-07-14,,20.0,1208.0,,31.0,,4042.0,3.0
2016-07-15,,16.0,1917.0,,39.0,,3637.0,5.0
2016-07-16,,36.0,1689.0,,58.0,,2318.0,3.0
2016-07-17,,13.0,1859.0,,46.0,,2344.0,18.0
2016-07-18,,18.0,1659.0,,57.0,,1776.0,9.0
2016-07-19,,25.0,860.0,,59.0,,1483.0,2.0
2016-07-20,,13.0,1694.0,,23.0,,1418.0,7.0
2016-07-21,,51.0,1650.0,,56.0,,1664.0,11.0
2016-07-22,,41.0,1458.0,,31.0,,1929.0,9.0
2016-07-23,,35.0,749.0,,37.0,,816.0,8.0
2016-07-24,,36.0,936.0,,47.0,,1170.0,
2016-07-25,,67.0,1384.0,,36.0,,782.0,1.0
2016-07-26,,70.0,633.0,,54.0,,607.0,
2016-07-27,,36.0,1016.0,,29.0,,858.0,6.0
2016-07-28,,88.0,704.0,,26.0,,203.0,2.0
2016-07-29,,55.0,890.0,,73.0,,510.0,1.0
2016-07-30,,110.0,1113.0,,21.0,,432.0,11.0
2016-07-31,,89.0,877.0,,20.0,,188.0,4.0
2016-08-01,,168.0,733.0,,80.0,,276.0,
2016-08-02,,92.0,407.0,,31.0,,217.0,5.0
2016-08-03,,117.0,449.0,,36.0,,97.0,1.0
2016-08-04,,103.0,232.0,,45.0,,69.0,9.0
2016-08-05,,80.0,485.0,,31.0,,70.0,16.0
2016-08-06,,100.0,481.0,,52.0,,87.0,
2016-08-07,,171.0,530.0,,77.0,,104.0,
2016-08-08,,90.0,283.0,,70.0,,78.0,
2016-08-09,,112.0,358.0,,30.0,,42.0,
2016-08-10,,105.0,292.0,,29.0,,31.0,14.0
2016-08-11,,74.0,169.0,,24.0,,32.0,
2016-08-12,,89.0,162.0,,24.0,,115.0,3.0
2016-08-13,,84.0,144.0,,60.0,1.0,35.0,4.0
2016-08-14,,111.0,143.0,,26.0,,29.0,3.0
2016-08-15,,147.0,451.0,,81.0,,51.0,1.0
2016-08-16,,192.0,283.0,,35.0,,24.0,29.0
2016-08-17,,125.0,212.0,,28.0,,29.0,8.0
2016-08-18,,226.0,207.0,,26.0,,13.0,4.0
2016-08-19,,187.0,140.0,,21.0,,14.0,2.0
2016-08-20,,145.0,138.0,,36.0,,7.0,
2016-08-21,,131.0,148.0,,27.0,,5.0,
2016-08-22,,144.0,122.0,,40.0,,5.0,
2016-08-23,,163.0,207.0,,21.0,,1.0,
2016-08-24,,254.0,280.0,,26.0,1.0,1.0,
2016-08-25,,184.0,249.0,,30.0,,3.0,
2016-08-26,,151.0,110.0,,18.0,,2.0,14.0
2016-08-27,,285.0,280.0,,15.0,,,1.0
2016-08-28,,164.0,176.0,,43.0,,,1.0
2016-08-29,,122.0,72.0,,32.0,,2.0,
2016-08-30,,88.0,81.0,,42.0,1.0,,
2016-08-31,,234.0,80.0,,40.0,12.0,2.0,
2016-09-01,,152.0,179.0,,26.0,19.0,,
2016-09-02,,137.0,190.0,,22.0,15.0,10.0,
2016-09-03,,99.0,151.0,,18.0,12.0,,
2016-09-04,,79.0,71.0,,27.0,7.0,,
2016-09-05,,109.0,95.0,,47.0,5.0,1.0,
2016-09-06,,109.0,114.0,,27.0,8.0,,4.0
2016-09-07,,122.0,114.0,,27.0,15.0,,
2016-09-08,,102.0,134.0,,7.0,6.0,,3.0
2016-09-09,,120.0,216.0,,57.0,7.0,,
2016-09-10,,146.0,446.0,,76.0,8.0,,
2016-09-11,,162.0,349.0,,69.0,34.0,,
2016-09-12,,132.0,379.0,,107.0,6.0,,
2016-09-13,,105.0,342.0,,67.0,14.0,,
2016-09-14,,188.0,479.0,18.5,113.0,15.0,,
2016-09-15,,91.0,619.0,,124.0,61.0,,
2016-09-16,,111.0,722.0,,46.0,31.0,,
2016-09-17,,130.0,1072.0,,128.0,29.0,,1.0
2016-09-18,,157.0,1455.0,,180.0,68.0,,8.0
2016-09-19,,86.0,1184.0,,141.0,32.0,2.0,
2016-09-20,,75.0,1067.0,,158.0,40.0,,2.0
2016-09-21,,65.0,649.0,,71.0,16.0,,
2016-09-22,,108.0,553.0,,85.0,25.0,,
2016-09-23,,144.0,782.0,,115.0,27.0,,
2016-09-24,,102.0,526.0,,171.0,38.0,,
2016-09-25,,106.0,837.0,,152.0,75.0,,1.0
2016-09-26,,44.0,822.0,,52.0,89.0,,
2016-09-27,,90.0,533.0,,74.0,20.0,1.0,
2016-09-28,,65.0,840.0,,95.0,45.0,,
2016-09-29,,83.0,593.0,,99.0,43.0,,5.0
2016-09-30,,44.0,366.0,,75.0,35.0,,
2016-10-01,,53.0,506.0,,82.0,28.0,,
2016-10-02,,53.0,360.0,,62.0,68.0,,
2016-10-03,,19.0,413.0,,56.0,18.0,1.0,
2016-10-04,,19.0,288.0,,44.0,18.0,,
2016-10-05,,29.0,350.0,,35.0,23.0,,
2016-10-06,,6.0,302.0,,17.0,17.0,,
2016-10-07,,23.0,207.0,,32.0,31.0,,
2016-10-08,,20.0,322.0,,22.0,11.0,,
2016-10-09,,9.0,315.0,,42.0,3.0,,
2016-10-10,,11.0,427.0,,30.0,9.0,,
2016-10-11,,12.0,275.0,,12.0,14.0,,
2016-10-12,,6.0,153.0,,11.0,4.0,,
2016-10-13,,5.0,216.0,,11.0,21.0,,
