date,inflow(m3/d),storage(m3),wse(m),avg air temperature (C),min air temperature (C),max air temperature (C)
1982-01-01,320672.1291264,117059718.96000001,876.805968,-6.244374399999996,-9.311065599999997,-2.9332367999999978
1982-01-02,615459.5315712,117670291.56,876.876072,-7.8832764,-10.555519999999998,-4.7999183999999975
1982-01-03,870808.2011136,118536194.52,877.0193280000001,-6.199929599999997,-8.922173599999999,-4.3332479999999975
1982-01-04,598186.73664,119129498.4,877.104672,-7.049936399999998,-8.7666168,-5.733259199999997
1982-01-05,451416.9111552,119576018.16,877.16868,-13.9333248,-23.3167332,-7.522162399999997
1982-01-06,372466.0482048,119943595.2,877.205256,-18.0444688,-25.41675,-10.0888496
1982-01-07,599434.4881152,120538132.56,877.3058400000001,-10.677743199999998,-14.216660399999999,-0.2109927999999961
1982-01-08,562417.8610175999,121095665.52,877.385088,-0.6832187999999988,-4.955475199999999,1.8945796000000001
1982-01-09,418119.072768,121508881.32000001,877.42776,-4.788807199999999,-6.977713599999998,-1.4554471999999983
1982-01-10,643839.7612032001,122147823.96000001,877.5344400000001,-5.449923599999996,-9.622179199999998,2.2056932000000025
1982-01-11,566136.649728,122709057.36,877.613688,0.15567680000000195,-6.744378399999999,3.216812400000002
1982-01-12,506929.618944,123211083.72,877.6746480000002,-3.0110151999999992,-10.011071199999998,1.8945796000000001
1982-01-13,646310.7984384,123852493.32000001,877.7752320000001,3.4612587999999995,1.816801200000004,5.550164400000003
1982-01-14,483466.9980672,124328616.60000001,877.842288,2.8668096,1.583466000000005,4.694602000000003
1982-01-15,590798.0906496,124914519.60000001,877.924584,0.7112368000000018,-3.6332423999999968,3.916818000000003
1982-01-16,1244522.0007936,126151700.04,878.0983200000001,-2.5054555999999977,-5.266588799999997,0.7279036000000048
1982-01-17,1630590.9866496,127774959.72,878.323872,-1.027666,-1.766560799999997,0.8834604000000041
1982-01-18,1684880.4086783999,129452492.52,878.5555200000001,-4.483249199999998,-9.855514399999999,1.583466000000005
1982-01-19,1005247.3061376,130452844.8,878.69268,-8.688838399999998,-13.433320799999999,-3.3999071999999977
1982-01-20,525425.6996352,130973373.36,878.750592,-5.199921599999998,-6.277707999999999,-3.944355999999999
1982-01-21,525425.6996352,131493901.92,878.7597360000001,-6.855490399999997,-11.177747199999999,-2.466566399999998
1982-01-22,524177.94815999997,132013197.0,878.9060400000001,-6.866601599999997,-8.999951999999999,-5.811037599999999
1982-01-23,1286358.3737855998,133279980.96000001,879.015768,4.561267600000004,0.8056820000000045,9.050192400000004
1982-01-24,2281158.8195328,135468174.48,879.375432,0.07789840000000225,-3.088793599999997,2.5945852000000045
1982-01-25,1465153.8204672,136906412.16,879.567456,-0.8609979999999986,-2.9332367999999978,4.305710000000001
1982-01-26,1435623.7022207999,138324914.16,879.7564320000001,0.01678680000000199,-1.533225599999998,2.2056932000000025
1982-01-27,1391242.894848,139701477.84,879.9393120000001,-1.7110047999999978,-3.088793599999997,0.5723468000000018
1982-01-28,1026165.4926336,140715398.4,880.073424,-1.3276683999999968,-5.0332535999999966,2.050136400000003
1982-01-29,725212.7299584,141430816.8,880.1679120000001,1.583466000000005,-0.5998847999999981,2.983477200000003
1982-01-30,770841.2888064,142191873.96,880.268496,2.839031600000002,-1.0665551999999998,6.794618800000002
