date,computed flow(m3/d),inflow(m3/d),wse(m),storage(m3),power discharge (m3/d),outflow(m3/d)
2003-05-31,37042316.09856,58135921.772544004,761.3081040000001,37866664.194,3617794.2380544,33518029.824
2003-06-01,32841797.455872,49228664.3739648,761.292864,37798243.058400005,3700439.424,29358858.24
2003-06-02,29256322.4275968,44551578.064895995,761.295912,37811947.0212,3700439.424,25689000.96
2003-06-03,26572580.264448,40438108.4368896,761.3050559999999,37852984.9008,3733737.2623872,22973306.5728
2003-06-04,24987544.4395008,36359698.1787648,761.3050559999999,37852984.9008,3765811.8150144,21431966.5152
2003-06-05,24291396.979199998,32896478.329344,761.3172480000001,37907763.7476,3749786.7715584002,20649063.6288
2003-06-06,24574342.975488,33611390.9932032,761.320296,37921455.3756,3749786.7715584002,20967117.9264
2003-06-07,25784001.3321216,31938596.6478336,761.3172480000001,37907763.7476,3749786.7715584002,22165937.9712
2003-06-08,27199220.6278656,34481171.6342784,761.3172480000001,37907763.7476,3716488.9331711996,23536018.0224
2003-06-09,27281865.813811198,33485661.682790402,761.3172480000001,37907763.7476,3749786.7715584002,23584949.4528
2003-06-10,27001317.457612798,31982194.55232,761.3142,37894072.1196,3749786.7715584002,23242429.44
2003-06-11,26076978.2716416,30708142.43328,761.3233440000001,37935196.3428,3765811.8150144,22239335.1168
2003-06-12,24618112.1399808,27495671.698944002,761.3142,37894072.1196,3749786.7715584002,20844789.3504
2003-06-13,23504041.3326336,25321476.9862656,761.3081040000001,37866664.194,3765811.8150144,19719366.4512
2003-06-14,22080821.748019196,24439487.953305602,761.3233440000001,37935196.3428,3765811.8150144,18202492.1088
2003-06-15,20794438.9085184,22766228.7593472,761.3172480000001,37907763.7476,3749786.7715584002,17003672.064
2003-06-16,20099612.5968384,21864936.277094398,761.3172480000001,37907763.7476,3733737.2623872,16294166.3232
2003-06-17,18951436.5825024,21250748.9627136,761.3172480000001,37907763.7476,3700439.424,15144277.7088
2003-06-18,18782035.9704576,21766657.499135997,761.311152,37880343.4872,3783084.6099456,14997483.4176
2003-06-19,19152128.844288,19745006.520729598,761.3172480000001,37907763.7476,3765811.8150144,15315537.7152
2003-06-20,19060357.9465728,18659291.4772992,761.3172480000001,37907763.7476,3783084.6099456,15242140.5696
2003-06-21,18472006.4274432,16839751.77216,761.302008,37839268.6032,3765811.8150144,14728360.5504
2003-06-22,16687403.7636096,15468423.969484799,761.3142,37894072.1196,3783084.6099456,12820034.7648
2003-06-23,14957726.6304,13562887.2754176,761.3142,37894072.1196,3799109.6534015997,11131900.416
2003-06-24,13742563.487846399,10818641.3985792,761.311152,37880343.4872,3815159.1625728,9933080.371199999
2003-06-25,12916087.1626752,9831547.65312,761.3142,37894072.1196,3815159.1625728,9101246.0544
2003-06-26,12373095.079526398,9419765.2005888,761.3233440000001,37935196.3428,3832431.957504,8538534.6048
2003-06-27,12089023.660339199,9418541.9148288,761.3142,37894072.1196,3815159.1625728,8342808.8832
2003-06-28,11985827.2736256,9301033.084723199,761.320296,37921455.3756,3832431.957504,8196014.592
2003-06-29,11850654.1971456,7897190.3465472,761.311152,37880343.4872,3799109.6534015997,8122617.4464
2003-06-30,11740313.821593601,8086873.036492799,761.3294400000001,37962653.607599996,3832431.957504,7877960.2944
2003-07-01,11653656.2583552,8174337.968332799,761.3142,37894072.1196,3848457.00096,7951357.4399999995
2003-07-02,11414968.740864,6037698.1284864005,761.326392,37948900.3056,3848457.00096,7584371.712
2003-07-03,11307931.236863999,7588848.9378816,761.3233440000001,37935196.3428,3848457.00096,7535440.2816
2003-07-04,10975099.6472832,5673648.2863104,761.3233440000001,37935196.3428,3848457.00096,7168454.5536
2003-07-05,10735262.2411776,5763486.392524799,761.3142,37894072.1196,3848457.00096,6972728.8319999995
2003-07-06,10536037.922303999,5472319.9159296,761.3142,37894072.1196,3864506.5101312,6752537.3952
2003-07-07,10345131.9465984,5087033.83296,761.311152,37880343.4872,3864506.5101312,6556811.6736
2003-07-08,10154813.1480576,4907528.8805376,761.3172480000001,37907763.7476,3881754.8393471995,6312154.5216
2003-07-09,10039946.6151936,5478020.4275712,761.3142,37894072.1196,3864506.5101312,6214291.6608
2003-07-10,9768499.5050496,4632093.858816,761.3172480000001,37907763.7476,3897804.3485184,5920703.0784
2003-07-11,9678954.987417601,4171649.098752,761.3142,37894072.1196,3881754.8393471995,5847305.9328
2003-07-12,9683260.9532928,4315213.9155456,761.335536,37990098.537599996,3897804.3485184,5749443.072
2003-07-13,9528319.5789312,4032977.4249984003,761.335536,37990098.537599996,3897804.3485184,5676045.9264
2003-07-14,9395935.593983999,4415523.3478656,761.3294400000001,37962653.607599996,3913829.3919744,5578183.0656
2003-07-15,9314562.6252288,3612901.0950144,761.3233440000001,37935196.3428,3897804.3485184,5504785.92
2003-07-16,8993156.5246464,3379889.6234496,761.326392,37948900.3056,3897804.3485184,5113334.4768
2003-07-17,8864638.1227008,4139256.4918271997,761.3142,37894072.1196,3881754.8393471995,5064403.0464
2003-07-18,8786298.9026304,2875944.8217599997,761.320296,37921455.3756,3881754.8393471995,4917608.7552
2003-07-19,8943270.931353599,3163808.4268032,761.3172480000001,37907763.7476,3897804.3485184,5113334.4768
2003-07-20,8868112.2542592,3317037.2011007997,761.3142,37894072.1196,3897804.3485184,5039937.3312
2003-07-21,8740254.426624,2624877.6523776003,761.3142,37894072.1196,3881754.8393471995,4942074.4704
2003-07-22,8591576.2753536,2704660.3496448,761.320296,37921455.3756,3897804.3485184,4819745.8944
2003-07-23,8561850.431385601,3156664.4379648,761.3416320000001,38017592.8068,3897804.3485184,4721883.0336
2003-07-24,8447130.6928128,2202428.1480192,761.3142,37894072.1196,3651092.0764416,4819745.8944
2003-07-25,8532271.3817088,4053308.4343296,761.332488,37976369.905200005,3913829.3919744,4697417.3184
2003-07-26,8540614.190592,2492762.7902976,761.3142,37894072.1196,3765811.8150144,4868677.3248
2003-07-27,8724400.643174399,3255334.6673664,761.3416320000001,38017592.8068,3783084.6099456,4893143.04
2003-07-28,8472648.4337664,3153997.6750080003,761.326392,37948900.3056,3913829.3919744,4795280.1792
2003-07-29,8304324.3131904,2313771.6178944,761.3142,37894072.1196,3864506.5101312,4624020.1728
2003-07-30,8165946.2280192,2705345.3896704,761.3142,37894072.1196,3815159.1625728,4428294.4512
2003-07-31,8219990.992896,1961979.0990336,761.311152,37880343.4872,3783084.6099456,4477225.8816
2003-08-01,8581789.9892736,1349039.536128,761.3294400000001,37962653.607599996,3799109.6534015997,4746348.7488
2003-08-02,8918682.8875776,2068723.0144512,761.3294400000001,37962653.607599996,3913829.3919744,5162265.9072
2003-08-03,9128990.1754368,2422668.5162496,761.3294400000001,37962653.607599996,3897804.3485184,5382457.344
2003-08-04,9304678.476288,2706984.5925888,761.3172480000001,37907763.7476,3881754.8393471995,5602648.7808
2003-08-05,9245740.5683712,2223444.1973759998,761.3142,37894072.1196,3897804.3485184,5504785.92
2003-08-06,9212222.538547201,2012011.4866175998,761.3142,37894072.1196,3897804.3485184,5455854.4896
2003-08-07,9395984.5254144,1756564.9542144001,761.335536,37990098.537599996,3913829.3919744,5553717.3504
2003-08-08,9520882.0015104,2323313.2468224,761.3172480000001,37907763.7476,3897804.3485184,5871771.648
2003-08-09,9585128.9696256,1748491.2681983998,761.3142,37894072.1196,3897804.3485184,5871771.648
2003-08-10,9366209.750016,1697871.7034496,761.3142,37894072.1196,3897804.3485184,5627114.496
2003-08-11,9335309.5517184,1496078.4844799999,761.3294400000001,37962653.607599996,3147783.3833471998,5529251.6352
2003-08-12,9611356.21632,1882661.2503552,761.3142,37894072.1196,3881754.8393471995,5945168.7935999995
2003-08-13,9623368.8824832,1545939.6120576,761.326392,37948900.3056,3897804.3485184,5822840.2176
2003-08-14,9290170.3071744,2401848.1926144,761.311152,37880343.4872,3897804.3485184,5627114.496
2003-08-15,8328912.3569664005,700208.7690239999,761.3233440000001,37935196.3428,3881754.8393471995,4526157.312
2003-08-16,8320104.699494399,1994322.7745279998,761.320296,37921455.3756,3897804.3485184,4599554.4576
2003-08-17,8304079.6560384,1124909.1191808,761.3142,37894072.1196,3913829.3919744,4599554.4576
2003-08-18,8306819.8161408,643423.8440448,761.3142,37894072.1196,3897804.3485184,4575088.7424
2003-08-19,8281546.7323392,2540373.0720768,761.3142,37894072.1196,3897804.3485184,4550623.0272
2003-08-20,8057954.561126401,2103072.878592,761.3142,37894072.1196,3733737.2623872,4330431.5904
2003-08-21,7310649.2903424,1296071.26272,761.3142,37894072.1196,3157716.4637184003,3571994.4192
2003-08-22,7501873.3203456,1708024.9752576,761.3233440000001,37935196.3428,3321759.0841344,3718788.7103999997
2003-08-23,8191879.8861312,3046006.0081152,761.3172480000001,37907763.7476,3832431.957504,4477225.8816
2003-08-24,7933057.0850304,1701443.6978688,761.311152,37880343.4872,3667141.5856128,4232568.7296
2003-08-25,7565117.1941376,2034348.6845952,761.3142,37894072.1196,3404404.27008,3816651.5712
2003-08-26,7451082.4955904,1713921.2126208,761.3142,37894072.1196,3321759.0841344,3718788.7103999997
2003-08-27,7470606.13632,2416968.0046079997,761.3172480000001,37907763.7476,3355056.9225215996,3743254.4255999997
2003-08-28,7513127.5493376,2581646.7336192,761.3233440000001,37935196.3428,3388379.226624,3841117.2864
2003-08-29,7263014.542848,920865.0544128,761.311152,37880343.4872,3355056.9225215996,3767720.1408
2003-08-30,7075558.232985601,1549511.6064768,761.311152,37880343.4872,3092344.072704,3523062.9888
2003-08-31,6996803.0957568,1117373.6788992,761.320296,37921455.3756,2993649.3775871997,3400734.4128
2003-09-01,7000913.335910399,1632964.161024,761.3294400000001,37962653.607599996,3075071.2777728,3498597.2736
2003-09-02,6712682.7451392,2742092.8939008,761.311152,37880343.4872,3108369.1161599997,3547528.704
2003-09-03,5593376.2747392,1957452.9417216,761.3050559999999,37852984.9008,1792235.9669759998,2334029.23008
2003-09-04,5402763.887616,1362715.8709248,761.3172480000001,37907763.7476,1480175.7696,2008635.21792
2003-09-05,5450276.306534399,1883028.2360832,761.326392,37948900.3056,1562820.9555455998,2072246.07744
2003-09-06,5429553.84576,1556288.6095872,761.326392,37948900.3056,1529523.1171584,2096711.7926399999
2003-09-07,5346419.3455104,2612546.9319168,761.3172480000001,37907763.7476,1612168.3031040002,2057566.64832
2003-09-08,5335776.7593984,1661589.047808,761.3172480000001,37907763.7476,1480175.7696,2003742.07488
2003-09-09,5302674.6467328,2642786.555904,761.3172480000001,37907763.7476,1644218.3900159998,2064906.36288
2003-09-10,5210585.69472,1654151.4703872,761.332488,37976369.905200005,1776210.92352,2157876.08064
2003-09-11,5031349.8651648,2319031.7466624,761.3172480000001,37907763.7476,1841583.3145344001,2219040.36864
2003-09-12,4795182.3163392,1881437.9645952,761.326392,37948900.3056,1609697.2658688,1957257.216
2003-09-13,4571369.9536896,1523577.9483648,761.3233440000001,37935196.3428,1562820.9555455998,1920558.6432
2003-09-14,4426606.3168512,1629123.0437375999,761.326392,37948900.3056,1348183.2360959998,1749298.6368
2003-09-15,4284607.3058303995,1763048.3687424,761.326392,37948900.3056,1168115.572224,1619630.3462399999
2003-09-16,4292093.8146816,1420919.8073856,761.335536,37990098.537599996,1282810.8450816001,1617183.7747199999
2003-09-17,4241523.1813632,1519981.4882304,761.332488,37976369.905200005,1233487.9632384,1626970.0607999999
2003-09-18,4248055.527321599,1607446.4200704,761.3233440000001,37935196.3428,1414803.3785855998,1744405.49376
2003-09-19,4265230.459392,1976267.0767104,761.332488,37976369.905200005,1480175.7696,1810462.9248
2003-09-20,4133604.911616,1646787.290112,761.3294400000001,37962653.607599996,1446877.9312127999,1754191.77984
2003-09-21,3968608.1283071996,2485202.8843008,761.3172480000001,37907763.7476,1316133.149184,1641649.48992
2003-09-22,3996963.892224,1718789.8899456,761.3142,37894072.1196,1316133.149184,1629416.63232
2003-09-23,3967189.1168255997,1710153.49248,761.3172480000001,37907763.7476,1298860.3542527999,1604950.9171199999
2003-09-24,3964669.14816,1486903.84128,761.326392,37948900.3056,1365456.0310272,1644096.06144
2003-09-25,3910869.0404352,2195235.2277504,761.3233440000001,37935196.3428,1496200.8130559998,1768871.20896
2003-09-26,3830205.5774208,1584228.4563455998,761.3233440000001,37935196.3428,1397530.5836544,1678348.06272
2003-09-27,3609940.7434752,1792774.2127103999,761.3142,37894072.1196,1200165.659136,1497301.77024
2003-09-28,3526683.9146496,1846451.9918592002,761.3233440000001,37935196.3428,986775.6911615999,1330934.90688
2003-09-29,3537448.8293376,1621098.289152,761.320296,37921455.3756,1069420.8771072,1396992.33792
2003-09-30,3667288.379904,1443672.9225216,761.3294400000001,37962653.607599996,1200165.659136,1504641.4848
2003-10-01,3765762.883584,2253145.5756288003,761.3142,37894072.1196,1529523.1171584,1798230.0672
2003-10-02,3748269.8972159997,1438975.5052031998,761.3172480000001,37907763.7476,1332158.19264,1675901.4912
2003-10-03,3790644.5159424,1922222.3118335998,761.3172480000001,37907763.7476,1298860.3542527999,1717493.20704
2003-10-04,3714776.3331071995,1878159.5587584,761.3050559999999,37852984.9008,1381505.5401984,1695474.06336
2003-10-05,3710788.4215296,1867419.1097855999,761.3142,37894072.1196,1118768.2246655999,1595164.63104
2003-10-06,3889901.9225088,1442009.253888,761.338584,38003864.1744,1199676.344832,1702813.77792
2003-10-07,3668878.651392,1872263.3213952,761.332488,37976369.905200005,1332158.19264,1624523.4892799999
2003-10-08,3638908.1502719996,1864214.1010944,761.3172480000001,37907763.7476,1332158.19264,1634309.77536
2003-10-09,3654761.9337215996,1995399.2659968,761.3172480000001,37907763.7476,1266785.8016255999,1582931.77344
2003-10-10,3669955.1428608,1072405.6943615999,761.3172480000001,37907763.7476,1298860.3542527999,1595164.63104
2003-10-11,3665600.2455552,2027889.7357824,761.3233440000001,37935196.3428,1249513.0066944,1563359.20128
2003-10-12,3751915.2887808,1411378.1784576,761.320296,37921455.3756,1414803.3785855998,1693027.49184
2003-10-13,3879993.3078528,2208055.2625152,761.320296,37921455.3756,1545548.1606144,1808016.35328
2003-10-14,3562991.0360064,2603714.8087296,761.320296,37921455.3756,1513473.6079872,1783550.63808
2003-10-15,2755549.0372607997,3772588.8181248,761.3081040000001,37866664.194,1858856.1094656,2091818.6496
2003-10-16,2417432.8531968,1729530.3389183998,761.3294400000001,37962653.607599996,1529523.1171584,1771317.78048
2003-10-17,2445103.577088,2178133.6928256,761.3142,37894072.1196,1742913.0851328,1969490.0736
2003-10-18,2206367.1281664,2284265.9653632,761.311152,37880343.4872,1414803.3785855998,1678348.06272
2003-10-19,2103684.521472,1905194.1740544,761.320296,37921455.3756,1249513.0066944,1519320.91392
2003-10-20,2084014.0864511998,1900423.3595904,761.320296,37921455.3756,1348183.2360959998,1582931.77344
2003-10-21,2091525.0610176,1880483.8017024,761.326392,37948900.3056,1356623.90784,1570698.91584
2003-10-22,2052086.3281152,1579164.0532992,761.335536,37990098.537599996,1710838.5325056,1817802.63936
2003-10-23,1973306.7251711998,1786364.195328,761.3233440000001,37935196.3428,1957526.3388672,2028207.79008
2003-10-24,1998848.93184,1852103.5720704,761.3233440000001,37935196.3428,1973575.8480383998,1998848.93184
2003-10-25,1999313.7804288,1364379.5395584,761.3142,37894072.1196,1989600.8914944,2040440.64768
2003-10-26,2032122.304512,1581855.2819712,761.3172480000001,37907763.7476,2038948.2390528,2018421.504
2003-10-27,2036526.133248,2014458.0581375998,761.3142,37894072.1196,1973575.8480383998,2050226.93376
2003-10-28,2068307.0972928,1256730.3926783998,761.311152,37880343.4872,2006873.6864256,2082032.36352
2003-10-29,2011595.5694592001,3120699.8366207997,761.3172480000001,37907763.7476,1924228.50048,1984169.50272
2003-10-30,2175687.1213056,1130585.1651072,761.338584,38003864.1744,2006873.6864256,2079585.792
2003-10-31,2149582.2031872,1853571.5149824,761.3416320000001,38017592.8068,2022898.7298816,2135856.93696
2003-11-01,2105910.9015552,541475.2088064,761.335536,37990098.537599996,2006873.6864256,2133410.36544
2003-11-02,1993417.5430655999,1588069.573632,761.3294400000001,37962653.607599996,1957526.3388672,2020868.07552
2003-11-03,2184347.9844864,2260803.3444864,761.353824,38072309.9796,1989600.8914944,2074692.64896
2003-11-04,2190048.496128,1691143.6317696,761.3142,37894072.1196,2204238.610944,2368281.23136
2003-11-05,2080221.9005952,1288878.3424512,761.2898160000001,37784600.769600004,2072246.07744,2189681.5104
2003-11-06,1853473.6521216,1295753.2084224,761.292864,37798243.058400005,1825558.2710783998,1839821.78304
2003-11-07,1901401.9881983998,1434106.8278784,761.3142,37894072.1196,1792235.9669759998,1805569.78176
2003-11-08,2216838.454272,1887725.6534016,761.3599200000001,38099828.918400005,1940253.543936,2011081.78944
2003-11-09,2300731.3916928,2779256.3152896,761.3416320000001,38017592.8068,2006873.6864256,2382960.66048
2003-11-10,2315239.5608064,2423500.3505664,761.3233440000001,37935196.3428,2022898.7298816,2397640.0896
2003-11-11,2450094.5829888,4188163.456512,761.335536,37990098.537599996,2006873.6864256,2395193.51808
2003-11-12,2489533.3158911997,1771831.5604992001,761.3233440000001,37935196.3428,2006873.6864256,2544434.3808
2003-11-13,2270956.6162944,2148750.3688704,761.3294400000001,37962653.607599996,2022898.7298816,2243506.08384
