date,avg gain (m3/d),computed flow(m3/d),inflow(m3/d),wse(m),outflow(m3/d),total avg discharge (m3/d),spill(m3/d),storage(m3)
1988-06-06,,8102261.9713536,12602461.159526398,931.060368,8000288.870399999,,,324948390.58320004
1988-06-07,,8227012.6531584,10829528.6418432,931.066464,8171548.8768,,,325016231.9832
1988-06-08,,8059471.4354688,9392755.051008001,931.04208,8318343.168,,,324744792.3744
1988-06-09,,7755411.5269631995,8212088.5668864,930.9872160000001,8367274.5984,,,324145358.0988
1988-06-10,,8367470.3241216,7914854.5929216,930.990264,8342808.8832,,,324173654.13
1988-06-11,,9210803.527065601,8505138.903552,931.066464,8367274.5984,,,325016231.9832
1988-06-12,,8621644.6393344,6223662.0297216,931.0908480000002,8367274.5984,,,325282009.9188
1988-06-13,,8445711.6813312,8251502.834073599,931.099992,8342808.8832,,,325389483.0312
1988-06-14,,7660851.5377152,6362896.414924799,931.029888,8440671.743999999,,,324614734.24320006
1988-06-15,,7656521.1061248,6806998.0772352,930.947592,8563000.32,,,323704277.9856
1988-06-16,,8635247.5769856,6352645.280256,930.953688,8563000.32,,,323772119.3856
1988-06-17,,8832979.487232,6285804.9463296,930.971976,8636397.4656,,,323964431.2524
1988-06-18,,9685046.9505024,6224004.5497344,931.0573200000001,8734260.3264,,,324920106.8868
1988-06-19,,9262597.446144,5976827.4290688,931.106088,8734260.3264,,,325451650.4232
1988-06-20,,5050115.0687232,5818509.7860096,930.764712,8807657.472,,,321683369.0232
1988-06-21,,3573658.0878336,5822375.3690112,930.2770320000001,8929986.048,,,316322899.3044
1988-06-22,,6052426.4890368,5523624.520703999,929.999664,9076780.3392,,,313301453.04
1988-06-23,,9830495.6273664,4452711.2349696,930.0606240000001,9174643.2,,,313959107.5716
1988-06-24,,10696484.0825856,3975409.5971328,930.1886400000001,9296971.776,,,315363621.9084
1988-06-25,,11121380.158464,3761872.8348672,930.353232,9321437.4912,,,317160765.264
1988-06-26,,10234840.5024768,3721504.4047871996,930.43248,9370368.9216,,,318032132.5404
1988-06-27,,8364436.5754368,3049113.1539455997,930.353232,9248040.3456,,,317160765.264
1988-06-28,,6801958.139904,2780332.8067584,930.152064,9003383.193599999,,,314967909.1896
1988-06-29,,6082421.455871999,2535553.3261824,929.89908,8856588.9024,,,312201349.2324
1988-06-30,,6127095.8518272005,3089506.0497407997,929.6582880000001,8734260.3264,,,309594290.574
1988-07-01,,5973720.2832384,2776124.7037440003,929.4327360000001,8416206.0288,,,307158574.6224
1988-07-02,,5911406.106624,2650835.7762048,929.1980400000001,8416206.0288,,,304647147.6684
1988-07-03,,5771266.4899584,2495600.8132607997,928.951152,8416206.0288,,,301997533.95
1988-07-04,,5825091.0633984,2460149.991936,928.7134080000001,8367274.5984,,,299458785.414
1988-07-05,,5825580.3777024,2060380.205568,928.48176,8293877.4528,,,296998350.5232
1988-07-06,,5759131.4952192,2452834.7430912,928.2501120000001,8220480.3072,,,294545254.8384
1988-07-07,,5750837.6177664,2475025.1467776,928.021512,8147083.1616,,,292140967.95720005
1988-07-08,,5696694.9900288,1968413.5821311998,927.771576,8318343.168,,,289523079.3444
1988-07-09,,5751620.5206528,2047193.1850752,927.5246880000001,8342808.8832,,,286934744.9124
1988-07-10,,5675630.0092416,2046679.4050559998,927.265608,8367274.5984,,,284252345.2956
1988-07-11,,5561326.187827201,2097127.7097983998,927.00348,8269411.7376,,,281537517.4896
1988-07-12,,5640619.5707904,2161130.0207616,926.750496,8244946.0224,,,278927103.7656
1988-07-13,,5555723.5390464,1256608.0641024,926.494464,8196014.592,,,276290675.94839996
1988-07-14,,5537178.526924799,2257598.3357952,926.2353840000001,8171548.8768,,,273649178.5284
1988-07-15,,5476797.1418111995,1522550.3883264002,925.96716,8196014.592,,,270925148.9616
1988-07-16,,5420574.9282816,1865853.3040127999,925.69284,8196014.592,,,268144083.2796
1988-07-17,,5417957.0967552,1800016.0644096,925.415472,8220480.3072,,,265345909.23
1988-07-18,,5355887.5772928,1696575.020544,925.132008,8196014.592,,,262513900.824
1988-07-19,,5377980.1181184,1796444.0699904,924.8485440000001,8196014.592,,,259689367.3068
1988-07-20,,5308864.4726784,1297808.3284992,924.5559360000001,8220480.3072,,,256785632.0388
1988-07-21,,5223112.1409024,1725175.4416128,924.254184,8196014.592,,,253813154.9304
1988-07-22,,5235344.9985024,1647643.590144,923.9463360000001,8269411.7376,,,250780866.3768
1988-07-23,,5305586.0668415995,1733175.7304832,923.644584,8244946.0224,,,247839016.57680002
1988-07-24,,5235956.6413824,1695425.1319296,923.333688,8244946.0224,,,244829843.4384
1988-07-25,,5186511.4309632,1676390.805504,923.016696,8244946.0224,,,241770985.7256
1988-07-26,,5194193.665536,1590369.3508608,922.69056,8318343.168,,,238640413.4856
1988-07-27,,5170510.8532224,1723242.650112,922.3522320000001,8391740.3136,,,235426211.3016
1988-07-28,,5144870.7836927995,1623618.2578176,922.010856,8391740.3136,,,232182590.6196
1988-07-29,,5082923.592806401,1536667.1059968001,921.6664320000001,8318343.168,,,228957015.75
1988-07-30,,5032181.6994816,1463734.8089856,921.315912,8318343.168,,,225683051.46
1988-07-31,,5041698.862694399,1451501.9513856,920.9623440000001,8342808.8832,,,222390695.9832
1988-08-01,,4543943.8869504,1778412.8378879998,920.5478160000001,8367274.5984,,,218573174.06160003
1988-08-02,,3631910.9557248,1631080.3009535999,920.0327040000001,8342808.8832,,,213861268.1268
1988-08-03,,3002383.6379136,1590100.2279935998,919.4566320000001,8220480.3072,,,208654761.38160002
1988-08-04,,2689638.4005119996,1561891.258368,918.8470320000001,8147083.1616,,,203190395.6424
1988-08-05,,2534745.9575807997,1457447.1201792,918.216096,8122617.4464,,,197611242.2544
1988-08-06,,2731915.1563776,1760308.20864,917.6034480000001,8073686.016,,,192259135.53
1988-08-07,,2681197.7287680004,1617746.4861696,916.97556,8098151.7312,,,186838262.2956
1988-08-08,,2670775.3340928,1813619.0020607999,916.3385280000001,8098151.7312,,,181408248.9744
1988-08-09,,2620424.8922111997,1638517.8783744,915.686256,8098151.7312,,,175924196.8944
1988-08-10,,2587714.2309888,1566564.2099711997,915.0248400000002,8073686.016,,,170429832.9216
1988-08-11,,2545168.352256,1489986.5213952,914.3512320000001,8049220.3008,,,164920321.8144
1988-08-12,,2586955.7938176002,1608473.9801088,913.6837200000001,7975823.1552,,,159526523.466
1988-08-13,,2546440.5694464,1439171.2309248,913.016208,7853494.5792,,,154215417.6168
1988-08-14,,2549988.0981504,1541927.2347648,912.348696,7780097.4336,,,148978209.5544
1988-08-15,,2605427.4087936003,1554429.215232,911.6750880000001,7829028.864,,,143765165.3652
1988-08-16,,2984768.3229696,1990481.6572416,911.0502480000001,7755631.7184,,,138994101.7296
1988-08-17,,2060160.0141311998,997247.0172672,910.291296,7755631.7184,,,133295103.4248
1988-08-18,,2523320.4685823997,1492359.6957696,909.5811120000001,7780097.4336,,,128033225.7624
1988-08-19,,2394532.9437696,1286480.7023616,908.86788,7584371.712,,,122851845.00479999
1988-08-20,,2456871.5860992,1385028.6031872,908.1516,7584371.712,,,117725798.16
1988-08-21,,2464651.6835328,1385615.7803520001,907.4292240000001,7559905.9968,,,112641467.6088
1988-08-22,,2482927.5727872,1445043.0025728,906.697704,7535440.2816,,,107588270.0928
1988-08-23,,2456822.6546688,1367560.0825344,905.960088,7462043.136,,,102581056.7112
1988-08-24,,2476713.2811264,1434645.0736127999,905.216376,7437577.4207999995,,,97617298.83
1988-08-25,,2437225.6167936,1372428.7598592,904.4574240000001,7413111.7056,,,92648755.0464
1988-08-26,,2395022.2580736,1258027.075584,903.6832320000001,7364180.2752,,,87671527.5636
1988-08-27,,2449629.7344,1365774.0853248,902.9090400000001,7339714.56,,,82792115.0448
1988-08-28,,2439036.0797184,1338715.0043135998,902.122656,7290783.1296,,,77932808.25
1988-08-29,,3194586.2965248,539517.9515904001,901.458192,7217385.984,,,73906704.8604
1988-08-30,,2571835.981824,645014.1155328,900.857736,6140894.5152,,,70330303.6092
1988-08-31,,1731194.007552,329235.1294464,900.2207040000001,5455854.4896,,,66600457.445999995
1988-09-01,,2680928.6059008,1425323.6361216002,899.7787440000001,5235663.0528,,,64050249.8808
1988-09-02,,2046997.4593536,222833.7340416,899.2483920000001,5064403.0464,,,61039991.28
1988-09-03,,2278051.6737024,996610.908672,898.7637599999999,4991005.9008,,,58326199.5972
1988-09-04,,1899836.1824256,1759623.1686144,898.205976,4966540.1855999995,,,55252527.7896
1988-09-05,,1821105.510912,1153191.4859520001,897.6390480000001,4893143.04,,,52181137.92
1988-09-06,,2465361.1892736,2115574.8590592,897.1818480000001,4893143.04,,,49753266.901200004
1988-09-07,,1519149.6539136,145301.8825728,896.5966320000001,4575088.7424,,,46695420.642000005
1988-09-08,,1438681.9166207998,175981.8894336,895.99008,4550623.0272,,,43584991.1304
1988-09-09,,1491845.9157504,1151405.4887424,895.362192,4624020.1728,,,40445661.182399996
1988-09-10,,1465471.8747648,1066069.0741248,894.706872,4672951.6032,,,37237318.028400004
1988-09-11,,1433935.567872,1181498.3184384,894.033264,4648485.888,,,34019390.734799996
1988-09-12,,1671668.9224703999,1393885.1920896,893.3840400000001,4697417.3184,,,30998894.25
1988-09-13,,1699290.7149311998,1334531.3670144,892.719576,4721883.0336,,,27978397.765200004
1988-09-14,,1607299.6257792,1276351.8962688001,891.978912,4868677.3248,,,24712179.7296
1988-09-15,,1486757.0469888002,1180275.0326784,891.192528,4844211.6096,,,21347172.2808
1988-09-16,,1501093.9560959998,1111012.5929472,890.35128,4991005.9008,,,17868018.592800003
1988-09-17,,1424491.8018048,1004733.5261184,889.470408,4917608.7552,,,14364799.71
1988-09-18,,1419574.1930496,1058019.8538239999,888.574296,4844211.6096,,,10933542.0504
1988-09-19,,1408075.3069056,1337467.2528384,887.63856,4844211.6096,,,7502272.056
1988-09-20,,2290896.1741824,987240.5397503999,886.925328,4819745.8944,,,4982075.0592
1988-09-21,,2580765.967872,725971.1671296001,886.2852480000001,4770814.464,,,2787516.7824000004
1988-09-22,,2658004.2307584,1147955.8228992,885.8585280000001,4085774.4384,,,1359615.6648
1988-09-23,,2085775.6179455998,2864690.592768,886.077984,2666762.9568,,,2089971.5076
1988-09-24,,2020060.7069183998,3496150.7020799997,886.5900480000001,2045333.79072,,,3823788.0
1988-09-25,,1911114.8771328,1729138.8874752,886.995432,530906.01984,,,5226032.7336
1988-09-26,,1696795.2119808,1373774.3741952,887.3246160000001,599410.0224,,,6382124.1984
1988-09-27,,1679571.34848,1434791.867904,887.6477040000001,577390.87872,,,7535687.0292
1988-09-28,,1724343.6072959998,1495173.2530176,887.976888,587177.1648,,,8726673.6432
1988-09-29,,,1584619.9077888,888.303024,596963.45088,,,9924925.4544
1988-09-30,,,1476946.2951935998,888.610872,592070.30784,,,11073073.308
1988-10-01,,1614737.2031999999,1418301.9758592,888.897384,631215.45216,,,12156327.7788
1988-10-02,,1570062.8072448,1405359.6125184,889.1686559999999,631215.45216,,,13193721.463200001
1988-10-03,,1539945.5118335998,1322469.7694207998,889.4277360000001,636108.5952,,,14195973.302399999
1988-10-04,,842403.5057664,1573683.7330944,889.5039360000001,641001.73824,,,14497189.1184
1988-10-05,,74057.7199104,1840702.5487872,889.3850639999999,641001.73824,,,14028664.0752
1988-10-06,,481289.5494144,1241072.3349504,889.3698240000001,638555.16672,,,13970234.127600001
1988-10-07,,677210.9967360001,1527003.1484927998,889.4064000000001,633662.02368,,,14113478.16
1988-10-08,,772333.6974336,1690018.2088704,889.46736,636108.5952,,,14351379.447600001
1988-10-09,,870269.9553791999,1878428.6816256,889.5527040000001,633662.02368,,,14687120.3688
1988-10-10,,889671.2675328,2039192.8962047999,889.6441440000001,628768.88064,,,15045878.0268
1988-10-11,,960034.6644479999,1453557.0714624,889.753872,626322.30912,,,15479100.872399999
1988-10-12,,1064698.9940736,1365137.9767296,889.8910320000001,587177.1648,,,16023127.226400001
1988-10-13,,1180128.2383872,1520642.0625407998,890.070864,494207.44704,,,16739051.3532
1988-10-14,,835748.831232,1893915.4793472,890.1744960000001,452615.7312,,,17156016.9324
1988-10-15,,482635.1637504,1713896.7469056,890.189736,442829.44512,,,17217000.1836
1988-10-16,,527994.5997312,1703939.2008192001,890.217168,440382.8736,,,17327137.612800002
1988-10-17,,555909.9807743999,1604290.3428096,890.2537440000001,430596.58752,,,17474649.486
1988-10-18,,483075.54662399995,1657160.7533568,890.2720320000001,425703.44448,,,17549386.0392
1988-10-19,,386949.7516032,1488322.8527616002,890.2659360000001,430596.58752,,,17523828.3336
1988-10-20,,372808.5682176,1243249.7836032,890.25984,418363.72992,,,17498258.2932
1988-10-21,,399133.6777728,1175381.8896384,890.2019280000001,406130.87231999997,,,17266166.6964
1988-10-22,,317002.2718464,968083.8847488,890.098296,389004.87168,,,16849188.7824
1988-10-23,,355144.3218432,1134279.4881024,890.003808,393898.01472,,,16470362.4048
1988-10-24,,443685.745152,1670886.019584,890.0373360000001,393898.01472,,,16603343.8836
1988-10-25,,405176.7094272,1772736.7919616,890.1379200000001,379218.5856,,,17008505.0592
1988-10-26,,405176.7094272,1726888.0416768,890.238504,398791.15776,,,17413678.5696
1988-10-27,,424211.03585279995,1577451.4532352,890.287272,413470.58688,,,17610369.2904
1988-10-28,,372588.3767808,1361345.7908736,890.299464,411024.01536,,,17657574.57
1988-10-29,,489020.7154176,1434449.3478911999,890.3299440000001,371878.87104,,,17782057.371600002
1988-10-30,,485791.2410112,1425910.8132864002,890.363472,359646.01344,,,17917986.8676
1988-10-31,,484470.0923904,1390362.1291007998,890.397,349859.72736,,,18055914.6012
1988-11-01,,426364.0187904,1316793.7234944,890.4183360000001,342520.01279999997,,,18141875.8224
1988-11-02,,594419.0164992,1699290.7149311998,890.4792960000001,344966.58432,,,18393740.1036
1988-11-03,,667082.1906432001,1939519.5724799999,890.5585440000001,344966.58432,,,18717565.608
1988-11-04,,727708.2329088,2794009.1415552,890.653032,342520.01279999997,,,19104458.9448
1988-11-05,,617441.2545024,2070998.3259648,890.720088,347413.15584,,,19380968.1564
1988-11-06,,612450.2486016001,1831943.8227456,890.7871440000001,344966.58432,,,19657465.0332
1988-11-07,,512556.73344,2053505.3395968,890.829816,344966.58432,,,19833050.9112
1988-11-08,,651497.5300608,1193462.0531712,890.906016,344966.58432,,,20147896.6812
1988-11-09,,498268.7557632,2110534.921728,890.9456400000001,342520.01279999997,,,20312331.9
1988-11-10,,477350.5692672,2130865.9310592,890.979168,347413.15584,,,20453725.7124
1988-11-11,,421348.5471744,1891004.0592383998,891.0005040000001,347413.15584,,,20541845.5236
1988-11-12,,476396.4063744,2080221.9005952,891.0340320000001,349859.72736,,,20683239.336000003
1988-11-13,,475124.18918399996,1843809.6946176,891.06756,349859.72736,,,20824633.1484
1988-11-14,,509914.4361984,2128125.7709568,891.1102320000001,349859.72736,,,21000860.436
1988-11-15,,462328.6201344,1789838.3268864,891.140712,349859.72736,,,21129968.7876
1988-11-16,,474610.4091648,1915029.3915648,891.17424,354752.8704,,,21271362.6
1988-11-17,,480261.989376,1935458.2637568,891.207768,359646.01344,,,21410708.835600004
1988-11-18,,420883.6985856,1740588.8421888002,891.223008,379218.5856,,,21474233.055600002
1988-11-19,,451759.431168,1889536.1163264,891.241296,381665.15712,,,21552435.687599998
1988-11-20,,426119.36163839995,1484677.4611968,891.2504400000001,384111.72864,,,21589785.462
1988-11-21,,491614.0812288,2010494.6122752,891.2748240000001,384111.72864,,,21693533.4648
1988-11-22,,556839.6779519999,2575187.7848063996,891.3144480000001,384111.72864,,,21861595.1148
1988-11-23,,841106.8228608001,3879503.9935488002,891.4211280000001,384111.72864,,,22313936.9004
1988-11-24,,849571.96032,3581462.6509823995,891.530856,381665.15712,,,22778724.4992
1988-11-25,,675033.5480832,2781825.2153856,891.5979120000001,381665.15712,,,23068530.625200003
1988-11-26,,596229.479424,2517008.3140608,891.6466800000001,384111.72864,,,23276828.3928
1988-11-27,,503528.8845312,2038654.6504704,891.674112,381665.15712,,,23394662.7372
1988-11-28,,586541.0562048,2526256.3544063997,891.7198320000001,384111.72864,,,23592438.9204
1988-11-29,,570393.6841727999,2153276.5261824,891.762504,381665.15712,,,23775487.3524
1988-11-30,,543628.191744,2015632.4124672,891.802128,371878.87104,,,23943820.367999997
1988-12-01,,405078.84656639997,1270577.9874816001,891.811272,362092.58496,,,23983797.4548
1988-12-02,,441899.7479424,1569622.4243712,891.82956,364539.15648,,,24061642.3776
1988-12-03,,497387.990016,1907493.9512832,891.8600400000001,366985.728,,,24194981.5656
1988-12-04,,486158.2267392,1798523.6557824,891.887472,369432.29952,,,24314172.737999998
1988-12-05,,476347.47494399996,1730386.6389503998,891.911856,371878.87104,,,24420585.0576
1988-12-06,,514587.38780160004,1855748.9636352,891.945384,371878.87104,,,24565321.6008
1988-12-07,,780700.9720320001,2647581.8360832003,892.0398720000001,371878.87104,,,24976095.1104
1988-12-08,,661504.0075776,2241353.1009024,892.106928,371878.87104,,,25267689.7824
1988-12-09,,514660.78494720004,2163968.0437248,892.140456,371878.87104,,,25412413.9908
1988-12-10,,546417.2832768,2215957.6885248,892.18008,371878.87104,,,25588912.644
1988-12-11,,532643.0856192,2169815.3496576,892.216656,374325.44256,,,25748722.3128
1988-12-12,,552460.3149312,2121691.2878592,892.2562800000001,379218.5856,,,25923654.4464
1988-12-13,,554123.9835648,1753359.9455231999,892.2959040000001,381665.15712,,,26098574.2452
1988-12-14,,550576.4548608,2029015.1586816001,892.338576,364539.15648,,,26286457.918800004
1988-12-15,,156678.44014080003,1167552.8607744,892.2898080000001,374325.44256,,,26070500.2404
1988-12-16,,395830.8062208,1222453.9256832001,892.2898080000001,396344.58624,,,26070500.2404
1988-12-17,,454793.1798528,1120431.8932991999,892.305048,384111.72864,,,26137441.2
1988-12-18,,476689.9949568,1406338.2411264002,892.3263840000001,376772.01408,,,26232468.4992
1988-12-19,,519798.58513920003,1751818.6054655998,892.359912,364539.15648,,,26379326.628
1988-12-20,,589061.0248704,2391254.5379328,892.411728,344966.58432,,,26608235.8464
1988-12-21,,619667.6345856,2520751.5684864,892.4696400000001,347413.15584,,,26863862.2416
1988-12-22,,785814.3065088,2827625.03424,892.5641280000001,342520.01279999997,,,27285638.3928
