date,canal discharge (m3/d),outflow(m3/d)
1996-01-12,,560264.8780799999
1996-01-13,,560264.8780799999
1996-01-14,,560264.8780799999
1996-01-15,,555371.7350399999
1996-01-16,,555371.7350399999
1996-01-17,,538245.7344
1996-01-18,,538245.7344
1996-01-19,,611642.88
1996-01-20,,685040.0255999999
1996-01-21,,758437.1712
1996-01-22,,758437.1712
1996-01-23,,831834.3168
1996-01-24,,856300.032
1996-01-25,,856300.032
1996-01-26,,856300.032
1996-01-27,,880765.7472
1996-01-28,,856300.032
1996-01-29,,880765.7472
1996-01-30,,856300.032
1996-01-31,,807368.6015999999
1996-02-01,,782902.8864
1996-02-02,,782902.8864
1996-02-03,,807368.6015999999
1996-02-04,,856300.032
1996-02-05,,905231.4624
1996-02-06,,954162.8928
1996-02-07,,880765.7472
1996-02-08,,733971.456
1996-02-09,,611642.88
1996-02-10,,538245.7344
1996-02-11,,513780.0192
1996-02-12,,489314.304
1996-02-13,,501547.1616
1996-02-14,,501547.1616
1996-02-15,,496654.01856
1996-02-16,,486867.73248
1996-02-17,,733971.456
1996-02-18,,523566.30528
1996-02-19,,540692.30592
1996-02-20,,521119.73376
1996-02-21,,501547.1616
1996-02-22,,489314.304
1996-02-23,,489314.304
1996-02-24,,489314.304
1996-02-25,,489314.304
1996-02-26,,464848.58879999997
1996-02-27,,464848.58879999997
1996-02-28,,489314.304
1996-02-29,,489314.304
1996-03-01,,489314.304
1996-03-02,,489314.304
1996-03-03,,501547.1616
1996-03-04,,528459.44832
1996-03-05,,533352.59136
1996-03-06,,511333.44768
1996-03-07,,501547.1616
1996-03-08,,501547.1616
1996-03-09,,503993.73312
1996-03-10,,506440.30464
1996-03-11,,499100.59008
1996-03-12,,491760.87552
1996-03-13,,491760.87552
1996-03-14,,494207.44704
1996-03-15,,494207.44704
1996-03-16,,491760.87552
1996-03-17,,491760.87552
1996-03-18,,489314.304
1996-03-19,,501547.1616
1996-03-20,,506440.30464
1996-03-21,,513780.0192
1996-03-22,,513780.0192
1996-03-23,,545585.44896
1996-03-24,,499100.59008
1996-03-25,,503993.73312
1996-03-26,,499100.59008
1996-03-27,,503993.73312
1996-03-28,,521119.73376
1996-03-29,,513780.0192
1996-03-30,,491760.87552
1996-03-31,,499100.59008
1996-04-01,,503993.73312
1996-04-02,,523566.30528
1996-04-03,,506440.30464
1996-04-04,,501547.1616
1996-04-05,,494207.44704
1996-04-06,,530906.01984
1996-04-07,,521119.73376
1996-04-08,,526012.8768
1996-04-09,,596963.45088
1996-04-10,,650788.02432
1996-04-11,,976182.03648
1996-04-12,,746204.3136
1996-04-13,,574944.3072
1996-04-14,,562711.4495999999
1996-04-15,,567604.59264
1996-04-16,,628768.88064
1996-04-17,,853853.46048
1996-04-18,,738864.59904
1996-04-19,,611642.88
1996-04-20,,552925.16352
1996-04-21,,550478.592
1996-04-22,,552925.16352
1996-04-23,,572497.73568
1996-04-24,,927250.6060799999
1996-04-25,,1191480.33024
1996-04-26,,1450816.91136
1996-04-27,,1729726.06464
1996-04-28,,1333381.4784
1996-04-29,,1330934.90688
1996-04-30,,1149888.6144
1996-05-01,,1328488.33536
1996-05-02,,1541340.0576
1996-05-03,,1551126.34368
1996-05-04,,1499748.34176
1996-05-05,,1463049.76896
1996-05-06,,1822695.7824
1996-05-07,,2593365.8112
1996-05-08,,2886954.3936
1996-05-09,,3523062.9888
1996-05-10,,4134705.8688
1996-05-11,,4624020.1728
1996-05-12,,5406923.0592
1996-05-13,,6067497.3696
1996-05-14,,7510974.5664
1996-05-15,,8709794.6112
1996-05-16,,9908614.656
1996-05-17,,10348997.5296
1996-05-18,,8954451.7632
1996-05-19,,7315248.8448
1996-05-20,,5602648.7808
1996-05-21,,4795280.1792
1996-05-22,,5015471.616
1996-05-23,,5113334.4768
1996-05-24,,4379363.0208
1996-05-25,,4061308.7232
1996-05-26,,4893143.04
1996-05-27,,5357991.6288
1996-05-28,,5602648.7808
1996-05-29,,6458948.8127999995
1996-05-30,,6434483.0976
1996-05-31,,5896237.3632
1996-06-01,,5553717.3504
1996-06-02,,5406923.0592
1996-06-03,,6018565.9392
1996-06-04,,7046125.9776
1996-06-05,,7975823.1552
1996-06-06,,8098151.7312
1996-06-07,,7535440.2816
1996-06-08,,7755631.7184
1996-06-09,,8465137.4592
1996-06-10,,8685328.896
1996-06-11,,8563000.32
1996-06-12,,8122617.4464
1996-06-13,,7657768.8576
1996-06-14,,7339714.56
1996-06-15,,7486508.851199999
1996-06-16,,7266317.4144
1996-06-17,,6874865.9712
1996-06-18,,6899331.6864
1996-06-19,,5945168.7935999995
1996-06-20,,4770814.464
1996-06-21,,4257034.4448
1996-06-22,,4526157.312
1996-06-23,,4501691.5967999995
1996-06-24,,4159171.584
1996-06-25,,4208103.0144
1996-06-26,,4305965.8752
1996-06-27,,4036843.008
1996-06-28,,3718788.7103999997
1996-06-29,,3180542.976
1996-06-30,,3033748.6848
1996-07-01,,3009282.9696
1996-07-02,,3009282.9696
1996-07-03,,2960351.5392
1996-07-04,,2813557.248
1996-07-05,,2813557.248
1996-07-06,,2715694.3871999998
1996-07-07,,2206807.51104
1996-07-08,,1979276.35968
1996-07-09,,1908325.7856
1996-07-10,,1896092.928
1996-07-11,,2042887.2192
1996-07-12,,1710153.49248
1996-07-13,,1526660.62848
1996-07-14,,1382312.9088
1996-07-15,,1235518.6176
1996-07-16,,1211052.9024
1996-07-17,,1220839.18848
1996-07-18,,1052025.7536
1996-07-19,,919910.89152
1996-07-20,,844067.1744
1996-07-21,,809815.1731199999
1996-07-22,,780456.31488
1996-07-23,,753544.02816
1996-07-24,,716845.45536
1996-07-25,,709505.7408
1996-07-26,,699719.45472
1996-07-27,,699719.45472
1996-07-28,,890552.03328
1996-07-29,,924804.03456
1996-07-30,,1012880.60928
1996-07-31,,971288.89344
1996-08-01,,934590.3206399999
1996-08-02,,900338.31936
1996-08-03,,883212.31872
1996-08-04,,890552.03328
1996-08-05,,883212.31872
1996-08-06,,907678.03392
1996-08-07,,831834.3168
1996-08-08,,631215.45216
1996-08-09,,636108.5952
1996-08-10,,633662.02368
1996-08-11,,633662.02368
1996-08-12,,628768.88064
1996-08-13,,596963.45088
1996-08-14,,594516.87936
1996-08-15,,611642.88
1996-08-16,,623875.7376
1996-08-17,,655681.16736
1996-08-18,,628768.88064
1996-08-19,,606749.73696
1996-08-20,,641001.73824
1996-08-21,,584730.59328
1996-08-22,,562711.4495999999
1996-08-23,,584730.59328
1996-08-24,,626322.30912
1996-08-25,,648341.4528
1996-08-26,,653234.59584
1996-08-27,,650788.02432
1996-08-28,,596963.45088
1996-08-29,,577390.87872
1996-08-30,,623875.7376
1996-08-31,,689933.16864
1996-09-01,,660574.3104
1996-09-02,,650788.02432
1996-09-03,,658127.73888
1996-09-04,,665467.45344
1996-09-05,,623875.7376
1996-09-06,,609196.30848
1996-09-07,,611642.88
1996-09-08,,611642.88
1996-09-09,,609196.30848
1996-09-10,,604303.16544
1996-09-11,,609196.30848
1996-09-12,,648341.4528
1996-09-13,,648341.4528
1996-09-14,,643448.30976
1996-09-15,,631215.45216
1996-09-16,,636108.5952
1996-09-17,,606749.73696
1996-09-18,,611642.88
1996-09-19,,626322.30912
1996-09-20,,621429.16608
1996-09-21,,641001.73824
1996-09-22,,614089.45152
1996-09-23,,599410.0224
1996-09-24,,626322.30912
1996-09-25,,626322.30912
1996-09-26,,618982.59456
1996-09-27,,592070.30784
1996-09-28,,609196.30848
1996-09-29,,636108.5952
1996-09-30,,641001.73824
1996-10-01,,621429.16608
1996-10-02,,604303.16544
1996-10-03,,609196.30848
1996-10-04,,614089.45152
1996-10-05,,616536.02304
1996-10-06,,596963.45088
1996-10-07,,596963.45088
1996-10-08,,609196.30848
1996-10-09,,609196.30848
1996-10-10,,628768.88064
1996-10-11,,638555.16672
1996-10-12,,611642.88
1996-10-13,,631215.45216
1996-10-14,,611642.88
1996-10-15,,655681.16736
1996-10-16,,633662.02368
1996-10-17,,594516.87936
1996-10-18,,636108.5952
1996-10-19,,626322.30912
1996-10-20,,587177.1648
1996-10-21,,594516.87936
1996-10-22,,1382312.9088
1996-10-23,,1431244.3392
1996-10-24,,1419011.4816
1996-10-25,,946823.17824
1996-10-26,,587177.1648
1996-10-27,,577390.87872
1996-10-28,,616536.02304
1996-10-29,,601856.59392
1996-10-30,,599410.0224
1996-10-31,,589623.73632
1996-11-01,,579837.45024
1996-11-02,,592070.30784
1996-11-03,,618982.59456
1996-11-04,,621429.16608
1996-11-05,,601856.59392
1996-11-06,,577390.87872
1996-11-07,,574944.3072
1996-11-08,,577390.87872
1996-11-09,,596963.45088
1996-11-10,,631215.45216
1996-11-11,,626322.30912
1996-11-12,,601856.59392
1996-11-13,,638555.16672
1996-11-14,,645894.88128
1996-11-15,,636108.5952
1996-11-16,,609196.30848
1996-11-17,,611642.88
1996-11-18,,631215.45216
1996-11-19,,1181694.04416
1996-11-20,,1519320.91392
1996-11-21,,770670.0288
1996-11-22,,736418.02752
1996-11-23,,667914.02496
1996-11-24,,604303.16544
1996-11-25,,599410.0224
1996-11-26,,589623.73632
1996-11-27,,596963.45088
1996-11-28,,633662.02368
1996-11-29,,614089.45152
1996-11-30,,584730.59328
1996-12-01,,618982.59456
1996-12-02,,582284.02176
1996-12-03,,611642.88
1996-12-04,,562711.4495999999
1996-12-05,,636108.5952
1996-12-06,,587177.1648
1996-12-07,,611642.88
1996-12-08,,660574.3104
1996-12-09,,636108.5952
1996-12-10,,618982.59456
1996-12-11,,567604.59264
1996-12-12,,557818.3065599999
1996-12-13,,538245.7344
1996-12-14,,538245.7344
1996-12-15,,513780.0192
1996-12-16,,513780.0192
1996-12-17,,489314.304
1996-12-18,,489314.304
1996-12-19,,538245.7344
1996-12-20,,587177.1648
1996-12-21,,587177.1648
1996-12-22,,562711.4495999999
1996-12-23,,538245.7344
1996-12-24,,489314.304
1996-12-25,,464848.58879999997
1996-12-26,,440382.8736
1996-12-27,,538245.7344
1996-12-28,,489314.304
1996-12-29,,376772.01408
1996-12-30,,369432.29952
1996-12-31,,376772.01408
1997-01-01,,440382.8736
1997-01-02,,1514427.77088
1997-01-03,,1223285.76
1997-01-04,,1047132.61056
1997-01-05,,733971.456
1997-01-06,,538245.7344
1997-01-07,,513780.0192
1997-01-08,,538245.7344
1997-01-09,,562711.4495999999
1997-01-10,,594516.87936
1997-01-11,,562711.4495999999
1997-01-12,,489314.304
1997-01-13,,464848.58879999997
1997-01-14,,489314.304
1997-01-15,,513780.0192
1997-01-16,,513780.0192
1997-01-17,,538245.7344
1997-01-18,,562711.4495999999
1997-01-19,,604303.16544
1997-01-20,,592070.30784
1997-01-21,,577390.87872
1997-01-22,,582284.02176
1997-01-23,,562711.4495999999
1997-01-24,,587177.1648
1997-01-25,,587177.1648
1997-01-26,,538245.7344
1997-01-27,,513780.0192
1997-01-28,,538245.7344
1997-01-29,,587177.1648
1997-01-30,,579837.45024
1997-01-31,,582284.02176
1997-02-01,,574944.3072
1997-02-02,,582284.02176
1997-02-03,,574944.3072
1997-02-04,,560264.8780799999
1997-02-05,,538245.7344
1997-02-06,,538245.7344
1997-02-07,,538245.7344
1997-02-08,,562711.4495999999
1997-02-09,,562711.4495999999
1997-02-10,,562711.4495999999
1997-02-11,,579837.45024
1997-02-12,,584730.59328
1997-02-13,,572497.73568
1997-02-14,,577390.87872
1997-02-15,,579837.45024
1997-02-16,,582284.02176
1997-02-17,,574944.3072
1997-02-18,,570051.16416
1997-02-19,,574944.3072
1997-02-20,,570051.16416
1997-02-21,,570051.16416
1997-02-22,,562711.4495999999
1997-02-23,,538245.7344
1997-02-24,,562711.4495999999
1997-02-25,,587177.1648
1997-02-26,,584730.59328
1997-02-27,,587177.1648
1997-02-28,,582284.02176
1997-03-01,,562711.4495999999
1997-03-02,,562711.4495999999
1997-03-03,,562711.4495999999
1997-03-04,,572497.73568
1997-03-05,,579837.45024
1997-03-06,,584730.59328
1997-03-07,,574944.3072
1997-03-08,,572497.73568
1997-03-09,,572497.73568
1997-03-10,,579837.45024
1997-03-11,,579837.45024
1997-03-12,,577390.87872
1997-03-13,,572497.73568
1997-03-14,,570051.16416
1997-03-15,,572497.73568
1997-03-16,,574944.3072
1997-03-17,,577390.87872
1997-03-18,,574944.3072
1997-03-19,,579837.45024
1997-03-20,,618982.59456
1997-03-21,,621429.16608
1997-03-22,,562711.4495999999
1997-03-23,,557818.3065599999
1997-03-24,,538245.7344
1997-03-25,,535799.16288
1997-03-26,,543138.87744
1997-03-27,,548032.02048
1997-03-28,,535799.16288
1997-03-29,,535799.16288
1997-03-30,,543138.87744
1997-03-31,,543138.87744
1997-04-01,,535799.16288
1997-04-02,,540692.30592
1997-04-03,,543138.87744
1997-04-04,,543138.87744
1997-04-05,,538245.7344
1997-04-06,,574944.3072
1997-04-07,,667914.02496
1997-04-08,,685040.0255999999
1997-04-09,,672807.168
1997-04-10,,650788.02432
1997-04-11,,626322.30912
1997-04-12,,618982.59456
1997-04-13,,636108.5952
1997-04-14,,616536.02304
1997-04-15,,538245.7344
1997-04-16,,543138.87744
1997-04-17,,592070.30784
1997-04-18,,672807.168
1997-04-19,,1047132.61056
1997-04-20,,2167662.36672
1997-04-21,,2715694.3871999998
1997-04-22,,2642297.2416
1997-04-23,,2789091.5328
1997-04-24,,2642297.2416
1997-04-25,,3009282.9696
1997-04-26,,2813557.248
1997-04-27,,3547528.704
1997-04-28,,4305965.8752
1997-04-29,,3694322.9952
1997-04-30,,3131611.5456
1997-05-01,,2691228.672
1997-05-02,,2228826.65472
1997-05-03,,1920558.6432
1997-05-04,,2172555.50976
1997-05-05,,2789091.5328
1997-05-06,,3792185.856
1997-05-07,,4183637.2992
1997-05-08,,5088868.7616
1997-05-09,,6116428.8
1997-05-10,,7192920.2688
1997-05-11,,8244946.0224
1997-05-12,,8929986.048
1997-05-13,,9101246.0544
1997-05-14,,9027848.9088
1997-05-15,,10324531.8144
1997-05-16,,10495791.820799999
1997-05-17,,10740448.9728
1997-05-18,,10642586.112
1997-05-19,,9737354.6496
1997-05-20,,9370368.9216
1997-05-21,,9003383.193599999
1997-05-22,,8783191.7568
1997-05-23,,9419300.352
1997-05-24,,9933080.371199999
1997-05-25,,9296971.776
1997-05-26,,6923797.4015999995
1997-05-27,,5553717.3504
1997-05-28,,6018565.9392
1997-05-29,,10104340.3776
1997-05-30,,11156366.1312
1997-05-31,,9835217.5104
1997-06-01,,10789380.4032
1997-06-02,,10936174.6944
1997-06-03,,10055408.9472
1997-06-04,,10397928.959999999
1997-06-05,,11401023.2832
1997-06-06,,10618120.3968
1997-06-07,,10348997.5296
1997-06-08,,10153271.808
1997-06-09,,9296971.776
1997-06-10,,9517163.2128
1997-06-11,,10520257.536
1997-06-12,,8709794.6112
1997-06-13,,7755631.7184
1997-06-14,,7143988.8384
1997-06-15,,6825934.5408
1997-06-16,,6654674.5344
1997-06-17,,6777003.1104
1997-06-18,,7755631.7184
1997-06-19,,8147083.1616
1997-06-20,,7388645.9904
1997-06-21,,6703605.9648
1997-06-22,,6091963.0848
1997-06-23,,6140894.5152
1997-06-24,,5578183.0656
1997-06-25,,4966540.1855999995
1997-06-26,,4624020.1728
1997-06-27,,4746348.7488
1997-06-28,,4917608.7552
1997-06-29,,4501691.5967999995
1997-06-30,,4354897.3056
1997-07-01,,4795280.1792
1997-07-02,,4697417.3184
1997-07-03,,3694322.9952
1997-07-04,,3302871.552
1997-07-05,,3278405.8368
1997-07-06,,3376268.6976
1997-07-07,,3474131.5584
1997-07-08,,3278405.8368
1997-07-09,,3058214.4
1997-07-10,,3082680.1152
1997-07-11,,3376268.6976
1997-07-12,,2960351.5392
1997-07-13,,3082680.1152
1997-07-14,,2568900.096
1997-07-15,,2380514.08896
1997-07-16,,2314456.65792
1997-07-17,,2197021.22496
1997-07-18,,2082032.36352
1997-07-19,,1947470.92992
1997-07-20,,1905879.21408
1997-07-21,,1793336.92416
1997-07-22,,1732172.63616
1997-07-23,,1715046.63552
1997-07-24,,1729726.06464
1997-07-25,,1751745.20832
1997-07-26,,1785997.2096
1997-07-27,,1675901.4912
1997-07-28,,1600057.77408
1997-07-29,,1671008.34816
1997-07-30,,1651435.776
1997-07-31,,1563359.20128
1997-08-01,,1494855.19872
1997-08-02,,1455710.0544
1997-08-03,,1384759.48032
1997-08-04,,1370080.0511999999
1997-08-05,,1600057.77408
1997-08-06,,1688134.3488
1997-08-07,,1433690.91072
1997-08-08,,1362740.3366399999
1997-08-09,,1299129.47712
1997-08-10,,1563359.20128
1997-08-11,,1592718.05952
1997-08-12,,1470389.48352
1997-08-13,,1392099.19488
1997-08-14,,1365186.9081599999
1997-08-15,,1306469.19168
1997-08-16,,1242858.33216
1997-08-17,,1193926.90176
1997-08-18,,1157228.32896
1997-08-19,,1115636.6131199999
1997-08-20,,1086277.75488
1997-08-21,,1078938.04032
1997-08-22,,1100957.184
1997-08-23,,1100957.184
1997-08-24,,1372526.6227199999
1997-08-25,,1401885.48096
1997-08-26,,1335828.04992
1997-08-27,,1257537.76128
1997-08-28,,1203713.18784
1997-08-29,,1167014.61504
1997-08-30,,1135209.18528
1997-08-31,,1132762.61376
1997-09-01,,1130316.04224
1997-09-02,,1100957.184
1997-09-03,,1122976.3276799999
1997-09-04,,1157228.32896
1997-09-05,,1074044.89728
1997-09-06,,1122976.3276799999
1997-09-07,,1054472.32512
1997-09-08,,998201.18016
1997-09-09,,746204.3136
1997-09-10,,731524.88448
1997-09-11,,873426.03264
1997-09-12,,1093617.46944
1997-09-13,,1127869.47072
1997-09-14,,1049579.18208
1997-09-15,,1027560.0384
1997-09-16,,1042239.46752
1997-09-17,,978628.608
1997-09-18,,1047132.61056
1997-09-19,,1118083.1846399999
1997-09-20,,963949.17888
1997-09-21,,988414.89408
1997-09-22,,1030006.60992
1997-09-23,,831834.3168
1997-09-24,,555371.7350399999
1997-09-25,,548032.02048
1997-09-26,,570051.16416
1997-09-27,,555371.7350399999
1997-09-28,,548032.02048
1997-09-29,,550478.592
1997-09-30,,548032.02048
1997-10-01,,550478.592
1997-10-02,,565158.02112
1997-10-03,,609196.30848
1997-10-04,,550478.592
1997-10-05,,540692.30592
1997-10-06,,545585.44896
1997-10-07,,560264.8780799999
1997-10-08,,567604.59264
1997-10-09,,565158.02112
1997-10-10,,738864.59904
1997-10-11,,929697.1775999999
1997-10-12,,785349.45792
1997-10-13,,636108.5952
1997-10-14,,611642.88
1997-10-15,,643448.30976
1997-10-16,,589623.73632
1997-10-17,,557818.3065599999
1997-10-18,,557818.3065599999
1997-10-19,,574944.3072
1997-10-20,,557818.3065599999
1997-10-21,,555371.7350399999
1997-10-22,,555371.7350399999
1997-10-23,,565158.02112
1997-10-24,,562711.4495999999
1997-10-25,,562711.4495999999
1997-10-26,,560264.8780799999
1997-10-27,,562711.4495999999
1997-10-28,,560264.8780799999
1997-10-29,,557818.3065599999
1997-10-30,,565158.02112
1997-10-31,,765776.88576
1997-11-01,,631215.45216
1997-11-02,,555371.7350399999
1997-11-03,,548032.02048
1997-11-04,,548032.02048
1997-11-05,,552925.16352
1997-11-06,,560264.8780799999
1997-11-07,,560264.8780799999
1997-11-08,,560264.8780799999
1997-11-09,,552925.16352
1997-11-10,,562711.4495999999
1997-11-11,,562711.4495999999
1997-11-12,,565158.02112
1997-11-13,,565158.02112
1997-11-14,,560264.8780799999
1997-11-15,,562711.4495999999
1997-11-16,,562711.4495999999
1997-11-17,,565158.02112
1997-11-18,,565158.02112
1997-11-19,,567604.59264
1997-11-20,,560264.8780799999
1997-11-21,,562711.4495999999
1997-11-22,,560264.8780799999
1997-11-23,,565158.02112
1997-11-24,,570051.16416
1997-11-25,,570051.16416
1997-11-26,,562711.4495999999
1997-11-27,,560264.8780799999
1997-11-28,,560264.8780799999
1997-11-29,,562711.4495999999
1997-11-30,,567604.59264
1997-12-01,,574944.3072
1997-12-02,,570051.16416
1997-12-03,,552925.16352
1997-12-04,,538245.7344
1997-12-05,,538245.7344
1997-12-06,,538245.7344
1997-12-07,,557818.3065599999
1997-12-08,,560264.8780799999
1997-12-09,,555371.7350399999
1997-12-10,,538245.7344
1997-12-11,,538245.7344
1997-12-12,,538245.7344
1997-12-13,,538245.7344
1997-12-14,,538245.7344
1997-12-15,,562711.4495999999
1997-12-16,,567604.59264
1997-12-17,,574944.3072
1997-12-18,,562711.4495999999
1997-12-19,,562711.4495999999
1997-12-20,,562711.4495999999
1997-12-21,,562711.4495999999
1997-12-22,,562711.4495999999
1997-12-23,,562711.4495999999
1997-12-24,,562711.4495999999
1997-12-25,,562711.4495999999
1997-12-26,,562711.4495999999
1997-12-27,,562711.4495999999
1997-12-28,,562711.4495999999
1997-12-29,,562711.4495999999
1997-12-30,,562711.4495999999
1997-12-31,,562711.4495999999
1998-01-01,,574944.3072
1998-01-02,,582284.02176
1998-01-03,,582284.02176
1998-01-04,,570051.16416
1998-01-05,,550478.592
1998-01-06,,555371.7350399999
1998-01-07,,565158.02112
1998-01-08,,557818.3065599999
1998-01-09,,538245.7344
1998-01-10,,550478.592
1998-01-11,,567604.59264
1998-01-12,,560264.8780799999
1998-01-13,,562711.4495999999
1998-01-14,,562711.4495999999
1998-01-15,,560264.8780799999
1998-01-16,,577390.87872
1998-01-17,,579837.45024
1998-01-18,,577390.87872
1998-01-19,,574944.3072
1998-01-20,,557818.3065599999
1998-01-21,,562711.4495999999
1998-01-22,,562711.4495999999
1998-01-23,,562711.4495999999
1998-01-24,,560264.8780799999
1998-01-25,,570051.16416
1998-01-26,,565158.02112
1998-01-27,,562711.4495999999
1998-01-28,,562711.4495999999
1998-01-29,,567604.59264
1998-01-30,,570051.16416
1998-01-31,,574944.3072
1998-02-01,,589623.73632
1998-02-02,,594516.87936
1998-02-03,,577390.87872
1998-02-04,,582284.02176
1998-02-05,,582284.02176
1998-02-06,,567604.59264
1998-02-07,,596963.45088
1998-02-08,,606749.73696
1998-02-09,,618982.59456
1998-02-10,,577390.87872
1998-02-11,,570051.16416
1998-02-12,,574944.3072
1998-02-13,,572497.73568
1998-02-14,,592070.30784
1998-02-15,,587177.1648
1998-02-16,,570051.16416
1998-02-17,,570051.16416
1998-02-18,,567604.59264
1998-02-19,,572497.73568
1998-02-20,,565158.02112
1998-02-21,,565158.02112
1998-02-22,,570051.16416
1998-02-23,,555371.7350399999
1998-02-24,,565158.02112
1998-02-25,,555371.7350399999
1998-02-26,,548032.02048
1998-02-27,,550478.592
1998-02-28,,550478.592
1998-03-01,,557818.3065599999
1998-03-02,,557818.3065599999
1998-03-03,,560264.8780799999
1998-03-04,,548032.02048
1998-03-05,,555371.7350399999
1998-03-06,,555371.7350399999
1998-03-07,,565158.02112
1998-03-08,,584730.59328
1998-03-09,,560264.8780799999
1998-03-10,,570051.16416
1998-03-11,,567604.59264
1998-03-12,,560264.8780799999
1998-03-13,,557818.3065599999
1998-03-14,,562711.4495999999
1998-03-15,,565158.02112
1998-03-16,,567604.59264
1998-03-17,,562711.4495999999
1998-03-18,,557818.3065599999
