date,inflow(m3/d),power discharge (m3/d),wse(m),storage(m3)
2006-12-16,,2935885.824,1079.20536,3734436867.39
2006-12-17,,3718788.7103999997,1079.187072,3732823475.55
2006-12-18,,4893143.04,1079.1474480000002,3729335810.85
2006-12-19,,4893143.04,1079.11392,3726380701.14
2006-12-20,,4721883.0336,1079.077344,3723165327.15
2006-12-21,,4648485.888,1079.046864,3720481891.41
2006-12-22,,4452760.1663999995,1079.02248,3718342420.35
2006-12-23,,4159171.584,1079.028576,3718872200.01
2006-12-24,,4159171.584,1079.019432,3718074138.4500003
2006-12-25,,3987911.5776,1078.979808,3714588940.71
2006-12-26,,3963445.8624,1078.9859040000001,3715125196.14
2006-12-27,,3914514.432,1078.973712,3714052993.65
2006-12-28,,3914514.432,1078.955424,3712445460.84
2006-12-29,,4599554.4576,1078.943232,3711380350.86
2006-12-30,,5235663.0528,1078.8914160000002,3706828501.29
2006-12-31,,5357991.6288,1078.845696,3702821849.88
2007-01-01,,5260128.768,1078.818264,3700415638.77
2007-01-02,,4868677.3248,1078.799976,3698811806.4
2007-01-03,,4012377.2928,1078.796928,3698550925.38
2007-01-04,,3865583.0016,1078.7694960000001,3696146256.12
2007-01-05,,3987911.5776,1078.7725440000002,3696413612.91
2007-01-06,,4159171.584,1078.745112,3694009868.76
2007-01-07,,4257034.4448,1078.745112,3694009868.76
2007-01-08,,4403828.736,1078.705488,3690545948.55
2007-01-09,,4379363.0208,1078.699392,3690012468.4500003
2007-01-10,,4379363.0208,1078.665864,3687078019.53
2007-01-11,,5015471.616,1078.617096,3682819121.46
2007-01-12,,5773908.7872,1078.559184,3677764937.16
2007-01-13,,6312154.5216,1078.4951760000001,3672176656.02
2007-01-14,,6140894.5152,1078.449456,3668194982.58
2007-01-15,,6263223.0912,1078.394592,3663419564.76
2007-01-16,,6336620.2368,1078.342776,3658907803.29
2007-01-17,,6043031.6544,1078.284864,3653875513.26
2007-01-18,,5724977.3568,1078.248288,3650701769.2200003
2007-01-19,,5357991.6288,1078.211712,3647523708.0
2007-01-20,,5137800.192,1078.1812320000001,3644883135.69
2007-01-21,,5137800.192,1078.135512,3640915030.53
2007-01-22,,5284594.4832,1078.1019840000001,3638013268.83
2007-01-23,,5162265.9072,1078.06236,3634579260.51
2007-01-24,,5162265.9072,1078.034928,3632208820.32
2007-01-25,,5015471.616,1077.992256,3628513930.98
2007-01-26,,5137800.192,1077.95568,3625355297.07
2007-01-27,,5431388.7743999995,1077.897768,3620347676.64
2007-01-28,,5822840.2176,1077.8520480000002,3616404241.08
2007-01-29,,5994100.223999999,1077.797184,3611674462.02
2007-01-30,,6116428.8,1077.74232,3606942524.37
2007-01-31,,6116428.8,1077.6874559999999,3602221071.3
2007-02-01,,5871771.648,1077.644784,3598553318.52
2007-02-02,,5847305.9328,1077.5899200000001,3593833098.93
2007-02-03,,5749443.072,1077.538104,3589385478.42
2007-02-04,,5651580.2112,1077.4923840000001,3585464862.2400002
2007-02-05,,5602648.7808,1077.449712,3581801735.01
2007-02-06,,5455854.4896,1077.397896,3577364290.71
2007-02-07,,5382457.344,1077.367416,3574751780.07
2007-02-08,,5382457.344,1077.33084,3571625216.64
2007-02-09,,5455854.4896,1077.288168,3567972265.62
2007-02-10,,5627114.496,1077.248544,3564589138.35
2007-02-11,,5627114.496,1077.205872,3560941121.25
2007-02-12,,5627114.496,1077.1662480000002,3557562311.16
2007-02-13,,5773908.7872,1077.1174800000001,3553406717.04
2007-02-14,,5871771.648,1077.07176,3549506453.28
2007-02-15,,5676045.9264,1077.0108,3544317202.92
2007-02-16,,5627114.496,1076.998608,3543278612.76
2007-02-17,,5627114.496,1076.952888,3539392534.02
2007-02-18,,5627114.496,1076.916312,3536280463.98
2007-02-19,,5627114.496,1076.8827840000001,3533435750.73
2007-02-20,,5627114.496,1076.8462080000002,3530327381.13
2007-02-21,,5382457.344,1076.806584,3526968306.7200003
2007-02-22,,5529251.6352,1076.760864,3523087778.64
2007-02-23,,5627114.496,1076.7242880000001,3519991743.84
2007-02-24,,5627114.496,1076.681616,3516374563.7400002
2007-02-25,,5627114.496,1076.6328480000002,3512250423.36
2007-02-26,,5627114.496,1076.590176,3508638793.92
2007-02-27,,5627114.496,1076.550552,3505294212.9
2007-02-28,,5627114.496,1076.5078800000001,3501693684.78
2007-03-01,,5627114.496,1076.459112,3497574786.69
2007-03-02,,5871771.648,1076.407296,3493208267.4900002
2007-03-03,,6043031.6544,1076.3524320000001,3488588576.52
2007-03-04,,5969634.5088,1076.303664,3484479854.64
2007-03-05,,5871771.648,1076.2548960000001,3480380692.23
2007-03-06,,5822840.2176,1076.206128,3476286155.37
2007-03-07,,5578183.0656,1076.163456,3472699503.9
2007-03-08,,5309060.1984,1076.139072,3470651001.9900002
2007-03-09,,4991005.9008,1076.108592,3468098006.76
2007-03-10,,4942074.4704,1076.075064,3465284130.51
2007-03-11,,4795280.1792,1076.075064,3465284130.51
2007-03-12,,3743254.4255999997,1076.15736,3472187301.33
2007-03-13,,2348708.6592,1076.328048,3486533907.21
2007-03-14,,2397640.0896,1076.449968,3496802936.58
2007-03-15,,2324242.944,1076.53836,3504263640.36
2007-03-16,,2299777.2288,1076.626752,3511734211.98
2007-03-17,,2275311.5136,1076.715144,3519216501.66
2007-03-18,,2397640.0896,1076.8279200000002,3528773813.07
2007-03-19,,4477225.8816,1076.9406960000001,3538354868.9700003
2007-03-20,,6605743.104,1077.07176,3549506453.28
2007-03-21,,6605743.104,1077.160152,3557043016.08
2007-03-22,,6605743.104,1077.227208,3562764821.43
2007-03-23,,6605743.104,1077.291216,3568233146.64
2007-03-24,,6605743.104,1077.358272,3573968520.27
2007-03-25,,6605743.104,1077.489336,3585203056.11
2007-03-26,,9566094.6432,1077.641736,3598290895.65
2007-03-27,,12134994.7392,1077.6874559999999,3602221071.3
2007-03-28,,12183926.1696,1077.7301280000001,3605897766.81
2007-03-29,,12110529.024,1077.751464,3607730718.09
2007-03-30,,11963734.7328,1077.7484160000001,3607467986.85
2007-03-31,,11988200.447999999,1077.7484160000001,3607467986.85
2007-04-01,,11988200.447999999,1077.74232,3606942524.37
2007-04-02,,11988200.447999999,1077.717936,3604847150.2200003
2007-04-03,,16734549.1968,1077.641736,3598290895.65
2007-04-04,,12599843.328,1077.592968,3594095213.43
2007-04-05,,11988200.447999999,1077.547248,3590171205.18
2007-04-06,,11988200.447999999,1077.4954320000002,3585726360.0
2007-04-07,,11963734.7328,1077.449712,3581801735.01
2007-04-08,,12061597.5936,1077.403992,3577886669.4900002
2007-04-09,,11988200.447999999,1077.388752,3576580414.17
2007-04-10,,11988200.447999999,1077.379608,3575796537.63
2007-04-11,,12012666.1632,1077.352176,3573446141.4900002
2007-04-12,,12159460.4544,1077.3186480000002,3570581384.19
2007-04-13,,12159460.4544,1077.272928,3566674644.66
2007-04-14,,7462043.136,1077.294264,3568494027.66
2007-04-15,,7339714.56,1077.312552,3570059313.78
2007-04-16,,7339714.56,1077.3338880000001,3571886097.66
2007-04-17,,7315248.8448,1077.37656,3575535348.2400002
2007-04-18,,7339714.56,1077.425328,3579716228.7000003
2007-04-19,,7339714.56,1077.486288,3584941558.35
2007-04-20,,7339714.56,1077.516768,3587552527.14
2007-04-21,,7339714.56,1077.5442,3589909090.68
2007-04-22,,7315248.8448,1077.568584,3592005081.57
2007-04-23,,7339714.56,1077.596016,3594357327.93
2007-04-24,,7339714.56,1077.641736,3598290895.65
2007-04-25,,7339714.56,1077.714888,3604584418.98
2007-04-26,,7339714.56,1077.8063280000001,3612463580.85
2007-04-27,,7339714.56,1077.903864,3620874680.9700003
2007-04-28,,7388645.9904,1078.01664,3630625032.0
2007-04-29,,7339714.56,1078.196472,3646200183.96
2007-04-30,,10813846.1184,1078.3397280000002,3658649080.86
2007-05-01,,15927180.5952,1078.455552,3668726612.46
2007-05-02,,18006766.387199998,1078.611,3682286258.1
2007-05-03,,18349286.4,1078.845696,3702821849.88
2007-05-04,,18275889.2544,1079.004192,3716733345.69
2007-05-05,,18202492.1088,1079.080392,3723433609.05
2007-05-06,,18178026.3936,1079.116968,3726649291.41
2007-05-07,,18129094.9632,1079.12916,3727723652.4900002
2007-05-08,,18153560.6784,1079.1626880000001,3730679378.94
2007-05-09,,18129094.9632,1079.2663200000002,3739812064.86
2007-05-10,,18129094.9632,1079.476632,3758403692.16
2007-05-11,,18153560.6784,1079.689992,3777320033.07
2007-05-12,,18153560.6784,1079.927736,3798474523.44
2007-05-13,,18251423.5392,1080.189864,3821882581.77
2007-05-14,,18104629.248,1080.3818880000001,3839094253.32
2007-05-15,,14557100.544,1080.5586720000001,3854977466.91
2007-05-16,,14728360.5504,1080.732408,3870633720.18
2007-05-17,,14606031.9744,1080.948816,3890189003.73
2007-05-18,,14679429.12,1081.2018,3913132348.4700003
2007-05-19,,14679429.12,1081.4700240000002,3937547851.59
2007-05-20,,14630497.6896,1081.6864320000002,3957325469.91
2007-05-21,,14606031.9744,1081.844928,3971846921.58
2007-05-22,,14581566.2592,1081.94856,3981355510.53
2007-05-23,,14508169.113599999,1082.02476,3988359518.34
2007-05-24,,14434771.968,1082.088768,3994247843.4900002
2007-05-25,,14483703.3984,1082.1375360000002,3998743261.35
2007-05-26,,14434771.968,1082.1741120000002,4002110045.01
2007-05-27,,14434771.968,1082.2106880000001,4005485771.4
2007-05-28,,14459237.6832,1082.2960320000002,4013362466.31
2007-05-29,,14410306.252799999,1082.363088,4019557002.87
2007-05-30,,14434771.968,1082.421,4024910922.81
2007-05-31,,14532634.8288,1082.4972,4031964886.56
2007-06-01,,14483703.3984,1082.6069280000002,4042140479.82
2007-06-02,,14459237.6832,1082.7440880000001,4054879244.52
2007-06-03,,14434771.968,1082.90868,4070204616.78
2007-06-04,,14679429.12,1083.082416,4086418403.01
2007-06-05,,8122617.4464,1083.347592,4111261615.32
2007-06-06,,8073686.016,1083.634104,4138214695.17
2007-06-07,,8000288.870399999,1083.83832,4157495837.79
2007-06-08,,8024754.5856,1083.9663360000002,4169618170.86
2007-06-09,,7951357.4399999995,1084.0974,4182046098.6
2007-06-10,,8024754.5856,1084.23456,4195078431.54
2007-06-11,,8000288.870399999,1084.368672,4207843716.06
2007-06-12,,7926891.7248,1084.4784,4218309177.12
2007-06-13,,7829028.864,1084.56984,4227041290.41
2007-06-14,,8881054.6176,1084.6308000000001,4232865782.9700003
2007-06-15,,10446860.3904,1084.673472,4236943359.48
2007-06-16,,10397928.959999999,1084.703952,4239862389.9
2007-06-17,,10495791.820799999,1084.749672,4244236001.61
2007-06-18,,10397928.959999999,1084.862448,4255044986.85
2007-06-19,,10397928.959999999,1084.895976,4258256043.66
2007-06-20,,10471326.1056,1084.92036,4260597188.7000003
2007-06-21,,10520257.536,1084.9508400000002,4263524853.48
2007-06-22,,11229763.2768,1084.9691280000002,4265281637.37
2007-06-23,,12012666.1632,1084.978272,4266153090.9900002
2007-06-24,,11939269.0176,1084.972176,4265567496.36
2007-06-25,,11988200.447999999,1084.972176,4265567496.36
2007-06-26,,11939269.0176,1084.956936,4264110448.11
2007-06-27,,10520257.536,1084.941696,4262646307.35
2007-06-28,,10520257.536,1084.923408,4260889831.83
2007-06-29,,10520257.536,1084.877688,4256507585.76
2007-06-30,,10618120.3968,1084.87464,4256214942.63
2007-07-01,,10618120.3968,1084.8472080000001,4253582387.94
2007-07-02,,10887243.264,1084.81368,4250373181.35
2007-07-03,,11180831.8464,1084.7710080000002,4246281111.4500003
2007-07-04,,11131900.416,1084.731384,4242490627.41
2007-07-05,,11131900.416,1084.685664,4238110848.3
2007-07-06,,11107434.7008,1084.6338480000002,4233157500.9900002
2007-07-07,,11205297.5616,1084.578984,4227915827.73
2007-07-08,,11229763.2768,1084.52412,4222670454.03
2007-07-09,,11180831.8464,1084.46316,4216854287.46
2007-07-10,,11107434.7008,1084.4022,4211042129.7000003
2007-07-11,,11180831.8464,1084.338192,4204944421.32
2007-07-12,,11180831.8464,1084.274184,4198851646.86
2007-07-13,,11107434.7008,1084.207128,4192474246.89
2007-07-14,,11058503.2704,1084.1431200000002,4186384864.5
2007-07-15,,11131900.416,1084.06692,4179150504.3
2007-07-16,,10960640.409599999,1083.9998640000001,4172791606.53
2007-07-17,,11082968.9856,1083.941952,4167306012.6
2007-07-18,,10985106.1248,1083.85356,4158938701.02
2007-07-19,,11009571.84,1083.7926,4153176190.83
2007-07-20,,10985106.1248,1083.710304,4145403108.2400002
2007-07-21,,11107434.7008,1083.637152,4138502096.01
2007-07-22,,10960640.409599999,1083.564,4131609101.4
2007-07-23,,10960640.409599999,1083.478656,4123575137.79
2007-07-24,,11009571.84,1083.39636,4115838751.23
2007-07-25,,11058503.2704,1083.323208,4108971042.96
2007-07-26,,11058503.2704,1083.2348160000001,4100682057.36
2007-07-27,,11082968.9856,1083.149472,4092689415.33
2007-07-28,,10960640.409599999,1083.064128,4084714350.39
2007-07-29,,11034037.5552,1082.972688,4076173734.87
2007-07-30,,10838311.8336,1082.8812480000001,4067645454.15
2007-07-31,,11034037.5552,1082.792856,4059413208.63
2007-08-01,,11009571.84,1082.701416,4050908672.4
2007-08-02,,10862777.548799999,1082.609976,4042416779.34
2007-08-03,,11009571.84,1082.5124400000002,4033378146.27
2007-08-04,,10960640.409599999,1082.417952,4024628455.89
2007-08-05,,10936174.6944,1082.323464,4015891717.05
2007-08-06,,10887243.264,1082.2320240000001,4007448854.82
2007-08-07,,10862777.548799999,1082.13144,3998181102.84
2007-08-08,,10887243.264,1082.036952,3989481985.14
2007-08-09,,10911708.9792,1081.942464,3980794893.87
2007-08-10,,10887243.264,1081.84188,3971566921.62
2007-08-11,,10887243.264,1081.747392,3962905116.69
2007-08-12,,10911708.9792,1081.652904,3954255029.82
2007-08-13,,10887243.264,1081.555368,3945338511.27
2007-08-14,,10838311.8336,1081.46088,3936719878.14
2007-08-15,,10813846.1184,1081.357248,3927272346.4500003
2007-08-16,,10936174.6944,1081.26276,3918671907.15
2007-08-17,,10887243.264,1081.159128,3909259529.64
2007-08-18,,10862777.548799999,1081.06464,3900685610.16
2007-08-19,,10862777.548799999,1080.9732000000001,3892398783.15
2007-08-20,,10887243.264,1080.875664,3883571691.9
2007-08-21,,10960640.409599999,1080.7750800000001,3874488653.55
2007-08-22,,11009571.84,1080.680592,3865962531.42
2007-08-23,,10960640.409599999,1080.564768,3855526365.51
2007-08-24,,11082968.9856,1080.482472,3848123635.29
2007-08-25,,11034037.5552,1080.372744,3838272755.64
2007-08-26,,11034037.5552,1080.266064,3828704651.28
2007-08-27,,10960640.409599999,1080.1654800000001,3819705489.57
2007-08-28,,11058503.2704,1080.064896,3810711878.52
2007-08-29,,11034037.5552,1079.958216,3801188179.44
2007-08-30,,11009571.84,1079.8576320000002,3792229105.83
2007-08-31,,11009571.84,1079.7540000000001,3783006684.2400002
2007-09-01,,9859683.2256,1079.665608,3775152808.71
2007-09-02,,8636397.4656,1079.58636,3768121355.9700003
2007-09-03,,7413111.7056,1079.5193040000001,3762179374.44
2007-09-04,,6923797.4015999995,1079.461392,3757053339.93
2007-09-05,,6458948.8127999995,1079.4004320000001,3751662107.2200003
2007-09-06,,6189825.9456,1079.3394720000001,3746269332.66
2007-09-07,,6434483.0976,1079.287656,3741696822.3
2007-09-08,,6385551.6672,1079.226696,3736320082.98
2007-09-09,,6336620.2368,1079.171832,3731485766.4900002
2007-09-10,,6410017.3824,1079.11392,3726380701.14
2007-09-11,,6361085.952,1079.05296,3721018455.21
2007-09-12,,6410017.3824,1078.9950480000002,3715929116.73
2007-09-13,,6605743.104,1078.934088,3710576738.64
2007-09-14,,6654674.5344,1078.87008,3704961937.68
2007-09-15,,6434483.0976,1078.8091200000001,3699613568.4
2007-09-16,,6434483.0976,1078.74816,3694276917.18
2007-09-17,,6385551.6672,1078.6932960000001,3689478679.98
2007-09-18,,6654674.5344,1078.635384,3684418328.28
2007-09-19,,6336620.2368,1078.577472,3679356126.36
2007-09-20,,6458948.8127999995,1078.528704,3675103087.32
2007-09-21,,6361085.952,1078.4768880000001,3670587625.41
2007-09-22,,6361085.952,1078.418976,3665538066.66
2007-09-23,,6361085.952,1078.373256,3661561635.51
2007-09-24,,8978917.4784,1078.29096,3654405601.29
2007-09-25,,8269411.7376,1078.217808,3648053179.29
2007-09-26,,7192920.2688,1078.147704,3641973048.0
2007-09-27,,6336620.2368,1078.098936,3637748995.7400002
2007-09-28,,6238757.376,1078.0288320000002,3631680890.88
2007-09-29,,5969634.5088,1077.980064,3627458688.84
2007-09-30,,5994100.223999999,1077.916056,3621928689.63
2007-10-01,,5749443.072,1077.86424,3617457324.63
2007-10-02,,5871771.648,1077.8307120000002,3614561730.33
2007-10-03,,5333525.9136,1077.7941360000002,3611411422.41
2007-10-04,,4917608.7552,1077.763656,3608782259.79
2007-10-05,,4599554.4576,1077.7301280000001,3605897766.81
2007-10-06,,4966540.1855999995,1077.68136,3601695917.19
2007-10-07,,5235663.0528,1077.632592,3597503935.41
2007-10-08,,5260128.768,1077.5777280000002,3592791116.7000003
2007-10-09,,5357991.6288,1077.535056,3589123363.92
2007-10-10,,5309060.1984,1077.480192,3584418254.46
2007-10-11,,5113334.4768,1077.443616,3581278739.4900002
2007-10-12,,5088868.7616,1077.397896,3577364290.71
2007-10-13,,4599554.4576,1077.358272,3573968520.27
2007-10-14,,4721883.0336,1077.3186480000002,3570581384.19
2007-10-15,,4648485.888,1077.2759760000001,3566929049.91
2007-10-16,,4550623.0272,1077.233304,3563285966.73
2007-10-17,,4648485.888,1077.19368,3559905614.79
2007-10-18,,4648485.888,1077.160152,3557043016.08
2007-10-19,,4648485.888,1077.1388160000001,3555221474.4900002
2007-10-20,,4305965.8752,1077.093096,3551326144.65
2007-10-21,,4208103.0144,1077.0626160000002,3548726893.92
2007-10-22,,4452760.1663999995,1077.038232,3546654647.52
2007-10-23,,4159171.584,1076.998608,3543278612.76
2007-10-24,,4330431.5904,1076.9498400000002,3539132886.48
2007-10-25,,4354897.3056,1076.928504,3537317512.29
2007-10-26,,3620925.8496,1076.907168,3535502754.84
2007-10-27,,3107145.8304,1076.8827840000001,3533435750.73
2007-10-28,,3253940.1215999997,1076.870592,3532399319.16
2007-10-29,,3425200.128,1076.8584,3531363195.96
2007-10-30,,3425200.128,1076.821824,3528256059.84
2007-10-31,,3792185.856,1076.806584,3526968306.7200003
2007-11-01,,3865583.0016,1076.757816,3522829056.21
2007-11-02,,4061308.7232,1076.7242880000001,3519991743.84
2007-11-03,,4159171.584,1076.715144,3519216501.66
2007-11-04,,4305965.8752,1076.6480880000001,3513540951.81
2007-11-05,,4477225.8816,1076.617608,3510960203.28
2007-11-06,,4428294.4512,1076.577984,3507613772.04
2007-11-07,,4526157.312,1076.541408,3504521129.31
2007-11-08,,4599554.4576,1076.504832,3501436195.83
2007-11-09,,4526157.312,1076.46216,3497832275.64
2007-11-10,,4599554.4576,1076.443872,3496288267.05
2007-11-11,,4428294.4512,1076.425584,3494751350.9700003
2007-11-12,,4379363.0208,1076.379864,3490894875.75
2007-11-13,,4330431.5904,1076.367672,3489866770.17
2007-11-14,,4232568.7296,1076.325,3486277035.0
2007-11-15,,4305965.8752,1076.306712,3484736726.85
2007-11-16,,4281500.16,1076.2731840000001,3481920075.27
2007-11-17,,4036843.008,1076.260992,3480893819.91
2007-11-18,,4232568.7296,1076.27928,3482433202.9500003
2007-11-19,,3963445.8624,1076.260992,3480893819.91
2007-11-20,,3792185.856,1076.251848,3480124436.76
2007-11-21,,4354897.3056,1076.23356,3478586903.94
2007-11-22,,4770814.464,1076.1939360000001,3475261133.4900002
2007-11-23,,4893143.04,1076.163456,3472699503.9
2007-11-24,,5113334.4768,1076.1360240000001,3470395054.89
2007-11-25,,5284594.4832,1076.084208,3466051355.07
2007-11-26,,5333525.9136,1076.047632,3462989240.9700003
2007-11-27,,5431388.7743999995,1076.011056,3459922501.32
2007-11-28,,5382457.344,1075.968384,3456353426.94
2007-11-29,,5529251.6352,1075.922664,3452525938.5
2007-11-30,,6238757.376,1075.8617040000001,3447432591.21
2007-12-01,,6825934.5408,1075.797696,3442089464.2200003
2007-12-02,,6581277.3888,1075.770264,3439798583.4900002
2007-12-03,,6116428.8,1075.733688,3436751887.89
2007-12-04,,5211197.3376,1075.7306400000002,3436497482.64
2007-12-05,,4330431.5904,1075.7489280000002,3438023605.77
2007-12-06,,4036843.008,1075.74588,3437769200.52
2007-12-07,,3743254.4255999997,1075.739784,3437260390.02
