date,computed flow(m3/d),wse(m),outflow(m3/d),avg air temperature (C),max air temperature (C),min air temperature (C),storage(m3)
1990-04-11,1574955.9502848,1921.0324800000003,615655.2572928,5.9223896000000025,16.139138000000003,-0.8498867999999966,162784884.234
1990-04-12,1518782.6681855998,1921.053816,767391.6229632001,4.489044800000002,10.594649200000003,0.5890136000000048,163474276.20600003
1990-04-13,1336072.707072,1921.066008,869046.6696191999,4.616823600000004,12.994668400000005,-3.644353599999997,163870877.0304
1990-04-14,1753359.9455231999,1921.087344,957147.7100544,8.211296800000003,16.4891408,3.122367200000003,164564869.88279998
1990-04-15,1802878.5530879998,1921.1056320000002,1069616.6028288,9.539085200000006,19.850278800000005,0.5445688000000004,165164032.79279998
1990-04-16,2120957.3164032,1921.126968,1221866.7485184001,7.272400400000006,11.594657200000004,3.255701600000002,165868423.88160002
1990-04-17,3480541.5757823996,1921.163544,1790156.381184,8.600188800000002,17.666928000000006,2.7279196,167066305.6488
1990-04-18,3523062.9888,1921.163544,2657050.0678656,8.083518000000002,16.355806400000006,-0.2387707999999975,167066305.6488
1990-04-19,3301158.951936,1921.1574480000002,2646921.2617728002,8.739078800000001,18.6724916,0.8056820000000045,166868874.84
1990-04-20,2784002.6640384,1921.1452560000002,2470841.5094784,10.433536800000006,20.728063600000006,0.5445688000000004,166472335.6896
1990-04-21,2111929.4674944,1921.130016,2082301.4863872,8.355742400000004,16.400251200000007,4.389044000000002,165966436.2024
1990-04-22,3397945.3212671997,1921.1574480000002,1953513.9615744,6.377948800000002,13.166892000000004,3.3834804000000034,166868874.84
1990-04-23,1891004.0592383998,1921.1452560000002,1811930.867712,6.194614000000001,11.466878400000002,4.605712400000002,166472335.6896
1990-04-24,2462523.1663104,1921.151352,1753457.808384,7.372401200000006,12.511331200000004,3.9557072000000026,166674231.696
1990-04-25,2065542.4714752,1921.1544000000001,1560937.0954751999,4.816825200000004,10.022422400000004,-0.633218399999997,166772725.074
1990-04-26,2162769.22368,1921.163544,1470242.6892288001,3.039033200000002,7.927961200000006,-0.3721052,167066305.6488
1990-04-27,685969.7227775999,1921.126968,1356746.236416,1.6223552000000048,5.044604800000002,-1.244334399999996,165868423.88160002
1990-04-28,2079732.5862911998,1921.130016,1312781.3462016,2.0668032000000025,6.355726400000002,-4.038801199999998,165966436.2024
1990-04-29,1908178.9913088002,1921.126968,1290003.7653504,-1.2165563999999982,4.955715200000004,-6.616599599999999,165868423.88160002
1990-04-30,1822573.4538240002,1921.12392,1272217.1904,1.4112424000000026,4.5223784000000045,-1.5054475999999966,165765551.6496
1990-05-01,1594968.9053184,1921.1178240000002,1226931.1515648,4.716824400000004,13.866897600000005,-2.6443455999999994,165564741.1056
1990-05-02,1473105.1779072,1921.1086800000003,1209878.5480704,5.6557208000000045,13.561339600000004,-0.46099479999999815,165266522.64600003
1990-05-03,1653882.34752,1921.1086800000003,1180250.5669632,8.461298800000002,16.272472400000005,1.9890248000000028,165266522.64600003
1990-05-04,1507357.1791872,1921.1056320000002,1147760.0971776,10.705761200000005,15.744690400000003,4.477933600000004,165164032.79279998
1990-05-05,1356110.1278207998,1921.099536,1126621.7192448,12.755777600000005,22.428077200000004,2.422361600000002,164964135.024
1990-05-06,957416.8329216,1921.0812480000002,1134230.556672,13.661340400000007,23.433640800000006,4.261265200000004,164365527.18
1990-05-07,1893621.8907648,1921.09344,1075488.3744768,4.350154800000002,8.844635200000006,-0.28321559999999835,164764286.5944
1990-05-08,1480175.7696,1921.09344,1075561.7716224,1.6612444000000046,5.439052400000001,-2.0721187999999984,164764286.5944
1990-05-09,1428797.76768,1921.09344,1043315.9589888,4.283487600000004,11.683546800000006,-3.2999063999999994,164764286.5944
1990-05-10,1229377.7230848,1921.087344,1041578.8932096,9.166860000000003,18.194710000000008,-0.2387707999999975,164564869.88279998
1990-05-11,1567616.2357248,1921.090392,1001626.380288,8.055740000000004,12.555776000000005,5.872389200000004,164667002.0268
1990-05-12,1757739.3085440001,1921.099536,1024477.3582848,5.772388400000004,9.327972400000004,2.2056932000000025,164964135.024
1990-05-13,1248509.9123712,1921.09344,1058802.7567103999,4.389044000000002,8.977969600000002,1.5945771999999998,164764286.5944
1990-05-14,1280755.7250048,1921.087344,1066142.4712703999,7.900183200000004,14.172455600000003,1.5501324000000025,164564869.88279998
1990-05-15,1351021.2590592,1921.0842960000002,1044098.8618752,3.9501516000000017,8.9335248,-0.2387707999999975,164467523.6412
1990-05-16,1330934.90688,1921.0842960000002,994531.32288,5.750166000000004,11.422433600000005,-0.499883999999998,164467523.6412
1990-05-17,687804.6514176,1921.066008,962432.3045376,10.2446464,16.839143600000007,1.7668008000000022,163870877.0304
1990-05-18,1262430.90432,1921.066008,963337.536,10.316869200000003,17.100256800000004,5.394607600000004,163870877.0304
1990-05-19,1324965.2723712,1921.0690560000003,933171.3091584,7.472402000000006,12.166884000000003,3.911262400000002,163972565.12160003
1990-05-20,1138732.2482688,1921.066008,942639.5409408,7.461290800000004,12.250218000000004,4.783491600000001,163870877.0304
1990-05-21,1295606.4141312,1921.0690560000003,915433.6656384,10.350202800000005,15.700245600000002,5.000160000000005,163972565.12160003
1990-05-22,1174354.3296,1921.0690560000003,903445.4651903999,13.328004400000005,20.028058,6.705729200000004,163972565.12160003
1990-05-23,1082461.1033088,1921.066008,913256.2169856,10.616871600000003,18.500268000000005,6.794618800000002,163870877.0304
1990-05-24,2628987.8925312,1921.1056320000002,1021639.3353216,5.722388000000002,12.905778800000004,1.3779088000000002,165164032.79279998
1990-05-25,892631.619072,1921.090392,1071745.1200512,4.839047600000004,12.511331200000004,0.23901080000000263,164667002.0268
1990-05-26,1133912.5023744002,1921.0842960000002,1022520.1010688,9.777976000000006,16.005803600000007,3.3390356000000025,164467523.6412
1990-05-27,1172666.1952511999,1921.0812480000002,992720.8599552,12.794666800000005,19.939168400000007,4.433488800000003,164365527.18
1990-05-28,1126230.2678016,1921.0782000000002,954945.7956863999,14.683570800000005,20.289171200000006,9.239082800000006,164268464.6388
1990-05-29,1352146.6819584,1921.0812480000002,972830.2334976,10.122423200000004,13.955787200000003,8.539077200000001,164365527.18
1990-05-30,1269770.61888,1921.0812480000002,982151.6709888,8.272408400000003,11.861326000000005,6.094613200000001,164365527.18
1990-05-31,1386447.6146688,1921.0842960000002,999473.3973504,5.255717600000004,13.083558000000004,1.3334640000000029,164467523.6412
1990-06-01,1668781.9680768,1921.0964880000001,993895.2142848,4.277932000000003,9.939088400000003,0.1945660000000018,164866529.75160003
1990-06-02,535383.2457216,1921.0751520000001,966444.6818303999,7.450179600000002,14.044676800000005,0.06678720000000027,164171278.7496
1990-06-03,1089678.4892928,1921.0721039999999,940584.420864,12.750222000000004,20.94473200000001,3.2112568000000046,164069467.3104
1990-06-04,760125.3055488,1921.059912,928767.4804224,15.078018400000005,20.989176800000003,9.150193200000004,163672373.09399998
1990-06-05,1098510.61248,1921.059912,879175.475712,11.533545600000004,18.411378400000004,4.433488800000003,163672373.09399998
1990-06-06,1195174.6532351999,1921.06296,863174.8979712,11.850214800000003,18.844715200000003,5.9168340000000015,163773937.83720002
1990-06-07,738840.1333248001,1921.050768,871077.3239808,12.061327600000006,17.450259600000003,7.972406000000003,163377571.37399998
1990-06-08,1313784.4405248,1921.0568640000001,838268.7998976,13.116891600000002,19.58916560000001,5.044604800000002,163575717.6012
1990-06-09,1602039.4970111998,1921.0721039999999,830537.6338944001,15.316909200000005,24.833652000000008,6.139058000000002,164069467.3104
1990-06-10,1684440.0258048,1921.087344,907555.705344,12.744666400000003,14.261345200000008,10.983541200000005,164564869.88279998
1990-06-11,684795.3684479999,1921.0690560000003,971337.8248703999,9.377972800000006,14.478013600000004,5.566831200000006,163972565.12160003
1990-06-12,747011.6822015999,1921.053816,949147.421184,5.094605200000004,11.466878400000002,1.4612428000000044,163474276.20600003
1990-06-13,1614981.860352,1921.066008,922430.8601855999,7.5779584000000035,14.872461200000004,1.1167956000000032,163870877.0304
1990-06-14,1885474.8076032,1921.087344,909855.4825727999,9.455751200000005,14.566903200000006,5.483497200000002,164564869.88279998
1990-06-15,746522.3678975999,1921.0751520000001,939728.120832,10.644649600000001,17.233591200000006,4.261265200000004,164171278.7496
1990-06-16,1229940.4345344,1921.0782000000002,943006.5266687999,8.355742400000004,12.294662800000005,4.344599200000005,164268464.6388
1990-06-17,1144995.47136,1921.0782000000002,978628.608,12.683554800000003,21.7725164,4.300154400000004,164268464.6388
1990-06-18,1128554.5107455999,1921.0751520000001,961698.3330815999,14.4113464,24.350314800000007,8.755745600000001,164171278.7496
1990-06-19,1247751.4752,1921.0751520000001,952303.4984448,13.750230000000006,21.116955600000004,6.222392000000006,164171278.7496
1990-06-20,1247751.4752,1921.0751520000001,941538.5837567999,15.572466800000008,23.039193200000007,7.533513600000006,164171278.7496
1990-06-21,1027021.7926656,1921.0690560000003,922504.2573312,16.633586400000006,24.8725412,10.0668672,163972565.12160003
1990-06-22,1210588.0538112,1921.06296,1021737.1981824,18.52249040000001,27.405894800000006,8.977969600000002,163773937.83720002
1990-06-23,1165840.2607103998,1921.053816,1075928.7573503999,20.594729200000003,28.10590040000001,12.0335496,163474276.20600003
1990-06-24,1131906.313728,1921.0446720000002,1020367.1181312,21.0113992,29.900359200000004,9.977977600000003,163179819.86040002
1990-06-25,1259715.2099328,1921.0355279999999,1120113.8390016,21.689182400000007,29.983693200000005,14.350234800000003,162881071.0044
1990-06-26,1235200.5633024,1921.023336,1208239.345152,21.8502948,31.4281492,10.722428,162486863.13120002
1990-06-27,887934.2017536,1920.989808,1480004.5095936,20.200281600000004,27.100336800000008,12.427997200000004,161410207.7784
1990-06-28,1200043.33056,1920.959328,1640181.5470079998,19.450275600000005,27.189226400000003,9.500196000000003,160435252.8516
1990-06-29,1152286.2544896,1920.9288480000002,1915445.3087231999,21.02251040000001,30.68369880000001,10.2446464,159466366.6464
1990-06-30,986261.9111424,1920.8800800000001,2272326.6963456,23.2058612,31.0781464,13.911342400000002,157932669.9492
1990-07-01,1223848.4714496,1920.8404560000001,2302884.3746304,22.4002992,30.1170276,12.950223600000005,156685473.6516
1990-07-02,951520.5955584,1920.7916880000002,2568875.6302848,21.928073200000007,28.4559032,15.9224696,155117029.8228
1990-07-03,1116810.9674496,1920.736824,2734851.0422015996,13.544672800000004,19.850278800000005,6.094613200000001,153371347.25280002
1990-07-04,1067879.5370496,1920.678912,2731499.2392192,16.80581,26.055884000000006,6.922397600000004,151552272.6228
1990-07-05,1104847.2327168,1920.6088080000002,3255872.9131008,21.761405200000006,29.939248400000004,13.739118800000004,149378708.1756
1990-07-06,1315399.1777279999,1920.520416,3768062.6608128003,17.950263600000007,23.911422400000006,9.805754000000004,146681741.16
1990-07-07,1545450.2977536,1920.43812,3760355.9605248,17.161368400000008,25.1780992,9.283527600000003,144214818.1644
1990-07-08,1408638.0183552,1920.349728,3752918.3831040002,19.244718400000004,29.2836876,10.416870000000003,141611089.90199998
1990-07-09,1895725.942272,1920.276576,3745480.8056832002,16.139138000000003,22.689190400000008,11.772436400000004,139494450.5568
1990-07-10,1422510.0788735999,1920.185136,3872702.5247232,17.744706400000005,28.239234800000006,7.927961200000006,136806709.9716
1990-07-11,1659093.5448576,1920.096744,3950209.9104767996,19.500276,26.839223600000004,10.200201600000003,134208766.7304
1990-07-12,1761531.4944,1920.008352,3941695.8415872,22.150297200000004,32.30037840000001,14.872461200000004,131664331.8516
1990-07-13,1781055.1351296,1919.91996,3932765.8555392,18.2669328,26.839223600000004,11.816881200000005,129163895.2044
1990-07-14,1661148.6649344,1919.8254720000002,3924007.1294976003,19.566943200000004,29.111464000000005,10.766872800000005,126543551.9664
1990-07-15,1958480.50176,1919.740128,3915272.8691712,19.88361240000001,27.100336800000008,12.689110400000004,124220539.08240001
1990-07-16,1761433.6315392,1919.6456400000002,3906587.5402752,19.583610000000007,27.367005600000006,11.422433600000005,121700477.7684
1990-07-17,2790143.5585536,1919.590776,3899272.2914303998,20.4113944,27.672563600000004,11.116875600000004,120209126.4396
1990-07-18,1775061.0349056,1919.5084800000002,3753505.5602688002,19.3447192,26.444776000000005,12.778000000000002,117971815.74599999
1990-07-19,1450816.91136,1919.41704,3667900.0227840003,17.766928800000002,25.661436400000007,10.939096400000004,115532596.7112
1990-07-20,1978787.0453759998,1919.343888,3660633.7053696,13.633562400000002,16.883588400000008,10.677983200000003,113621344.1208
1990-07-21,1851173.8748927999,1919.26464,3653807.7708288003,13.761341200000004,21.116955600000004,7.100176800000003,111582463.3548
1990-07-22,1660928.4734976,1919.1762480000002,3646247.864832,16.861366000000004,26.578110400000007,8.977969600000002,109353355.30319999
1990-07-23,1613783.0403072,1919.093952,3498670.6707456,15.722468,24.916986,8.539077200000001,107321752.0692
1990-07-24,1791355.2012288,1919.0238480000003,3406312.5958656,15.266908800000003,24.261425200000005,9.672419600000001,105614504.736
1990-07-25,1078448.726016,1918.9354560000002,3266246.3763456,14.489124800000006,22.0780744,8.016850800000004,103414543.81680001
1990-07-26,1880826.3217151999,1918.8836400000002,3182010.9189119996,10.466870400000005,15.789135200000004,5.9168340000000015,102139298.184
1990-07-27,1460113.8831359998,1918.813536,3174451.0129152,14.144677600000005,19.0224944,8.583522000000006,100443337.1928
1990-07-28,1561940.1897983998,1918.7464800000002,3168236.7212544,15.544688800000003,24.744762400000006,9.5890856,98849199.9756
1990-07-29,1075194.7858944,1918.673328,3061615.1344128004,17.63915,26.1836628,11.816881200000005,97135304.1852
1990-07-30,1325283.3266688,1918.6428480000002,2166732.6695424,18.5891576,27.322560800000012,11.861326000000005,96429926.31240001
1990-07-31,1612461.8916864002,1918.5666480000002,3159013.1466240003,19.339163600000006,28.589237600000004,12.339107600000006,94690596.1644
1990-08-01,1802951.9502335999,1918.511784,3002750.6236416,18.355822400000008,27.755897600000004,10.461314800000004,93459805.1508
1990-08-02,890209.5132672,1918.4203440000001,2925023.0464512,17.9113744,25.750326,9.105748400000003,91438600.1532
1990-08-03,1091537.883648,1918.338048,2918955.5490816,18.20026560000001,26.444776000000005,10.2446464,89618723.76120001
1990-08-04,1126010.0763648,1918.255752,2912447.6688384,20.000280000000004,29.855914400000003,12.861334000000003,87833310.80039999
1990-08-05,1221255.1056384,1918.176504,2905890.8571648,19.83361200000001,28.367013600000007,11.727991600000003,86143134.83039999
1990-08-06,1318530.7892735999,1918.100304,2899921.222656,20.339171600000007,30.817033200000004,9.327972400000004,84550255.76280001
1990-08-07,1261476.7414272,1918.01496,2893364.4109823997,21.783627600000003,31.167036000000003,10.9002072,82802439.2724
1990-08-08,1235543.0833152,1917.926568,2884703.5478016,22.989192800000005,32.77816000000001,14.128010800000006,81028707.3672
1990-08-09,1273562.8047359998,1917.838176,2877168.10752,21.944740000000003,31.250370000000004,14.522458400000005,79292978.9808
1990-08-10,1304927.8516224,1917.758928,2691644.5891584,20.572506800000006,30.68369880000001,12.861334000000003,77759886.68879999
1990-08-11,1429140.2876928,1917.688824,2500591.8191616,16.4113624,22.778080000000003,12.166884000000003,76424410.22760001
1990-08-12,1452089.1285504,1917.61872,2495796.5389824,17.539149200000004,25.222544000000006,11.466878400000002,75111864.1596
1990-08-13,1249072.6238208,1917.545568,2335497.172992,19.105828400000007,29.811469600000002,9.716864400000006,73767580.65120001
1990-08-14,1420357.0959359999,1917.493752,2096198.0126208,20.861398,30.333696000000003,13.166892000000004,72829445.1024
1990-08-15,1317943.6121088,1917.4388880000001,2011668.9666048,20.328060400000005,29.633690400000006,10.155756800000002,71847619.692
1990-08-16,1414778.9128704,1917.393168,1940963.0496768001,16.633586400000006,21.8169612,11.944660000000002,71040911.4372
1990-08-17,1267177.2530688,1917.3474480000002,1768920.1403903998,14.428013200000002,21.994740400000005,10.505759600000001,70240740.62640001
1990-08-18,1476212.3237376,1917.316968,1681846.6599935999,15.116907600000005,24.52809400000001,8.711300800000004,69715660.5252
1990-08-19,1194636.4075008,1917.2682000000002,1680182.9913599999,13.811341600000002,22.994748400000006,9.061303600000006,68879632.4508
1990-08-20,1802120.1159168,1917.262104,1536862.8317184,14.022454400000004,19.63361040000001,9.716864400000006,68775872.1132
1990-08-21,1260938.4956928,1917.2346720000003,1456908.8744448,14.578014400000008,22.339187600000002,6.266836800000004,68311984.95480001
1990-08-22,1339351.1129088001,1917.219432,1311240.006144,12.372441200000004,18.539157200000005,5.177939200000004,68053718.91239999
1990-08-23,1374092.4284927999,1917.2102880000002,1233683.68896,11.889104000000003,21.466958400000003,5.2612732000000015,67901162.10599999
1990-08-24,1212961.2281856,1917.201144,1128481.1136,11.955771200000004,19.9836132,7.055732000000006,67746483.714
1990-08-25,1318702.04928,1917.201144,1067072.168448,12.144661600000003,17.84470720000001,6.750174000000001,67746483.714
1990-08-26,1268889.8531328,1917.1980960000003,1067096.6341632002,15.005795600000006,22.73363520000001,7.927961200000006,67696663.4568
1990-08-27,1318702.04928,1917.1980960000003,1066900.9084416,14.700237600000001,23.911422400000006,4.872381200000003,67696663.4568
1990-08-28,1149595.0258176,1917.188952,1066754.1141504,16.378028800000003,27.367005600000006,5.744610400000006,67544686.38599999
1990-08-29,1199235.9619584,1917.1828560000001,1066607.3198592,18.216932400000005,28.761461200000006,8.450187600000003,67442356.8852
1990-08-30,1256069.818368,1917.185904,999130.8773376,16.244694400000007,25.050320400000004,10.9002072,67492275.8208
1990-08-31,1074460.8144384,1917.179808,954701.1385344,13.733563200000003,23.261417200000004,4.5223784000000045,67389946.32000001
1990-09-01,1229206.4630784001,1917.1828560000001,954750.0699648,16.933588800000003,27.933676800000008,5.7890552000000035,67442356.8852
1990-09-02,1249782.1295616,1917.188952,954774.53568,16.339139600000003,25.35587840000001,8.233519200000003,67544686.38599999
1990-09-03,1182770.5356288,1917.192,954872.3985408001,16.4113624,27.0614476,7.5779584000000035,67594691.6652
1990-09-04,1167821.9836416,1917.1950480000003,954921.3299712,16.066915200000004,20.728063600000006,12.778000000000002,67644437.9136
1990-09-05,1351388.2447872001,1917.213336,891383.8675968,14.605792400000006,19.805834000000004,11.683546800000006,67951130.3808
1990-09-06,1079941.1346432,1917.2224800000001,785471.786496,15.794690800000005,26.27255240000001,8.061295600000001,68106265.1604
1990-09-07,1080479.3803776,1917.23772,678703.4053632,17.5891496,27.5392292,8.450187600000003,68362261.5996
1990-09-08,1006519.523328,1917.249912,636500.0466432001,17.200257600000008,28.850350800000008,8.233519200000003,68568758.48640001
1990-09-09,1214894.0196864,1917.2742960000003,636769.1695103999,17.305814000000005,26.2281076,9.939088400000003,68983627.1496
1990-09-10,1000256.3002367999,1917.292584,587960.0676864,16.778032000000003,27.5392292,7.489068800000002,69296388.3384
1990-09-11,947924.135424,1917.3108720000002,556937.5408127999,17.328036400000002,29.900359200000004,6.355726400000002,69610642.038
1990-09-12,895224.9848832,1917.326112,557280.0608255999,18.133598400000004,28.239234800000006,7.405734800000001,69872213.80680001
1990-09-13,1113043.2473088,1917.353544,557524.7179775999,16.7280316,27.450339600000007,6.400171200000006,70346696.5584
1990-09-14,964903.3417728,1917.371832,557842.7722752,17.572482800000003,29.722580000000008,5.872389200000004,70665711.4908
1990-09-15,914088.0513024,1917.3870720000002,558160.8265727999,18.155820800000008,28.06145560000001,7.711292800000006,70933907.0472
1990-09-16,1075072.4573184,1917.4114560000003,558429.94944,14.944684000000002,22.6058564,6.922397600000004,71363084.0784
1990-09-17,974175.8478336,1917.429744,558723.5380224,11.905770800000003,21.728071600000007,2.339027600000005,71684035.5744
1990-09-18,985576.8711167999,1917.4480320000002,558992.6608895999,13.044668800000004,25.833660000000002,4.9112704000000065,72009045.21959999
1990-09-19,1424711.9932416,1917.490704,559335.1809024,9.922421600000003,12.689110400000004,7.755737600000003,72773173.7448
1990-09-20,990518.9455872,1917.508992,559775.563776,10.466870400000005,17.272480400000006,5.305718000000002,73103117.31
1990-09-21,1001871.03744,1917.5272800000002,560069.1523583999,9.939088400000003,17.539149200000004,2.339027600000005,73434639.7296
1990-09-22,1060026.0424704,1917.548616,560338.2752256,12.483553200000003,22.25585360000001,5.305718000000002,73821866.10599999
1990-09-23,1007498.151936,1917.566904,560631.863808,12.955779200000006,24.700317599999998,3.9557072000000026,74156558.56920001
1990-09-24,951545.0612736,1917.582144,560900.9866751999,13.216892400000003,23.828088400000006,4.566823200000002,74435300.3796
1990-09-25,1077886.0145663999,1917.6034800000002,561194.5752575999,12.950223600000005,21.555848000000005,5.566831200000006,74830593.71519999
1990-09-26,898845.9107327999,1917.6156720000001,561414.7666944,11.677991200000005,20.378060800000007,5.9168340000000015,75056628.9252
1990-09-27,1068589.0427903999,1917.6370080000002,561683.8895616,12.844667200000004,20.378060800000007,6.572394800000001,75452403.318
1990-09-28,958860.3101184,1917.652248,561953.0124288,12.739110800000002,19.32805240000001,7.972406000000003,75736017.3744
1990-09-29,1089678.4892928,1917.6735840000001,562173.2038656,12.127994800000003,21.861406000000002,5.222384000000002,76138218.198
1990-09-30,973686.5335296,1917.688824,562442.3267328,11.627990800000003,21.6447376,2.511251200000004,76424410.22760001
1990-10-01,977527.6508160001,1917.7040640000002,562711.4495999999,12.372441200000004,21.6447376,3.077922400000002,76714450.7148
1990-10-02,894735.6705791999,1917.7162560000002,562956.1067519999,8.161296400000001,14.350234800000003,-0.2387707999999975,76946172.2676
1990-10-03,845681.9116032,1917.7254,563102.9010431999,4.227931600000002,11.511323200000003,-1.8110055999999979,77119056.8244
1990-10-04,1139319.4254336,1917.749784,563347.5581951999,11.089097600000006,18.455823200000005,5.305718000000002,77585571.2952
1990-10-05,496164.704256,1917.7406400000002,563690.078208,12.427997200000004,18.061375600000005,4.783491600000001,77408924.6244
1990-10-06,1619605.8805248,1917.789408,563861.3382144,0.6945700000000024,5.439052400000001,-3.605464399999997,78348379.9968
1990-10-07,1029443.8984703999,1917.8076960000003,564105.9953664,-1.9776735999999975,3.8223728000000037,-6.661044399999998,78702561.444
1990-10-08,966028.7646720001,1917.822936,561316.9038336,-1.6054483999999967,4.955715200000004,-6.355486399999998,78995784.3096
1990-10-09,1037199.5301888,1917.8442720000003,519504.9965568,1.055684000000003,8.627966800000003,-5.483257199999999,79411553.41319999
1990-10-10,918075.96288,1917.8534160000002,623753.4090239999,3.8501508000000015,8.233519200000003,-0.8498867999999966,79588311.0972
1990-10-11,1016036.6865408,1917.8503680000001,933807.4177536,2.0056916000000022,8.450187600000003,-3.8221327999999968,79530312.86760001
1990-10-12,822048.03072,1917.8503680000001,678042.8310528,2.5834740000000025,9.105748400000003,-3.2110167999999977,79530312.86760001
1990-10-13,1154586.0317184,1917.874752,543261.206016,3.6890384000000047,9.939088400000003,-0.9387763999999983,80007188.5704
1990-10-14,860777.2578816,1917.8838960000003,543359.0688768,-0.44988359999999616,1.7279116000000023,-3.2110167999999977,80185364.7564
1990-10-15,1033162.6871808,1917.902184,546294.9547008,2.894587600000005,6.794618800000002,0.022342400000002982,80545725.9384
1990-10-16,1070546.3000063999,1917.9296160000001,797533.3840896001,2.5445848000000026,5.566831200000006,-1.3776687999999986,81087803.39400001
