date,inflow(m3/d),outflow(m3/d),total avg discharge (m3/d),avg air temperature (C),max air temperature (C),min air temperature (C)
2010-12-22,13269176.3644416,1284450.048,1284450.048,0.04456479999999985,1.6112440000000028,-2.1665639999999975
2010-12-23,12232099.1628288,1289343.19104,1289343.19104,0.8445712000000043,5.9446120000000064,-1.166556
2010-12-24,12235524.3629568,1291789.76256,1291789.76256,0.17789920000000237,2.889032000000004,-2.333231999999997
2010-12-25,12234765.9257856,1291789.76256,1291789.76256,-2.8332359999999976,1.166796000000005,-6.111039999999997
2010-12-26,9662881.0125312,1291789.76256,1291789.76256,2.1223592000000018,5.389052000000003,-3.611019999999998
2010-12-27,12546948.4517376,1279556.90496,1279556.90496,1.0890176000000018,4.222376000000004,-1.4443359999999998
2010-12-28,11326207.1261184,1264877.47584,1264877.47584,0.6667920000000045,1.8890240000000027,-0.6109959999999965
2010-12-29,4099964.5532159996,1282003.47648,1282003.47648,-1.4665583999999967,1.6112440000000028,-4.555471999999998
2010-12-30,17099479.8047232,1269770.61888,1269770.61888,-7.166603999999998,-1.2776679999999985,-12.111087999999999
2010-12-31,10113417.1579392,1282003.47648,1282003.47648,-10.655520799999998,-4.666583999999997,-13.888879999999999
2011-01-01,10116622.1666304,1284450.048,1284450.048,-12.9499836,-9.444399999999998,-18.050024399999998
2011-01-02,10126946.698444799,1294236.33408,1294236.33408,-13.494432399999999,-8.722171999999999,-18.050024399999998
2011-01-03,10923232.3310592,2089372.07808,2089372.07808,-14.661108399999998,-8.999951999999999,-18.2166924
2011-01-04,13253004.5266944,4428294.4512,4428294.4512,-10.5332976,-4.944363999999997,-17.555576
2011-01-05,8363409.0153984,6018565.9392,6018565.9392,-7.094381199999997,-0.3887719999999959,-11.277747999999999
2011-01-06,8178913.057075201,7070591.6928,7070591.6928,-8.7166164,-3.166571999999997,-12.888872
2011-01-07,10399152.24576,9296971.776,9296971.776,-7.577718399999998,-1.5554479999999984,-11.722195999999999
2011-01-08,11105404.0464384,9859683.2256,9859683.2256,-2.7776799999999984,3.1112560000000045,-9.555511999999998
2011-01-09,10979185.4217216,9884148.9408,9884148.9408,-7.849942799999997,-3.166571999999997,-14.722219999999998
2011-01-10,10669914.3158784,10104340.3776,10104340.3776,-9.655512799999999,-5.166587999999999,-12.777759999999999
2011-01-11,11352336.509952001,10104340.3776,10104340.3776,-12.3555344,-9.611068,-17.000016
2011-01-12,10712215.5374592,10153271.808,10153271.808,-5.516590799999998,-1.2221119999999956,-11.333303999999998
2011-01-13,11407971.5463168,10300066.0992,10300066.0992,-0.07210279999999614,3.500148000000003,-2.888791999999997
2011-01-14,9783203.3998848,10324531.8144,10324531.8144,4.444600000000001,7.500180000000004,2.611252000000004
2011-01-15,10878239.8808064,10324531.8144,10324531.8144,4.872381200000003,6.833508000000002,2.7779200000000017
2011-01-16,10749697.0131456,10202203.2384,10202203.2384,5.094605200000004,7.277956000000003,2.500140000000002
2011-01-17,13244099.0063616,10348997.5296,10348997.5296,5.877944800000002,9.000192000000006,2.5556960000000046
2011-01-18,13434540.1334784,10006477.5168,10006477.5168,3.772372400000002,8.055740000000004,1.3334640000000029
2011-01-19,13385510.8402176,9810751.7952,9810751.7952,-0.43877239999999773,1.5001320000000042,-3.611019999999998
2011-01-20,12811520.695910402,9933080.371199999,9933080.371199999,-2.3943435999999974,1.0001280000000001,-6.999935999999998
2011-01-21,12835448.165376,9884148.9408,9884148.9408,-0.7387747999999981,3.0001440000000024,-5.055475999999999
2011-01-22,12727480.9641984,9884148.9408,9884148.9408,1.300130400000004,6.611284000000001,-1.3332239999999977
2011-01-23,11763360.525312,9908614.656,9908614.656,0.4612348000000033,3.222368000000003,-2.4998999999999985
2011-01-24,14737290.536447998,9908614.656,9908614.656,-5.066587199999999,0.16678800000000038,-7.888831999999997
2011-01-25,14622742.0578816,9933080.371199999,9933080.371199999,-1.1887783999999968,1.1112400000000022,-3.7776879999999977
2011-01-26,14845380.0662016,10030943.232,10030943.232,-1.027666,0.8334600000000023,-3.333239999999998
2011-01-27,12293067.725107199,10030943.232,10030943.232,-2.5054555999999977,1.3890200000000021,-7.611051999999997
2011-01-28,14098001.398272,9835217.5104,9835217.5104,-4.455471199999998,1.2223520000000043,-8.944395999999998
2011-01-29,13327429.232332801,9786286.08,9786286.08,-4.916585999999999,0.4445680000000003,-10.499963999999999
2011-01-30,13398795.7235712,9859683.2256,9859683.2256,-2.244342399999997,1.1112400000000022,-5.5554799999999975
2011-01-31,14958387.204710402,10128806.0928,10128806.0928,-4.077690399999998,-0.6665519999999958,-12.166643999999998
2011-02-01,12636003.6550656,10373463.2448,10373463.2448,-12.922205599999998,-8.944395999999998,-17.22224
2011-02-02,11672445.927628798,10397928.959999999,10397928.959999999,-15.300002399999999,-8.611059999999998,-20.6611564
2011-02-03,10142066.5104384,10128806.0928,10128806.0928,-11.6999736,-6.222151999999998,-16.555567999999997
2011-02-04,8561336.6513664,9835217.5104,9835217.5104,-4.561027599999999,3.4445920000000037,-10.277739999999998
2011-02-05,13501869.7817088,9810751.7952,9810751.7952,-0.1665479999999988,3.222368000000003,-7.555496
2011-02-06,12035443.744051201,9761820.3648,9761820.3648,-1.9832291999999985,1.5001320000000042,-8.444391999999997
2011-02-07,12409157.543731201,10006477.5168,10006477.5168,3.5279260000000043,8.500188000000001,-0.6665519999999958
2011-02-08,15034475.5789824,10202203.2384,10202203.2384,-4.761029199999998,-0.9998879999999986,-8.277723999999997
2011-02-09,13081842.3831552,10104340.3776,10104340.3776,-8.027721999999997,-3.0554599999999983,-12.444423999999998
2011-02-10,13141000.482508799,10104340.3776,10104340.3776,-4.816585199999999,3.0557000000000016,-9.444399999999998
2011-02-11,11863400.8347648,10104340.3776,10104340.3776,-6.499931999999998,0.7223480000000002,-11.888863999999998
2011-02-12,14418844.7874048,10055408.9472,10055408.9472,-0.6776631999999978,7.944628000000002,-7.1110479999999985
2011-02-13,10676935.976140799,10079874.6624,10079874.6624,6.139058000000002,14.111344000000003,-1.4443359999999998
2011-02-14,14904905.151283199,10104340.3776,10104340.3776,3.4168140000000022,9.666864000000004,-4.722139999999998
2011-02-15,12139667.6908032,10251134.6688,10251134.6688,8.827968400000003,11.222432000000005,7.111288000000002
2011-02-16,9174374.077132799,10324531.8144,10324531.8144,4.950159600000003,10.611316000000006,-2.333231999999997
2011-02-17,13150444.248576,10226668.9536,10226668.9536,-1.0721107999999973,3.222368000000003,-4.666583999999997
2011-02-18,13227119.8000128,10177737.5232,10175951.5259904,2.239026800000005,7.389068000000002,-1.388779999999997
2011-02-19,13150028.3314176,10104340.3776,10098860.057395201,0.6890144000000049,3.7223720000000036,-2.2221199999999968
2011-02-20,12072117.851136,10177737.5232,10183340.1719808,-0.6054403999999991,1.555688,-1.666559999999997
2011-02-21,13852243.289088,10202203.2384,10219794.087628799,-0.42766119999999574,2.9445879999999995,-2.9999039999999972
2011-02-22,12219670.579507198,10324531.8144,10330892.900352001,-1.2110007999999972,3.2779240000000023,-4.666583999999997
2011-02-23,14351294.9477376,10128806.0928,10137736.078847999,-0.7721083999999969,1.6112440000000028,-2.2221199999999968
2011-02-24,13183154.9097984,10128806.0928,10131986.635776,-2.4165659999999978,-0.05543599999999671,-5.055475999999999
2011-02-25,14395651.2893952,10177737.5232,10182067.9547904,-4.411026399999999,-3.3887959999999993,-6.611043999999998
2011-02-26,12643832.683929598,10177737.5232,10173798.5430528,-7.405494799999998,-4.055467999999998,-10.388851999999998
2011-02-27,13832964.305510402,10202203.2384,10200686.3640576,-5.299922399999998,-0.499883999999998,-11.666639999999997
2011-02-28,11570252.6352384,10251134.6688,10262609.0892288,1.0334616000000025,4.500156000000004,-2.2221199999999968
2011-03-01,12598375.385087999,10275600.384,10273569.7296384,3.411258400000005,8.000184,-1.388779999999997
2011-03-02,14009802.494976,10226668.9536,10232271.6023808,1.694578,6.722396000000003,-3.555463999999997
2011-03-03,12406588.6436352,10079874.6624,10081782.9881856,3.6612604000000033,7.222400000000004,1.3334640000000029
2011-03-04,15323366.744064,9737354.6496,9749587.507199999,3.400147200000003,8.722412000000006,-0.3332159999999966
2011-03-05,12579634.6472448,9468231.782399999,9463387.5707904,5.066827200000002,9.333528000000001,1.944580000000002
2011-03-06,14293017.614131201,9394834.6368,9396106.8539904,2.239026800000005,4.222376000000004,0.5001240000000031
2011-03-07,13404129.2494848,9541628.928,9545959.3595904,0.4890128000000047,3.555704000000002,-2.055451999999997
2011-03-08,14635170.641203199,9737354.6496,9738235.4153472,0.9445720000000044,5.166828000000002,-3.555463999999997
2011-03-09,15940269.752832001,9712888.9344,9707800.0656384,4.216820400000003,9.000192000000006,0.7223480000000002
2011-03-10,6630037.559193599,9737354.6496,9746284.635648001,8.694634000000004,12.722444000000003,2.2779160000000047
2011-03-11,19087588.2875904,9737354.6496,9738895.9896576,3.4890368000000045,10.000200000000003,0.0001200000000025625
2011-03-12,14078624.5518336,9761820.3648,9775325.4395904,1.8834684000000017,7.222400000000004,-2.277675999999998
2011-03-13,14227229.3059584,9786286.08,9775447.7681664,5.866833600000003,11.666880000000003,-0.6109959999999965
2011-03-14,14032115.2272384,9712888.9344,9728816.1149952,7.039065200000003,11.000208,2.7779200000000017
2011-03-15,13959770.107392,9663957.504,9656324.2008576,7.383512400000004,11.444656000000005,1.7223560000000049
2011-03-16,18448348.0808448,9688423.2192,9693267.4308096,4.227931600000002,9.000192000000006,0.8334600000000023
2011-03-17,10880466.2608896,9688423.2192,9693389.7593856,3.1501452000000043,8.333520000000004,0.055676000000001835
2011-03-18,22337931.949056,9688423.2192,9691995.2136192,4.294598800000003,9.222416000000003,-1.110999999999997
2011-03-19,10348361.4210048,9737354.6496,9743348.749823999,2.8223648000000026,5.666832000000003,-0.05543599999999671
2011-03-20,12252161.049292801,9663957.504,9680643.1217664,3.3057020000000037,9.000192000000006,-1.9443399999999968
2011-03-21,10274841.9468288,9663957.504,9669829.275648,5.800166400000002,9.611308000000001,1.555688
2011-03-22,18138954.646425597,9810751.7952,9819290.329804799,2.883476400000003,8.500188000000001,0.16678800000000038
2011-03-23,17298165.8778624,9737354.6496,9734932.5437952,3.8001504000000033,9.333528000000001,-2.7221239999999973
2011-03-24,14872708.27008,9737354.6496,9729721.3464576,4.611268000000003,7.555736000000003,2.500140000000002
2011-03-25,16686376.2035712,9737354.6496,9728302.334976,3.2890352000000043,6.666840000000004,0.6667920000000045
2011-03-26,12165381.1574784,9737354.6496,9745134.7470336,3.972374000000002,8.444632000000006,-0.888776
2011-03-27,15459665.243443199,9712888.9344,9711494.3886336,2.427917200000003,6.111280000000004,0.16678800000000038
2011-03-28,14165208.7179264,9615026.0736,9627381.259776,2.366805600000003,6.722396000000003,0.11123200000000466
2011-03-29,20399611.196620803,11621214.72,11626181.2601856,4.122375200000004,8.444632000000006,-0.9998879999999986
2011-03-30,19886736.4088832,14043320.5248,14044201.2905472,7.733515200000003,13.833564000000003,3.555704000000002
2011-03-31,27027348.9785856,14092251.9552,14087676.8664576,12.150217200000004,18.778048000000005,7.666848000000002
2011-04-01,31453123.46112,14043320.5248,14046256.410624,12.5891096,20.722508000000005,5.055716000000004
2011-04-02,24592398.6733056,14263511.9616,14271414.3876096,11.872437200000004,18.722492000000003,3.222368000000003
2011-04-03,34283880.1069056,14239046.2464,14232416.0375808,2.889032000000004,8.944636000000003,-1.7221159999999998
2011-04-04,29227746.4722432,16196303.4624,16204964.3255808,5.855722400000001,10.889096000000006,-0.1665479999999988
2011-04-05,31103068.008038398,17908903.5264,17923167.038361598,7.461290800000004,9.666864000000004,3.0557000000000016
2011-04-06,34828780.51584,17737643.52,17726438.2224384,5.444608000000002,10.500204000000004,0.7223480000000002
2011-04-07,30313559.3785344,20428872.191999998,20428749.863424003,2.472362000000004,4.055708000000003,0.777904000000003
2011-04-08,32118126.0659712,24294455.1936,24273047.6928,1.944580000000002,6.333504000000001,-0.4443279999999987
2011-04-09,28189176.8620032,24269989.4784,24254820.734975997,2.4445840000000025,7.333512000000006,0.11123200000000466
2011-04-10,39730780.1447424,23609415.168,23584827.124224,6.050168400000004,12.500220000000002,0.3890120000000046
2011-04-11,40444763.111424,24465715.2,24458718.005452797,8.889080000000003,13.666896000000005,6.777952000000006
2011-04-12,36807322.904064,24049798.0416,24018457.4604288,8.105740400000006,14.333568,3.3890360000000044
2011-04-13,30495168.382464003,27401601.024,27138080.805580802,5.166828000000002,14.889128,0.8334600000000023
2011-04-14,39905587.6798464,32784058.368,31912467.264,4.461266800000004,9.666864000000004,0.3890120000000046
2011-04-15,39413826.8043264,33028715.52,32060289.1152384,7.366845600000001,13.500228000000003,-0.7776639999999979
2011-04-16,36887741.7099264,33028715.52,32211927.618047997,11.955771200000004,17.722484,7.889072000000006
2011-04-17,38817939.8449152,32784058.368,31964701.565952,10.155756800000002,14.278012000000004,6.889064000000001
2011-04-18,35317409.7798144,32784058.368,31890815.106048,6.877952800000006,10.444648,4.611268000000003
2011-04-19,41850465.243955195,33762686.975999996,32875804.8,3.883484400000004,8.944636000000003,-1.2776679999999985
2011-04-20,45539381.316096,34252001.28,33301410.381619196,3.8945956000000024,12.444664000000003,-2.8332359999999976
2011-04-21,30566314.682265602,35964601.344,34645752.5004288,6.161280400000006,12.500220000000002,2.1668040000000026
2011-04-22,56257321.830911994,39389801.472,37818637.7075712,3.2945908000000017,9.166860000000003,-1.999895999999998
2011-04-23,44158071.5016192,39879115.776,38120642.496,4.577934400000004,12.778000000000002,-1.0554439999999978
2011-04-24,44330114.4109056,39879115.776,38129572.482048,6.005723600000003,14.055788000000003,-3.277683999999997
2011-04-25,40494232.78755839,40123772.928,38372957.4168576,6.094613200000001,10.055756000000006,3.777928000000003
2011-04-26,46736586.623692796,41102401.536,39207580.8251904,4.433488800000003,10.777984000000004,0.5556800000000024
2011-04-27,45555161.7024,43793630.208,41412039.6275712,7.100176800000003,13.722452000000004,-0.9443319999999957
2011-04-28,41348893.61664,45506230.272,42840494.875238396,10.694650000000003,17.889152000000003,2.055692000000004
2011-04-29,46280863.74666239,45995544.576,43463587.709952,2.883476400000003,6.555728000000002,-0.6109959999999965
2011-04-30,42957489.925324805,46240201.728,43620339.547238395,4.739046800000004,11.222432000000005,-0.27765999999999735
2011-05-01,44275017.62027519,46240201.728,43612167.9983616,6.161280400000006,11.000208,-0.888776
2011-05-02,40019353.2555264,44282944.512,42008048.9155584,9.183526800000003,17.000256000000007,-0.22210399999999808
2011-05-03,39177023.1469056,40368430.08,38514026.7307008,9.255749600000001,13.722452000000004,5.222384000000002
2011-05-04,45641011.8970368,37187887.104,35863215.420211196,6.900175200000003,13.500228000000003,1.8890240000000027
2011-05-05,37445364.2907648,35230629.888,34130993.8526208,12.461330800000002,23.000304000000007,2.7779200000000017
2011-05-06,36546567.3114624,36209258.496,35054990.5185792,14.066899200000005,21.278068000000005,6.666840000000004
2011-05-07,36064568.2563072,36698572.8,35401743.1001088,11.527990000000003,15.666912000000004,9.166860000000003
2011-05-08,36193429.1782656,36943229.952,35530432.7620608,8.055740000000004,10.777984000000004,6.4446160000000035
2011-05-09,49476453.137510404,39389801.472,37709985.466368,4.211264800000002,6.389060000000004,2.000136000000005
2011-05-10,53057083.954175994,44282944.512,41953612.6992384,6.805730000000004,11.833548,3.500148000000003
