date,avg gain (m3/d),power discharge (m3/d),computed flow(m3/d),avg air temperature (C),max air temperature (C),min air temperature (C),wse(m),storage(m3)
1982-01-19,1477386.6780672001,,1844372.4060672,,-3.077682399999997,-8.6277268,1469.2122000000002,572245761.4224
1982-01-20,1223750.6085888,,1583396.6220288002,,-8.099944799999998,-19.8944836,1469.224392,573325167.4355999
1982-01-21,697052.6917632001,,1044465.8476032,,-9.499955999999997,-21.0333816,1469.2304880000002,573865629.0324
1982-01-22,973882.2592512,,1309062.5574911998,,-5.261033199999998,-13.433320799999999,1469.239632,574670696.7588
1982-01-23,2289844.1484288,,2683742.1631488,,2.0723588,-6.661044399999998,1469.264016,576840659.4444001
1982-01-24,937991.0550528,,1336782.2128128,,5.000160000000005,-7.794386799999998,1469.27316,577663661.97
1982-01-25,1473741.2865024,,1860299.5866624,,6.750174000000001,-10.7666328,1469.285352,578753293.5324
1982-01-26,1520739.9254016,,1899958.5110016002,,7.794626800000003,-2.5554559999999977,1469.2914480000002,579285614.1612
1982-01-27,1448810.7227136,,1815796.4507135998,,-0.19432599999999667,-6.094373199999998,1469.2884000000001,579019367.5032
1982-01-28,530808.1569792,,885561.0273792,,-0.19432599999999667,-10.461074799999999,1469.270112,577384969.4988
1982-01-29,886221.6016896,,1228741.6144896,,0.06678720000000027,-11.988864799999998,1469.2457279999999,575212971.5712
1982-01-30,422547.3672192,,757727.6654591999,,1.1167956000000032,-9.016618799999998,1469.209152,571982795.8212
1982-01-31,694067.8745088,,1024355.0297088,,1.2445744000000047,-7.838831599999997,1469.1756240000002,569019236.7732
1982-02-01,988072.3740672,,1313466.3862272,,-0.28321559999999835,-8.277723999999997,1469.145144,566344793.1024001
1982-02-02,1232411.4717696,,1550465.7693696,,-1.3332239999999977,-8.188834399999998,1469.1116160000001,563320176.7944001
1982-02-03,383916.0029184,,701970.3005184,,-3.733243199999997,-16.2722324,1469.056752,558346094.6855999
1982-02-04,455404.8227328,,763672.8342528,,-11.333303999999998,-23.255621599999998,1469.0110320000001,554216638.0067999
1982-02-05,653503.7187072,,949538.8726272,,-13.344431199999999,-29.677895200000002,1469.0018880000002,553402195.8324
1982-02-06,170672.8292352,,456921.6970752,,-11.683306799999997,-29.6334504,1468.96836,550409464.9824001
1982-02-07,1079231.6289024,,1360587.3537023999,,-6.311041599999998,-19.7667048,1468.9226400000002,546338672.6124
1982-02-08,870954.9954048,,1142524.4341248,,-12.555535999999998,-29.1556688,1468.8738720000001,542049813.3132
1982-02-09,1164201.057792,,1435770.496512,,-6.877712799999998,-20.5055996,1468.828152,538054189.2144
1982-02-10,1000941.3402624,,1267617.6359424,,-13.211096799999998,-29.244558400000003,1468.776336,533547904.39559996
1982-02-11,1256290.0098048,,1513180.0194048,,-0.022102399999997857,-25.83342,1468.72452,529091452.1688
1982-02-12,1180960.072704,,1428063.7962240002,,4.300154400000004,-19.6333704,1468.6727039999998,524672201.6988
1982-02-13,2077799.7947904,,2329796.6613503997,,2.511251200000004,-3.8221327999999968,1468.6361279999999,521570616.2388
1982-02-14,4852725.6784896,,5160993.6900096,,3.777928000000003,0.9834612000000043,1468.630032,521055564.33
1982-02-15,4067865.5348736,,4403045.8331136005,,4.433488800000003,0.1945660000000018,1468.611744,519513442.96440005
1982-02-16,5084709.590016,,5456588.461056001,,6.616839600000002,1.5501324000000025,1468.6056480000002,519000389.2932
1982-02-17,4276851.674112,,4670749.688832,,4.566823200000002,-0.28321559999999835,1468.590408,517725982.42679995
1982-02-18,2485887.9243264003,,2884679.0820863997,,4.039041200000003,-0.9387763999999983,1468.553832,514665484.1856
1982-02-19,4039778.893824,,4445909.766144,,9.805754000000004,0.41679000000000244,1468.535544,513141754.0068
1982-02-20,5309084.664115201,,5722555.2509952,,11.244654400000005,2.1168036000000043,1468.5324960000003,512894663.2932
1982-02-21,10003419.3024,,10460928.17664,,10.811317600000002,-0.8943315999999975,1468.584312,517214704.9668
1982-02-22,6010908.1703424,,6605425.049702399,,1.9890248000000028,-9.938848399999998,1468.6056480000002,519000389.2932
1982-02-23,4704585.7729536,,5394518.9415935995,,-1.0721107999999973,-12.688870399999999,1468.660512,523636473.2124
1982-02-24,3722678.7591167996,,4463989.9296768,,-1.5054475999999966,-22.1222792,1468.7062320000002,527525512.3044
1982-02-25,2675472.7514112,,3436356.4941312,,-0.8054419999999958,-19.3722572,1468.73976,530406502.2012
1982-02-26,2935885.824,,3686983.28064,,7.100176800000003,-13.299986399999998,1468.776336,533547904.39559996
1982-02-27,2964828.7650816,,3706139.9356416,,5.6557208000000045,-5.1776991999999975,1468.8129119999999,536720686.3212
1982-02-28,2199492.2621951997,,2918784.2890752,,9.283527600000003,-12.9944284,1468.840344,539106113.2932
1982-03-01,4123843.0912511996,,4833348.8320512,,6.794618800000002,1.3334640000000029,1468.8891119999998,543384093.2988
1982-03-02,3542904.6838271995,,4274429.5683071995,,1.9890248000000028,-3.427685199999999,1468.916544,545799136.1256
1982-03-03,3177827.2816128,,3897119.3084928,,2.1168036000000043,-4.299914399999997,1468.8891119999998,543384093.2988
1982-03-04,2463868.7806464,,3173374.5214464,,4.039041200000003,-4.872141199999998,1468.8525359999999,540171926.3568
1982-03-05,2303104.5660672,,2983251.4486271995,,3.3834804000000034,-11.027745999999999,1468.8129119999999,536720686.3212
1982-03-06,1826830.4882688,,2477618.5125888,,4.605712400000002,-11.772196399999999,1468.767192,532763830.4988
1982-03-07,1844323.4746368001,,2458412.9261568002,,7.883516400000001,-7.4888287999999985,1468.7214720000002,528836701.54440004
1982-03-08,1633869.3924864002,,2221046.5572864,,3.605704400000004,-9.366621599999998,1468.6727039999998,524672201.6988
1982-03-09,2157264.43776,,2744441.60256,,8.233519200000003,1.0723508000000024,1468.630032,521055564.33
1982-03-10,2236141.9035648,,2806193.0677248,,9.716864400000006,-1.766560799999997,1468.58736,517476202.72679996
1982-03-11,4283971.1972352,,4854022.3613952,,6.3112816000000045,-7.4888287999999985,1468.5690720000002,515944676.95440006
1982-03-12,2356904.673792,,2926955.8379519996,,2.339027600000005,-7.2277156,1468.5264,512388208.74
1982-03-13,2188017.8417664003,,2740943.0052863997,,6.527950000000004,-4.566583199999997,1468.483728,508694663.89320004
1982-03-14,2693259.3263616,,3253524.2044415995,,4.216820400000003,0.23901080000000263,1468.447152,505562636.1468
1982-03-15,2490511.9444992,,3043437.1080192,,2.339027600000005,-6.749933999999998,1468.407528,502171602.27
1982-03-16,1776455.580672,,2312254.743552,,2.2056932000000025,-13.738878799999998,1468.35876,498049386.1188
1982-03-17,1949012.2699775998,,2460345.7176576,,4.300154400000004,-10.155516799999997,1468.3130400000002,494197573.45320004
1982-03-18,2130401.0824704,,2624608.5295104,,3.8223728000000037,-2.8610139999999973,1468.26732,490387711.44240004
1982-03-19,1664818.5222144,,2151686.2546944,,1.811245600000003,-5.611035999999999,1468.215504,486104908.53000003
1982-03-20,1716416.7155711998,,2188605.0189312,,2.950143600000004,-6.572154799999996,1468.163688,481859036.0088
1982-03-21,1515430.8652032,,1972939.7394432,,3.911262400000002,-8.0610556,1468.1088240000001,477397501.84440005
1982-03-22,1822720.2481151999,,2265549.6932352,,5.439052400000001,-6.138817999999999,1468.057008,473228573.8056
1982-03-23,1624694.7492864002,,2052844.7652864,,8.755745600000001,-8.583281999999999,1468.002144,468846944.47559994
1982-03-24,1926308.086272,,2339778.673152,,10.200201600000003,-6.3999311999999975,1467.950328,464752247.26320004
1982-03-25,1681357.3456896,,2080148.5034496,,12.339107600000006,-8.888839999999998,1467.8954640000002,460348995.0288
1982-03-26,2041101.2219904,,2439892.3797504,,7.5779584000000035,-0.633218399999997,1467.8466960000003,456305462.5668
1982-03-27,2330701.8928128,,2729493.0505728,,7.361290000000004,1.5501324000000025,1467.800976,452551551.2088
1982-03-28,2347803.4277376,,2761274.0146176,,5.700165600000002,-2.1165635999999974,1467.7552560000001,448829414.2956
1982-03-29,2085995.8093824,,2492126.6817024,,2.6445856000000028,-6.222151999999998,1467.7064880000003,444887051.8632
1982-03-30,2904887.7628416,,3311018.6351615996,,1.9890248000000028,-6.527709999999997,1467.6668640000003,441714664.6512
1982-03-31,2346898.1962751998,,2789727.6413952,,2.1612484000000016,-2.2054531999999973,1467.621144,438069916.27320004
1982-04-01,2139918.2456831997,,2597427.1199232,,2.6445856000000028,-8.977729599999998,1467.572376,434232868.3632
1982-04-02,1761140.0429568,,2218648.9171968,,2.2501379999999997,-11.988864799999998,1467.517512,429943639.02
1982-04-03,2670163.6912128003,,3127672.5654528,,3.9945964000000025,-1.9443399999999968,1467.47484,426636839.4924
1982-04-04,2001784.817664,,2459293.691904,,3.1668120000000037,-6.9666023999999975,1467.4230240000002,422661641.82240003
1982-04-05,1876813.9444224,,2319643.3895424,,1.6390220000000042,-9.588845599999999,1467.36816,418497869.73
1982-04-06,2587029.1909632003,,3029858.6360832,,2.6445856000000028,-12.383312399999998,1467.3224400000001,415044323.0868
1982-04-07,1329320.1696768,,1764809.9002368,,4.172375600000002,-12.816649199999999,1467.2614800000001,410301247.1124
1982-04-08,1321246.4836608,,1742056.7851008,,4.872381200000003,-17.36113,1467.2005199999999,405535425.7668
1982-04-09,1638346.618368,,2037137.7761279999,,7.5779584000000035,-7.711052799999997,1467.142608,401064677.5068
1982-04-10,2138646.0284928,,2525204.3286528,,10.633538400000003,-10.811077599999999,1467.090792,397106477.1912
1982-04-11,5209264.5460992,,5630074.8475392,,11.466878400000002,1.4223536000000045,1467.0786,396179751.3324
1982-04-12,8297033.5300608,,8761882.1188608,,6.177947200000002,0.6779032000000029,1467.1060320000001,398262482.3124
1982-04-13,7741857.5207424,,8267870.397542399,,10.022422400000004,0.7223480000000002,1467.127368,399900149.0388
1982-04-14,7661683.372032,,8239074.250751999,,5.611276000000004,-2.6832347999999975,1467.148704,401533473.91559994
1982-04-15,5691777.381273599,,6278954.5460736,,3.2112568000000046,-7.055491999999997,1467.1456560000001,401304552.3624
1982-04-16,4049393.9198976,,4636571.0846976,,7.011287200000002,-10.677743199999998,1467.121272,399433239.85440004
1982-04-17,3569474.4505344,,4156651.6153344,,9.761309200000003,-6.222151999999998,1467.090792,397106477.1912
1982-04-18,3780393.3812736003,,4357784.2599936,,1.027906000000005,-5.527701999999998,1467.06336,395029790.26320004
1982-04-19,3104405.6702976003,,3674456.8344576,,4.433488800000003,-8.322168799999998,1467.0267840000001,392269767.75
1982-04-20,3141177.6402432,,3694102.8037632,,7.755737600000003,-9.327732399999999,1466.9902080000002,389529394.57320005
1982-04-21,3629586.7127807997,,4165385.8756608,,13.605784400000005,-7.666607999999998,1466.959728,387260297.1
1982-04-22,4543430.1069312,,5079229.2698112,,17.889152000000003,-4.738806799999999,1466.94144,385905047.95440006
1982-04-23,5671715.4948096,,6214854.3722496,,19.32805240000001,-3.8221327999999968,1466.938392,385685414.5056
1982-04-24,6298135.6667904,,6885312.8315904,,14.828016400000003,-2.466566399999998,1466.944488,386136251.4456
1982-04-25,6455254.4898048,,7106042.5141247995,,13.866897600000005,-2.377676799999998,1466.9536320000002,386807807.29679996
1982-04-26,6314552.1616896,,7046077.0461695995,,15.044684800000006,-1.4165579999999984,1466.965824,387712984.26
1982-04-27,6443413.083648,,7270354.2574080005,,17.272480400000006,-2.0721187999999984,1466.9871600000001,389307294.16440004
1982-04-28,6664020.4376064,,7618183.3304064,,10.811317600000002,0.8945716000000026,1467.0206880000003,391812146.67
1982-04-29,5915565.278208001,,6977377.317888,,12.205773200000003,-4.261025199999999,1467.04812,393871910.25240004
1982-04-30,5411473.6822272,,6536896.5814272,,17.80026240000001,-4.694361999999998,1467.0694560000002,395491198.1268
1982-05-01,5781150.6388992,,6972630.9691392,,21.250290000000007,-0.633218399999997,1467.0968880000003,397570685.0544
1982-05-02,5921021.1326976,,7222597.181337601,,20.7669528,0.23901080000000263,1467.127368,399900149.0388
1982-05-03,6105174.5710080005,,7634281.771008,,14.089121600000002,-0.4165499999999973,1467.176136,403644377.5788
1982-05-04,5742763.9317504,,7448024.2811904,,8.672411600000004,-5.566591199999998,1467.240144,408621358.3656
1982-05-05,5026848.173568,,6790826.239488,,12.205773200000003,-6.794378799999999,1467.295008,412941153.3432
1982-05-06,4892824.9857024,,6703287.910502399,,16.7946988,-3.033237599999998,1467.3468240000002,416879815.33559996
1982-05-07,5051436.217343999,,6925510.001664,,13.516894800000003,-0.8943315999999975,1467.3894960000002,420110990.20440006
1982-05-08,4995727.7838336,,6950538.4283136,,9.061303600000006,-0.2387707999999975,1467.432168,423367192.38240004
1982-05-09,5448392.446463999,,7435008.520703999,,8.844635200000006,-0.0665471999999987,1467.480936,427107868.5
1982-05-10,5278331.2601088,,7247821.3337088,,10.766872800000005,0.1945660000000018,1467.5266560000002,430661376.3624
1982-05-11,4243725.0957312,,6149604.3098112,,13.911342400000002,-0.9387763999999983,1467.55104,432553954.0656
1982-05-12,4452882.494976,,6326956.2792960005,,14.433568800000003,-1.8110055999999979,1467.569328,433987763.5524
1982-05-13,4238146.9126656,,6097541.2678656,,17.889152000000003,-2.338787599999998,1467.584568,435192170.4288
1982-05-14,5097700.8847872,,7052511.5292672,,20.028058,2.422361600000002,1467.612,437351537.5212
1982-05-15,4841740.5723648,,7014296.0821247995,,16.750254000000005,3.4279252000000042,1467.6394320000002,439521611.22
1982-05-16,4907088.497664,,7524920.024064,,19.805834000000004,1.2445744000000047,1467.67296,442202308.63440007
1982-05-17,5846376.2356223995,,8953522.0660224,,19.0224944,1.0723508000000024,1467.73392,447094524.6756
1982-05-18,6799169.0483711995,,10297766.3219712,,10.550204400000005,3.5168148000000024,1467.8162160000002,453795824.1588
1982-05-19,5514816.863232,,9135742.712832,,14.172455600000003,0.8056820000000045,1467.8832720000003,459335111.4732
1982-05-20,5231675.1412224,,8730272.4148224,,19.239162800000003,-2.816569199999998,1467.94728,464517849.0588
1982-05-21,5621585.244364799,,9095716.8027648,,21.8169612,0.3279004000000043,1468.017384,470066042.0988
1982-05-22,6248470.264934399,,9893861.8297344,,20.289171200000006,3.5612595999999996,1468.0966320000002,476412383.0424
1982-05-23,6551453.6819712,,10490433.829171201,,18.978049600000006,1.7668008000000022,1468.181976,483355284.25320005
1982-05-24,6127193.714688,,10335296.729088,,22.211408800000008,4.039041200000003,1468.26732,490387711.44240004
1982-05-25,6754201.0638336,,11329289.8062336,,26.444776000000005,2.1168036000000043,1468.374,499331588.5788
1982-05-26,11516574.8560896,,16703306.478489598,,15.044684800000006,5.6557208000000045,1468.5416400000001,513649479.04440004
1982-05-27,9919942.2821376,,16232096.8037376,,9.850198800000001,0.022342400000002982,1468.7062320000002,527525512.3044
1982-05-28,9495706.7805696,,15783395.5869696,,9.672419600000001,2.0334696,1468.8616800000002,540979769.4132
1982-05-29,8396462.1966336,,13925713.831833601,,12.077994400000005,-1.5943371999999982,1468.992744,552576331.6332
1982-05-30,6334638.5138688,,11105452.9778688,,14.522458400000005,-1.4610027999999957,1469.0902800000001,561381997.3356
1982-05-31,6496161.1656192,,10777661.3256192,,19.461386800000007,-1.0721107999999973,1469.184768,569830521.2388
1982-06-01,5223405.729484799,,9235783.0222848,,19.766944800000005,3.255701600000002,1469.2548720000002,576032545.0224
1982-06-02,5562769.665023999,,9624078.388224,,15.744690400000003,5.133494400000004,1469.3158320000002,581472993.5844
1982-06-03,5970099.3573888,,10276065.2325888,,15.005795600000006,2.6445856000000028,1469.376792,586978249.1855999
1982-06-04,5924397.401395201,,10328226.137395201,,11.772436400000004,3.255701600000002,1469.437752,592535656.3212
1982-06-05,6601119.0838272,,10931550.674227199,,12.427997200000004,1.027906000000005,1469.5048080000001,598696383.1944001
1982-06-06,5021783.7705216,,9083092.493721599,,12.555776000000005,1.9001352000000047,1469.550528,602935274.2188
1982-06-07,5869471.870771199,,9686123.4419712,,11.072430800000003,2.294582800000004,1469.602344,607777188.9456
1982-06-08,4437053.1772416,,8009047.5964416,,15.789135200000004,-1.7276715999999972,1469.635872,610942027.26
1982-06-09,4353551.691264,,7729820.388863999,,19.894723600000006,-0.11099199999999598,1469.666352,613827642.7068
1982-06-10,4246930.1044224,,7647664.5172224,,23.783643600000005,1.683466800000005,1469.6876880000002,615848193.96
1982-06-11,4576336.4938752,,8295125.2042752,,26.972558000000006,2.8168092000000016,1469.7120720000003,618173686.1388
1982-06-12,6496259.02848,,10875622.049279999,,19.283607600000003,9.327972400000004,1469.7638880000002,623030748.0
1982-06-13,7367238.4896,,12309312.959999999,,21.728071600000007,7.361290000000004,1469.830944,629321496.0
1982-06-14,4704879.361536,,9965008.129536001,,21.861406000000002,10.111312000000005,1469.873616,633267941.2512
1982-06-15,7659603.78624,,13873895.447039999,,26.1836628,8.144629600000002,1469.9620080000002,641612581.4688
1982-06-16,8888761.317888001,,16081681.586687999,,27.233671200000003,7.183510800000004,1470.099168,654782842.1424
1982-06-17,8915771.4674688,,16695868.9010688,,26.27255240000001,8.844635200000006,1470.245472,669122663.8824
1982-06-18,9233581.1079168,,17454061.4151168,,26.361442000000004,7.183510800000004,1470.3978720000002,684220681.1088
1982-06-19,9680349.533184,,17974226.985983998,,27.889232000000007,7.227955600000001,1470.556368,699809487.6924
1982-06-20,10512673.164288,,18977810.623487998,,30.2448064,7.883516400000001,1470.72096,716374963.74
1982-06-21,8759460.013056,,17200131.757056,,28.150345200000004,7.011287200000002,1470.8581199999999,730467941.4624
1982-06-22,9677046.661632,,18166649.836032,,25.750326,8.450187600000003,1470.998328,745013668.0188001
1982-06-23,9262132.5975552,,17800667.2023552,,25.00587560000001,8.494632400000004,1471.129392,758410494.2988001
1982-06-24,8257766.057164799,,16600574.940364799,,25.833660000000002,7.361290000000004,1471.2330240000001,769163750.9124
1982-06-25,8122470.6521088,,16196156.668108799,,21.37806880000001,11.989104800000003,1471.321416,778460563.6811999
1982-06-26,7297682.4612864,,15004382.749286398,,28.3281244,6.489060800000004,1471.3976160000002,786565600.4088001
1982-06-27,7626061.2907008,,15088104.426700799,,25.661436400000007,11.244654400000005,1471.4738160000002,794754365.7588
1982-06-28,7565753.302732799,,15003330.723532801,,29.37257720000001,10.722428,1471.5164880000002,802687110.0
1982-06-29,6803548.411392,,14510248.699392,,21.37806880000001,8.016850800000004,1471.607928,809221544.3088001
1982-06-30,6202401.3232128,,13664444.4592128,,25.572546800000005,7.316845200000003,1471.6536480000002,814053862.5611999
1982-07-01,8229361.3618176,,15202090.1938176,,19.500276,8.889080000000003,1471.699368,818931424.86
1982-07-02,5186609.293823999,,11767886.682624,,20.94473200000001,7.794626800000003,1471.702416,819249354.33
1982-07-03,4634442.5674752,,10897665.658675201,,18.805826000000003,7.316845200000003,1471.6932720000002,818281146.5388001
1982-07-04,7320508.973568,,13167814.906367999,,14.216900400000007,7.183510800000004,1471.7054640000001,819583084.6788001
1982-07-05,4652449.3338624,,9765783.8106624,,15.394687600000005,4.5223784000000045,1471.6871760000001,817629795.09
1982-07-06,4413394.8306432,,8572566.4146432,,21.689182400000007,2.950143600000004,1471.6566960000002,814385434.32
1982-07-07,6646576.3826688,,9876050.7890688,,15.700245600000002,7.183510800000004,1471.638408,812444553.54
1982-07-08,3131733.874176,,5118349.948416,,17.450259600000003,7.183510800000004,1471.5744,805697035.5611999
1982-07-09,3029295.9246336003,,4839758.8494336,,22.1225192,8.016850800000004,1471.5103920000001,798719855.9411999
1982-07-10,3623054.3668223997,,5042065.8484224,,26.2281076,5.2612732000000015,1471.461624,793437403.8324
1982-07-11,3290858.8858367996,,4878683.8023168,,26.928113200000006,8.277964000000004,1471.443336,791465686.0524
1982-07-12,3280876.8740352,,5091339.7988352,,28.978129600000003,8.977969600000002,1471.4341920000002,790489534.65
1982-07-13,2309710.3091712,,4514071.248691199,,28.500348000000002,11.466878400000002,1471.425048,789498815.8488001
1982-07-14,3633011.9129088,,6495500.5913088005,,21.8169612,9.633530400000005,1471.4341920000002,790489534.65
1982-07-15,1063279.982592,,4145960.0977919996,,20.4613948,3.9557072000000026,1471.422,789179652.8988001
1982-07-16,3255041.078784,,5823941.174783999,,20.900287200000008,4.083486000000004,1471.425048,789498815.8488001
1982-07-17,1327411.8438912,,2856519.0438912,,22.778080000000003,2.950143600000004,1471.4006640000002,786899491.11
1982-07-18,1663032.5250048,,2937696.2869248,,27.405894800000006,4.261265200000004,1471.382376,784944042.9311999
1982-07-19,1415219.295744,,2477031.335424,,28.850350800000008,7.883516400000001,1471.367136,783310841.4024
1982-07-20,1024917.7411584001,,1908130.0598783998,,30.422585600000005,7.622403200000004,1471.3518960000001,781695907.7124
1982-07-21,1529939.0343168,,2484101.9271168,,29.594801200000006,8.494632400000004,1471.3458,781048404.7212
1982-07-22,612181.1257344,,1737604.0249344,,28.93924040000001,10.722428,1471.339704,780400593.36
1982-07-23,526159.6710912,,1744552.2880511999,,27.5392292,8.144629600000002,1471.3366560000002,780085130.85
1982-07-24,348416.25016319996,,1500751.4360832,,24.833652000000008,8.494632400000004,1471.3336080000001,779753398.7388
1982-07-25,1774375.99488,,2836188.03456,,28.01701080000001,7.5779584000000035,1471.342752,780732633.8412
1982-07-26,854538.5005055999,,1524899.0969856,,32.16704400000001,9.4113064,1471.339704,780400593.36
1982-07-27,459025.74858240003,,894515.4791424,,31.511483200000008,12.166884000000003,1471.33056,779438170.59
1982-07-28,1098070.2296064,,1526220.2456064,,22.166964000000007,14.044676800000005,1471.3275119999998,779107449.9324
1982-07-29,728980.4500991999,,1135111.3224191999,,29.2836876,8.583522000000006,1471.3244640000003,778791753.0611999
1982-07-30,385286.0829696,,744932.0964096,,31.383704400000006,8.889080000000003,1471.318368,778147025.4
1982-07-31,451025.459712,,786205.757952,,30.5948092,10.461314800000004,1471.3122720000001,777501989.3688
1982-08-01,750730.470912,,1081017.626112,,26.2281076,9.977977600000003,1471.309224,777171342.72
1982-08-02,-185205.464064,,123062.54745599999,,23.433640800000006,2.8612540000000024,1471.2970320000002,775882738.4988
1982-08-03,-94193.00352,,125998.43328,,23.783643600000005,6.922397600000004,1471.28484,774597069.96
1982-08-04,822072.4964352,,1098535.0781952,,26.79477880000001,3.6501492000000013,1471.281792,774283926.3924
1982-08-05,-292194.0366336,,128616.2648064,,29.550356400000005,4.216820400000003,1471.2696,773000872.8311999
1982-08-06,320403.0062592,,770572.1659392,,32.08371,6.705729200000004,1471.263504,772359771.6012
1982-08-07,634591.7208576,,1099440.3096576,,29.37257720000001,10.022422400000004,1471.2604560000002,772047540.8088001
1982-08-08,-20746.926489600002,,444101.66231040005,,30.072582800000006,16.005803600000007,1471.2513119999999,771079962.0924001
1982-08-09,315681.1232256,,773189.9974655999,,29.811469600000002,12.600220800000002,1471.245216,770441475.84
1982-08-10,322555.9891968,,772725.1488768,,27.4947844,9.022414400000006,1471.23912,769802533.2
1982-08-11,322727.2492032,,772896.4088832,,20.11139200000001,6.4446160000000035,1471.2330240000001,769163750.9124
1982-08-12,330972.1952256,,773801.6403456,,23.783643600000005,3.3001464000000027,1471.226928,768525881.4
1982-08-13,53579.91628799999,,589379.079168,,27.672563600000004,4.739046800000004,1471.2177840000002,767578803.1212
1982-08-14,414693.87264,,1009210.752,,25.1780992,7.011287200000002,1471.211688,766941476.34
1982-08-15,90841.2005376,,685358.0798976,,27.278116000000004,5.222384000000002,1471.202544,765980287.05
1982-08-16,114670.8071424,,701847.9719424,,28.93924040000001,7.055732000000006,1471.1934,765035601.7224001
1982-08-17,750754.9366272,,1337932.1014272,,30.72814360000001,6.750174000000001,1471.190352,764726997.3612
1982-08-18,-522734.4709632,,54656.4077568,,29.111464000000005,9.366861600000004,1471.175112,763135117.4124
1982-08-19,291924.91376639996,,869315.7924864,,30.639254000000008,8.889080000000003,1471.165968,762193972.1724
1982-08-20,543163.3431552,,1113214.5073152,,30.989256800000007,12.427997200000004,1471.1568240000001,761401300.92
1982-08-21,550943.4405888,,1111208.3186688,,32.650381200000005,10.2446464,1471.150728,760606631.4300001
1982-08-22,-60185.659392,,492739.504128,,30.511475200000007,10.372425200000006,1471.1354880000001,759039347.0724
1982-08-23,993234.6399744,,1536373.5174144001,,27.58367400000001,5.6557208000000045,1471.129392,758410494.2988001
1982-08-24,-958248.6672384,,-432235.79043839994,,29.111464000000005,7.011287200000002,1471.10196,755592843.6
1982-08-25,151736.3656704,,677749.2424704,,31.250370000000004,4.650157200000002,1471.0775760000001,753090038.6711999
1982-08-26,51989.6448,,538857.37728,,30.161472400000008,6.833508000000002,1471.050144,750277087.5311999
1982-08-27,-183884.3154432,,334788.8467968,,28.500348000000002,6.661284400000003,1471.0196640000001,747186677.4
1982-08-28,661895.4590208001,,1173228.9067008,,28.411458400000008,10.022422400000004,1470.992232,744396471.6312
1982-08-29,-269832.37294080004,,241501.07473919998,,23.6058644,9.5890856,1470.955656,740674519.74
1982-08-30,559604.3037696,,1070937.7514496,,21.728071600000007,8.9335248,1470.928224,737782009.14
1982-08-31,-377530.4512512,,133802.9964288,,22.689190400000008,2.950143600000004,1470.891648,733952362.11
1982-09-01,301491.0084096,,803038.1700096,,26.405886800000005,1.7279116000000023,1470.8611680000001,730791951.9888
1982-09-02,-22826.5122816,,478720.64931839996,,27.62811880000001,5.044604800000002,1470.8276400000002,727307222.9712
1982-09-03,-631557.9721728,,-130010.8105728,,29.067019200000004,8.100184800000001,1470.784968,722920190.9988
1982-09-04,1250344.8410112,,1751892.0026111999,,22.339187600000002,8.277964000000004,1470.757536,720096989.64
1982-09-05,481191.6865536,,975399.1335936,,25.661436400000007,1.683466800000005,1470.72096,716374963.74
1982-09-06,-59451.687936,,434755.75910399994,,26.1836628,1.7279116000000023,1470.6782880000003,712038899.1611999
1982-09-07,128371.6076544,,607899.6255744,,28.3281244,5.089049600000003,1470.635616,707729194.05
1982-09-08,-191591.0157312,,439624.4364288,,29.461466800000004,4.433488800000003,1470.5868480000001,702835288.1412
1982-09-09,1608009.13152,,2307728.58624,,26.711444800000002,5.089049600000003,1470.556368,699809487.6924
1982-09-10,-488384.6068224,,201548.56181759998,,16.9280332,4.172375600000002,1470.504552,694677507.8088001
1982-09-11,-787257.7837056,,-67965.75682560001,,13.166892000000004,-3.166571999999997,1470.4496880000002,689276024.88
1982-09-12,1329026.5810944,,2060551.4655744,,11.989104800000003,4.827936400000002,1470.41616,686003059.7088001
1982-09-13,386900.8201728,,1182036.5641728,,11.511323200000003,3.255701600000002,1470.3734880000002,681851560.7424
1982-09-14,-321259.3062912,,495895.5813888,,9.977977600000003,0.9390163999999999,1470.32472,677013926.1911999
1982-09-15,269930.2358016,,1065065.9798015999,,13.605784400000005,-2.377676799999998,1470.282048,672745468.6511999
1982-09-16,13945.457664,,796848.344064,,19.32805240000001,-3.5165747999999972,1470.236328,668208803.22
1982-09-17,362019.1878144,,1135135.7881344,,21.555848000000005,3.8668176000000045,1470.1936560000001,664010419.6788001
1982-09-18,543065.4802944,,1438510.6566144,,24.3947596,4.083486000000004,1470.1540320000001,660115398.2088001
1982-09-19,2533326.9460992,,3546207.5553792003,,23.083638,7.711292800000006,1470.135744,658328085.6888001
1982-09-20,1680941.4285312,,2669356.3226111997,,16.444696000000008,5.2612732000000015,1470.1083119999998,655663929.2412
1982-09-21,846415.8830591999,,1788345.9182592002,,20.4613948,2.2056932000000025,1470.0717359999999,652118747.3688
1982-09-22,914136.9827328,,1821815.0166528,,22.428077200000004,1.4612428000000044,1470.03516,648607029.8088001
1982-09-23,654775.9358976,,1528201.9685376,,24.789207200000007,0.5445688000000004,1469.995536,644801707.0044
1982-09-24,1021981.8553344001,,1861155.8866944,,14.044676800000005,3.8668176000000045,1469.95896,641329349.7912
1982-09-25,1342678.450176,,2147600.480256,,20.244726400000005,7.011287200000002,1469.9254320000002,638143418.9688
1982-09-26,3127574.702592,,3900691.3029119996,,16.444696000000008,6.139058000000002,1469.910192,636710583.9312
