date,total avg discharge (m3/d),wse(m),storage(m3)
2007-06-29,320500.86912,951.0491519999999,41839641.6
2007-06-30,340073.44127999997,950.9638080000001,41523870.72
2007-07-01,349859.72736,950.872368,41185897.2
2007-07-02,374325.44256,950.7748320000001,40826954.52
2007-07-03,362092.58496,950.6803440000001,40480346.64
2007-07-04,349859.72736,950.591952,40158408.36
2007-07-05,349859.72736,950.4944160000001,39803166.12
2007-07-06,362092.58496,950.39688,39451624.32
2007-07-07,362092.58496,950.2993440000001,39100082.52
2007-07-08,359646.01344,950.201808,38751007.68
2007-07-09,354752.8704,950.104272,38403166.32
2007-07-10,352306.29888,950.0128320000001,38078761.08
2007-07-11,340073.44127999997,949.9213920000001,37755589.32
2007-07-12,327840.58368,949.8330000000001,37444752.36
2007-07-13,327840.58368,949.738512,37112946.24
2007-07-14,327840.58368,949.647072,36794708.4
2007-07-15,327840.58368,949.552584,36466602.72
2007-07-16,315607.72608,949.4672400000001,36171801.0
2007-07-17,308268.01152,949.372752,35846162.28
2007-07-18,308268.01152,949.290456,35563695.36
2007-07-19,269122.8672,949.214256,35304664.56
2007-07-20,203065.43615999998,949.1472,35076470.76
2007-07-21,159027.1488,949.092336,34890215.28
2007-07-22,171260.00639999998,949.031376,34684224.12
2007-07-23,173706.57792,948.9704160000001,34478232.96
2007-07-24,173706.57792,948.906408,34262373.96
2007-07-25,220191.4368,948.833256,34016911.44
2007-07-26,244657.152,948.7540080000001,33752946.72
2007-07-27,178599.72096,948.686952,33529686.84
2007-07-28,154134.00576,948.625992,33327396.12
2007-07-29,156580.57728,948.5650320000001,33125105.400000002
2007-07-30,156580.57728,948.5040720000001,32924048.16
2007-07-31,159027.1488,948.443112,32722990.92
2007-08-01,190832.57856,948.376056,32503431.48
2007-08-02,203065.43615999998,948.299856,32254268.52
2007-08-03,225084.57984,948.223656,32006339.04
2007-08-04,239764.00896,948.147456,31758409.56
2007-08-05,237317.43744,948.071256,31512947.04
2007-08-06,232424.29439999998,947.995056,31267484.52
2007-08-07,232424.29439999998,947.918856,31023255.48
2007-08-08,222638.00832,947.842656,30779026.44
2007-08-09,203065.43615999998,947.7756,30565634.400000002
2007-08-10,203065.43615999998,947.705496,30343608.0
2007-08-11,203065.43615999998,947.635392,30122815.080000002
2007-08-12,205512.00768,947.5622400000001,29892154.32
2007-08-13,222638.00832,947.4921360000001,29672594.88
2007-08-14,229977.72288,947.418984,29443167.6
2007-08-15,253709.466624,947.3397360000001,29197705.080000002
2007-08-16,255422.06668800002,947.2574400000001,28942374.72
2007-08-17,257623.981056,947.1751440000002,28688277.84
2007-08-18,258847.266816,947.095896,28445282.28
2007-08-19,258357.952512,947.0227440000001,28222022.400000002
2007-08-20,235115.52307199998,946.9526400000001,28008630.36
2007-08-21,197438.32166400002,946.885584,27805106.16
2007-08-22,168079.46342400002,946.83072,27639819.84
2007-08-23,137986.633728,946.775856,27474533.52
2007-08-24,132114.86208,946.7240400000001,27319115.04
2007-08-25,154134.00576,946.66308,27136560.0
2007-08-26,151687.43424,946.6082160000001,26972507.16
2007-08-27,151687.43424,946.553352,26809687.8
2007-08-28,151687.43424,946.4954400000001,26637000.6
2007-08-29,168079.46342400002,946.43448,26456912.52
2007-08-30,176642.463744,946.394856,26340965.400000002
2007-08-31,146549.634048,946.339992,26179379.52
2007-09-01,134561.4336,946.291224,26036295.84
2007-09-02,132114.86208,946.242456,25893212.16
2007-09-03,129668.29056,946.1906400000001,25742727.6
2007-09-04,119882.00448,946.147968,25618146.12
2007-09-05,96884.232192,946.1052960000001,25494798.12
2007-09-06,90767.803392,946.0687200000001,25388718.84
2007-09-07,90523.14624,946.0290960000001,25274005.2
2007-09-08,90523.14624,945.989472,25159291.56
2007-09-09,92969.71776,945.952896,25054445.76
2007-09-10,94193.00352,945.91632,24949599.96
2007-09-11,93459.032064,945.8797440000001,24844754.16
2007-09-12,93459.032064,945.8401200000001,24731274.0
2007-09-13,93948.346368,945.8004960000001,24617793.84
2007-09-14,95171.632128,945.7608720000001,24505547.16
2007-09-15,95171.632128,945.7242960000001,24401934.84
2007-09-16,97618.203648,945.684672,24288454.68
2007-09-17,97618.203648,945.648096,24184842.36
2007-09-18,96394.917888,945.61152,24082463.52
2007-09-19,95416.28928,945.571896,23970216.84
2007-09-20,94926.974976,945.538368,23876472.36
2007-09-21,94926.974976,945.501792,23772860.04
2007-09-22,95660.946432,945.4591200000001,23653212.48
2007-09-23,95905.60358400001,945.4225440000001,23550833.64
2007-09-24,110095.7184,945.385968,23449688.28
2007-09-25,114499.547136,945.343296,23330040.72
2007-09-26,113765.57568,945.303672,23220261.0
2007-09-27,114010.23283200001,945.2579519999999,23093212.56
2007-09-28,110340.375552,945.2244240000001,23000701.56
2007-09-29,105936.54681599999,945.1878480000001,22899556.2
2007-09-30,107649.14688,945.160416,22824313.92
2007-10-01,92969.71776,945.126888,22731802.92
2007-10-02,78534.945792,945.090312,22631891.04
2007-10-03,70461.259776,945.068976,22573917.48
2007-10-04,66546.745344,945.050688,22523344.8
2007-10-05,58717.71648,945.023256,22448102.52
2007-10-06,55047.8592,944.998872,22381494.6
2007-10-07,55047.8592,944.980584,22332155.4
2007-10-08,55047.8592,944.9531519999999,22256913.12
2007-10-09,55047.8592,944.928768,22190305.2
2007-10-10,55781.830656,944.913528,22149600.36
2007-10-11,55047.8592,944.8891440000001,22082992.44
2007-10-12,53579.91628799999,944.870856,22033653.240000002
2007-10-13,49665.401856000004,944.8495200000001,21975679.68
2007-10-14,47218.830336,944.8281840000001,21918939.6
2007-10-15,23487.086592,944.822088,21901670.88
2007-10-16,14190.114816,944.8129440000001,21877001.28
2007-10-17,14190.114816,944.8038,21852331.68
2007-10-18,13700.800512,944.8098960000001,21869600.4
2007-10-19,13749.7319424,944.8373280000001,21943609.2
2007-10-20,13700.800512,944.8373280000001,21943609.2
2007-10-21,13211.486208,944.840376,21951010.080000002
2007-10-22,12991.294771199999,944.8464720000001,21968278.8
2007-10-23,12746.637619199999,944.8464720000001,21968278.8
2007-10-24,12697.7061888,944.83428,21934974.84
2007-10-25,12966.829055999999,944.8281840000001,21918939.6
2007-10-26,14190.114816,944.8281840000001,21918939.6
2007-10-27,14899.620556799999,944.8312320000001,21926340.48
2007-10-28,14899.620556799999,944.825136,21910305.240000002
2007-10-29,14190.114816,944.822088,21901670.88
2007-10-30,14434.771968000001,944.8190400000001,21894270.0
2007-10-31,15413.400576,944.8129440000001,21877001.28
2007-11-01,14899.620556799999,944.8098960000001,21869600.4
2007-11-02,14899.620556799999,944.8038,21852331.68
2007-11-03,14899.620556799999,944.800752,21844930.8
2007-11-04,14924.086271999999,944.794656,21827662.080000002
2007-11-05,15658.057728,944.7916080000001,21820261.2
2007-11-06,15658.057728,944.78856,21811626.84
2007-11-07,15658.057728,944.785512,21802992.48
2007-11-08,15658.057728,944.7794160000001,21786957.240000002
2007-11-09,15658.057728,944.7733200000001,21770922.0
2007-11-10,16147.372032,944.770272,21762287.64
2007-11-11,16147.372032,944.7580800000001,21730217.16
2007-11-12,16147.372032,944.751984,21712948.44
2007-11-13,16147.372032,944.7550320000001,21721582.8
2007-11-14,16147.372032,944.751984,21712948.44
2007-11-15,16147.372032,944.751984,21712948.44
2007-11-16,16147.372032,944.7611280000001,21737618.04
2007-11-17,16392.029184,944.764176,21746252.4
2007-11-18,16147.372032,944.785512,21802992.48
2007-11-19,16147.372032,944.815992,21885635.64
2007-11-20,16147.372032,944.83428,21934974.84
2007-11-21,16147.372032,944.8464720000001,21968278.8
2007-11-22,16147.372032,944.861712,22008983.64
2007-11-23,16147.372032,944.88,22058322.84
2007-11-24,16147.372032,944.8860960000001,22075591.56
2007-11-25,16147.372032,944.892192,22091626.8
2007-11-26,16147.372032,944.9013360000001,22116296.4
2007-11-27,16147.372032,944.9013360000001,22116296.4
2007-11-28,16147.372032,944.916576,22158234.72
2007-11-29,16147.372032,944.916576,22158234.72
2007-11-30,16147.372032,944.9257200000001,22182904.32
2007-12-01,16147.372032,944.9257200000001,22182904.32
2007-12-02,16147.372032,944.916576,22158234.72
2007-12-03,16147.372032,944.931816,22198939.56
2007-12-04,15902.71488,944.9562000000001,22265547.48
2007-12-05,15658.057728,944.9714400000001,22307485.8
2007-12-06,15658.057728,944.9836320000001,22340789.76
2007-12-07,15658.057728,944.9958240000001,22372860.240000002
2007-12-08,15658.057728,945.0080160000001,22406164.2
2007-12-09,16636.686336,945.01716,22432067.28
2007-12-10,17615.314944,945.0324,22472772.12
2007-12-11,16881.343488000002,945.038496,22490040.84
2007-12-12,16392.029184,945.0476400000001,22514710.44
2007-12-13,16147.372032,945.056784,22540613.52
2007-12-14,16147.372032,945.072024,22581318.36
2007-12-15,16147.372032,945.0781200000001,22598587.080000002
2007-12-16,16147.372032,945.087264,22623256.68
2007-12-17,16147.372032,945.09336,22640525.4
2007-12-18,16147.372032,945.099456,22656560.64
2007-12-19,16147.372032,945.1116480000001,22689864.6
2007-12-20,16392.029184,945.1146960000001,22698498.96
2007-12-21,16147.372032,945.1238400000001,22724402.04
2007-12-22,16147.372032,945.1238400000001,22724402.04
2007-12-23,16147.372032,945.1329840000001,22749071.64
2007-12-24,16147.372032,945.148224,22791009.96
2007-12-25,16147.372032,945.1512720000001,22799644.32
2007-12-26,16147.372032,945.163464,22832948.28
2007-12-27,15902.71488,945.175656,22866252.240000002
2007-12-28,15902.71488,945.1908960000001,22908190.56
2007-12-29,15902.71488,945.2000400000001,22934093.64
2007-12-30,15902.71488,945.2061360000001,22950128.88
2007-12-31,15902.71488,945.2122320000001,22967397.6
2008-01-01,15902.71488,945.221376,22993300.68
2008-01-02,15902.71488,945.233568,23026604.64
2008-01-03,15902.71488,945.251856,23077177.32
2008-01-04,15902.71488,945.24576,23059908.6
2008-01-05,16147.372032,945.2701440000001,23127750.0
2008-01-06,15902.71488,945.285384,23169688.32
2008-01-07,15902.71488,945.297576,23204225.76
2008-01-08,15902.71488,945.3189120000001,23262199.32
2008-01-09,15658.057728,945.325008,23279468.04
2008-01-10,15902.71488,945.3493920000001,23347309.44
2008-01-11,16147.372032,945.3676800000001,23397882.12
2008-01-12,16147.372032,945.3890160000001,23458322.64
2008-01-13,15902.71488,945.404256,23500260.96
2008-01-14,16147.372032,945.4164480000001,23534798.4
2008-01-15,16392.029184,945.434736,23585371.080000002
2008-01-16,16147.372032,945.4469280000001,23619908.52
2008-01-17,15658.057728,945.4591200000001,23653212.48
2008-01-18,15658.057728,945.468264,23679115.56
2008-01-19,15658.057728,945.486552,23730921.72
2008-01-20,15658.057728,945.501792,23772860.04
2008-01-21,15658.057728,945.5109360000001,23798763.12
2008-01-22,15658.057728,945.513984,23807397.48
2008-01-23,15658.057728,945.5292240000001,23850569.28
2008-01-24,15658.057728,945.5353200000001,23867838.0
2008-01-25,15658.057728,945.55056,23909776.32
2008-01-26,15658.057728,945.5658000000001,23952948.12
2008-01-27,16147.372032,945.59628,24039291.72
2008-01-28,16147.372032,945.6054240000001,24065194.8
2008-01-29,16147.372032,945.6237120000001,24117000.96
2008-01-30,15413.400576,945.632856,24142904.04
2008-01-31,15413.400576,945.6541920000001,24202111.080000002
2008-02-01,15413.400576,945.666384,24236648.52
2008-02-02,15413.400576,945.6877200000001,24297089.04
2008-02-03,15413.400576,945.699912,24331626.48
2008-02-04,15413.400576,945.709056,24357529.56
2008-02-05,15413.400576,945.7212480000001,24393300.48
2008-02-06,15413.400576,945.739536,24445106.64
2008-02-07,15413.400576,945.7425840000001,24453741.0
2008-02-08,15168.743424,945.757824,24496912.8
2008-02-09,15168.743424,945.773064,24540084.6
2008-02-10,15168.743424,945.785256,24574622.04
2008-02-11,15168.743424,945.806592,24635062.56
2008-02-12,15168.743424,945.82488,24688102.2
2008-02-13,15168.743424,945.846216,24748542.72
2008-02-14,15168.743424,945.876696,24836119.8
2008-02-15,15168.743424,945.90108,24906428.16
2008-02-16,15168.743424,945.937656,25011273.96
2008-02-17,15168.743424,945.9772800000001,25124754.12
2008-02-18,15168.743424,946.023,25256736.48
2008-02-19,15168.743424,946.071768,25397353.2
2008-02-20,15413.400576,946.12968,25565106.48
2008-02-21,15658.057728,946.1967360000001,25759996.32
2008-02-22,15658.057728,946.2729360000001,25983256.2
2008-02-23,15658.057728,946.349136,26206516.080000002
2008-02-24,15658.057728,946.428384,26439643.8
2008-02-25,15658.057728,946.51068,26682639.36
2008-02-26,15658.057728,946.605168,26962639.32
2008-02-27,15658.057728,946.699656,27245106.240000002
2008-02-28,14924.086271999999,946.8002400000001,27547308.84
2008-02-29,14190.114816,946.9252080000001,27924753.72
2008-03-01,14924.086271999999,947.068464,28361405.64
2008-03-02,14924.086271999999,947.1964800000001,28754885.76
2008-03-03,14924.086271999999,947.30316,29084224.92
2008-03-04,14899.620556799999,947.4037440000001,29396295.36
2008-03-05,14899.620556799999,947.4982320000001,29691097.080000002
2008-03-06,14899.620556799999,947.583576,29958762.240000002
2008-03-07,14899.620556799999,947.671968,30237528.72
2008-03-08,14924.086271999999,947.766456,30537264.36
2008-03-09,15413.400576,947.8609440000001,30838233.48
2008-03-10,15144.2777088,947.976768,31208277.48
2008-03-11,14899.620556799999,948.135264,31718938.2
2008-03-12,15168.743424,948.299856,32254268.52
2008-03-13,15658.057728,948.473592,32824136.28
2008-03-14,15658.057728,948.625992,33327396.12
2008-03-15,15658.057728,948.757056,33762814.56
2008-03-16,15658.057728,948.87288,34150127.28
2008-03-17,15902.71488,948.97956,34509069.96
2008-03-18,16147.372032,949.083192,34859378.28
2008-03-19,16147.372032,949.20816,35283695.4
2008-03-20,16147.372032,949.3209360000001,35668541.160000004
2008-03-21,16147.372032,949.430664,36045986.04
2008-03-22,16147.372032,949.5251519999999,36371624.76
2008-03-23,16147.372032,949.628784,36730567.44
2008-03-24,16392.029184,949.7263200000001,37071007.92
2008-03-25,16881.343488000002,949.839096,37465721.52
2008-03-26,17126.00064,949.951872,37862902.08
2008-03-27,17126.00064,950.0463599999999,38197175.160000004
2008-03-28,17126.00064,950.1347519999999,38511712.56
2008-03-29,17126.00064,950.2170480000001,38805280.8
2008-03-30,17615.314944,950.2932480000001,39077879.88
2008-03-31,105202.57536,950.3359200000001,39232064.88
2008-04-01,85630.00319999999,950.3755440000001,39373915.08
2008-04-02,85630.00319999999,950.409072,39494796.12
2008-04-03,85630.00319999999,950.4456480000001,39626778.480000004
2008-04-04,85630.00319999999,950.47308,39726690.36
2008-04-05,85630.00319999999,950.509656,39858672.72
2008-04-06,85630.00319999999,950.5462320000001,39991888.56
2008-04-07,85630.00319999999,950.5828080000001,40125104.4
2008-04-08,85630.00319999999,950.6193840000001,40258320.24
2008-04-09,85630.00319999999,950.649864,40369333.44
2008-04-10,85630.00319999999,950.6864400000001,40502549.28
2008-04-11,105202.57536,950.719968,40625897.28
2008-04-12,143124.43392,950.7565440000001,40759113.12
2008-04-13,143369.091072,950.866272,41162461.08
2008-04-14,227531.15136,951.043056,41817438.96
2008-04-15,335180.29824,951.171072,42294795.72
2008-04-16,300928.29696,951.271656,42671007.12
2008-04-17,237317.43744,951.3661440000001,43027482.84
2008-04-18,212851.72224,951.481968,43464134.76
2008-04-19,220191.4368,951.5886480000001,43869949.68
2008-04-20,222638.00832,951.6770400000001,44207923.2
2008-04-21,185939.43552,951.7593360000001,44522460.6
2008-04-22,171260.00639999998,951.84468,44850566.28
2008-04-23,171260.00639999998,951.9056400000001,45086160.96
2008-04-24,190832.57856,951.9666000000001,45321755.64
2008-04-25,259336.58112,952.003176,45463605.84
2008-04-26,274016.01024,952.030608,45569685.12
2008-04-27,278909.15327999997,952.0641360000001,45700434.0
2008-04-28,291142.01088,952.1220480000001,45926160.84
2008-04-29,274016.01024,952.231776,46354178.4
2008-04-30,274016.01024,952.326264,46725455.88
2008-05-01,264229.72416,952.4116080000001,47060962.44
2008-05-02,217744.86528,952.4847599999999,47350830.24
2008-05-03,190832.57856,952.56096,47653032.84
2008-05-04,193279.15008,952.643256,47981138.52
2008-05-05,195725.7216,952.740792,48370918.2
2008-05-06,193279.15008,952.859664,48848274.96
2008-05-07,193279.15008,952.981584,49341666.96
2008-05-08,176153.14944,953.100456,49823957.64
2008-05-09,207958.5792,953.2010400000001,50234706.480000004
2008-05-10,222638.00832,953.2772400000001,50548010.4
2008-05-11,207958.5792,953.3534400000001,50861314.32
2008-05-12,200618.86463999999,953.432688,51188186.52
2008-05-13,200618.86463999999,953.496696,51453384.72
2008-05-14,200618.86463999999,953.5668000000001,51744486.0
2008-05-15,188386.00704,953.633856,52024485.96
2008-05-16,190832.57856,953.700912,52304485.92
2008-05-17,227531.15136,953.7649200000001,52573384.56
2008-05-18,249550.29504,953.8106400000001,52765807.44
2008-05-19,261783.15264,953.84112,52894089.36
2008-05-20,296035.15392,953.8533120000001,52944662.04
2008-05-21,303374.86848,953.862456,52984133.4
2008-05-22,303374.86848,953.85636,52958230.32
2008-05-23,271569.43872,953.8746480000001,53034706.08
2008-05-24,239764.00896,953.8990320000001,53138318.4
2008-05-25,271569.43872,953.9020800000001,53150653.2
2008-05-26,288695.43936,953.9020800000001,53150653.2
2008-05-27,296035.15392,953.9020800000001,53150653.2
2008-05-28,411024.01536,953.8929360000001,53112415.32
2008-05-29,924804.03456,953.831976,52855851.480000004
