date,avg gain (m3/d),inflow(m3/d),max discharge (m3/d),outflow(m3/d)
2017-10-21,3425200.128,5374285.7951232,9361145.3469696,9174643.2
2017-10-22,4134705.8688,8627198.3566848,9622096.6652928,9443766.0672
2017-10-23,4428294.4512,7171268.110848,9578327.5008,9345903.2064
2017-10-24,4110240.1536,6656484.997324799,9232162.0964352,9101246.0544
2017-10-25,3914514.432,5034457.010995201,9189371.5605504,9101246.0544
2017-10-26,3865583.0016,4791267.801907199,9275050.4951808,9125711.7696
2017-10-27,3841117.2864,6684645.035519999,9232162.0964352,9125711.7696
2017-10-28,3816651.5712,5338932.8366592,9189371.5605504,9125711.7696
2017-10-29,3743254.4255999997,4989219.9035904,9104157.4745088,9052314.624
2017-10-30,3669857.28,5810729.688576001,9189371.5605504,9052314.624
2017-10-31,3620925.8496,5290001.4062592,9232162.0964352,9076780.3392
2017-11-01,3596460.1344,6231344.2642944,9622096.6652928,9199108.9152
2017-11-02,3645391.5648,4312253.564006399,9578327.5008,9174643.2
2017-11-03,3523062.9888,6113957.762764799,9189371.5605504,9076780.3392
2017-11-04,3351802.9824,5004021.6612864,9189371.5605504,9052314.624
2017-11-05,3400734.4128,6191049.23136,9275050.4951808,9150177.4848
2017-11-06,3327337.2672,3987226.5375744,9232162.0964352,9101246.0544
2017-11-07,3107145.8304,5284031.7717504,9318036.7567872,9052314.624
2017-11-08,3156077.2608,5120405.0684928,9275050.4951808,9150177.4848
2017-11-09,3253940.1215999997,5410054.6707456,9232162.0964352,9174643.2
2017-11-10,3376268.6976,4686627.9379968,9361145.3469696,9248040.3456
2017-11-11,3327337.2672,5617890.9213696,9189371.5605504,9101246.0544
2017-11-12,3229474.4063999997,4247713.0073088,9146727.8189568,9076780.3392
2017-11-13,3180542.976,5866022.204928,9232162.0964352,9076780.3392
2017-11-14,3229474.4063999997,5056867.6061184,9189371.5605504,9076780.3392
2017-11-15,3205008.6912,4799072.365056,9232162.0964352,9076780.3392
2017-11-16,3180542.976,4802766.6880512,9189371.5605504,9076780.3392
2017-11-17,3253940.1215999997,5626527.318835201,9232162.0964352,9101246.0544
2017-11-18,3180542.976,4274845.4854656,9232162.0964352,9076780.3392
2017-11-19,3107145.8304,5265927.1425024,9104157.4745088,9003383.193599999
2017-11-20,3082680.1152,6390469.2759552,9275050.4951808,9052314.624
2017-11-21,3302871.552,5175697.5848448,9275050.4951808,9174643.2
2017-11-22,3938980.1472,11238081.619967999,10201175.6783616,9639491.7888
2017-11-23,11645680.4352,27779914.378137596,27256005.5528448,16049509.1712
2017-11-24,37505941.401599996,60155933.54803199,45170585.1251712,40368430.08
2017-11-25,29530118.2464,46802521.7261568,38643401.4326784,32050086.912
2017-11-26,21505363.6608,34536855.6020736,27022553.6984064,24049798.0416
2017-11-27,18765203.5584,30778652.624486398,21888668.0208384,21358569.369599998
2017-11-28,17028137.7792,24676927.7193216,20798769.3401088,19548106.4448
2017-11-29,15168743.424,23722079.786496,18521549.500723198,17786574.9504
2017-11-30,13505074.7904,17911032.0436224,16984001.6289792,16025043.456
2017-12-01,12232857.6,18341946.68544,15349080.2107392,14826223.4112
2017-12-02,11205297.5616,17365471.0603776,14346230.544691201,13847594.803199999
2017-12-03,10471326.1056,16553796.4929024,13486211.7239808,13040226.2016
2017-12-04,9639491.7888,15755064.288767999,12604565.211033601,12232857.6
2017-12-05,8758726.0416,14032335.418675201,11706918.1203456,11327626.1376
2017-12-06,8098151.7312,11998182.4598016,10986818.724863999,10642586.112
2017-12-07,7608837.4272,11461160.0111616,10201175.6783616,10104340.3776
2017-12-08,7143988.8384,10199291.8182912,9842606.1563904,9663957.504
2017-12-09,6630208.8192,9321437.4912,9491131.6918272,9321437.4912
2017-12-10,6263223.0912,8663774.6009088,9404376.265728,9199108.9152
2017-12-11,5822840.2176,8683078.0502016,9104157.4745088,8954451.7632
2017-12-12,5309060.1984,9709977.514291199,9578327.5008,9174643.2
2017-12-13,5382457.344,7331420.6825472005,9361145.3469696,9223574.6304
2017-12-14,5406923.0592,7916909.7129984,9404376.265728,9272506.0608
2017-12-15,5504785.92,8286146.2867968,9491131.6918272,9370368.9216
2017-12-16,5480320.2047999995,9936334.3113216,9447705.047347201,9394834.6368
2017-12-17,5309060.1984,8953448.6688768,9404376.265728,9223574.6304
2017-12-18,5382457.344,8778714.5309184,9491131.6918272,9321437.4912
2017-12-19,5480320.2047999995,12081561.6172032,9578327.5008,9370368.9216
2017-12-20,5309060.1984,7867978.2825984005,9491131.6918272,9223574.6304
2017-12-21,4501691.5967999995,8534057.3789184,9404376.265728,9076780.3392
2017-12-22,4550623.0272,7250830.6166784,9578327.5008,9419300.352
2017-12-23,4159171.584,4625170.0614144,9447705.047347201,9223574.6304
2017-12-24,3498597.2736,6025758.8594688,9361145.3469696,9003383.193599999
2017-12-25,3156077.2608,4825813.3917696,9842606.1563904,9419300.352
2017-12-26,3474131.5584,5886818.062848,9491131.6918272,9394834.6368
2017-12-27,3694322.9952,6055386.8405760005,9447705.047347201,9296971.776
2017-12-28,4134705.8688,8043152.8034304,9842606.1563904,9663957.504
2017-12-29,3987911.5776,7486851.3712128,9622096.6652928,9370368.9216
2017-12-30,2984817.2544,7186069.868543999,10110872.7235584,9345903.2064
2017-12-31,3180542.976,5698725.6443904,9798298.746163199,9468231.782399999
2018-01-01,3425200.128,4786986.3017472,9976237.8928128,9639491.7888
2018-01-02,3767720.1408,6267382.262784,9887035.8951936,9761820.3648
2018-01-03,3865583.0016,5430043.160064,9842606.1563904,9737354.6496
2018-01-04,3669857.28,6148527.8183424,10201175.6783616,9370368.9216
2018-01-05,4526157.312,7073062.730035201,10291943.4817536,10030943.232
2018-01-06,4575088.7424,8980825.804185601,9931587.9625728,9786286.08
2018-01-07,4746348.7488,6152442.3327744,9887035.8951936,9639491.7888
2018-01-08,4648485.888,7295040.164044799,9578327.5008,9443766.0672
2018-01-09,4599554.4576,9394834.6368,40659131.7080064,9394834.6368
2018-01-10,4648485.888,8370626.4013824,40659131.7080064,9443766.0672
2018-01-11,4110240.1536,8473211.145216001,9665988.158361599,9272506.0608
2018-01-12,3987911.5776,7491768.979968,9534680.6648832,9370368.9216
2018-01-13,4110240.1536,6664314.0261888,9534680.6648832,9345903.2064
2018-01-14,4208103.0144,7450250.6612736,9404376.265728,9321437.4912
2018-01-15,4110240.1536,6641096.062464,9447705.047347201,9321437.4912
2018-01-16,3963445.8624,5528884.649472,9404376.265728,9272506.0608
2018-01-17,3841117.2864,6157164.215808,24380794.7025408,9370368.9216
2018-01-18,3914514.432,7814545.1606016,9622096.6652928,9419300.352
2018-01-19,4330431.5904,7626452.742144,10752388.241817601,9492697.4976
2018-01-20,4257034.4448,6647261.422694399,9404376.265728,9321437.4912
2018-01-21,4085774.4384,7473248.4335616,9232162.0964352,9076780.3392
2018-01-22,3963445.8624,6119095.562956801,9146727.8189568,9052314.624
2018-01-23,3841117.2864,7498961.9002368,9189371.5605504,9101246.0544
2018-01-24,3963445.8624,6698419.2331776,9318036.7567872,9101246.0544
2018-01-25,3938980.1472,7305927.4073088,9318036.7567872,9174643.2
2018-01-26,3890048.7168,6997952.9843712,9232162.0964352,9125711.7696
2018-01-27,3841117.2864,6726603.737088,9275050.4951808,9125711.7696
2018-01-28,3816651.5712,7308398.444544,9275050.4951808,9174643.2
2018-01-29,3792185.856,7024889.7368064,9232162.0964352,9150177.4848
2018-01-30,4012377.2928,6439620.897791999,9622096.6652928,9370368.9216
2018-01-31,4134705.8688,6423791.5800576005,9534680.6648832,9345903.2064
2018-02-01,3620925.8496,6930696.7332864,12201076.6359552,11719077.5808
2018-02-02,3963445.8624,8179010.919936,12301263.7396992,12159460.4544
2018-02-03,3302871.552,7259246.8227072,15749216.9828352,15217674.8544
2018-02-04,3571994.4192,10311320.328192001,15806858.2078464,15609126.2976
2018-02-05,3376268.6976,8580737.96352,15519875.368550401,15462332.0064
2018-02-06,2544434.3808,9351823.9094784,18270580.1942016,17811040.665599998
2018-02-07,2935885.824,12544526.3459328,18521549.500723198,18349286.4
2018-02-08,3620925.8496,13537027.0144512,23151759.4994688,20918186.496
2018-02-09,4452760.1663999995,16507385.031167999,23294516.9476608,22826512.2816
2018-02-10,3767720.1408,13231841.683046399,22655888.3837952,22165937.9712
2018-02-11,3792185.856,10378601.044992,22515308.384255998,22190403.6864
2018-02-12,3523062.9888,10690245.325209599,22235591.8623744,21945746.5344
2018-02-13,3180542.976,9563427.880243199,21888668.0208384,21578760.8064
2018-02-14,3743254.4255999997,12305080.391270401,22515308.384255998,22214869.4016
2018-02-15,3376268.6976,8856148.5195264,24601255.262208,23413689.446399998
2018-02-16,3425200.128,10151583.673651202,24454191.848140802,24416783.7696
2018-02-17,3327337.2672,11360190.004531201,24454191.848140802,24294455.1936
2018-02-18,2740160.1023999997,7734737.9976192,24234391.862784002,23731743.744
2018-02-19,2275311.5136,7093295.8765056,23725749.643776,23291360.8704
2018-02-20,2128517.2224,6711116.9393664,23437788.175872,23120100.864
2018-02-21,2275311.5136,7134838.660915201,24307544.351232,23487086.592
2018-02-22,2226380.0831999998,7166521.7620992,24749028.182015996,23976400.895999998
2018-02-23,2275311.5136,7400927.7794304,24822914.64192,24416783.7696
2018-02-24,2568900.096,6996362.7128832,24749028.182015996,24710372.351999998
2018-02-25,2471037.2352,6805163.148595201,24822914.64192,24710372.351999998
2018-02-26,2519968.6656,9624910.2225408,24822914.64192,24710372.351999998
2018-02-27,2495502.9504,6417846.4112639995,24675141.722112,24710372.351999998
2018-02-28,2495502.9504,7230719.798784,24675141.722112,24710372.351999998
2018-03-01,2299777.2288,6548175.2761344,24601255.262208,24465715.2
2018-03-02,2324242.944,7105699.994112,24675141.722112,24465715.2
2018-03-03,2299777.2288,7139218.023936001,24527613.459455997,24441249.4848
2018-03-04,2104051.5072,6481139.2164864,24380794.7025408,24221058.048
2018-03-05,2152982.9376,6744708.366336,24822914.64192,24416783.7696
2018-03-06,2201914.368,5877154.105343999,24822914.64192,24465715.2
2018-03-07,2177448.6528,6676449.020928,24675141.722112,24465715.2
2018-03-08,2226380.0831999998,6741845.8776576,24675141.722112,24465715.2
2018-03-09,1712600.064,5650895.1711744,31227304.909824003,28380229.632
2018-03-10,2446571.52,6764501.129932799,31227304.909824003,31071458.304
2018-03-11,2446571.52,7599564.9211392,31143142.849535998,31071458.304
2018-03-12,1957257.216,6066396.412416,32934522.51648,31805429.759999998
2018-03-13,1957257.216,6493274.2112256,33719138.002944,33273372.672
2018-03-14,1957257.216,6174241.2850176,33719138.002944,33518029.824
2018-03-15,2446571.52,6586635.3804288,33806969.920512,33762686.975999996
2018-03-16,2446571.52,7651505.6345088,33895046.495232,33273372.672
2018-03-17,2691228.672,6818007.649075201,32159937.973247997,32050086.912
2018-03-18,2691228.672,6737833.500364799,32245567.976448,32050086.912
2018-03-19,2935885.824,8494300.5917184,32417072.64,32050086.912
2018-03-20,2691228.672,6831586.121011199,32331197.979647998,32050086.912
2018-03-21,2691228.672,6994405.4556672005,32159937.973247997,32050086.912
2018-03-22,2691228.672,7865654.039654399,32589066.617855996,32294744.064
2018-03-23,3180542.976,8319639.8509056,33194837.726207998,33028715.52
2018-03-24,3425200.128,8088169.7193984,33281935.67232,33273372.672
2018-03-25,3180542.976,9342184.4176896,33281935.67232,33028715.52
2018-03-26,3425200.128,8653914.917683199,33107984.437248,33028715.52
2018-03-27,3425200.128,8854974.1651968,33194837.726207998,33028715.52
2018-03-28,3914514.432,9111325.9290624,33194837.726207998,30092829.696
2018-03-29,3694322.9952,9402272.2142208,28042113.447936,27890915.327999998
2018-03-30,4208103.0144,9544026.5680896,28121627.022336,26422972.416
2018-03-31,3914514.432,10318978.0970496,25344523.689984,25199686.656
2018-04-01,3645391.5648,8921007.1305216,25194793.512959998,24955029.504
2018-04-02,3987911.5776,11350256.92416,25120173.0816,23560483.7376
2018-04-03,3498597.2736,9650648.154931199,22445189.644492798,22214869.4016
2018-04-04,3425200.128,8543794.733568,22375217.699020803,22263800.832
2018-04-05,3376268.6976,9150055.156224,22305343.6164096,22190403.6864
2018-04-06,3107145.8304,8492392.2659328,22165962.4369152,22068075.1104
2018-04-07,2984817.2544,9116928.5778432,22235591.8623744,22019143.68
2018-04-08,3205008.6912,9269080.860671999,22305343.6164096,22117006.5408
2018-04-09,3669857.28,10616897.11104,22867688.0802816,22606320.8448
2018-04-10,4281500.16,10767630.382387199,23581524.252672,23315826.5856
2018-04-11,4354897.3056,11628701.228851201,31311466.970112,27890915.327999998
2018-04-12,5137800.192,15150002.6861568,38265846.515712,35475287.04
2018-04-13,6116428.8,14305201.5403008,38171898.169344,37677201.408
2018-04-14,5871771.648,14957286.2475264,37796838.755328,37432544.256
2018-04-15,7095057.408,16576158.1565952,40077532.726272,39145144.32
2018-04-16,9052314.624,19836385.9670016,42332537.696256,41347058.688
2018-04-17,10520257.536,24373601.782272,42932192.375808,42325687.296
2018-04-18,10030943.232,21541059.1392768,42322751.410175994,41347058.688
2018-04-19,10520257.536,20526172.3413504,50313498.651648,45016915.968
2018-04-20,13456143.36,23492566.9122048,51052607.90784,49176087.552
2018-04-21,14190114.816,29106714.5791488,53959134.8736,51622659.072
2018-04-22,16392029.184,31547487.7246464,55390379.212799996,53579916.288
2018-04-23,17370657.792,34129648.2382848,56169612.24192,54558544.896
2018-04-24,19083257.856,35387088.136704,58201245.232128,56271144.96
2018-04-25,21774486.528,40595863.3684992,61089422.911488004,58962373.632
2018-04-26,25444343.808,47431633.1268096,65141923.977216,62387573.76
2018-04-27,33273372.672,62139271.216435194,69842521.838592,62876888.063999996
2018-04-28,43720233.0624,84896374.2640128,69464771.195904,66057431.04
2018-04-29,58888976.4864,112500967.3270272,84300291.57888,79758231.552
2018-04-30,60626042.265599996,107888348.1775104,84162304.945152,76577688.576
2018-05-01,53506519.1424,94835448.7354368,71107643.971584,67280716.8
2018-05-02,49029293.2608,86599188.04193279,65750141.657088004,62876888.063999996
2018-05-03,48172993.2288,84658861.1008512,63935030.2464,62142916.608
2018-05-04,56491336.3968,101942151.823872,76106478.90124801,70461259.776
2018-05-05,70828245.504,126671558.5022976,89067436.1856,84896031.744
2018-05-06,79122122.9568,138858102.503424,95438308.42368,93214374.912
2018-05-07,89715777.6384,160380176.2477056,108689184.43315199,103979289.6
2018-05-08,102046498.0992,172667543.46117118,117992761.95225601,113520918.528
2018-05-09,112517824.2048,186127601.3356032,122890308.820992,117924747.264
2018-05-10,109117089.792,187066155.1021056,120953113.491456,116456804.352
2018-05-11,103025126.7072,177995148.6716928,119903778.966528,116456804.352
2018-05-12,88639286.1696,147834451.081728,113711995.76371199,103979289.6
2018-05-13,79782697.2672,133091288.77363199,96364580.401152,95171632.12799999
2018-05-14,82155871.6416,138670890.8507136,99645188.15232,97618203.648
2018-05-15,92407006.3104,156318378.2102016,109517838.20697601,104713261.056
2018-05-16,104444138.18879999,178297422.5829888,115413830.913024,111563661.31199999
2018-05-17,111245607.0144,178297349.1858432,118338951.822336,116456804.352
2018-05-18,102364552.3968,164450145.83408642,116785378.90713601,114254889.984
2018-05-19,86143783.2192,138739419.3189888,110349672.52377601,101532718.08
2018-05-20,74351308.4928,123154807.66801919,94516929.589248,89789174.784
2018-05-21,73495008.46079999,126549303.3234432,90640581.67296,89055203.328
2018-05-22,79048725.8112,137144890.796544,96984786.281472,94682317.824
2018-05-23,86584166.09279999,153047042.9650944,105409799.967744,102511346.688
2018-05-24,90474214.8096,160245443.5540992,107042641.800192,105936546.816
2018-05-25,95293960.704,168141875.4634752,108524040.85555199,107159832.576
2018-05-26,102070963.8144,177154873.6831488,109517838.20697601,106425861.12
2018-05-27,97324615.0656,168202819.5600384,104598516.85171199,102511346.688
2018-05-28,90792269.1072,160573748.98636797,104275080.096768,102511346.688
2018-05-29,88883943.3216,156044875.9799808,105247347.618816,103489975.296
2018-05-30,83795074.56,147352623.2865792,101547152.851968,98596832.256
2018-05-31,74180048.4864,125213450.807808,94670084.9664,89055203.328
2018-06-01,64124639.5392,119775994.5360384,84715230.108672,79024260.096
2018-06-02,55561639.2192,100799945.4440448,75195620.324352,70461259.776
2018-06-03,50570633.318399996,91961705.82804479,67965267.511296,65323459.584
2018-06-04,52821479.1168,98096655.17445119,69088243.838976,65812773.888
2018-06-05,55561639.2192,100910995.32533759,67098936.536064,64834145.28
2018-06-06,50644030.464,90042321.53917441,62384637.874175996,58228402.176
2018-06-07,46533790.3104,84425556.040704,56393473.536,53579916.288
2018-06-08,45090313.1136,83402913.6110592,54068496.620544,52111973.376
2018-06-09,46778447.4624,87834095.0166528,55946484.919296,53824573.44
2018-06-10,47561350.348799996,94352960.36597759,64899713.396735996,58717716.48
2018-06-11,43940424.4992,78476839.7184,64055156.90803199,58717716.48
2018-06-12,36307121.3568,65920178.377728,58772764.3392,55292516.352
2018-06-13,31805429.759999998,56420508.151296,55723602.253824,52111973.376
2018-06-14,29285461.0944,54597665.5746048,51904504.111104004,49420744.703999996
2018-06-15,28184503.9104,51638170.3354368,52548441.735168,49910059.008
2018-06-16,27401601.024,51683382.9771264,52011419.286528006,49665401.856
2018-06-17,31756498.3296,57240501.061939195,57746427.586559996,54069230.592
2018-06-18,32270278.3488,54839778.292224,57180535.593984,54558544.896
2018-06-19,33958412.6976,59733532.975104004,59462452.850688,56271144.96
2018-06-20,35181698.4576,58692957.1762176,59577931.02643199,57249773.567999996
2018-06-21,33053181.2352,56720849.2710912,55913945.518079996,48931430.4
