date,avg water temperature (C),min_temp(C),max_temp(C),outflow(m3/d)
2007-10-10,12.805778000000004,12.094661200000004,13.666896000000005,2446.57152
2007-10-11,12.655776800000005,9.800198400000003,15.350242800000004,2935.885824
2007-10-12,13.039113200000003,11.483545200000005,14.666904000000002,2935.885824
2007-10-13,12.916890000000002,10.377980800000003,15.889136000000008,3180.542976
2007-10-14,12.316885200000005,9.322416800000003,15.578022400000002,3425.200128
2007-10-15,11.700213600000005,9.089081600000004,14.272456400000003,3669.85728
2007-10-16,12.216884400000005,11.061319600000001,13.650229200000005,4159.171584
2007-10-17,10.639094000000004,9.094637200000001,12.355774400000005,4893.14304
2007-10-18,10.039089200000003,8.227963600000006,12.316885200000005,5137.800192
2007-10-19,11.805770000000003,10.511315200000006,13.316893200000003,6361.085952
2007-10-20,9.672419600000001,8.483521200000006,10.650205200000006,6605.743104
2007-10-21,10.439092400000003,8.500188000000001,13.105780400000004,6361.085952
2007-10-22,11.4779896,8.611300000000004,15.411354400000008,6361.085952
2007-10-23,12.750222000000004,9.944644000000004,16.494696400000002,6116.4288
2007-10-24,12.922445600000003,10.505759600000001,16.166916000000008,5871.771648
2007-10-25,11.522434400000005,8.977969600000002,13.4224496,6116.4288
2007-10-26,8.205741200000006,5.755721600000001,11.1002088,6361.085952
2007-10-27,7.316845200000003,4.783491600000001,10.594649200000003,6361.085952
2007-10-28,7.594625200000003,4.844603200000002,11.2390988,6361.085952
2007-10-29,8.777968000000001,5.900167200000002,12.255773600000005,6361.085952
2007-10-30,9.572418800000001,7.550180400000006,11.955771200000004,6361.085952
2007-10-31,7.466846400000001,4.8946036000000035,10.700205600000004,6605.743104
2007-11-01,7.9668504000000055,6.244614400000003,10.616871600000003,6850.400256
2007-11-02,7.222400000000004,4.839047600000004,10.411314400000006,6850.400256
2007-11-03,8.205741200000006,5.472386000000004,12.133550400000004,6850.400256
2007-11-04,9.483529200000003,6.983509200000004,12.916890000000002,7095.057408
2007-11-05,8.872413200000004,6.966842400000004,11.555768,7095.057408
2007-11-06,7.950183600000006,5.7946108000000045,10.989096800000006,7339.71456
2007-11-07,7.800182400000004,5.7890552000000035,10.566871200000005,7339.71456
2007-11-08,8.622411200000005,6.633506400000002,11.555768,7095.057408
2007-11-09,8.544632800000006,6.705729200000004,11.189098400000002,7095.057408
2007-11-10,9.083526000000003,7.383512400000004,11.033541600000003,7339.71456
2007-11-11,7.927961200000006,6.539061200000006,10.333536000000006,7584.371712
2007-11-12,8.644633600000006,6.427949200000004,10.855762400000003,8563.00032
2007-11-13,8.005739600000002,6.066835200000003,10.077978400000003,10764.914688
2007-11-14,6.133502400000001,4.400155200000004,8.150185200000003,13700.800512
2007-11-15,7.7057372000000015,6.089057600000004,9.483529200000003,13700.800512
2007-11-16,9.750198000000001,8.839079600000002,10.655760800000003,12722.171904
2007-11-17,11.222432000000005,10.350202800000005,13.178003200000003,15413.400576
2007-11-18,9.505751600000004,8.422409600000002,10.444648,26912.28672
2007-11-19,7.572402800000006,6.633506400000002,8.383520400000005,44038.28736
2007-11-20,7.627958800000002,6.005723600000003,8.755745600000001,58717.71648
2007-11-21,5.594609200000004,4.3779328000000035,6.6723956000000015,63610.85952
2007-11-22,5.350162800000003,4.833492000000003,5.911278400000004,58717.71648
2007-11-23,4.833492000000003,4.094597200000003,5.983501200000006,51378.00192
2007-11-24,4.850158800000003,4.155708800000003,5.627942800000003,44038.28736
2007-11-25,4.677935200000004,4.5112672000000025,5.0279380000000025,41591.71584
2007-11-26,4.483489200000005,4.266820800000001,4.789047200000002,39145.14432
2007-11-27,4.950159600000003,4.266820800000001,5.694610000000004,36698.5728
2007-11-28,5.466830400000006,4.416822000000003,6.550172400000001,34252.00128
2007-11-29,5.166828000000002,4.139042000000003,5.722388000000002,41591.71584
2007-11-30,4.705713200000002,3.7279276000000046,5.455719200000004,44038.28736
2007-12-01,3.872373200000002,3.2890352000000043,4.839047600000004,44038.28736
2007-12-02,4.5057116000000015,3.122367200000003,6.4446160000000035,48931.4304
2007-12-03,8.150185200000003,6.494616400000002,9.0335256,134561.4336
2007-12-04,8.033517600000003,7.3390676000000035,8.533521600000004,477081.4464
2007-12-05,7.239066800000003,6.739062800000006,7.600180800000004,364539.15648
2007-12-06,6.489060800000004,5.211272800000003,7.272400400000006,305821.44
2007-12-07,4.444600000000001,3.7668168000000044,4.977937600000004,442829.44512
2007-12-08,4.194598000000003,2.7668087999999997,5.061271600000001,406130.87231999997
2007-12-09,2.511251200000004,1.2167963999999998,3.8057060000000043,298481.72544
2007-12-10,3.744594400000004,3.394591600000002,4.177931200000003,234870.86592
2007-12-11,2.6334744000000043,2.0334696,3.405702800000004,185939.43552
2007-12-12,3.6779272000000027,2.366805600000003,5.005715600000002,161473.72032
2007-12-13,4.344599200000005,3.8057060000000043,5.000160000000005,146794.2912
2007-12-14,3.5501484000000048,2.705697200000003,4.211264800000002,137008.00512
2007-12-15,4.300154400000004,3.4612587999999995,5.4112744000000035,137008.00512
2007-12-16,3.8501508000000015,3.1112560000000045,4.400155200000004,137008.00512
2007-12-17,4.8890480000000025,4.144597600000004,5.644609600000003,127221.71904
2007-12-18,5.672387600000004,5.144605600000002,6.355726400000002,122328.576
2007-12-19,5.7779440000000015,5.433496800000004,6.161280400000006,132114.86208
2007-12-20,5.344607200000002,4.194598000000003,6.033501600000005,146794.2912
2007-12-21,3.494592400000002,2.7834756000000027,4.211264800000002,151687.43424
2007-12-22,3.4279252000000042,2.3556944000000044,4.577934400000004,141901.14816
2007-12-23,5.2890512000000065,4.2445984000000045,6.750174000000001,141901.14816
2007-12-24,4.939048400000004,3.8223728000000037,6.572394800000001,787796.02944
2007-12-25,3.6223712000000035,3.0445887999999997,4.1279308000000015,758437.1712
2007-12-26,3.644593600000004,3.261257200000003,3.8501508000000015,574944.3072
2007-12-27,3.3834804000000034,2.9723660000000045,3.9057068000000044,452615.7312
2007-12-28,4.066819200000005,3.327924400000004,4.816825200000004,396344.58624
2007-12-29,4.411266400000002,3.7945948000000023,4.922381600000001,322947.44064
2007-12-30,3.366813600000004,2.5945852000000045,4.533489599999999,286248.86784
2007-12-31,2.711252800000004,1.8779128000000043,3.772372400000002,244657.152
2008-01-01,1.8501348000000029,0.9445720000000044,2.877920800000002,205512.00768
2008-01-02,2.2668048000000027,1.694578,2.839031600000002,185939.43552
2008-01-03,3.7223720000000036,2.7834756000000027,4.627934800000002,163920.29184
2008-01-04,5.2779400000000045,4.344599200000005,6.472394000000001,161473.72032
2008-01-05,4.5168228000000035,3.911262400000002,5.377940800000005,176153.14944
2008-01-06,3.972374000000002,3.222368000000003,4.627934800000002,178599.72096
2008-01-07,3.5779264000000026,2.9723660000000045,4.339043600000004,168813.43488
2008-01-08,3.3501468000000045,2.8223648000000026,3.9668184000000046,159027.1488
2008-01-09,3.594593200000002,2.6890304000000036,4.150153200000002,154134.00576
2008-01-10,4.794602800000003,3.5834820000000036,5.827944400000003,146794.2912
2008-01-11,5.433496800000004,4.794602800000003,6.227947600000004,210405.15072
2008-01-12,4.800158400000004,4.227931600000002,5.377940800000005,261783.15264
2008-01-13,4.583490000000005,3.883484400000004,5.361274000000002,530906.01984
2008-01-14,4.072374800000002,3.116811600000002,5.233495200000004,501547.1616
2008-01-15,2.9612548000000025,2.194582000000004,3.9779295999999995,479528.01792
2008-01-16,2.9112544000000042,2.1779152000000046,3.8168172000000027,430596.58752
2008-01-17,2.7723644000000043,1.6612444000000046,3.877928800000003,325394.01216
2008-01-18,2.561251600000002,1.3167972,3.744594400000004,251996.86656
2008-01-19,3.3890360000000044,2.189026400000003,4.5112672000000025,229977.72288
2008-01-20,2.9112544000000042,1.5112432000000027,4.072374800000002,205512.00768
2008-01-21,0.7001255999999998,0.027898000000000422,1.7445784000000017,156580.57728
2008-01-22,0.0001200000000025625,0.0001200000000025625,0.011231200000004549,149240.86272
2008-01-23,,,,168813.43488
2008-01-24,,,,203065.43615999998
2008-01-25,,,,156580.57728
2008-01-26,,,,195725.7216
2008-01-27,0.5945692000000022,0.0001200000000025625,1.5167988000000001,212851.72224
2008-01-28,1.1445736000000046,0.24456640000000007,2.4390284000000015,188386.00704
2008-01-29,2.2501379999999997,1.3834644000000047,3.455703200000002,161473.72032
2008-01-30,2.6223632000000023,1.5056876000000017,3.844595200000004,163920.29184
2008-01-31,3.405702800000004,2.8723652000000044,4.261265200000004,178599.72096
2008-02-01,3.1112560000000045,2.194582000000004,4.233487200000003,225084.57984
2008-02-02,3.0668112000000036,2.611252000000004,3.4723700000000015,217744.86528
2008-02-03,2.472362000000004,1.544576800000005,3.1001448000000025,188386.00704
2008-02-04,3.2057012000000036,2.1223592000000018,4.927937200000002,193279.15008
2008-02-05,3.7945948000000023,3.016810800000002,4.589045600000002,168813.43488
2008-02-06,3.5279260000000043,2.600140800000002,4.222376000000004,178599.72096
2008-02-07,4.605712400000002,3.7612612000000034,6.183502800000003,225084.57984
2008-02-08,4.277932000000003,3.5334816000000018,5.177939200000004,325394.01216
2008-02-09,5.839055600000002,4.9001592000000045,7.050176400000002,340073.44127999997
2008-02-10,5.316829200000004,4.655712800000003,5.9168340000000015,567604.59264
2008-02-11,5.361274000000002,4.200153600000004,6.572394800000001,687486.5971199999
2008-02-12,5.6557208000000045,4.3723772000000025,6.900175200000003,677700.31104
2008-02-13,4.633490400000007,3.7945948000000023,5.872389200000004,797582.31552
2008-02-14,3.7112608000000016,2.3001384000000016,5.161272400000001,660574.3104
2008-02-15,4.2445984000000045,2.322360800000002,6.111280000000004,587177.1648
2008-02-16,5.244606400000002,3.777928000000003,6.650173200000001,503993.73312
2008-02-17,4.255709599999999,2.605696400000003,5.866833600000003,472188.30336
2008-02-18,3.6557048000000023,1.7834676000000016,5.439052400000001,521119.73376
2008-02-19,3.7279276000000046,1.672355600000003,5.633498400000004,433043.15904
2008-02-20,4.2445984000000045,2.5779184000000015,5.672387600000004,401237.72927999997
2008-02-21,4.661268400000004,2.744586400000003,6.439060400000006,408577.44384
2008-02-22,5.605720400000006,4.027930000000001,7.361290000000004,349859.72736
2008-02-23,5.561275600000002,3.8168172000000027,7.211288800000002,337626.86976
2008-02-24,5.822388800000002,4.5112672000000025,6.927953200000001,330287.1552
2008-02-25,5.855722400000001,5.294606800000004,6.605728400000004,411024.01536
2008-02-26,5.466830400000006,3.4612587999999995,7.444624000000001,413470.58688
2008-02-27,5.705721200000006,4.122375200000004,7.216844400000003,526012.8768
2008-02-28,6.361282000000006,4.3779328000000035,8.439076400000001,596963.45088
2008-02-29,6.405726800000004,4.989048800000003,7.711292800000006,677700.31104
2008-03-01,5.872389200000004,4.7723804000000065,6.916842000000006,919910.89152
2008-03-02,5.133494400000004,3.5279260000000043,7.033509600000002,807368.6015999999
2008-03-03,4.400155200000004,3.394591600000002,5.322384800000002,670360.59648
2008-03-04,4.872381200000003,3.833484000000002,6.089057600000004,582284.02176
2008-03-05,4.944604000000002,2.7668087999999997,7.116843600000003,521119.73376
2008-03-06,4.994604400000004,2.366805600000003,7.3390676000000035,433043.15904
2008-03-07,5.439052400000001,3.7001495999999996,6.750174000000001,366985.728
2008-03-08,6.272392400000001,5.4279412000000065,7.522402400000004,366985.728
2008-03-09,5.744610400000006,3.6723716000000017,7.927961200000006,381665.15712
2008-03-10,6.933508800000002,4.9001592000000045,8.839079600000002,413470.58688
2008-03-11,7.433512800000006,6.150169200000004,8.9335248,631215.45216
2008-03-12,5.716832400000001,4.016818800000003,7.477957600000003,846513.74592
2008-03-13,5.694610000000004,5.200161600000001,6.500172000000006,1003094.3232
2008-03-14,5.522386400000002,4.322376800000004,6.9501756000000015,993308.03712
2008-03-15,5.050160400000006,4.327932400000002,6.205725200000003,1000647.75168
2008-03-16,5.305718000000002,4.222376000000004,6.666840000000004,1100957.184
2008-03-17,5.527942000000003,4.400155200000004,6.850174800000001,1113190.0415999999
2008-03-18,6.3112816000000045,5.472386000000004,7.366845600000001,1644096.06144
2008-03-19,5.0390492000000044,4.161264400000004,5.972390000000004,2414766.09024
2008-03-20,5.605720400000006,4.489044800000002,7.077954400000003,1754191.77984
2008-03-21,5.361274000000002,3.8168172000000027,7.089065600000001,1335828.04992
2008-03-22,5.572386800000004,3.0723668000000046,8.472410000000004,1052025.7536
2008-03-23,6.005723600000003,4.672379600000003,7.277956000000003,866086.31808
2008-03-24,6.2946148000000015,5.0223824000000015,7.561291600000004,949269.74976
2008-03-25,6.139058000000002,4.027930000000001,8.644633600000006,915017.74848
2008-03-26,5.483497200000002,4.439044400000004,6.716840400000006,846513.74592
2008-03-27,4.766824800000002,2.889032000000004,6.750174000000001,733971.456
2008-03-28,3.7168164000000026,2.7890312000000037,4.816825200000004,663020.88192
2008-03-29,4.316821200000003,2.533473600000004,6.533505600000002,579837.45024
2008-03-30,4.833492000000003,3.5445928000000038,6.133502400000001,528459.44832
2008-03-31,5.133494400000004,3.1557008000000017,7.5779584000000035,474634.87488
2008-04-01,5.677943200000001,2.6668079999999996,8.766856800000003,435489.73056
2008-04-02,6.261281200000006,3.255701600000002,9.472418000000001,420810.30144
2008-04-03,6.755729600000002,3.255701600000002,10.116867600000003,401237.72927999997
2008-04-04,6.111280000000004,5.050160400000006,7.994628400000003,406130.87231999997
2008-04-05,5.833500000000004,3.7668168000000044,7.677959200000004,391451.4432
2008-04-06,6.772396400000002,5.322384800000002,8.227963600000006,381665.15712
2008-04-07,6.650173200000001,4.861270000000005,8.472410000000004,396344.58624
2008-04-08,6.211280800000004,5.2723844000000035,6.922397600000004,411024.01536
2008-04-09,6.833508000000002,4.689046400000002,9.177971200000005,445276.01664
2008-04-10,7.066843200000001,5.339051600000001,9.061303600000006,474634.87488
2008-04-11,7.889072000000006,4.333488000000003,11.450211600000003,501547.1616
2008-04-12,9.400195200000006,5.622387200000002,13.228003600000005,655681.16736
2008-04-13,9.661308400000003,6.589061600000004,12.944668000000004,1433690.91072
2008-04-14,6.666840000000004,5.833500000000004,8.839079600000002,2199467.79648
2008-04-15,5.305718000000002,3.789039200000005,6.889064000000001,1582931.77344
2008-04-16,6.850174800000001,4.5112672000000025,9.950199600000001,1211052.9024
2008-04-17,7.800182400000004,4.427933200000002,11.527990000000003,1108296.89856
2008-04-18,6.400171200000006,4.794602800000003,8.566855200000003,1264877.47584
2008-04-19,6.222392000000006,4.044596800000004,8.955747200000001,1103403.75552
2008-04-20,5.377940800000005,3.5445928000000038,7.511291200000006,937036.8921599999
2008-04-21,5.522386400000002,3.0445887999999997,8.150185200000003,785349.45792
2008-04-22,7.050176400000002,4.461266800000004,9.711308800000001,685040.0255999999
2008-04-23,7.266844800000001,5.594609200000004,8.650189200000003,797582.31552
2008-04-24,6.8279524000000045,5.466830400000006,8.289075200000003,812261.7446399999
2008-04-25,7.389068000000002,5.439052400000001,9.933532800000005,746204.3136
2008-04-26,7.9668504000000055,4.044596800000004,11.883548400000006,726631.74144
2008-04-27,9.194638000000001,5.861278000000002,12.466886400000003,870979.46112
2008-04-28,9.872421200000005,6.789063200000001,13.033557600000005,1208606.33088
2008-04-29,8.233519200000003,6.961286800000003,10.327980400000005,1600057.77408
2008-04-30,6.533505600000002,4.855714400000004,8.289075200000003,1340721.19296
