date,inflow(m3/d),wse(m),avg air temperature (C),max air temperature (C),min air temperature (C),storage(m3),canal discharge (m3/d),outflow(m3/d)
2017-12-15,29603.515391999998,759.387864,-2.994348399999998,-2.333231999999997,-3.4443519999999967,9909778.32,0.0,
2017-12-16,16025.043456,759.397008,-1.772116399999998,5.7779440000000015,-9.611068,9925813.56,0.0,
2017-12-17,24661.4409216,759.4122480000001,-1.1721115999999974,2.000136000000005,-5.277699999999998,9950483.16,0.0,
2017-12-18,24661.4409216,759.427488,1.4223536000000045,7.889072000000006,-1.6110039999999977,9975152.76,0.0,
2017-12-19,29603.515391999998,759.445776,0.8223488000000003,6.000168000000002,-0.7221079999999986,10004756.28,0.0,
2017-12-20,14801.757695999999,759.45492,2.744586400000003,6.1668360000000035,-0.9443319999999957,10019558.040000001,0.0,
2017-12-21,14801.757695999999,759.464064,-0.005435599999998431,5.611276000000004,-5.611035999999999,10034359.8,0.0,
2017-12-22,20967.117926400002,759.4762559999999,-0.638773999999998,1.3890200000000021,-2.4443439999999974,10055328.96,0.0,
2017-12-23,19743.8321664,759.4884480000001,-0.5721067999999967,4.611268000000003,-6.277707999999999,10075064.64,0.0,
2017-12-24,9859.6832256,759.4945440000001,-7.044380799999997,-4.777695999999999,-9.555511999999998,10084932.48,0.0,
2017-12-25,19743.8321664,759.506736,-4.449915599999999,6.222392000000006,-10.499963999999999,10104668.16,0.0,
2017-12-26,16025.043456,759.51588,-8.172167599999998,-0.3332159999999966,-13.555544,10120703.4,0.0,
2017-12-27,14801.757695999999,759.525024,-4.8443631999999965,0.2223440000000032,-7.222159999999999,10135505.16,0.0,
2017-12-28,45628.55884799999,759.552456,-5.638813999999996,-1.8887839999999976,-9.388843999999999,10181143.92,0.0,
2017-12-29,66620.1424896,759.59208,-1.955451199999997,3.833484000000002,-4.222135999999999,10247751.84,0.0,
2017-12-30,76479.8257152,759.6378000000001,1.5167988000000001,11.555768,-3.611019999999998,10324227.6,0.0,
2017-12-31,51818.3847936,759.66828,-2.272120399999997,4.777936000000004,-6.388819999999997,10376033.76,0.0,
2018-01-01,12746.637619199999,759.704856,-2.0276739999999975,7.944628000000002,-6.055483999999998,10437707.76,48931.4304,
2018-01-02,-6997.1945472,759.7292400000001,-2.9276811999999968,5.055716000000004,-7.1110479999999985,10479646.08,48931.4304,
2018-01-03,-2055.1200768,759.756672,-2.894347599999998,3.222368000000003,-6.388819999999997,10526518.32,48931.4304,
2018-01-04,2886.9543936,759.787152,-2.605456399999998,1.7223560000000049,-6.944379999999999,10578324.48,48931.4304,
2018-01-05,13969.9233792,759.8237280000001,0.7001255999999998,5.555720000000004,-1.7776719999999955,10641231.96,48931.4304,
2018-01-06,15217.674854399998,759.860304,2.672363600000004,10.055756000000006,-0.9443319999999957,10705372.92,48931.4304,
2018-01-07,15217.674854399998,759.89688,0.5612355999999998,2.333472000000004,-0.7776639999999979,10769513.88,48931.4304,
2018-01-08,69066.7140096,759.936504,0.927905200000005,5.055716000000004,-1.166556,10838588.76,0.0,
2018-01-09,20135.2836096,759.9761280000001,2.705697200000003,4.500156000000004,1.166796000000005,10907663.64,48931.4304,
2018-01-10,16440.9606144,760.0127040000001,4.216820400000003,8.277964000000004,1.3334640000000029,10973038.08,48931.4304,
2018-01-11,-21798.9522432,760.027944,1.944580000000002,3.3890360000000044,1.0001280000000001,11000174.64,48931.4304,
2018-01-12,11498.886144,760.061472,7.411290400000006,12.833556000000005,1.7779120000000042,11060615.16,48931.4304,
2018-01-13,65788.3081728,760.12548,3.4779256000000025,11.333544000000003,-1.3332239999999977,11175328.8,48931.4304,
2018-01-14,89226.4633344,760.20168,1.7779120000000042,8.166852000000006,-2.8332359999999976,11313478.56,48931.4304,
2018-01-15,79342.3143936,760.271784,1.8279124000000024,8.111296000000003,-1.8332279999999983,11441760.48,48931.4304,
2018-01-16,51231.2076288,760.341888,2.283471600000002,4.389044000000002,-0.9998879999999986,11571275.88,78290.28864,
2018-01-17,46289.1331584,760.4089440000001,2.1668040000000026,4.333488000000003,1.055684000000003,11695857.36,78290.28864,
2018-01-18,41420.4558336,760.476,2.3112496,4.666824000000002,-0.22210399999999808,11822905.8,85630.00319999999,
2018-01-19,22924.375142399997,760.5339120000001,3.8223728000000037,7.666848000000002,-0.9998879999999986,11931452.040000001,85630.00319999999,
2018-01-20,42643.741593599996,760.600968,1.8890240000000027,11.277988,-1.999895999999998,12059733.96,85630.00319999999,
2018-01-21,37726.1328384,760.664976,0.7056812000000043,5.055716000000004,-4.111023999999997,12183081.96,85630.00319999999,
2018-01-22,27841.983897600003,760.722888,3.3445912000000035,11.666880000000003,-1.0554439999999978,12296562.120000001,85630.00319999999,
2018-01-23,37775.0642688,760.7899440000001,0.18345480000000336,2.889032000000004,-3.1110159999999993,12427311.0,92969.71776,
2018-01-24,32857.4555136,760.8539519999999,1.6001328000000044,4.722380000000005,-0.9443319999999957,12553125.96,92969.71776,
2018-01-25,21847.883673599998,760.91796,4.727935600000002,8.444632000000006,1.6112440000000028,12680174.4,105202.57536,
2018-01-26,10740.448972799999,760.975872,2.372361200000004,6.777952000000006,-2.055451999999997,12796121.52,105202.57536,
2018-01-27,11988.200448000001,761.033784,1.8334679999999999,3.8890400000000014,0.4445680000000003,12913302.120000001,105202.57536,
2018-01-28,5822.8402176,761.0886480000001,2.9168100000000017,5.7779440000000015,1.5001320000000042,13024315.32,105202.57536,
2018-01-29,7046.1259776,761.1435120000001,2.7223640000000024,4.666824000000002,1.1112400000000022,13136562.0,105202.57536,
2018-01-30,8269.4117376,761.198376,4.161264400000004,8.333520000000004,1.277908,13250042.16,105202.57536,
2018-01-31,2104.0515072,761.2501920000001,3.1112560000000045,7.944628000000002,0.0001200000000025625,13357354.92,105202.57536,
2018-02-01,58375.196467199996,761.302008,3.8945956000000024,7.277956000000003,0.777904000000003,13464667.68,48931.4304,
2018-02-02,59622.9479424,761.353824,5.900167200000002,12.722444000000003,1.8334679999999999,13573213.92,48931.4304,
2018-02-03,79342.3143936,761.414784,10.489092800000005,17.444704,0.9445720000000044,13701495.84,48931.4304,
2018-02-04,62093.9851776,761.4666000000001,12.794666800000005,16.444696000000008,7.222400000000004,13812509.040000001,48931.4304,
2018-02-05,2201.914368,761.521464,9.327972400000004,13.166892000000004,3.1668120000000037,13929689.64,114988.86144,
2018-02-06,-17541.917798399998,761.567184,7.5779584000000035,15.333576000000008,1.7779120000000042,14027134.56,114988.86144,
2018-02-07,-7706.700288,761.615952,6.522394400000003,14.389124000000002,-0.6109959999999965,14131980.36,112542.28992,
2018-02-08,-17517.4520832,761.661672,5.905722800000003,10.777984000000004,2.1668040000000026,14231892.24,117435.43296,
2018-02-09,-11352.091852799998,761.7104400000001,8.172407600000003,12.222440000000002,4.389044000000002,14337971.52,117435.43296,
2018-02-10,-23682.8123136,761.7531120000001,4.011263200000002,9.666864000000004,-0.9998879999999986,14431716.0,117435.43296,
2018-02-11,-23682.8123136,761.795784,-0.5443287999999988,2.5556960000000046,-4.111023999999997,14525460.48,117435.43296,
2018-02-12,-12722.171904,761.835408,2.850142800000004,8.055740000000004,-2.055451999999997,14613037.56,100309.43231999999,
2018-02-13,-11498.886144,761.875032,0.08345400000000325,6.722396000000003,-5.8332599999999974,14701848.120000001,100309.43231999999,
2018-02-14,831.8343168,761.920752,0.8945716000000026,4.111264000000002,-1.8332279999999983,14802993.48,100309.43231999999,
2018-02-15,-17664.246374399998,761.9573280000001,3.272368400000005,7.666848000000002,-1.166556,14885636.64,100309.43231999999,
2018-02-16,-4085.7744384,762.0,1.5001320000000042,7.555736000000003,-3.555463999999997,14981848.08,100309.43231999999,
2018-02-17,3302.871552,762.0457200000001,4.622379200000005,13.333560000000006,-2.944347999999998,15085460.4,100309.43231999999,
2018-02-18,-10275.600384,762.0853440000001,2.9279212000000037,7.777960000000004,-4.888807999999999,15175504.44,100309.43231999999,
2018-02-19,-25077.358079999998,762.118872,-3.5887975999999977,-1.0554439999999978,-7.444383999999998,15250746.72,100309.43231999999,
2018-02-20,-53359.72485119999,762.143256,-5.899927199999999,1.666800000000002,-13.888879999999999,15307486.8,110095.7184,
2018-02-21,-44747.793100799994,762.170688,-3.411018399999998,-0.22210399999999808,-5.722147999999999,15370394.28,107649.14688,
2018-02-22,23976.400896000003,762.210312,-1.8443391999999985,2.7223640000000024,-4.6110279999999975,15460438.32,66057.43104,
2018-02-23,4257.0344448,762.240792,-1.9165619999999972,3.1112560000000045,-9.222175999999997,15530746.68,66057.43104,
2018-02-24,25224.1523712,762.2804160000001,-0.09432520000000011,4.055708000000003,-3.166571999999997,15622024.200000001,66057.43104,
2018-02-25,19058.7921408,762.316992,2.4445840000000025,7.666848000000002,-1.4443359999999998,15707134.32,66057.43104,
2018-02-26,25517.740953599998,762.371856,0.9723500000000023,4.222376000000004,-1.3332239999999977,15835416.24,102756.00384,
2018-02-27,-12697.7061888,762.41148,-0.9498875999999967,5.889056000000004,-9.333288,15927927.24,105202.57536,
2018-02-28,4501.6915968,762.454152,1.2501300000000022,6.833508000000002,-4.055467999999998,16027839.120000001,95416.28928,
2018-03-01,34105.2069888,762.5090160000001,2.4890288,7.055732000000006,-0.8332199999999972,16157354.52,95416.28928,
2018-03-02,-16465.4263296,762.5425440000001,3.594593200000002,9.500196000000003,-0.27765999999999735,16236297.24,95416.28928,
2018-03-03,13138.0890624,762.588264,0.8334600000000023,9.111304000000004,-1.4998919999999956,16344843.48,95416.28928,
2018-03-04,-22508.457983999997,762.6248400000001,2.1279148000000028,8.611300000000004,-3.4443519999999967,16432420.56,110095.7184,
2018-03-05,-1614.7372032,762.6675120000001,2.9723660000000045,12.277996000000005,-4.555471999999998,16533565.92,102756.00384,
2018-03-06,-15168.743424,762.7040880000001,3.177923200000002,10.889096000000006,-5.222143999999997,16621143.0,102756.00384,
2018-03-07,8196.014592,762.74676,3.922373600000004,8.722412000000006,-1.4998919999999956,16724755.32,95416.28928,
2018-03-08,-15242.1405696,762.780288,7.5779584000000035,15.389132000000004,1.444576000000005,16804931.52,95416.28928,
2018-03-09,8196.014592,762.82296,10.261313200000004,15.222464000000002,4.777936000000004,16908543.84,95416.28928,
2018-03-10,-13994.3890944,762.856488,7.572402800000006,14.055788000000003,-0.11099199999999598,16989953.52,95416.28928,
2018-03-11,-13994.3890944,762.8900160000001,10.3835364,17.333592000000003,5.222384000000002,17071363.2,95416.28928,
2018-03-12,-5382.457344,762.926592,8.066851200000006,16.111360000000005,-0.22210399999999808,17161407.240000002,95416.28928,
2018-03-13,-6605.743104,762.963168,11.483545200000005,18.55582400000001,5.833500000000004,17250217.8,95416.28928,
2018-03-14,-4012.3772928,763.0058400000001,8.622411200000005,13.111336000000005,5.7779440000000015,17356297.080000002,110095.7184,
2018-03-15,-100676.41804799999,763.0485120000001,6.572394800000001,13.389116000000005,2.7779200000000017,17461142.88,205512.00768,
2018-03-16,-75085.2799488,763.121664,4.300154400000004,9.166860000000003,1.1112400000000022,17642464.44,256400.695296,
2018-03-17,-10202.2032384,763.2192,4.655712800000003,8.777968000000001,1.7223560000000049,17886693.48,254443.43808,
2018-03-18,-1590.271488,763.319784,5.9223896000000025,14.111344000000003,-0.3332159999999966,18139556.88,254443.43808,
2018-03-19,36160.327065599995,763.4112240000001,6.227947600000004,11.777992000000005,-1.8332279999999983,18371451.12,195725.7216,
2018-03-20,16343.0977536,763.490472,7.794626800000003,12.889112000000004,3.222368000000003,18573741.84,185939.43552,
2018-03-21,22361.6636928,763.5636240000001,9.616863600000006,15.055796000000008,5.889056000000004,18762464.28,166366.86336,
2018-03-22,42081.030144,763.642872,10.755761600000003,16.889144,5.389052000000003,18968455.44,163920.29184,
2018-03-23,39756.7872,763.7282160000001,7.472402000000006,12.555776000000005,2.000136000000005,19191715.32,183492.864,
2018-03-24,27426.066739200003,763.807464,6.377948800000002,10.666872000000005,3.6112600000000015,19402640.4,183492.864,
2018-03-25,22361.6636928,763.877568,5.4001632000000015,11.500212000000005,1.1112400000000022,19591362.84,166366.86336,
2018-03-26,-2324.242944,763.9385280000001,5.6557208000000045,12.500220000000002,-1.999895999999998,19755415.68,166366.86336,
2018-03-27,18569.4778368,764.0025360000001,9.489084800000004,16.444696000000008,2.6668079999999996,19930569.84,156580.57728,
2018-03-28,-20967.117926400002,764.0482559999999,11.922437600000006,19.055828000000005,6.611284000000001,20056384.8,146794.2912,
2018-03-29,-8734.260326399999,764.093976,10.477981600000003,18.111376,5.666832000000003,20182199.76,134561.4336,
2018-03-30,-19890.626457600003,764.1336,10.944652000000005,20.94473200000001,1.2223520000000043,20291979.48,129668.29056,
2018-03-31,-10030.943232,764.176272,12.744666400000003,17.944708000000006,8.944636000000003,20411627.04,129668.29056,
2018-04-01,-11303.1604224,764.215896,10.994652400000003,17.389148000000006,1.7779120000000042,20522640.240000002,122328.576,
2018-04-02,-33615.8926848,764.2433280000001,5.677943200000001,12.222440000000002,-0.05543599999999671,20599116.0,110095.7184,
2018-04-03,-15119.811993599998,764.276856,4.472378000000003,12.333552000000005,-4.666583999999997,20694093.96,110095.7184,
2018-04-04,-15119.811993599998,764.310384,10.261313200000004,19.166940000000004,2.5556960000000046,20789071.92,110095.7184,
2018-04-05,-366.985728,764.34696,12.372441200000004,16.000248,9.389084000000004,20893917.72,105202.57536,
2018-04-06,-2813.5572479999996,764.383536,12.961334800000003,17.389148000000006,8.889080000000003,20998763.52,107649.14688,
2018-04-07,-2813.5572479999996,764.420112,13.094669200000006,19.111384000000008,10.111312000000005,21103609.32,107649.14688,
2018-04-08,-10202.2032384,764.4536400000001,10.777984000000004,13.278004000000003,7.555736000000003,21201054.240000002,107649.14688,
2018-04-09,-15095.3462784,764.487168,9.189082400000004,16.111360000000005,0.2223440000000032,21298499.16,112542.28992,
2018-04-10,9370.3689216,764.520696,10.3835364,15.833580000000005,4.222376000000004,21395944.080000002,88076.57472,
2018-04-11,5847.3059328,764.56032,11.027986000000006,15.333576000000008,6.611284000000001,21511891.2,110095.7184,
2018-04-12,-26104.9181184,764.5938480000001,7.711292800000006,10.500204000000004,5.000160000000005,21610569.6,124775.14752,
2018-04-13,-11425.4889984,764.627376,7.955739200000004,14.666904000000002,1.444576000000005,21709248.0,110095.7184,
2018-04-14,-7731.1660032,764.6609040000001,10.633538400000003,15.611356000000008,5.611276000000004,21809159.88,107649.14688,
2018-04-15,-12722.171904,764.691384,12.639110000000002,17.666928000000006,7.000176000000003,21899203.92,102756.00384,
2018-04-16,-11474.4204288,764.721864,8.644633600000006,12.833556000000005,5.000160000000005,21990481.44,102756.00384,
2018-04-17,-36160.327065599995,764.7432,7.500180000000004,13.944676000000005,2.4445840000000025,22054622.4,100309.43231999999,
2018-04-18,-39854.6500608,764.7645360000001,8.900191200000005,15.444688,0.777904000000003,22117529.88,102756.00384,
2018-04-19,37016.6270976,764.776728,13.705785200000005,21.055844000000008,7.555736000000003,22154534.28,0.0,
2018-04-20,0.0,764.776728,14.972462000000007,22.833636,5.666832000000003,22154534.28,0.0,
2018-04-21,156653.9744256,764.8285440000001,14.439124400000004,21.77807200000001,6.722396000000003,22311186.240000002,0.0,
2018-04-22,157877.2601856,764.88036,12.711332800000005,19.111384000000008,5.666832000000003,22469071.68,0.0,
2018-04-23,74008.78848,764.904744,13.044668800000004,19.222496,6.111280000000004,22543080.48,0.0,
2018-04-24,8636.3974656,764.907792,14.055788000000003,20.000280000000004,7.166844000000001,22551714.84,0.0,
2018-04-25,31585.2383232,764.8986480000001,15.505799600000003,25.555880000000002,5.055716000000004,22524578.28,0.0,
2018-04-26,13994.3890944,764.871216,17.494704400000003,26.166996000000005,7.555736000000003,22440701.64,0.0,
2018-04-27,17370.657791999998,764.831592,18.839159600000002,30.278140000000008,7.777960000000004,22321054.080000002,0.0,
2018-04-28,-19645.9693056,764.779776,15.2057972,19.166940000000004,11.444656000000005,22164402.12,0.0,
2018-04-29,-1149.8886143999998,764.734056,10.350202800000005,14.944684000000002,7.666848000000002,22026252.36,0.0,
2018-04-30,46876.3103232,764.7005280000001,11.2390988,18.389156,3.3334800000000016,21926340.48,0.0,
2018-05-01,-19621.5035904,764.648712,12.611332000000004,18.166932000000003,6.666840000000004,21772155.48,0.0,
2018-05-02,-68993.316864,764.578608,15.783579600000003,22.111408000000004,8.777968000000001,21566164.32,0.0,
2018-05-03,-38117.5842816,764.520696,17.783595600000005,25.222544000000006,7.944628000000002,21395944.080000002,0.0,
2018-05-04,-31976.6897664,764.462784,18.655824800000005,26.833668000000003,10.500204000000004,21226957.32,0.0,
2018-05-05,-31952.2240512,764.404872,18.916938000000002,25.166988000000003,12.666888000000004,21060437.52,0.0,
2018-05-06,-31952.2240512,764.34696,18.67804720000001,27.111448000000003,10.777984000000004,20893917.72,0.0,
2018-05-07,-41811.9072768,764.2860000000001,19.444720000000004,28.500348000000002,9.444640000000003,20719997.04,0.0,
2018-05-08,-33151.044096,764.2280880000001,20.700285600000008,28.444792000000007,10.944652000000005,20557177.68,0.0,
2018-05-09,-79929.4915584,764.157984,19.1002728,24.444760000000002,13.278004000000003,20359820.88,0.0,
2018-05-10,-68822.0568576,764.0909280000001,15.261353200000002,21.278068000000005,11.722436000000005,20173565.4,0.0,
2018-05-11,-74938.4856576,764.023872,13.116891600000002,17.333592000000003,9.333528000000001,19988543.4,0.0,
2018-05-12,-103245.318144,763.947672,17.150257200000006,22.111408000000004,12.222440000000002,19780085.28,0.0,
2018-05-13,-76112.8399872,763.880616,15.133574400000008,22.778080000000003,11.611324000000003,19598763.72,0.0,
2018-05-14,-87171.3432576,763.810512,18.0335976,27.667008000000003,6.389060000000004,19411274.76,0.0,
2018-05-15,-85948.0574976,763.740408,19.200273600000003,27.722564000000006,11.555768,19225019.28,0.0,
2018-05-16,-79758.231552,763.673352,17.772484400000003,23.833644000000007,13.278004000000003,19047398.16,0.0,
2018-05-17,-52625.7533952,763.6154400000001,16.500252000000003,23.389196,13.111336000000005,18896913.6,0.0,
2018-05-18,-65935.102464,763.5636240000001,19.07805040000001,26.722556000000004,14.000232000000004,18762464.28,0.0,
2018-05-19,-41273.661542400005,763.520952,19.089161600000004,26.333664000000006,9.833532000000005,18652684.56,0.0,
2018-05-20,-49910.059008,763.4752320000001,18.133598400000004,22.88919200000001,14.278012000000004,18534270.48,0.0,
2018-05-21,-25297.549516799998,763.435608,20.322504800000004,27.555896000000004,13.611340000000006,18433125.12,0.0,
2018-05-22,-47512.418918400006,763.3868400000001,21.97807360000001,28.833684000000005,13.111336000000005,18309777.12,0.0,
2018-05-23,6556.8116736,763.350264,19.644721600000004,26.555888000000003,14.333568,18216032.64,0.0,
2018-05-24,-30435.349708799997,763.2984480000001,21.689182400000007,28.278124000000005,14.000232000000004,18085283.76,0.0,
2018-05-25,-30435.349708799997,763.2466320000001,21.555848000000005,28.667016000000004,15.778024000000002,17954534.88,0.0,
2018-05-26,-44013.821644799995,763.1887200000001,18.150265200000007,24.666984000000006,11.277988,17810217.72,0.0,
2018-05-27,-60038.865100799994,763.124712,21.322512800000005,27.944788000000003,14.444680000000005,17649865.32,0.0,
2018-05-28,-35377.4241792,763.0698480000001,23.49475240000001,30.111472000000006,16.166916000000008,17514182.52,0.0,
2018-05-29,-63757.6538112,763.002792,22.439188400000006,29.222576000000004,14.278012000000004,17347662.72,0.0,
2018-05-30,-31560.772608,762.9540240000001,18.633602400000008,25.055876000000005,10.666872000000005,17228015.16,0.0,
2018-05-31,-46435.9274496,762.896112,16.183582800000003,20.66695200000001,11.444656000000005,17086164.96,0.0,
2018-06-01,-5700.5116416,762.856488,16.094693200000002,23.222528000000004,8.777968000000001,16989953.52,0.0,
2018-06-02,-8269.4117376,762.8107679999999,19.316941200000002,27.667008000000003,9.111304000000004,16878940.32,0.0,
2018-06-03,-8269.4117376,762.7650480000001,23.2836396,32.611492000000005,12.444664000000003,16767927.120000001,0.0,
2018-06-04,-24343.386624,762.710184,22.794746800000006,29.222576000000004,16.889144,16635944.76,0.0,
2018-06-05,-20722.460774400002,762.652272,21.2447344,29.500356000000004,12.277996000000005,16497795.0,0.0,
2018-06-06,-15951.6463104,762.588264,24.378092800000005,31.500372000000006,14.166900000000005,16344843.48,0.0,
2018-06-07,-29505.6525312,762.51816,23.828088400000006,31.444816000000003,18.333600000000004,16178323.68,0.0,
2018-06-08,-27156.943872,762.44196,22.93919240000001,29.833692000000006,13.444672000000004,15999469.08,0.0,
2018-06-09,-26178.315263999997,762.353568,17.2835916,23.778088000000004,11.333544000000003,15792244.44,0.0,
2018-06-10,-52087.507660799994,762.252984,13.378004800000003,18.222488000000006,6.555728000000002,15559116.72,0.0,
2018-06-11,-33542.495539200005,762.161544,17.178035200000004,22.722524000000007,11.889104000000003,15349425.120000001,0.0,
2018-06-12,-23633.8808832,762.0762000000001,18.5947132,26.722556000000004,6.889064000000001,15154535.28,0.0,
2018-06-13,-29725.843968,761.990856,23.244750400000008,32.77816000000001,12.000216000000005,14960878.92,0.0,
2018-06-14,-40833.278668800005,761.8994160000001,19.1502732,25.611436000000005,12.111328000000004,14756121.24,0.0,
2018-06-15,-12477.514752,761.820168,20.778064000000008,27.000336000000004,14.722460000000005,14579733.6,0.0,
2018-06-16,-40931.1415296,761.7226320000001,19.461386800000007,23.889200000000002,12.277996000000005,14365108.08,0.0,
2018-06-17,-18716.272128,761.6342400000001,15.939136400000002,18.27804400000001,13.389116000000005,14172685.200000001,0.0,
2018-06-18,18373.7521152,761.567184,16.7280316,23.555864000000007,13.222448000000004,14027134.56,0.0,
2018-06-19,-12477.514752,761.4848880000001,20.5058396,26.833668000000003,14.611348,13850746.92,0.0,
2018-06-20,6043.031654400001,761.4117360000001,22.061407600000003,29.222576000000004,14.500236000000008,13695328.44,0.0,
2018-06-21,38190.9814272,761.356872,22.3280764,28.833684000000005,15.722468,13579381.32,0.0,
2018-06-22,23364.758016,761.292864,23.89475560000001,31.833708,15.444688,13446165.48,0.0,
2018-06-23,17199.397785600002,761.225808,21.555848000000005,26.11144,17.278036000000007,13306782.24,0.0,
2018-06-24,12257.3233152,761.155704,23.4391964,30.389252000000006,13.666896000000005,13162465.08,0.0,
2018-06-25,24490.1809152,761.0856,23.7614212,32.22260000000001,14.944684000000002,13018147.92,0.0,
2018-06-26,4746.3487488,761.0033040000001,21.994740400000005,29.278132000000006,14.833572000000004,12851628.120000001,0.0,
2018-06-27,4648.485888,760.9149120000001,24.661428400000005,33.111496,13.666896000000005,12675240.48,0.0,
2018-06-28,-45799.81885439999,760.8082320000001,22.839191600000007,28.444792000000007,17.055812000000003,12463081.92,0.0,
2018-06-29,-16343.0977536,760.7046,21.0169548,27.944788000000003,15.278020000000005,12260791.2,0.0,
2018-06-30,-5333.5259136,760.600968,23.122527200000007,30.333696000000003,14.833572000000004,12059733.96,0.0,
2018-07-01,-6556.8116736,760.494288,24.700317599999998,31.111480000000007,17.000256000000007,11857443.24,0.0,
2018-07-02,-12673.240473599999,760.387608,21.6447376,27.77812000000001,15.611356000000008,11656386.0,0.0,
2018-07-03,-38484.5700096,760.271784,19.12805080000001,26.444776000000005,13.389116000000005,11441760.48,0.0,
2018-07-04,-18740.7378432,760.165104,22.794746800000006,32.333712000000006,12.778000000000002,11246870.64,0.0,
2018-07-05,-18545.0121216,760.0706160000001,28.517014800000005,36.83374800000001,17.889152000000003,11076650.4,0.0,
2018-07-06,-26031.5209728,759.9639360000001,27.067003200000002,31.33370400000001,22.33363200000001,10886694.48,0.0,
2018-07-07,1076.4914688,759.8694480000001,26.9392244,33.444832000000005,18.111376,10721408.16,0.0,
2018-07-08,-13725.2662272,759.7658160000001,28.06145560000001,36.111520000000006,19.111384000000008,10541320.08,0.0,
2018-07-09,-6263.2230912,759.66828,28.628126800000004,36.778192000000004,18.055820000000004,10376033.76,0.0,
2018-07-10,-14850.6891264,759.5676960000001,27.078114400000004,32.50038000000001,20.38917200000001,10207047.0,0.0,
2018-07-11,-22043.609395199997,759.4762559999999,26.1058844,32.72260400000001,18.611380000000004,10055328.96,0.0,
2018-07-12,-9712.8889344,759.3909120000001,28.672571600000005,36.500412000000004,20.722508000000005,9915945.72,0.0,
2018-07-13,-6067.4973696,759.3025200000001,28.81146160000001,37.38930800000001,18.778048000000005,9772862.040000001,0.0,
2018-07-14,-3767.7201408,759.201936,30.80592200000001,37.61153200000001,22.88919200000001,9612509.64,0.0,
2018-07-15,3620.9258495999998,759.1044,29.82258080000001,38.611540000000005,20.444728000000005,9459558.120000001,0.0,
2018-07-16,-1370.0800512,758.9977200000001,30.305918000000005,37.72264400000001,21.611404000000007,9294271.8,0.0,
2018-07-17,20869.2550656,758.90628,28.26145720000001,36.83374800000001,19.055828000000005,9156122.040000001,0.0,
2018-07-18,19621.5035904,758.8117920000001,30.222584000000012,38.55598400000001,20.38917200000001,9014271.84,0.0,
2018-07-19,33199.9755264,758.7264480000001,28.472570000000005,36.88930400000001,18.444712000000003,8885989.92,0.0,
2018-07-20,9590.5603584,758.610624,29.383688400000004,37.61153200000001,19.944724000000008,8714536.2,0.0,
2018-07-21,3425.200128,758.4887040000001,27.4947844,36.167076,17.555816000000007,8536915.08,0.0,
2018-07-22,5896.2373632,758.366784,26.74477840000001,36.55596800000001,16.055804000000002,8361760.92,0.0,
2018-07-23,5822.8402176,758.238768,28.8836844,37.000416,17.833596,8179205.88,0.0,
2018-07-24,11939.2690176,758.107704,30.994812400000008,38.44487200000001,21.000288000000005,7995417.36,0.0,
2018-07-25,9468.2317824,757.973592,32.15037720000001,41.111560000000004,21.444736,7809161.88,0.0,
2018-07-26,4526.157312,757.833384,30.589253600000006,38.333760000000005,20.38917200000001,7617972.48,0.0,
2018-07-27,-5333.5259136,757.6840320000001,30.183694800000005,37.33375200000001,20.278060000000004,7416915.24,0.0,
2018-07-28,-2935.885824,757.5255360000001,31.217036400000005,38.944876,19.000272000000002,7208457.12,0.0,
2018-07-29,58717.71648,757.4127599999999,30.633698400000007,38.055980000000005,18.722492000000003,7061673.0,0.0,
2018-07-30,79684.8344064,757.3152240000001,28.889240000000008,36.55596800000001,19.27805200000001,6935858.04,0.0,
2018-07-31,74840.6227968,757.2207360000001,29.155908800000006,36.944860000000006,20.611396,6814977.0,0.0,
2018-08-01,44111.6845056,757.1110080000001,32.289267200000005,39.333768000000006,24.944764000000006,6675593.76,0.0,
2018-08-02,26838.8895744,756.9860400000001,29.500356000000004,36.27818800000001,21.889184000000007,6518941.8,0.0,
2018-08-03,33004.2498048,756.8641200000001,26.355886400000003,32.667048,18.444712000000003,6368457.24,0.0,
2018-08-04,44111.6845056,756.7513440000001,24.361426,30.944812000000006,15.333576000000008,6229074.0,0.0,
2018-08-05,61384.4794368,756.65076,26.555888000000003,34.055948,19.333608000000005,6106959.48,0.0,
2018-08-06,70020.8769024,756.556272,26.6614444,34.444840000000006,17.444704,5993479.32,0.0,
2018-08-07,58913.442201599995,756.4526400000001,28.86146200000001,36.61152400000001,19.444720000000004,5868897.84,0.0,
2018-08-08,61384.4794368,756.349008,28.30590200000001,36.83374800000001,19.166940000000004,5746783.32,0.0,
2018-08-09,65078.802432000004,756.2484240000001,30.000360000000008,43.611580000000004,19.944724000000008,5628369.24,0.0,
2018-08-10,66302.088192,756.1478400000001,30.6725876,40.94489200000001,20.555840000000003,5511188.64,0.0,
2018-08-11,60136.727961599994,756.04116,30.3170292,37.33375200000001,23.16697200000001,5387840.64,0.0,
2018-08-12,55219.1192064,755.928384,25.28365560000001,34.88928800000001,16.833588000000006,5259558.72,0.0,
2018-08-13,56442.4049664,755.815608,27.122559200000005,35.055956,16.889144,5132510.28,0.0,
2018-08-14,42863.933030399996,755.6906400000001,26.728111600000005,34.444840000000006,17.055812000000003,4991893.5600000005,0.0,
2018-08-15,35475.28704,755.5565280000001,27.98367720000001,37.000416,15.833580000000005,4843875.96,0.0,
